50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.902365,,,,,,,,,,,,6d754dd6-2591-4fc4-908a-95df23258020,93,,"[6.8, 33.5]",2275156,1,,,,,-0.52285177,,Keeper Arm,,,"[27.1, 21.8]",Ground Pass,,23.430323,,,,Jill Roord,10650.0,,,,,,,1,From Keeper,Manuela Zinsberger,10237.0,Goalkeeper,7,Arsenal WFC,968,['e46acab0-5b88-476c-b089-c370bd091744'],55,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:55.410,Pass,
,,,,,,,,,,,,,,,,,1.682201,,,,,,,,,,,,a11e6d1d-54b1-4236-a6ca-7364ac860370,96,,"[27.3, 21.5]",2275156,1,,,,,-1.2757952,,Right Foot,,,"[32.8, 3.4]",Ground Pass,,18.917189,,,,Bethany Mead,15619.0,,,,,,,1,From Keeper,Jill Roord,10650.0,Right Center Midfield,7,Arsenal WFC,968,['b8a0b9fa-66d0-4729-9508-008862412f34'],59,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:59.485,Pass,
,,,,,,,,,,,,,,,,,2.050476,,,,,,,,,,,,56f8724a-dec3-458d-9026-e646cc43f7e5,99,,"[33.1, 2.9]",2275156,2,,,,,3.0483387,,Right Foot,,,"[19.2, 4.2]",Ground Pass,,13.960659,,,,Katie McCabe,15620.0,,,,,,,1,From Keeper,Bethany Mead,15619.0,Left Wing,7,Arsenal WFC,968,['13047639-76c1-4ffb-aee8-d9621eab94eb'],1,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:01.799,Pass,
,,,,,,,,,,,,,,,,,2.694479,,,,,,,,,,,,bc1fdefd-da4d-408a-a82f-b5a96fadf24f,102,,"[20.9, 4.2]",2275156,2,,,,,-0.039547715,,Left Foot,,,"[48.7, 3.1]",Ground Pass,,27.821754,,,,Bethany Mead,15619.0,,,,,,,1,From Keeper,Katie McCabe,15620.0,Left Back,7,Arsenal WFC,968,['65aeaf96-1872-408f-bd04-f3b6408696ef'],6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:06.980,Pass,
,,,,,,,,,,,,,,,,,1.127826,,,,,,,,,,,,3a70036b-1a5f-4ceb-bac4-acd5e820e600,105,,"[62.4, 7.4]",2275156,2,,,,,1.406488,,Right Foot,,,"[65.6, 26.7]",Ground Pass,,19.563486,,,,Jordan Nobbs,10192.0,,,,,,,1,From Keeper,Bethany Mead,15619.0,Left Wing,7,Arsenal WFC,968,['a94f4ea2-96c7-476a-86eb-13cfca18d196'],12,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:12.053,Pass,
,,,,,,,,,,,,,,,,,1.193635,,,,,,,,,,,,d4c649f0-459e-4cc0-8b1b-1325dec9b3c9,108,,"[66.6, 32.0]",2275156,2,,,,,1.730443,,Right Foot,,,"[64.7, 43.8]",Ground Pass,,11.951987,,,,Jill Roord,10650.0,,,,,,,1,From Keeper,Jordan Nobbs,10192.0,Center Attacking Midfield,7,Arsenal WFC,968,['2da10a63-eb84-4bd7-8294-47e657a04ada'],13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:13.620,Pass,
,,,,,,,,,,,,,,,,,2.107817,,,,,,,,,,,,ffc93365-0091-48f6-b89d-57219b64b310,111,,"[68.6, 49.3]",2275156,2,,,,,1.1491088,,Right Foot,,,"[78.2, 70.7]",Ground Pass,,23.454638,,,,Leonie Maier,10380.0,,,,,,,1,From Keeper,Jill Roord,10650.0,Right Center Midfield,7,Arsenal WFC,968,['be156f4f-76bf-4d15-a788-c135bf079864'],16,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:16.162,Pass,
,,,,,,,,,,,,,,,,,1.510803,,,,,,,,,,,,ab08fb0d-4168-48e5-8c7b-cc119d05d606,114,,"[78.2, 70.7]",2275156,2,,,,,-0.79314995,,Right Foot,,,"[91.0, 57.7]",High Pass,,18.243902,,,,Jordan Nobbs,10192.0,,,,,,,1,From Keeper,Leonie Maier,10380.0,Right Back,7,Arsenal WFC,968,['221551f7-93c8-4831-8624-4d3be3e12598'],18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:18.346,Pass,
,,,,,,,,,,,,,,,,,1.341072,,,,,,,,,,,,0ae42e3f-5dc0-496c-ab21-947d51271e92,117,,"[90.0, 56.8]",2275156,2,,,,,2.0163736,,Right Foot,,,"[86.8, 63.5]",Ground Pass,,7.4249578,,Incomplete,,Lisa Evans,10179.0,,,,,,,1,From Keeper,Jordan Nobbs,10192.0,Center Attacking Midfield,7,Arsenal WFC,968,"['263c17f4-37ef-4b87-988e-894a5e57145f', '9504a0f9-9dac-4ea8-acbd-554f1d8c836f']",20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:20.002,Pass,
,,,,,,,,,,,,,,,,,0.893754,,,,,,,,,,,,485499b4-9807-4831-95ef-ff6816bcdcc8,121,,"[34.0, 26.5]",2275156,2,,,,,2.5213432,,Left Foot,,,"[26.3, 32.0]",Ground Pass,,9.462558,,,,Katie Zelem,31540.0,,,,,,,1,Regular Play,Leah Galton,31539.0,Left Wing,8,Manchester United,1475,['37388d38-3f66-4e62-98a2-20b1f5eb5f19'],23,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:23.385,Pass,
,,,,,,,,,,,,,,,,,1.240721,,,,,,,,,,,,91000cf5-e777-4e2d-a790-e9189ca83003,124,,"[27.4, 30.8]",2275156,2,,,,,-2.5633698,,Right Foot,,,"[17.9, 24.6]",Ground Pass,,11.344161,,,,Millie Turner,31536.0,,,,,,,1,Regular Play,Katie Zelem,31540.0,Left Center Midfield,8,Manchester United,1475,['d6200d41-6cae-48bf-9ee6-2756818e2ae1'],24,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:24.514,Pass,
,,,,,,,,,,,,,,,,,1.712826,,,,,,,,,,,,f46ddf3b-2050-43ec-a27e-c1699ee33896,127,,"[17.9, 24.6]",2275156,2,,,,,2.3992712,,Right Foot,,,"[5.8, 35.7]",Ground Pass,,16.420109,,,,Mary Alexandra Earps,31538.0,,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,8,Manchester United,1475,['d48a5ea8-16ec-4483-952d-bb31e987d22b'],25,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:25.987,Pass,
,,,,,,,,,,,,,,,,,6.564685,,,,,,,,,,,,d50a0b7e-1d64-4dcd-9859-aae2cca3bfa5,131,,"[8.5, 44.4]",2275156,2,,,,,0.5282783,,Right Foot,,,"[69.5, 80.0]",High Pass,,70.62833,,Out,,Amy Turner,31533.0,,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,8,Manchester United,1475,"['882a6cf0-ede7-4451-8106-9d42d3f21085', 'cc955031-25dc-4f5d-b7e4-f0ad18c2b770']",29,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:29.231,Pass,True
