ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.410553,,,,,,,,,,,2489f684-6d4f-45eb-a121-c2d0fe1b66fc,2159,,,"[8.2, 22.0]",2275151,54,,,,0.7823952,,Right Foot,,,"[24.9, 38.6]",Ground Pass,,23.546762,,,,Megan Connolly,23413.0,,,,,,2,From Goal Kick,Maya Le Tissier,22337.0,Left Center Back,138,Brighton & Hove Albion WFC,965,['d9111368-9c33-4f95-97d9-3e0f818df0e6'],2,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:02.858,Pass,
,,,,,,,,,,,,,,1.791331,,,,,,,,,,,281c73bb-3539-42c9-8727-ee4bce24ecae,2163,,,"[21.2, 36.7]",2275151,54,,,,-1.3076693,,Left Foot,,,"[28.5, 9.6]",Ground Pass,,28.065994,,Incomplete,,Felicity Gibbons,16392.0,,,,,,2,From Goal Kick,Megan Connolly,23413.0,Left Center Midfield,138,Brighton & Hove Albion WFC,965,"['0afb2dee-a085-41ca-b680-144f51432811', '3e3ca68a-fae8-4e42-b0e7-891bf438f791', 'a5d88038-137c-4a2a-9a5b-fa38adf62a9a']",6,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:06.061,Pass,True
,,,,,,,,,,,,,,1.114565,,,,,,,,,,,5c220df0-0dea-4b60-b936-4d72dac9fc7c,2168,,,"[98.4, 54.3]",2275151,54,,,,-1.6958883,6384a7f6-202d-4ca8-bf19-0e01397d8ddd,Left Foot,,,"[96.3, 37.6]",Ground Pass,,16.831518,,,,Ella Toone,31534.0,True,,,,,2,Regular Play,Jane Ross,4653.0,Right Wing,139,Manchester United,1475,"['a9c2ae9e-2b6d-4096-bfe8-6ecf13eeccd6', 'eaf3e592-6417-4aef-971e-db326777c3ba']",10,,,,,,,,,,,,,,,,,Manchester United,1475,00:09:10.283,Pass,True
,,,,,,,,,,,,,,1.73862,,,,,,,,,,,318927d8-c53d-4550-a9c6-01faa685daa1,2174,,,"[7.1, 43.1]",2275151,54,,,,1.4819894,,Keeper Arm,,,"[8.4, 57.7]",Ground Pass,,14.657763,,,,Danique Kerkdijk,16383.0,,,,,,2,From Keeper,Megan Walsh,15709.0,Goalkeeper,141,Brighton & Hove Albion WFC,965,['83bfaa79-c09d-4dcb-b933-3412b8073864'],24,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:24.353,Pass,
,,,,,,,,,,,,,,1.472074,,,,,,,,,,,2d0c27fb-18ba-4369-aa6a-b7cab7ca087c,2177,,,"[8.4, 57.7]",2275151,54,,,,0.7191967,,Right Foot,,,"[27.7, 74.6]",Ground Pass,,25.65346,,,,Kirsty Barton,19414.0,,,,,,2,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,142,Brighton & Hove Albion WFC,965,['2ff9052c-a682-442e-8d9e-40613a0eb5c9'],27,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:27.721,Pass,
,,,,,,,,,,,,,,1.033741,,,,,,,,,,,d0afa6d2-f0f9-42e2-815e-83519b23ed7e,2179,,,"[27.7, 74.6]",2275151,54,,,,-1.5707964,,Right Foot,,,"[27.7, 55.8]",Ground Pass,,18.8,,,,Danielle Buet,20034.0,,,,,,2,Regular Play,Kirsty Barton,19414.0,Right Back,143,Brighton & Hove Albion WFC,965,['c7d44ca1-64a4-4fec-b450-3ac5df2e9a8c'],29,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:29.193,Pass,
,,,,,,,,,,,,,,4.639841,,,,,,,,,,,9954c050-12ef-4029-a336-1f42ef4ec687,2182,,,"[27.4, 59.0]",2275151,54,,,,-0.030676294,,Right Foot,,,"[82.8, 57.3]",High Pass,,55.42608,,Incomplete,,Léa Le Garrec,31529.0,,,,,,2,Regular Play,Danielle Buet,20034.0,Right Center Midfield,144,Brighton & Hove Albion WFC,965,"['25f485da-e748-4a71-a404-ca5d42ae1e4f', '3361bb8f-6d61-459e-a85b-a71905b4a3f5']",32,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:32.009,Pass,
,,,,,,,,,,,,,,1.031685,,,,,,,,,,,25f485da-e748-4a71-a404-ca5d42ae1e4f,2185,,,"[37.3, 22.8]",2275151,54,,,,1.5182133,,Right Foot,,,"[38.1, 38.0]",Ground Pass,,15.221038,,,,Amy Turner,31533.0,,,,,Recovery,2,Regular Play,Millie Turner,31536.0,Left Center Back,145,Manchester United,1475,"['9954c050-12ef-4029-a336-1f42ef4ec687', 'c60b407d-10da-42c4-b7de-90b41e9fe631']",36,,,,,,,,,,,,,,,,,Manchester United,1475,00:09:36.648,Pass,
,,,,,,,,,,,,,,1.889498,,,,,,,,,,,4a5c8273-4248-4c2d-afb1-a8d3404c4cf1,2188,,,"[27.2, 46.6]",2275151,54,,,,-2.5317276,,Right Foot,,,"[11.6, 35.7]",Ground Pass,,19.030764,,,,Mary Alexandra Earps,31538.0,,,,,,2,Regular Play,Amy Turner,31533.0,Right Center Back,145,Manchester United,1475,['83cc9a08-df35-4190-9775-c3d334b80b4b'],40,,,,,,,,,,,,,,,,,Manchester United,1475,00:09:40.834,Pass,
,,,,,,,,,,,,,,1.448702,,,,,,,,,,,33ea07f4-fc8d-47f2-9b6a-cde2477fb347,2191,,,"[11.6, 35.7]",2275151,54,,,,-0.9987668,,Right Foot,,,"[21.0, 21.1]",Ground Pass,,17.364332,,,,Millie Turner,31536.0,,,,,,2,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,145,Manchester United,1475,['f230c31f-abc6-488d-a28d-ed749aa735bb'],43,,,,,,,,,,,,,,,,,Manchester United,1475,00:09:43.186,Pass,
,,,,,,,,,,,,,,1.192729,,,,,,,,,,,7b00b62d-d2ee-4a46-95e8-23a0db755031,2197,,,"[20.8, 0.1]",2275151,55,,,,0.8718488,,,,,"[34.5, 16.4]",Low Pass,,21.292723,,,,Jackie Groenen,10654.0,,,,,Throw-in,2,From Throw In,Kirsty Smith,10196.0,Left Back,146,Manchester United,1475,['7f77303d-ed21-4151-8ebc-3a506a713283'],0,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:00.722,Pass,
,,,,,,,,,,,,,,0.117995,,,,,,,,,,,4df9d291-63b7-455a-b2e3-9b64c5c6ab3f,2200,,,"[36.2, 17.5]",2275151,55,,,,-1.9549657,,Right Foot,,,"[34.3, 12.8]",Low Pass,,5.0695167,,Incomplete,,Kirsty Smith,10196.0,,,,,,2,From Throw In,Jackie Groenen,10654.0,Center Attacking Midfield,146,Manchester United,1475,"['09d40646-c639-4bea-8b17-3faa9a6d0a3f', '38409d1d-78d9-4227-952d-deb1ffb69b25']",1,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:01.955,Pass,
,,,,,,,,,,,,,,0.641171,,,,,,,,,,,e4391933-f1d3-42ab-b7f7-6febc65cf984,2207,,,"[90.8, 66.2]",2275151,55,,,,-0.27666834,,Right Foot,,,"[98.9, 63.9]",Ground Pass,,8.420214,,,,Aileen Whelan,16374.0,,,,,,2,Regular Play,Danielle Buet,20034.0,Right Center Midfield,147,Brighton & Hove Albion WFC,965,['dfe53454-4570-420f-a639-b5b48e0b9c07'],4,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:04.601,Pass,
,,,,,,,,,,,,,,1.636075,,,,,,,,,,,bd522e7e-c883-454e-94dc-c0157da2f237,2211,,,"[117.5, 74.8]",2275151,55,,,,-1.6133238,,Left Foot,,,"[117.1, 65.4]",Ground Pass,,9.408506,,,,Léa Le Garrec,31529.0,,,,,,2,Regular Play,Aileen Whelan,16374.0,Right Center Forward,147,Brighton & Hove Albion WFC,965,"['50e1a9cb-8ad9-4f6f-a04c-893a878aac65', 'fe6a80b6-2d03-4e2c-82e7-2521dc12251f']",10,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:10.689,Pass,True
,,,,,,,,,,,,,,0.114811,,,,,,,,,,,19d4984a-2e98-4d78-8b25-1e8bbc0c5118,2216,,,"[117.7, 72.4]",2275151,55,,,,-1.8836975,,Left Foot,,,"[116.6, 69.0]",Low Pass,,3.5735137,,Incomplete,,,,,,,,,2,Regular Play,Léa Le Garrec,31529.0,Left Center Forward,147,Brighton & Hove Albion WFC,965,['a4395bf9-3058-442d-a67a-cc80fa2e7fb2'],14,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:14.474,Pass,
,,,,,,,,,,,,,,1.831608,,,,,,,,,,,18b72c3e-1ec3-4696-905f-4500c0f88070,2218,,,"[120.0, 80.0]",2275151,55,,,,-1.8461087,,Left Foot,,,"[110.0, 44.6]",High Pass,True,36.785324,,,,Megan Connolly,23413.0,,,Inswinging,,Corner,2,From Corner,Amanda Nildén,21023.0,Left Midfield,148,Brighton & Hove Albion WFC,965,['a2bb12be-f523-4528-8153-1aa79985d1b6'],42,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:42.548,Pass,
,,,,,,,,,,,,,,0.413242,,,,,,,,,,,9596a20e-a1e1-46c0-9a64-ee61babff479,2220,,,"[110.0, 44.6]",2275151,55,,,,-1.3028859,36eef164-f0a1-4875-b941-14eeab79ba93,Head,,,"[112.8, 34.4]",Low Pass,,10.577334,,,,Aileen Whelan,16374.0,True,,,,,2,From Corner,Megan Connolly,23413.0,Left Center Midfield,148,Brighton & Hove Albion WFC,965,['6c812e6d-805e-4131-aa88-caf1aaee4549'],44,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:44.420,Pass,
,,,,,,,,,,,,,,1.970094,,,,,,,,,,,e428f7e4-e1fb-42fe-8679-45dcca87b894,2224,,,"[7.0, 44.1]",2275151,56,,,,1.1425322,,Left Foot,,,"[13.3, 57.9]",Ground Pass,,15.170036,,,,Amy Turner,31533.0,,,,,Goal Kick,2,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,149,Manchester United,1475,['4ef3f42c-1222-4269-8832-952e5e022d9b'],6,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:06.136,Pass,
,,,,,,,,,,,,,,1.618639,,,,,,,,,,,b8cbecf3-9133-41e1-896e-8a6bfbd15999,2227,,,"[17.2, 61.8]",2275151,56,,,,0.33600983,,Right Foot,,,"[50.7, 73.5]",High Pass,,35.484364,,Incomplete,,Jane Ross,4653.0,,,,,,2,From Goal Kick,Amy Turner,31533.0,Right Center Back,149,Manchester United,1475,"['08c46e08-2432-42b8-8ddb-24ff57618a87', 'a3f9b29e-0733-4b0c-bcad-1f5568973a70']",9,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:09.577,Pass,
,,,,,,,,,,,,,,2.785149,,,,,,,,,,,19d31cea-5137-4ef4-9fe5-50b660910be0,2231,,,"[68.9, 5.7]",2275151,56,,,,-0.2573237,,Left Foot,,,"[80.3, 2.7]",High Pass,,11.78813,,Incomplete,,Amanda Nildén,21023.0,,,,,,2,From Goal Kick,Felicity Gibbons,16392.0,Left Back,149,Manchester United,1475,"['4104b3f9-ead6-49d9-9fd7-69574da539c4', 'bf7486c4-3c6d-46fa-8c37-ba56b47d0201']",12,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:11:12.593,Pass,
,,,,,,,,,,,,,,1.492667,,,,,,,,,,,4104b3f9-ead6-49d9-9fd7-69574da539c4,2233,,,"[39.8, 77.4]",2275151,56,,,,-0.3686959,,Other,,,"[48.6, 74.0]",High Pass,,9.433981,,,,Jane Ross,4653.0,,,,,Recovery,2,From Goal Kick,Martha Harris,32618.0,Right Back,149,Manchester United,1475,"['19d31cea-5137-4ef4-9fe5-50b660910be0', '72e48bfe-f0d2-479a-8430-63688c27a700']",15,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:15.379,Pass,
,,,,,,,,,,,,,,2.213784,,,,,,,,,,,30bac803-0151-4a33-b0eb-57c94477a11b,2236,,,"[48.6, 74.0]",2275151,56,,,True,-1.6854429,,,,,"[46.7, 57.5]",Low Pass,,16.609034,,,,Hayley Ladd,19501.0,,,,,,2,From Goal Kick,Jane Ross,4653.0,Right Wing,149,Manchester United,1475,"['95235d2b-6b01-468f-8873-62b211c17fbd', 'a8c44571-8536-44a7-9845-3313f5554921']",16,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:16.942,Pass,True
,,,,,,,,,,,,,,1.378971,,,,,,,,,,,a70d6ee3-db36-4147-8ab9-9fe00a16fd1f,2244,,,"[48.2, 59.0]",2275151,56,,,,-2.3790216,,Right Foot,,,"[37.0, 48.3]",Ground Pass,,15.489674,,,,Millie Turner,31536.0,,,,,,2,Regular Play,Hayley Ladd,19501.0,Right Center Midfield,152,Manchester United,1475,['02b117ab-153d-4ed1-b104-683812d55f6b'],50,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:50.403,Pass,
,,,,,,,,,,,,,,1.502792,,,,,,,,,,,8e9095f2-8368-4218-a9d2-85531f02c168,2247,,,"[37.0, 48.3]",2275151,56,,,,1.3050799,,Right Foot,,,"[41.3, 64.1]",Ground Pass,,16.374676,,,,Amy Turner,31533.0,,,,,,2,Regular Play,Millie Turner,31536.0,Left Center Back,152,Manchester United,1475,['6957ad80-1d51-49d0-826c-6dd604e77c15'],53,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:53.851,Pass,
,,,,,,,,,,,,,,2.145618,,,,,,,,,,,56de255d-8462-4e2b-8234-8b498c725d3b,2250,,,"[41.8, 64.3]",2275151,56,,,,1.3693413,,Right Foot,,,"[44.7, 78.5]",Ground Pass,,14.493102,,,,Martha Harris,32618.0,,,,,,2,Regular Play,Amy Turner,31533.0,Right Center Back,152,Manchester United,1475,['2332c55a-ca9a-44f5-820e-9951077d3d1e'],55,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:55.426,Pass,
,,,,,,,,,,,,,,1.119625,,,,,,,,,,,f78adf75-e1bb-44ee-a6e4-fd73266a824f,2254,,,"[31.9, 77.4]",2275151,56,,,,-2.8691294,,Right Foot,,,"[25.1, 75.5]",Ground Pass,,7.0604534,,,,Amy Turner,31533.0,,,,,,2,Regular Play,Martha Harris,32618.0,Right Back,152,Manchester United,1475,"['61947e6e-5d43-4956-b910-93c35c9da624', '864e8383-c943-4f3b-b146-596c02632546']",58,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:58.865,Pass,True
,,,,,,,,,,,,,,4.520686,,,,,,,,,,,18787fbd-e928-4e87-8e42-bb12db181ae9,2257,,,"[25.1, 75.5]",2275151,57,,,,-0.015871683,,Right Foot,,,"[81.8, 74.6]",High Pass,,56.70714,,Incomplete,,Jackie Groenen,10654.0,,,,,,2,Regular Play,Amy Turner,31533.0,Right Center Back,152,Manchester United,1475,"['999b5a22-e5a4-42ca-a5b6-3bf29a0410bb', 'eadd9465-4387-4970-8138-7e1d75587a89']",0,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:00.024,Pass,
,,,,,,,,,,,,,,1.990589,,,,,,,,,,,4d306797-224c-4156-8d6d-2f689189651c,2262,,,"[38.6, 4.9]",2275151,57,,,,2.5717542,,Right Foot,,,"[11.6, 22.2]",Ground Pass,,32.06696,,,,Megan Walsh,15709.0,,,,,,2,Regular Play,Maya Le Tissier,22337.0,Left Center Back,153,Brighton & Hove Albion WFC,965,"['0c2f48a9-dd57-4184-8581-7f208c54d1ae', 'c60d5f8b-515c-47c5-ae2e-8b023d0c6739']",5,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:12:05.807,Pass,True
,,,,,,,,,,,,,,2.438261,,,,,,,,,,,f8c2d2da-3e75-4605-aa7e-d5ae17a6900d,2264,,,"[11.6, 22.2]",2275151,57,,,,-0.4692031,,Right Foot,,,"[47.5, 4.0]",High Pass,,40.249844,,,,Amanda Nildén,21023.0,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,153,Brighton & Hove Albion WFC,965,['27408c05-f0de-4436-9522-2f11ea145092'],7,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:12:07.797,Pass,
,,,,,,,,,,,,,,1.485762,,,,,,,,,,,f59804b2-30b3-429c-b496-37c380cbaf59,2267,,,"[47.5, 4.0]",2275151,57,,,True,0.479732,,,,,"[62.3, 11.7]",High Pass,,16.683226,,Unknown,,Aileen Whelan,16374.0,,,,,,2,Regular Play,Amanda Nildén,21023.0,Left Midfield,153,Brighton & Hove Albion WFC,965,"['14fb97c5-7a35-4ddf-8121-568cbce3882b', 'ce106c78-2b7d-492d-88bb-bc63b277ecc9']",10,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:12:10.235,Pass,True
,,,,,,,,,,,,,,1.994969,,,,,,,,,,,1bc4652c-0623-4d30-9c19-715b3be54f9b,2271,,,"[56.7, 67.3]",2275151,57,,,,-0.8703352,,Right Foot,,,"[84.1, 34.8]",High Pass,,42.50894,,,,Ella Toone,31534.0,,,,,Free Kick,2,From Free Kick,Amy Turner,31533.0,Right Center Back,154,Manchester United,1475,['ddbd9b39-5b9f-4330-b378-2f2be0c9954a'],33,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:33.284,Pass,
,,,,,,,,,,,,,,1.907155,,,,,,,,,,,6534ad42-16b7-4d61-984a-6d3d982019fb,2275,,,"[84.1, 34.8]",2275151,57,,,,2.9732025,,Right Foot,,,"[74.1, 36.5]",Low Pass,,10.143471,,,,Katie Zelem,31540.0,,,,,,2,From Free Kick,Ella Toone,31534.0,Center Forward,154,Manchester United,1475,"['87411d11-1624-4e9c-919e-4612c6412289', 'cb8fc81e-5887-4a2c-bb0e-7daecbf70054']",35,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:35.359,Pass,True
,,,,,,,,,,,,,,2.068606,,,,,,,,,,,67427651-f7bf-49b0-85e1-3b88db59cc62,2278,,,"[75.5, 35.7]",2275151,57,,,,-1.9369621,,Right Foot,,,"[70.4, 22.4]",Low Pass,,14.244297,,,,Kirsty Smith,10196.0,,,,,,2,From Free Kick,Katie Zelem,31540.0,Left Center Midfield,154,Manchester United,1475,"['235b5eca-88ce-424f-a1bf-a974c5984bec', 'b8381126-4e96-47d7-8009-70690b1db34c']",37,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:37.266,Pass,True
,,,,,,,,,,,,,,2.26941,,,,,,,,,,,a3727669-8f96-4e0f-ac2d-ba6547da8fec,2281,,,"[70.0, 22.4]",2275151,57,,,,2.896614,,Right Foot,,,"[52.0, 26.9]",Ground Pass,,18.553976,,,,Millie Turner,31536.0,,,,,,2,From Free Kick,Kirsty Smith,10196.0,Left Back,154,Manchester United,1475,['3faae13c-42e6-4484-a7e6-6b3efd085098'],39,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:39.375,Pass,
,,,,,,,,,,,,,,2.553225,,,,,,,,,,,9e4678d4-7533-4cc2-9026-708e273f3346,2284,,,"[46.7, 30.1]",2275151,57,,,,2.776289,,Right Foot,,,"[21.6, 39.7]",Ground Pass,,26.87322,,,,Mary Alexandra Earps,31538.0,,,,,,2,From Free Kick,Millie Turner,31536.0,Left Center Back,154,Manchester United,1475,['ecf348d9-6a3e-4130-87a7-161e15294b08'],44,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:44.130,Pass,
,,,,,,,,,,,,,,2.057404,,,,,,,,,,,03bf84fb-07fb-4dba-83d6-3425d16a71a5,2287,,,"[23.1, 43.6]",2275151,57,,,,-0.91622555,,Right Foot,,,"[49.5, 9.2]",High Pass,,43.362656,,Incomplete,,Lauren James,31531.0,,,,,,2,From Free Kick,Mary Alexandra Earps,31538.0,Goalkeeper,154,Manchester United,1475,"['2a9b80fc-6144-4a7a-aa49-e0735db8736c', 'c0cf2588-b05c-4e7a-a48c-ae77509078a6']",50,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:50.379,Pass,
,,,,,,,,,,,,,,2.452727,,,,,,,,,,,102b7843-a9a9-4100-9a77-58f41a6b8bde,2290,,,"[55.4, 0.1]",2275151,58,,,,2.449936,,,,,"[36.2, 16.0]",Low Pass,,24.9289,,,,Millie Turner,31536.0,,,,,Throw-in,2,From Throw In,Kirsty Smith,10196.0,Left Back,155,Manchester United,1475,['1b31f4a6-9d97-4981-8d74-0660024e6054'],0,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:00.983,Pass,
,,,,,,,,,,,,,,1.917596,,,,,,,,,,,e25a27f6-6ae7-4bdb-8a51-a3fa6a6957fa,2293,,,"[24.2, 21.3]",2275151,58,,,,1.967505,,Right Foot,,,"[18.0, 36.1]",Ground Pass,,16.046183,,,,Mary Alexandra Earps,31538.0,,,,,,2,From Throw In,Millie Turner,31536.0,Left Center Back,155,Manchester United,1475,['170e2523-f6f9-4fd2-8ce4-c8181156d3f6'],5,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:05.514,Pass,
,,,,,,,,,,,,,,2.282996,,,,,,,,,,,00636dd2-333c-423b-a714-763e067d521c,2296,,,"[23.1, 38.7]",2275151,58,,,,-0.16577959,,Right Foot,,,"[74.5, 30.1]",High Pass,,52.11449,,Incomplete,,Lauren James,31531.0,,,,,,2,From Throw In,Mary Alexandra Earps,31538.0,Goalkeeper,155,Manchester United,1475,"['2d431661-9f56-4dd5-8fbf-e85b2b320778', '825c87f2-bfa8-431f-abe4-bbf0f87197ee']",13,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:13.398,Pass,
,,,,,,,,,,,,,,3.814077,,,,,,,,,,,2d431661-9f56-4dd5-8fbf-e85b2b320778,2298,,,"[45.6, 50.0]",2275151,58,,,,0.6035419,,Other,,,"[79.4, 73.3]",Low Pass,,41.052773,,,,Megan Connolly,23413.0,,,,,Recovery,2,From Throw In,Danique Kerkdijk,16383.0,Right Center Back,155,Manchester United,1475,"['00636dd2-333c-423b-a714-763e067d521c', '3e2e5ef7-5d00-44d9-8244-94aa843ef639']",15,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:15.681,Pass,
,,,,,,,,,,,,,,0.55183,,,,,,,,,,,7ab22097-fb6d-4e70-8038-57a621939c7b,2302,,,"[88.0, 74.8]",2275151,58,,,,-1.9922155,,Right Foot,,,"[85.4, 69.0]",Ground Pass,,6.3560996,,Incomplete,,Léa Le Garrec,31529.0,,,,,,2,From Throw In,Megan Connolly,23413.0,Left Center Midfield,155,Manchester United,1475,"['10a62969-704e-4a92-b2b9-f3aa38fb55eb', '38ff5cf8-85da-4dbd-a849-05279136d66e', '83583f59-7bf3-428b-9d0b-d1e03a0dc584']",21,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:21.361,Pass,True
,,,,,,,,,,,,,,0.816321,,,,,,,,,,,a629173b-3555-4fcb-8706-6e9431272e02,2308,,,"[26.1, 18.8]",2275151,58,,,,2.5849934,,Right Foot,,,"[21.6, 21.6]",Ground Pass,,5.3,,,,Millie Turner,31536.0,,,,,,2,From Throw In,Kirsty Smith,10196.0,Left Back,155,Manchester United,1475,['875df23e-b5cb-4b9d-9446-764c8919a081'],24,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:24.023,Pass,
,,,,,,,,,,,,,,1.286821,,,,,,,,,,,58613147-d1ba-4fc1-ab0a-54c4cc64f6cc,2310,,,"[21.6, 21.6]",2275151,58,,,,0.01574673,,Right Foot,,,"[34.3, 21.8]",Low Pass,,12.701574,,,,Jackie Groenen,10654.0,,,,,,2,From Throw In,Millie Turner,31536.0,Left Center Back,155,Manchester United,1475,['65317cd7-debb-4afb-8cfd-d0ce737b4fc3'],24,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:24.839,Pass,
,,,,,,,,,,,,,,1.722694,,,,,,,,,,,91007a61-8bd1-4190-a5d6-b45bbacfec00,2314,,,"[34.9, 19.0]",2275151,58,,,,-2.124578,,Right Foot,,,"[26.8, 5.9]",Low Pass,,15.401948,,,,Katie Zelem,31540.0,,,,,,2,From Throw In,Jackie Groenen,10654.0,Center Attacking Midfield,155,Manchester United,1475,"['1e31707b-8048-4930-8568-fc919ca9362b', 'cc367722-fc4c-472f-a6ac-cd2166cda71b']",26,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:26.904,Pass,True
,,,,,,,,,,,,,,3.560115,,,,,,,,,,,264ab12b-7282-4576-97ba-5a3f6858dcc1,2317,,,"[27.6, 4.2]",2275151,58,,,,0.08086524,,Right Foot,,,"[96.7, 9.8]",High Pass,,69.326546,,Pass Offside,,Lauren James,31531.0,,,,,,2,From Throw In,Katie Zelem,31540.0,Left Center Midfield,155,Manchester United,1475,['aa39c1c3-1f91-42cc-bae4-afa9416fa595'],29,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:29.857,Pass,
,,,,,,,,,,,,,,1.438168,,,,,,,,,,,64b9bb04-4332-48e5-a298-cba6cc29a4d8,2319,,,"[39.0, 62.8]",2275151,59,,,,-0.80218315,,Right Foot,,,"[59.5, 41.6]",Ground Pass,,29.490507,,,,Danielle Buet,20034.0,,,,,Free Kick,2,From Free Kick,Danique Kerkdijk,16383.0,Right Center Back,156,Brighton & Hove Albion WFC,965,['211394c6-6d90-40d8-95b3-a41eab4a72f4'],5,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:14:05.303,Pass,
,,,,,,,,,,,,,,1.406837,,,,,,,,,,,083a6e36-f5b9-4a78-b55c-b6278a8c5c0a,2322,,,"[54.6, 47.8]",2275151,59,,,,0.8934797,,Right Foot,,,"[69.8, 66.7]",Ground Pass,,24.253866,,,,Kayleigh Green,16400.0,,,,,,2,From Free Kick,Danielle Buet,20034.0,Right Center Midfield,156,Brighton & Hove Albion WFC,965,['4c989238-bee5-4002-8723-34593dc95d41'],7,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:14:07.887,Pass,
,,,,,,,,,,,,,,1.178476,,,,,,,,,,,5afd80ab-039f-42fa-b4aa-6b57f0966fc7,2328,,,"[69.8, 66.2]",2275151,59,,,,-2.4537103,,Right Foot,,,"[59.7, 57.9]",Ground Pass,,13.072873,,,,Danielle Buet,20034.0,,,,,Free Kick,2,From Free Kick,Danique Kerkdijk,16383.0,Right Center Back,157,Brighton & Hove Albion WFC,965,['2f723a63-8809-4548-860f-e714c6900775'],29,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:14:29.326,Pass,
