bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.057987,,,,,,,,,,,,01fc81ba-a754-4609-bf45-d1fcf23c619d,937,,"[56.2, 64.1]",2275073,21,,,,0.94200003,,Right Foot,,,,"[57.0, 65.2]",,Ground Pass,,1.360147,,Incomplete,Chloe Kelly,15570.0,,,,,Recovery,1,Regular Play,Esme Beth Morgan,4649.0,Right Back,56,Tottenham Hotspur Women,749,"['3858c425-356b-4ac4-a761-058950cd2b64', '6ae10994-c1c6-45bb-9096-af707e9ec34f']",1,,,,,,,,,,,,,,,,,,Everton LFC,967,00:21:01.815,Pass,
,,,,,,,,,,,,,,,,,0.159758,,,,,,,,,,,,10860bf2-735d-4751-b962-ea155fbcf3aa,944,,"[67.6, 9.9]",2275073,21,,,,3.0617626,,Left Foot,,,,"[65.1, 10.1]",,Ground Pass,,2.5079873,,Incomplete,Rosella Ayane,21048.0,,,,,,1,Regular Play,Rianna Dean,31702.0,Center Forward,56,Tottenham Hotspur Women,749,"['252e44c2-6ca3-467a-a3be-9df46c062631', 'ce4de3eb-5d3d-49ba-a803-ff00a98b46e7', 'd095e65d-230c-4fb8-a4ee-a23f02380d42']",4,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:04.465,Pass,True
,,,,,,,,,,,,,,,,,1.093503,,,,,,,,,,,,a69fdef2-d69d-4f77-b2ec-7401dcd18045,947,,"[54.3, 28.4]",2275073,21,,,,2.6224465,,Right Foot,,,,"[41.0, 36.0]",,Ground Pass,,15.31829,,,Hannah Godfrey,31552.0,,,,,Recovery,1,Regular Play,Josie Green,4865.0,Right Defensive Midfield,56,Tottenham Hotspur Women,749,['bc03f611-1870-421e-8d76-fe7c6964a9d5'],7,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:07.571,Pass,
,,,,,,,,,,,,,,,,,1.193449,,,,,,,,,,,,bdf20e31-6e08-4ef5-a923-dd1a22e3e399,950,,"[41.8, 35.1]",2275073,21,,,,-1.9586401,,Left Foot,,,,"[35.1, 18.7]",,Ground Pass,,17.715813,,,Anna Filbey,31703.0,,,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,56,Tottenham Hotspur Women,749,['5264e43c-90a5-4e53-9789-e8f1f006a413'],8,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:08.960,Pass,
,,,,,,,,,,,,,,,,,2.044141,,,,,,,,,,,,1b4c8566-cd23-4633-9604-6b9ecd9a1c6c,953,,"[42.7, 23.4]",2275073,21,,,,0.072040066,,Right Foot,,,,"[71.8, 25.5]",,Ground Pass,,29.175674,,Incomplete,,,,,,,,1,Regular Play,Anna Filbey,31703.0,Left Center Back,56,Tottenham Hotspur Women,749,['6baf1a2f-3fb4-427a-a579-b262ab683977'],12,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:12.353,Pass,
,,,,,,,,,,,,,,,,,0.713485,,,,,,,,,,,,a19cbbbc-9933-4f88-8398-522fafc0bf77,956,,"[49.1, 54.6]",2275073,21,,,,-0.8392383,,Right Foot,,,,"[57.0, 45.8]",,Ground Pass,,11.825819,,,Maéva Clemaron,31713.0,,,,,,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,57,Everton LFC,967,['86c2a18a-5dad-45c1-b2db-8603ec9af79a'],15,,,,,,,,,,,,,,,,,,Everton LFC,967,00:21:15.085,Pass,
,,,,,,,,,,,,,,,,,1.386838,,,,,,,,,,,,f302ee95-7356-4132-a049-79380fda47d6,960,,"[57.2, 45.0]",2275073,21,,,,-1.1484689,,Right Foot,,,,"[64.3, 29.2]",,Ground Pass,,17.32195,,,Inessa Kaagman,15579.0,,,,,,1,Regular Play,Maéva Clemaron,31713.0,Left Defensive Midfield,57,Everton LFC,967,"['49591cf2-5b46-4a1a-8e8c-4a7140af1561', 'd68a5c47-4784-4856-963c-79970476cb05']",16,,,,,,,,,,,,,,,,,,Everton LFC,967,00:21:16.602,Pass,True
,,,,,,,,,,,,,,,,,3.493432,,,,,,,,,,,,7f2a6fd7-5b6e-4f08-88c9-cec21b5b6486,963,,"[68.9, 23.5]",2275073,21,,,,0.29123676,,Left Foot,,,,"[110.6, 36.0]",,High Pass,,43.533207,,Incomplete,Simone Magill,15559.0,,,,,,1,Regular Play,Inessa Kaagman,15579.0,Right Defensive Midfield,57,Everton LFC,967,"['89fb3d51-2ef3-4edd-89f4-e8c0abb020cc', '8e84f2c9-22f4-4a08-88b1-a6df3f8ce548']",20,,,,,,,,,,,,,,,,,,Everton LFC,967,00:21:20.679,Pass,
,,,,,,,,,,,,,,,,,2.490385,,,,,,,,,,,,754feda9-f63b-4345-8597-e733004bbaca,968,,"[20.6, 51.4]",2275073,21,,,,-0.061816692,,Right Foot,,,,"[72.3, 48.2]",,High Pass,,51.79894,,Incomplete,,,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,57,Everton LFC,967,['bbe2b550-c961-4fd1-9de8-184077dd3a02'],41,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:41.291,Pass,
,,,,,,,,,,,,,,,,,1.400265,,,,,,,,,,,,bbe2b550-c961-4fd1-9de8-184077dd3a02,969,,"[47.8, 31.9]",2275073,21,,,,-0.14941572,,Head,,,,"[66.4, 29.1]",,High Pass,,18.809572,,Incomplete,Inessa Kaagman,15579.0,,,,,Recovery,1,Regular Play,Gabrielle George,15575.0,Left Center Back,57,Everton LFC,967,"['7498c4c1-c0e9-4f38-a10f-c1bebb31fd74', '754feda9-f63b-4345-8597-e733004bbaca', 'b8ea9e08-36d0-46e5-85f8-4184fb8edb15']",43,,,,,,,,,,,,,,,,,,Everton LFC,967,00:21:43.781,Pass,
,,,,,,,,,,,,,,,,,3.184095,,,,,,,,,,,,7406fb6f-1ba4-432c-acec-50bc87c215f3,975,,"[77.7, 32.7]",2275073,21,,,,-0.03602045,ee332463-5ac3-47ed-8c6f-cb89b82bed3a,Right Foot,,,,"[111.0, 31.5]",,Ground Pass,,33.321613,,,Chantelle Boye-Hlorkah,15556.0,True,,Through Ball,True,,1,Regular Play,Simone Magill,15559.0,Center Forward,57,Everton LFC,967,"['680a407c-f38b-47b9-affd-78c1d946f08d', 'd89c1e78-cdd6-435a-bfc4-949f2744626b']",47,,,,,,,,,,,,,,,,,,Everton LFC,967,00:21:47.831,Pass,True
,,,,,,,,,,,,,,,,,1.154417,,,,,,,,,,,,f4ca25af-1b83-47c7-b090-c21869db2fa1,990,,"[108.3, 80.0]",2275073,22,,,,-1.2757456,,,,,,"[111.4, 69.8]",,Low Pass,,10.660675,,,Simone Magill,15559.0,,,,,Throw-in,1,From Throw In,Esme Beth Morgan,4649.0,Right Back,58,Everton LFC,967,['30bb69ba-918b-4825-86ec-349965915c86'],7,,,,,,,,,,,,,,,,,,Everton LFC,967,00:22:07.406,Pass,
,,,,,,,,,,,,,,,,,1.955801,,,,,,,,,,,,8b5543b2-972e-4a67-837b-672494cae00a,993,,"[111.6, 71.2]",2275073,22,,,,2.631824,,Right Foot,,,,"[98.9, 78.3]",,Ground Pass,,14.549914,,,Lucy Hope,16386.0,,,,,,1,From Throw In,Simone Magill,15559.0,Center Forward,58,Everton LFC,967,['db44427d-7598-4986-bc0a-f41bab52e44a'],9,,,,,,,,,,,,,,,,,,Everton LFC,967,00:22:09.332,Pass,
,,,,,,,,,,,,,,,,,1.450583,,,,,,,,,,,,99a91a27-90c7-4f32-9af8-cabb6351c635,996,,"[98.9, 78.3]",2275073,22,,,,-1.231155,,Right Foot,True,,,"[109.5, 48.3]",,High Pass,,31.817606,,Incomplete,Chloe Kelly,15570.0,,,,,,1,From Throw In,Lucy Hope,16386.0,Center Attacking Midfield,58,Everton LFC,967,"['2d16b3af-3a2a-42c4-9368-6db87bd5cacd', 'ac888d09-d63c-488d-9595-b9cfdc5c074e']",11,,,,,,,,,,,,,,,,,,Everton LFC,967,00:22:11.327,Pass,
,,,,,,,,,,,,,,,,,1.518984,,,,,,,,,,,,9dbf11e0-cbc8-454a-8b89-7ae4d9aa0283,1001,,"[77.9, 38.3]",2275073,22,,,,-1.4702958,,Right Foot,,,,"[79.1, 26.4]",,Ground Pass,,11.960351,,,Danielle Turner,15571.0,,,,,,1,From Throw In,Maéva Clemaron,31713.0,Left Defensive Midfield,58,Everton LFC,967,['97f18b37-571e-488a-a38b-31f26e5c5d25'],16,,,,,,,,,,,,,,,,,,Everton LFC,967,00:22:16.901,Pass,
,,,,,,,,,,,,,,,,,0.966135,,,,,,,,,,,,66e7dff5-4553-43db-a799-4d3cf02e50c3,1004,,"[77.9, 26.2]",2275073,22,,,,1.9650192,,Right Foot,,,,"[72.7, 38.7]",,Ground Pass,,13.538464,,,Maéva Clemaron,31713.0,,,,,,1,From Throw In,Danielle Turner,15571.0,Left Back,58,Everton LFC,967,['4ec1d324-9b69-437e-b201-0528ee500ce3'],19,,,,,,,,,,,,,,,,,,Everton LFC,967,00:22:19.494,Pass,
,,,,,,,,,,,,,,,,,2.152107,,,,,,,,,,,,ba5152f4-838d-4216-a918-8b68174de9ec,1008,,"[68.3, 41.9]",2275073,22,,,,2.16501,,Right Foot,,,,"[58.3, 56.7]",,Ground Pass,,17.86169,,,Megan Finnigan,18254.0,,,,,,1,From Throw In,Maéva Clemaron,31713.0,Left Defensive Midfield,58,Everton LFC,967,"['c16cfdfd-b4b7-478c-9665-a93c2d329e59', 'e7fd441c-1f3a-44eb-bcb5-0243e897c61b']",21,,,,,,,,,,,,,,,,,,Everton LFC,967,00:22:21.916,Pass,True
,,,,,,,,,,,,,,,,,1.924225,,,,,,,,,,,,7b8e55c7-567f-4a13-9fd1-3790a5246a40,1012,,"[57.2, 54.2]",2275073,22,,,,-1.681907,,Right Foot,,,,"[54.5, 30.0]",,Ground Pass,,24.350155,,,Gabrielle George,15575.0,,,,,,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,58,Everton LFC,967,"['84a8914b-c197-4d26-b804-424b73157497', 'cc6ce565-9744-42e9-8cd2-92e2c3de3363']",24,,,,,,,,,,,,,,,,,,Everton LFC,967,00:22:24.530,Pass,True
,,,,,,,,,,,,,,,,,0.591819,,,,,,,,,,,,70e58e87-00fb-402e-85d5-7d710135b893,1015,,"[78.3, 21.5]",2275073,22,,,,-0.7985553,,Right Foot,,,,"[85.8, 13.8]",,Ground Pass,,10.748954,,Incomplete,Danielle Turner,15571.0,,,,,,1,From Throw In,Gabrielle George,15575.0,Left Center Back,58,Everton LFC,967,"['0a57b460-b7de-42df-ab34-595fe270f50e', 'c5bd4dab-4595-4db7-b491-065e2377b894']",31,,,,,,,,,,,,,,,,,,Everton LFC,967,00:22:31.128,Pass,
,,,,,,,,,,,,,,,,,0.944069,,,,,,,,,,,,3f72eb04-c50d-4cc3-8925-0f46db911c3e,1018,,"[84.9, 0.1]",2275073,22,,,,2.0823524,,,,,,"[78.5, 11.5]",,Low Pass,,13.073638,,,Maéva Clemaron,31713.0,,,,,Throw-in,1,From Throw In,Danielle Turner,15571.0,Left Back,59,Everton LFC,967,['c6c35962-b000-48d8-95f8-0aaa39fc3489'],45,,,,,,,,,,,,,,,,,,Everton LFC,967,00:22:45.760,Pass,
,,,,,,,,,,,,,,,,,1.517605,,,,,,,,,,,,be515b4b-e545-496b-a80a-338257425226,1021,,"[78.7, 10.4]",2275073,22,,,,0.7853982,,Right Foot,,,,"[91.6, 23.3]",,Low Pass,,18.243355,,Incomplete,Simone Magill,15559.0,,,,,,1,From Throw In,Maéva Clemaron,31713.0,Left Defensive Midfield,59,Everton LFC,967,"['11e28406-f34e-4b0a-af3f-0c32b22eb285', 'b8c9d8a2-e429-4f41-9f09-5bb72c4604c1', 'f96ac36a-8d5e-4817-a31f-7720be686c2f']",46,,,,,,,,,,,,,,,,,,Everton LFC,967,00:22:46.704,Pass,True
,,,,,,,,,,,,,,,,,0.84325,,,,,,,,,,,,11e28406-f34e-4b0a-af3f-0c32b22eb285,1023,,"[28.5, 56.8]",2275073,22,,,,1.0155331,,Left Foot,,,,"[35.2, 67.6]",,Ground Pass,,12.709445,,,Rianna Dean,31702.0,,,,,Recovery,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,60,Tottenham Hotspur Women,749,"['9a163a42-5977-4e6d-a703-9c3e105c4e86', 'be515b4b-e545-496b-a80a-338257425226']",48,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:48.222,Pass,
,,,,,,,,,,,,,,,,,0.651043,,,,,,,,,,,,6192790f-1a70-465e-90fa-fc99a3c4122f,1026,,"[35.4, 67.8]",2275073,22,,,,1.6994928,,Right Foot,,,,"[34.3, 76.3]",,Ground Pass,,8.570881,,,Gemma Suzanne Davison,15721.0,,,,,,1,Regular Play,Rianna Dean,31702.0,Center Forward,60,Tottenham Hotspur Women,749,['33aad86c-1301-4bd9-9173-df3a890e576b'],49,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:49.558,Pass,
,,,,,,,,,,,,,,,,,1.088111,,,,,,,,,,,,84d41579-7a36-4d41-b3c1-0799318d1d2f,1030,,"[31.4, 75.1]",2275073,22,,,,-2.4883673,,Right Foot,,,,"[21.6, 67.6]",,Ground Pass,,12.340584,,,Ashleigh Neville,4848.0,,,,,,1,Regular Play,Gemma Suzanne Davison,15721.0,Center Attacking Midfield,60,Tottenham Hotspur Women,749,"['39d10651-2cfa-454b-a9b0-aba4d9c9be73', 'a4b0f049-a1eb-4676-9512-717e424a7e1c']",50,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:50.607,Pass,True
,,,,,,,,,,,,,,,,,0.93124,,,,,,,,,,,,051be101-3bcf-4642-80ed-cce5e61efffe,1033,,"[21.2, 67.4]",2275073,22,,,,-2.3470204,,Right Foot,,,,"[10.4, 56.4]",,Ground Pass,,15.415577,,,Hannah Godfrey,31552.0,,,,,,1,Regular Play,Ashleigh Neville,4848.0,Right Back,60,Tottenham Hotspur Women,749,['2391873e-df9b-408f-af4a-f4dbb6a51d58'],54,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:54.540,Pass,
,,,,,,,,,,,,,,,,,1.277489,,,,,,,,,,,,a70cce9b-2010-4c51-87a1-3baf8839f8ea,1036,,"[10.0, 56.4]",2275073,22,,,,-2.0052745,,Right Foot,,,,"[2.9, 41.1]",,Ground Pass,,16.867128,,,Rebecca Leigh Spencer,18158.0,,,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,60,Tottenham Hotspur Women,749,['6f96192a-b347-4a6a-a069-6e2a581c23e0'],56,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:56.774,Pass,
,,,,,,,,,,,,,,,,,2.753817,,,,,,,,,,,,8738e04d-a65b-454f-8dd4-716a59981ad7,1040,,"[3.3, 41.4]",2275073,22,,,,-1.241172,,Right Foot,,,,"[15.0, 7.2]",,Ground Pass,,36.145954,,,Emma Mukandi,18998.0,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,60,Tottenham Hotspur Women,749,"['4b95c6ba-696b-4e30-88ca-eeb90baf6df0', 'e5accb81-bcca-41c5-9ddf-d8369c22042f']",59,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:59.030,Pass,True
,,,,,,,,,,,,,,,,,0.835911,,,,,,,,,,,,dba23896-3337-4164-baa4-4e285c71b999,1043,,"[17.7, 6.6]",2275073,23,,,,1.2211893,,Left Foot,,,,"[21.2, 16.2]",,Ground Pass,,10.218122,,,Chloe Peplow,16397.0,,,,,,1,Regular Play,Emma Mukandi,18998.0,Left Back,60,Tottenham Hotspur Women,749,['f0bc3057-dd0f-44c6-bc6e-c72e90dd06b4'],2,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:02.944,Pass,
,,,,,,,,,,,,,,,,,1.222784,,,,,,,,,,,,27216bf0-5eb0-43b7-a90d-6c5a061f5667,1046,,"[21.8, 17.2]",2275073,23,,,,-1.7700403,,Right Foot,,,,"[19.7, 6.8]",,Ground Pass,,10.609901,,,Emma Mukandi,18998.0,,,,,,1,Regular Play,Chloe Peplow,16397.0,Left Defensive Midfield,60,Tottenham Hotspur Women,749,['e3d73793-5e40-47a4-9783-012b95e41d92'],4,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:04.438,Pass,
,,,,,,,,,,,,,,,,,1.908243,,,,,,,,,,,,4a42aaa1-a0bd-424d-9bba-682c5b2c9869,1049,,"[19.5, 6.6]",2275073,23,,,,2.0731654,,Left Foot,,,,"[10.6, 22.8]",,Ground Pass,,18.483776,,,Anna Filbey,31703.0,,,,,,1,Regular Play,Emma Mukandi,18998.0,Left Back,60,Tottenham Hotspur Women,749,['c8766b11-ab55-4ea4-a4fc-ed0399f9274a'],6,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:06.585,Pass,
,,,,,,,,,,,,,,,,,1.531712,,,,,,,,,,,,99998a9d-4801-432b-880b-8230a379d2ca,1052,,"[10.6, 22.8]",2275073,23,,,,1.9061979,,Right Foot,,,,"[4.5, 40.3]",,Ground Pass,,18.532675,,,Rebecca Leigh Spencer,18158.0,,,,,,1,Regular Play,Anna Filbey,31703.0,Left Center Back,60,Tottenham Hotspur Women,749,['8e9d4ef1-ad3b-4fff-bd7e-8479704ddc56'],9,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:09.797,Pass,
,,,,,,,,,,,,,,,,,1.583578,,,,,,,,,,,,bad092f4-b90e-430e-95b4-2fe53e7b8f0b,1055,,"[14.9, 46.6]",2275073,23,,,,-1.2268273,,Right Foot,,,,"[19.7, 33.2]",,Ground Pass,,14.233763,,,Anna Filbey,31703.0,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,60,Tottenham Hotspur Women,749,['193634f6-00b6-40a1-a4d3-45cb6bdd033c'],15,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:15.326,Pass,
,,,,,,,,,,,,,,,,,2.093645,,,,,,,,,,,,8b7fbaa0-02f9-4328-8ccd-5e2e09473183,1058,,"[22.2, 27.8]",2275073,23,,,,1.6235775,,Left Foot,,,,"[20.8, 54.3]",,Ground Pass,,26.536955,,,Hannah Godfrey,31552.0,,,,,,1,Regular Play,Anna Filbey,31703.0,Left Center Back,60,Tottenham Hotspur Women,749,['eca526d7-d685-44a2-8fd1-bccb9ba4aafb'],18,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:18.318,Pass,
,,,,,,,,,,,,,,,,,1.83377,,,,,,,,,,,,ea9aa2e2-8498-435d-a4a9-a9792ad562bf,1061,,"[22.0, 54.3]",2275073,23,,,,-1.5474672,,Right Foot,,,,"[22.7, 24.3]",,Low Pass,,30.008165,,,Anna Filbey,31703.0,,,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,60,Tottenham Hotspur Women,749,['8e174960-0656-4d73-b88a-3de3a48d88fd'],21,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:21.546,Pass,
,,,,,,,,,,,,,,,,,2.149641,,,,,,,,,,,,7b98dad0-9927-4ec1-9ab5-a4b4cae6bd45,1064,,"[35.2, 23.4]",2275073,23,,,,-0.61329365,,Right Foot,,,,"[63.9, 3.2]",,High Pass,,35.096012,,,Emma Mukandi,18998.0,,,,,,1,Regular Play,Anna Filbey,31703.0,Left Center Back,60,Tottenham Hotspur Women,749,['43f3a2ef-b46a-4ef4-9e81-5a0c814a3ad4'],25,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:25.703,Pass,
,,,,,,,,,,,,,,,,,3.049137,,,,,,,,,,,,bb0628b7-ffca-404c-ba33-e24b7885a64d,1067,,"[64.9, 3.9]",2275073,23,,,,-0.14033537,,Left Foot,,,,"[91.8, 0.1]",,Low Pass,,27.167076,,,Rosella Ayane,21048.0,,,,,,1,Regular Play,Emma Mukandi,18998.0,Left Back,60,Tottenham Hotspur Women,749,['f028c1a5-c101-4a6b-9169-746a0b443e9b'],29,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:29.698,Pass,
,,,,,,,,,,,,,,,,,4.449993,,,,,,,,,,,,908f19b7-74c6-4760-a482-58c34f93d1ae,1070,,"[114.5, 12.0]",2275073,23,,,,1.6649379,ac6d57e8-5748-4912-a245-4691eb99e46d,Left Foot,True,,,"[110.1, 58.6]",,High Pass,,46.807266,,,Josie Green,4865.0,True,True,,,,1,Regular Play,Rosella Ayane,21048.0,Right Wing,60,Tottenham Hotspur Women,749,['5fd3f692-06b2-40ab-a26e-0ff9705cd9aa'],35,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:35.739,Pass,
,,,,,,,,,,,,,,,,,4.214964,,,,,,,,,,,,b7a0f41b-df34-4bf5-9ca0-36dd7f58b026,1076,,"[10.0, 28.1]",2275073,23,,,,-0.45507026,,Left Foot,,,,"[66.2, 0.6]",,High Pass,,62.567482,,Out,Chantelle Boye-Hlorkah,15556.0,,,,,Recovery,1,Regular Play,Gabrielle George,15575.0,Left Center Back,60,Tottenham Hotspur Women,749,['604a8e68-79a9-430c-9b48-d9ca6f545504'],44,,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:44.833,Pass,
,,,,,,,,,,,,,,,,,2.4611,,,,,,,,,,,,10850cc8-a6f4-40c6-a3c2-7a96caeae808,1078,,"[44.5, 80.0]",2275073,23,,,,-2.1979542,,,,,,"[36.6, 69.1]",,High Pass,,13.461798,,,Hannah Godfrey,31552.0,,,,,Throw-in,1,From Throw In,Ashleigh Neville,4848.0,Right Back,61,Tottenham Hotspur Women,749,['9f9378bb-0b29-495c-b360-09dc49624ce0'],52,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:52.947,Pass,
,,,,,,,,,,,,,,,,,2.541169,,,,,,,,,,,,f7375880-38ca-468c-9033-aa13b615290b,1081,,"[41.4, 65.7]",2275073,23,,,,-1.428528,,Right Foot,,,,"[46.8, 28.0]",,Ground Pass,,38.084774,,,Anna Filbey,31703.0,,,,,,1,From Throw In,Hannah Godfrey,31552.0,Right Center Back,61,Tottenham Hotspur Women,749,['de4d9a07-d84c-4a80-b19a-6e1fe7477ae4'],55,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:55.825,Pass,
,,,,,,,,,,,,,,,,,1.556204,,,,,,,,,,,,59d2c508-4e79-468a-bd0a-127f9fd6278e,1084,,"[54.1, 26.4]",2275073,24,,,,-0.3604556,,Right Foot,,,,"[80.1, 16.6]",,High Pass,,27.785608,,Incomplete,Rosella Ayane,21048.0,,,,,,1,From Throw In,Anna Filbey,31703.0,Left Center Back,61,Tottenham Hotspur Women,749,"['012db2ee-a480-403c-909b-cec227aee3fa', '2a0f84c4-372f-4ddf-b1b9-6187e20bc69c']",0,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:24:00.418,Pass,
,,,,,,,,,,,,,,,,,1.428551,,,,,,,,,,,,012db2ee-a480-403c-909b-cec227aee3fa,1086,,"[40.0, 63.5]",2275073,24,,,,0.36990607,,Head,,,,"[49.8, 67.3]",,Low Pass,,10.510946,,,Chloe Kelly,15570.0,,,,,Recovery,1,Regular Play,Esme Beth Morgan,4649.0,Right Back,62,Everton LFC,967,"['59d2c508-4e79-468a-bd0a-127f9fd6278e', '9d3fea7e-3aef-46e6-9268-165b35d31c4e']",1,,,,,,,,,,,,,,,,,,Everton LFC,967,00:24:01.975,Pass,
,,,,,,,,,,,,,,,,,1.578208,,,,,,,,,,,,0111c5f4-18c5-4f2e-8f7e-fc37af6ec4d4,1089,,"[50.4, 68.1]",2275073,24,,,,-2.6135182,,Right Foot,,,,"[30.0, 56.2]",,Ground Pass,,23.617155,,,Megan Finnigan,18254.0,,,,,,1,Regular Play,Chloe Kelly,15570.0,Left Wing,62,Everton LFC,967,['dd0f9925-1557-4621-beea-58652bc7a454'],4,,,,,,,,,,,,,,,,,,Everton LFC,967,00:24:04.282,Pass,
,,,,,,,,,,,,,,,,,1.546741,,,,,,,,,,,,1e574563-f4c6-409b-8093-17c494023a6b,1093,,"[29.3, 54.4]",2275073,24,,,,-2.290867,,Right Foot,,,,"[14.3, 37.3]",,Ground Pass,,22.746649,,,Tinja-Riikka Tellervo Korpela,13857.0,,,,,,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,62,Everton LFC,967,"['2d630ffd-5c1c-4121-9e85-bf90294ac980', '5a05a514-7273-407b-8c23-5ee9eedc99c0']",6,,,,,,,,,,,,,,,,,,Everton LFC,967,00:24:06.632,Pass,True
,,,,,,,,,,,,,,,,,1.201831,,,,,,,,,,,,d298b284-fd13-473a-b8a5-f81810379b6d,1096,,"[14.1, 38.1]",2275073,24,,,,-0.8176451,,Left Foot,,,,"[23.1, 28.5]",,Ground Pass,,13.159027,,,Gabrielle George,15575.0,,,,,,1,Regular Play,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,62,Everton LFC,967,"['5a05a514-7273-407b-8c23-5ee9eedc99c0', '7f682cd9-f074-4d9c-ae30-ec805a7de068']",9,,,,,,,,,,,,,,,,,,Everton LFC,967,00:24:09.276,Pass,True
,,,,,,,,,,,,,,,,,1.84304,,,,,,,,,,,,42c53530-41e1-488e-8ee9-55c70198fbd9,1100,,"[21.8, 30.4]",2275073,24,,,,1.4623525,,Left Foot,,,,"[24.5, 55.2]",,Ground Pass,,24.946543,,,Megan Finnigan,18254.0,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,62,Everton LFC,967,"['a53ecb69-f777-4c7b-b5ae-f382744026da', 'b13746dc-8cf9-4781-91bf-89a0ffad21b9']",10,,,,,,,,,,,,,,,,,,Everton LFC,967,00:24:10.558,Pass,True
,,,,,,,,,,,,,,,,,5.885674,,,,,,,,,,,,25f08d8c-30cb-4333-990f-a6f3aa98b223,1103,,"[28.9, 56.0]",2275073,24,,,,0.15901119,,Right Foot,,,,"[105.6, 68.3]",,High Pass,,77.679985,,,Chloe Kelly,15570.0,,,Through Ball,True,,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,62,Everton LFC,967,['feabf9fa-9df0-4d6b-b5b9-b5d305c83bec'],13,,,,,,,,,,,,,,,,,,Everton LFC,967,00:24:13.699,Pass,
