50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.486781,,,,,,,,,,,3fda2e94-4981-4353-af38-fca443b3700a,2881,,"[43.0, 33.1]",2275027,87,,,,,2.9114578,,Right Foot,,,"[8.0, 41.3]",,Ground Pass,,35.94774,,,,,Alexandra MacIver,34360.0,,,,,Recovery,2,From Free Kick,Inessa Kaagman,15579.0,Left Center Midfield,194,Everton LFC,967,"['8b135820-c4ae-4131-b552-0aa9fcfe2d87', 'ed5bdb1f-a5ae-4fdc-acad-b83e1f9b905b']",50,,,,,,,,,,,,,,,,Everton LFC,967,00:42:50.655,Pass,True
,,,,,,,,,,,,,,2.828628,,,,,,,,,,,c4b1c38a-6264-481d-b3d5-4e0975ee4135,2884,,"[27.7, 42.5]",2275027,87,,,,,-0.75183415,,Right Foot,,,"[63.1, 9.4]",,High Pass,,48.46411,,,,,Lucy Hope,16386.0,,,,,,2,From Free Kick,Alexandra MacIver,34360.0,Goalkeeper,194,Everton LFC,967,['d73bb6da-d3f9-463a-8eb4-3fef33bc57e4'],57,,,,,,,,,,,,,,,,Everton LFC,967,00:42:57.607,Pass,
,,,,,,,,,,,,,,1.424035,,,,,,,,,,,ed9ac601-b890-4ea9-8a7c-68083fbd2f02,2888,,"[61.7, 6.3]",2275027,88,,,,,2.7562163,,Left Foot,,,"[51.1, 10.6]",,Ground Pass,,11.438969,,,,,Megan Finnigan,18254.0,,,,,,2,From Free Kick,Lucy Hope,16386.0,Center Attacking Midfield,194,Everton LFC,967,['fe991369-9952-4c63-888c-d845d0cafb1d'],1,,,,,,,,,,,,,,,,Everton LFC,967,00:43:01.270,Pass,
,,,,,,,,,,,,,,0.549492,,,,,,,,,,,5eee3b2c-8156-414a-8a2f-407e06412a52,2892,,"[51.1, 9.6]",2275027,88,,,,,0.79202056,,Right Foot,,,"[58.6, 17.2]",,Ground Pass,,10.6775465,,,,,Inessa Kaagman,15579.0,,,,,,2,From Free Kick,Megan Finnigan,18254.0,Right Center Back,194,Everton LFC,967,"['1212f6be-8c37-4361-8d54-057561972abc', '4c13db7c-ae9f-4e13-b7d2-36446ee91bdb']",3,,,,,,,,,,,,,,,,Everton LFC,967,00:43:03.948,Pass,True
,,,,,,,,,,,,,,1.797963,,,,,,,,,,,7dd4be6c-f568-4d30-b508-dbe14064b3b8,2895,,"[56.5, 23.6]",2275027,88,,,,,2.0850616,,Left Foot,,,"[46.5, 41.3]",,Ground Pass,,20.329535,,,,,Maéva Clemaron,31713.0,,,,,,2,From Free Kick,Inessa Kaagman,15579.0,Left Center Midfield,194,Everton LFC,967,['e08e73d0-7b15-4da8-89f5-dd3fee1d6523'],6,,,,,,,,,,,,,,,,Everton LFC,967,00:43:06.508,Pass,
,,,,,,,,,,,,,,1.497571,,,,,,,,,,,79d0d6a9-c456-4f8b-b8ea-1583adf60ede,2898,,"[53.4, 45.4]",2275027,88,,,,,1.4805658,,Right Foot,,,"[55.3, 66.4]",,Ground Pass,,21.085777,,,,,Taylor Hinds,19687.0,,,,,,2,From Free Kick,Maéva Clemaron,31713.0,Right Center Midfield,194,Everton LFC,967,['f0b17000-dc17-4ef8-8cdd-55b9f6895ae0'],9,,,,,,,,,,,,,,,,Everton LFC,967,00:43:09.682,Pass,
,,,,,,,,,,,,,,1.242768,,,,,,,,,,,eebdac17-27a0-4103-8796-10226f79a0f3,2901,,"[55.3, 63.3]",2275027,88,,,,,-1.7759609,,Right Foot,,,"[51.7, 46.0]",,Ground Pass,,17.670597,,,,,Maéva Clemaron,31713.0,,,,,,2,From Free Kick,Taylor Hinds,19687.0,Right Back,194,Everton LFC,967,['6907502a-4f07-47a7-8219-59e4e5546218'],12,,,,,,,,,,,,,,,,Everton LFC,967,00:43:12.289,Pass,
,,,,,,,,,,,,,,1.784823,,,,,,,,,,,a4a24e44-7f70-46ec-bb59-46bc0ae170c3,2904,,"[51.8, 43.5]",2275027,88,,,,,-1.5158688,,Right Foot,,,"[53.4, 14.4]",,Ground Pass,,29.143953,,,,,Gabrielle George,15575.0,,,,,,2,From Free Kick,Maéva Clemaron,31713.0,Right Center Midfield,194,Everton LFC,967,['d5bc200e-ceae-4569-b5c3-8857afcf8b8f'],14,,,,,,,,,,,,,,,,Everton LFC,967,00:43:14.779,Pass,
,,,,,,,,,,,,,,1.044521,,,,,,,,,,,b1f12faf-9af5-4361-90ce-18b9a5ee0868,2908,,"[71.1, 15.6]",2275027,88,,,,,0.084012315,,Right Foot,,,"[90.1, 17.2]",,Low Pass,,19.06725,,,Incomplete,,,,,,,,,2,From Free Kick,Gabrielle George,15575.0,Left Center Back,194,Everton LFC,967,['2e9be176-f308-48ae-937a-f4b4c4edaf20'],20,,,,,,,,,,,,,,,,Everton LFC,967,00:43:20.442,Pass,
,,,,,,,,,,,,,,1.069046,,,,,,,,,,,763bf76d-fe6a-4d61-bada-111b885d6f7b,2911,,"[35.4, 54.2]",2275027,88,,,,True,0.5485494,,,,,"[42.6, 58.6]",,High Pass,,8.438009,,,,,Aileen Whelan,16374.0,,,,,Recovery,2,From Free Kick,Megan Connolly,23413.0,Center Defensive Midfield,194,Everton LFC,967,"['0c1b4edc-0534-4c5a-ab29-eae56d8cfdab', '3d2450a9-b9e0-4c69-89a6-13795cf91e35']",24,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:43:24.180,Pass,True
,,,,,,,,,,,,,,1.366636,,,,,,,,,,,abbf35ac-cd81-4c91-874f-d3b8f7f25977,2913,,"[42.5, 58.6]",2275027,88,,,,,0.5464617,,Head,,,"[52.2, 64.5]",,High Pass,,11.353414,,,Incomplete,,Kayleigh Green,16400.0,,,,,,2,From Free Kick,Aileen Whelan,16374.0,Left Center Midfield,194,Everton LFC,967,"['4bd3aa01-044c-4d0c-9190-738e92631f9f', 'a32034e0-524d-487b-9d9e-8397830e29ac']",25,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:43:25.249,Pass,
,,,,,,,,,,,,,,1.30401,,,,,,,,,,,4bd3aa01-044c-4d0c-9190-738e92631f9f,2915,,"[67.9, 15.6]",2275027,88,,,,,0.07947824,,Right Foot,,,"[79.2, 16.5]",,Low Pass,,11.335784,,,,,Gabrielle George,15575.0,,,,,Recovery,2,From Free Kick,Megan Finnigan,18254.0,Right Center Back,194,Everton LFC,967,"['159820c8-eedb-4843-8e58-7ad5a92e43e4', 'abbf35ac-cd81-4c91-874f-d3b8f7f25977']",26,,,,,,,,,,,,,,,,Everton LFC,967,00:43:26.616,Pass,
,,,,,,,,,,,,,,3.536231,,,,,,,,,,,1de2cff5-a3ee-4bba-98a0-3c8a4939c962,2919,,"[79.9, 13.2]",2275027,88,,,,,0.053347394,,Left Foot,,,"[100.5, 14.3]",,Ground Pass,,20.629349,,,Incomplete,,,,,,,,,2,From Free Kick,Gabrielle George,15575.0,Left Center Back,194,Everton LFC,967,"['d92795e5-612b-413b-9624-ff2a576887bf', 'df98fe59-5d1f-46e2-91c2-247c0bc87eeb']",28,,,,,,,,,,,,,,,,Everton LFC,967,00:43:28.728,Pass,True
,,,,,,,,,,,,,,1.493625,,,,,,,,,,,f6cc7f14-a9f4-40d0-8259-325433913cf7,2926,,"[25.7, 80.0]",2275027,91,,,,,-0.331717,,,,,"[43.7, 73.8]",,High Pass,,19.037857,,,,,Aileen Whelan,16374.0,,,,,Throw-in,2,From Throw In,Kirsty Barton,19414.0,Right Back,195,Brighton & Hove Albion WFC,965,['97de6e87-8699-4779-b77e-b9aada9833af'],19,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:46:19.785,Pass,
,,,,,,,,,,,,,,1.545501,,,,,,,,,,,728aaeb1-1da3-4f74-99c2-2f6ea0a7ecda,2928,,"[43.7, 74.0]",2275027,91,,,,,-0.5232783,,Head,,,"[48.9, 71.0]",,High Pass,,6.0033326,,,Incomplete,,Emily Simpkins,23289.0,,,,,,2,From Throw In,Aileen Whelan,16374.0,Left Center Midfield,195,Brighton & Hove Albion WFC,965,"['3e85bfe0-82a7-4cd3-9b9e-71108f04b5c9', 'aaf5b9bb-6eae-4aa8-9bfe-5b961601c150']",21,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:46:21.279,Pass,
,,,,,,,,,,,,,,1.399321,,,,,,,,,,,3e85bfe0-82a7-4cd3-9b9e-71108f04b5c9,2931,,"[71.2, 9.1]",2275027,91,,,,True,-0.08550529,,,,,"[78.2, 8.5]",,High Pass,,7.025667,,,Incomplete,,,,,,,,Recovery,2,From Throw In,Maéva Clemaron,31713.0,Right Center Midfield,195,Brighton & Hove Albion WFC,965,"['2044ed6b-30e9-4cc3-bb60-7b46466dabd2', '60ad3167-e350-4070-a05b-d2531304f5c8', '728aaeb1-1da3-4f74-99c2-2f6ea0a7ecda']",22,,,,,,,,,,,,,,,,Everton LFC,967,00:46:22.824,Pass,True
,,,,,,,,,,,,,,1.568058,,,,,,,,,,,1a69b7eb-be07-4461-9e6d-ae850b012836,2934,,"[82.8, 0.1]",2275027,91,,,,,0.6217376,,,,,"[95.5, 9.2]",,High Pass,,15.6237,,,Incomplete,,Kika van Es,10651.0,,,,,Throw-in,2,From Throw In,Danielle Turner,15571.0,Left Back,196,Everton LFC,967,"['3e050c81-c9b0-4755-8663-25f8b325093f', 'efba57e8-456f-4dfb-ac5d-3c46f76e9a06']",28,,,,,,,,,,,,,,,,Everton LFC,967,00:46:28.986,Pass,
,,,,,,,,,,,,,,1.338112,,,,,,,,,,,7a5ec7f9-679f-4cb5-b3a3-c6adb9ba2756,2937,,"[91.2, 0.1]",2275027,91,,,,,1.1449926,,,,,"[99.5, 18.4]",,High Pass,,20.094278,,,,,Gabrielle George,15575.0,,,,,Throw-in,2,From Throw In,Danielle Turner,15571.0,Left Back,197,Everton LFC,967,['2c849500-50f9-4116-a7c2-d24a1fdc13e0'],34,,,,,,,,,,,,,,,,Everton LFC,967,00:46:34.046,Pass,
,,,,,,,,,,,,,,2.579108,,,,,,,,,,,71f267cd-d3f6-4548-b071-4ef2cb92ad92,2946,,"[13.4, 55.4]",2275027,92,,,,,0.35132772,,Right Foot,,,"[63.6, 73.8]",,High Pass,,53.465878,,,,,Aileen Whelan,16374.0,,,,,Free Kick,2,From Free Kick,Megan Walsh,15709.0,Goalkeeper,199,Brighton & Hove Albion WFC,965,['1c315ffd-65ac-4610-9954-7cc20ffcbd56'],9,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:47:09.454,Pass,
,,,,,,,,,,,,,,2.724378,,,,,,,,,,,11386684-1763-44f3-b4cb-8e08d0fc4143,2949,,"[49.7, 0.1]",2275027,92,,,,,0.40975794,,,,,"[79.4, 13.0]",,High Pass,,32.38055,,,Incomplete,,Hannah Cain,18253.0,,,,,Throw-in,2,From Throw In,Danielle Turner,15571.0,Left Back,200,Everton LFC,967,"['06474cf1-8dc7-4bf3-a212-fcc0b929f6b9', 'a2313fc3-739a-48aa-9a16-a915a53e4059']",21,,,,,,,,,,,,,,,,Everton LFC,967,00:47:21.410,Pass,
,,,,,,,,,,,,,,1.764132,,,,,,,,,,,4cd6a5ab-756d-4004-ab75-20991de3f708,2954,,"[43.0, 65.7]",2275027,92,,,,,0.5836969,,Right Foot,,,"[64.5, 79.9]",,High Pass,,25.766064,,,Out,,,,,,,,,2,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,201,Brighton & Hove Albion WFC,965,['3c50e352-6c92-4a7d-9d87-cfa83d814fde'],24,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:47:24.873,Pass,True
,,,,,,,,,,,,,,1.581298,,,,,,,,,,,46c1d37f-0ac8-4951-aca3-b4467145340b,2955,,"[61.7, 0.1]",2275027,92,,,,,0.45430207,,,,,"[87.5, 12.7]",,High Pass,,28.712366,,,Incomplete,,Gabrielle George,15575.0,,,,,Throw-in,2,From Throw In,Danielle Turner,15571.0,Left Back,202,Everton LFC,967,"['04393068-dbd9-4a09-b77a-f82bec608e92', '0f1f6af7-6913-4bb6-9ad3-83b2dbcfb3fa']",41,,,,,,,,,,,,,,,,Everton LFC,967,00:47:41.849,Pass,
,,,,,,,,,,,,,,1.845839,,,,,,,,,,,0f1f6af7-6913-4bb6-9ad3-83b2dbcfb3fa,2957,,"[32.6, 67.4]",2275027,92,,,,,-0.81595635,,Head,,,"[43.7, 55.6]",,High Pass,,16.200308,,,,,Emily Simpkins,23289.0,,,,,Recovery,2,From Throw In,Kirsty Barton,19414.0,Right Back,202,Everton LFC,967,"['3bb064cd-1721-46cb-a0ec-7118c8230f16', '46c1d37f-0ac8-4951-aca3-b4467145340b']",43,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:47:43.431,Pass,
,,,,,,,,,,,,,,2.046816,,,,,,,,,,,7d802572-9658-4f00-9d0e-0e1ad942c22b,2959,,"[41.9, 53.9]",2275027,92,,,,,0.3368801,,Right Foot,,,"[63.6, 61.5]",,High Pass,,22.99239,,,Incomplete,,Amanda Nildén,21023.0,,,,,,2,From Throw In,Emily Simpkins,23289.0,Right Wing,202,Everton LFC,967,"['b3ec0a17-196d-4495-b717-dc09fb5afc20', 'f0c018b0-d763-42e2-a463-51161567fe4f']",45,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:47:45.276,Pass,
,,,,,,,,,,,,,,3.929383,,,,,,,,,,,a85b19d1-8890-4e88-8723-204ac1ea8f10,2963,,"[59.8, 35.6]",2275027,92,,,,,0.018081212,,Right Foot,,,"[115.1, 36.6]",,High Pass,,55.30904,,,Incomplete,,,,,,,,,2,From Throw In,Megan Finnigan,18254.0,Right Center Back,202,Everton LFC,967,['9126cf6c-9bcf-4cfb-8a16-d24dd2019d9e'],48,,,,,,,,,,,,,,,,Everton LFC,967,00:47:48.890,Pass,
,,,,,,,,,,,,,,2.906414,,,,,,,,,,,c5a3e609-2552-4fec-9344-074ff36f15a4,2969,,"[18.5, 55.1]",2275027,93,,True,,,0.07504676,,Right Foot,,,"[71.7, 59.1]",,High Pass,,53.350163,,,,,Amanda Nildén,21023.0,,,,,Free Kick,2,From Free Kick,Megan Walsh,15709.0,Goalkeeper,203,Brighton & Hove Albion WFC,965,['7fbb6247-c770-4715-93ce-a41915f9cafb'],48,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:48:48.609,Pass,
,,,,,,,,,,,,,,2.375836,,,,,,,,,,,af957706-a93b-491a-adaa-957ffa2a242e,2971,,"[71.7, 58.4]",2275027,93,,,,,0.2681568,,Head,,,"[93.9, 64.5]",,Low Pass,,23.022816,,,Incomplete,,Kate Natkiel,16399.0,,,,,,2,From Free Kick,Amanda Nildén,21023.0,Left Wing,203,Brighton & Hove Albion WFC,965,"['3aa00697-f06c-472e-a05c-510b28e87853', '52f386a8-3bee-4bdb-b273-fd2942c8196b']",51,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:48:51.515,Pass,
,,,,,,,,,,,,,,2.569927,,,,,,,,,,,3aa00697-f06c-472e-a05c-510b28e87853,2974,,"[26.2, 15.6]",2275027,93,,,,,2.3689816,,Right Foot,,,"[6.4, 34.9]",,Ground Pass,,27.650135,,,,,Alexandra MacIver,34360.0,,,,,Recovery,2,Regular Play,Kika van Es,10651.0,Left Center Midfield,204,Everton LFC,967,"['62997131-a848-4c65-b90e-2ddf4f81b71f', 'af957706-a93b-491a-adaa-957ffa2a242e', 'e732e8e4-b140-4162-bed7-e67c02058bde']",53,,,,,,,,,,,,,,,,Everton LFC,967,00:48:53.891,Pass,True
,,,,,,,,,,,,,,1.722936,,,,,,,,,,,5118e0b6-b5b4-450c-9907-7422d40a8f78,2978,,"[5.0, 33.3]",2275027,93,,,,,-1.1241323,,Right Foot,,,"[14.1, 14.3]",,Ground Pass,,21.0668,,,,,Megan Finnigan,18254.0,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,204,Everton LFC,967,"['39e65811-8ca9-4e04-96d0-165c3fe00198', '8f062b48-ac11-403a-a8d0-9d971bbc786d']",57,,,,,,,,,,,,,,,,Everton LFC,967,00:48:57.501,Pass,True
,,,,,,,,,,,,,,0.98335,,,,,,,,,,,40ac8347-dd47-4b13-a72d-a7c2573d0153,2982,,"[26.2, 7.5]",2275027,94,,,,,0.01973428,,Right Foot,,,"[41.4, 7.8]",,Ground Pass,,15.20296,,,,,Lucy Hope,16386.0,,,,,,2,Regular Play,Megan Finnigan,18254.0,Right Center Back,204,Everton LFC,967,['9b7ba05a-fc07-4450-ae41-fd49f554c1be'],2,,,,,,,,,,,,,,,,Everton LFC,967,00:49:02.193,Pass,
,,,,,,,,,,,,,,0.128224,,,,,,,,,,,c6e107d0-0a73-4e3f-b61a-28d56c266daa,2986,,"[40.7, 6.5]",2275027,94,,,,,-0.071307465,,Right Foot,,,"[43.5, 6.3]",,Ground Pass,,2.8071337,,,Incomplete,,,,,,,,,2,Regular Play,Lucy Hope,16386.0,Center Attacking Midfield,204,Everton LFC,967,"['6e29984e-528b-4579-b745-fa3925a4ac8f', 'f52814df-7ce1-4026-a555-2e8661bb81f9']",3,,,,,,,,,,,,,,,,Everton LFC,967,00:49:03.976,Pass,True
,,,,,,,,,,,,,,0.971406,,,,,,,,,,,7d6c6e06-6fc5-4d4b-8aa3-ff853df82e39,2988,,"[56.3, 0.1]",2275027,94,,,,,2.5917394,,,,,"[47.0, 5.8]",,Low Pass,,10.907795,,,,,Gabrielle George,15575.0,,,,,Throw-in,2,From Throw In,Danielle Turner,15571.0,Left Back,205,Everton LFC,967,['9ce76ced-b6fc-4e51-9f7a-fa7aaf5d97d1'],17,,,,,,,,,,,,,,,,Everton LFC,967,00:49:17.847,Pass,
,,,,,,,,,,,,,,1.320054,,,,,,,,,,,b5fc4716-3186-4e9c-843a-cb881c838c0e,2991,,"[47.0, 7.2]",2275027,94,,,,,-0.046066675,,Right Foot,,,"[75.2, 5.9]",,High Pass,,28.229948,,,Incomplete,,Hannah Cain,18253.0,,,,,,2,From Throw In,Gabrielle George,15575.0,Left Center Back,205,Everton LFC,967,"['65981826-317d-4fe1-9a6b-60b425ae4f0f', '7e2cc344-4d42-4318-9e79-924c223d9f7e']",19,,,,,,,,,,,,,,,,Everton LFC,967,00:49:19.637,Pass,
,,,,,,,,,,,,,,0.941473,,,,,,,,,,,8f7b5909-457e-427a-ae51-8f26a582c876,2994,,"[92.0, 0.1]",2275027,94,,,,,2.1031976,,,,,"[84.4, 13.0]",,Low Pass,,14.972308,,,,,Lucy Hope,16386.0,,,,,Throw-in,2,From Throw In,Danielle Turner,15571.0,Left Back,206,Everton LFC,967,['f64a2661-6d42-4ab0-8e14-067a2e9aee44'],32,,,,,,,,,,,,,,,,Everton LFC,967,00:49:32.951,Pass,
,,,,,,,,,,,,,,1.458307,,,,,,,,,,,7aa5929d-8791-4863-8ba8-0d3d7c784e52,3002,,"[82.3, 0.1]",2275027,94,,,,,0.46576178,,,,,"[101.2, 9.6]",,High Pass,,21.15325,,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Danielle Turner,15571.0,Left Back,208,Everton LFC,967,['b61b06cd-55cb-4bd3-b239-3043b06f3dd8'],42,,,,,,,,,,,,,,,,Everton LFC,967,00:49:42.685,Pass,
,,,,,,,,,,,,,,1.084272,,,,,,,,,,,8c780e90-71af-42c3-9781-e8e1333410cd,3006,,"[18.4, 73.8]",2275027,94,,,,,-1.8717166,,Right Foot,,,"[17.5, 70.9]",,Ground Pass,,3.0364454,,,,,Danielle Buet,20034.0,,,,,Recovery,2,Regular Play,Kirsty Barton,19414.0,Right Back,209,Brighton & Hove Albion WFC,965,"['1d3380bc-5357-43ce-8fe2-18dc77d7a420', 'e28be811-888e-45ed-b597-7d3a4aa4f0d8']",47,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:49:47.516,Pass,True
,,,,,,,,,,,,,,0.755607,,,,,,,,,,,f1a019ff-050d-4d4f-8f2d-7584f0d3dd3a,3008,,"[20.8, 71.0]",2275027,94,,,,,-2.819842,,Left Foot,,,"[19.9, 70.7]",,Ground Pass,,0.9486833,,,,,Kirsty Barton,19414.0,,,,,,2,Regular Play,Danielle Buet,20034.0,Right Center Midfield,209,Brighton & Hove Albion WFC,965,['cd9197ea-1358-4372-a3d7-1c8ef862e44d'],48,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:49:48.600,Pass,
,,,,,,,,,,,,,,0.644335,,,,,,,,,,,129515e1-fdc2-48c1-9a5e-342bc54b4619,3012,,"[15.9, 72.8]",2275027,94,,,,,0.0075756125,,Right Foot,,,"[29.1, 72.9]",,Low Pass,,13.200378,,,Incomplete,,,,,,,,,2,Regular Play,Kirsty Barton,19414.0,Right Back,209,Brighton & Hove Albion WFC,965,"['6575f1b6-3414-4805-80af-46f0828968dc', 'aa0b0b11-1c6b-48ac-b027-644599eb6bbf']",50,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:49:50.134,Pass,True
,,,,,,,,,,,,,,1.679772,,,,,,,,,,,b14fe6ba-3600-45ba-bf69-8de8a28ea657,3016,,"[91.0, 8.9]",2275027,94,,,,,1.0726796,,Right Foot,,,"[100.3, 26.0]",,High Pass,,19.465353,,,Incomplete,,Chloe Kelly,15570.0,,,,,,2,Regular Play,Lucy Hope,16386.0,Center Attacking Midfield,210,Everton LFC,967,"['32bd3a19-45a1-46ad-9b5d-2832b944c308', 'ab95222e-8c8b-4a55-bc7e-bead77ebd9f6']",51,,,,,,,,,,,,,,,,Everton LFC,967,00:49:51.913,Pass,
,,,,,,,,,,,,,,2.442816,,,,,,,,,,,cd1603ae-893f-46bc-82c2-ac39195a7011,3020,,"[66.2, 45.6]",2275027,94,,,,,0.17152615,,Right Foot,,,"[104.3, 52.2]",,High Pass,,38.667427,,,Incomplete,,Gabrielle George,15575.0,,,,,Recovery,2,Regular Play,Kika van Es,10651.0,Left Center Midfield,210,Everton LFC,967,"['24b99120-a998-4fbd-ac0f-1112062fb830', 'd4b054b6-b7f5-4d25-8a13-c2ab71af02cb']",57,,,,,,,,,,,,,,,,Everton LFC,967,00:49:57.940,Pass,
,,,,,,,,,,,,,,1.91421,,,,,,,,,,,7720afb7-b65c-41ad-9887-893f24631a7f,3026,,"[103.8, 66.2]",2275027,95,,,,,-1.3363235,3d8c30a8-30d0-401b-abc7-d9969fdec057,Right Foot,True,,"[109.7, 41.5]",,High Pass,,25.394882,,,,,Lucy Hope,16386.0,True,,,,,2,Regular Play,Chantelle Boye-Hlorkah,15556.0,Right Wing,210,Everton LFC,967,['72c838d1-d1c6-45fd-8bab-a046e6c4d92e'],3,,,,,,,,,,,,,,,,Everton LFC,967,00:50:03.194,Pass,
,,,,,,,,,,,,,,1.535289,,,,,,,,,,,e36c396d-bdfd-43bf-a6d2-7bda21b6cb81,3038,,"[75.7, 80.0]",2275027,95,,,,,-0.23908772,,,,,"[91.7, 76.1]",,Low Pass,,16.468454,,,,,Chloe Kelly,15570.0,,,,,Throw-in,2,From Throw In,Maéva Clemaron,31713.0,Right Center Midfield,211,Everton LFC,967,['6ffc14a9-aef0-4da2-8b48-f65528a58fe2'],21,,,,,,,,,,,,,,,,Everton LFC,967,00:50:21.423,Pass,
,,,,,,,,,,,,,,0.251671,,,,,,,,,,,c88cf94f-2d3e-4ba5-996f-a5d1160ed984,3041,,"[91.7, 76.1]",2275027,95,,,,,-0.89308804,,Right Foot,,,"[95.0, 72.0]",,Low Pass,,5.263079,,,Incomplete,,,,,,,,,2,From Throw In,Chloe Kelly,15570.0,Left Wing,211,Everton LFC,967,['f27c7cb0-ded9-47a2-9a5f-680a9f5497a6'],23,,,,,,,,,,,,,,,,Everton LFC,967,00:50:23.149,Pass,
,,,,,,,,,,,,,,0.787312,,,,,,,,,,,5f473f36-cb27-465f-9de2-d25c003ac5ca,3043,,"[103.5, 80.0]",2275027,95,,,,,-1.9655875,,,,,"[100.0, 71.6]",,Low Pass,,9.1,,,,,Taylor Hinds,19687.0,,,,,Throw-in,2,From Throw In,Chantelle Boye-Hlorkah,15556.0,Right Wing,212,Everton LFC,967,['4a5f8147-2cde-4614-8a37-231fa3726130'],29,,,,,,,,,,,,,,,,Everton LFC,967,00:50:29.664,Pass,
,,,,,,,,,,,,,,1.014114,,,,,,,,,,,7b49ba23-7291-4d70-9eff-41bc580d2a46,3046,,"[101.2, 71.4]",2275027,95,,,,,1.2537405,,Left Foot,,,"[103.3, 77.8]",,Low Pass,,6.735726,,,,,Chantelle Boye-Hlorkah,15556.0,,,,,,2,From Throw In,Taylor Hinds,19687.0,Right Back,212,Everton LFC,967,['c317b8b6-8871-4571-a142-1ba78589877c'],30,,,,,,,,,,,,,,,,Everton LFC,967,00:50:30.780,Pass,
,,,,,,,,,,,,,,1.380967,,,,,,,,,,,c2fbcf57-7644-4bb0-96f1-e4c35b0c5d95,3049,,"[103.3, 77.8]",2275027,95,,,,,-1.3153342,,Right Foot,True,,"[110.9, 48.7]",,Low Pass,,30.07607,,,Incomplete,,,,,,,,,2,From Throw In,Chantelle Boye-Hlorkah,15556.0,Right Wing,212,Everton LFC,967,['4d98f28b-6c21-4e3f-b43e-4d0b025c2cc0'],33,,,,,,,,,,,,,,,,Everton LFC,967,00:50:33.015,Pass,
,,,,,,,,,,,,,,1.579593,,,,,,,,,,,d7ac7a76-2f37-45e9-9d7f-c78e10e6f11e,3051,,"[120.0, 80.0]",2275027,95,,,,,-1.819124,,Right Foot,,,"[111.1, 44.9]",,High Pass,,36.210773,,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Chloe Kelly,15570.0,Left Wing,213,Everton LFC,967,['d59d1890-05dc-4bce-a04c-5eb64779e57d'],59,,,,,,,,,,,,,,,,Everton LFC,967,00:50:59.480,Pass,
,,,,,,,,,,,,,,2.107503,,,,,,,,,,,686f5290-e372-4baa-8d29-6828218d264d,3058,,"[6.0, 44.0]",2275027,96,,,,,0.2745996,,Right Foot,,,"[59.6, 59.1]",,High Pass,,55.686356,,,Unknown,,,,,,,,Goal Kick,2,From Goal Kick,Megan Walsh,15709.0,Goalkeeper,214,Brighton & Hove Albion WFC,965,,36,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:51:36.123,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,0e957b02-ce9c-4675-8fee-4fd68ba6c727,6,,"[32.9, 26.2]",2275027,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Maya Le Tissier,22337.0,Left Center Back,2,Brighton & Hove Albion WFC,965,['5340d73f-a4be-4050-ab76-e89f12bd01c0'],2,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:02.572,Ball Receipt*,
