ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.670207,,,,,,,,,,,cc52d1ac-f4a1-4d38-9eb4-801ac7f48c8b,2592,,"[42.3, 17.2]",2275042,76,,,,-0.8185614,,Right Foot,,,,"[52.5, 6.3]",,Ground Pass,,14.928162,,Alisha Lehmann,18153.0,,,,,,,2,From Goal Kick,Kenza Dali,15421.0,Center Attacking Midfield,162,West Ham United LFC,972,['889c0cfa-18f9-4475-af85-78d57bdb50b9'],53,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:53.936,Pass,
,,,,,,,,,,,,,,,,,1.060884,,,,,,,,,,,719a138c-7b57-4204-9fb2-e84ba759b5e9,2596,,"[49.4, 6.3]",2275042,76,,,,2.9665325,,Right Foot,,,,"[34.7, 8.9]",,Ground Pass,,14.928162,,Laura Vetterlein,31556.0,,,,,,,2,From Goal Kick,Alisha Lehmann,18153.0,Right Wing,162,West Ham United LFC,972,"['1fd89b24-5041-41f0-845e-bc558e0076cd', '4f976c5f-8d5d-4c5b-9a6a-1bc9a5b1ff38']",56,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:56.535,Pass,True
,,,,,,,,,,,,,,,,,1.640224,,,,,,,,,,,93982cc4-0edc-4237-a1a1-c60e9454e2dd,2599,,"[34.7, 8.9]",2275042,76,,,,2.1910458,,Left Foot,,,,"[26.2, 20.8]",,Ground Pass,,14.623953,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,,2,From Goal Kick,Laura Vetterlein,31556.0,Left Back,162,West Ham United LFC,972,['f8fbda13-7bd7-456e-b715-ecc4379917a5'],59,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:59.021,Pass,
,,,,,,,,,,,,,,,,,3.515584,,,,,,,,,,,a0c0ce31-3505-472b-8122-2191f7c6e366,2602,,"[27.6, 27.8]",2275042,77,,,,1.3004943,,Right Foot,,,,"[40.9, 75.8]",,High Pass,,49.808533,,Kate Longhurst,18147.0,,,True,,,,2,From Goal Kick,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,162,West Ham United LFC,972,['2160b828-0d36-4bdc-a622-7210383a6f48'],2,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:02.340,Pass,
,,,,,,,,,,,,,,,,,1.322823,,,,,,,,,,,50fd20c8-79e3-4af8-a420-a805ad3cf6e2,2606,,"[48.7, 77.0]",2275042,77,,,,-0.23297924,,Right Foot,,,,"[72.3, 71.4]",,Low Pass,,24.255308,,Adriana Kristina Leon,8297.0,,,,,,,2,From Goal Kick,Kate Longhurst,18147.0,Left Defensive Midfield,162,West Ham United LFC,972,"['8fcd1d33-5a01-48bf-aeeb-1f685856d619', 'a686d4fa-2b21-48ee-abce-ee0fe2f88e32']",10,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:10.279,Pass,True
,,,,,,,,,,,,,,,,,0.999906,,,,,,,,,,,054c4cdb-18bb-4aac-bb85-5516f51ca9a7,2609,,"[72.4, 70.2]",2275042,77,,,,-2.808973,,Right Foot,,,,"[66.9, 68.3]",,Ground Pass,,5.8189344,,Jacinta Galabadaarachchi,31554.0,,,,,,,2,From Goal Kick,Adriana Kristina Leon,8297.0,Center Forward,162,West Ham United LFC,972,"['4af2ecae-82af-4685-b708-5d38eb3b28fa', 'a255ee51-8947-427e-8bd1-01c5de388f25']",11,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:11.602,Pass,True
,,,,,,,,,,,,,,,,,0.074858,,,,,,,,,,,23220da1-c546-4028-a96e-a678dfb2d4ca,2611,,"[66.9, 68.3]",2275042,77,,,,0.0,,Right Foot,,,,"[69.2, 68.3]",,Ground Pass,,2.3,Incomplete,Adriana Kristina Leon,8297.0,,,,,,,2,From Goal Kick,Jacinta Galabadaarachchi,31554.0,Left Wing,162,West Ham United LFC,972,"['ac7e5c8b-49a6-44a1-8c76-cf772e94c31e', 'e5215297-8746-4524-a224-90ec9af637fe']",12,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:12.602,Pass,
,,,,,,,,,,,,,,,,,0.838518,,,,,,,,,,,4b303d3a-aafb-4d99-a5e3-091aaf96b4fd,2616,,"[61.5, 2.4]",2275042,77,,,,2.508844,,Right Foot,,,,"[55.5, 6.8]",,Ground Pass,,7.44043,,Caroline Weir,10188.0,,,,,,,2,From Goal Kick,Pauline Bremer,20725.0,Center Forward,162,West Ham United LFC,972,['b868e256-3384-4981-bbe6-be846eccbb8f'],15,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:15.564,Pass,
,,,,,,,,,,,,,,,,,1.274954,,,,,,,,,,,160efcc3-0357-4493-bb99-241a6b81aee7,2624,,"[68.5, 72.0]",2275042,77,,,,1.2304144,,Right Foot,,,,"[70.2, 76.8]",,Ground Pass,,5.0921507,,Cecilie Redisch Kvamme,31553.0,,,,,,,2,From Goal Kick,Adriana Kristina Leon,8297.0,Center Forward,162,West Ham United LFC,972,['5d18b9d0-0043-4136-bc83-748bcab3c236'],19,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:19.918,Pass,
,,,,,,,,,,,,,,,,,1.193501,,,,,,,,,,,22c75da1-cc0c-4f95-9d93-964ff1568581,2627,,"[70.2, 76.8]",2275042,77,,,,-2.0809221,,Right Foot,,,,"[60.8, 60.0]",,Ground Pass,,19.250975,,Katharina Baunach,31557.0,,,,,,,2,From Goal Kick,Cecilie Redisch Kvamme,31553.0,Right Back,162,West Ham United LFC,972,['1ac69c7d-aaa1-468e-9fa5-9dd61941ff9d'],22,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:22.359,Pass,
,,,,,,,,,,,,,,,,,1.214657,,,,,,,,,,,7b2ee4de-0133-40a7-be99-b1ec49fd70d0,2631,,"[62.0, 66.4]",2275042,77,,,,1.0545657,,Left Foot,,,,"[68.3, 77.5]",,Ground Pass,,12.763228,,Cecilie Redisch Kvamme,31553.0,,,,,,,2,From Goal Kick,Katharina Baunach,31557.0,Right Defensive Midfield,162,West Ham United LFC,972,"['39cd26d5-d8d3-4028-a578-559755975946', 'c53a9584-b690-41d0-b89c-c850b2970b43']",26,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:26.092,Pass,True
,,,,,,,,,,,,,,,,,2.252009,,,,,,,,,,,4b02eb07-a9f7-4970-b6c2-1f9657cdc6ba,2634,,"[67.2, 76.5]",2275042,77,,,,-2.0458071,,Right Foot,,,,"[45.6, 34.5]",,High Pass,,47.228806,,Gilly Louise Scarlett Flaherty,18151.0,,,True,,,,2,From Goal Kick,Cecilie Redisch Kvamme,31553.0,Right Back,162,West Ham United LFC,972,['16919e1d-0380-4818-8e5b-b55a546bbda9'],28,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:28.397,Pass,
,,,,,,,,,,,,,,,,,2.739399,,,,,,,,,,,1b5c0e79-6a1b-4e30-9b79-dba4736658f1,2637,,"[48.7, 31.1]",2275042,77,,,,-0.64461905,,Right Foot,,,,"[77.3, 9.6]",,High Pass,,35.78002,,Alisha Lehmann,18153.0,,,,,,,2,From Goal Kick,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,162,West Ham United LFC,972,['79ba0d00-4a80-4672-8d7f-57f485ff1fdf'],32,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:32.132,Pass,
,,,,,,,,,,,,,,,,,1.020283,,,,,,,,,,,2b490e3c-d653-40df-9e62-f9e6397d97d3,2640,,"[84.1, 12.2]",2275042,77,,,,-0.53904396,,Left Foot,,,,"[94.8, 5.8]",,Ground Pass,,12.467959,,Laura Vetterlein,31556.0,,,,,,,2,From Goal Kick,Alisha Lehmann,18153.0,Right Wing,162,West Ham United LFC,972,['e02b549d-3939-4f65-9821-625a58302bbd'],38,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:38.987,Pass,
,,,,,,,,,,,,,,,,,1.230317,,,,,,,,,,,dc0fda62-f6dc-4007-aac6-7ec208a0510e,2643,,"[92.2, 7.3]",2275042,77,,,,2.7463315,,Left Foot,,,,"[77.1, 13.6]",,Ground Pass,,16.36154,,Kenza Dali,15421.0,,,,,,,2,From Goal Kick,Laura Vetterlein,31556.0,Left Back,162,West Ham United LFC,972,['3c83ba0b-bc94-42c5-ae22-477a8cec2772'],40,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:40.537,Pass,
,,,,,,,,,,,,,,,,,1.372599,,,,,,,,,,,8bc7067d-2d7e-43bb-b138-9d994126e299,2647,,"[76.3, 13.4]",2275042,77,,,,-3.1277046,,Right Foot,,,,"[61.9, 13.2]",,Ground Pass,,14.401389,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,,2,From Goal Kick,Kenza Dali,15421.0,Center Attacking Midfield,162,West Ham United LFC,972,"['57060016-7378-4484-a668-56eac24a320d', 'c43a6ebb-06a4-45e3-9655-8d1675a6233d']",42,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:42.192,Pass,True
,,,,,,,,,,,,,,,,,1.073173,,,,,,,,,,,e3ca60fd-a350-4421-9c7b-6010fe5bd519,2651,,"[62.9, 12.7]",2275042,77,,,,-0.23008615,,Right Foot,,,,"[74.0, 10.1]",,Ground Pass,,11.400438,,Kenza Dali,15421.0,,,,,,,2,From Goal Kick,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,162,West Ham United LFC,972,"['24dbce0f-30ae-43e7-93b1-749b52a76a3f', '37f619ac-a005-4f5d-b818-ce363deaba1a']",44,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:44.163,Pass,True
,,,,,,,,,,,,,,,,,0.126396,,,,,,,,,,,38793997-ebb5-4b1b-8e12-aa16a6f00abd,2654,,"[89.1, 17.5]",2275042,77,,,,-0.75207716,,Right Foot,,,,"[92.2, 14.6]",,Ground Pass,,4.244997,Incomplete,Laura Vetterlein,31556.0,,,,,,,2,From Goal Kick,Kenza Dali,15421.0,Center Attacking Midfield,162,West Ham United LFC,972,"['4fa44395-01ed-48ec-aa0b-0c153821629f', '730b9971-f478-43ad-8869-9ae534ec57e7']",48,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:48.596,Pass,
,,,,,,,,,,,,,,,,,2.283036,,,,,,,,,,,982e9760-021c-476b-95bd-03ebbb9b0616,2657,,"[72.4, 17.7]",2275042,77,,,,2.1539352,,Right Foot,,,,"[56.7, 41.5]",,Ground Pass,,28.511927,,Brooke Hendrix,18159.0,,,,,,Recovery,2,From Goal Kick,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,162,West Ham United LFC,972,['62800210-11f1-4a05-b127-eb7430b2f676'],52,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:52.752,Pass,
,,,,,,,,,,,,,,,,,2.090474,,,,,,,,,,,58084610-0841-4d4b-a870-952dff37f76e,2661,,"[57.0, 46.8]",2275042,77,,,,0.99371374,,Right Foot,,,,"[76.4, 76.6]",,Ground Pass,,35.558403,,Cecilie Redisch Kvamme,31553.0,,,,,,,2,From Goal Kick,Brooke Hendrix,18159.0,Right Center Back,162,West Ham United LFC,972,"['1a5824a1-be38-40ba-8554-035d59222ba9', 'fa97a3cd-ba3d-4041-9f20-6ee474977636']",56,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:56.555,Pass,True
,,,,,,,,,,,,,,,,,2.729042,,,,,,,,,,,7bde5ab7-9125-42bc-ba26-4070e7c2cba2,2664,,"[89.3, 75.1]",2275042,78,,,,-1.1167387,,Right Foot,True,,,"[111.8, 29.0]",,High Pass,,51.29776,,Alisha Lehmann,18153.0,,,True,,,,2,From Goal Kick,Cecilie Redisch Kvamme,31553.0,Right Back,162,West Ham United LFC,972,['7fb52084-73b8-4606-86e2-d527652c9f18'],1,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:01.335,Pass,
,,,,,,,,,,,,,,,,,1.572966,,,,,,,,,,,cb2ce911-f70c-4ec1-9ccd-82ed2cc63fb8,2666,,"[111.8, 29.0]",2275042,78,,,,0.9636114,,Head,,,,"[118.4, 38.5]",,High Pass,,11.567627,Incomplete,Adriana Kristina Leon,8297.0,,,,,,,2,From Goal Kick,Alisha Lehmann,18153.0,Right Wing,162,West Ham United LFC,972,"['6c52bff6-330d-41d9-bb2b-488f95265ff2', 'c88f3469-d831-4ee5-a01b-72967e23fc5d']",4,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:04.064,Pass,
,,,,,,,,,,,,,,,,,2.793365,,,,,,,,,,,06f5e4ae-6894-42b7-8a58-d2766754973b,2669,,"[14.9, 40.5]",2275042,78,True,,,0.36101753,,Right Foot,,,,"[88.0, 68.1]",,High Pass,,78.13686,,Ellen White,10180.0,,,,,,,2,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,163,Manchester City WFC,746,['a333bf37-0ed1-4720-b2cf-da1c797d7461'],21,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:33:21.672,Pass,
,,,,,,,,,,,,,,,,,1.650985,,,,,,,,,,,6d8021a6-513d-4aec-b7d8-24778d9b0fc1,2671,,"[90.1, 68.6]",2275042,78,,,,-1.5897814,,Right Foot,,,,"[89.8, 52.8]",,Ground Pass,,15.802848,,Tessa Wullaert,10099.0,,,,,,,2,Regular Play,Ellen White,10180.0,Center Attacking Midfield,163,Manchester City WFC,746,['6ad567d8-298b-406e-8305-bf3f80158351'],27,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:33:27.044,Pass,
,,,,,,,,,,,,,,,,,0.540886,,,,,,,,,,,17d7b30b-b5f4-4ae0-98d7-816b35b28064,2674,,"[109.9, 58.7]",2275042,78,,,,-1.549966,,Right Foot,,,,"[110.0, 53.9]",,Ground Pass,,4.8010416,Incomplete,Pauline Bremer,20725.0,,,,,,,2,Regular Play,Tessa Wullaert,10099.0,Right Midfield,163,Manchester City WFC,746,"['2fa39a19-8bb2-4a28-83ff-4f22ff76b907', 'd5af802b-e8bc-45ad-a56f-02621f65fffb']",30,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:33:30.768,Pass,
,,,,,,,,,,,,,,,,,2.031419,,,,,,,,,,,e68f139c-f00f-4d05-ac20-741f82c19564,2677,,"[120.0, 80.0]",2275042,79,True,,,-2.622016,,Left Foot,,,,"[95.0, 65.7]",,Ground Pass,,28.800869,,Janine Elizabeth Beckie,4992.0,,,,,,Corner,2,From Corner,Caroline Weir,10188.0,Left Defensive Midfield,164,Manchester City WFC,746,['d882bde8-b5d1-4265-bbc0-df5ff5930141'],11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:11.042,Pass,
,,,,,,,,,,,,,,,,,2.588789,,,,,,,,,,,c5054ee8-9ab3-4eb8-ad87-a7c53f35549f,2680,,"[97.0, 66.7]",2275042,79,,,,-1.0282483,,Right Foot,True,,,"[117.8, 32.2]",,High Pass,,40.28511,,Gemma Bonner,15554.0,,,,,,,2,From Corner,Janine Elizabeth Beckie,4992.0,Right Back,164,Manchester City WFC,746,"['3a196ff6-8698-4eb5-9bc4-ec7082019e0c', '6f9fec82-c8c4-4f79-9207-80b85b29ef29']",13,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:13.620,Pass,True
,,,,,,,,,,,,,,,,,0.684232,,,,,,,,,,,c540768a-4635-417d-8055-37b90832c478,2682,,"[117.8, 32.2]",2275042,79,,,,1.959115,,Head,,,,"[115.1, 38.8]",,Low Pass,,7.1309185,Incomplete,Pauline Bremer,20725.0,,,,,,,2,From Corner,Gemma Bonner,15554.0,Left Center Back,164,Manchester City WFC,746,"['03080dc9-e06e-4996-8f89-9012a99fd609', '0e85d38c-dbf4-4432-b86b-41d5c54984b0']",16,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:16.209,Pass,
,,,,,,,,,,,,,,,,,3.669178,,,,,,,,,,,0bc4277e-5909-49e0-ac84-ee3a84a70d00,2687,,"[16.5, 40.8]",2275042,79,,,,0.7734584,,Keeper Arm,,,,"[50.4, 73.9]",,High Pass,,47.37953,,Kate Longhurst,18147.0,,,,,,,2,Regular Play,Anne Moorhouse,22027.0,Goalkeeper,165,West Ham United LFC,972,['a092f796-34f1-4361-bebf-2562cc273f9e'],22,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:22.638,Pass,
,,,,,,,,,,,,,,,,,1.440969,,,,,,,,,,,e282f982-4180-4998-9d9b-67f5d4e7b775,2691,,"[83.0, 73.3]",2275042,79,,,,2.8250234,,Right Foot,,,,"[71.4, 77.1]",,Ground Pass,,12.206555,,Cecilie Redisch Kvamme,31553.0,,,,,,,2,Regular Play,Kate Longhurst,18147.0,Left Defensive Midfield,165,West Ham United LFC,972,['3e01f3a3-6d7b-4963-a901-794c1774d9c9'],33,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:33.286,Pass,
,,,,,,,,,,,,,,,,,2.083045,,,,,,,,,,,9097973c-5fbc-4ed8-a9de-39ba3c8c182d,2694,,"[71.4, 77.1]",2275042,79,,,,-2.6971734,,Right Foot,,,,"[50.4, 67.1]",,Ground Pass,,23.259407,,Brooke Hendrix,18159.0,,,,,,,2,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Back,165,West Ham United LFC,972,['ad05ca76-9ce8-40ef-b631-7b70abc7f014'],35,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:35.186,Pass,
,,,,,,,,,,,,,,,,,1.772661,,,,,,,,,,,5e041a62-7769-4aca-8de6-35bef0401cd2,2697,,"[47.3, 64.5]",2275042,79,,,,-1.5994769,,Left Foot,,,,"[46.6, 40.1]",,Ground Pass,,24.410038,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,,2,Regular Play,Brooke Hendrix,18159.0,Right Center Back,165,West Ham United LFC,972,['8344582f-88bf-48f5-b4ba-fc3b406fa840'],38,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:38.510,Pass,
,,,,,,,,,,,,,,,,,2.184426,,,,,,,,,,,79c85cc2-1bf4-4b3d-8a70-2b49ddb5fb58,2700,,"[48.7, 36.4]",2275042,79,,,,-0.9975419,,Right Foot,,,,"[64.0, 12.7]",,Ground Pass,,28.209574,,Laura Vetterlein,31556.0,,,,,,,2,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,165,West Ham United LFC,972,['f14b8c5f-8adb-41c7-ae2b-9842ceee271a'],41,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:41.285,Pass,
,,,,,,,,,,,,,,,,,0.948752,,,,,,,,,,,066959fe-f20b-48d2-b24f-e4ac7ed027ae,2703,,"[64.0, 12.7]",2275042,79,,,,0.8423314,,Left Foot,,,,"[73.1, 22.9]",,Ground Pass,,13.669309,,Kenza Dali,15421.0,,,,,,,2,Regular Play,Laura Vetterlein,31556.0,Left Back,165,West Ham United LFC,972,['87f0ecd4-0e2a-4508-9df9-62c021950720'],43,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:43.991,Pass,
,,,,,,,,,,,,,,,,,1.193984,,,,,,,,,,,6274ee69-b2f7-4cd6-aea6-a7e68c6d5d01,2705,,"[73.1, 22.9]",2275042,79,,,,-2.441191,,Right Foot,,,,"[61.0, 12.7]",,Ground Pass,,15.825612,,Laura Vetterlein,31556.0,,,,,,,2,Regular Play,Kenza Dali,15421.0,Center Attacking Midfield,165,West Ham United LFC,972,['7e225f33-96cd-4484-aad2-ffc1212315ee'],44,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:44.940,Pass,
,,,,,,,,,,,,,,,,,0.99681,,,,,,,,,,,a4315507-828c-40f0-9e4b-4128abc5703e,2708,,"[61.0, 15.8]",2275042,79,,,,1.2103407,,Left Foot,,,,"[65.9, 28.8]",,Ground Pass,,13.892804,,Katharina Baunach,31557.0,,,,,,,2,Regular Play,Laura Vetterlein,31556.0,Left Back,165,West Ham United LFC,972,['5e85d90e-2ad8-4bad-b0d4-fa6ddea198cf'],47,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:47.561,Pass,
,,,,,,,,,,,,,,,,,1.022096,,,,,,,,,,,7d26675a-db82-4f7a-9aa9-ec557c245fdc,2713,,"[58.1, 56.7]",2275042,79,,,,2.203545,,Right Foot,,,,"[54.8, 61.2]",,Ground Pass,,5.5803227,,Tessa Wullaert,10099.0,,,,,,Recovery,2,Regular Play,Pauline Bremer,20725.0,Center Forward,165,West Ham United LFC,972,['897d0526-7dc5-42c4-aabe-70333a699039'],51,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:51.532,Pass,
,,,,,,,,,,,,,,,,,1.155114,,,,,,,,,,,f593e8f3-5aab-41cd-af24-73666444a8f2,2716,,"[96.5, 39.7]",2275042,79,,,,-0.6210645,,Right Foot,,,,"[108.1, 31.4]",,Ground Pass,,14.26359,Pass Offside,Ellen White,10180.0,,,,,,,2,Regular Play,Tessa Wullaert,10099.0,Right Midfield,165,West Ham United LFC,972,['eabb1380-91d3-42e8-8409-b1329a79a9aa'],59,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:59.271,Pass,
,,,,,,,,,,,,,,,,,2.186278,,,,,,,,,,,2b77476d-3d43-4600-bc20-ebefad98a631,2718,,"[5.9, 47.9]",2275042,80,True,,,-1.7804362,,Right Foot,,,,"[4.9, 43.2]",,Ground Pass,,4.8052053,,Anne Moorhouse,22027.0,,,,,,Free Kick,2,From Free Kick,Brooke Hendrix,18159.0,Right Center Back,166,West Ham United LFC,972,['95caa235-308d-4a49-b0a2-1068af7e4bcf'],16,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:16.546,Pass,
,,,,,,,,,,,,,,,,,1.57021,,,,,,,,,,,5aae3a3c-0eba-4042-88ff-9331115373e3,2720,,"[4.9, 43.2]",2275042,80,,,,1.3366398,,Right Foot,,,,"[7.5, 54.1]",,Ground Pass,,11.205802,,Brooke Hendrix,18159.0,,,,,,,2,From Free Kick,Anne Moorhouse,22027.0,Goalkeeper,166,West Ham United LFC,972,['9d38fdc4-5a88-419b-ba98-c4a1af2bba0c'],19,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:19.956,Pass,
,,,,,,,,,,,,,,,,,1.726592,,,,,,,,,,,69fbb10f-23c0-4d3d-b8d3-c10699743f76,2722,,"[7.5, 54.1]",2275042,80,,,,-1.8379389,,Right Foot,,,,"[4.9, 44.6]",,Ground Pass,,9.849365,,Anne Moorhouse,22027.0,,,,,,,2,From Free Kick,Brooke Hendrix,18159.0,Right Center Back,166,West Ham United LFC,972,['40349447-3425-45ae-86a6-88ba290bb3e7'],21,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:21.526,Pass,
,,,,,,,,,,,,,,,,,3.001737,,,,,,,,,,,ea1a7334-fd01-4b17-8abf-d818c4f9580f,2725,,"[10.6, 46.8]",2275042,80,,,,-1.0453229,,Right Foot,,,,"[34.2, 6.1]",,High Pass,,47.047318,,Laura Vetterlein,31556.0,,,True,,,,2,From Free Kick,Anne Moorhouse,22027.0,Goalkeeper,166,West Ham United LFC,972,['71d20be6-2be9-4bc9-ad37-cac55e3b6b74'],27,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:27.101,Pass,
,,,,,,,,,,,,,,,,,1.09779,,,,,,,,,,,76bbbe21-c788-4102-841a-14fce6cb0634,2728,,"[42.8, 11.3]",2275042,80,,,,0.29544082,,Right Foot,,,,"[54.3, 14.8]",,Ground Pass,,12.020815,,Jacinta Galabadaarachchi,31554.0,,,,,,,2,From Free Kick,Laura Vetterlein,31556.0,Left Back,166,West Ham United LFC,972,['5298da1c-2d4b-4e27-920e-1f2a6668fd14'],32,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:32.820,Pass,
,,,,,,,,,,,,,,,,,0.041432,,,,,,,,,,,fab42fcd-7e39-4ce2-8f1f-f5164d063699,2732,,"[55.8, 5.1]",2275042,80,,,,0.49394137,,Right Foot,,,,"[58.4, 6.5]",,Ground Pass,,2.9529645,Incomplete,Alisha Lehmann,18153.0,,,,,,,2,From Free Kick,Jacinta Galabadaarachchi,31554.0,Left Wing,166,West Ham United LFC,972,"['2bf45e4a-4870-44cb-a641-52397ac882c3', '6c33001d-0900-4327-9c85-6d961f1ed073']",35,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:35.773,Pass,
,,,,,,,,,,,,,,,,,3.819675,,,,,,,,,,,6e10f9db-4de0-405b-968f-a8db146674cb,2735,,"[58.1, 0.1]",2275042,80,,,,2.6915188,,,,,,"[31.4, 13.0]",,High Pass,,29.652992,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,Throw-in,2,From Throw In,Laura Vetterlein,31556.0,Left Back,167,West Ham United LFC,972,['eae0ce32-10ee-42ea-a096-cb594acd8ef2'],47,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:47.641,Pass,
,,,,,,,,,,,,,,,,,2.71709,,,,,,,,,,,5a1f70b0-a097-4dab-a700-5f43b4fb35da,2737,,"[30.9, 15.1]",2275042,80,,,,1.5116936,,Right Foot,,,,"[32.9, 48.9]",,Ground Pass,,33.85912,,Brooke Hendrix,18159.0,,,,,,,2,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,167,West Ham United LFC,972,['db1184af-3df9-4782-9f06-a8a5f9eb31a3'],51,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:51.461,Pass,
,,,,,,,,,,,,,,,,,2.096769,,,,,,,,,,,67f1abd7-b08b-4e92-a135-b0a41eb1f664,2740,,"[38.3, 54.8]",2275042,80,,,,1.0099417,,Left Foot,,,,"[50.8, 74.7]",,Ground Pass,,23.500214,,Cecilie Redisch Kvamme,31553.0,,,,,,,2,From Throw In,Brooke Hendrix,18159.0,Right Center Back,167,West Ham United LFC,972,['7f9b1140-c05d-4d2b-9838-889eeb6cd725'],56,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:56.156,Pass,
,,,,,,,,,,,,,,,,,1.617501,,,,,,,,,,,727db391-5280-458e-9054-62c2427cb386,2743,,"[77.6, 77.0]",2275042,81,,,,0.052191366,,Right Foot,,,,"[91.0, 77.7]",,Ground Pass,,13.418271,,Adriana Kristina Leon,8297.0,,,,,,,2,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Back,167,West Ham United LFC,972,['47e4b693-5891-4e3e-8bbb-67b98b03ab1a'],2,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:36:02.346,Pass,
