50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,5.035736,,,,,,,,,,,,,62e56124-8550-4879-ac85-b60814758958,3037,,"[43.3, 8.3]",2275080,84,,,,0.10284369,,Left Foot,,,,"[115.0, 15.7]",,High Pass,,72.08086,,Incomplete,Katie Robinson,21059.0,,,,,,2,From Free Kick,Gemma Evans,16381.0,Left Center Back,175,Bristol City WFC,973,"['602ccccd-35da-4738-a9b1-51928bafa709', '92b23b62-92dc-4bfe-bf2b-fd9230436716']",29,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:29.981,Pass,
,,,,,,,,,,,,,,,,,1.145866,,,,,,,,,,,,,6abfffeb-f9cd-4843-8d93-b75178e8bcb5,3046,,"[70.2, 14.8]",2275080,84,,,,1.3392526,,Left Foot,,,,"[73.1, 27.1]",,Ground Pass,,12.637246,,Incomplete,Olivia Chance,24925.0,,,,,,2,From Free Kick,Gemma Evans,16381.0,Left Center Back,175,Bristol City WFC,973,"['86836294-b96d-4431-ada2-fd9181ce5515', '9ca7e229-c51b-489a-9469-9ed6ed02262f']",42,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:42.390,Pass,
,,,,,,,,,,,,,,,,,2.911373,,,,,,,,,,,,,062f0c70-2ebc-41fb-ae25-9379b68986ed,3056,,"[35.7, 63.2]",2275080,84,,,,-2.4218595,,Right Foot,,,,"[12.2, 42.6]",,Ground Pass,,31.25076,,,Ann-Katrin Berger,15560.0,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,176,Chelsea FCW,971,['1f1ff72e-1493-47f0-89b6-db1ceff6fb31'],47,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:39:47.761,Pass,
,,,,,,,,,,,,,,,,,2.144264,,,,,,,,,,,,,23049a68-8f55-4595-9392-b7ca0a5b16ce,3059,,"[25.1, 40.0]",2275080,84,,,,-1.2065877,,Right Foot,,,,"[32.0, 21.9]",,Ground Pass,,19.370596,,,Millie Bright,4642.0,,,,,,2,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,176,Chelsea FCW,971,['1d281fb1-b826-430c-9b82-9cfd73714dda'],53,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:39:53.527,Pass,
,,,,,,,,,,,,,,,,,2.050367,,,,,,,,,,,,,cc7af76b-2758-4d89-b133-3981426564ac,3062,,"[49.4, 18.5]",2275080,85,,,,-0.5038943,,Right Foot,,,,"[78.6, 2.4]",,High Pass,,33.344414,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,176,Chelsea FCW,971,['5c0564c1-8850-4ab8-ab6e-d861e6005d66'],2,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:02.315,Pass,
,,,,,,,,,,,,,,,,,1.85982,,,,,,,,,,,,,27dc6f29-8bf7-4fc8-9210-0c955408049b,3064,,"[80.0, 2.5]",2275080,85,,,,0.31719825,,Left Foot,,,,"[99.8, 9.0]",,High Pass,,20.839626,,Pass Offside,Samantha May Kerr,4961.0,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,176,Chelsea FCW,971,['11c54445-00e5-4e1f-b794-3feccb97735f'],4,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:04.366,Pass,
,,,,,,,,,,,,,,,,,2.746917,,,,,,,,,,,,,305979da-01b2-405a-91d2-cf952118617b,3066,,"[29.3, 72.2]",2275080,85,,,,-0.39575213,,Right Foot,,,,"[81.0, 50.6]",,High Pass,,56.030796,,,Yana Daniëls,10093.0,,,,,Free Kick,2,From Free Kick,Sophie Baggaley,16376.0,Goalkeeper,177,Bristol City WFC,973,['13f13b14-f335-46a2-946e-880bbe3353c7'],40,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:40.605,Pass,
,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,92fad082-83a9-4b4f-ad3c-c1a75f2e0535,3068,,"[80.6, 50.6]",2275080,85,,,True,1.1071488,,,,,,"[81.5, 52.4]",,High Pass,,2.0124612,,Incomplete,,,,,,,,2,From Free Kick,Yana Daniëls,10093.0,Right Midfield,177,Bristol City WFC,973,"['0097a7a6-ef87-4caf-9166-8d6857980224', '827b0e7b-0889-4fbd-abdc-8451d50b572e']",43,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:43.352,Pass,True
,,,,,,,,,,,,,,,,,2.025798,,,,,,,,,,,,,b53fc4b5-a13f-4124-8d90-32509270c874,3071,,"[35.9, 18.7]",2275080,85,,,,2.819842,,Left Foot,,,,"[25.7, 22.1]",,Ground Pass,,10.751744,,,Millie Bright,4642.0,,,,,Recovery,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,178,Chelsea FCW,971,['95850f40-568b-4f54-aaff-4027228c90a7'],45,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:45.604,Pass,
,,,,,,,,,,,,,,,,,1.633093,,,,,,,,,,,,,21afe28a-e180-4cc7-b751-961fb6d61a6b,3074,,"[25.7, 22.1]",2275080,85,,,,2.1345448,,Left Foot,,,,"[14.7, 39.5]",,Ground Pass,,20.585432,,,Ann-Katrin Berger,15560.0,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,178,Chelsea FCW,971,['0ad8a994-8012-42e8-aa0f-7c46b902e57d'],49,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:49.613,Pass,
,,,,,,,,,,,,,,,,,2.08787,,,,,,,,,,,,,13b40d24-b68a-4516-a6ec-20b00d9b5104,3077,,"[21.6, 42.4]",2275080,85,,,,0.7938013,,Right Foot,,,,"[33.4, 54.4]",,Ground Pass,,16.829735,,,Jessica Carter,19422.0,,,,,,2,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,178,Chelsea FCW,971,['6724b28c-001b-49f9-a0fa-e9eac1b54d6d'],53,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:53.979,Pass,
,,,,,,,,,,,,,,,,,1.841355,,,,,,,,,,,,,f795d32d-45ef-455e-b5b3-a1a039a94df4,3080,,"[38.1, 54.2]",2275080,85,,,,-0.72194755,,Right Foot,,,,"[76.6, 20.3]",,High Pass,,51.29776,,Incomplete,,,,,,,,2,Regular Play,Jessica Carter,19422.0,Right Center Midfield,178,Chelsea FCW,971,['96447e0d-7454-4289-b707-64ba99254278'],58,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:58.041,Pass,
,,,,,,,,,,,,,,,,,2.024074,,,,,,,,,,,,,96447e0d-7454-4289-b707-64ba99254278,3081,,"[43.5, 59.8]",2275080,85,,,,-0.067856826,,Head,,,,"[64.1, 58.4]",,Low Pass,,20.647518,,,Yana Daniëls,10093.0,,,,,Recovery,2,Regular Play,Meaghan Sargeant,19502.0,Right Back,178,Chelsea FCW,971,"['e23832b1-4f5e-4648-8332-163fb5db5102', 'f795d32d-45ef-455e-b5b3-a1a039a94df4']",59,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:59.883,Pass,
,,,,,,,,,,,,,,,,,2.248341,,,,,,,,,,,,,b29e4e21-efd8-46eb-b67f-a44261da853a,3088,,"[71.6, 60.2]",2275080,86,,,,-0.6482601,,Left Foot,,,,"[98.4, 39.9]",,High Pass,,33.62038,,Incomplete,Elise Hughes,21230.0,,,,,Free Kick,2,From Free Kick,Olivia Chance,24925.0,Left Center Midfield,179,Bristol City WFC,973,"['1a4a452e-ce47-49a6-bfbe-82972d8a6777', '43631626-f595-4a5a-8fad-a6db06e13558']",39,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:39.025,Pass,
,,,,,,,,,,,,,,,,,1.401324,,,,,,,,,,,,,977d1850-df89-4343-8bc0-74be3d4e3de5,3092,,"[42.7, 39.5]",2275080,86,,,,1.8361284,,Head,,,,"[40.2, 48.7]",,High Pass,,9.533625,,,Jamie-Lee Napier,32169.0,,,,,Recovery,2,Regular Play,Samantha May Kerr,4961.0,Left Center Midfield,180,Chelsea FCW,971,['8da08443-2bfc-4dd0-b2a3-732d6beccacb'],43,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:43.639,Pass,
,,,,,,,,,,,,,,,,,2.534909,,,,,,,,,,,,,b4d296d9-bb17-4dc7-be96-edb23931fca2,3096,,"[77.4, 31.1]",2275080,86,True,,,-0.4032026,,Left Foot,,,,"[91.7, 25.0]",,Ground Pass,,15.546704,,Incomplete,,,,,,,Free Kick,2,From Free Kick,Poppy Pattinson,17274.0,Left Back,181,Bristol City WFC,973,['07b1f341-a7d6-4295-b911-9d3005c08330'],55,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:55.381,Pass,
,,,,,,,,,,,,,,,,,2.502866,,,,,,,,,,,,,6195783d-a823-4d15-9354-2579ada98ba9,3098,,"[59.6, 54.6]",2275080,87,,,,0.33333305,,Left Foot,,,,"[98.3, 68.0]",,Ground Pass,,40.954243,,,Bethany England,15550.0,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Left Center Back,182,Chelsea FCW,971,['6b6fcefd-a8e7-4064-ad0e-e1b77b495a04'],1,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:01.260,Pass,
,,,,,,,,,,,,,,,,,1.328917,,,,,,,,,,,,,f90f8a3c-245b-4ae0-a5cc-394321725a70,3101,,"[113.8, 67.3]",2275080,87,,,,-1.7399963,,Right Foot,True,,,"[109.7, 43.3]",,High Pass,,24.34769,,Incomplete,,,,,,,,2,Regular Play,Bethany England,15550.0,Center Forward,182,Chelsea FCW,971,['787e1690-71fd-4936-84c0-1f03dbb7a396'],6,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:06.648,Pass,
,,,,,,,,,,,,,,,,,2.840387,,,,,,,,,,,,,f3837a5d-cef9-409c-8632-46947cd509e5,3104,,"[27.3, 55.8]",2275080,87,,,,0.04778967,,Right Foot,,,,"[50.3, 56.9]",,High Pass,,23.026289,,Incomplete,Katie Robinson,21059.0,,,,,Recovery,2,Regular Play,Yana Daniëls,10093.0,Right Midfield,182,Chelsea FCW,971,"['4b9c4471-85f4-49d2-9ddb-b4cd029e4109', '7e8ed28f-d1d6-4900-aa0a-390d9407e1fc', 'eb015015-6dff-4d97-badd-f9679b5f5ed1']",10,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:42:10.143,Pass,True
,,,,,,,,,,,,,,,,,2.447258,,,,,,,,,,,,,eb015015-6dff-4d97-badd-f9679b5f5ed1,3106,,"[69.8, 23.2]",2275080,87,,,,-0.6556956,,Head,,,,"[90.6, 7.2]",,High Pass,,26.241951,,,Samantha May Kerr,4961.0,,,,,Recovery,2,Regular Play,Millie Bright,4642.0,Right Center Back,182,Chelsea FCW,971,"['4612c2e2-0483-4984-a5ef-ffab7ecd4d15', 'f3837a5d-cef9-409c-8632-46947cd509e5']",12,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:12.983,Pass,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,852f03cd-e543-45ad-aaf0-83c28cdb6718,3108,,"[90.6, 7.2]",2275080,87,,,,-3.0832174,,Right Foot,,,,"[75.2, 6.3]",,Low Pass,,15.426276,,,Millie Bright,4642.0,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Left Center Midfield,182,Chelsea FCW,971,['6c346b4d-8b1a-49c5-8e31-0412093425e4'],15,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:15.431,Pass,
,,,,,,,,,,,,,,,,,1.886015,,,,,,,,,,,,,459cd4c0-a824-47e5-bb12-894946d3182a,3111,,"[75.0, 1.6]",2275080,87,,,,0.6198784,,Left Foot,,,,"[100.5, 19.8]",,High Pass,,31.328741,,,Sophie Louise Ingle,15549.0,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,182,Chelsea FCW,971,['abc2670f-d69b-4788-9359-6e2a82642e28'],19,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:19.301,Pass,
,,,,,,,,,,,,,,,,,0.804652,,,,,,,,,,,,,33765d57-1c51-4ed3-9246-bbb18665c682,3114,,"[97.8, 16.9]",2275080,87,,,,-1.5567127,,Left Foot,,,,"[98.0, 2.7]",,Ground Pass,,14.201408,,,Samantha May Kerr,4961.0,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Left Center Back,182,Chelsea FCW,971,['28f4df4d-73f9-4ecf-80ca-094b5803458b'],22,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:22.323,Pass,
,,,,,,,,,,,,,,,,,0.633487,,,,,,,,,,,,,f0af2614-938a-4e22-9675-ab69fee649f8,3117,,"[93.9, 2.5]",2275080,87,,,,2.0874915,,Right Foot,,,,"[91.4, 6.9]",,Ground Pass,,5.060632,,,Sophie Louise Ingle,15549.0,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Left Center Midfield,182,Chelsea FCW,971,['d4492b37-9c19-4529-b362-d41e02832c9b'],24,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:24.710,Pass,
,,,,,,,,,,,,,,,,,0.512402,,,,,,,,,,,,,c05f0b83-d1b6-43af-b247-d1b2e8b89f1b,3120,,"[91.4, 6.9]",2275080,87,,,,-1.8086323,,Right Foot,,,,"[90.6, 3.6]",,Ground Pass,,3.3955853,,,Samantha May Kerr,4961.0,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Left Center Back,182,Chelsea FCW,971,['4ca268cd-ff38-4332-967d-277fc3c86439'],25,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:25.384,Pass,
,,,,,,,,,,,,,,,,,1.40647,,,,,,,,,,,,,358ef6de-b34b-4959-a0f2-b2e4274f716a,3123,,"[91.4, 15.8]",2275080,87,,,,0.7669953,,Right Foot,True,,,"[108.0, 31.8]",,High Pass,,23.055586,,,Guro Reiten,10514.0,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Left Center Midfield,182,Chelsea FCW,971,['14a10579-c7f3-4cc2-a985-002d396d8aec'],27,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:27.604,Pass,
,,,,,,,,,,,,,,,,,1.112464,,,,,,,,,,,,,732c18e7-2b1b-4039-8a56-6a311e86534c,3125,,"[108.0, 31.8]",2275080,87,,,,1.5380212,,Head,,,,"[108.4, 44.0]",,High Pass,,12.206555,,,Jamie-Lee Napier,32169.0,,,,,,2,Regular Play,Guro Reiten,10514.0,Center Attacking Midfield,182,Chelsea FCW,971,['a2db3141-2d78-4b93-893a-a41cea6a0fad'],29,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:29.011,Pass,
,,,,,,,,,,,,,,,,,0.885347,,,,,,,,,,,,,2ab66c06-c250-4dfa-be9e-e83644037295,3127,,"[108.4, 44.0]",2275080,87,,,,-1.6638601,,Head,,,,"[107.7, 36.5]",,High Pass,,7.5325956,,Incomplete,,,,,,,,2,Regular Play,Jamie-Lee Napier,32169.0,Right Wing,182,Chelsea FCW,971,['1fc155cf-9e28-45be-a493-fcc2a2bfb7c2'],30,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:30.123,Pass,
,,,,,,,,,,,,,,,,,2.20228,,,,,,,,,,,,,3e4448cc-bab4-496c-b76b-e2fd00309233,3129,,"[30.0, 51.5]",2275080,87,,,,-0.85537714,,Right Foot,,,,"[49.9, 28.6]",,Low Pass,,30.338425,,Incomplete,Ebony Salmon,31527.0,,,,,Recovery,2,Regular Play,Katie Robinson,21059.0,Right Center Back,182,Chelsea FCW,971,"['d87a3aae-5a5a-4623-a256-6fa4b3b88b93', 'ebd738c8-8726-4477-bb46-f401b8efc0a9']",32,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:42:32.690,Pass,
,,,,,,,,,,,,,,,,,1.640965,,,,,,,,,,,,,05bd52e5-3a12-433a-9209-f5f247e45e8d,3133,,"[84.4, 50.1]",2275080,87,,,,0.9159022,,Right Foot,,,,"[98.3, 68.2]",,Ground Pass,,22.821482,,,Jamie-Lee Napier,32169.0,,,,,,2,Regular Play,Jessica Carter,19422.0,Right Center Midfield,182,Chelsea FCW,971,['fcc95a2e-d35a-4c31-ba05-e9e2bedf9db9'],39,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:39.040,Pass,
,,,,,,,,,,,,,,,,,1.069872,,,,,,,,,,,,,03c5663e-add7-4358-b47c-e53fccee100e,3136,,"[99.1, 68.2]",2275080,87,,,,-0.5093011,,Right Foot,,,,"[106.8, 63.9]",,Ground Pass,,8.819297,,,Jessica Carter,19422.0,,,,,,2,Regular Play,Jamie-Lee Napier,32169.0,Right Wing,182,Chelsea FCW,971,['fc77f2c6-f7e3-4205-b9e1-8bab42ad9553'],42,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:42.060,Pass,
,,,,,,,,,,,,,,,,,0.09652,,,,,,,,,,,,,5c2fa0fa-d131-40d1-ab74-858f84241319,3140,,"[116.6, 74.0]",2275080,87,,,,-1.6030432,,Right Foot,,,,"[116.5, 70.9]",,Ground Pass,,3.1016126,,Incomplete,,,,,,,,2,Regular Play,Jessica Carter,19422.0,Right Center Midfield,182,Chelsea FCW,971,['823aba2b-acf4-47b0-ae2a-15fbfbbecc9f'],51,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:51.181,Pass,
,,,,,,,,,,,,,,,,,1.629365,,,,,,,,,,,,,8f6baf8a-583d-4597-92c4-ca9f2b2fa423,3142,,"[117.0, 80.0]",2275080,87,True,,,-2.5415425,,,,,,"[103.7, 70.9]",,Low Pass,,16.11521,,,Jessica Carter,19422.0,,,,,Throw-in,2,From Throw In,Bethany England,15550.0,Center Forward,183,Chelsea FCW,971,['69b0a9ff-ec78-48b8-85e5-f98ea6323782'],59,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:59.460,Pass,
,,,,,,,,,,,,,,,,,1.565226,,,,,,,,,,,,,5c194333-810a-4665-9f91-630df57e45a4,3144,,"[104.8, 70.9]",2275080,88,,,,-1.4897932,,Other,True,,,"[107.0, 43.8]",,High Pass,,27.189152,,,Ramona Bachmann,4659.0,,,,,,2,From Throw In,Jessica Carter,19422.0,Right Center Midfield,183,Chelsea FCW,971,['64a137df-511c-475c-9e0a-8992f4748cac'],3,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:03.038,Pass,
,,,,,,,,,,,,,,,,,0.432081,,,,,,,,,,,,,3829c145-849f-4acb-9d83-7e6ce2c8df9d,3146,,"[107.3, 43.8]",2275080,88,,,,-1.2991967,,Head,,,,"[109.5, 35.9]",,High Pass,,8.20061,,Incomplete,Samantha May Kerr,4961.0,,,,,,2,From Throw In,Ramona Bachmann,4659.0,Left Wing,183,Chelsea FCW,971,"['46054872-0249-4ab2-b73b-6335ae0084e7', '524bb15e-c4f2-4d44-8988-b882c077d16e']",4,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:04.628,Pass,
,,,,,,,,,,,,,,,,,2.559,,,,,,,,,,,,,5d75d30d-30d4-49e0-b00d-383de2e03c2c,3150,,"[6.3, 40.6]",2275080,88,,,,-0.5022463,,Left Foot,,,,"[44.9, 19.4]",,High Pass,,44.03862,,,Ebony Salmon,31527.0,,,,,,2,From Throw In,Jasmine Matthews,15618.0,Center Defensive Midfield,183,Chelsea FCW,971,['61d743b6-ab9d-4bbe-a1d4-02b6de71e3c8'],6,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:43:06.022,Pass,
,,,,,,,,,,,,,,,,,1.292321,,,,,,,,,,,,,d2660efe-0748-4b7b-aa25-b0aa6e972181,3158,,"[69.8, 69.6]",2275080,88,,,,0.22615243,,Right Foot,,,,"[92.4, 74.8]",,Ground Pass,,23.190516,,,Bethany England,15550.0,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,183,Chelsea FCW,971,"['813cfc43-5ff9-49dc-9148-0db3be91d389', 'e7d3cb67-bdd2-4247-9774-2ed954fd257c']",13,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:13.777,Pass,True
,,,,,,,,,,,,,,,,,1.735363,,,,,,,,,,,,,2ce570d0-5b23-4c79-8989-6eb5065e36bb,3160,,"[92.2, 74.8]",2275080,88,,,,-1.811914,,Right Foot,,,,"[89.2, 62.6]",,Ground Pass,,12.563439,,,Millie Bright,4642.0,,,,,,2,From Throw In,Bethany England,15550.0,Center Forward,183,Chelsea FCW,971,['9b924771-fbd4-4f2b-9092-8957813140cd'],15,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:15.069,Pass,
,,,,,,,,,,,,,,,,,1.100005,,,,,,,,,,,,,662f67db-bb43-4472-9767-26e876c79ef6,3162,,"[89.2, 62.6]",2275080,88,,,,-1.0248975,,Left Foot,,,,"[95.7, 51.9]",,Ground Pass,,12.519585,,,Ramona Bachmann,4659.0,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,183,Chelsea FCW,971,['13da6de8-54c6-45d3-9290-9caac65b96cf'],16,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:16.804,Pass,
,,,,,,,,,,,,,,,,,0.861861,,,,,,,,,,,,,2b3cbb4b-a3d4-481d-85e8-6dded52ed939,3165,,"[94.6, 48.8]",2275080,88,,,,0.44053033,,Right Foot,,,,"[101.6, 52.1]",,Ground Pass,,7.738863,,Incomplete,Jamie-Lee Napier,32169.0,,,,,,2,From Throw In,Ramona Bachmann,4659.0,Left Wing,183,Chelsea FCW,971,"['18b79a98-1a96-4953-baa5-1f60831d8b70', '5ad08254-ce4d-4e2f-8d30-d0902d62897f']",18,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:18.761,Pass,
,,,,,,,,,,,,,,,,,1.804026,,,,,,,,,,,,,5ad08254-ce4d-4e2f-8d30-d0902d62897f,3167,,"[18.5, 28.0]",2275080,88,,,,2.6751518,,Left Foot,,,,"[4.2, 35.2]",,Ground Pass,,16.01031,,,Sophie Baggaley,16376.0,,,,,Recovery,2,From Throw In,Gemma Evans,16381.0,Left Center Back,183,Chelsea FCW,971,"['2b3cbb4b-a3d4-481d-85e8-6dded52ed939', 'ba169f28-cd2a-4ea7-b123-b5f37413d3aa']",19,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:43:19.623,Pass,
,,,,,,,,,,,,,,,,,2.335675,,,,,,,,,,,,,1d3278a6-bc93-4050-99f0-ffd5b097b373,3172,,"[5.8, 33.1]",2275080,88,,,,-0.15264933,,Left Foot,,,,"[42.2, 27.5]",,High Pass,,36.82825,,Incomplete,Katie Robinson,21059.0,,,,,,2,From Throw In,Sophie Baggaley,16376.0,Goalkeeper,183,Chelsea FCW,971,"['136396e5-61e2-4835-a7e1-ddcb79f96ca6', '4175d0fb-3c74-4a4e-a567-68a554edbcfd', '4bd897e2-aaf0-41d2-8d81-50c6c19963a2', 'f8c4a358-b0f2-470f-990d-f768ac6a286e']",21,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:43:21.467,Pass,True
,,,,,,,,,,,,,,,,,1.444925,,,,,,,,,,,,,f8c4a358-b0f2-470f-990d-f768ac6a286e,3175,,"[77.9, 52.6]",2275080,88,,,True,-0.37596095,,,,,,"[96.9, 45.1]",,High Pass,,20.426699,,Incomplete,Ramona Bachmann,4659.0,,,,,Recovery,2,From Throw In,Millie Bright,4642.0,Right Center Back,183,Chelsea FCW,971,"['13372732-1b5b-434e-9652-6318a1545999', '1d3278a6-bc93-4050-99f0-ffd5b097b373', '44513881-4139-40e5-a10d-d615e8fc1cbb', 'c1dc8e23-71fd-4cf6-9605-ffeba2296066']",23,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:23.803,Pass,True
,,,,,,,,,,,,,,,,,3.545452,,,,,,,,,,,,,13372732-1b5b-434e-9652-6318a1545999,3177,,"[23.2, 35.0]",2275080,88,,,,0.51177263,,Head,,,,"[54.0, 52.3]",,High Pass,,35.326054,,Incomplete,,,,,,,Recovery,2,From Throw In,Frankie Brown,10171.0,Right Center Midfield,183,Chelsea FCW,971,"['7a1f6d2a-8100-432e-9935-a682b8379efa', 'f8c4a358-b0f2-470f-990d-f768ac6a286e']",25,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:43:25.248,Pass,
,,,,,,,,,,,,,,,,,2.770367,,,,,,,,,,,,,ace62007-a6f8-4f58-98c7-cdfbbcf3327a,3181,,"[54.9, 25.5]",2275080,88,,,,3.0264966,,Right Foot,,,,"[20.3, 29.5]",,High Pass,,34.83045,,,Ann-Katrin Berger,15560.0,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,183,Chelsea FCW,971,"['4f3f5c64-9848-4a58-9a6f-47a0fa7cfafe', 'a48c417e-781c-45e9-8675-21ff7704d25b']",30,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:30.091,Pass,True
,,,,,,,,,,,,,,,,,2.586011,,,,,,,,,,,,,901348b1-2e18-42b6-90f3-e808c7033a93,3184,,"[19.2, 34.1]",2275080,88,,,,0.8793239,,Right Foot,,,,"[44.2, 64.3]",,Low Pass,,39.2051,,,Hannah Jayne Blundell,17275.0,,,,,,2,From Throw In,Ann-Katrin Berger,15560.0,Goalkeeper,183,Chelsea FCW,971,['697051dc-23e2-4cd1-8e42-1c27b8f80080'],34,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:34.991,Pass,
,,,,,,,,,,,,,,,,,2.109467,,,,,,,,,,,,,e46170de-8cab-47f8-b02c-7b8b507642ff,3187,,"[52.1, 61.9]",2275080,88,,,,-1.5191817,,Right Foot,,,,"[53.5, 34.8]",,Ground Pass,,27.136139,,,Sophie Louise Ingle,15549.0,,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,183,Chelsea FCW,971,['98504da7-236f-4ed2-88d8-ac6e27d3c8cd'],41,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:41.965,Pass,
,,,,,,,,,,,,,,,,,1.928907,,,,,,,,,,,,,098aa34c-72c4-4e35-a867-aaebb1baacfe,3190,,"[53.7, 33.8]",2275080,88,,,,-1.5308176,,Right Foot,,,,"[54.6, 11.3]",,Ground Pass,,22.517992,,,Jessica Carter,19422.0,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Left Center Back,183,Chelsea FCW,971,['65064a7d-44e1-4708-b2d0-c0d24ebe7cbc'],44,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:44.982,Pass,
