ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e5e2f6b0-eaaf-4d99-9d28-e6a3657b061d,3318,,,"[85.2, 25.9]",2275083,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Logarzo,25547.0,Right Defensive Midfield,201,Birmingham City WFC,969,['adb3de56-ba51-44a0-859f-8c51e836c4fe'],35,,,,,,,,,,,,,,,,Bristol City WFC,973,00:49:35.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fb5142fc-8bd5-43b1-ba81-8bd20210b7f9,3329,,,"[97.7, 6.1]",2275083,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kerys Harrop,15569.0,Left Center Back,201,Birmingham City WFC,969,['fecb7361-6700-4f37-b933-80b687950f54'],44,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:49:44.994,Ball Receipt*,
,,,"[45.4, 53.0]",,,,,,,,,,,,0.771365,,,,,,,,,,,,28b03aa1-d949-4728-96b6-12053a8daab1,7,,,"[46.2, 50.4]",2275083,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lucy Whipp,31566.0,Left Center Midfield,2,Birmingham City WFC,969,"['508cf7d8-c038-4d0a-9627-c9dcf819f4cd', '54197887-40be-4ff1-a600-de0068c481a7', '68501fc0-7f3e-4d80-bcdb-d6793b37ac76']",1,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:01.874,Carry,True
,,,"[46.2, 73.7]",,,,,,,,,,,,1.696962,,,,,,,,,,,,9c5f44ea-b8a0-42bb-9dec-b0d4f5946ae4,11,,,"[45.4, 74.0]",2275083,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Harriet Scott,19592.0,Right Back,2,Birmingham City WFC,969,"['9c6d7fec-d313-4e9a-a130-4101107a8937', 'a7566e62-1e29-44c2-b4b4-94eaf293eb74', 'd3b8ee41-cc71-4785-b3eb-50c81d032fa1']",4,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:04.156,Carry,True
,,,"[26.4, 2.5]",,,,,,,,,,,,0.256368,,,,,,,,,,,,93eb64dd-eab1-4202-bb42-11f887fdee28,21,,,"[27.0, 2.9]",2275083,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Poppy Pattinson,17274.0,Left Back,3,Birmingham City WFC,969,"['108617d6-bb79-4025-ab03-d694cb4b342a', '163d9025-7df7-489c-9dc0-61607c2b233c']",23,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:23.049,Carry,
,,,"[98.9, 77.6]",,,,,,,,,,,,2.846566,,,,,,,,,,,,56555502-0570-4c49-9455-9f040699abe6,25,,,"[95.7, 77.6]",2275083,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rachel Williams,31563.0,Left Center Forward,3,Birmingham City WFC,969,"['006248aa-a792-424e-849a-75bf7f6751b0', '4d919809-2d85-44bf-a353-d7d25eaa1544', 'b4096e85-769e-4312-8368-f4817fa6f530']",24,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:24.952,Carry,True
,,,"[85.0, 75.5]",,,,,,,,,,,,4.121656,,,,,,,,,,,,ecc294ca-de82-4afa-9e00-09c12d1eb82c,29,,,"[99.3, 71.8]",2275083,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harriet Scott,19592.0,Right Back,3,Birmingham City WFC,969,"['0ca23780-9ae7-40cf-8bde-72d470970d17', '785d321f-552a-49ad-8efe-d7d296566a53', 'b6beb73f-2326-4232-9441-298e05fa8bed']",28,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:28.561,Carry,True
,,,"[71.3, 76.5]",,,,,,,,,,,,0.723862,,,,,,,,,,,,ee033c66-fdb9-42d5-a02a-a36e0144043a,33,,,"[71.5, 76.7]",2275083,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Brougham,15574.0,Right Center Back,3,Birmingham City WFC,969,"['02478c74-db7f-4725-a2de-59eba6412e6e', '5be0185b-ed01-4728-8730-2187eb31de05', 'a037c51c-f353-4b42-b010-b1cb92171c79']",33,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:33.561,Carry,True
,,,"[69.1, 57.7]",,,,,,,,,,,,0.673821,,,,,,,,,,,,c22d632b-0d38-4a34-8460-294462ce836c,37,,,"[69.3, 65.8]",2275083,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Whipp,31566.0,Left Center Midfield,3,Birmingham City WFC,969,"['11ea05fe-240b-4b31-ac89-4238ae35259c', '75ac4c65-f8d8-4ba7-8be0-c0085970211f']",35,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:35.256,Carry,
,,,"[56.1, 45.5]",,,,,,,,,,,,0.089843,,,,,,,,,,,,f8eeffca-ca0b-46a9-9663-010df294df65,40,,,"[56.7, 47.7]",2275083,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kerys Harrop,15569.0,Left Center Back,3,Birmingham City WFC,969,"['5c22ea23-08c3-4337-a2b7-f2b72c7c23fc', 'f86f5c2c-3f64-40a5-9ded-ecbd1abf3b85']",37,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:37.753,Carry,
,,,"[79.0, 11.9]",,,,,,,,,,,,1.229009,,,,,,,,,,,,522faadb-3de0-4c13-b5c4-dcd510162de4,43,,,"[73.6, 17.1]",2275083,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrienne Jordan,31567.0,Left Back,3,Birmingham City WFC,969,"['c163732d-a71c-48d5-a096-308ed44d5900', 'ffb237f5-9f09-4137-9a7f-2d138b2576b9']",40,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:40.357,Carry,
,,,"[92.0, 15.4]",,,,,,,,,,,,0.018350001,,,,,,,,,,,,48dad48d-7c88-4010-b9aa-9a4dd7cd49c9,46,,,"[92.0, 15.4]",2275083,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brianna Visalli,18157.0,Right Center Midfield,3,Birmingham City WFC,969,"['ba43e9eb-1f9d-4bbb-bc4d-e0079882b61f', 'c4b12144-f7de-4f59-9189-c214bc7a910a']",42,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:42.870,Carry,
,,,"[13.5, 66.5]",,,,,,,,,,,,1.540418,,,,,,,,,,,,b9f83e1c-2620-4667-860a-2b8456a9e3fd,50,,,"[18.9, 68.8]",2275083,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Faye Bryson,15578.0,Right Back,3,Birmingham City WFC,969,"['1b696b88-f4c5-4ee7-8ae0-38e020cf0236', '56e9da2b-cf79-4e0d-8c0b-7429d3d81892']",43,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:43.467,Carry,
,,,"[114.3, 5.9]",,,,,,,,,,,,0.143747,,,,,,,,,,,,aab62689-63f4-43e9-8bf6-70b562500465,61,,,"[114.3, 5.9]",2275083,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rachel Williams,31563.0,Left Center Forward,5,Birmingham City WFC,969,"['58dfd482-cec8-4279-bbbe-140f769d605a', 'e2cf1059-11d9-4b83-8f0a-80a66a2dfdcb']",20,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:20.460,Carry,
,,,"[76.0, 41.0]",,,,,,,,,,,,1.475622,,,,,,,,,,,,09e90c92-bf73-4404-8220-fd2ff9104f8f,68,,,"[76.0, 39.7]",2275083,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Rose Kelly,34375.0,Left Midfield,7,Birmingham City WFC,969,"['a689ba04-a26b-47ce-b7bb-b7d628be7539', 'f6039e74-ecc3-442c-9296-851ee1a34f25']",0,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:00.681,Carry,
,,,"[82.6, 54.5]",,,,,,,,,,,,1.501424,,,,,,,,,,,,150fc0bf-743a-4bde-aad1-6190f7b4cde7,71,,,"[80.3, 46.4]",2275083,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abbi Grant,31565.0,Right Center Forward,7,Birmingham City WFC,969,"['14a8179d-69e7-4a78-b0f9-f9c7661e0bd1', '356e2f92-9b45-4176-94f8-529f7a79068b']",2,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:02.967,Carry,
,,,"[83.6, 76.5]",,,,,,,,,,,,1.646211,,,,,,,,,,,,9a06d33d-28ec-47b1-b860-522bcc2f1626,74,,,"[74.7, 73.3]",2275083,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harriet Scott,19592.0,Right Back,7,Birmingham City WFC,969,"['ad58eaa9-2a74-43c8-9d7f-4405c45b171f', 'c1f98518-82a9-4ddc-8c3b-676b8321a0d7', 'cccc6dd3-63c5-420b-ac21-f8a220dd96d5']",6,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:06.284,Carry,True
,,,"[110.4, 73.3]",,,,,,,,,,,,0.014266,,,,,,,,,,,,c06a3451-c3e6-425b-8dc8-ce70ff0a1bd6,84,,,"[110.4, 73.3]",2275083,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sarah Emma Mayling,19500.0,Right Midfield,9,Birmingham City WFC,969,"['0f6ef8f1-b18c-4219-94df-35c38415948e', 'bdb28000-ef0b-4149-a845-fec329838c8b']",40,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:40.011,Carry,
,,,"[106.6, 76.5]",,,,,,,,,,,,0.544149,,,,,,,,,,,,01812dbc-ccc1-403e-b0ec-3dab516eba4f,88,,,"[105.9, 76.3]",2275083,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harriet Scott,19592.0,Right Back,9,Birmingham City WFC,969,"['1871cfce-ab20-4c98-ac70-599a1112a68a', '63f2bb38-72bd-4496-a966-8d4bb4a9159b', '69def321-7895-45fa-9333-a286b2d3f333', '8b6e1179-912a-4650-8b46-04961f48e036']",40,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:40.643,Carry,True
,,,"[110.6, 35.9]",,,,,,,,,,,,0.039694,,,,,,,,,,,,b8cefe8e-571a-4b4e-bf6c-f3cdea7c5b02,93,,,"[110.6, 35.9]",2275083,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rachel Williams,31563.0,Left Center Forward,10,Birmingham City WFC,969,"['019db5fd-b020-496a-a4ce-93653e808a81', 'dd49f072-e9dc-42ff-9500-a45115850b1f']",17,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:17.414,Carry,
,,,"[11.2, 19.2]",,,,,,,,,,,,1.950719,,,,,,,,,,,,84a63358-19da-4ceb-a831-9c407a0af992,97,,,"[10.5, 26.2]",2275083,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yana Daniëls,10093.0,Left Midfield,11,Bristol City WFC,973,"['29923fd7-2808-49c3-a6ed-3b8002859eb2', '3b0779d0-c32e-4532-8ac3-d56be5664dc1', 'fd7d2afc-dd34-4339-8b47-f4e96ba63bd3']",19,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:19.662,Carry,True
,,,"[65.7, 69.0]",,,,,,,,,,,,0.300571,,,,,,,,,,,,af50c8b8-ba99-4b2d-9bea-d536fabbf782,107,,,"[65.7, 69.0]",2275083,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abbi Grant,31565.0,Right Center Forward,12,Bristol City WFC,973,"['1056560c-7a23-4527-982e-0c19dfad0c43', '6771c0fd-aec2-4ee4-a95c-e2766da36c38', '801b8b86-7298-4ffd-9a0a-ae850c962f9e']",43,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:43.723,Carry,True
,,,"[65.1, 78.0]",,,,,,,,,,,,0.717145,,,,,,,,,,,,ccea0374-d325-47ec-95ca-2558bd209732,111,,,"[64.6, 76.5]",2275083,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harriet Scott,19592.0,Right Back,12,Bristol City WFC,973,"['493d8a83-c862-443c-9f35-156a8d54bcf6', 'aa6478ce-d70b-4b67-a48e-40273d28e31e', 'b3c565c3-28a5-4767-bb73-8b70f115de29']",45,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:45.220,Carry,True
,,,"[37.3, 3.1]",,,,,,,,,,,,1.75335,,,,,,,,,,,,1fc41dfd-bba2-442c-938d-bb5e2712d8b3,118,,,"[40.9, 2.9]",2275083,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yana Daniëls,10093.0,Left Midfield,12,Bristol City WFC,973,"['31606aab-800b-4ab1-9abd-cd8a5464bfa1', '6c7c4c07-26dc-4a46-9080-ff6806b0fe96', '8eaf0b9f-e8f3-4acf-b7a1-defbaee9fa5f']",51,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:51.272,Carry,True
,,,"[35.8, 19.8]",,,,,,,,,,,,2.327259,,,,,,,,,,,,e6944ca3-52c4-43e9-9886-4e92e1998423,121,,,"[34.3, 14.3]",2275083,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Olivia Chance,24925.0,Left Defensive Midfield,12,Bristol City WFC,973,"['11db3357-b6d4-4e7e-b507-eba0a5282228', '77fa49ee-a858-464f-bb4b-074fb8e044db', 'a87f6e92-8de1-4118-a02b-7def32e3362e']",53,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:53.739,Carry,True
,,,"[32.8, 53.6]",,,,,,,,,,,,1.181867,,,,,,,,,,,,e089f125-20e2-46f6-9668-b6bbba3930b2,125,,,"[31.7, 50.6]",2275083,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Faye Bryson,15578.0,Right Back,12,Bristol City WFC,973,"['45c88477-1249-40c3-b954-ebd9b436cfd7', '52be1c94-36c9-498f-a3d4-665012f2073a']",58,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:58.507,Carry,
,,,"[95.9, 26.0]",,,,,,,,,,,,4.804016,,,,,,,,,,,,83fe7428-b5a0-4726-bff0-abacf9e16d50,129,,,"[70.4, 24.6]",2275083,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrienne Jordan,31567.0,Left Back,12,Bristol City WFC,973,"['2cf35122-2cf0-467d-8b47-3cc6d918a241', '8f1de77b-14ef-40cf-8c4b-801e84110297', 'a84b472d-37aa-4dac-9df9-4c33ece35058']",1,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:01.191,Carry,True
,,,"[39.8, 52.8]",,,,,,,,,,,,2.183299,,,,,,,,,,,,64693d5e-d5c1-4142-9919-0ea8eab316cc,134,,,"[28.1, 56.6]",2275083,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Logarzo,25547.0,Right Defensive Midfield,12,Bristol City WFC,973,"['247997c5-d4dc-4380-a3cc-50c23e9cb285', '5c13b021-d355-43f5-a2b8-07c20bf1db0e', 'cd0e3485-bc43-44a1-85dc-452a3336a781']",7,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:07.996,Carry,True
,,,"[57.6, 62.4]",,,,,,,,,,,,1.794415,,,,,,,,,,,,2df1fcd0-7e53-4e6d-b229-312b00a6c1aa,139,,,"[60.4, 58.1]",2275083,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harriet Scott,19592.0,Right Back,13,Birmingham City WFC,969,"['3dfc7bda-f85d-4eee-87db-55cd990114cc', 'a05c41a7-822e-4bbd-bd23-e20bcd2e8396', 'bfd1c36d-cedc-4901-8a14-635478b03365']",12,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:12.416,Carry,True
,,,"[21.4, 61.8]",,,,,,,,,,,,3.707031,,,,,,,,,,,,2ef2ed79-46c2-490c-a041-372445b7c866,143,,,"[14.8, 59.4]",2275083,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,13,Birmingham City WFC,969,"['5009a740-1ba3-482b-a89c-daee5f5cae94', '93b7a79a-4c9b-4a47-badd-16eeedd8e9d5']",17,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:17.714,Carry,
,,,"[46.7, 53.6]",,,,,,,,,,,,1.807618,,,,,,,,,,,,bfdd9b75-fc8f-465c-81f6-1cf3d1f51676,152,,,"[46.0, 53.6]",2275083,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abbi Grant,31565.0,Right Center Forward,15,Birmingham City WFC,969,"['0c82bf01-17f4-428e-8409-0885c41a6216', '72a461a6-da61-41e8-acf3-b6a4b37e2466', 'ce94e61c-f0d5-4c7f-9256-1fa10ab433ef']",58,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:58.158,Carry,True
,,,"[54.4, 72.5]",,,,,,,,,,,,0.509049,,,,,,,,,,,,ae8ccde7-b4d0-4b9e-b0fe-9a9b9e8629f3,156,,,"[53.5, 71.0]",2275083,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sarah Emma Mayling,19500.0,Right Midfield,15,Birmingham City WFC,969,"['18bfe213-9e32-4ee1-b1e6-330602b07017', '84620f25-c2bb-424f-80f5-44325309454d', 'f5e960dd-34b3-4edd-94fb-c64c9d8ea1ce']",1,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:01.013,Carry,True
,,,"[48.6, 2.3]",,,,,,,,,,,,2.546661,,,,,,,,,,,,c68c75b8-508f-49fb-ad54-47ed3e767447,161,,,"[52.9, 3.8]",2275083,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Poppy Pattinson,17274.0,Left Back,16,Bristol City WFC,973,"['3ca7172f-54a4-4cda-ac0c-816d0d068ba7', '7955a214-b995-4702-a01e-8b22aebd599e', 'e33e22cc-5fbf-4940-a649-321da140486d']",4,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:04.278,Carry,True
,,,"[47.1, 15.3]",,,,,,,,,,,,1.021004,,,,,,,,,,,,9b487fb4-7d79-4fb0-bbfb-f9cae71fb100,168,,,"[47.1, 15.1]",2275083,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivia Chance,24925.0,Left Defensive Midfield,16,Bristol City WFC,973,"['6d8fdd33-801d-4f1c-8f15-ddc313e51239', 'b717ea2d-9498-4891-a21c-f9401545ab99']",9,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:09.055,Carry,
,,,"[36.6, 36.5]",,,,,,,,,,,,2.636018,,,,,,,,,,,,44330b95-7f8f-44ed-82e5-14558ccaf202,171,,,"[35.8, 24.3]",2275083,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frankie Brown,10171.0,Right Center Back,16,Bristol City WFC,973,"['44de7b0b-482b-4a0a-962a-af35ed96546e', 'c006417a-7ac8-474c-8acf-fe1f3d029f42']",11,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:11.725,Carry,
,,,"[111.9, 10.9]",,,,,,,,,,,,0.765454,,,,,,,,,,,,31388050-b141-4fde-a952-37e6839ae1fa,182,,,"[111.3, 11.5]",2275083,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Rose Kelly,34375.0,Left Midfield,18,Birmingham City WFC,969,"['5220454d-e1cd-471c-8500-c2469c381f5c', 'b37fda7b-9406-4f96-8b41-5d3150f76b36', 'dc77d78d-7ede-4655-bf77-e23b8ee3c3c0']",47,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:47.633,Carry,True
,,,"[113.0, 3.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,3d03dbdc-4f73-47b0-aff2-21da57634fb9,185,,,"[113.0, 3.8]",2275083,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrienne Jordan,31567.0,Left Back,18,Birmingham City WFC,969,"['5b2de4d7-8128-4a11-906d-0bafbf86cac4', '76c0a17f-9f76-4d69-a481-91d9d6b3782e']",49,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:49.383,Carry,
,,,"[104.4, 40.4]",,,,,,,,,,,,2.238636,,,,,,,,,,,,0c5fcbb4-3fc2-4eb5-a7a9-710f4d06abdf,189,,,"[108.5, 44.2]",2275083,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rachel Williams,31563.0,Left Center Forward,18,Birmingham City WFC,969,"['7fe4420f-f7fe-46e7-8a5c-ed782d405d90', 'bd94ddb7-201b-4ca2-bccb-f69c184459f0', 'c8619736-ac74-4060-8b92-f29adb165a68']",52,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:52.932,Carry,True
,,,"[14.6, 7.2]",,,,,,,,,,,,0.574876,,,,,,,,,,,,3427b947-ddbd-40d8-a6e0-33c0ad2b163f,199,,,"[15.0, 13.6]",2275083,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jasmine Matthews,15618.0,Left Center Back,20,Bristol City WFC,973,"['06728416-ff3c-4bf8-a2aa-aef777eb2278', '3391dab8-4c17-4630-8ba9-dcd00d8d6adc', 'e3ea3d19-21db-465e-be29-331d7e92b7cf']",12,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:12.678,Carry,True
,,,"[7.8, 32.7]",,,,,,,,,,,,1.446798,,,,,,,,,,,,87b13c57-9b5b-4c02-b2b7-40d354da3479,202,,,"[9.5, 27.7]",2275083,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,21,Bristol City WFC,973,"['71e4a2c3-5131-4abe-b0a2-dc699ad4ac22', 'c677ce16-1bdc-46c9-94d2-f1e2833ce2c1']",14,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:14.669,Carry,
,,,"[14.6, 32.4]",,,,,,,,,,,,0.740865,,,,,,,,,,,,c7c4c321-da4c-43fe-b0fe-b4913565e651,205,,,"[15.0, 29.9]",2275083,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivia Chance,24925.0,Left Defensive Midfield,22,Bristol City WFC,973,"['124345cf-18b9-453e-9264-fa062da0a5b1', '271b4cb3-e6f5-4282-b50c-3ed43d26106d', '5383a8c0-ed30-4481-9ddc-e59dca4f5026']",17,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:17.207,Carry,True
,,,"[27.2, 3.8]",,,,,,,,,,,,4.794782,,,,,,,,,,,,e92c23b3-878c-470d-b322-8963dbe4c2d6,211,,,"[11.2, 15.1]",2275083,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Left Center Back,24,Bristol City WFC,973,"['574f1187-a937-4f87-ac93-a1f2ded31931', '60415daa-2457-4d18-b2da-4573fc6163c4']",21,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:21.005,Carry,
,,,"[55.5, 8.1]",,,,,,,,,,,,1.174648,,,,,,,,,,,,d0f7cd66-194a-44af-95a0-71484b723576,215,,,"[57.4, 4.9]",2275083,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yana Daniëls,10093.0,Left Midfield,25,Bristol City WFC,973,"['4fe7b62e-b01d-48a8-ac9a-793b8b1e2f19', '50b5fd10-2b28-4694-88a8-588d5f5f9452', '8c3a8a22-b9e1-4dd0-8af1-6e9a5bf559e5', 'c13edcca-b40b-4ea8-89fa-78add2f12d29']",27,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:27.891,Carry,True
,,,"[102.1, 4.4]",,,,,,,,,,,,0.511561,,,,,,,,,,,,d9e92815-3dd4-48cc-a517-b374119fa48f,220,,,"[102.1, 4.6]",2275083,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Poppy Pattinson,17274.0,Left Back,26,Bristol City WFC,973,"['756b1670-3b37-4d28-b0ef-23bdcacb88e8', 'ddeba448-ba6c-47ee-8a8c-f3ed2aaabf08']",40,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:40.541,Carry,
,,,"[12.2, 76.1]",,,,,,,,,,,,2.027189,,,,,,,,,,,,a3af6576-7ca6-45c9-8ef3-4a3717b049de,234,,,"[17.4, 75.7]",2275083,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sarah Emma Mayling,19500.0,Right Midfield,28,Birmingham City WFC,969,"['310035be-9aec-4aab-8f91-1722deab4b41', '4082c6b0-e695-478f-a326-4b60a4c0cca1', 'a5f3bf34-023a-485c-80df-301909a04048']",2,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:02.655,Carry,True
,,,"[27.0, 64.8]",,,,,,,,,,,,2.067023,,,,,,,,,,,,9eb96a6f-e9aa-4aed-9246-690fddd2d09c,241,,,"[22.9, 69.9]",2275083,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harriet Scott,19592.0,Right Back,28,Birmingham City WFC,969,"['30d9f433-0050-4f39-a803-e4f6b727aed6', '8fe8db8f-86e5-4c61-941c-fffe152b440e', 'e10638d8-0dce-452e-8e32-2345178b5c7e']",8,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:08.068,Carry,True
,,,"[18.2, 64.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,4ccf1d82-d3b3-498f-a139-567aba4be1a4,245,,,"[18.2, 64.1]",2275083,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Brougham,15574.0,Right Center Back,28,Birmingham City WFC,969,"['623e1587-8d90-42fb-9f9e-1dac3f7fea16', '9e17e5aa-e093-4357-93c5-a95c77cdfc4f']",11,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:11.102,Carry,
,,,"[35.3, 35.7]",,,,,,,,,,,,1.026383,,,,,,,,,,,,06daa31f-55d7-4500-9679-dcb6e4050bdd,255,,,"[32.6, 37.6]",2275083,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrienne Jordan,31567.0,Left Back,30,Birmingham City WFC,969,"['1a06adf5-b810-441b-b666-86ff1427c222', '69583580-5daf-4f0c-bed2-fbd253e17384', 'e87ade67-ecad-4641-ab48-e46622bab9a1']",16,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:16.891,Carry,True
