50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.533835,,,,,,,,,,,,a0f24e5f-d43c-4ef3-bed6-5bd971c72b56,17,,"[36.6, 28.3]",2275121,0,,,-1.3206418,,Right Foot,,,"[42.4, 5.6]",,Ground Pass,,23.429255,,,,Katie McCabe,15620.0,,,,,,1,From Kick Off,Jennifer Patricia Beattie,17524.0,Left Center Back,2,Arsenal WFC,968,['babed63e-ec86-442c-8943-ba142af48596'],8,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:08.097,Pass,
,,,,,,,,,,,,,,,,1.808298,,,,,,,,,,,,d1305582-5284-4124-b915-c2c190964603,20,,"[42.4, 6.0]",2275121,0,,,2.2390857,,Left Foot,,,"[28.9, 23.1]",,Ground Pass,,21.786694,,,,Jennifer Patricia Beattie,17524.0,,,,,,1,From Kick Off,Katie McCabe,15620.0,Left Back,2,Arsenal WFC,968,['651be3fa-1ea7-40d8-94ab-4830102d132c'],10,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:10.430,Pass,
,,,,,,,,,,,,,,,,2.422511,,,,,,,,,,,,ea20e212-71dd-49da-9942-3ae273c01ae2,23,,"[28.2, 22.9]",2275121,0,,,2.2278712,,Right Foot,,,"[14.7, 40.4]",,Ground Pass,,22.102036,,,,Pauline Peyraud Magnin,15615.0,,,,,,1,From Kick Off,Jennifer Patricia Beattie,17524.0,Left Center Back,2,Arsenal WFC,968,['3891ec67-bb29-4baa-950b-04163fb94c26'],13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:13.375,Pass,
,,,,,,,,,,,,,,,,1.692732,,,,,,,,,,,,9d457883-0c4b-488b-9a72-005e0df473fa,26,,"[16.8, 41.4]",2275121,0,,,0.9487643,,Left Foot,,,"[28.2, 57.3]",,Ground Pass,,19.564508,,,,Viktoria Schnaderbeck,10235.0,,,,,,1,From Kick Off,Pauline Peyraud Magnin,15615.0,Goalkeeper,2,Arsenal WFC,968,['340dd786-9f80-42df-b3a5-072d1f7f6827'],16,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:16.535,Pass,
,,,,,,,,,,,,,,,,1.829562,,,,,,,,,,,,d74f225c-4a77-4cf5-b1c0-a30e19cd99fa,29,,"[36.6, 55.6]",2275121,0,,,-1.3569235,,Right Foot,,,"[41.4, 33.5]",,Ground Pass,,22.615261,,,,Jennifer Patricia Beattie,17524.0,,,,,,1,From Kick Off,Viktoria Schnaderbeck,10235.0,Right Center Back,2,Arsenal WFC,968,['3849877d-49d8-4ef6-8b1f-007ff825819c'],20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:20.410,Pass,
,,,,,,,,,,,,,,,,2.644362,,,,,,,,,,,,059bdfec-c211-4bd2-875f-761ee014ad48,32,,"[42.2, 30.4]",2275121,0,,,1.3566184,,Right Foot,,,"[49.9, 65.8]",,Ground Pass,,36.227753,,,,Viktoria Schnaderbeck,10235.0,,,,,,1,From Kick Off,Jennifer Patricia Beattie,17524.0,Left Center Back,2,Arsenal WFC,968,['bf368c00-ca13-4be7-9dfa-87c249260e5b'],23,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:23.175,Pass,
,,,,,,,,,,,,,,,,0.841996,,,,,,,,,,,,d9d14b1c-b761-42cf-af94-943b5740b70c,35,,"[55.9, 67.5]",2275121,0,,,1.0155331,,Left Foot,,,"[62.6, 78.3]",,Ground Pass,,12.709445,,,,Leonie Maier,10380.0,,,,,,1,From Kick Off,Viktoria Schnaderbeck,10235.0,Right Center Back,2,Arsenal WFC,968,['776cbb52-b9de-4d8e-9fac-0804e22c1da9'],26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:26.722,Pass,
,,,,,,,,,,,,,,,,1.380296,,,,,,,,,,,,dee68b71-1278-4fe0-af96-9c544966d24a,39,,"[56.8, 76.9]",2275121,0,,,-2.515801,,Right Foot,,,"[44.9, 68.3]",,Ground Pass,,14.682302,,,,Viktoria Schnaderbeck,10235.0,,,,,,1,From Kick Off,Leonie Maier,10380.0,Right Back,2,Arsenal WFC,968,"['6ff5b122-1b85-4d13-b1aa-f2125d5f7962', '8226a36e-017e-47d2-860b-27f6dd45ee72']",29,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:29.780,Pass,True
,,,,,,,,,,,,,,,,2.11348,,,,,,,,,,,,bca35e77-4795-4a55-b461-23b159a8a87b,43,,"[44.1, 66.9]",2275121,0,,,-2.493356,,Right Foot,,,"[23.9, 51.6]",,Ground Pass,,25.340284,,,,Pauline Peyraud Magnin,15615.0,,,,,,1,From Kick Off,Viktoria Schnaderbeck,10235.0,Right Center Back,2,Arsenal WFC,968,"['cfa2944a-adef-4c97-a4cd-2b59eaa84cf8', 'e07bbbe4-2f97-4cfd-aea7-5c88b34fb0fe']",33,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:33.176,Pass,True
,,,,,,,,,,,,,,,,1.650975,,,,,,,,,,,,6b3a2867-e10c-4a39-97a8-113bb3ef223e,46,,"[27.0, 45.8]",2275121,0,,,-1.0352932,,Left Foot,,,"[35.9, 30.8]",,Ground Pass,,17.441616,,,,Jennifer Patricia Beattie,17524.0,,,,,,1,From Kick Off,Pauline Peyraud Magnin,15615.0,Goalkeeper,2,Arsenal WFC,968,['659596c2-efad-4dea-b179-a7052b193d88'],37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:37.169,Pass,
,,,,,,,,,,,,,,,,5.973956,,,,,,,,,,,,42bd9999-7bf5-42bf-9433-ebe8d7f043c2,49,,"[36.6, 35.0]",2275121,0,,,0.55180764,,Right Foot,,,"[109.7, 80.0]",,High Pass,,85.84061,,Out,,Lisa Evans,10179.0,,True,,,,1,From Kick Off,Jennifer Patricia Beattie,17524.0,Left Center Back,2,Arsenal WFC,968,['f4d83b5a-634b-447c-9b22-edc5e918f04b'],40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:40.392,Pass,
,,,,,,,,,,,,,,,,1.031876,,,,,,,,,,,,d3b7062a-7740-4a06-a607-59dcfd389a42,51,,"[9.4, 0.1]",2275121,1,,,0.10673567,,,,,"[23.4, 1.6]",,High Pass,,14.080128,,,,Ellie Brazil,16393.0,,,,,Throw-in,1,From Throw In,Felicity Gibbons,16392.0,Left Back,3,Brighton & Hove Albion WFC,965,['a3078246-b59b-4b90-8e76-473306702c4b'],7,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:07.998,Pass,
,,,,,,,,,,,,,,,,1.375496,,,,,,,,,,,,0d9686ca-afa4-4c74-a761-7a9070521eed,53,,"[23.4, 1.6]",2275121,1,,,0.4551008,,Head,,,"[28.1, 3.9]",,High Pass,,5.23259,,Incomplete,,,,,,,,,1,From Throw In,Ellie Brazil,16393.0,Left Midfield,3,Brighton & Hove Albion WFC,965,['6c11b58a-d6b0-4cc5-930d-de187ed9a7e5'],9,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:09.095,Pass,
,,,,,,,,,,,,,,,,1.328331,,,,,,,,,,,,6c11b58a-d6b0-4cc5-930d-de187ed9a7e5,54,,"[92.0, 76.2]",2275121,1,,,-2.0988708,,Head,,,"[85.7, 65.4]",,High Pass,,12.5032,,,,Kim Little,15616.0,,,,,Recovery,1,From Throw In,Leah Williamson,18999.0,Center Defensive Midfield,3,Brighton & Hove Albion WFC,965,"['0d9686ca-afa4-4c74-a761-7a9070521eed', 'a3070a91-cdbe-482b-85a2-42eba160f08e']",10,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:10.471,Pass,
,,,,,,,,,,,,,,,,3.11403,,,,,,,,,,,,3a9688ef-6750-4d32-aa79-26fd9a50c2d0,57,,"[85.7, 65.4]",2275121,1,,,-1.1876538,,Right Foot,,,"[93.6, 45.8]",,High Pass,,21.132202,,Incomplete,,Danielle van de Donk,10658.0,,,,,,1,From Throw In,Kim Little,15616.0,Left Center Midfield,3,Brighton & Hove Albion WFC,965,"['66211f4d-ba4d-435f-9836-70710fe9b2ab', '67454aa8-11ee-4ec7-8df0-11885d32519c']",11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:11.815,Pass,
,,,,,,,,,,,,,,,,1.895021,,,,,,,,,,,,66211f4d-ba4d-435f-9836-70710fe9b2ab,59,,"[26.5, 34.3]",2275121,1,,,1.5707964,,Left Foot,,,"[26.5, 55.5]",,Ground Pass,,21.2,,,,Matilde Lundorf Skovsen,31528.0,,,,,Recovery,1,From Throw In,Fern Whelan,19420.0,Right Center Back,3,Brighton & Hove Albion WFC,965,"['3a9688ef-6750-4d32-aa79-26fd9a50c2d0', '8409497b-b211-4d42-88c3-b0a51cafb788']",14,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:14.929,Pass,
,,,,,,,,,,,,,,,,1.653534,,,,,,,,,,,,c4a2b66a-6b76-4b0f-a8e4-450156d60719,63,,"[28.8, 62.8]",2275121,1,,,0.40875775,,Right Foot,,,"[47.5, 70.9]",,Ground Pass,,20.37891,,,,Aileen Whelan,16374.0,,,,,,1,From Throw In,Matilde Lundorf Skovsen,31528.0,Right Back,3,Brighton & Hove Albion WFC,965,['15d39685-9365-462b-99c9-4fcaa4c503d1'],18,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:18.327,Pass,
,,,,,,,,,,,,,,,,1.558474,,,,,,,,,,,,bf77ceb9-2193-41a4-a129-c0408ca2f7d9,71,,"[56.7, 75.1]",2275121,1,,,-0.25636768,,Right Foot,,,"[77.3, 69.7]",,Low Pass,,21.29601,,Incomplete,,Matilde Lundorf Skovsen,31528.0,,,,,,1,From Throw In,Aileen Whelan,16374.0,Right Midfield,3,Brighton & Hove Albion WFC,965,"['7f3e99a6-da5b-48d1-9c31-df251f3eb4c4', 'd2893575-e265-4e2b-9822-e8e5ca4874ad']",23,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:23.396,Pass,
,,,,,,,,,,,,,,,,0.989655,,,,,,,,,,,,d2893575-e265-4e2b-9822-e8e5ca4874ad,73,,"[42.8, 10.4]",2275121,1,,,1.1393956,,Left Foot,,True,"[45.7, 16.7]",,Low Pass,,6.935416,,,,Kim Little,15616.0,,,,,Recovery,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,4,Arsenal WFC,968,"['bf77ceb9-2193-41a4-a129-c0408ca2f7d9', 'd17ea001-c66b-4d01-b913-c0eca7662282']",24,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:24.954,Pass,
,,,,,,,,,,,,,,,,2.450641,,,,,,,,,,,,798e805e-8438-4a24-9e61-8e4cd594acd7,78,,"[41.3, 20.6]",2275121,1,,,2.3119755,,Right Foot,,,"[19.7, 44.2]",,Ground Pass,,31.992498,,,,Pauline Peyraud Magnin,15615.0,,,,,,1,Regular Play,Kim Little,15616.0,Left Center Midfield,4,Arsenal WFC,968,['9c369b68-7c31-4c29-8e44-928575e4c5ab'],28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:28.597,Pass,
,,,,,,,,,,,,,,,,1.588801,,,,,,,,,,,,2ba9d7e3-3593-4d36-a0c1-b00d1ad3a023,81,,"[24.1, 48.5]",2275121,1,,,0.932793,,Left Foot,,,"[43.6, 74.8]",,Low Pass,,32.740494,,,,Leonie Maier,10380.0,,,,,,1,Regular Play,Pauline Peyraud Magnin,15615.0,Goalkeeper,4,Arsenal WFC,968,['ab34c66b-d483-4cda-bd1d-1b97d77f57bb'],32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:32.312,Pass,
,,,,,,,,,,,,,,,,1.214016,,,,,,,,,,,,2d76f024-4566-48ba-b632-9ad93fbc27a4,84,,"[55.1, 74.8]",2275121,1,,,0.23877719,,Left Foot,,,"[70.3, 78.5]",,Ground Pass,,15.643848,,,,Lisa Evans,10179.0,,,,,,1,Regular Play,Leonie Maier,10380.0,Right Back,4,Arsenal WFC,968,['8d0c2101-aacf-4d48-a725-c8ab4a048ea8'],37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:37.178,Pass,
,,,,,,,,,,,,,,,,2.894921,,,,,,,,,,,,2fcab94e-b26a-4233-871c-5f0b58da2c54,87,,"[76.8, 72.5]",2275121,1,,,-2.0250251,,Right Foot,,,"[64.3, 46.9]",,Ground Pass,,28.48877,,,,Leah Williamson,18999.0,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Wing,4,Arsenal WFC,968,['3b2a8279-5cc3-486b-9040-569e64efb9f0'],41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:41.048,Pass,
,,,,,,,,,,,,,,,,2.183003,,,,,,,,,,,,4fe09e66-4bb3-4d5a-b1a3-3c10b7a5fa38,90,,"[64.5, 41.5]",2275121,1,,,-1.3700489,,Left Foot,,,"[71.5, 7.1]",,Ground Pass,,35.104984,,,,Katie McCabe,15620.0,,,,,,1,Regular Play,Leah Williamson,18999.0,Center Defensive Midfield,4,Arsenal WFC,968,['631af63d-e382-43f1-9275-7b0c4b98e50f'],44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:44.165,Pass,
,,,,,,,,,,,,,,,,0.946718,,,,,,,,,,,,1ea486c6-c46e-4de2-945f-94c7630f6f03,93,,"[78.8, 11.2]",2275121,1,,,0.02478831,,Left Foot,,,"[90.9, 11.5]",,Ground Pass,,12.103719,,,,Danielle van de Donk,10658.0,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,4,Arsenal WFC,968,['dfdceea7-2709-49f4-8911-9794eb558fa6'],49,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:49.339,Pass,
,,,,,,,,,,,,,,,,1.547425,,,,,,,,,,,,0f956b2d-6043-487b-b1c0-8d083f68345f,96,,"[90.3, 8.1]",2275121,1,,,-3.0121129,,Right Foot,,,"[71.1, 5.6]",,Ground Pass,,19.362076,,,,Katie McCabe,15620.0,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Left Wing,4,Arsenal WFC,968,['b7b143ab-9527-410d-b165-e18172b27127'],51,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:51.849,Pass,
,,,,,,,,,,,,,,,,1.538968,,,,,,,,,,,,33971a04-8394-46a3-a888-65abc2ba2d3d,99,,"[71.1, 5.6]",2275121,1,,,2.3495722,,Left Foot,,,"[56.1, 20.8]",,Ground Pass,,21.355093,,,,Jennifer Patricia Beattie,17524.0,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,4,Arsenal WFC,968,['1487b6bf-3973-4925-8a52-9d93c46f176a'],54,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:54.029,Pass,
,,,,,,,,,,,,,,,,1.511338,,,,,,,,,,,,41c4a738-a00a-483c-9ba7-92c1fd285ac1,102,,"[55.9, 21.4]",2275121,1,,,1.5098962,,Right Foot,,,"[57.4, 46.0]",,Ground Pass,,24.645689,,,,Viktoria Schnaderbeck,10235.0,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,4,Arsenal WFC,968,['cd261c78-ee59-4ff5-b172-053742d2fd3c'],56,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:56.510,Pass,
,,,,,,,,,,,,,,,,1.463822,,,,,,,,,,,,ea33ea07-54f4-4025-ab60-ed129ed2d7ab,105,,"[64.0, 57.3]",2275121,2,,,0.9166048,,Right Foot,,,"[78.8, 76.6]",,Ground Pass,,24.32139,,,,Leonie Maier,10380.0,,,,,,1,Regular Play,Viktoria Schnaderbeck,10235.0,Right Center Back,4,Arsenal WFC,968,['b37b14da-9597-4399-9f69-706b0103dadc'],0,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:00.626,Pass,
,,,,,,,,,,,,,,,,1.354644,,,,,,,,,,,,e3137ee7-3747-4b27-9b24-6b077e1c6f47,109,,"[90.9, 76.4]",2275121,2,,,-1.4738787,,Right Foot,,,"[93.0, 54.8]",,Ground Pass,,21.701843,,Incomplete,,Lisa Evans,10179.0,,,,,,1,Regular Play,Leonie Maier,10380.0,Right Back,4,Arsenal WFC,968,"['1c39126d-9e58-445c-92a4-5cbb4d63c45d', 'cd6cd7e1-44ab-46db-af35-a9c7ff374abb', 'da5f6192-3a0f-4224-a1e7-76c6026de240']",3,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:03.655,Pass,True
,,,,,,,,,,,,,,,,0.991978,,,,,,,,,,,,f79c19fd-ca68-4350-b12e-de60768e6dea,113,,"[30.0, 28.0]",2275121,2,,,0.15214832,,Right Foot,,,"[45.0, 30.3]",,Ground Pass,,15.175309,,,,Megan Connolly,23413.0,,,,,,1,Regular Play,Danielle Buet,20034.0,Center Defensive Midfield,4,Arsenal WFC,968,['499787b6-756d-4891-87fc-aae3592dcb60'],5,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:05.974,Pass,
,,,,,,,,,,,,,,,,0.342884,,,,,,,,,,,,7a7b675e-1cc2-4dd1-8ef1-5dacb68f96f8,117,,"[42.3, 32.4]",2275121,2,,,1.9028558,,Right Foot,,,"[41.3, 35.3]",,Low Pass,,3.0675724,,Incomplete,,Emily Simpkins,23289.0,,,,,,1,Regular Play,Megan Connolly,23413.0,Left Center Midfield,4,Arsenal WFC,968,"['58bd5f54-bcbd-4c63-84d0-1dc33e75e5d2', '8a6c373e-4c31-46b1-b71d-17461b5e1244', 'b8135cab-eb5c-4f41-bdc1-59ee41b76a9e']",7,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:07.638,Pass,True
,,,,,,,,,,,,,,,,0.561583,,,,,,,,,,,,c1338da0-81ae-4851-b7f5-302a1d38b9bc,122,,"[86.5, 48.1]",2275121,2,,,0.2093854,,Right Foot,,,"[94.5, 49.8]",,Ground Pass,,8.178631,,Incomplete,,Vivianne Miedema,15623.0,,,Through Ball,True,,1,Regular Play,Kim Little,15616.0,Left Center Midfield,4,Arsenal WFC,968,"['22101771-450a-42ff-9b17-ec977091a3e0', 'db7cfb95-be0e-4d5a-983f-45c49849bc9f']",9,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:09.878,Pass,
