ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,eac5d00a-1999-45db-8ff2-94f9c623c7b0,1191,,"[37.4, 2.0]",2275078,25,,,,2.8452716,,Left Foot,,,,"[14.8, 8.9]",,Ground Pass,,23.629854,,,Gemma Bonner,15554.0,,,,,,1,From Keeper,Demi Stokes,4651.0,Left Back,52,Manchester City WFC,746,['f0411706-12fc-469a-b4ab-233d9a2a8f58'],48,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:48.379,Pass,
,,,,,,,,,,,,,,,2.402416,,,,,,,,,,,,,,dcb5b31b-24d4-4619-9a36-f6e559af60ec,1194,,"[14.6, 9.1]",2275078,25,,,,1.8195542,,Right Foot,,,,"[6.7, 40.2]",,Ground Pass,,32.087692,,,Ellie Roebuck,4637.0,,,,,,1,From Keeper,Gemma Bonner,15554.0,Left Center Back,52,Manchester City WFC,746,['488b5470-4a27-4fe4-981b-5cfca90881eb'],51,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:51.294,Pass,
,,,,,,,,,,,,,,,1.096097,,,,,,,,,,,,,,61f687e8-3fbf-44b2-a651-e294ad3af5f8,1197,,"[11.1, 41.3]",2275078,25,,,,-0.29096612,,Right Foot,,,,"[29.8, 35.7]",,Ground Pass,,19.520502,,,Keira Walsh,4658.0,,,,,,1,From Keeper,Ellie Roebuck,4637.0,Goalkeeper,52,Manchester City WFC,746,['4f842d6b-e20f-4562-b606-833ada06ae96'],55,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:55.483,Pass,
,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,e8170a59-84a1-4ac4-aebb-40665db97a31,1200,,"[26.6, 41.7]",2275078,25,,,,1.1970695,,Right Foot,,,,"[36.6, 67.2]",,Ground Pass,,27.390692,,,Stephanie Houghton,10185.0,,,,,,1,From Keeper,Keira Walsh,4658.0,Right Defensive Midfield,52,Manchester City WFC,746,['6e5eb9ce-d18a-4378-ae49-da7a252605ed'],58,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:58.252,Pass,
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,a97b70c0-e326-4155-a6ae-d480f2e58c46,1203,,"[51.0, 69.3]",2275078,26,,,,0.1956881,,Right Foot,,,,"[84.8, 76.0]",,Ground Pass,,34.457657,,,Janine Elizabeth Beckie,4992.0,,,,,,1,From Keeper,Stephanie Houghton,10185.0,Right Center Back,52,Manchester City WFC,746,['3920c5a5-3803-4407-8180-92ffa7d3add3'],3,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:03.322,Pass,
,,,,,,,,,,,,,,,2.930027,,,,,,,,,,,,,,8f6b9647-9ae3-42df-8da7-02013592fda0,1210,,"[87.5, 64.7]",2275078,26,,,,3.0256107,,Right Foot,,,,"[56.6, 68.3]",,Ground Pass,,31.109001,,,Stephanie Houghton,10185.0,,,,,Recovery,1,From Keeper,Jill Scott,10172.0,Right Midfield,52,Manchester City WFC,746,['4a01d355-1f39-49a4-b6c2-0189c4243080'],10,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:10.455,Pass,
,,,,,,,,,,,,,,,2.167,,,,,,,,,,,,,,ab662e68-1d94-4862-a4c5-a47599e9a5d2,1213,,"[57.8, 66.0]",2275078,26,,,,-1.7725587,,Right Foot,,,,"[52.4, 39.6]",,Ground Pass,,26.946613,,,Gemma Bonner,15554.0,,,,,,1,From Keeper,Stephanie Houghton,10185.0,Right Center Back,52,Manchester City WFC,746,['71436500-0b8d-4f89-a6a2-3da4a74fe274'],14,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:14.550,Pass,
,,,,,,,,,,,,,,,1.309,,,,,,,,,,,,,,8a037e2a-67c3-441e-8962-4fb5381f81db,1216,,"[52.8, 33.8]",2275078,26,,,,-1.1456692,,Right Foot,,,,"[61.9, 13.7]",,Ground Pass,,22.063997,,,Demi Stokes,4651.0,,,,,,1,From Keeper,Gemma Bonner,15554.0,Left Center Back,52,Manchester City WFC,746,['74684552-b818-4019-b267-417a1a825071'],17,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:17.960,Pass,
,,,,,,,,,,,,,,,0.879172,,,,,,,,,,,,,,53a84657-3276-41f3-a124-ecc59bc1bdbb,1219,,"[61.6, 11.5]",2275078,26,,,,-0.76478255,,Left Foot,,,,"[71.5, 2.0]",,Ground Pass,,13.720787,,,Lauren Hemp,15555.0,,,,,,1,From Keeper,Demi Stokes,4651.0,Left Back,52,Manchester City WFC,746,['e95a77cd-f184-4622-8172-18acc8c657fd'],21,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:21.051,Pass,
,,,,,,,,,,,,,,,0.92493,,,,,,,,,,,,,,04ba517a-0b9f-4255-9ad7-a534c266dbc1,1227,,"[39.6, 73.4]",2275078,26,,,,3.1415927,,Left Foot,,,,"[33.0, 73.4]",,Ground Pass,,6.6,,,Kika van Es,10651.0,,,,,,1,Regular Play,Taylor Hinds,19687.0,Right Back,53,Everton LFC,967,"['70cd9f1d-3815-43ff-8b01-5ed8adf376d3', '823fbd44-6c60-4668-b39f-1eba893efcaf']",28,,,,,,,,,,,,,,,,,Everton LFC,967,00:26:28.045,Pass,True
,,,,,,,,,,,,,,,0.889197,,,,,,,,,,,,,,17a41ffc-5fcc-48b7-82b2-310183b80319,1230,,"[32.8, 73.4]",2275078,26,,,,0.59878385,,Right Foot,,,,"[41.3, 79.2]",,Ground Pass,,10.290287,,,Taylor Hinds,19687.0,,,,,,1,Regular Play,Kika van Es,10651.0,Right Center Back,53,Everton LFC,967,['8dc87038-47d9-4f77-b3d4-65067086ecf8'],30,,,,,,,,,,,,,,,,,Everton LFC,967,00:26:30.130,Pass,
,,,,,,,,,,,,,,,1.140103,,,,,,,,,,,,,,72d5c58a-19e6-4ccd-a889-ff7e35ae3ec2,1234,,"[40.5, 78.9]",2275078,26,,,,-3.0334885,,Left Foot,,,,"[27.6, 77.5]",,Ground Pass,,12.975746,,,Kika van Es,10651.0,,,,,,1,Regular Play,Taylor Hinds,19687.0,Right Back,53,Everton LFC,967,['cef69f2d-188c-4626-819f-de22f0cee036'],31,,,,,,,,,,,,,,,,,Everton LFC,967,00:26:31.763,Pass,
,,,,,,,,,,,,,,,1.612755,,,,,,,,,,,,,,2c99ec35-20a7-4cf2-bbc1-f60ab9dd70df,1237,,"[29.7, 80.0]",2275078,26,,,,-0.09516621,,Right Foot,,,,"[51.7, 77.9]",,High Pass,,22.1,Incomplete,,Chantelle Boye-Hlorkah,15556.0,,,,,,1,Regular Play,Kika van Es,10651.0,Right Center Back,53,Everton LFC,967,"['ad894261-5692-473a-afa6-bade92b35abd', 'ff3944ba-ad2c-48a2-bb18-2aa28c15a301']",34,,,,,,,,,,,,,,,,,Everton LFC,967,00:26:34.003,Pass,
,,,,,,,,,,,,,,,0.604056,,,,,,,,,,,,,,3529905f-1a26-4546-8461-719e62c6824b,1242,,"[71.9, 5.1]",2275078,26,,,,0.32175055,,Left Foot,,,,"[72.5, 5.3]",,Ground Pass,,0.6324555,,,Caroline Weir,10188.0,,,,,,1,From Counter,Demi Stokes,4651.0,Left Back,54,Manchester City WFC,746,"['6513b427-451e-45e6-8dfe-e3c0a6f685e8', 'b41853c4-4400-4cb3-87af-f6c0ffb9ecd6']",36,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:36.268,Pass,True
,,,,,,,,,,,,,,,0.538759,,,,,,,,,,,,,,c1ffd3d1-e112-4b42-ab2a-4dfdbfe314f1,1245,,"[75.9, 2.0]",2275078,26,,,,0.36254424,,Left Foot,,,,"[87.5, 6.4]",,Ground Pass,,12.40645,,,Pauline Bremer,20725.0,,,,,,1,From Counter,Caroline Weir,10188.0,Left Defensive Midfield,54,Manchester City WFC,746,['751de474-c225-4538-8183-2c516050c06b'],38,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:38.526,Pass,
,,,,,,,,,,,,,,,2.636244,,,,,,,,,,,,,,69e5207d-8f85-4e1a-bcc8-c92ae4772735,1248,,"[87.5, 7.0]",2275078,26,,,,0.88538724,4df13f67-a735-4955-95f7-2f5c0e224f2c,Right Foot,,,,"[101.4, 24.0]",,Ground Pass,,21.95928,,,Georgia Stanway,4643.0,True,,,,,1,From Counter,Pauline Bremer,20725.0,Right Center Forward,54,Manchester City WFC,746,"['02ad4cd6-1c16-4403-9c6d-16b550b26c1e', 'f043000f-1ad1-403b-90f3-600c8c4baa66']",39,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:39.065,Pass,True
,,,,,,,,,,,,,,,3.138509,,,,,,,,,,,,,,8954ee23-d146-4c4d-acfd-0b2ef5c92188,1255,,"[6.4, 35.7]",2275078,26,True,,,-0.3149939,,Keeper Arm,,,,"[24.2, 29.9]",,Low Pass,,18.721111,,,Lucy Hope,16386.0,,,,,,1,Regular Play,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,54,Manchester City WFC,746,['75cf49b6-1230-4af0-a88f-2e5e498b4305'],54,,,,,,,,,,,,,,,,,Everton LFC,967,00:26:54.206,Pass,
,,,,,,,,,,,,,,,2.198088,,,,,,,,,,,,,,4c6942b2-1f6f-436e-9d77-b6fb9ebb6e4d,1262,,"[78.1, 63.0]",2275078,27,,,,-0.6629371,,Left Foot,,,,"[107.3, 40.2]",,High Pass,,37.046997,Incomplete,,Stephanie Houghton,10185.0,,,,,Free Kick,1,From Free Kick,Caroline Weir,10188.0,Left Defensive Midfield,56,Manchester City WFC,746,"['55d32c5c-ccf7-47c0-817c-73794dbb5f08', '92e55fab-2c54-4d3d-bfda-398d7d65bade']",37,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:37.062,Pass,
,,,,,,,,,,,,,,,8.205872,,,,,,,,,,,,,,2a401145-339c-4da9-a30b-673d1898adfd,1269,,"[19.1, 9.6]",2275078,27,,,,0.108992144,,Left Foot,,,,"[111.4, 19.7]",,High Pass,,92.85095,Incomplete,,Hannah Cain,18253.0,,,,,,1,From Free Kick,Inessa Kaagman,15579.0,Left Wing,56,Manchester City WFC,746,"['a61e3c51-91cc-40d7-bdf3-b90bb6af1bbc', 'f79678b9-8844-4c94-b7a9-7c1a90cb6b4d']",44,,,,,,,,,,,,,,,,,Everton LFC,967,00:27:44.790,Pass,
,,,,,,,,,,,,,,,1.239203,,,,,,,,,,,,,,f79678b9-8844-4c94-b7a9-7c1a90cb6b4d,1271,,"[8.7, 60.4]",2275078,27,,,,-1.929567,,Left Foot,,,,"[2.7, 44.4]",,Ground Pass,,17.088007,,,Ellie Roebuck,4637.0,,,,,Recovery,1,From Free Kick,Demi Stokes,4651.0,Left Back,56,Manchester City WFC,746,"['2a401145-339c-4da9-a30b-673d1898adfd', 'f611b74a-a2d0-4acc-a8be-c3be22178e50']",52,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:52.996,Pass,
,,,,,,,,,,,,,,,2.446829,,,,,,,,,,,,,,7fa09363-1be9-49df-bc4c-689b22e56a33,1274,,"[3.6, 41.5]",2275078,27,,,,-0.9573669,,Right Foot,,,,"[19.3, 19.2]",,Ground Pass,,27.272331,,,Gemma Bonner,15554.0,,,,,,1,From Free Kick,Ellie Roebuck,4637.0,Goalkeeper,56,Manchester City WFC,746,['5471ec06-7ace-4a89-adc7-6d119ef37db6'],55,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:55.857,Pass,
,,,,,,,,,,,,,,,1.677094,,,,,,,,,,,,,,06ce5642-ab81-47e0-b486-1ce79c0ad982,1277,,"[19.6, 18.6]",2275078,28,,,,2.0120726,,Left Foot,,,,"[8.5, 42.1]",,Low Pass,,25.989613,,,Ellie Roebuck,4637.0,,,,,,1,From Free Kick,Gemma Bonner,15554.0,Left Center Back,56,Manchester City WFC,746,['8648097a-9b30-4479-b30b-736335b276a9'],2,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:02.363,Pass,
,,,,,,,,,,,,,,,1.36773,,,,,,,,,,,,,,488b725c-606a-4e04-8acd-cec95d455290,1280,,"[8.7, 42.1]",2275078,28,,,,-0.9310265,,Right Foot,,,,"[18.3, 29.2]",,Ground Pass,,16.080112,,,Gemma Bonner,15554.0,,,,,,1,From Free Kick,Ellie Roebuck,4637.0,Goalkeeper,56,Manchester City WFC,746,['d8d13b7a-ea10-4515-86dd-0b077db4694c'],8,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:08.241,Pass,
,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,418b2c6c-93f5-487d-9e7e-3193002654cc,1283,,"[23.3, 28.2]",2275078,28,,,,1.3182421,,Right Foot,,,,"[33.7, 68.5]",,Ground Pass,,41.620308,,,Stephanie Houghton,10185.0,,True,,,,1,From Free Kick,Gemma Bonner,15554.0,Left Center Back,56,Manchester City WFC,746,['854fa29a-bd6d-499a-b80d-a4bb1523abae'],10,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:10.653,Pass,
,,,,,,,,,,,,,,,1.04747,,,,,,,,,,,,,,60d68468-239d-47fc-a1e4-3161eaf3674a,1286,,"[39.9, 69.7]",2275078,28,,,,-0.7335927,,Right Foot,,,,"[54.1, 56.9]",,Ground Pass,,19.11753,,,Jill Scott,10172.0,,,,,,1,From Free Kick,Stephanie Houghton,10185.0,Right Center Back,56,Manchester City WFC,746,['878edc4a-65c9-466c-b633-ee259a3a8ac3'],15,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:15.444,Pass,
,,,,,,,,,,,,,,,1.73458,,,,,,,,,,,,,,3fbc74c2-a462-493d-8a4e-9738334afc98,1288,,"[54.1, 56.9]",2275078,28,,,,-1.364805,,Right Foot,,,,"[55.5, 50.2]",,Ground Pass,,6.844706,,,Caroline Weir,10188.0,,,,,,1,From Free Kick,Jill Scott,10172.0,Right Midfield,56,Manchester City WFC,746,['ec54bd19-f20b-42c8-9172-496a44f7e4d5'],16,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:16.492,Pass,
,,,,,,,,,,,,,,,4.217445,,,,,,,,,,,,,,7184d2e4-3e63-486a-af35-456af75acb71,1291,,"[56.3, 48.7]",2275078,28,,,,-0.9381447,,Right Foot,,,,"[89.0, 4.1]",,High Pass,,55.303253,,,Lauren Hemp,15555.0,,True,,,,1,From Free Kick,Caroline Weir,10188.0,Left Defensive Midfield,56,Manchester City WFC,746,"['a5f2ba82-8bc4-42d3-a930-9266a70fa8c2', 'e4a5b0ff-5766-453e-8b27-cb9340c4cc34']",18,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:18.226,Pass,True
,,,,,,,,,,,,,,,4.896465,,,,,,,,,,,,,,a68a2ddc-9b6a-4f29-bbf3-4b15101c0956,1294,,"[96.2, 6.4]",2275078,28,,,,1.3072803,,Left Foot,True,,,"[112.9, 68.3]",,Low Pass,,64.11318,Incomplete,,Pauline Bremer,20725.0,,True,,,,1,From Free Kick,Lauren Hemp,15555.0,Left Midfield,56,Manchester City WFC,746,"['6dedfed9-77af-4301-a994-581b3f75ed6a', 'e7bd36a6-c410-4768-9a8f-b1c7873be223']",23,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:23.936,Pass,
,,,,,,,,,,,,,,,1.306498,,,,,,,,,,,,,,9d499573-a722-4d98-b951-29d518abba6b,1298,,"[12.2, 10.4]",2275078,28,,,,-0.35621965,,Left Foot,,,,"[25.1, 5.6]",,Ground Pass,,13.764084,,,Lucy Hope,16386.0,,,,,,1,Regular Play,Taylor Hinds,19687.0,Right Back,57,Everton LFC,967,['eeed5c2c-adc1-4976-8389-85dc7e6e387a'],30,,,,,,,,,,,,,,,,,Everton LFC,967,00:28:30.060,Pass,
,,,,,,,,,,,,,,,1.42766,,,,,,,,,,,,,,2a63848c-9af8-4738-a15e-1726a27cb6f8,1301,,"[25.5, 5.0]",2275078,28,,,,2.6779451,,Left Foot,,,,"[14.3, 10.6]",,Ground Pass,,12.52198,,,Taylor Hinds,19687.0,,,,,,1,Regular Play,Lucy Hope,16386.0,Center Attacking Midfield,57,Everton LFC,967,['cb2ea245-2e26-4ebb-b353-d52332b69a46'],32,,,,,,,,,,,,,,,,,Everton LFC,967,00:28:32.045,Pass,
,,,,,,,,,,,,,,,1.125347,,,,,,,,,,,,,,87a54535-1b80-4a50-a15c-76d530763df0,1304,,"[14.1, 10.4]",2275078,28,,,,0.03407771,,Right Foot,,,,"[31.7, 11.0]",,Ground Pass,,17.610224,,,Abbey-Leigh Stringer,15573.0,,,,,,1,Regular Play,Taylor Hinds,19687.0,Right Back,57,Everton LFC,967,['f99ec827-2a22-4152-a235-381704c2c2dd'],33,,,,,,,,,,,,,,,,,Everton LFC,967,00:28:33.573,Pass,
,,,,,,,,,,,,,,,1.326664,,,,,,,,,,,,,,44361f04-c000-40c7-8b5c-89dcc100e337,1306,,"[31.7, 11.0]",2275078,28,,,,-1.5260501,,Right Foot,,,,"[32.0, 4.3]",,Ground Pass,,6.706713,,,Lucy Hope,16386.0,,,,,,1,Regular Play,Abbey-Leigh Stringer,15573.0,Left Defensive Midfield,57,Everton LFC,967,['d26c151e-ed3e-43ad-9ecd-82720644235b'],34,,,,,,,,,,,,,,,,,Everton LFC,967,00:28:34.698,Pass,
,,,,,,,,,,,,,,,1.576407,,,,,,,,,,,,,,edd568d9-dbfd-47eb-a729-edbf322c1937,1309,,"[32.0, 4.3]",2275078,28,,,,0.35740578,,Right Foot,,,,"[56.1, 13.3]",,Low Pass,,25.725668,Incomplete,,Hannah Cain,18253.0,,,,,,1,Regular Play,Lucy Hope,16386.0,Center Attacking Midfield,57,Everton LFC,967,"['3a738a26-f116-4b38-a911-b3c090766034', 'c88a234f-9dd9-4d71-93c5-43c6634aa0da']",36,,,,,,,,,,,,,,,,,Everton LFC,967,00:28:36.065,Pass,
,,,,,,,,,,,,,,,2.50539,,,,,,,,,,,,,,3a738a26-f116-4b38-a911-b3c090766034,1311,,"[64.0, 66.8]",2275078,28,,,,-1.3670516,,Right Foot,,,,"[74.0, 18.4]",,High Pass,,49.42226,,,Lauren Hemp,15555.0,,True,,,Recovery,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,58,Manchester City WFC,746,"['0da9c018-1956-4992-baf6-46b4a7dc9d73', 'edd568d9-dbfd-47eb-a729-edbf322c1937']",37,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:37.641,Pass,
,,,,,,,,,,,,,,,0.83355,,,,,,,,,,,,,,c2307400-f900-4940-81f0-48bd9bbe22cc,1315,,"[73.2, 22.9]",2275078,28,,,,1.9061979,,Left Foot,,,,"[67.1, 40.4]",,Ground Pass,,18.532675,,,Caroline Weir,10188.0,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Midfield,58,Manchester City WFC,746,"['9d5b2b42-11a6-4249-a7fd-fc674a79bb69', 'd7419839-9067-4d62-8ebd-a0b594a03876']",41,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:41.251,Pass,True
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,f0b7a563-c34e-4c2b-bcea-6261d86ad7e4,1317,,"[67.1, 40.4]",2275078,28,,,,-2.2168324,,Left Foot,,,,"[57.6, 27.8]",,Ground Pass,,15.78005,,,Demi Stokes,4651.0,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,58,Manchester City WFC,746,['dfc1584f-3bae-4752-947c-eb673691d89e'],42,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:42.084,Pass,
,,,,,,,,,,,,,,,0.73,,,,,,,,,,,,,,16c3bccf-2578-4929-8d57-247559794dce,1320,,"[57.6, 27.8]",2275078,28,,,,1.0483929,,Left Foot,,,,"[61.4, 34.4]",,Ground Pass,,7.615773,,,Caroline Weir,10188.0,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,58,Manchester City WFC,746,['3558242a-ce0f-4134-b26e-873405fb8ea9'],44,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:44.496,Pass,
,,,,,,,,,,,,,,,0.852839,,,,,,,,,,,,,,ec4ad75d-b964-48d6-b8fe-58648935e49a,1324,,"[62.1, 33.8]",2275078,28,,,,-2.0298357,,Left Foot,,,,"[57.8, 25.1]",,Ground Pass,,9.7046385,,,Demi Stokes,4651.0,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,58,Manchester City WFC,746,"['01921cca-56eb-4603-99af-b22fae0a1c2c', '2cf1a179-cd85-4c6f-a0e6-ef1a0845239c']",45,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:45.269,Pass,True
,,,,,,,,,,,,,,,0.648636,,,,,,,,,,,,,,06220702-a4eb-4fc4-8cbf-9fc8536e94cf,1327,,"[57.8, 25.1]",2275078,28,,,,0.33982086,,Left Foot,,,,"[67.7, 28.6]",,Ground Pass,,10.500476,Incomplete,,Caroline Weir,10188.0,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,58,Manchester City WFC,746,"['a260baa7-b8e6-4557-b4f6-7e0afd03bd0b', 'b1a63a07-cba1-4ded-b64e-43eb669659f8']",46,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:46.725,Pass,
,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,497464a6-33dd-4e9f-b252-8f88631c7bbe,1332,,"[58.0, 37.5]",2275078,28,,,,2.434225,,Left Foot,,,,"[44.9, 48.7]",,Ground Pass,,17.235138,,,Stephanie Houghton,10185.0,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,58,Manchester City WFC,746,['36c29ff4-28ad-462d-83ea-7766e867f98e'],51,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:51.160,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,f8a41114-8b82-4de0-8c3c-345c6d959a96,1335,,"[43.0, 46.8]",2275078,28,,,,-1.4085975,,Right Foot,,,,"[46.6, 24.8]",,Ground Pass,,22.292599,,,Gemma Bonner,15554.0,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,58,Manchester City WFC,746,['0007d981-27a3-48fa-80b8-cd0b5b4da2d5'],54,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:54.792,Pass,
,,,,,,,,,,,,,,,0.825783,,,,,,,,,,,,,,f64a5a2e-50ec-40ac-ab13-8738d7f46b2f,1338,,"[47.8, 24.3]",2275078,28,,,,0.85586953,,Right Foot,,,,"[55.7, 33.4]",,Ground Pass,,12.050726,,,Keira Walsh,4658.0,,,,,,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,58,Manchester City WFC,746,['932ed4db-1615-4b68-b827-bb996e9c8dd4'],59,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:59.453,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,0a9606c9-395c-454b-95e0-946440a753f4,1340,,"[55.7, 33.4]",2275078,29,,,,-2.3838117,,Left Foot,,,,"[46.4, 24.6]",,Ground Pass,,12.803515,,,Gemma Bonner,15554.0,,,,,,1,Regular Play,Keira Walsh,4658.0,Right Defensive Midfield,58,Manchester City WFC,746,['cb79e4ea-b321-4a75-a414-0645dd6df0f4'],0,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:00.279,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,56f41c7f-e2a7-4e6a-97d5-128e97ec4bd3,1343,,"[46.6, 17.8]",2275078,29,,,,-1.369842,,Right Foot,,,,"[48.8, 7.0]",,Ground Pass,,11.021796,,,Caroline Weir,10188.0,,,,,,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,58,Manchester City WFC,746,['1f1e093d-7556-4fc3-b2a8-e7095304bae3'],2,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:02.679,Pass,
,,,,,,,,,,,,,,,1.020723,,,,,,,,,,,,,,cf3ca83b-8d3f-46c7-9411-b1a12c93ebb5,1346,,"[48.8, 7.0]",2275078,29,,,,2.4956346,,Left Foot,,,,"[35.8, 16.8]",,Ground Pass,,16.280048,,,Gemma Bonner,15554.0,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,58,Manchester City WFC,746,['c3f961d6-f974-4e18-9e05-0d6492f950b8'],4,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:04.996,Pass,
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,f78b26ca-15eb-4fb0-a8b0-48ad7bab0442,1349,,"[36.0, 21.9]",2275078,29,,,,0.8179448,,Left Foot,,,,"[46.4, 33.0]",,Ground Pass,,15.210852,,,Jill Scott,10172.0,,,,,,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,58,Manchester City WFC,746,['425af882-02ab-4a9d-aa99-f8b85d6fb16f'],7,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:07.252,Pass,
,,,,,,,,,,,,,,,2.025789,,,,,,,,,,,,,,9a79e68b-a023-43e3-8b91-602cfcd6f66b,1353,,"[46.0, 40.0]",2275078,29,,,,1.2269001,,Right Foot,,,,"[59.0, 76.3]",,Ground Pass,,38.55762,,,Janine Elizabeth Beckie,4992.0,,,,,,1,Regular Play,Jill Scott,10172.0,Right Midfield,58,Manchester City WFC,746,"['7a72bf08-aabf-4612-899a-2ba81936ec72', 'c1a2291c-f047-4eba-ba28-2a903ceb58c7']",10,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:10.466,Pass,True
,,,,,,,,,,,,,,,1.254127,,,,,,,,,,,,,,aaaa0fec-e4e1-4659-ae92-ebc9e4ac6233,1356,,"[61.6, 73.4]",2275078,29,,,,-2.4053352,,Right Foot,,,,"[52.0, 64.7]",,Ground Pass,,12.955694,,,Stephanie Houghton,10185.0,,,,,,1,Regular Play,Janine Elizabeth Beckie,4992.0,Right Back,58,Manchester City WFC,746,['86f70169-cd85-40ee-aef5-b86bcc9c5e8f'],13,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:13.499,Pass,
,,,,,,,,,,,,,,,2.8783,,,,,,,,,,,,,,c3b4e750-a054-4d4b-b4ef-b8106c867645,1359,,"[58.4, 61.8]",2275078,29,,,,-0.9153359,,Right Foot,,,,"[90.0, 20.7]",,High Pass,,51.843708,Incomplete,,Lauren Hemp,15555.0,,True,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,58,Manchester City WFC,746,"['439e2859-b9e2-4f9e-a11b-14851dcb8467', 'a323f8d5-7514-4cee-b64d-494439bebf69']",17,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:17.485,Pass,
