50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.500952,,,,,,,,,,,44a33003-ac16-489e-816a-052e039bad2e,78,,"[31.9, 74.5]",2275050,2,,,,,-2.0096557,,Right Foot,,,"[27.3, 64.7]",,Ground Pass,,10.825895,,,,,Jade Moore,10190.0,,,,,,,1,Regular Play,Amalie Vevle Eikeland,26570.0,Left Center Forward,8,Reading WFC,974,['6eca2370-3081-4f93-9e29-f139fcde91f1'],6,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:06.295,Pass,
,,,,,,,,,,,,,,,,,4.301616,,,,,,,,,,,443f28ad-738f-4ec7-9020-0b0bf0634abc,81,,"[27.8, 65.2]",2275050,2,,,,,0.06508803,,Right Foot,,,"[86.1, 69.0]",,High Pass,,58.42371,,,Incomplete,,,,,,,,,,1,Regular Play,Jade Moore,10190.0,Center Defensive Midfield,8,Reading WFC,974,"['00561bae-2629-4e48-ad7a-60bed762e25e', 'de8c16a5-557b-4a31-8bcb-1483bd0ebd63']",6,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:06.796,Pass,True
,,,,,,,,,,,,,,,,,0.622635,,,,,,,,,,,363c343a-bcb3-4f00-8243-793d274a2b64,84,,"[36.9, 8.3]",2275050,2,,,,,0.27829966,,Left Foot,,,"[42.5, 9.9]",,Low Pass,,5.824088,,,Incomplete,,Adrienne Jordan,31567.0,,,,,,,1,Regular Play,Rebecca Holloway,31568.0,Left Center Back,8,Reading WFC,974,"['3cf00073-c331-4787-885c-c5e67032239c', '58e213b2-2a48-4d62-a9ab-806607680db1']",14,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:14.040,Pass,
,,,,,,,,,,,,,,,,,0.491614,,,,,,,,,,,c0551b98-ff1d-4292-bcac-26fa1520b94e,89,,"[90.9, 52.8]",2275050,2,,,,,-1.3273169,,Right Foot,,,"[94.8, 37.1]",,Ground Pass,,16.177145,,,,,Fara Williams,10251.0,,,,,,,1,Regular Play,Amalie Vevle Eikeland,26570.0,Left Center Forward,8,Reading WFC,974,"['498e4a46-d872-4ef0-8cbc-21e977bba494', 'e7a41b4f-93a6-4fc7-8866-6833acf9a5dc']",19,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:19.097,Pass,True
,,,,,,,,,,,,,,,,,0.549408,,,,,,,,,,,21352c0c-3c05-4182-be8e-ec2a7a42659e,93,,"[93.2, 37.1]",2275050,2,,,,,-1.062307,,Left Foot,,,"[96.6, 31.0]",,Ground Pass,,6.983552,,,Incomplete,,Amalie Vevle Eikeland,26570.0,,,,,,,1,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,8,Reading WFC,974,"['2cfc7089-c871-42d9-ab62-d6e71e4510e9', '4681b52c-fcf2-4307-9fe0-65ea25f9b0bb', '7aa4a4e9-0d26-4ae4-b5dc-719eef1123e7']",20,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:20.722,Pass,True
,,,,,,,,,,,,,,,,,1.510449,,,,,,,,,,,5db3decb-46fb-4cec-8837-f0b65876a6cd,97,,"[28.0, 58.3]",2275050,2,,,,,0.6039305,,Right Foot,,,"[40.9, 67.2]",,Ground Pass,,15.672269,,,,,Chloe Arthur,10193.0,,,,,,,1,Regular Play,Sarah Emma Mayling,19500.0,Right Back,8,Reading WFC,974,['d2aad6b5-8407-440e-a9ae-662eff66dc64'],22,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:22.678,Pass,
,,,,,,,,,,,,,,,,,1.54277,,,,,,,,,,,59558713-e1c4-4797-8174-1fcd6e652679,103,,"[54.5, 80.0]",2275050,2,,,,,0.0,,,,,"[77.2, 80.0]",,High Pass,,22.7,,,Out,,Chloe Arthur,10193.0,,,,,,Throw-in,1,From Throw In,Sarah Emma Mayling,19500.0,Right Back,9,Birmingham City WFC,969,['7b99ed8d-b695-400d-9e71-3771b6801756'],40,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:40.980,Pass,
,,,,,,,,,,,,,,,,,0.964181,,,,,,,,,,,4364c863-bf1d-4a48-9ce3-d9ad3c8edf23,105,,"[52.1, 0.1]",2275050,2,,,,,1.296221,,,,,"[54.1, 7.2]",,Low Pass,,7.376313,,,,,Jade Moore,10190.0,,,,,,Throw-in,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,10,Reading WFC,974,['1e223be1-883b-4e86-b857-02ac41ec856a'],59,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:59.134,Pass,
,,,,,,,,,,,,,,,,,0.601469,,,,,,,,,,,8f055321-7e7f-41f7-9c2f-98a7309fe28e,107,,"[55.4, 7.0]",2275050,3,,,,,-2.0831857,,Left Foot,,,"[52.7, 2.2]",,Low Pass,,5.507268,,,,,Mayumi Pacheco,15724.0,,,,,,,1,From Throw In,Jade Moore,10190.0,Center Defensive Midfield,10,Reading WFC,974,['9262c590-7821-4161-8a75-06ea22162a2d'],0,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:00.098,Pass,
,,,,,,,,,,,,,,,,,1.418138,,,,,,,,,,,8fc6b2b9-4ac9-4051-b038-2a40e76de924,110,,"[53.1, 2.1]",2275050,3,,,,,3.1415927,,Left Foot,,,"[42.3, 2.1]",,Ground Pass,,10.8,,,,,Josanne Potter,10198.0,,,,,,,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,10,Reading WFC,974,['a9694000-e293-4fa8-898d-fe650e0e3a3a'],0,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:00.908,Pass,
,,,,,,,,,,,,,,,,,0.544542,,,,,,,,,,,6de0412b-2317-4c6a-a188-a2f8bde1b7a3,112,,"[43.7, 2.1]",2275050,3,,,,,-0.1449614,,Left Foot,,,"[57.4, 0.1]",,High Pass,,13.845216,,,Out,,,,,,,,,,1,From Throw In,Josanne Potter,10198.0,Left Center Back,10,Reading WFC,974,,2,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:02.326,Pass,
,,,,,,,,,,,,,,,,,0.904763,,,,,,,,,,,4fb5582c-a933-4128-a69a-373252a156ae,113,,"[68.8, 80.0]",2275050,3,,,,,-1.1224537,,,,,"[72.6, 72.1]",,Low Pass,,8.766413,,,,,Lucy Staniforth,15562.0,,,,,,Throw-in,1,From Throw In,Sarah Emma Mayling,19500.0,Right Back,11,Birmingham City WFC,969,['18a2ddb2-97e3-40bc-bb46-3a6dc41bc680'],22,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:22.732,Pass,
,,,,,,,,,,,,,,,,,0.812939,,,,,,,,,,,4fc36a6c-494b-40ac-8de4-1d2efdb8d7bf,117,,"[74.2, 71.9]",2275050,3,,,,,-2.6497834,,Right Foot,,,"[65.8, 67.4]",,Low Pass,,9.5294285,,,,,Chloe Arthur,10193.0,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Right Defensive Midfield,11,Birmingham City WFC,969,"['01e316e0-4e04-4c99-96a2-e39fc49b90ac', 'ce8eb0d3-3c0a-415f-986e-d82ad641de3a']",24,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:24.789,Pass,True
,,,,,,,,,,,,,,,,,0.460278,,,,,,,,,,,05a62f9f-be79-46a5-9bd2-a03b8d189373,124,,"[55.6, 11.6]",2275050,3,,,,,1.5304955,,Right Foot,,,"[56.1, 24.0]",,Ground Pass,,12.410076,,,,,Jade Moore,10190.0,,,,,,Recovery,1,Regular Play,Remi Allen,18149.0,Left Center Midfield,12,Reading WFC,974,"['0aeb342f-8368-464c-a49f-f76e1397c4e7', 'edc15bf6-c63d-48fb-a535-47db4221aa26']",28,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:28.270,Pass,True
,,,,,,,,,,,,,,,,,0.947841,,,,,,,,,,,85401569-9b05-4433-ab28-4596e78bfb71,128,,"[56.7, 32.9]",2275050,3,,,,,0.33109608,,Right Foot,,,"[66.3, 36.2]",,Ground Pass,,10.151355,,,,,Angharad James,15577.0,,,,,,,1,Regular Play,Jade Moore,10190.0,Center Defensive Midfield,12,Reading WFC,974,"['5d5fa079-c237-4afe-a8ab-4bab212edf5c', '6cb2478d-b6ad-460e-83a5-115a7fde6a31']",30,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:30.104,Pass,True
,,,,,,,,,,,,,,,,,3.926149,,,,,,,,,,,a6ab1b50-5d1e-4265-82d2-2b7d1d604b57,132,,"[71.7, 32.0]",2275050,3,,,,,-0.22879885,,Right Foot,,,"[115.5, 21.8]",,Ground Pass,,44.971992,,,Incomplete,,Brooke Chaplen,15723.0,,,,,,,1,Regular Play,Angharad James,15577.0,Right Center Midfield,12,Reading WFC,974,"['5fa926ad-5146-4fe0-b4c6-8ff9551327dc', '69cdf24a-3a9d-443e-bd85-a4340ed1975d', '8865d275-9aad-48c3-acfe-ceccf98a6977']",32,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:32.753,Pass,True
,,,,,,,,,,,,,,,,,1.698397,,,,,,,,,,,68181030-f6d7-48c8-aed4-8f8238d1e1c6,136,,"[21.1, 56.1]",2275050,3,,,,,0.8245938,,Right Foot,,,"[40.7, 77.3]",,Ground Pass,,28.872131,,,,,Sarah Emma Mayling,19500.0,,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,13,Birmingham City WFC,969,['d2acbc05-b977-4b3e-ab6f-346ef5f6de9c'],51,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:51.378,Pass,
,,,,,,,,,,,,,,,,,1.675778,,,,,,,,,,,7d78ecc8-a811-4c63-a109-f816d2ad67d7,139,,"[40.9, 77.3]",2275050,3,,,,,0.031436183,,Right Foot,,,"[56.8, 77.8]",,Ground Pass,,15.90786,,,,,Chloe Arthur,10193.0,,,,,,,1,Regular Play,Sarah Emma Mayling,19500.0,Right Back,13,Birmingham City WFC,969,['83a768ba-f16f-462b-89b0-14ea8deaa0c2'],54,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:54.319,Pass,
,,,,,,,,,,,,,,,,,0.86349,,,,,,,,,,,7a632bdf-3cd1-4b4c-85e2-95e56d5153d7,146,,"[50.6, 0.1]",2275050,4,,,,,0.71200085,,,,,"[57.9, 6.4]",,Low Pass,,9.642613,,,,,Fara Williams,10251.0,,,,,,Throw-in,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,14,Reading WFC,974,['ba354b13-6292-4bff-a90c-306df88bd630'],10,,,,,,,,,,,,,,,,,Reading WFC,974,00:04:10.381,Pass,
,,,,,,,,,,,,,,,,,0.944743,,,,,,,,,,,2621cfc7-722f-4426-a1b0-b1ba2e83808e,148,,"[57.4, 6.4]",2275050,4,,,,,-2.714012,,Left Foot,,,"[49.5, 2.8]",,Low Pass,,8.68159,,,,,Mayumi Pacheco,15724.0,,,,,,,1,From Throw In,Fara Williams,10251.0,Center Attacking Midfield,14,Reading WFC,974,['91f84061-e3fe-4faa-835f-7f4f7c6757d1'],11,,,,,,,,,,,,,,,,,Reading WFC,974,00:04:11.244,Pass,
