ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.858989,,,,,,,,,,,,a3c44970-d297-48fc-886c-a96995b3d75d,2479,,"[17.9, 26.6]",2275074,59,,,,,1.3612211,,Left Foot,,,,"[24.6, 58.1]",,Ground Pass,,32.20466,,,Georgia Brougham,15574.0,,,,,,,2,Regular Play,Hannah Hampton,22032.0,Goalkeeper,130,Birmingham City WFC,969,['733f63c7-2163-498f-9934-6f21e4fc8050'],52,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:52.617,Pass,
,,,,,,,,,,,,,,,,,1.153023,,,,,,,,,,,,9ce98b0e-e014-4b40-9eed-44221370d4bf,2482,,"[26.4, 57.3]",2275074,59,,,,,0.007518655,,Right Foot,,,,"[39.7, 57.4]",,Ground Pass,,13.300376,,,Chloe Arthur,10193.0,,,,,,,2,Regular Play,Georgia Brougham,15574.0,Right Center Back,130,Birmingham City WFC,969,['56dfc3e4-3af9-42ec-8b42-ae4f64ced840'],59,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:59.641,Pass,
,,,,,,,,,,,,,,,,,1.41798,,,,,,,,,,,,ad3ab160-a532-4c61-b5fd-d24bcfb7d05a,2488,,"[77.2, 29.0]",2275074,60,,,,,0.6803016,,Right Foot,,,,"[90.3, 39.6]",,Ground Pass,,16.85141,,Incomplete,Erin Cuthbert,4660.0,,,,,,,2,Regular Play,Bethany England,15550.0,Left Center Forward,130,Birmingham City WFC,969,"['6775e2ed-5483-4f5c-9811-ef68e2584331', '95497af4-3235-421d-90de-b44be7339fcd']",2,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:02.675,Pass,
,,,,,,,,,,,,,,,,,0.788456,,,,,,,,,,,,78a1fe16-d813-4b6c-aef3-fcf31c097195,2493,,"[32.7, 49.5]",2275074,60,,,,,-1.9922155,,Right Foot,,,,"[31.4, 46.6]",,Low Pass,,3.1780498,,,Chloe Arthur,10193.0,,,,,,,2,Regular Play,Kerys Harrop,15569.0,Left Center Back,130,Birmingham City WFC,969,"['f2aead48-1503-4f28-a6ca-14362852c5cc', 'f90bac31-b8bc-4f85-93e1-bdd0f4e12cf7']",6,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:06.115,Pass,True
,,,,,,,,,,,,,,,,,2.026218,,,,,,,,,,,,eb444a5f-8c7d-4edd-860f-1512dd7ee716,2501,,"[93.4, 61.0]",2275074,60,,,,,0.05945366,,Right Foot,,,,"[110.2, 62.0]",,Ground Pass,,16.829735,,,Hannah Jayne Blundell,17275.0,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Midfield,131,Chelsea FCW,971,['844ac2bd-99a3-4099-b66a-aedfd9a187a6'],14,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:14.667,Pass,
,,,,,,,,,,,,,,,,,1.776092,,,,,,,,,,,,59e27e4c-59d8-45e0-8e9b-89fc4ffa8a97,2503,,"[110.2, 62.0]",2275074,60,,,,,-1.5665045,,Right Foot,,,,"[110.3, 38.7]",,Low Pass,,23.300215,,,Drew Spence,4638.0,,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,131,Chelsea FCW,971,['ba807142-00b3-475f-8fa1-fc4892acac62'],16,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:16.693,Pass,
,,,,,,,,,,,,,,,,,4.229001,,,,,,,,,,,,c01196bc-adba-4748-9130-7cc9fa9dd2ba,2509,,"[14.5, 45.2]",2275074,60,,,,,-0.7007302,,Right Foot,,,,"[43.9, 20.4]",,High Pass,,38.46297,,,Brianna Visalli,18157.0,,,,,,,2,Regular Play,Abbi Grant,31565.0,Left Wing,131,Chelsea FCW,971,['ae0eb48e-8092-4e4b-a4a7-8be1996b3211'],21,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:21.649,Pass,
,,,,,,,,,,,,,,,,,2.643417,,,,,,,,,,,,2480aeee-9056-4c14-874c-e7af7b97291f,2513,,"[73.0, 57.3]",2275074,60,,,,,0.6656041,,Head,,,,"[85.1, 66.8]",,High Pass,,15.383758,,,Hannah Jayne Blundell,17275.0,,,,,,Recovery,2,Regular Play,Sophie Louise Ingle,15549.0,Left Defensive Midfield,131,Chelsea FCW,971,['d0e2697f-ff56-40c5-b93d-cb124d9fdc32'],26,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:26.855,Pass,
,,,,,,,,,,,,,,,,,0.876533,,,,,,,,,,,,9a86d9be-b9af-465f-aff4-e5075f2afdf2,2517,,"[86.6, 69.2]",2275074,60,,,,,-1.3670516,,Right Foot,,,,"[89.1, 57.1]",,Low Pass,,12.355565,,,Maren Nævdal Mjelde,10395.0,,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,131,Chelsea FCW,971,"['b829dd78-068c-4e1f-ae6a-d67795812f7f', 'c73de6bd-e3ff-41ba-96cf-e016b2e16c9d']",29,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:29.643,Pass,True
,,,,,,,,,,,,,,,,,1.167172,,,,,,,,,,,,6e52fc41-2477-41e5-8be9-9616c247487a,2520,,"[85.9, 56.6]",2275074,60,,,,,-2.031893,bde33667-3ac4-4387-b450-435010f8da46,Right Foot,,,,"[78.1, 40.9]",,Ground Pass,,17.53083,,,Jonna Ann-Charlotte Andersson,10222.0,True,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Midfield,131,Chelsea FCW,971,['56ca744c-e79f-44af-970d-989632397629'],31,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:31.763,Pass,
,,,,,,,,,,,,,,,,,4.695044,,,,,,,,,,,,91588675-2ae9-4320-b1d6-5b887b47799f,2525,,"[6.0, 36.0]",2275074,61,,True,,,-0.69451004,,Left Foot,,,,"[49.1, 0.1]",,High Pass,,56.09296,,Out,,,,,,,,Goal Kick,2,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,132,Birmingham City WFC,969,,7,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:07.236,Pass,
,,,,,,,,,,,,,,,,,1.149217,,,,,,,,,,,,4b2e702c-1fdf-4641-8eeb-446f27032963,2526,,"[73.1, 80.0]",2275074,61,,,,,-0.76499283,,,,,,"[80.6, 72.8]",,Low Pass,,10.396634,,,Maren Nævdal Mjelde,10395.0,,,,,,Throw-in,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,133,Chelsea FCW,971,['4e3c328b-7885-445b-83cc-a18eae15e2bc'],21,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:21.040,Pass,
,,,,,,,,,,,,,,,,,1.553458,,,,,,,,,,,,c7700733-2ff4-4ee5-a6d9-c34609b617c0,2528,,"[80.6, 72.1]",2275074,61,,,,,2.7660697,,Right Foot,,,,"[70.2, 76.2]",,Low Pass,,11.178998,,,Hannah Jayne Blundell,17275.0,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Midfield,133,Chelsea FCW,971,['6b588e58-3a40-4e49-b1e9-437c31abfc42'],22,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:22.189,Pass,
,,,,,,,,,,,,,,,,,1.066253,,,,,,,,,,,,0a825cc2-1409-4015-8c1f-ccc5bfa16dac,2530,,"[70.2, 76.2]",2275074,61,,,,,-0.9399987,,Right Foot,,,,"[83.2, 58.4]",,Low Pass,,22.041779,,,Sophie Louise Ingle,15549.0,,,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,133,Chelsea FCW,971,['7108fc41-5c42-4f6d-8e6a-79f15ca814e8'],23,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:23.743,Pass,
,,,,,,,,,,,,,,,,,1.290679,,,,,,,,,,,,00024187-e932-4dd9-9b60-d3f2d127ee73,2536,,"[79.3, 35.9]",2275074,61,,,,,-0.01973428,,Left Foot,,,,"[94.5, 35.6]",,High Pass,,15.20296,,Incomplete,,,,,,,,Recovery,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,133,Chelsea FCW,971,"['4b34b93e-c491-474e-8601-ed9fae8850b6', '95ac06e6-8ca0-4aa7-8264-351f51162c03']",28,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:28.374,Pass,True
,,,,,,,,,,,,,,,,,4.147305,,,,,,,,,,,,6c1fbe4c-32f6-42b3-a322-ced92cd54786,2539,,"[25.8, 48.5]",2275074,61,,,,,0.3489149,,Right Foot,,,,"[81.6, 68.8]",,High Pass,,59.377857,,Incomplete,Abbi Grant,31565.0,,,,,,,2,From Throw In,Georgia Brougham,15574.0,Right Center Back,133,Chelsea FCW,971,"['3fe9b813-3afc-4789-89e5-e6dbc41aeb86', 'fa0500a2-d2ca-43b2-a57f-aafe017d481d']",31,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:31.390,Pass,
,,,,,,,,,,,,,,,,,1.694113,,,,,,,,,,,,fa0500a2-d2ca-43b2-a57f-aafe017d481d,2541,,"[38.5, 11.3]",2275074,61,,,,,1.0726796,,Left Foot,,,,"[44.7, 22.7]",,Low Pass,,12.976903,,,Drew Spence,4638.0,,,,,,Recovery,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,133,Chelsea FCW,971,"['6c1fbe4c-32f6-42b3-a322-ced92cd54786', 'c9e70981-7060-4c8f-90bf-139c850e6524']",35,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:35.537,Pass,
,,,,,,,,,,,,,,,,,1.092477,,,,,,,,,,,,0bab9470-7968-4e30-bdec-5da575f35b54,2543,,"[46.0, 22.7]",2275074,61,,,,,-1.0266385,,Right Foot,,,,"[55.5, 7.0]",,Ground Pass,,18.350477,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,2,From Throw In,Drew Spence,4638.0,Right Defensive Midfield,133,Chelsea FCW,971,['ddc3dc94-ea43-4e6b-be12-8162d029b2e7'],37,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:37.231,Pass,
,,,,,,,,,,,,,,,,,1.010717,,,,,,,,,,,,8c129f24-3246-4397-9c78-0f2c419564f5,2546,,"[78.8, 7.9]",2275074,61,,,,,-0.14659186,,Left Foot,,,,"[93.7, 5.7]",,Ground Pass,,15.061541,,,Guro Reiten,10514.0,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,133,Chelsea FCW,971,['abf88b77-f9ee-4c05-ad47-1a2d66d65213'],41,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:41.402,Pass,
,,,,,,,,,,,,,,,,,0.874333,,,,,,,,,,,,2a1a8f72-6e99-4558-92ea-2506006b152e,2549,,"[86.9, 5.5]",2275074,61,,,,,3.1415927,,Left Foot,,,,"[72.3, 5.5]",,Ground Pass,,14.6,,,Drew Spence,4638.0,,,,,,,2,From Throw In,Guro Reiten,10514.0,Left Midfield,133,Chelsea FCW,971,['cedceff4-9d5b-4f43-910c-6e494fe30d62'],45,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:45.612,Pass,
,,,,,,,,,,,,,,,,,1.172166,,,,,,,,,,,,a4ec1fa2-2b22-4a40-826e-52cbe2adfebf,2552,,"[65.0, 9.9]",2275074,61,,,,,2.68763,,Left Foot,,,,"[48.4, 18.0]",,Ground Pass,,18.470787,,,Magdalena Lilly Eriksson,4633.0,,,,,,,2,From Throw In,Drew Spence,4638.0,Right Defensive Midfield,133,Chelsea FCW,971,['9c5da52f-ab67-4178-b28e-37348de33bd6'],50,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:50.254,Pass,
,,,,,,,,,,,,,,,,,2.219729,,,,,,,,,,,,0f735e61-d4a2-4d6f-bc8b-c9ea46be4fe9,2555,,"[48.4, 18.0]",2275074,61,,,,,1.9465702,,Left Foot,,,,"[34.0, 54.5]",,Ground Pass,,39.237865,,,Millie Bright,4642.0,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,133,Chelsea FCW,971,['9cebfe9e-d64b-4ebd-be28-eeafdce980ca'],54,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:54.285,Pass,
,,,,,,,,,,,,,,,,,1.431088,,,,,,,,,,,,cdc2ea22-c33f-4a0d-8df3-b68345e863df,2558,,"[35.1, 57.8]",2275074,61,,,,,0.88249445,,Right Foot,,,,"[49.0, 74.7]",,Ground Pass,,21.881956,,,Hannah Jayne Blundell,17275.0,,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,133,Chelsea FCW,971,['842dd181-3d8a-48a0-9391-b59bb3f81457'],58,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:58.002,Pass,
,,,,,,,,,,,,,,,,,2.606151,,,,,,,,,,,,58b7db2f-999a-4896-9a33-938a99fc4dd8,2561,,"[45.8, 72.8]",2275074,62,,,,,-2.0202749,,Right Foot,,,,"[26.6, 33.0]",,Ground Pass,,44.18914,,,Magdalena Lilly Eriksson,4633.0,,,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,133,Chelsea FCW,971,['ac1b3641-37d5-4b3c-8f74-13ce6d106afb'],1,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:01.149,Pass,
,,,,,,,,,,,,,,,,,1.507674,,,,,,,,,,,,605314f8-e277-48d3-a170-cdd812f8a837,2564,,"[27.5, 30.7]",2275074,62,,,,,-1.2293811,,Left Foot,,,,"[34.5, 11.0]",,Ground Pass,,20.906698,,,Drew Spence,4638.0,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,133,Chelsea FCW,971,['4fe963d3-0bd0-4204-a728-dad17ad2742e'],6,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:06.632,Pass,
,,,,,,,,,,,,,,,,,2.027892,,,,,,,,,,,,63463ea6-5085-4400-82b2-be98fab18fd5,2566,,"[34.5, 11.0]",2275074,62,,,,,2.298375,,Right Foot,,,,"[10.9, 37.5]",,Low Pass,,35.485348,,,Carly Mitchell Telford,19421.0,,,,,,,2,From Throw In,Drew Spence,4638.0,Right Defensive Midfield,133,Chelsea FCW,971,['0cf88be9-0a45-4cce-a2ef-3840848daca8'],8,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:08.140,Pass,
,,,,,,,,,,,,,,,,,2.104657,,,,,,,,,,,,87355976-07aa-4de5-9c00-3d28d0f1a7d5,2569,,"[14.3, 41.7]",2275074,62,,,,,0.9510062,,Right Foot,,,,"[29.0, 62.3]",,Ground Pass,,25.307114,,,Millie Bright,4642.0,,,,,,,2,From Throw In,Carly Mitchell Telford,19421.0,Goalkeeper,133,Chelsea FCW,971,['1ef0c869-d22b-404e-a6bc-ec782d742b3a'],12,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:12.659,Pass,
,,,,,,,,,,,,,,,,,1.345031,,,,,,,,,,,,ec12a0ec-2abe-4088-bde6-a92c098827bb,2572,,"[33.7, 73.4]",2275074,62,,,,,-0.15741688,,Right Foot,,,,"[58.9, 69.4]",,Ground Pass,,25.515486,,,Erin Cuthbert,4660.0,,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,133,Chelsea FCW,971,['209bf203-b75d-47d4-a970-e06d324b218b'],16,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:16.503,Pass,
,,,,,,,,,,,,,,,,,2.503951,,,,,,,,,,,,b5c448ee-f2cd-4233-b747-6d965c78649a,2582,,"[48.4, 30.6]",2275074,62,,,,,-1.2710203,,Right Foot,,,,"[55.2, 8.6]",,Ground Pass,,23.026941,,,Brianna Visalli,18157.0,,,,,,,2,From Throw In,Chloe Arthur,10193.0,Right Defensive Midfield,133,Chelsea FCW,971,['908ff84c-9dbd-412b-9b49-7dc58a6dab7f'],24,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:17:24.293,Pass,
,,,,,,,,,,,,,,,,,2.00935,,,,,,,,,,,,70c02c32-068a-4b94-8bc6-9f594575fcb0,2587,,"[26.2, 74.7]",2275074,62,,,,,-2.153413,,Left Foot,,,,"[9.2, 48.9]",,Ground Pass,,30.89725,,,Carly Mitchell Telford,19421.0,,,,,,Recovery,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,133,Chelsea FCW,971,"['cd83a132-9334-44f7-b896-037af954e5e8', 'f0a5ed37-b63c-49d1-a75b-96032d0bcf50']",38,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:38.349,Pass,True
,,,,,,,,,,,,,,,,,1.775112,,,,,,,,,,,,d74ea852-164c-4be3-8c27-f0b4f60616ec,2590,,"[11.4, 49.0]",2275074,62,,,,,1.085825,,Left Foot,,,,"[20.2, 65.7]",,Ground Pass,,18.876705,,,Hannah Jayne Blundell,17275.0,,,,,,,2,From Throw In,Carly Mitchell Telford,19421.0,Goalkeeper,133,Chelsea FCW,971,['7dceab59-5775-468c-8eda-6790b34f405c'],46,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:46.182,Pass,
,,,,,,,,,,,,,,,,,1.201423,,,,,,,,,,,,7e79165b-9e5b-4a0c-bb32-f2c0e4ee6e9f,2593,,"[32.5, 74.7]",2275074,62,,,,,0.050317205,,Right Foot,,,,"[46.4, 75.4]",,Ground Pass,,13.917615,,,Sophie Louise Ingle,15549.0,,,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,133,Chelsea FCW,971,['2eb50eed-10d4-4e2d-93c7-058a2acee54d'],52,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:52.140,Pass,
,,,,,,,,,,,,,,,,,1.843989,,,,,,,,,,,,02b4cb4f-4173-46a0-a02b-c5fef5235916,2596,,"[44.3, 75.5]",2275074,62,,,,,-2.567621,,Right Foot,,,,"[19.4, 59.4]",,Ground Pass,,29.651644,,,Millie Bright,4642.0,,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Left Defensive Midfield,133,Chelsea FCW,971,['7df8d130-f17f-48da-87b8-8235e4a5a1e6'],54,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:54.033,Pass,
,,,,,,,,,,,,,,,,,1.01573,,,,,,,,,,,,d7a46ecc-27f8-438f-aa20-880544cc11d6,2598,,"[21.4, 60.0]",2275074,63,,True,,,0.61072594,,Left Foot,,,,"[42.4, 74.7]",,Ground Pass,,25.633766,,,Hannah Jayne Blundell,17275.0,,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,133,Chelsea FCW,971,['453d2ab9-4144-41f7-80dd-b64488ea1e9d'],0,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:00.661,Pass,
,,,,,,,,,,,,,,,,,1.248125,,,,,,,,,,,,a9241a21-77b2-434e-8235-06dfe97204af,2600,,"[43.4, 73.4]",2275074,63,,,,,-0.88823694,,Right Foot,,,,"[56.0, 57.9]",,High Pass,,19.975235,,,Erin Cuthbert,4660.0,,,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,133,Chelsea FCW,971,['8ba9e2f2-f654-420d-9c3f-d14c6c23cd61'],3,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:03.311,Pass,
,,,,,,,,,,,,,,,,,1.543769,,,,,,,,,,,,fb72d1eb-8756-4a37-9790-c44d6b85b216,2605,,"[64.6, 18.3]",2275074,63,,,,,-1.709436,,Right Foot,,,,"[62.8, 5.4]",,Low Pass,,13.024976,,Incomplete,,,,,,,,Recovery,2,From Throw In,Lucy Whipp,31566.0,Center Attacking Midfield,133,Chelsea FCW,971,"['707121d3-ce2c-468b-bcb6-bc0fa7f05365', '80611ef4-b70f-490f-aa39-97b3d757e54f']",5,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:18:05.662,Pass,True
,,,,,,,,,,,,,,,,,6.861646,,,,,,,,,,,,707121d3-ce2c-468b-bcb6-bc0fa7f05365,2606,,"[57.3, 74.7]",2275074,63,,,,,-0.88083637,,Right Foot,,,,"[88.0, 37.5]",,High Pass,,48.232044,,Incomplete,Bethany England,15550.0,,,,,,Recovery,2,From Throw In,Sophie Louise Ingle,15549.0,Left Defensive Midfield,133,Chelsea FCW,971,"['747bc717-5330-4a91-aff1-ab62502a670c', '9b2b8092-6014-40ea-bd9f-4a260468f141', 'fb72d1eb-8756-4a37-9790-c44d6b85b216']",7,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:07.206,Pass,
,,,,,,,,,,,,,,,,,0.828453,,,,,,,,,,,,b87f167e-8fb1-4f8a-90d1-7a3db9e4ba32,2610,,"[32.1, 41.3]",2275074,63,,,,,1.9777671,,Right Foot,,,,"[27.1, 52.9]",,Low Pass,,12.631706,,,Abbi Grant,31565.0,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Right Defensive Midfield,134,Birmingham City WFC,969,['cf1d17c0-8a2d-4da9-a74c-86b7a90e9aeb'],14,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:18:14.881,Pass,
,,,,,,,,,,,,,,,,,1.519265,,,,,,,,,,,,cf433b90-b90e-4579-bf4c-4622fd5af028,2614,,"[28.0, 55.3]",2275074,63,,,,,0.13168386,,Right Foot,,,,"[43.1, 57.3]",,Low Pass,,15.231874,,,Sarah Emma Mayling,19500.0,,,,,,,2,Regular Play,Abbi Grant,31565.0,Left Wing,134,Birmingham City WFC,969,"['23893280-f29b-4e3f-8c75-160b96989bb8', '8a43a0de-0b30-4d9b-831c-623dd89bd72d']",16,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:18:16.596,Pass,True
,,,,,,,,,,,,,,,,,2.904609,,,,,,,,,,,,d2954616-951a-4fc0-b1cd-ccca650584a1,2617,,"[61.5, 59.2]",2275074,63,,,,,0.3539206,,Right Foot,,,,"[86.4, 68.4]",,Ground Pass,,26.545244,,,Abbi Grant,31565.0,,,,,,,2,Regular Play,Sarah Emma Mayling,19500.0,Right Back,134,Birmingham City WFC,969,['eea38730-260c-4d5d-bedb-36edeb54d41b'],21,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:18:21.347,Pass,
,,,,,,,,,,,,,,,,,2.722843,,,,,,,,,,,,6481ff6e-81f3-4518-9b61-b5e61356f7c2,2620,,"[94.4, 72.8]",2275074,63,,,,,-0.51623064,,Left Foot,,,,"[109.2, 64.4]",,Ground Pass,,17.017637,,,Lucy Staniforth,15562.0,,,,,,,2,Regular Play,Abbi Grant,31565.0,Left Wing,134,Birmingham City WFC,969,['341c53d5-3a0c-42e8-8049-8ebd2bb1d6ba'],26,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:18:26.375,Pass,
,,,,,,,,,,,,,,,,,1.171468,,,,,,,,,,,,543780cf-3892-4b32-a15d-4ac8151d4581,2623,,"[114.7, 62.0]",2275074,63,,,,,-1.6868643,,Right Foot,,,,"[112.1, 39.7]",,High Pass,,22.451057,,Incomplete,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Left Defensive Midfield,134,Birmingham City WFC,969,['faa365c1-8648-4c19-9f36-9dc17e04cfb8'],31,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:18:31.033,Pass,
,,,,,,,,,,,,,,,,,1.934107,,,,,,,,,,,,8f9eccd0-0294-49f6-beae-17519fc0ebe8,2627,,"[80.1, 22.2]",2275074,63,,,,,-2.1079655,,Left Foot,,,,"[72.0, 8.6]",,Ground Pass,,15.829403,,,Adrienne Jordan,31567.0,,,,,,,2,Regular Play,Brianna Visalli,18157.0,Right Wing,134,Birmingham City WFC,969,['01f581e6-cd38-4a83-9b3b-f0511b051ca0'],37,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:18:37.204,Pass,
,,,,,,,,,,,,,,,,,1.304082,,,,,,,,,,,,73ba7925-df70-47b8-9a9b-1cc5e432d04f,2630,,"[71.1, 8.8]",2275074,63,,,,,1.5972452,,Right Foot,,,,"[70.6, 27.7]",,Ground Pass,,18.906612,,,Chloe Arthur,10193.0,,,,,,,2,Regular Play,Adrienne Jordan,31567.0,Left Back,134,Birmingham City WFC,969,['63543f6f-cc3b-4881-9746-aab5447bd705'],39,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:18:39.923,Pass,
,,,,,,,,,,,,,,,,,1.730327,,,,,,,,,,,,0c3b85e6-70db-45a4-bd8f-ea2d0d4f4940,2633,,"[70.6, 27.7]",2275074,63,,,,,-0.36344573,,Right Foot,,,,"[94.0, 18.8]",,High Pass,,25.035376,,Incomplete,Adrienne Jordan,31567.0,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Right Defensive Midfield,134,Birmingham City WFC,969,"['695e5064-d9f1-4914-a3e1-d8cd458c32ee', 'ad71a1ff-5d0e-459c-9db7-8c54fa46ce90']",43,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:18:43.064,Pass,
,,,,,,,,,,,,,,,,,1.682821,,,,,,,,,,,,695e5064-d9f1-4914-a3e1-d8cd458c32ee,2635,,"[26.1, 61.3]",2275074,63,,,,,-0.035699114,,Right Foot,,,,"[34.5, 61.0]",,High Pass,,8.405355,,,Sophie Louise Ingle,15549.0,,,,,,Recovery,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,134,Birmingham City WFC,969,"['0c3b85e6-70db-45a4-bd8f-ea2d0d4f4940', 'c3f3be5d-a98c-4c2c-89ab-0d222f4251cf']",44,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:44.794,Pass,
,,,,,,,,,,,,,,,,,1.57362,,,,,,,,,,,,2b5929ac-cdac-43ec-9410-5c2859205333,2637,,"[35.0, 61.0]",2275074,63,,,,,0.9137214,,Head,,,,"[43.1, 71.5]",,High Pass,,13.261222,,Incomplete,Hannah Jayne Blundell,17275.0,,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Left Defensive Midfield,134,Birmingham City WFC,969,"['654247a2-975a-4b44-a1a3-f56b3eedc6df', '95efe01d-9f18-4ece-b28b-15b25664774a']",46,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:46.517,Pass,
,,,,,,,,,,,,,,,,,1.937944,,,,,,,,,,,,841b6fd3-5590-45ac-87af-8a5bc597eaab,2642,,"[72.0, 7.5]",2275074,63,,,,,3.0185068,,Right Foot,,,,"[52.6, 9.9]",,Ground Pass,,19.54789,,,Kerys Harrop,15569.0,,,,,,,2,Regular Play,Adrienne Jordan,31567.0,Left Back,134,Birmingham City WFC,969,"['5dbb69c7-8338-4dc2-a7ee-48f028464c3e', 'bf912f0b-54ab-48e4-8427-017ef5a9d456']",50,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:18:50.061,Pass,True
