50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7683776-0e5d-4f1f-bb90-eb72e5721a6d,135,,"[22.7, 25.2]",2275130,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,8,Chelsea FCW,971,['998890a1-8f8f-41c8-84e1-e43a21c25802'],27,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:27.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfd37072-e826-4918-863e-55a8305af5d6,140,,"[65.7, 2.7]",2275130,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,8,Chelsea FCW,971,"['9fd943f9-cbe8-4e4e-8352-f84bf076af36', 'c61317a6-00c5-4c27-9893-b6f9c0f5afe7']",32,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:32.732,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c355470c-f281-4b65-b9ae-51e6972ab798,143,,"[68.8, 11.1]",2275130,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,8,Chelsea FCW,971,['7b47b3d5-91a3-4a60-ab2a-8a3ef86b4831'],33,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:33.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9230de0a-f764-4e36-9dcf-3e82a578c888,148,,"[64.6, 4.6]",2275130,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,8,Chelsea FCW,971,"['1cfad020-09ad-4ea9-a88f-d9a00e9c5211', 'c6c42a69-9290-43e6-ba01-9d1af94a39f6']",35,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:35.538,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44738448-856c-46f6-84f5-c73a22ab35eb,152,,"[77.8, 11.5]",2275130,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramona Bachmann,4659.0,Right Wing,8,Chelsea FCW,971,"['c43a5e9f-4b71-453c-ab55-5f0bafa372c2', 'f41f0262-8879-4c92-8fbf-0c5a448f7ce0']",36,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:36.625,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c763053-8a6a-401d-9bed-e10baefd32fd,156,,"[69.6, 19.6]",2275130,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Left Center Midfield,8,Chelsea FCW,971,"['9407dae1-3405-4738-b3d3-6ef548b895d3', '987ad9db-618b-4b68-814e-d621b7a18bb6']",38,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:38.750,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b2d651b-7671-4402-9dbd-19a7106268ec,163,,"[56.7, 64.1]",2275130,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,8,Chelsea FCW,971,['f966cdb3-e890-49e0-b719-b25f923e8487'],43,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:43.854,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ee18930-a3be-4307-baf9-fa9a354970c6,167,,"[49.1, 56.2]",2275130,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,8,Chelsea FCW,971,['9218bbe2-5745-4047-a95f-904a8653cdc6'],47,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:47.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71e059f8-7a15-4df5-acf5-503c1239a243,170,,"[78.2, 2.1]",2275130,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,8,Chelsea FCW,971,['9fd7dfb6-081b-4637-9d90-b1aeb94abcdd'],53,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:53.136,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59dad13a-7174-428e-9439-c648648fd221,173,,"[84.7, 8.8]",2275130,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Center Midfield,8,Chelsea FCW,971,['f7e84ccb-d1a2-48de-a614-89579908a731'],55,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:55.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ccf3cfc-d9ab-4f03-9959-1a22d6e99778,175,,"[41.1, 50.3]",2275130,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Caroline Weir,10188.0,Left Defensive Midfield,9,Manchester City WFC,746,['f65f84f0-dbc3-4cc5-8f61-bc293e11c6c7'],5,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:05.916,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5b00399-c60d-4726-b53f-046b914fc54e,177,,"[35.7, 78.0]",2275130,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Janine Elizabeth Beckie,4992.0,Right Back,9,Manchester City WFC,746,['ff74ae19-fbf0-4f51-b7ae-c1bb0d70d5f1'],10,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:10.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75ce6a02-31e1-4623-bce0-f5682d6579da,180,,"[27.1, 58.6]",2275130,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stephanie Houghton,10185.0,Right Center Back,9,Manchester City WFC,746,['93692cde-74d5-4733-bbd9-5d3df83d5f86'],12,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:12.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd266b46-5bff-40f0-a756-30729c74e3d0,183,,"[21.6, 37.1]",2275130,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ellie Roebuck,4637.0,Goalkeeper,9,Manchester City WFC,746,['280a5f3c-3742-40ce-b181-c48c483eaae9'],15,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:15.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50c2b261-62c4-4149-96d3-9f6eac462e24,186,,"[28.4, 16.8]",2275130,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gemma Bonner,15554.0,Left Center Back,9,Manchester City WFC,746,['086b8e39-cb91-4abf-90d7-10961f22762a'],17,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:17.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b9ab923-898f-46b7-b63b-c7450aafaf60,189,,"[40.0, 23.0]",2275130,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Keira Walsh,4658.0,Right Defensive Midfield,9,Manchester City WFC,746,['a8735d76-c813-4105-b61f-1e96863313cf'],19,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:19.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a20728b7-14ba-4da9-866c-c83d4c51e08c,192,,"[18.1, 45.3]",2275130,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ellie Roebuck,4637.0,Goalkeeper,9,Manchester City WFC,746,['ddd31f1b-a7d8-40ea-bd0f-ce21b1446f1d'],23,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:23.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1f3c910-dc64-401d-aeac-13944745259f,194,,"[29.0, 66.9]",2275130,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stephanie Houghton,10185.0,Right Center Back,9,Manchester City WFC,746,['89acd35c-e9f6-4432-8f2c-b4768b694945'],25,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:25.412,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fb03cfa-6b97-48d7-89c9-19ca5fbb4890,198,,"[64.2, 49.5]",2275130,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tessa Wullaert,10099.0,Left Center Forward,9,Manchester City WFC,746,['6e6b6ae1-dab0-411b-bd4a-65a8c1ded991'],29,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:29.821,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17d0fd5c-7033-4da4-ba9e-2945ff41b6c7,200,,"[79.7, 34.4]",2275130,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ramona Bachmann,4659.0,Right Wing,9,Manchester City WFC,746,['08bc0ead-ac0a-4c23-bb0b-4762cf2624f1'],31,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:31.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a8c02bd-e333-4442-b834-fadc97bbda73,204,,"[36.5, 59.3]",2275130,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stephanie Houghton,10185.0,Right Center Back,9,Manchester City WFC,746,['a64c91c2-e088-44a8-83bd-0a95792235e5'],36,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:36.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12d1bc5c-217d-454e-a9bc-ac2a03622402,207,,"[27.5, 32.0]",2275130,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gemma Bonner,15554.0,Left Center Back,9,Manchester City WFC,746,['7afc82f7-a441-43a0-875b-d1fecabead80'],38,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:38.021,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d5ccbe3-d5b4-499f-b22a-fdb692b1fa76,210,,"[41.9, 5.2]",2275130,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Demi Stokes,4651.0,Left Back,9,Manchester City WFC,746,['e0dcaf16-7b52-4558-86c6-f5baa068de44'],42,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:42.928,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53a210df-fe12-4ef6-a8b2-502f1a88837c,212,,"[86.3, 67.9]",2275130,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramona Bachmann,4659.0,Right Wing,10,Chelsea FCW,971,['d8f0d57e-aae9-4ced-885e-bcd6cc23686f'],48,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:48.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65b3fa0f-e53a-4cf1-837c-fcfdbd694a16,216,,"[28.2, 52.4]",2275130,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,11,Manchester City WFC,746,['4f9a1bfb-12c5-42be-889f-66136173f020'],53,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:53.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55edd157-0832-4764-a928-b38541e425a8,219,,"[44.1, 56.5]",2275130,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Scott,10172.0,Right Midfield,11,Manchester City WFC,746,['78f232f1-a871-40b8-b8f2-999e31b0fb64'],55,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:55.908,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d18c889c-c6b7-414b-9122-6cb730ad9cde,222,,"[42.9, 78.1]",2275130,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Janine Elizabeth Beckie,4992.0,Right Back,11,Manchester City WFC,746,['bfdb6575-6547-47c2-9764-25f537146557'],58,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:58.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d755d86-ae3c-44b0-8706-29822af7aacc,226,,"[65.0, 69.2]",2275130,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Left Center Forward,11,Manchester City WFC,746,['9e7d742c-8a67-4bb7-9cb5-4f8d58c0b8f6'],1,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:01.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436bfe76-dcaa-4ce8-b38e-829ce5f617b6,233,,"[52.0, 74.2]",2275130,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Janine Elizabeth Beckie,4992.0,Right Back,11,Manchester City WFC,746,['1b01b1df-a49b-477f-a800-f59d74501a5b'],4,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:04.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b007ad4-db49-4587-b7cc-0b32c60ffc90,236,,"[40.8, 68.8]",2275130,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,11,Manchester City WFC,746,['890070be-cc0a-4219-b985-183ad43aa8cd'],5,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:05.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f16ae8b-df50-4451-bd0d-07ac83e9f3cd,239,,"[31.7, 27.8]",2275130,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,11,Manchester City WFC,746,['6c4e4700-67be-4d68-9995-410af5820955'],10,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:10.110,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d6f8300-80dc-4cfe-8c19-f3d91640757e,242,,"[22.0, 39.9]",2275130,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,11,Manchester City WFC,746,['bf7042d5-1d18-4b85-8303-afb2d07a9591'],14,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:14.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5191d6c-117d-43a1-a0b5-7139276675eb,246,,"[37.3, 71.9]",2275130,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,11,Manchester City WFC,746,"['df4bc947-f72c-4bae-aeb6-62390de18521', 'e0703b65-4e2a-4bd1-8fff-a69c927e40a4']",17,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:17.203,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca673753-0376-4be9-99a1-7dd2f91d8eab,250,,"[5.0, 23.2]",2275130,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ann-Katrin Berger,15560.0,Goalkeeper,12,Chelsea FCW,971,['a25159b6-3cf3-4414-96f9-80cacac18ed5'],27,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:27.536,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570164b0-1180-429e-bda9-295556635ca9,253,,"[65.7, 8.2]",2275130,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Center Midfield,12,Chelsea FCW,971,['086e71a0-e549-4f03-904b-92db9067cb27'],37,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:37.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49e189ba-0530-4a95-a6c2-c3c63f9a5f38,255,,"[62.7, 68.0]",2275130,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Scott,10172.0,Right Midfield,13,Manchester City WFC,746,['6894a9a0-7bc8-4d3c-9565-09cf22d88695'],38,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:38.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607af0b4-21c5-48cb-bce0-a33c7de25a64,259,,"[55.5, 78.1]",2275130,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Janine Elizabeth Beckie,4992.0,Right Back,13,Manchester City WFC,746,"['35ef8060-a008-4ba9-8cf4-23f3a7781a0a', 'a6d07798-a707-4143-8deb-758a231bad85']",40,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:40.153,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef132a85-c4db-4c5f-b007-cd62f776c9f2,264,,"[84.5, 61.1]",2275130,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ellen White,10180.0,Right Center Forward,14,Manchester City WFC,746,['bd7f2037-ff56-4108-b660-f65ea579df38'],0,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:00.690,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93727725-10b2-430f-8617-d76200b95990,269,,"[77.9, 15.7]",2275130,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramona Bachmann,4659.0,Right Wing,14,Manchester City WFC,746,"['a97327d8-9ca9-4a05-bac4-9091730b03a6', 'ce337131-902d-4c93-8d5a-68c68c7a5297']",4,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:04.111,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a097f342-ae12-42a7-8ea6-d111cf08e748,276,,"[22.0, 61.3]",2275130,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tessa Wullaert,10099.0,Left Center Forward,15,Chelsea FCW,971,['b52502d3-d711-41ff-be6b-04e67d25ed2e'],57,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:57.388,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f033ba8f-c4bc-4aba-8327-c4c3a4bcd40a,284,,"[63.0, 3.0]",2275130,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Erin Cuthbert,4660.0,Right Center Midfield,15,Chelsea FCW,971,['305a390d-910d-448a-b68d-b71e2c8cc304'],8,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:08.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7928513-caf6-4f77-8ed3-7b0f5958302f,288,,"[55.6, 74.1]",2275130,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Left Center Forward,16,Manchester City WFC,746,['f1fa7c43-d2a1-4939-84cd-d4fbfb570ff3'],18,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:18.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8e6f75-884d-4f0a-afca-05c614bc8c9c,290,,"[49.0, 77.1]",2275130,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Back,16,Manchester City WFC,746,['f6b0ed75-e7e7-40e3-92d4-d49ae3eccb0d'],19,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:19.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007a3d5-d75e-43b6-870d-6be0f0ef684e,300,,"[82.3, 8.8]",2275130,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramona Bachmann,4659.0,Right Wing,16,Manchester City WFC,746,"['1965897f-b3a8-4705-8d91-34406d8da74d', '433ac084-f797-4618-bb27-e1440d9cbe37']",24,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:24.343,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9f6bc8a-f340-4298-85e5-ffa29bc57048,310,,"[17.0, 78.4]",2275130,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Left Center Forward,16,Manchester City WFC,746,"['811115ac-8c97-4a1d-9c0f-dab54938e2d4', 'd95b36b0-c0b9-4343-9b0b-c76126a1395c']",31,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:31.995,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4876e6e-d11e-41f2-9770-2138f9872c9a,313,,"[9.2, 71.2]",2275130,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Back,16,Manchester City WFC,746,"['0ee41584-253b-425f-8c82-9fee371983a7', '8c66823d-d56d-45d9-9a9e-0a64963d50fa']",33,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:33.506,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b8e363a-3e03-4832-a922-144329da1207,316,,"[56.3, 62.2]",2275130,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ellen White,10180.0,Right Center Forward,16,Manchester City WFC,746,['1f84e3db-1771-43d4-8277-4a6537eaaec6'],37,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:37.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18cd379c-4f08-436d-91c0-aff759f5acdb,320,,"[75.0, 13.4]",2275130,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,16,Manchester City WFC,746,"['ab7c6b27-0268-4ec3-a74c-65e1985c2a2b', 'abc30fc0-d8ce-4423-8374-571c528697cd']",38,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:38.285,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5504453c-de7d-4ea1-a25b-e9d71786d7b1,325,,"[72.5, 69.7]",2275130,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jill Scott,10172.0,Right Midfield,17,Manchester City WFC,746,['43903262-86eb-404a-9dbe-a83ca93927aa'],57,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:57.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64a974a2-77a1-4631-aa29-2f6520bf5fce,328,,"[70.2, 57.8]",2275130,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Keira Walsh,4658.0,Right Defensive Midfield,17,Manchester City WFC,746,"['bf19e271-6057-4e5c-aa95-035d420d3246', 'f656de7f-80f9-4dd7-9557-f706299e18cb']",59,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:59.693,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83d4c024-e5d7-48fb-b7d1-64299f1b095c,333,,"[50.8, 24.6]",2275130,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Wing,18,Chelsea FCW,971,['a73b5241-e351-4fbe-81a1-3e45262be22a'],2,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:02.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee008a39-5e71-480f-be31-f67d59556e3a,336,,"[47.6, 25.8]",2275130,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,18,Chelsea FCW,971,['cc64fd11-f01f-4de9-82d6-c56c1111dfb8'],3,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:03.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801ab787-34a4-4935-9603-d6d82506d84e,339,,"[35.7, 44.2]",2275130,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,18,Chelsea FCW,971,['a1d90e35-4d97-4794-a281-4a06d29d5eaa'],6,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:06.791,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814c639a-d0aa-4f5c-9396-9c03222c9a18,342,,"[37.5, 21.1]",2275130,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,18,Chelsea FCW,971,['1c44bff9-7694-424e-b389-2103ae1ac33d'],8,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:08.874,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b832bc9-3421-4fb6-a249-c8e838297a01,345,,"[80.3, 72.5]",2275130,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,18,Chelsea FCW,971,['11032419-a47d-4ae7-8da0-f67ae788b6a9'],14,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:14.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bc99d5a-ba57-4a53-93c2-936c43646516,347,,"[15.1, 13.0]",2275130,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gemma Bonner,15554.0,Left Center Back,19,Manchester City WFC,746,['174bf4fa-473d-417a-9783-cacda308ab85'],20,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:08:20.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cb6aa10-7e61-4779-a8b2-1b12a2eb9f4c,350,,"[21.3, 5.2]",2275130,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,19,Manchester City WFC,746,['eb6ee6c6-04c6-4cea-99c3-e9d9823c84db'],22,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:08:22.706,Ball Receipt*,
