50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d658d6d2-46ae-43d5-ba91-e7c055e491ab,1823,,,"[80.0, 60.1]",2275077,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julia Simic,18150.0,Left Center Midfield,130,West Ham United LFC,972,['3f06b486-ac37-4077-879e-f5133db3aac8'],7,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:15:07.783,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff2e9894-5c31-4179-84ad-cb317bd33b2d,1826,,,"[51.9, 27.0]",2275077,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ria Percival,18145.0,Right Center Midfield,130,West Ham United LFC,972,['33216518-35b8-4d2d-b0e4-01599e893b72'],10,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:15:10.552,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7dc924ad-48ff-4a51-b87a-17b1e8f9c2c9,1829,,,"[100.9, 7.0]",2275077,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rianna Dean,31702.0,Center Forward,130,West Ham United LFC,972,['dd608ce4-2c7f-4533-9783-47e691253d70'],16,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:15:16.511,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d4eb30ad-94e6-4265-b092-3b5d07c76675,1832,,,"[38.6, 71.4]",2275077,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alisha Lehmann,18153.0,Left Wing,131,West Ham United LFC,972,['6d7968cd-c781-42b8-aed2-531dff20400e'],30,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:15:30.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb6f39ba-afc4-40d9-8280-04b8c592e219,1836,,,"[50.4, 65.0]",2275077,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martha Thomas,31558.0,Center Forward,131,West Ham United LFC,972,['8a8a5c8e-3219-46b4-85dc-85682a7bcfcb'],32,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:15:32.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a163f2f2-4bed-49b0-8dff-18703016a096,1841,,,"[91.7, 74.1]",2275077,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alisha Lehmann,18153.0,Left Wing,131,West Ham United LFC,972,"['0e72f2a0-dc0c-46be-ac9c-9b65f2e1c9d0', 'ec26be93-6645-45fb-bd84-0e80a4f8494d']",37,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:15:37.263,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0faaca74-f72c-48ae-b0f3-5c1cdb8b7b6b,1848,,,"[58.5, 55.8]",2275077,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rosella Ayane,21048.0,Left Wing,131,West Ham United LFC,972,['6e9acab0-0ec5-4264-8b9d-32e35cd6b8d9'],44,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:15:44.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c459e89d-7b3f-4c71-abd2-c59d0d2e1b7c,1859,,,"[75.2, 15.6]",2275077,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martha Thomas,31558.0,Center Forward,132,West Ham United LFC,972,['e5ef1b9b-fcd2-4499-a156-2c1d2bf7864b'],34,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:34.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33ff6ee5-46e9-41e4-b373-7177303a3460,1864,,,"[85.3, 3.4]",2275077,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Laura Vetterlein,31556.0,Left Back,133,West Ham United LFC,972,['17aefded-f409-4052-8cbb-96a14afe0b67'],51,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:51.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fa82ff1-8057-4571-b5e2-02c5078a7194,1868,,,"[100.9, 8.8]",2275077,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jacinta Galabadaarachchi,31554.0,Right Wing,133,West Ham United LFC,972,"['c35b4428-f849-4f46-b121-f6b83fd9f512', 'c77bb1c6-d01f-4db7-9bad-f4a5259289a2']",53,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:53.240,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,43b8e210-de41-4a6b-b10f-8dcf6e8134e0,1874,,,"[35.4, 78.6]",2275077,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rosella Ayane,21048.0,Left Wing,133,West Ham United LFC,972,['6d2f6745-9e23-4695-b2d8-7f4e88a96ae6'],57,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:16:57.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f749739-f7c0-46ad-b8e0-05ef89ae1379,1879,,,"[83.3, 29.3]",2275077,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tessel Middag,23217.0,Center Defensive Midfield,133,West Ham United LFC,972,['12a9f28a-8942-4054-b631-471a783ea024'],3,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:03.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92bc4ff4-c208-4f85-ad91-3cb979d1dba8,1882,,,"[88.7, 71.4]",2275077,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cecilie Redisch Kvamme,31553.0,Right Back,133,West Ham United LFC,972,['18fe0442-cb17-4168-833c-2b9511137771'],6,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:06.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab943453-b98d-4df9-b2d9-d8eeda9adc10,1889,,,"[67.1, 26.6]",2275077,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rianna Dean,31702.0,Center Forward,134,Tottenham Hotspur Women,749,['213641f8-dbca-48a9-b89b-ea1953a2cd98'],13,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:13.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ec70367-7a43-43ca-aad3-61b2a31a8f72,1891,,,"[60.1, 36.5]",2275077,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Mukandi,18998.0,Left Back,134,Tottenham Hotspur Women,749,['303c1219-5b3f-4890-9525-62c83f87bc48'],15,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:15.182,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10b1836d-c3f0-4b3a-8b32-93e050f52dc8,1893,,,"[96.0, 60.0]",2275077,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rosella Ayane,21048.0,Left Wing,134,Tottenham Hotspur Women,749,['0f000884-a334-4557-9486-2507a3d6b938'],18,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:18.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a973035-f4d9-4183-9614-c191c935f1dc,1898,,,"[63.5, 66.4]",2275077,62,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alisha Lehmann,18153.0,Left Wing,135,West Ham United LFC,972,['e6c1acf6-5a9c-4090-ba16-15eb5ed94aea'],49,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:49.257,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,20b7e631-7e8b-4b3e-bc2b-5f4375dbd297,1902,,,"[61.8, 21.6]",2275077,62,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Josie Green,4865.0,Left Center Midfield,135,West Ham United LFC,972,['216c7d7a-bd3d-498b-9be2-be918e9565ee'],50,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:50.828,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76bfcf80-5760-4324-ba2e-460cda6b6e88,1904,,,"[68.9, 63.7]",2275077,62,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Martha Thomas,31558.0,Center Forward,135,West Ham United LFC,972,['73a150a1-578a-430c-a68d-566d515c166e'],51,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:51.837,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be75f5e8-5b65-4471-ba88-6b27dbb53683,1911,,,"[15.8, 25.3]",2275077,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Morgan,33349.0,Goalkeeper,136,Tottenham Hotspur Women,749,['11b791e3-2d52-47d3-a626-875d40f249b7'],56,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:56.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb3a69e9-71c1-4ef0-bc51-91d9e6a6e35d,1914,,,"[20.3, 46.0]",2275077,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Godfrey,31552.0,Right Center Back,136,Tottenham Hotspur Women,749,['7592d63b-d75c-489e-87c2-892d1d399279'],59,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:59.540,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,83cd97c3-0a8d-4512-acd3-58b46563b4bb,1917,,,"[67.0, 76.3]",2275077,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rosella Ayane,21048.0,Left Wing,136,Tottenham Hotspur Women,749,['89928803-8ef5-4d40-ae1d-f373935e2aa7'],4,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:04.324,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,accaf654-87c3-47d0-9266-b6db82f5d3fd,1919,,,"[67.0, 18.2]",2275077,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenza Dali,15421.0,Right Center Midfield,136,Tottenham Hotspur Women,749,['05be5734-06fc-4159-9734-342554d3293b'],6,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:06.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617a0752-8b29-469e-a372-02c06e806176,1923,,,"[29.5, 45.1]",2275077,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anna Filbey,31703.0,Left Center Back,136,Tottenham Hotspur Women,749,['ea958219-5c24-42a6-afd6-2b3373981686'],10,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:10.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849c6cf8-21fc-417a-8520-e1ee52b4d501,1926,,,"[60.1, 3.5]",2275077,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kit Graham,31551.0,Right Wing,136,Tottenham Hotspur Women,749,['8ba6d87c-2691-4e2e-ac90-932c14ecedef'],13,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:13.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0c36084-4091-4745-854f-0856eb3f9082,1929,,,"[79.3, 34.0]",2275077,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Center Attacking Midfield,136,Tottenham Hotspur Women,749,['c6b5a25e-b5f0-4768-89c0-f4b52986f3fd'],18,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:18.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e0ee57a-fe73-47f5-af97-b5c08c4bbd6e,1932,,,"[98.4, 73.4]",2275077,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rosella Ayane,21048.0,Left Wing,136,Tottenham Hotspur Women,749,['f9828621-2821-4ee0-b25f-cc69c3587b04'],23,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:23.550,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,24024715-f454-4555-beed-4e0ad6362b1e,1935,,,"[115.0, 41.0]",2275077,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rianna Dean,31702.0,Center Forward,136,Tottenham Hotspur Women,749,['c2405c5c-c874-414d-a01f-4ad2ebd97a04'],26,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:26.358,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d5b17ee-366a-4f32-870e-a20025904ed2,1938,,,"[111.6, 75.4]",2275077,63,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gemma Suzanne Davison,15721.0,Center Attacking Midfield,137,Tottenham Hotspur Women,749,['b5fd6699-11cc-4dca-819c-433c3ee3f997'],53,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:53.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511bb0c9-d967-4dfc-a7cd-172724ec1f92,1941,,,"[108.6, 74.5]",2275077,63,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kit Graham,31551.0,Right Wing,137,Tottenham Hotspur Women,749,['42506ed7-1eaa-47dd-934a-4048c1fa7267'],55,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:55.235,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2ae7f4a7-e95b-4fd3-a1f7-ef49a911bd6e,1948,,,"[39.5, 18.0]",2275077,64,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kenza Dali,15421.0,Right Center Midfield,137,Tottenham Hotspur Women,749,['2ceb0931-f586-4d41-b4c3-1709a050e41c'],0,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:19:00.323,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2cdcca23-d4b1-48ae-af1d-dd4937853fdb,1959,,,"[34.3, 65.2]",2275077,64,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Julia Simic,18150.0,Left Center Midfield,137,Tottenham Hotspur Women,749,['e55391bb-e728-4d05-80b3-a83db669cb6a'],11,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:19:11.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b713fb98-459f-4530-813c-b6dc1a8efc1e,1961,,,"[56.6, 16.7]",2275077,64,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Anna Filbey,31703.0,Left Center Back,137,Tottenham Hotspur Women,749,['dcbf8b71-194e-4cc3-b212-e9c61409e350'],13,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:13.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf7b8eef-a664-4032-92a2-6f7d88d292c2,1964,,,"[46.2, 42.7]",2275077,64,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Hannah Godfrey,31552.0,Right Center Back,137,Tottenham Hotspur Women,749,['b16730e6-4e22-4c3f-a2bf-bd554421d270'],16,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:16.472,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,590b18d9-9f7e-4d3b-a343-3d611e69bbfe,1967,,,"[75.6, 77.4]",2275077,64,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gemma Suzanne Davison,15721.0,Center Attacking Midfield,137,Tottenham Hotspur Women,749,['9cb7a290-fbd4-41ca-a3fc-b1177e50a9da'],20,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:20.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e41752d3-70ec-4342-807f-fa19df3b0a9c,1970,,,"[66.4, 3.8]",2275077,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacinta Galabadaarachchi,31554.0,Right Wing,138,West Ham United LFC,972,"['9ace800a-17c3-403f-ae84-601b3ee08826', 'bdf7e569-1381-4b32-b1a2-b246a388212c']",29,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:19:29.955,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24ed92c0-264f-4ab0-988c-0bb8b83691a1,1973,,,"[52.6, 3.4]",2275077,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Vetterlein,31556.0,Left Back,138,West Ham United LFC,972,['bddf6926-bf4c-427d-97f7-4764ace9b519'],31,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:19:31.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00df7766-a54b-4d27-98a9-49f0c3e46278,1983,,,"[73.2, 13.5]",2275077,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kenza Dali,15421.0,Right Center Midfield,139,West Ham United LFC,972,"['658e54fc-22f5-4228-aef3-3fb0b50ec76e', 'c6502a77-9843-4e09-b87d-9f4e31936176']",53,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:19:53.341,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e33c5b7a-e4f8-4071-8206-a439c21e5897,1991,,,"[84.7, 61.2]",2275077,65,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rosella Ayane,21048.0,Left Wing,140,Tottenham Hotspur Women,749,['8d19106f-f0ed-4b4c-bc10-821a1e11980c'],14,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:14.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c122c9eb-5fa1-4ef7-a997-a8aaf925795a,1996,,,"[106.8, 76.5]",2275077,65,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rosella Ayane,21048.0,Left Wing,140,Tottenham Hotspur Women,749,['b517668a-dad4-47e6-9837-f0d57b3e9a5c'],21,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:21.001,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ade8f92e-4282-431d-9d63-27ab11c42bbe,2000,,,"[115.6, 44.4]",2275077,65,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rianna Dean,31702.0,Center Forward,140,Tottenham Hotspur Women,749,['371766d5-6b67-41eb-9e1a-675512a2f4ec'],24,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:24.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65b7952a-05ab-467d-8e68-f039576efc57,2004,,,"[38.1, 16.5]",2275077,65,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kenza Dali,15421.0,Right Center Midfield,141,West Ham United LFC,972,['b972cd97-c05c-4da7-9d38-d02e01eb252d'],29,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:20:29.380,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d32d05e0-ef77-434d-a285-a48d983c84b2,2007,,,"[50.8, 8.5]",2275077,65,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jacinta Galabadaarachchi,31554.0,Right Wing,141,West Ham United LFC,972,['da4a425b-ed86-4ccb-a1a8-18648da152d7'],32,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:20:32.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fd42c28-337b-4342-be94-8a6228c5d7fc,2009,,,"[73.6, 75.6]",2275077,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gemma Suzanne Davison,15721.0,Center Attacking Midfield,142,Tottenham Hotspur Women,749,['45209ba1-3746-4d3f-bcf4-4fde4e79bdb3'],45,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:45.924,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b5bdba3e-f514-42e8-bcea-41dc37b05e7f,2013,,,"[75.2, 12.4]",2275077,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martha Thomas,31558.0,Center Forward,143,West Ham United LFC,972,['969031e7-b8ea-47a2-8b05-157b3482be45'],53,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:20:53.864,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5551374a-d85a-44f8-bd5a-41024c551eca,2022,,,"[66.1, 5.6]",2275077,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martha Thomas,31558.0,Center Forward,144,West Ham United LFC,972,['a5afa65c-2a62-4aaa-b028-0e1f5fc02e42'],15,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:21:15.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a35031e-962c-4b84-a019-a33cd294288c,2025,,,"[66.1, 10.3]",2275077,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kenza Dali,15421.0,Right Center Midfield,145,West Ham United LFC,972,['7e4f39f0-25ae-4aae-a927-0552e5ff1266'],25,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:21:25.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bebc34c-7541-4967-a7bb-d2b2d326cbf2,2028,,,"[25.0, 34.3]",2275077,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Courtney Brosnan,31555.0,Goalkeeper,145,West Ham United LFC,972,['f552c078-196b-438b-a4a1-af04ec7dc1bc'],30,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:21:30.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9a4a7b5-7239-4bf0-ae1d-8d37918a5e88,2031,,,"[46.5, 64.8]",2275077,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grace Fisk,34232.0,Right Center Back,145,West Ham United LFC,972,['96675506-8c1d-4d8f-ae6f-d695c0d57e44'],34,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:21:34.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87470c49-54ca-4126-952f-b99564c86bba,2035,,,"[62.8, 76.3]",2275077,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Back,145,West Ham United LFC,972,['ac1235e7-ff71-4fed-a709-d52783208f4b'],36,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:21:36.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292ecce4-3d25-41ed-baa1-28c36db67b68,2039,,,"[80.9, 75.0]",2275077,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alisha Lehmann,18153.0,Left Wing,145,West Ham United LFC,972,['4873ce51-2703-4bdb-a92e-b76b6cac6a74'],38,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:21:38.365,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,343d51ab-8651-4ba4-9e2e-a8fdd8319d53,2042,,,"[99.8, 58.5]",2275077,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julia Simic,18150.0,Left Center Midfield,145,West Ham United LFC,972,['9396ebc3-ba64-4ef1-876c-369139be862b'],42,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:21:42.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c963f12-1e42-4cb7-b3ba-dbd0cbc6455b,2047,,,"[92.6, 52.1]",2275077,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julia Simic,18150.0,Left Center Midfield,145,West Ham United LFC,972,['4b986289-ec65-4b7e-8fe4-7cf100544401'],46,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:21:46.129,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7a31b066-a508-4c8c-8377-a971bd941d41,2052,,,"[108.6, 67.7]",2275077,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alisha Lehmann,18153.0,Left Wing,145,West Ham United LFC,972,['70b8c6ca-bf9b-498d-9efa-8ebc2678fcc2'],48,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:21:48.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38b823be-b0d3-4f77-8775-ebbc5bb13e89,2059,,,"[32.5, 9.7]",2275077,67,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gemma Suzanne Davison,15721.0,Center Attacking Midfield,146,Tottenham Hotspur Women,749,"['5089e5a2-b418-4ac5-b25c-8b7d7415644d', '75fc775b-a9e5-4502-861e-1afbee6b63c8']",23,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:23.323,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,50e3c33e-cc5f-44bf-b93a-7a7167163d23,2065,,,"[87.4, 72.5]",2275077,67,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tessel Middag,23217.0,Center Defensive Midfield,146,Tottenham Hotspur Women,749,['2fbf752a-41c1-4175-b819-b1ae5ab51454'],25,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:22:25.473,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,615590bc-8b2e-4071-b89d-681b08c19114,2070,,,"[51.5, 67.1]",2275077,67,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grace Fisk,34232.0,Right Center Back,146,Tottenham Hotspur Women,749,['dd09d07b-3859-4ad1-abd0-6c222e75f941'],32,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:22:32.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314999f-e9a9-4cf4-9985-1fa1c9c45e4e,2076,,,"[98.9, 56.2]",2275077,68,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rosella Ayane,21048.0,Left Wing,147,Tottenham Hotspur Women,749,['7d0104cc-2191-4a7f-aae2-b48738784cf5'],29,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:29.811,Ball Receipt*,
