ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.411662,,,,,,,,,,,,,,e0ce56a6-cd84-4637-81a1-bf461a2401c4,893,,"[64.8, 4.7]",2275065,27,,,,,0.87508976,,Left Foot,,"[98.7, 45.3]",,High Pass,,52.89206,Incomplete,,,,,,True,,,Free Kick,1,From Free Kick,Rebecca Holloway,31568.0,Left Center Back,50,Birmingham City WFC,969,['951efee1-f401-4ad4-9c1d-fbc36cdd8351'],28,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:27:28.563,Pass,
,,,,,,,,,,,,,,,,3.350375,,,,,,,,,,,,,,951efee1-f401-4ad4-9c1d-fbc36cdd8351,894,,"[21.4, 34.8]",2275065,27,,,,,-0.2980396,,Head,,"[52.0, 25.4]",,Low Pass,,32.01125,Incomplete,,Aileen Whelan,16374.0,,,,,,Recovery,1,From Free Kick,Felicity Gibbons,16392.0,Left Back,50,Birmingham City WFC,969,"['96c82cf7-e731-46b1-831d-a61f6375ecbe', 'e0ce56a6-cd84-4637-81a1-bf461a2401c4', 'f5191aef-b932-43d6-b2ee-e8bd41f9cad9']",30,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:27:30.975,Pass,
,,,,,,,,,,,,,,,,2.29572,,,,,,,,,,,,,,b3cf3972-c1ff-40a4-a398-024802036717,898,,"[81.6, 48.6]",2275065,27,,,,,-0.44896677,,Left Foot,,"[106.3, 36.7]",,Low Pass,,27.417149,,,Abbi Grant,31565.0,,,,Through Ball,True,,1,From Free Kick,Chloe Arthur,10193.0,Right Back,50,Birmingham City WFC,969,['f13f140e-a7a9-41e6-9966-7d79a1f6aab7'],38,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:27:38.139,Pass,
,,,,,,,,,,,,,,,,2.02823,,,,,,,,,,,,,,7798d2ed-feaf-4277-a4d1-62a79f0b5149,904,,"[6.0, 36.0]",2275065,28,,,,,-1.3696082,,Right Foot,,"[9.1, 20.8]",,Ground Pass,,15.5128975,,,Maya Le Tissier,22337.0,,,,,,Goal Kick,1,From Goal Kick,Megan Walsh,15709.0,Goalkeeper,51,Brighton & Hove Albion WFC,965,['d9c6ce49-6d86-422b-a542-ff724a2d13a1'],7,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:07.885,Pass,
,,,,,,,,,,,,,,,,2.914841,,,,,,,,,,,,,,4c905507-e5bd-4216-a268-a3535b2a2cfe,908,,"[27.8, 18.2]",2275065,28,,,,,0.5843719,,Right Foot,,"[72.4, 47.7]",,High Pass,,53.47345,Incomplete,,Matilde Lundorf Skovsen,31528.0,,,,,,,1,From Goal Kick,Maya Le Tissier,22337.0,Left Center Back,51,Brighton & Hove Albion WFC,965,"['31aad2ac-ec44-47b6-a63e-8394e8c45529', '50d45be0-c49d-44c1-afd1-34901566884e', '9025fe81-9465-4574-b20d-f7ecfac189a2']",14,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:14.313,Pass,True
,,,,,,,,,,,,,,,,1.284778,,,,,,,,,,,,,,79bb3c7e-ca4f-4387-810b-7853707075e7,915,,"[49.5, 38.7]",2275065,28,,,,,-2.2974386,,Right Foot,,"[44.7, 33.3]",,Ground Pass,,7.2249565,,,Rebecca Holloway,31568.0,,,,,,,1,Regular Play,Adrienne Jordan,31567.0,Left Back,52,Birmingham City WFC,969,"['3405f27b-f981-46dc-bf05-b4fa99dcdb0b', '340daa06-2852-44e7-a300-9f71c7271b45']",20,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:28:20.274,Pass,True
,,,,,,,,,,,,,,,,1.620913,,,,,,,,,,,,,,f5b02dc3-076d-46eb-b33c-e0db7b811135,922,,"[50.2, 25.9]",2275065,28,,,,,-0.9213956,,Left Foot,,"[58.4, 15.1]",,Ground Pass,,13.560236,,,Abbi Grant,31565.0,,,,,,,1,Regular Play,Rebecca Holloway,31568.0,Left Center Back,52,Birmingham City WFC,969,"['08c1f3ab-5ff5-480a-8844-605b73e68ab4', '9ad4fbca-a4c4-47fe-a552-178965c2e1fa']",22,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:28:22.690,Pass,True
,,,,,,,,,,,,,,,,1.299865,,,,,,,,,,,,,,217c20c0-7eed-4e1d-8584-c3b05d284467,926,,"[87.3, 13.9]",2275065,28,,,,,-0.76969266,,Right Foot,,"[97.0, 4.5]",,Ground Pass,,13.507405,,,Claudia Walker,15580.0,,,,,,,1,Regular Play,Abbi Grant,31565.0,Left Wing,52,Birmingham City WFC,969,"['28483227-1e13-4b5d-8998-3da9404d2dd4', 'f51e502b-ccc3-4a58-ab50-db5f46b37d32']",29,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:28:29.243,Pass,True
,,,,,,,,,,,,,,,,1.92796,,,,,,,,,,,,,,261b2ce8-c863-4fc6-adfa-8384524a2aff,930,,"[93.5, 12.2]",2275065,28,,,,,1.0568767,,Right Foot,True,"[111.0, 43.2]",,Low Pass,,35.598454,Incomplete,,Freya Gregory,33010.0,,,,,,,1,Regular Play,Claudia Walker,15580.0,Center Forward,52,Birmingham City WFC,969,"['351609ae-002c-4116-aaeb-fb27adaffd59', '87c4187b-4923-4cac-8aa1-9a5f14741bc3', 'd7411eef-f2be-494e-983a-4cbed0318590']",32,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:28:32.959,Pass,True
,,,,,,,,,,,,,,,,1.773116,,,,,,,,,,,,,,966e6dfc-cbdc-40b6-b7a4-f9fdadbfa107,938,,"[22.8, 56.4]",2275065,28,,,,,1.0401878,,Right Foot,,"[34.3, 76.0]",,Low Pass,,22.724657,,,Matilde Lundorf Skovsen,31528.0,,,,,,,1,Regular Play,Kirsty Barton,19414.0,Right Back,53,Brighton & Hove Albion WFC,965,['2f0fbbd9-c41e-4ca7-9162-d7aa6878571c'],40,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:40.409,Pass,
,,,,,,,,,,,,,,,,1.083113,,,,,,,,,,,,,,1f4fc819-a9b0-4c16-b983-872ae09a08fd,941,,"[34.0, 76.3]",2275065,28,,,,,-1.0636978,,Right Foot,,"[40.0, 65.5]",,Ground Pass,,12.354756,,,Kayleigh Green,16400.0,,,,,,,1,Regular Play,Matilde Lundorf Skovsen,31528.0,Right Midfield,53,Brighton & Hove Albion WFC,965,"['323234a7-4949-4bb4-b69e-a395ba0b2efd', '4b4ac03a-4d0c-47c9-8740-f6dccb6328ec']",42,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:42.182,Pass,True
,,,,,,,,,,,,,,,,3.270251,,,,,,,,,,,,,,97552f33-e857-477d-a4cb-c030e942d2e9,945,,"[40.0, 72.3]",2275065,28,,,,,0.07329504,,Right Foot,,"[68.6, 74.4]",,Ground Pass,,28.676994,,,Matilde Lundorf Skovsen,31528.0,,,,,,,1,Regular Play,Kayleigh Green,16400.0,Left Center Forward,53,Brighton & Hove Albion WFC,965,['52a780cc-cf0b-436f-bb8b-183a13cf8d17'],44,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:44.707,Pass,
,,,,,,,,,,,,,,,,2.150749,,,,,,,,,,,,,,183d9f58-8524-406f-a135-da87355572ca,948,,"[86.1, 74.0]",2275065,28,,,,,-0.453066,,Right Foot,,"[101.3, 66.6]",,Ground Pass,,16.90562,,,Léa Le Garrec,31529.0,,,,,,,1,Regular Play,Matilde Lundorf Skovsen,31528.0,Right Midfield,53,Brighton & Hove Albion WFC,965,['e2aa9a39-7135-4135-a55d-2b58a418e8d0'],50,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:50.463,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,4594d44c-4cbd-4c31-951d-34d482e19ddd,954,,"[7.0, 36.1]",2275065,29,,True,,,-0.7662434,,Right Foot,,"[20.3, 23.3]",,Ground Pass,,18.458874,,,Harriet Scott,19592.0,,,,,,Goal Kick,1,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,54,Birmingham City WFC,969,['d851f108-a03b-48a3-b8f8-1a4f4f701156'],18,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:29:18.830,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,6ed1c1ec-0ed8-419d-97c2-170fcbac2794,956,,"[20.0, 24.3]",2275065,29,,True,,,1.7812265,,Right Foot,,"[15.6, 44.9]",,Ground Pass,,21.064663,,,Hannah Hampton,22032.0,,,,,,,1,From Goal Kick,Harriet Scott,19592.0,Right Center Back,54,Birmingham City WFC,969,['8b2c0057-ed30-47e0-af9f-57514f47f004'],19,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:29:19.630,Pass,
,,,,,,,,,,,,,,,,2.154423,,,,,,,,,,,,,,9286b079-4f5e-41bf-8c98-b7369a4fdd69,958,,"[17.0, 45.7]",2275065,29,,,,,1.2252407,,Left Foot,,"[22.4, 60.7]",,Ground Pass,,15.942396,,,Harriet Scott,19592.0,,,,,,,1,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,54,Birmingham City WFC,969,['193c468b-8492-43c3-83c5-d9a54da2e0eb'],24,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:29:24.004,Pass,
,,,,,,,,,,,,,,,,2.107283,,,,,,,,,,,,,,ac7ad1c9-c7f1-4313-a9b4-1b4eb76c39e9,961,,"[25.9, 59.7]",2275065,29,,,,,-1.7349119,,Right Foot,,"[20.7, 28.3]",,Ground Pass,,31.827662,,,Rebecca Holloway,31568.0,,,,,,,1,From Goal Kick,Harriet Scott,19592.0,Right Center Back,54,Birmingham City WFC,969,['d64a947f-10be-4149-bb7e-a38450f9f1f2'],27,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:29:27.382,Pass,
,,,,,,,,,,,,,,,,1.621944,,,,,,,,,,,,,,ed11ed49-0313-4910-b392-bc466ec412a2,964,,"[23.4, 28.8]",2275065,29,,,,,1.9499002,,Left Foot,,"[18.5, 41.1]",,Ground Pass,,13.24009,,,Hannah Hampton,22032.0,,,,,,,1,From Goal Kick,Rebecca Holloway,31568.0,Left Center Back,54,Birmingham City WFC,969,['30fa60c1-fbd5-432d-bf8c-e372ae8be3cc'],31,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:29:31.819,Pass,
,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,9575de60-d55c-488c-936d-ec825b7edc66,967,,"[20.0, 39.9]",2275065,29,,,,,-1.4796213,,Right Foot,,"[21.6, 22.4]",,Ground Pass,,17.57299,,,Rebecca Holloway,31568.0,,,,,,,1,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,54,Birmingham City WFC,969,['01920e18-b440-47a7-b5f8-31823e3dda45'],36,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:29:36.655,Pass,
,,,,,,,,,,,,,,,,1.338558,,,,,,,,,,,,,,9fade62c-d563-49f9-98cd-d3d2dcafd6ee,970,,"[27.5, 12.2]",2275065,29,,,,,-0.5976362,,Left Foot,,"[39.4, 4.1]",,Ground Pass,,14.395138,,,Adrienne Jordan,31567.0,,,,,,,1,From Goal Kick,Rebecca Holloway,31568.0,Left Center Back,54,Birmingham City WFC,969,['d87f6dc2-bc7a-4b58-b7b3-a42532414292'],40,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:29:40.989,Pass,
,,,,,,,,,,,,,,,,1.271494,,,,,,,,,,,,,,d72e4951-59fe-436c-b3fc-5fc1d8395693,973,,"[39.6, 3.8]",2275065,29,,,,,-0.025635408,,Right Foot,,"[51.3, 3.5]",,Ground Pass,,11.703846,,,Abbi Grant,31565.0,,,,,,,1,From Goal Kick,Adrienne Jordan,31567.0,Left Back,54,Birmingham City WFC,969,['e06ce064-57ed-4dc1-820d-26037a78a207'],43,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:29:43.142,Pass,
,,,,,,,,,,,,,,,,1.377012,,,,,,,,,,,,,,80ad48cc-09fc-4e80-a66b-77a7a9873e90,979,,"[63.6, 75.4]",2275065,29,,,,,-1.666885,,Right Foot,,"[62.8, 67.1]",,Ground Pass,,8.338465,,,Emily Simpkins,23289.0,,,,,,,1,From Goal Kick,Kirsty Barton,19414.0,Right Back,54,Birmingham City WFC,969,['568b62e8-c30a-4f08-bf78-27d795e69599'],45,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:45.479,Pass,
,,,,,,,,,,,,,,,,2.478563,,,,,,,,,,,,,,732f9fa3-51d4-4cc8-a1f8-a7f7b48a80fb,988,,"[48.4, 10.6]",2275065,29,,,,,2.0913131,,Right Foot,,"[39.4, 26.3]",,Ground Pass,,18.096685,,,Lucy Whipp,31566.0,,,,,,,1,From Goal Kick,Abbi Grant,31565.0,Left Wing,54,Birmingham City WFC,969,['b0deb80e-64dd-44b8-82bb-d4a164a3d639'],50,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:29:50.347,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,17793469-334e-4f15-a098-77d407de26f4,991,,"[38.2, 33.3]",2275065,29,,,,,1.5166122,,Right Foot,,"[39.8, 62.8]",,Ground Pass,,29.543358,,,Chloe Arthur,10193.0,,,,,,,1,From Goal Kick,Lucy Whipp,31566.0,Right Center Midfield,54,Birmingham City WFC,969,['6365a42d-d712-4d2c-ba9a-deea6984567f'],53,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:29:53.626,Pass,
,,,,,,,,,,,,,,,,1.976397,,,,,,,,,,,,,,0fd73ce5-8baa-4fb3-b3ab-6740f1dfabba,995,,"[56.5, 56.4]",2275065,30,,,,,-1.4844316,,Left Foot,,"[58.5, 33.3]",,Low Pass,,23.186419,Incomplete,,,,,,,,,,1,From Goal Kick,Chloe Arthur,10193.0,Right Back,54,Birmingham City WFC,969,"['3b313c46-f062-4cdc-bf0d-91cc8ad18449', 'ac273a9b-7a88-44a6-b9cb-07cbd88d6f10']",0,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:00.034,Pass,True
,,,,,,,,,,,,,,,,1.853982,,,,,,,,,,,,,,8730de38-5fff-45d7-93c5-9c0ede7983a1,1001,,"[7.0, 44.1]",2275065,30,,,,,1.1269201,,Right Foot,,"[13.8, 58.4]",,Ground Pass,,15.834456,,,Harriet Scott,19592.0,,,,,,Goal Kick,1,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,55,Birmingham City WFC,969,['cd2f7755-06a9-4778-8c6b-1d30d58a8b28'],28,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:28.110,Pass,
,,,,,,,,,,,,,,,,1.713763,,,,,,,,,,,,,,bbe113c2-8f5a-442f-b262-a668b4046089,1004,,"[17.0, 56.9]",2275065,30,,,,,0.99558073,,Left Foot,,"[28.8, 75.1]",,Ground Pass,,21.690552,,,Chloe Arthur,10193.0,,,,,,,1,From Goal Kick,Harriet Scott,19592.0,Right Center Back,55,Birmingham City WFC,969,['b769f673-7dc8-4238-9ed3-cb0cd77890d9'],31,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:31.844,Pass,
,,,,,,,,,,,,,,,,1.247579,,,,,,,,,,,,,,82fd08f2-18ca-4457-9732-fbf2cadea24b,1007,,"[28.8, 75.1]",2275065,30,,,,,-2.465348,,Right Foot,,"[20.7, 68.6]",,Ground Pass,,10.385567,,,Harriet Scott,19592.0,,,,,,,1,From Goal Kick,Chloe Arthur,10193.0,Right Back,55,Birmingham City WFC,969,['454aea68-d5f7-4ee4-974f-165904269d1e'],33,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:33.588,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,75466769-fef8-4c49-80fc-d30efd14115a,1011,,"[34.8, 59.0]",2275065,30,,,,,-0.6842948,,Right Foot,,"[46.2, 49.7]",,Ground Pass,,14.71224,,,Lucy Whipp,31566.0,,,,,,,1,From Goal Kick,Harriet Scott,19592.0,Right Center Back,55,Birmingham City WFC,969,['82d2bfa1-1cbc-4f37-89ce-d17c960c28cf'],40,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:40.689,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,0046461d-09e9-4113-adb0-4b6d988c34c4,1014,,"[42.7, 53.6]",2275065,30,,,,,1.9310952,,Right Foot,,"[34.6, 75.1]",,Ground Pass,,22.975204,,,Chloe Arthur,10193.0,,,,,,,1,From Goal Kick,Lucy Whipp,31566.0,Right Center Midfield,55,Birmingham City WFC,969,['a52c3b22-8824-498a-8433-2bf492991d51'],42,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:42.680,Pass,
,,,,,,,,,,,,,,,,3.814134,,,,,,,,,,,,,,4fe6d1de-aaeb-4144-b381-45decffd240b,1017,,"[33.8, 73.8]",2275065,30,,,,,-1.7414603,,Right Foot,,"[25.7, 26.8]",,High Pass,,47.69287,,,Rebecca Holloway,31568.0,,,True,,,,1,From Goal Kick,Chloe Arthur,10193.0,Right Back,55,Birmingham City WFC,969,['55fc2ef0-5e15-48b7-8479-8b3e912c2231'],45,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:45.504,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,7087df32-d33b-4d70-815a-41614d2d84fc,1020,,"[28.6, 14.0]",2275065,30,,,,,-0.7607726,,Left Foot,,"[39.0, 4.1]",,Ground Pass,,14.358621,,,Adrienne Jordan,31567.0,,,,,,,1,From Goal Kick,Rebecca Holloway,31568.0,Left Center Back,55,Birmingham City WFC,969,['2a1d0c7a-1dcc-4105-b28a-9e2195819542'],50,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:50.932,Pass,
,,,,,,,,,,,,,,,,0.752523,,,,,,,,,,,,,,c2f405ea-10e4-4072-8c35-2e2c623eb396,1024,,"[39.6, 4.3]",2275065,30,,,,,0.97998476,,Left Foot,,"[45.1, 12.5]",,Ground Pass,,9.873702,,,Brianna Visalli,18157.0,,,,,,,1,From Goal Kick,Adrienne Jordan,31567.0,Left Back,55,Birmingham City WFC,969,"['af4ab969-ee78-496a-9717-8c2b8e246f09', 'baeca907-b513-4dbc-9ede-a8535ad73f86']",53,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:53.330,Pass,True
,,,,,,,,,,,,,,,,2.634085,,,,,,,,,,,,,,025055e6-f31b-448a-b884-46306c1d7397,1029,,"[33.2, 0.1]",2275065,31,,,,,1.534613,,,,"[34.0, 22.2]",,Low Pass,,22.114475,,,Brianna Visalli,18157.0,,,,,,Throw-in,1,From Throw In,Adrienne Jordan,31567.0,Left Back,56,Birmingham City WFC,969,['6c8b5fe5-2eca-43b1-ad9e-667c5d4d1e22'],5,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:05.510,Pass,
,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,c578534d-3291-4051-b0e5-f18a2c723378,1032,,"[35.0, 39.9]",2275065,31,,,,,1.4505008,,Right Foot,,"[38.3, 67.2]",,Ground Pass,,27.498728,,,Chloe Arthur,10193.0,,,,,,,1,From Throw In,Brianna Visalli,18157.0,Left Center Midfield,56,Birmingham City WFC,969,['f16974db-f409-4f71-baf7-2a7a2b7bd409'],10,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:10.144,Pass,
,,,,,,,,,,,,,,,,1.59423,,,,,,,,,,,,,,1108c946-870b-44db-9496-da5717b4aaf3,1039,,"[55.6, 58.6]",2275065,31,,True,,,0.70955604,,Right Foot,,"[73.3, 73.8]",,Ground Pass,,23.330881,,,Brianna Visalli,18157.0,,,,,,Free Kick,1,From Free Kick,Lucy Whipp,31566.0,Right Center Midfield,57,Birmingham City WFC,969,['d9d9b83a-132e-43ce-87b9-c78d02853615'],22,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:22.379,Pass,
,,,,,,,,,,,,,,,,0.813843,,,,,,,,,,,,,,ec0daafd-d943-48cc-96eb-cc671557d495,1041,,"[73.3, 73.8]",2275065,31,,,,,-0.5933502,,Left Foot,,"[81.9, 68.0]",,Ground Pass,,10.373042,,,Claudia Walker,15580.0,,,,,,,1,From Free Kick,Brianna Visalli,18157.0,Left Center Midfield,57,Birmingham City WFC,969,['81d44ddb-b7f2-4ab2-8c6d-d7638534c55b'],24,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:24.826,Pass,
,,,,,,,,,,,,,,,,0.620664,,,,,,,,,,,,,,60e1f110-1102-4f98-832d-d46b0b077393,1044,,"[38.5, 0.1]",2275065,31,,,,,1.6388727,,,,"[37.9, 8.9]",,Low Pass,,8.820431,,,Danielle Buet,20034.0,,,,,,Throw-in,1,From Throw In,Felicity Gibbons,16392.0,Left Back,58,Brighton & Hove Albion WFC,965,['6172bbe8-dcb1-4188-b5cd-d416527f94ad'],46,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:46.273,Pass,
,,,,,,,,,,,,,,,,0.796028,,,,,,,,,,,,,,510d36db-074d-4ae5-964a-f977dadb78ea,1047,,"[37.6, 8.2]",2275065,31,,,,,-1.6666554,,Right Foot,,"[37.1, 3.0]",,Ground Pass,,5.2239833,,,Felicity Gibbons,16392.0,,,,,,,1,From Throw In,Danielle Buet,20034.0,Left Center Midfield,58,Brighton & Hove Albion WFC,965,"['5195016b-e585-4d7b-9163-1d6272ee8b8d', 'da3f2121-8fe8-46df-8c8b-2e2d88f772d7']",46,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:46.893,Pass,True
,,,,,,,,,,,,,,,,2.249921,,,,,,,,,,,,,,9b2dfbc5-1a73-4f09-87fa-40a1654061d6,1050,,"[37.1, 2.3]",2275065,31,,,,,1.9551002,,Left Foot,,"[20.6, 43.1]",,High Pass,,44.010113,,,Fern Whelan,19420.0,,,True,,,,1,From Throw In,Felicity Gibbons,16392.0,Left Back,58,Brighton & Hove Albion WFC,965,['ad71aae1-23d3-42ef-8780-e82dd5f4d060'],47,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:47.792,Pass,
,,,,,,,,,,,,,,,,2.214968,,,,,,,,,,,,,,bf8e5ccb-e8cb-4c31-959c-12aba5360aee,1053,,"[21.6, 52.7]",2275065,31,,,,,0.54945785,,Right Foot,,"[57.2, 74.5]",,Ground Pass,,41.74446,,,Kirsty Barton,19414.0,,,,,,,1,From Throw In,Fern Whelan,19420.0,Right Center Back,58,Brighton & Hove Albion WFC,965,['6955a34f-2e14-4ddd-8da0-d166527ec384'],51,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:51.789,Pass,
,,,,,,,,,,,,,,,,2.366174,,,,,,,,,,,,,,a033bf3e-369e-42a5-aed8-4af9846a1d47,1056,,"[57.2, 74.1]",2275065,31,,,,,-0.16226184,,Right Foot,,"[85.3, 69.5]",,Ground Pass,,28.474024,Incomplete,,Matilde Lundorf Skovsen,31528.0,,,,,,,1,From Throw In,Kirsty Barton,19414.0,Right Back,58,Brighton & Hove Albion WFC,965,"['3cf54e6a-4282-4a01-8100-fc5210b5f310', 'a7b06140-3d8f-42d0-92ea-0578adf923d9']",54,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:54.932,Pass,
,,,,,,,,,,,,,,,,0.232712,,,,,,,,,,,,,,b06e9112-5750-4fbd-8d74-bac157cdf4d7,1061,,"[29.4, 7.6]",2275065,31,,,,,-0.34555557,,Left Foot,,"[31.9, 6.7]",,Low Pass,,2.657066,Incomplete,,Adrienne Jordan,31567.0,,,,,,,1,Regular Play,Rebecca Holloway,31568.0,Left Center Back,59,Birmingham City WFC,969,"['662374fa-7f48-4d61-af0b-b5130fe14454', '6e70bc3e-bc5d-418f-a532-32de945270e2', '910b709a-bc39-4899-8e22-bdd3e37ed900']",58,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:58.698,Pass,True
,,,,,,,,,,,,,,,,1.363845,,,,,,,,,,,,,,fa648fbe-fd49-419d-8cee-7bdd50b19475,1064,,"[42.9, 0.1]",2275065,32,,,,,0.3240389,,,,"[56.0, 4.5]",,Low Pass,,13.81919,,,Abbi Grant,31565.0,,,,,,Throw-in,1,From Throw In,Adrienne Jordan,31567.0,Left Back,60,Birmingham City WFC,969,['b41c0a68-76aa-44d6-866e-0815abfe4393'],6,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:06.362,Pass,
,,,,,,,,,,,,,,,,0.999278,,,,,,,,,,,,,,f2b6d6e5-8472-4bc0-83ee-637473d962b6,1068,,"[54.2, 5.2]",2275065,32,,,,,3.131789,,Right Foot,,"[44.0, 5.3]",,Low Pass,,10.20049,,,Adrienne Jordan,31567.0,,,,,,,1,From Throw In,Abbi Grant,31565.0,Left Wing,60,Birmingham City WFC,969,"['10b7ac81-aafe-4205-991a-a73ca00f0f09', 'b203b6e8-fa87-4282-a7f0-5e043c6f3c8b']",8,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:08.178,Pass,True
,,,,,,,,,,,,,,,,1.713528,,,,,,,,,,,,,,9d5d1dcc-6bc7-4136-850a-5f7c097d6111,1071,,"[37.3, 5.3]",2275065,32,,,,,3.115455,,Left Foot,,"[22.0, 5.7]",,Ground Pass,,15.305228,,,Rebecca Holloway,31568.0,,,,,,,1,From Throw In,Adrienne Jordan,31567.0,Left Back,60,Birmingham City WFC,969,['1686fb49-31ad-400d-8e7d-d3199cf341d9'],11,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:11.138,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1ac13286-0a0b-438f-89ee-f44de44e2668,1074,,"[22.0, 5.7]",2275065,32,,,,,2.1486983,,Left Foot,,"[4.0, 33.3]",,Ground Pass,,32.950874,,,Hannah Hampton,22032.0,,,,,,,1,From Throw In,Rebecca Holloway,31568.0,Left Center Back,60,Birmingham City WFC,969,['af2205e4-bf21-4945-be29-d41025fa9d8a'],13,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:13.687,Pass,
