ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.308374,,,,,,,,,,,810849b9-cb10-4b0d-b68e-972a4c04f407,2774,,,"[9.9, 43.1]",2275082,71,,,,1.2060615,,Left Foot,,,,"[16.2, 59.6]",Ground Pass,,17.661823,,Leah Williamson,18999.0,,,,,,,2,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,147,Arsenal WFC,968,['6b2f1b42-aae2-464a-b8ef-3c59002e6ea2'],10,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:10.451,Pass,
,,,,,,,,,,,,,,,1.297427,,,,,,,,,,,f335d202-49f1-45d7-a7a5-6f5e1ad4055a,2777,,,"[21.1, 62.7]",2275082,71,,,,0.72047406,,Right Foot,,,,"[38.3, 77.8]",Ground Pass,,22.88777,,Lisa Evans,10179.0,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,147,Arsenal WFC,968,['c05b818f-b337-4c88-90a1-c58dca8795c0'],14,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:14.387,Pass,
,,,,,,,,,,,,,,,0.919153,,,,,,,,,,,418e8fee-c1f8-47ec-ae51-9483e4a0336f,2780,,,"[39.3, 77.0]",2275082,71,,,,-0.047134873,,Left Foot,,,,"[49.9, 76.5]",Ground Pass,,10.611786,,Jordan Nobbs,10192.0,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Back,147,Arsenal WFC,968,['a0488804-b5b8-4338-8626-fd6312c704c9'],16,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:16.495,Pass,
,,,,,,,,,,,,,,,0.809218,,,,,,,,,,,a6c8d8e2-32c7-4846-94dd-800184dcc053,2784,,,"[49.7, 76.5]",2275082,71,,,,-2.4297457,,Right Foot,,,,"[44.6, 72.1]",Ground Pass,,6.735726,Incomplete,Danielle van de Donk,10658.0,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,147,Arsenal WFC,968,"['2e8e9216-e7c1-421a-9a6c-64bfd9841174', 'd45f86de-50c5-4bc6-8d63-0307b5fd9a0f']",17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:17.846,Pass,
,,,,,,,,,,,,,,,1.062857,,,,,,,,,,,2cde6d20-b28c-49c1-9d1b-48a28578c215,2788,,,"[37.7, 77.0]",2275082,71,,,,-0.6368933,,Right Foot,,,,"[45.0, 71.6]",Ground Pass,,9.080198,,Danielle van de Donk,10658.0,,,,,,Recovery,2,Regular Play,Lisa Evans,10179.0,Right Back,147,Arsenal WFC,968,['f9334f8a-5418-4aa4-b588-32802e35bb04'],20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:20.181,Pass,
,,,,,,,,,,,,,,,4.669816,,,,,,,,,,,44adbe4f-ad40-47f2-a858-0a8163de25ea,2792,,,"[45.0, 67.6]",2275082,71,,,,0.17562106,,Right Foot,,,,"[99.1, 77.2]",High Pass,,54.945156,,Kim Little,15616.0,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Wing,147,Arsenal WFC,968,['681be643-2fbd-442a-b367-2f7b42e86b4b'],26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:26.223,Pass,
,,,,,,,,,,,,,,,1.038919,,,,,,,,,,,0e6563bc-471b-4421-9797-5a0bb8789389,2795,,,"[117.6, 64.1]",2275082,71,,,,-1.5707964,,Right Foot,True,,,"[117.6, 42.9]",Low Pass,,21.2,Incomplete,Vivianne Miedema,15623.0,,,,,,,2,Regular Play,Kim Little,15616.0,Left Defensive Midfield,147,Arsenal WFC,968,"['9c3585d0-ff04-4695-b739-7a6d65f16b75', 'aad2af85-c159-4d77-8bf0-e6f44c21479b']",33,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:33.901,Pass,
,,,,,,,,,,,,,,,2.753933,,,,,,,,,,,5e82744a-e4b8-4fb5-bcfa-567e03917ece,2799,,,"[7.4, 35.6]",2275082,71,,,,-0.8288491,,Keeper Arm,,,,"[26.1, 15.2]",High Pass,,27.673994,,Siri Worm,15572.0,,,,,,,2,From Keeper,Rebecca Leigh Spencer,18158.0,Goalkeeper,148,Tottenham Hotspur Women,749,['29665ead-07da-4b8a-b499-1cc867ec89e8'],39,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:26:39.272,Pass,
,,,,,,,,,,,,,,,0.951123,,,,,,,,,,,b7c29b40-3ccb-4fff-a1e7-d1a0f7c0969d,2802,,,"[39.4, 11.7]",2275082,71,,,,0.9721369,,Left Foot,,,,"[48.2, 24.6]",Ground Pass,,15.615697,,Rachel Furness,15706.0,,,,,,,2,From Keeper,Siri Worm,15572.0,Left Back,148,Tottenham Hotspur Women,749,['bb74c268-93a6-4f5f-b790-366a1e1ee70f'],44,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:26:44.778,Pass,
,,,,,,,,,,,,,,,1.309832,,,,,,,,,,,d9a3e33a-bce9-4aa8-b848-b1df3332f3ac,2806,,,"[50.0, 21.7]",2275082,71,,,,-0.548942,,Left Foot,,,,"[70.6, 9.1]",High Pass,,24.147879,Incomplete,Josie Green,4865.0,,,,,,,2,From Keeper,Rachel Furness,15706.0,Left Defensive Midfield,148,Tottenham Hotspur Women,749,"['36cee560-8ee5-4c8e-aff3-a644e60f7208', '701edd30-a41c-45d0-8406-9f6f226aceda', '801d292b-1a99-4027-aa32-365e1dc02586']",46,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:26:46.824,Pass,True
,,,,,,,,,,,,,,,1.815298,,,,,,,,,,,3399bd4a-4ca0-4f4f-9ed2-45c81a2a3061,2809,,,"[97.5, 0.1]",2275082,72,,,,1.3918792,,,,,,"[99.2, 9.5]",High Pass,,9.552486,,Josie Green,4865.0,,,,,,Throw-in,2,From Throw In,Siri Worm,15572.0,Left Back,149,Tottenham Hotspur Women,749,['acceb947-cdc7-4c6a-a0c5-856d4c4b1eae'],6,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:27:06.928,Pass,
,,,,,,,,,,,,,,,0.718975,,,,,,,,,,,672b9a40-a4d5-48fa-87b1-c3472a1b91ec,2812,,,"[99.6, 8.7]",2275082,72,,,,-1.8873656,,Right Foot,,,,"[97.7, 2.9]",Ground Pass,,6.1032777,,Siri Worm,15572.0,,,,,,,2,From Throw In,Josie Green,4865.0,Left Midfield,149,Tottenham Hotspur Women,749,['cf407f16-107c-41ef-903e-a2e6a5d2f4d6'],9,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:27:09.060,Pass,
,,,,,,,,,,,,,,,0.667592,,,,,,,,,,,79f6f283-b197-4079-a484-cc08a4da2861,2816,,,"[97.5, 1.7]",2275082,72,,,,1.6594522,,Left Foot,,,,"[96.7, 10.7]",Ground Pass,,9.035485,,Josie Green,4865.0,,,,,,,2,From Throw In,Siri Worm,15572.0,Left Back,149,Tottenham Hotspur Women,749,"['25db4f73-fe8a-473e-92d4-926bebb19f98', '9b86396f-bd5d-4306-89f3-2cdaff8707a2']",10,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:27:10.234,Pass,True
,,,,,,,,,,,,,,,2.46157,,,,,,,,,,,975ef228-12c6-404f-996d-b4f1dd308bd5,2819,,,"[96.7, 12.7]",2275082,72,,,,0.9374414,,Left Foot,True,,,"[117.7, 41.3]",High Pass,,35.481827,Incomplete,Kit Graham,31551.0,,,,,,,2,From Throw In,Josie Green,4865.0,Left Midfield,149,Tottenham Hotspur Women,749,"['30b8a44e-c87b-47f2-850e-f43ecc1f50d5', '6da91332-d987-49b8-afb9-5bf53c502abc']",12,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:27:12.015,Pass,
,,,,,,,,,,,,,,,3.510999,,,,,,,,,,,582c0d19-83fc-4f9a-9d6a-fd71cc96a071,2823,,,"[16.9, 36.1]",2275082,72,,,,-0.009615088,,Drop Kick,,,,"[79.3, 35.5]",High Pass,,62.402885,Incomplete,Vivianne Miedema,15623.0,,,,,,,2,From Keeper,Manuela Zinsberger,10237.0,Goalkeeper,150,Arsenal WFC,968,"['6c464810-87cd-4b50-b759-4512ae45670f', '90311e7c-5103-4166-8e9f-91846c2d5e87']",31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:31.846,Pass,
,,,,,,,,,,,,,,,0.965473,,,,,,,,,,,137e9ce4-8bde-404a-b767-79a21e67216c,2826,,,"[51.5, 34.7]",2275082,72,,,,0.13800602,,Head,,,,"[58.7, 35.7]",Low Pass,,7.2691126,,Jordan Nobbs,10192.0,,,,,,Recovery,2,From Keeper,Lia Wälti,10405.0,Right Defensive Midfield,150,Arsenal WFC,968,['1db65a85-2ddc-446c-bc5a-84c34cea8ad6'],37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:37.486,Pass,
,,,,,,,,,,,,,,,1.799388,,,,,,,,,,,795f2728-a5d5-4f30-b306-6659af28b15e,2828,,,"[58.7, 35.7]",2275082,72,,,,-2.053922,,Left Foot,,,,"[52.3, 23.5]",High Pass,,13.776793,,Katie McCabe,15620.0,,,,,,,2,From Keeper,Jordan Nobbs,10192.0,Center Attacking Midfield,150,Arsenal WFC,968,['c99111ff-4416-4f6c-b0c1-93488758de70'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:38.451,Pass,
,,,,,,,,,,,,,,,3.012201,,,,,,,,,,,f70cd0a3-8e7a-4bb4-85df-7193e108f4af,2832,,,"[56.2, 24.9]",2275082,72,,,,-2.9165008,,Left Foot,,,,"[34.8, 20.0]",Ground Pass,,21.953815,,Jennifer Patricia Beattie,17524.0,,,,,,,2,From Keeper,Katie McCabe,15620.0,Left Back,150,Arsenal WFC,968,['b1531dae-fe5c-412d-849e-5da79393326c'],42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:42.645,Pass,
,,,,,,,,,,,,,,,1.695638,,,,,,,,,,,52bc2b26-4ab4-4b06-bd65-3af46c72f54d,2835,,,"[33.6, 17.6]",2275082,72,,,,-0.8703947,,Right Foot,,,,"[43.8, 5.5]",Ground Pass,,15.825612,,Bethany Mead,15619.0,,,,,,,2,From Keeper,Jennifer Patricia Beattie,17524.0,Left Center Back,150,Arsenal WFC,968,['0c5fffb5-a44a-4d63-8577-820ae4d7458c'],46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:46.623,Pass,
,,,,,,,,,,,,,,,1.168105,,,,,,,,,,,3fa6f27e-a4c9-499f-8193-5a6b223684dc,2838,,,"[43.8, 5.5]",2275082,72,,,,2.5163496,,Right Foot,,,,"[28.7, 16.4]",Ground Pass,,18.623104,,Jennifer Patricia Beattie,17524.0,,,,,,,2,From Keeper,Bethany Mead,15619.0,Left Wing,150,Arsenal WFC,968,['84ce066c-1730-4fa2-8576-369569fa8fca'],50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:50.225,Pass,
,,,,,,,,,,,,,,,0.991323,,,,,,,,,,,beaf71d8-669e-4ffb-9aba-2aa2ebdce7a0,2841,,,"[28.7, 19.4]",2275082,72,,,,0.5815197,,Right Foot,,,,"[43.0, 28.8]",Ground Pass,,17.11286,,Lia Wälti,10405.0,,,,,,,2,From Keeper,Jennifer Patricia Beattie,17524.0,Left Center Back,150,Arsenal WFC,968,['295aed74-b932-4b10-bd7b-9b955cbb3154'],52,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:52.295,Pass,
,,,,,,,,,,,,,,,0.988564,,,,,,,,,,,ef1ffd4a-b0e9-4450-959f-ecb6adb99b83,2844,,,"[50.5, 27.4]",2275082,72,,,,0.13749179,,Right Foot,,,,"[66.4, 29.6]",Ground Pass,,16.05148,,Vivianne Miedema,15623.0,,,,,,,2,From Keeper,Lia Wälti,10405.0,Right Defensive Midfield,150,Arsenal WFC,968,['e6f43dd2-5e05-4d9a-b4aa-18b052e3100e'],55,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:55.434,Pass,
,,,,,,,,,,,,,,,3.39296,,,,,,,,,,,205e0f3a-1fbf-4ef7-9848-9790c0bf209a,2848,,,"[64.2, 33.1]",2275082,72,,,,1.4372673,,Right Foot,,,,"[70.5, 80.0]",High Pass,,47.321243,Out,Danielle van de Donk,10658.0,,,True,,,,2,From Keeper,Vivianne Miedema,15623.0,Center Forward,150,Arsenal WFC,968,['c4933395-d392-45b5-bc87-4dbe3aa82a25'],57,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:57.372,Pass,
,,,,,,,,,,,,,,,2.291479,,,,,,,,,,,6b79e723-04b0-4c25-b2ae-881a944f3d51,2850,,,"[49.6, 0.1]",2275082,73,,,,2.9900908,,,,,,"[36.5, 2.1]",High Pass,,13.251792,,Anna Filbey,31703.0,,,,,,Throw-in,2,From Throw In,Siri Worm,15572.0,Left Back,151,Tottenham Hotspur Women,749,['7b8e6507-5473-4bcf-a3f0-0979a88ee44d'],11,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:28:11.611,Pass,
,,,,,,,,,,,,,,,2.282369,,,,,,,,,,,a5c13545-72a1-4386-90d8-4610300d193c,2854,,,"[36.9, 4.6]",2275082,73,,,,0.2508818,,Right Foot,,,,"[76.7, 14.8]",High Pass,,41.08625,,Rachel Furness,15706.0,,,,,,,2,From Throw In,Anna Filbey,31703.0,Left Center Back,151,Tottenham Hotspur Women,749,"['a45da9cb-e1f2-4906-83f4-12edbec48961', 'cbe4cebd-67cb-4875-84e6-27e0ea9ae960']",16,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:28:16.467,Pass,True
,,,,,,,,,,,,,,,4.684442,,,,,,,,,,,f2dd3caf-3c55-4c73-b309-6af77587e5ef,2856,,,"[76.7, 14.8]",2275082,73,,,,0.45057645,,Head,,,,"[107.5, 29.7]",Low Pass,,34.214764,Incomplete,Rianna Dean,31702.0,,,,,,,2,From Throw In,Rachel Furness,15706.0,Left Defensive Midfield,151,Tottenham Hotspur Women,749,"['0e30c4db-2f60-448e-a86d-c8844ec9d757', 'a962db17-4b6a-4770-852b-3a012b97a7a6']",18,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:28:18.789,Pass,
,,,,,,,,,,,,,,,2.586109,,,,,,,,,,,9ef1ff4a-38aa-420d-942e-d6dc8296aa08,2860,,,"[14.6, 35.5]",2275082,73,,,,-1.0241572,,Keeper Arm,,,,"[27.5, 14.3]",Ground Pass,,24.816326,,Lia Wälti,10405.0,,,,,,,2,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,152,Arsenal WFC,968,['f5354b32-2703-4cf9-bce0-33adb44a4ce3'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:36.571,Pass,
,,,,,,,,,,,,,,,1.538157,,,,,,,,,,,11bfb4c1-9296-46c8-bc49-a8bfe0036923,2863,,,"[39.7, 11.9]",2275082,73,,,,-0.29791567,,Right Foot,,,,"[63.8, 4.5]",Low Pass,,25.210514,,Katie McCabe,15620.0,,,,,,,2,Regular Play,Lia Wälti,10405.0,Right Defensive Midfield,152,Arsenal WFC,968,['3f0ca4df-60a2-4c5d-8d0c-e08303056274'],41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:41.246,Pass,
,,,,,,,,,,,,,,,0.967403,,,,,,,,,,,f2cde661-162f-4c1a-b93c-37888aa83e18,2867,,,"[69.5, 7.8]",2275082,73,,,,1.5027199,,Left Foot,,,,"[70.1, 16.6]",Low Pass,,8.820431,,Vivianne Miedema,15623.0,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,152,Arsenal WFC,968,['0b2d383a-21fc-4ce3-b17b-15a6ec7c1fbd'],43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:43.655,Pass,
,,,,,,,,,,,,,,,1.404289,,,,,,,,,,,18ce9de4-0877-4c87-92e8-4a17bba6802a,2870,,,"[60.7, 11.5]",2275082,73,,,,2.0786955,,Right Foot,,,,"[54.8, 22.1]",Ground Pass,,12.131364,,Jordan Nobbs,10192.0,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,152,Arsenal WFC,968,['a09476d9-4c4f-4d2c-a1e7-983b188c27e5'],47,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:47.715,Pass,
,,,,,,,,,,,,,,,1.739822,,,,,,,,,,,4c68ac3e-4bed-4bad-b69d-a98d2c959277,2874,,,"[48.7, 25.1]",2275082,73,,,,1.831825,,Right Foot,,,,"[40.9, 54.3]",Ground Pass,,30.223831,,Leah Williamson,18999.0,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,152,Arsenal WFC,968,['8ba6a967-68b5-4292-b05e-b6e106bc5624'],50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:50.540,Pass,
,,,,,,,,,,,,,,,1.823083,,,,,,,,,,,83c5dd33-164b-485b-bd07-03638cbca659,2877,,,"[42.4, 58.2]",2275082,73,,,,0.7208115,,Right Foot,,,,"[63.8, 77.0]",Ground Pass,,28.485085,,Danielle van de Donk,10658.0,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,152,Arsenal WFC,968,['d4dd0261-4165-449a-8ec6-1e4e315af948'],53,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:53.958,Pass,
,,,,,,,,,,,,,,,1.611506,,,,,,,,,,,86dfe668-18a7-429e-857b-769b3f3df76a,2880,,,"[58.5, 76.5]",2275082,73,,,,-1.8126353,,Left Foot,,,,"[54.8, 61.5]",Ground Pass,,15.449595,,Jordan Nobbs,10192.0,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Wing,152,Arsenal WFC,968,['a1922cff-ee01-4c8c-a98e-58656d86e2d1'],56,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:56.533,Pass,
,,,,,,,,,,,,,,,2.560455,,,,,,,,,,,702d4b58-1fa5-464c-8ceb-1ce0f9d387fb,2883,,,"[62.6, 59.0]",2275082,74,,,,-1.4200219,,Right Foot,,,,"[69.3, 14.9]",Low Pass,,44.606052,,Katie McCabe,15620.0,,,True,,,,2,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,152,Arsenal WFC,968,['4de0b3ea-594c-485e-b34d-545ef3a6b971'],1,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:01.995,Pass,
,,,,,,,,,,,,,,,1.335988,,,,,,,,,,,db530794-15eb-4381-a834-c4c0fafb5383,2886,,,"[78.1, 9.2]",2275082,74,,,,2.5497215,,Left Foot,,,,"[66.2, 17.2]",Ground Pass,,14.3391075,,Lia Wälti,10405.0,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,152,Arsenal WFC,968,['da47cf6b-12c5-402a-8417-18ba954bb0b1'],7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:07.473,Pass,
,,,,,,,,,,,,,,,1.152736,,,,,,,,,,,202e6228-475e-44d4-9533-c4ac464b0ccc,2889,,,"[70.3, 16.0]",2275082,74,,,,-0.9657378,,Right Foot,,,,"[77.7, 5.3]",Ground Pass,,13.009612,,Katie McCabe,15620.0,,,,,,,2,Regular Play,Lia Wälti,10405.0,Right Defensive Midfield,152,Arsenal WFC,968,['b42e66ee-a390-40e1-ba21-f8e55a3a1d37'],10,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:10.756,Pass,
,,,,,,,,,,,,,,,1.495928,,,,,,,,,,,31c107a8-ad16-4b32-ac2c-a9505ec19d8f,2892,,,"[78.3, 5.3]",2275082,74,,,,2.9299934,,Left Foot,,,,"[64.8, 8.2]",Ground Pass,,13.807969,,Lia Wälti,10405.0,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,152,Arsenal WFC,968,['939b7f99-f668-47c3-bb55-c7060aac1a8f'],12,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:12.638,Pass,
,,,,,,,,,,,,,,,1.11159,,,,,,,,,,,aa241f7b-0beb-4fb7-9b45-6074b9036025,2895,,,"[65.2, 8.6]",2275082,74,,,,2.580099,,Left Foot,,,,"[52.8, 16.4]",Ground Pass,,14.649232,,Jennifer Patricia Beattie,17524.0,,,,,,,2,Regular Play,Lia Wälti,10405.0,Right Defensive Midfield,152,Arsenal WFC,968,['82843e3f-f3bf-49c1-8a0b-2189dbcc419c'],15,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:15.041,Pass,
,,,,,,,,,,,,,,,1.825587,,,,,,,,,,,6d00f8c2-0658-4503-833e-0790b919ceab,2898,,,"[52.4, 18.0]",2275082,74,,,,-1.1659045,,Right Foot,,,,"[57.2, 6.8]",Ground Pass,,12.185237,,Lia Wälti,10405.0,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,152,Arsenal WFC,968,['303204e1-f3ac-42e7-8205-130cb41e0bc0'],16,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:16.769,Pass,
,,,,,,,,,,,,,,,1.473619,,,,,,,,,,,e38c9229-e2a8-4ee0-b8cc-82c015c1308b,2902,,,"[63.0, 10.7]",2275082,74,,,,2.508844,,Left Foot,,,,"[49.5, 20.6]",Low Pass,,16.740967,,Jennifer Patricia Beattie,17524.0,,,,,,,2,Regular Play,Lia Wälti,10405.0,Right Defensive Midfield,152,Arsenal WFC,968,['08f7860c-7d13-4f0d-b591-a4c37878bfd3'],21,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:21.106,Pass,
,,,,,,,,,,,,,,,0.967195,,,,,,,,,,,b5fa47a8-6956-409e-a461-9888ae6ef8a2,2905,,,"[49.7, 24.7]",2275082,74,,,,0.122336835,,Right Foot,,,,"[61.9, 26.2]",Ground Pass,,12.291867,,Jordan Nobbs,10192.0,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,152,Arsenal WFC,968,['2a9f5f6c-0957-4132-8dd5-3cd763f2b080'],24,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:24.887,Pass,
,,,,,,,,,,,,,,,1.612313,,,,,,,,,,,4086f258-8774-4b26-92a4-3b3b1b7950c2,2909,,,"[58.5, 27.0]",2275082,74,,,,3.0051901,,Left Foot,,,,"[48.3, 28.4]",Ground Pass,,10.29563,,Jennifer Patricia Beattie,17524.0,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,152,Arsenal WFC,968,"['95e5327a-73a8-436f-85c5-7638fb77c798', 'c4c00cae-311f-4cb3-84a3-e14ee524fc47']",26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:26.475,Pass,True
,,,,,,,,,,,,,,,1.572057,,,,,,,,,,,68b51cb4-9e91-41f2-9e67-735705f4f2bf,2912,,,"[49.9, 33.9]",2275082,74,,,,1.607144,,Right Foot,,,,"[49.1, 55.9]",Ground Pass,,22.01454,,Leah Williamson,18999.0,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,152,Arsenal WFC,968,['0a1c3e42-3908-4584-852e-a1f4b30afb33'],31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:31.481,Pass,
,,,,,,,,,,,,,,,1.737781,,,,,,,,,,,7f0a5e5c-4411-4a4b-82af-92f2eba7f3e8,2915,,,"[52.8, 60.0]",2275082,74,,,,1.1102068,,Right Foot,,,,"[59.3, 73.1]",Ground Pass,,14.623953,,Kim Little,15616.0,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,152,Arsenal WFC,968,['d1249dec-a106-4332-baa6-e890730a3e82'],35,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:35.397,Pass,
,,,,,,,,,,,,,,,1.08768,,,,,,,,,,,b1b64a4f-c231-411d-8704-c8a1d3bc3ad7,2918,,,"[64.4, 75.1]",2275082,74,,,,-0.050462175,,Right Foot,,,,"[84.2, 74.1]",High Pass,,19.825237,Incomplete,Danielle van de Donk,10658.0,,,,,,,2,Regular Play,Kim Little,15616.0,Left Defensive Midfield,152,Arsenal WFC,968,"['0539d286-ae0b-4a84-aece-d9e51de96c5c', '5d2e440d-dd2f-451d-baf8-d5d4bacd6935']",38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:38.366,Pass,
,,,,,,,,,,,,,,,0.615785,,,,,,,,,,,a0e075cb-7711-484b-9875-f566a571d8ff,2923,,,"[91.3, 49.4]",2275082,74,,,,-0.7052781,,Right Foot,,,,"[98.7, 43.1]",Ground Pass,,9.718539,,Jordan Nobbs,10192.0,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Wing,152,Arsenal WFC,968,['af7f6b64-26c4-47f6-bb7a-04e34c935f3c'],46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:46.455,Pass,
,,,,,,,,,,,,,,,0.366143,,,,,,,,,,,d8264b5e-f77f-43f8-b83f-fc8b9deccfa1,2927,,,"[101.3, 44.3]",2275082,74,,,,-0.513606,,Right Foot,,,,"[105.2, 42.1]",Ground Pass,,4.4777226,Incomplete,Vivianne Miedema,15623.0,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,152,Arsenal WFC,968,"['41d66adf-f3a9-4ce1-89ef-6630e0ef1b44', 'ed2827fc-3731-48f0-9e90-69bca91d4ee2']",47,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:47.827,Pass,
,,,,,,,,,,,,,,,0.85343,,,,,,,,,,,5dad4fc6-7ae9-412f-af60-5a9dd6d21d99,2933,,,"[104.8, 38.2]",2275082,74,,,,-1.3439975,,Right Foot,,,,"[106.6, 30.4]",Ground Pass,,8.004998,,Bethany Mead,15619.0,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,152,Arsenal WFC,968,"['2e87a6ef-f3a7-4dfc-90a6-0aa4c5fd76b3', 'e8265d6a-71e0-4b98-810f-06a65e986cd6']",49,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:49.376,Pass,True
,,,,,,,,,,,,,,,0.60724,,,,,,,,,,,7359f37d-f654-4d32-9a78-cfd566d2b226,2943,,,"[117.0, 24.3]",2275082,74,,,,1.9939677,54222c27-f883-43ba-9b56-21eb19ac1bac,Left Foot,True,True,,"[111.1, 37.4]",Low Pass,,14.367324,,Danielle van de Donk,10658.0,True,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,152,Arsenal WFC,968,['5bc9d913-66eb-44b3-8d60-612fdf16656e'],56,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:56.047,Pass,
