50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,8b2e4bfc-e01e-42c5-9285-87aac0f142c3,65,,,"[28.9, 29.8]",2275093,2,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rebecca Holloway,31568.0,Left Center Back,4,Birmingham City WFC,969,['9f659cc2-e1ae-4418-931d-0d147046f03a'],19,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:19.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5196ffeb-4906-4e2c-a81c-4821d729a649,67,,,"[32.9, 6.5]",2275093,2,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Adrienne Jordan,31567.0,Left Back,4,Birmingham City WFC,969,['9bf94287-4258-4285-8adb-2fefba08b875'],21,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:21.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1483ff82-3cc2-4f29-9e60-d84b01fa2a9c,73,,,"[54.2, 7.4]",2275093,2,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Abbi Grant,31565.0,Left Wing,4,Birmingham City WFC,969,"['3708d78a-4914-4b00-8d36-1993ae27d63e', '953dab07-9c69-4d0e-a8b4-0fb093b8ff7d']",27,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:27.301,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,5d3be9ef-d065-4b90-9698-d4c841d60aee,81,,,"[21.8, 49.6]",2275093,2,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Harriet Scott,19592.0,Right Center Back,4,Birmingham City WFC,969,['93ca44be-0355-4db0-b7e7-860fa8ea99e2'],39,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:39.528,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ca06cba6-a9ad-424f-85db-73761d5c8e73,85,,,"[78.4, 75.0]",2275093,2,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Claudia Walker,15580.0,Right Wing,4,Birmingham City WFC,969,['606fc09d-e230-47d6-bd54-86f3923f763a'],45,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:45.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8d7e3fcc-91a4-467f-9a54-9e9469b2aba8,87,,,"[62.5, 14.6]",2275093,2,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Guro Reiten,10514.0,Left Wing,4,Birmingham City WFC,969,['c5a944a4-462e-4008-b720-51000bfeb787'],47,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:47.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,24973432-4e26-45f4-b8e3-70206860e517,95,,,"[54.6, 22.1]",2275093,2,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Adrienne Jordan,31567.0,Left Back,4,Birmingham City WFC,969,['2a09e71c-f11d-426c-95d6-9f1bda376a0a'],54,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:54.582,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,279bf45e-0d6c-45dc-80c0-89b53714ea6d,108,,,"[62.3, 23.7]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lucy Staniforth,15562.0,Right Center Midfield,4,Birmingham City WFC,969,['750bab80-8d19-46b7-8b8f-8691cf313afc'],3,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:03.435,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e034f06c-bd52-4d4f-bd65-233c38fcad14,113,,,"[44.3, 65.2]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Right Wing,5,Chelsea FCW,971,['9f525b54-9d17-4028-b656-7c0b810f7f3c'],5,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:05.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d669c91a-2748-4826-9b08-b1f389467c3a,119,,,"[33.0, 45.8]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,5,Chelsea FCW,971,"['57d15bb4-a523-4535-8b2a-d85663dae9bf', '7940c7df-1c8a-4074-8478-f8a1135f00a2']",8,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:08.135,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,f289ad44-1e72-40c0-8054-2835ad2fe1aa,122,,,"[12.8, 35.7]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,5,Chelsea FCW,971,['c36c8d59-b1c3-4299-8d2d-1ac5c0e8396a'],10,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:10.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e4ed0a0a-a205-4ce8-92f2-e5a0cbe72c71,125,,,"[28.7, 20.1]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,5,Chelsea FCW,971,['873c6d18-c4da-4dc0-a97f-b9ac9354d5bc'],13,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:13.694,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c32fd200-d974-4dc8-b9c7-5f75f8050474,128,,,"[32.1, 48.7]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,5,Chelsea FCW,971,['e25097ad-569c-45ba-be1b-c68a4204e1b7'],16,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:16.449,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,87edad50-3baa-4d4c-93b7-540cf0402208,131,,,"[92.6, 48.1]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany England,15550.0,Center Forward,5,Chelsea FCW,971,['e5087977-a623-439d-90da-37191688df44'],22,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:22.704,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,346754d1-1a10-4e3e-8fff-cd699e241b9b,139,,,"[14.4, 52.6]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harriet Scott,19592.0,Right Center Back,5,Chelsea FCW,971,"['4826ce1a-8b7b-46e9-9b4a-894b1cb0f7d6', 'b2761eb0-64ab-4552-a0df-d379d2a0ddab']",32,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:32.329,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,b201e4e4-670f-49e2-b827-54dd08393c9b,147,,,"[92.2, 24.3]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,5,Chelsea FCW,971,"['0093c719-8edd-4865-a72e-f17c0787df3b', 'ec5693bc-c397-478d-977b-9c753c61b9fd']",35,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:35.182,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,908dc8ec-20a6-471d-963a-fcbf7d52ba74,150,,,"[94.6, 47.9]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,5,Chelsea FCW,971,"['5fbe0956-0857-4075-ade5-02d6c278cf52', 'aeacbebe-cfc4-4f6d-9d94-592238f8cb59']",37,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:37.222,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,e0d16b55-7730-47d2-9ed2-4e4560a970de,153,,,"[84.4, 58.3]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,5,Chelsea FCW,971,['f67745be-6445-4700-96ec-d029119fbc08'],40,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:40.301,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9ca23066-4b73-4ee5-8ebf-32cc86588ae8,157,,,"[87.9, 50.3]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,5,Chelsea FCW,971,['116a6aed-f7c9-4480-a0bb-594789c8dae3'],41,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:41.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,db2a1e4d-b38a-4b45-b879-efc7f5d54642,159,,,"[91.2, 58.5]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,5,Chelsea FCW,971,['3e312fc2-f2da-4054-85de-6cdba06b5b11'],43,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:43.420,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a2e506e2-c7a8-4dc8-99b9-71c99b46c5f8,162,,,"[108.6, 72.3]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Right Wing,5,Chelsea FCW,971,['0d3192ba-2a89-4564-abf3-327585a64cf4'],47,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:47.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b1bfa123-dd2b-4a8e-9f7a-10452e5a2923,166,,,"[93.9, 63.4]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,5,Chelsea FCW,971,"['216da3b8-5087-49cc-9c8e-4f697c44970d', '84a3b818-d9ab-481d-a8d9-f68f7e29aa29']",49,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:49.861,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,1b3367a4-2300-4af4-aea3-84daee708bf8,168,,,"[100.1, 68.6]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,5,Chelsea FCW,971,['30eab8ac-d90a-4c35-abbd-5b8acbc3d843'],50,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:50.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bce3a59b-5713-4e02-8258-8f319232a8c4,172,,,"[110.7, 75.9]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Right Wing,5,Chelsea FCW,971,"['07b48389-8856-40e9-aeeb-ea61aaf6c467', '141b0472-452f-4f52-9bb4-efff1119d767']",52,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:52.760,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,05576e37-ab27-407a-a7d0-94b8f5f06797,175,,,"[98.9, 75.7]",2275093,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,5,Chelsea FCW,971,['d21bf11f-4c08-4f94-87df-64ac0d191fb3'],55,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:55.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cc1ab1f2-21bf-4ce7-9b4d-05d8eef06050,178,,,"[4.2, 9.4]",2275093,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rebecca Holloway,31568.0,Left Center Back,6,Birmingham City WFC,969,"['81844911-3cfe-4e92-b005-ef6505a411bf', 'de2d0302-bdde-4f3c-9389-2411c83f3057']",23,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:23.560,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,35a9a523-8557-427c-bdea-95207bb857f5,181,,,"[9.0, 3.8]",2275093,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrienne Jordan,31567.0,Left Back,6,Birmingham City WFC,969,['da009c3e-a0a2-4efa-be31-d800938dd086'],25,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:25.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6a044cad-6419-4e70-b86c-3e0852c43ee7,183,,,"[87.2, 73.4]",2275093,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,7,Chelsea FCW,971,['d43a2c63-9056-4160-993d-d21a5ae7263f'],37,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:37.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,83e24fb3-7bb1-4b3e-b23c-9eb37db81229,187,,,"[63.4, 61.8]",2275093,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,7,Chelsea FCW,971,['2aa8e39b-9f56-4113-9468-0c923231fbf4'],40,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:40.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,75b89293-d0ac-4bc2-86b1-f311ba814187,189,,,"[52.8, 38.1]",2275093,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,7,Chelsea FCW,971,['8b075996-9303-4742-8eaf-823ef5ec7a8c'],41,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:41.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3f902bcc-f7a4-4e65-b62b-c1cfa0d42e71,194,,,"[74.1, 3.8]",2275093,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,7,Chelsea FCW,971,"['349335c9-e32a-4b21-919e-af209a4c1a28', '3f3eabe4-e4c0-4059-9495-d316ba63fe63']",46,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:46.765,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,34d64a3c-c9b5-47da-9f54-8f083d19a05b,205,,,"[38.6, 24.3]",2275093,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Drew Spence,4638.0,Right Center Midfield,7,Chelsea FCW,971,['0a784274-a170-4285-bb0d-15ff639aac82'],53,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:53.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6170a7b7-f41d-49af-8668-c84827d5daf7,208,,,"[32.7, 51.5]",2275093,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,7,Chelsea FCW,971,['b1d9569b-848b-4ecb-a0de-03c0942ca427'],59,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:59.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1f7c165e-a407-452c-9528-749994f6473a,212,,,"[51.3, 69.6]",2275093,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,7,Chelsea FCW,971,"['2476ca45-1028-443b-909b-580a4727231e', '8cb70006-bea6-42a1-a1f2-c7a098ef715e']",1,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:01.805,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,264e329d-edd0-4047-95da-acf169580397,215,,,"[32.5, 57.8]",2275093,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,7,Chelsea FCW,971,['099c7dbf-0486-45f0-945d-4b48b85a4774'],4,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:04.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,651b0684-b128-41aa-88a3-4c3c4d949774,219,,,"[84.0, 71.6]",2275093,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bethany England,15550.0,Center Forward,7,Chelsea FCW,971,['d0edbf47-56f2-4580-a6ce-91b98f07f37d'],7,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:07.953,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f51a7384-2bdb-4203-ba6c-8345d1075cb7,225,,,"[16.0, 13.9]",2275093,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Whipp,31566.0,Center Attacking Midfield,8,Birmingham City WFC,969,['d40bd84b-99d6-4ff9-8671-d3c2f4fb5e76'],29,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:29.201,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ef4f09d7-f1a9-4d1a-a36f-8b30b5765cc4,228,,,"[26.2, 18.5]",2275093,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Right Center Midfield,9,Birmingham City WFC,969,['76acf0db-c20b-4fbf-92ee-b70c94c89fa4'],49,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:49.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8181c242-6a08-41b0-ae16-44486cf927f5,231,,,"[98.2, 53.7]",2275093,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,10,Chelsea FCW,971,"['ae124c4c-6ab1-45a7-8641-e43bba124705', 'be6d33eb-f1bf-4577-bc1f-5935110b27c3']",50,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:50.160,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,41ca77b8-c955-4853-808d-6fa7cd048b90,234,,,"[97.8, 47.8]",2275093,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Wing,10,Chelsea FCW,971,['fb8c4ae7-0579-4283-a881-07e3e2a777a5'],51,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:51.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbf3a98-04c3-4704-8ecf-a56d1a2dd7a7,236,,,"[104.6, 53.7]",2275093,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,10,Chelsea FCW,971,['5a9d17cb-96f8-4b4c-b35f-ad89b56dfa92'],52,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:52.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d876b05d-58e3-489a-966c-c4eee8727b75,238,,,"[103.7, 43.8]",2275093,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Wing,10,Chelsea FCW,971,['7b13ccf6-497c-4211-a304-b50825746794'],52,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:52.641,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,824427b7-b989-40af-ac3b-9c3029fd5d00,246,,,"[44.0, 69.5]",2275093,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Connie Scofield,21556.0,Center Forward,11,Birmingham City WFC,969,"['a582bb82-4877-4066-81dc-7f77345130d3', 'd9c284b3-3f56-4dab-9a12-1421ee0570bb']",59,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:59.307,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,08c3e714-dc37-4d33-91af-c24344f8fd57,254,,,"[94.6, 67.7]",2275093,6,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Whipp,31566.0,Center Attacking Midfield,13,Birmingham City WFC,969,"['76055489-c56a-4d7d-9fdd-16afc7e336d4', 'ab927f3c-9082-40b0-89af-656ae0b166f5']",33,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:33.290,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,f727bf80-62ab-4a5a-8096-629efc677e1e,261,,,"[20.5, 11.3]",2275093,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Wing,14,Chelsea FCW,971,['85e5c813-a8a5-4403-8615-d1d74ae01810'],37,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:37.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,756b8ab4-9d4c-41b6-8c99-0e4a8d6745f4,265,,,"[28.9, 18.0]",2275093,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Drew Spence,4638.0,Right Center Midfield,14,Chelsea FCW,971,['e284d455-df71-4d9c-bbc3-a9b266d0ab78'],39,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:39.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d6ff30ca-201f-4f7d-afd8-1293f09ad6e8,267,,,"[14.7, 32.1]",2275093,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,14,Chelsea FCW,971,['acb4b11a-8b55-4e95-b886-6dd03be4cda1'],41,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:41.364,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6649bd70-d3e1-4981-b1bc-e65be066ffe2,270,,,"[27.3, 63.0]",2275093,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,14,Chelsea FCW,971,['b6991770-b28e-4377-ba80-449ea97546d9'],46,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:46.010,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7d01f962-763d-4f5d-ab7a-ca32f7c63f3b,273,,,"[25.0, 26.4]",2275093,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,14,Chelsea FCW,971,['9fb13aa0-d180-49c1-8253-aa4afd31f302'],50,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:50.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,81c707ac-95bd-4652-90a1-0d6d18b5a10f,276,,,"[40.0, 4.7]",2275093,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,14,Chelsea FCW,971,['d5c3c528-9c1b-4ffa-ac2e-606617f7f1a2'],53,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:53.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,de5bb89a-c3ba-47fd-9ce0-a65d2a5f8c4c,279,,,"[69.6, 1.5]",2275093,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,14,Chelsea FCW,971,['e42d40e7-d165-475b-ba80-3a88e70dbfe6'],56,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:56.598,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,fd518a3a-2afa-46ab-8871-23307055cefb,283,,,"[81.5, 4.0]",2275093,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Wing,14,Chelsea FCW,971,['c301870c-0d5b-4553-acc7-71e29d47817c'],57,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:57.490,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,24ddc098-4b0b-46d6-a7b2-034509dd4c6d,287,,,"[62.3, 27.1]",2275093,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Left Center Midfield,15,Chelsea FCW,971,"['428405ae-12fc-43d0-9bd3-21af7b73d2d7', 'f2c07b1a-83bc-4387-8f43-1f3b74217bc3']",18,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:18.692,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d6d1bd-f914-46fe-9459-c9457f64eaed,289,,,"[45.2, 47.6]",2275093,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,15,Chelsea FCW,971,['b8a55f45-eb9a-42d3-be80-379ebf1c616e'],21,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:21.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,16d51da4-cac9-4e56-b4b3-d5b46cbcdf9e,292,,,"[73.2, 72.7]",2275093,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramona Bachmann,4659.0,Right Wing,15,Chelsea FCW,971,['344fbdba-a32d-4f64-b2e2-9ab44daff4b0'],24,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:24.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d9498451-2ad5-4779-9beb-de7dcc826170,295,,,"[89.7, 56.5]",2275093,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Drew Spence,4638.0,Right Center Midfield,15,Chelsea FCW,971,['1b1284fe-6ede-402a-b64f-9f0fa31ac740'],28,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:28.880,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1e56808f-d70a-44d0-82ae-03c70c615e75,298,,,"[87.0, 47.9]",2275093,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,15,Chelsea FCW,971,['bf32a91d-7b27-49a6-90ab-60890d9bd04b'],30,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:30.360,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ec4c4c8f-55b1-4787-aeec-00db5ac2bf52,303,,,"[29.5, 23.9]",2275093,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abbi Grant,31565.0,Left Wing,15,Chelsea FCW,971,['d58ba2c3-866b-4922-b884-2651b97b62fc'],32,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:32.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ccc3f5d2-fd9c-49f9-963f-cf096e7bdd4e,307,,,"[88.3, 40.4]",2275093,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Center Defensive Midfield,15,Chelsea FCW,971,['1fba24b5-e098-47cd-b221-9850b3eb96e3'],33,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:33.474,Ball Receipt*,
