50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.55734,,,,,,,,,,,,,,7f9f1ee1-8781-4645-b78c-3e4c4803f94f,88,,"[69.9, 80.0]",2275126,1,,,,,-0.2551824,,,,,,"[83.7, 76.4]",,High Pass,,14.261837,,Incomplete,,Chloe Kelly,15570.0,,,,,,Throw-in,1,From Throw In,Esme Beth Morgan,4649.0,Right Back,8,Everton LFC,967,"['7a11ad47-02cf-472e-a528-ffaae88cb1e7', '7bac9bab-d29b-4d9c-87b5-4047c196a53a']",58,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:58.322,Pass,
,,,,,,,,,,,,,,,,,,1.712071,,,,,,,,,,,,,,d1b7333b-650c-4560-a6e7-955822439499,99,,"[98.0, 76.7]",2275126,2,,,,,-1.2990934,,Right Foot,True,,,"[107.5, 42.6]",,High Pass,,35.398586,,,,Gabrielle George,15575.0,,,,,,Free Kick,1,From Free Kick,Chloe Kelly,15570.0,Right Wing,9,Everton LFC,967,['305356c3-3c48-40ab-8adc-f19a3c936416'],41,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:41.466,Pass,
,,,,,,,,,,,,,,,,,,0.6941,,,,,,,,,,,,,,7ca1b683-1e9f-4470-80f7-96b2fa7b111e,105,,"[102.5, 40.8]",2275126,2,,,,,-2.7947578,b324a181-a313-46cf-81ac-e26b8cf6590c,Right Foot,,,,"[94.2, 37.8]",,Ground Pass,,8.825531,,,,Inessa Kaagman,15579.0,True,,,,,Recovery,1,From Free Kick,Simone Magill,15559.0,Center Forward,9,Everton LFC,967,['53a34caa-b4c3-4a16-be95-42b85382c695'],47,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:47.409,Pass,
,,,,,,,,,,,,,,,,,,2.287298,,,,,,,,,,,,,,6906c373-7c4e-431a-b3e3-1c83dcf231af,115,,"[3.0, 37.9]",2275126,2,,True,,,-0.9234042,,Keeper Arm,,,,"[15.4, 21.5]",,Ground Pass,,20.560156,,,,Jenna Schillaci,4858.0,,,,,,,1,From Keeper,Rebecca Leigh Spencer,18158.0,Goalkeeper,11,Tottenham Hotspur Women,749,['2ad2853b-c349-4367-beef-65d4b7378366'],58,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:58.054,Pass,
,,,,,,,,,,,,,,,,,,1.866135,,,,,,,,,,,,,,8db85bff-131b-4483-a6e9-e617f50bcfc5,117,,"[14.2, 22.9]",2275126,3,,,,,1.9163519,,Left Foot,,,,"[7.0, 42.9]",,Ground Pass,,21.256529,,,,Rebecca Leigh Spencer,18158.0,,,,,,,1,Regular Play,Jenna Schillaci,4858.0,Left Center Back,12,Tottenham Hotspur Women,749,['72be9bf4-e098-4727-b014-5ff60c75fcc2'],0,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:00.976,Pass,
,,,,,,,,,,,,,,,,,,1.769906,,,,,,,,,,,,,,ddf4bb31-982d-4fa6-850f-1754fc12628c,120,,"[8.6, 43.9]",2275126,3,,,,,-1.3994172,,Right Foot,,,,"[12.2, 23.1]",,Ground Pass,,21.10924,,,,Jenna Schillaci,4858.0,,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,13,Tottenham Hotspur Women,749,['bfc2c23e-bd4d-4a84-8666-cdbcc897a580'],4,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:04.008,Pass,
,,,,,,,,,,,,,,,,,,1.715255,,,,,,,,,,,,,,1d4d8eda-11b2-408e-a85a-ff748d153a9f,124,,"[14.0, 15.4]",2275126,3,,,,,0.019605331,,Left Foot,,,,"[54.8, 16.2]",,High Pass,,40.807842,,,,Lucy Quinn,15564.0,,,,,,,1,Regular Play,Jenna Schillaci,4858.0,Left Center Back,14,Tottenham Hotspur Women,749,"['b048c149-e241-4603-8b65-82d9ec7d903a', 'f2a57a69-c130-46bb-b0cf-d615221a1296']",7,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:07.017,Pass,True
,,,,,,,,,,,,,,,,,,0.168133,,,,,,,,,,,,,,01436496-d0b5-4a75-8613-05e398360f15,130,,"[70.1, 59.6]",2275126,3,,,,,-0.36717382,,Right Foot,,,,"[72.7, 58.6]",,Ground Pass,,2.7856777,,Incomplete,,Simone Magill,15559.0,,,,,,Recovery,1,Regular Play,Lucy Hope,16386.0,Center Defensive Midfield,14,Tottenham Hotspur Women,749,"['3cd4b26c-764f-46d4-a00c-9c73b2b71299', 'e89e13db-79db-4e8c-939a-55b7df3c9d8f']",10,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:10.902,Pass,
,,,,,,,,,,,,,,,,,,1.667849,,,,,,,,,,,,,,52c8c6bc-adcf-477f-842e-265677d577da,133,,"[48.5, 57.2]",2275126,3,,,,,-1.550391,,Right Foot,,,,"[48.7, 47.4]",,Ground Pass,,9.802041,,,,Gabrielle George,15575.0,,,,,,Recovery,1,Regular Play,Kika van Es,10651.0,Right Center Back,15,Everton LFC,967,['02275cd7-25ed-459a-89c5-8427247a24ce'],12,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:12.377,Pass,
,,,,,,,,,,,,,,,,,,2.254863,,,,,,,,,,,,,,3c2de02e-5a19-436a-b488-067564fe3fb1,140,,"[43.0, 46.6]",2275126,3,,,,,-3.0545404,,Left Foot,,,,"[15.5, 44.2]",,Ground Pass,,27.604528,,,,Tinja-Riikka Tellervo Korpela,13857.0,,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,15,Everton LFC,967,['e37b797d-8a88-47a4-b894-d8f07602beaa'],16,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:16.127,Pass,
,,,,,,,,,,,,,,,,,,2.016155,,,,,,,,,,,,,,3d316ae3-f5fe-4386-9d8c-d64268c1bcde,143,,"[14.3, 42.6]",2275126,3,,,,,1.070289,,Left Foot,,,,"[24.2, 60.7]",,Ground Pass,,20.63056,,,,Kika van Es,10651.0,,,,,,,1,Regular Play,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,15,Everton LFC,967,['15102e25-3a22-405a-a3eb-177e416e6262'],20,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:20.170,Pass,
