bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,half_end_early_video_end,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.55785,,,,,,,,,,,,,,,,9ecc199d-50a4-4c7b-93a4-1ffeba155e56,19,,"[63.3, 6.0]",2275138,0,,,,,-0.08228799,,Right Foot,,,,"[73.0, 5.2]",,Ground Pass,,9.732934,Incomplete,,Leah Galton,31539.0,,,,,,1,From Kick Off,Ella Toone,31534.0,Left Center Midfield,2,Manchester United,1475,"['38172369-bd5e-4745-b01c-566cdfa21e7d', '7cecdd4e-cf44-4bf8-9f0a-c7816c9e9e34']",10,,,,,,,,,,,,,,,,Manchester United,1475,00:00:10.496,Pass,
,,,,,,,,,,,,,,,,0.698958,,,,,,,,,,,,,,,,151302fc-774b-46f8-ac93-6a33dd467b2c,24,,"[45.7, 71.8]",2275138,0,,,,,-1.098553,,Right Foot,,,,"[52.8, 57.9]",,Ground Pass,,15.608331,,,Amy Rodgers,19417.0,,,,,,1,Regular Play,Rebecca Jane,18144.0,Right Back,3,Liverpool WFC,966,"['9e5daeb7-ea14-4abf-ba4b-78094a3de836', 'c13e7665-a7da-4808-8515-990977e260b2']",12,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:12.575,Pass,True
,,,,,,,,,,,,,,,,3.07213,,,,,,,,,,,,,,,,8207eead-9b06-4701-a2b7-89cdf10f8a17,28,,"[46.6, 59.9]",2275138,0,,,,,-2.3982408,,Left Foot,,,,"[30.5, 45.1]",,Ground Pass,,21.868927,,,Niamh Fahey,19777.0,,,,,,1,Regular Play,Amy Rodgers,19417.0,Left Defensive Midfield,3,Liverpool WFC,966,"['0f686fc2-4302-40d7-a84d-a9727294c3f2', '9ce5c244-9a65-4bdb-a6d1-e2cd50df88a1']",14,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:14.253,Pass,True
,,,,,,,,,,,,,,,,1.417561,,,,,,,,,,,,,,,,d49d2a05-cec2-4b0d-a6af-6ebf6c9cbf0e,32,,"[31.1, 46.8]",2275138,0,,,,,-0.68025964,,Left Foot,,,,"[53.1, 29.0]",,Ground Pass,,28.299116,,,Rinsola Babajide,15613.0,,,,,,1,Regular Play,Niamh Fahey,19777.0,Left Center Back,3,Liverpool WFC,966,"['bed4c444-8b9d-46c4-ba97-14743ef70b27', 'de89830e-12db-44fa-86cf-9b3aaeb43c93']",17,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:17.533,Pass,True
,,,,,,,,,,,,,,,,0.766272,,,,,,,,,,,,,,,,387f5438-7ccb-49c1-a276-49a3a5f3d5b3,36,,"[47.9, 29.0]",2275138,0,,,,,2.085869,,Left Foot,,,,"[41.9, 39.6]",,Ground Pass,,12.180312,,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,,1,Regular Play,Rinsola Babajide,15613.0,Left Wing,3,Liverpool WFC,966,['fe1c1041-b15a-40d2-b420-ee8954f15651'],20,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:20.187,Pass,
,,,,,,,,,,,,,,,,1.839205,,,,,,,,,,,,,,,,35b06ef8-7600-48c6-b634-42b230f89ad4,39,,"[41.9, 39.8]",2275138,0,,,,,-1.8336606,,Right Foot,,,,"[34.5, 12.3]",,Ground Pass,,28.478237,,,Leigh-Anne Robe,15630.0,,,,,,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,3,Liverpool WFC,966,['644389dc-8754-4c54-9145-4c640f38e16a'],21,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:21.067,Pass,
,,,,,,,,,,,,,,,,1.32874,,,,,,,,,,,,,,,,517ad732-20bf-4a8a-a0dd-a3c07630eb43,43,,"[36.0, 13.3]",2275138,0,,,,,0.5506756,,Right Foot,,,,"[53.1, 23.8]",,Ground Pass,,20.06639,,,Melissa Lawley,15547.0,,,,,,1,Regular Play,Leigh-Anne Robe,15630.0,Left Back,3,Liverpool WFC,966,"['283b9b2b-ad62-417c-a769-f49738c69536', 'cfe9a113-e423-4715-8e8b-b9af1465a069']",25,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:25.826,Pass,True
,,,,,,,,,,,,,,,,1.260222,,,,,,,,,,,,,,,,acf8f968-102d-43dd-867c-02d61910c011,46,,"[36.3, 16.0]",2275138,0,,,,,-1.022247,,Left Foot,,,,"[42.9, 5.2]",,Ground Pass,,12.657014,,,Leigh-Anne Robe,15630.0,,,,,,1,Regular Play,Melissa Lawley,15547.0,Center Attacking Midfield,3,Liverpool WFC,966,['dba8705a-f2d2-49bc-b279-2c9f2cfba25d'],30,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:30.052,Pass,
,,,,,,,,,,,,,,,,1.927144,,,,,,,,,,,,,,,,1034c792-b792-473d-90d4-c8e7bfa432fc,49,,"[37.9, 10.7]",2275138,0,,,,,3.1082716,,Right Foot,,,,"[19.9, 11.3]",,Ground Pass,,18.009996,,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,,1,Regular Play,Leigh-Anne Robe,15630.0,Left Back,3,Liverpool WFC,966,['d5baf581-c1ef-4a3f-b605-a8de9c8dccb2'],33,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:33.080,Pass,
,,,,,,,,,,,,,,,,0.747004,,,,,,,,,,,,,,,,a772a47f-022e-4a65-98bd-09ff0d2924c5,52,,"[20.1, 11.2]",2275138,0,,,,,-0.5707133,,Left Foot,,,,"[28.2, 6.0]",,Ground Pass,,9.625487,,,Melissa Lawley,15547.0,,,,,,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,3,Liverpool WFC,966,['fa9dd3e3-1139-4684-9261-8f585cab01dd'],36,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:36.273,Pass,
,,,,,,,,,,,,,,,,1.949644,,,,,,,,,,,,,,,,a0040085-8277-4e28-bd6a-26dbdf2c5781,58,,"[28.2, 8.6]",2275138,0,,True,,,2.0872204,,Right Foot,,,,"[10.2, 40.3]",,Ground Pass,,36.453945,,,Anke Preuß,15626.0,,,,,Free Kick,1,From Free Kick,Leigh-Anne Robe,15630.0,Left Back,4,Liverpool WFC,966,['5bb0a938-d424-4562-ae46-f0a0c4d379af'],53,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:53.324,Pass,
,,,,,,,,,,,,,,,,1.328205,,,,,,,,,,,,,,,,9642c143-d4af-4252-b448-fbd8d7bed68b,60,,"[9.4, 43.8]",2275138,0,,,,,0.8375895,,Right Foot,,,,"[22.1, 57.9]",,Ground Pass,,18.976301,,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,,1,From Free Kick,Anke Preuß,15626.0,Goalkeeper,4,Liverpool WFC,966,['5d16cedc-643a-4d42-9080-e3a76f37685f'],57,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:57.591,Pass,
,,,,,,,,,,,,,,,,1.212116,,,,,,,,,,,,,,,,694de836-9940-492e-bf37-fa75f6509135,64,,"[26.3, 57.6]",2275138,1,,,,,-0.4279485,,Right Foot,,,,"[37.7, 52.4]",,Ground Pass,,12.529964,,,Amy Rodgers,19417.0,,,,,,1,From Free Kick,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,4,Liverpool WFC,966,"['cdc59353-5111-4819-8501-c34fd8577643', 'd9143944-3f20-49ee-bc38-39ef8909cefa']",0,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:00.537,Pass,True
,,,,,,,,,,,,,,,,1.547791,,,,,,,,,,,,,,,,24f5bd33-2ec4-447a-bd94-b0d2ce467948,68,,"[38.9, 53.2]",2275138,1,,,,,-2.4753683,,Left Foot,,,,"[21.6, 39.6]",,Ground Pass,,22.005682,,,Niamh Fahey,19777.0,,,,,,1,From Free Kick,Amy Rodgers,19417.0,Left Defensive Midfield,4,Liverpool WFC,966,"['239c7947-a3ee-44a0-8ec7-b82ce2e45bc3', 'd2afacb2-4398-4d08-9259-928441706aa8']",1,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:01.829,Pass,True
,,,,,,,,,,,,,,,,1.284688,,,,,,,,,,,,,,,,228784e0-200c-4897-a5bf-7849217e03db,72,,"[36.0, 43.0]",2275138,1,,,,,-0.25266424,,Right Foot,,,,"[63.5, 35.9]",,Ground Pass,,28.40176,,,Courtney Sweetman-Kirk,15611.0,,,,,,1,From Free Kick,Niamh Fahey,19777.0,Left Center Back,4,Liverpool WFC,966,"['01ecd778-e0b6-4d60-b1eb-175a48130c55', '7eba68d8-d7ad-4506-8cbc-c92c7639421d']",7,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:07.470,Pass,True
,,,,,,,,,,,,,,,,0.81205,,,,,,,,,,,,,,,,091e6310-fa84-4637-a658-630a1bf903e8,76,,"[58.8, 29.0]",2275138,1,,,,,2.1112158,,Right Foot,,,,"[52.5, 39.5]",,Ground Pass,,12.244999,,,Amy Rodgers,19417.0,,,,,,1,From Free Kick,Courtney Sweetman-Kirk,15611.0,Center Forward,4,Liverpool WFC,966,"['3b174e60-7674-496e-9b60-3bba7f11e8cc', '9dd21536-5f37-4baa-a6d6-a2cb88761fd8']",10,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:10.728,Pass,True
,,,,,,,,,,,,,,,,2.327376,,,,,,,,,,,,,,,,a5c0d2ef-4b89-48ff-992b-8461053c55c8,79,,"[52.5, 39.5]",2275138,1,,,,,0.65073425,,Right Foot,,,,"[70.1, 52.9]",,Low Pass,,22.120579,Incomplete,,Melissa Lawley,15547.0,,,,,,1,From Free Kick,Amy Rodgers,19417.0,Left Defensive Midfield,4,Liverpool WFC,966,"['05e8c155-17b3-45fd-9ebb-5a72d8081b6c', '65cf62bf-c253-4dda-89d0-a580efd21462']",11,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:11.620,Pass,
,,,,,,,,,,,,,,,,2.036,,,,,,,,,,,,,,,,65cf62bf-c253-4dda-89d0-a580efd21462,81,,"[50.0, 27.2]",2275138,1,,,,,2.9240386,,Left Foot,,,,"[40.5, 29.3]",,Ground Pass,,9.729337,,,Millie Turner,31536.0,,,,,Recovery,1,Regular Play,Lotta Ökvist,50460.0,Left Back,5,Manchester United,1475,"['798e212f-d24f-4c0b-a201-61d43f8dbb89', 'a5c0d2ef-4b89-48ff-992b-8461053c55c8']",13,,,,,,,,,,,,,,,,Manchester United,1475,00:01:13.947,Pass,
,,,,,,,,,,,,,,,,2.654399,,,,,,,,,,,,,,,,100721b6-c53a-4348-b760-ead198cbf618,84,,"[39.0, 29.1]",2275138,1,,,,,2.6327417,,Right Foot,,,,"[14.8, 42.6]",,Ground Pass,,27.710829,,,Mary Alexandra Earps,31538.0,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,5,Manchester United,1475,['5e38c2ac-8fa6-4566-a8e0-967858492a09'],16,,,,,,,,,,,,,,,,Manchester United,1475,00:01:16.072,Pass,
,,,,,,,,,,,,,,,,2.411407,,,,,,,,,,,,,,,,c59813c4-48d9-4873-bc25-0f391ee5a94d,87,,"[16.9, 42.7]",2275138,1,,,,,-0.9099302,,Right Foot,,,,"[47.3, 3.6]",,High Pass,,49.527466,,,Lotta Ökvist,50460.0,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,5,Manchester United,1475,['afd7df07-502a-4c02-9fb3-cdf12522ba6d'],20,,,,,,,,,,,,,,,,Manchester United,1475,00:01:20.453,Pass,
,,,,,,,,,,,,,,,,2.351634,,,,,,,,,,,,,,,,f3d5bcb6-571b-40cd-81de-4b8cc8b32b56,93,,"[51.1, 0.1]",2275138,1,,,,,0.28918064,,,,,,"[63.2, 3.7]",,High Pass,,12.624183,Incomplete,,Leah Galton,31539.0,,,,,Throw-in,1,From Throw In,Lotta Ökvist,50460.0,Left Back,6,Manchester United,1475,"['08077888-34a3-4c79-8d72-594a3c497b50', '3bdc1a89-7654-464d-a370-8e563e1db184']",35,,,,,,,,,,,,,,,,Manchester United,1475,00:01:35.457,Pass,
,,,,,,,,,,,,,,,,0.417116,,,,,,,,,,,,,,,,4f5adf84-20ac-471f-b5fc-bb9b6ca3d50b,96,,"[62.4, 0.1]",2275138,1,,,,,2.1937053,,,,,,"[57.3, 7.2]",,Low Pass,,8.741854,,,Katie Zelem,31540.0,,,,,Throw-in,1,From Throw In,Lotta Ökvist,50460.0,Left Back,7,Manchester United,1475,['40ea3e78-7411-4282-b480-038f14e82a25'],47,,,,,,,,,,,,,,,,Manchester United,1475,00:01:47.374,Pass,
,,,,,,,,,,,,,,,,1.169806,,,,,,,,,,,,,,,,6d3145e3-cdb9-45c8-9f6f-05ec22bfefa0,100,,"[57.9, 6.2]",2275138,1,,,,,-1.6556981,,Left Foot,,,,"[57.5, 1.5]",,Low Pass,,4.7169905,Incomplete,,Lotta Ökvist,50460.0,,,,,,1,From Throw In,Katie Zelem,31540.0,Center Defensive Midfield,7,Manchester United,1475,"['41a25bdf-a8b2-4229-acd4-f54488ff7679', '47fe8660-6ed9-4a88-be11-b60f85d45ecc', '932c9db1-720b-40cf-adcd-d9e8de444936']",47,,,,,,,,,,,,,,,,Manchester United,1475,00:01:47.911,Pass,True
,,,,,,,,,,,,,,,,1.810257,,,,,,,,,,,,,,,,bea6d9a8-346f-473b-8947-e421918a716e,108,,"[107.3, 68.4]",2275138,1,,,,,-1.5891992,,Right Foot,True,,,"[106.7, 35.8]",,High Pass,,32.605522,Incomplete,,Rinsola Babajide,15613.0,,,,,,1,From Throw In,Melissa Lawley,15547.0,Center Attacking Midfield,7,Manchester United,1475,"['57f964e2-6ae6-4a95-8cdf-e771fccc55d3', 'b398b20c-a4c8-414c-9a40-398085f50ef4']",55,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:55.735,Pass,
,,,,,,,,,,,,,,,,1.22872,,,,,,,,,,,,,,,,9e5b72ae-f3de-4c10-b89a-bbe8d38db67f,114,,"[24.9, 40.6]",2275138,2,,,,,0.79440695,,Right Foot,,,,"[41.4, 57.4]",,Ground Pass,,23.547611,,,Jessica Sigsworth,31535.0,,,,,,1,From Throw In,Ella Toone,31534.0,Left Center Midfield,7,Manchester United,1475,['5b1880fa-754a-47c1-afe0-13952a8466e5'],1,,,,,,,,,,,,,,,,Manchester United,1475,00:02:01.005,Pass,
,,,,,,,,,,,,,,,,2.974201,,,,,,,,,,,,,,,,3a0421ca-a07f-496c-ad25-06c0321cd91c,123,,"[34.9, 55.8]",2275138,2,,,,,0.0130711505,,Right Foot,,,,"[65.5, 56.2]",,Ground Pass,,30.602613,Incomplete,,Lauren James,31531.0,,,,,,1,From Throw In,Kirsty Smith,10196.0,Right Back,7,Manchester United,1475,"['4e82be73-83d8-42e0-8f48-6e5bc7864854', '7b979d99-ed1d-4dfa-956b-34fb401ded6c', 'd3d574f8-1460-4e44-aada-516ed2b87a62']",4,,,,,,,,,,,,,,,,Manchester United,1475,00:02:04.662,Pass,True
,,,,,,,,,,,,,,,,1.46575,,,,,,,,,,,,,,,,361365eb-7e16-4200-bed9-6157a4b47f65,129,,"[59.8, 20.4]",2275138,2,,,,,-1.0580553,,Right Foot,,,,"[67.4, 6.9]",,Ground Pass,,15.492256,,,Leigh-Anne Robe,15630.0,,,,,,1,Regular Play,Niamh Fahey,19777.0,Left Center Back,8,Liverpool WFC,966,"['2d32dfac-c04d-471b-9d5d-b19b83c3bee1', '6c31aa97-1bb7-4ece-bb4d-dc8314791961']",9,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:09.507,Pass,True
,,,,,,,,,,,,,,,,1.431878,,,,,,,,,,,,,,,,76fdc53d-d9bb-4cbc-b8b0-76ce10dfaea3,132,,"[73.4, 8.5]",2275138,2,,,,,0.13381098,,Right Foot,,,,"[89.0, 10.6]",,Ground Pass,,15.740711,,,Courtney Sweetman-Kirk,15611.0,,,,,,1,Regular Play,Leigh-Anne Robe,15630.0,Left Back,8,Liverpool WFC,966,['a7ca3fe0-7bdc-4c5d-9332-062d567f04a7'],12,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:12.107,Pass,
,,,,,,,,,,,,,,,,1.120991,,,,,,,,,,,,,,,,01ad7792-e0e4-4dff-ae61-6dcc6cb902ea,136,,"[83.8, 7.2]",2275138,2,,,,,2.6485417,,Right Foot,,,,"[70.4, 14.4]",,Ground Pass,,15.211838,,,Amy Rodgers,19417.0,,,,,,1,Regular Play,Courtney Sweetman-Kirk,15611.0,Center Forward,8,Liverpool WFC,966,"['514d4a02-7f08-4d61-a93b-f8fd60f5f54b', 'f9f19990-5e4e-49b2-babd-9637e49154d7']",16,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:16.711,Pass,True
,,,,,,,,,,,,,,,,0.828256,,,,,,,,,,,,,,,,6e97ee18-1896-4b1e-b11f-d323ff212004,139,,"[69.0, 17.7]",2275138,2,,,,,0.8876049,,Right Foot,,,,"[76.0, 26.3]",,Ground Pass,,11.088733,,,Melissa Lawley,15547.0,,,,,,1,Regular Play,Amy Rodgers,19417.0,Left Defensive Midfield,8,Liverpool WFC,966,['56498477-302a-45e0-ab95-8b2da0698624'],19,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:19.403,Pass,
,,,,,,,,,,,,,,,,1.864566,,,,,,,,,,,,,,,,4c4c1671-ff2a-473d-8e87-d7dee177cb47,143,,"[75.8, 20.9]",2275138,2,,,,,-0.88631994,,Right Foot,,,,"[82.9, 12.2]",,Ground Pass,,11.229425,Incomplete,,Leigh-Anne Robe,15630.0,,,,,,1,Regular Play,Melissa Lawley,15547.0,Center Attacking Midfield,8,Liverpool WFC,966,"['2a500c2e-1396-4e58-9976-bf0200ca8c36', '63bbade5-ba49-46a2-a127-7cb7cf8fd891', 'ceb9d2d4-8c90-4905-b7c6-d6d6413fc5dc']",21,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:21.693,Pass,True
