50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.145816,,,,,,,,,a4d34e0d-c543-4988-be04-73f6f76c5b88,43,,,"[51.1, 73.0]",2275136,0,,,,,1.6490675,,Right Foot,,,,"[50.7, 78.1]",High Pass,,5.115662,,,,Tessa Wullaert,10099.0,,,,Recovery,1,Regular Play,Jill Scott,10172.0,Right Center Midfield,5,Manchester City WFC,746,"['421ae4e3-a65d-4e18-b403-37fec0d3e5c1', 'e36c0fcd-5c2c-4e7e-9144-629d036dd3e0']",54,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:54.380,Pass,
,,,,,,,,,,,,,,,3.128086,,,,,,,,,f8f8d613-bc87-4c0f-af11-38a34b62250a,46,,,"[50.7, 78.1]",2275136,0,,,,,-2.1688743,,Left Foot,,,,"[44.5, 69.0]",High Pass,,11.011357,,,,Jill Scott,10172.0,,,,,1,Regular Play,Tessa Wullaert,10099.0,Right Midfield,5,Manchester City WFC,746,['9feda052-c162-4487-a6db-2971c8438235'],55,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:55.612,Pass,
,,,,,,,,,,,,,,,0.261845,,,,,,,,,7b739c29-76d1-462e-b74b-e4739d5d78c8,49,,,"[42.3, 67.8]",2275136,0,,,,True,-0.85843873,,,,,,"[46.1, 63.4]",High Pass,,5.813777,,,,Keira Walsh,4658.0,,,,,1,Regular Play,Jill Scott,10172.0,Right Center Midfield,5,Manchester City WFC,746,"['63ba3cba-6efe-49a3-aa10-da6bba8e6e1c', '9189921d-979a-4343-866c-97644af643a1']",59,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:59.140,Pass,True
,,,,,,,,,,,,,,,1.21874,,,,,,,,,e544a605-2d32-440f-8895-b249f8fe8994,52,,,"[46.1, 63.4]",2275136,0,,,,,1.413825,,Right Foot,,,,"[48.3, 77.3]",Low Pass,,14.073024,,,,Tessa Wullaert,10099.0,,,,,1,Regular Play,Keira Walsh,4658.0,Left Center Midfield,5,Manchester City WFC,746,['7204f9c6-4d7b-492e-88e0-6fab9b0a87c1'],59,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:59.492,Pass,
,,,,,,,,,,,,,,,1.163314,,,,,,,,,a79b165e-acce-4e77-841a-7d94f6f91130,56,,,"[48.3, 77.9]",2275136,1,,,,,-2.8328283,,Left Foot,,,,"[36.7, 74.2]",Low Pass,,12.175796,,,,Aoife Mannion,19503.0,,,,,1,Regular Play,Tessa Wullaert,10099.0,Right Midfield,5,Manchester City WFC,746,"['024f07f8-73e3-4199-8a55-edf8cceafbe0', 'ba130040-f5ce-4640-8332-e3b690d62054']",0,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:00.798,Pass,True
,,,,,,,,,,,,,,,1.246482,,,,,,,,,7bc16dca-05bc-4cd0-913d-1305f2e27f16,59,,,"[30.9, 73.0]",2275136,1,,,,,-2.0210218,,Right Foot,,,,"[22.2, 55.0]",Ground Pass,,19.992249,,,,Stephanie Houghton,10185.0,,,,,1,Regular Play,Aoife Mannion,19503.0,Right Back,5,Manchester City WFC,746,['896b21d5-91a9-4e13-9c52-c113301eded9'],3,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:03.239,Pass,
,,,,,,,,,,,,,,,1.202165,,,,,,,,,8edb653c-66ee-4c44-a08b-8e8ad2895f20,62,,,"[17.4, 51.0]",2275136,1,,,,,-2.0835373,,Right Foot,,,,"[9.8, 37.5]",Ground Pass,,15.492256,,,,Ellie Roebuck,4637.0,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,5,Manchester City WFC,746,['7375bbc2-2aad-4065-8aae-6f9f7fb4c9ed'],5,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:05.944,Pass,
,,,,,,,,,,,,,,,0.993997,,,,,,,,,727ee048-1ac4-40b6-974e-5ad869beae10,65,,,"[10.6, 42.9]",2275136,1,,,,,-1.388628,,Right Foot,,,,"[13.4, 27.7]",Ground Pass,,15.455743,,,,Gemma Bonner,15554.0,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,5,Manchester City WFC,746,['d2fa7bd0-668c-481e-9948-1b98d9b69841'],11,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:11.104,Pass,
,,,,,,,,,,,,,,,0.79952,,,,,,,,,e53b1a67-0518-4dfe-b3ae-43067ac4fd46,68,,,"[15.4, 27.1]",2275136,1,,,,,0.47089386,,Left Foot,,,,"[26.4, 32.7]",Ground Pass,,12.343419,,,,Keira Walsh,4658.0,,,,,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,5,Manchester City WFC,746,['3b06b667-b474-4e6b-bce4-6049116efaf5'],13,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:13.644,Pass,
,,,,,,,,,,,,,,,0.791654,,,,,,,,,95136c0b-d521-41bc-b817-4d55da43e96b,72,,,"[28.2, 34.3]",2275136,1,,,,,-2.5924397,,Left Foot,,,,"[14.8, 26.1]",Ground Pass,,15.709869,,,,Gemma Bonner,15554.0,,,,,1,Regular Play,Keira Walsh,4658.0,Left Center Midfield,5,Manchester City WFC,746,['bf773ed5-8ed7-4c11-a8b1-46e9d3de0947'],14,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:14.568,Pass,
,,,,,,,,,,,,,,,1.407922,,,,,,,,,3baf42f4-1925-4ba3-b568-dab74e591d87,76,,,"[15.0, 25.1]",2275136,1,,,,,1.4948968,,Right Foot,,,,"[17.0, 51.4]",High Pass,,26.375937,,,,Stephanie Houghton,10185.0,,,,,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,5,Manchester City WFC,746,"['e9718009-65ec-4e0d-a825-d21938ccc5c0', 'ff2c102d-5fef-41c9-a527-e0b3901eb74e']",16,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:16.780,Pass,True
,,,,,,,,,,,,,,,1.69036,,,,,,,,,c694f3b5-2cb8-498f-890a-3795195d16b3,79,,,"[20.2, 53.6]",2275136,1,,,,,0.20749623,,Right Foot,,,,"[48.7, 59.6]",Low Pass,,29.124731,,,,Jill Scott,10172.0,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,5,Manchester City WFC,746,['cfb02949-9f1f-455a-99f0-005bf68f3d1f'],20,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:20.051,Pass,
,,,,,,,,,,,,,,,0.134404,,,,,,,,,b1ebad7c-1508-4daf-9d74-3a4c6b8e8836,82,,,"[47.7, 59.6]",2275136,1,,,,,0.52807444,,Right Foot,,,,"[50.1, 61.0]",Low Pass,,2.7784889,,Incomplete,,Tessa Wullaert,10099.0,,,,,1,Regular Play,Jill Scott,10172.0,Right Center Midfield,5,Manchester City WFC,746,"['0104ee50-2a19-472b-8135-620e8de8d7a2', 'f57ff87a-2744-4ae3-9d68-13513bfd6aa6']",21,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:21.922,Pass,
,,,,,,,,,,,,,,,1.732115,,,,,,,,,2c2f3b7f-7a66-4439-8694-880d213bca40,87,,,"[63.0, 44.3]",2275136,1,,,,,-1.33549,,Right Foot,,,,"[70.6, 12.6]",Ground Pass,,32.598312,,,,Caroline Weir,10188.0,,,,,1,Regular Play,Georgia Stanway,4643.0,Center Attacking Midfield,5,Manchester City WFC,746,['78244974-9307-40ff-8652-8fd2c75ffdef'],26,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:26.067,Pass,
,,,,,,,,,,,,,,,2.725025,,,,,,,,,b2ca520d-6156-48b7-80bf-d4a1fc8aed75,91,,,"[74.6, 11.8]",2275136,1,,,,,0.4570252,,Left Foot,,,,"[104.9, 26.7]",Ground Pass,,33.765366,,Incomplete,,Janine Elizabeth Beckie,4992.0,,,,,1,Regular Play,Caroline Weir,10188.0,Left Midfield,5,Manchester City WFC,746,"['7699577c-0aff-4f0b-9fe0-7af4ccc4445b', '82c4e111-9ad4-4ca3-8a96-e829c22f3812', 'a27ea1df-b899-4461-b549-d555847e7f62']",29,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:29.091,Pass,True
,,,,,,,,,,,,,,,0.647203,,,,,,,,,96a9802a-e8d7-4fa3-a116-c088d40fd114,96,,,"[14.0, 54.8]",2275136,1,,,,,-0.5800028,,Right Foot,,,,"[19.8, 51.0]",Ground Pass,,6.9339743,,,,Katie Zelem,31540.0,,,,,1,Regular Play,Abbie McManus,4648.0,Right Center Back,6,Manchester United,1475,"['dc853338-fe49-4d94-b0c2-e5ea3efdc090', 'dd94152f-066c-4334-aaeb-0d210e8572b5']",33,,,,,,,,,,,,,,,,Manchester United,1475,00:01:33.516,Pass,True
,,,,,,,,,,,,,,,2.153171,,,,,,,,,ef134ad2-ab2e-4b7a-a1a8-e3455daa49ff,100,,,"[20.2, 52.0]",2275136,1,,,,,-2.4548492,,Left Foot,,,,"[4.1, 38.8]",Ground Pass,,20.819462,,,,Mary Alexandra Earps,31538.0,,,,,1,Regular Play,Katie Zelem,31540.0,Center Defensive Midfield,6,Manchester United,1475,"['1856e7e3-9ecd-4b73-9da0-c5b4857de7ad', 'bbcd084e-7605-4264-9ea2-9246f74093d0']",34,,,,,,,,,,,,,,,,Manchester United,1475,00:01:34.632,Pass,True
,,,,,,,,,,,,,,,5.106119,,,,,,,,,a88ca6db-9061-437a-8904-eb31ca0a52e7,103,,,"[5.5, 39.8]",2275136,1,,,,,-0.83700794,,Right Foot,,,,"[41.3, 0.1]",High Pass,,53.45774,,Out,,,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,6,Manchester United,1475,,36,,,,,,,,,,,,,,,,Manchester United,1475,00:01:36.872,Pass,
,,,,,,,,,,,,,,,1.275831,,,,,,,,,06a01260-cedc-4789-8be5-bcf384d8e470,104,,,"[77.8, 80.0]",2275136,1,,,,,-0.892677,,,,,,"[83.6, 72.8]",High Pass,,9.24554,,,,Tessa Wullaert,10099.0,,,,Throw-in,1,From Throw In,Aoife Mannion,19503.0,Right Back,7,Manchester City WFC,746,['b728cd65-4b5c-4427-a12b-b8418a7ca25b'],44,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:44.401,Pass,
,,,,,,,,,,,,,,,1.083257,,,,,,,,,7de51b7b-8755-4f90-bee8-f3930644aba9,108,,,"[84.2, 75.4]",2275136,1,,,,,2.8154368,,Left Foot,,,,"[77.4, 77.7]",Ground Pass,,7.17844,,,,Aoife Mannion,19503.0,,,,,1,From Throw In,Tessa Wullaert,10099.0,Right Midfield,7,Manchester City WFC,746,"['2bbb2f23-4b6f-4530-b964-f6f57133a851', 'd74d0c32-fad2-459f-b0dd-374b2959ae42']",46,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:46.438,Pass,True
,,,,,,,,,,,,,,,0.790482,,,,,,,,,0c2b09f6-8517-4054-82c5-c6cd199d3425,111,,,"[77.4, 77.7]",2275136,1,,,,,-2.5115588,,Right Foot,,,,"[72.6, 74.2]",Ground Pass,,5.940539,,,,Jill Scott,10172.0,,,,,1,From Throw In,Aoife Mannion,19503.0,Right Back,7,Manchester City WFC,746,['7c920bd5-99e9-4121-bd2a-a0847401f396'],47,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:47.654,Pass,
,,,,,,,,,,,,,,,1.842349,,,,,,,,,90bee218-5da6-4886-b1b1-36724ee96788,115,,,"[99.1, 72.8]",2275136,1,,,,,-1.3846803,,Right Foot,True,,,"[106.5, 33.5]",High Pass,,39.990623,,Incomplete,,,,,,,,1,From Throw In,Jill Scott,10172.0,Right Center Midfield,7,Manchester City WFC,746,['a5c14d7a-a58a-4b8a-ab84-eb5c0731d4be'],53,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:53.344,Pass,
,,,,,,,,,,,,,,,2.343573,,,,,,,,,273f5906-27f3-4a5c-bb26-f54d3f215c84,121,,,"[6.0, 44.0]",2275136,2,,True,,,-0.98897284,,Right Foot,,,,"[20.8, 21.5]",Ground Pass,,26.93121,,,,Millie Turner,31536.0,,,,Goal Kick,1,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,8,Manchester United,1475,['d11f2b6b-80cc-49a4-ac34-72eaca6896a3'],12,,,,,,,,,,,,,,,,Manchester United,1475,00:02:12.187,Pass,
,,,,,,,,,,,,,,,1.494886,,,,,,,,,99feef52-d23e-40f6-b1b2-851c4fb4498b,123,,,"[27.8, 19.7]",2275136,2,,,,,-1.0003358,,Right Foot,,,,"[38.9, 2.4]",Ground Pass,,20.554804,,,,Lotta Ökvist,50460.0,,,,,1,From Goal Kick,Millie Turner,31536.0,Left Center Back,8,Manchester United,1475,['6240564f-6591-441e-adb0-4579bb870d66'],15,,,,,,,,,,,,,,,,Manchester United,1475,00:02:15.796,Pass,
,,,,,,,,,,,,,,,1.749966,,,,,,,,,f89adeea-1577-4c4f-9a86-0292b7790434,126,,,"[38.9, 2.4]",2275136,2,,,,,2.5349123,,Left Foot,,,,"[20.6, 15.1]",Ground Pass,,22.275099,,,,Millie Turner,31536.0,,,,,1,From Goal Kick,Lotta Ökvist,50460.0,Left Back,8,Manchester United,1475,['dd724c36-a9d4-4f96-99f0-ee682969c8ca'],17,,,,,,,,,,,,,,,,Manchester United,1475,00:02:17.513,Pass,
