50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c49ee5fc-985f-4829-b124-c3c520e7fffd,3125,,"[56.3, 19.3]",2275041,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Danielle Turner,15571.0,Left Back,189,Everton LFC,967,"['06ada10a-9d7f-481f-801c-b7baf8e8672e', 'bd53d978-0409-4984-8ed4-e839c22e918b']",56,,,,,,,,,,,,,,,,,,Everton LFC,967,00:35:56.492,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07822dda-453b-4138-ac3f-076bf47dac18,3129,,"[79.4, 14.4]",2275041,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Chloe Kelly,15570.0,Left Wing,189,Everton LFC,967,"['55186c4f-5424-435a-adcd-c455312c9295', '90f692cc-4fa3-4266-89ff-f39add0e5d21']",0,,,,,,,,,,,,,,,,,,Everton LFC,967,00:36:00.102,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163b4023-7c1b-4159-ac41-05a1c8eef9dd,3134,,"[64.2, 5.5]",2275041,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabrielle George,15575.0,Left Center Back,190,Everton LFC,967,['9eb700c2-db59-435f-afd4-6032502babfe'],14,,,,,,,,,,,,,,,,,,Everton LFC,967,00:36:14.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb169468-887f-4e06-b975-38d7107ed705,3137,,"[71.8, 39.5]",2275041,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Hope,16386.0,Right Center Midfield,190,Everton LFC,967,['84b89250-dc70-4fbe-a2dd-67ccc98eb701'],20,,,,,,,,,,,,,,,,,,Everton LFC,967,00:36:20.703,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,965f6db2-26dd-439f-bae5-e3574d58fd46,3141,,"[78.2, 40.9]",2275041,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Molly Pike,31564.0,Left Center Midfield,190,Everton LFC,967,['47258dd9-a7d4-47fb-a5ce-50dda5a4fe49'],22,,,,,,,,,,,,,,,,,,Everton LFC,967,00:36:22.709,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,15c7a661-0050-40a8-81e7-f475a9144a30,3145,,"[50.9, 18.6]",2275041,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ebony Salmon,31527.0,Left Wing,190,Everton LFC,967,['aab21b24-94ee-4b89-a846-2acab9d51b9c'],26,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:36:26.259,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,812917fb-e37c-4f8a-8fb7-a091a21804b2,3148,,"[81.5, 59.4]",2275041,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Inessa Kaagman,15579.0,Right Wing,190,Everton LFC,967,['a1cde8e6-d220-4404-bf87-ede2d8c91c0a'],27,,,,,,,,,,,,,,,,,,Everton LFC,967,00:36:27.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65481bff-7568-4aa3-9580-63fc2a9eaebb,3151,,"[37.2, 7.0]",2275041,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Evans,16381.0,Left Back,191,Bristol City WFC,973,"['4d7b7f2d-92fc-4161-a3b2-892351f43809', 'd2a15038-87ae-413f-b97c-f91c17fe3e63']",30,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:36:30.090,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd9ae127-14e5-410a-be01-a15b7ff5a0b7,3154,,"[73.6, 6.7]",2275041,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yana Daniëls,10093.0,Center Forward,191,Bristol City WFC,973,['6a81181b-d802-42f9-bf2f-47ea92a271f0'],31,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:36:31.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7480332e-842f-438c-9dc3-70abd97802b6,3157,,"[73.6, 19.3]",2275041,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ebony Salmon,31527.0,Left Wing,191,Bristol City WFC,973,['b614b97b-8d5a-442a-8b8e-8186e081d587'],33,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:36:33.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45f46f29-d91f-4558-87a4-adb2ec478486,3164,,"[72.5, 60.5]",2275041,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simone Magill,15559.0,Center Forward,192,Everton LFC,967,"['2b2445dd-a385-40ec-869e-0013dff99d7e', 'bdaaaf44-9046-47a4-bd7c-dfa965ddfe8e']",37,,,,,,,,,,,,,,,,,,Everton LFC,967,00:36:37.646,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21f54b17-c897-47ce-8a8b-7f72363db815,3167,,"[64.2, 53.0]",2275041,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Molly Pike,31564.0,Left Center Midfield,192,Everton LFC,967,['ec514407-862b-4816-bc4a-7a8bc54643f4'],39,,,,,,,,,,,,,,,,,,Everton LFC,967,00:36:39.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49e1763e-2a5e-466f-a9d7-cd876ebe53ea,3171,,"[45.5, 51.8]",2275041,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Right Center Back,192,Everton LFC,967,['0ffa2a42-5604-4d4a-ab14-afc29e782ed6'],41,,,,,,,,,,,,,,,,,,Everton LFC,967,00:36:41.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c49d42f8-10c9-4a9a-97af-abedc2333fba,3174,,"[46.9, 33.8]",2275041,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabrielle George,15575.0,Left Center Back,192,Everton LFC,967,['48f72e14-bd80-4d33-ad4c-075c0b2dca80'],43,,,,,,,,,,,,,,,,,,Everton LFC,967,00:36:43.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f6fd34e-c078-4fd5-8d40-66468d76954b,3177,,"[68.2, 7.3]",2275041,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle Turner,15571.0,Left Back,192,Everton LFC,967,['78025415-bd9d-4005-a826-0e7020e46b71'],46,,,,,,,,,,,,,,,,,,Everton LFC,967,00:36:46.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6aaed046-0bcd-4b8b-b09b-028342b2e46a,3182,,"[64.4, 61.8]",2275041,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Right Wing,193,Bristol City WFC,973,"['2598aa9d-b545-4eac-a9cb-5be3c9a47272', 'ce0b8055-bb39-4fca-8d9d-aa6ad3926772']",51,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:36:51.288,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c8ac1bb-51cc-45da-a8e5-83985f302b88,3188,,"[40.5, 57.3]",2275041,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Loren Dykes,16391.0,Right Center Back,193,Bristol City WFC,973,['f4e58a0a-c024-4b32-926a-fc8e5a45b76b'],56,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:36:56.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21e69b5c-22d2-4f66-b9ab-5a1025f1a828,3191,,"[57.9, 76.5]",2275041,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florence Allen,24922.0,Right Back,193,Bristol City WFC,973,['4efcf9b5-7d3f-4ec2-b02f-a24d02da9d6f'],59,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:36:59.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2516abc2-bf64-42ef-9a8b-29aa9991614e,3195,,"[62.7, 72.7]",2275041,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Right Wing,193,Bristol City WFC,973,"['8189004b-6619-4bca-8c98-562401044637', 'b2919653-9a96-4898-af84-13d677fea26f']",1,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:37:01.146,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a49fa314-be4a-48e7-b3c1-a8f8bedbbf7e,3198,,"[43.8, 72.7]",2275041,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Loren Dykes,16391.0,Right Center Back,193,Bristol City WFC,973,['7aef6087-15d4-49de-8099-421acf7ad9f1'],3,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:37:03.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78df641e-db87-4f4f-b9ec-2b7a63c3a6fa,3201,,"[85.9, 56.7]",2275041,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yana Daniëls,10093.0,Center Forward,193,Bristol City WFC,973,['0fe248c7-ff6a-4f4d-bd68-1448a2659153'],9,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:37:09.420,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d150c80b-e103-4a33-9406-cfefa1054abd,3208,,"[11.9, 59.8]",2275041,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Megan Finnigan,18254.0,Right Center Back,194,Everton LFC,967,['ea7b778c-7974-4eb9-a467-54d8115582d8'],56,,,,,,,,,,,,,,,,,,Everton LFC,967,00:37:56.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a29c7f3b-877f-4f86-bf03-45f26c32a624,3212,,"[33.9, 54.1]",2275041,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucy Hope,16386.0,Right Center Midfield,194,Everton LFC,967,"['4fbf4309-b920-4f8c-99c9-5c03a8da7a7d', '77ef32b2-aad8-4dc8-b0f2-9dca1ccdc5bd']",58,,,,,,,,,,,,,,,,,,Everton LFC,967,00:37:58.270,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887c68bc-4e88-459a-bbf3-90d2bb43dbc3,3216,,"[11.9, 28.1]",2275041,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gabrielle George,15575.0,Left Center Back,194,Everton LFC,967,"['016a3375-e7ae-45c4-bb59-c8715e1e5834', 'd301f284-fe14-4bf5-a693-9a22d35d8a4f']",2,,,,,,,,,,,,,,,,,,Everton LFC,967,00:38:02.888,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94907f74-9836-4593-8d07-00713147a484,3219,,"[31.8, 9.7]",2275041,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Danielle Turner,15571.0,Left Back,194,Everton LFC,967,['14b9a658-0a42-44ab-93a2-90191f9f0d44'],5,,,,,,,,,,,,,,,,,,Everton LFC,967,00:38:05.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d02d41f-c4ad-4bf1-8b28-5bb008a10151,3222,,"[87.4, 10.4]",2275041,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Chloe Kelly,15570.0,Left Wing,194,Everton LFC,967,['8c71a4a8-fee4-47b8-9339-13961b100084'],13,,,,,,,,,,,,,,,,,,Everton LFC,967,00:38:13.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0e070d9-dc55-4ab9-916f-36f0760328ac,3231,,"[109.6, 11.8]",2275041,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Chloe Kelly,15570.0,Left Wing,194,Everton LFC,967,['926768ef-5c5a-479e-8f99-e2c420df8d4d'],23,,,,,,,,,,,,,,,,,,Everton LFC,967,00:38:23.810,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25950e53-6b48-4148-beb9-2184a6d81a57,3239,,"[114.8, 58.7]",2275041,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Esme Beth Morgan,4649.0,Right Back,194,Everton LFC,967,['9c0d397d-bc6c-4ef6-86fe-dff5c7158e93'],33,,,,,,,,,,,,,,,,,,Everton LFC,967,00:38:33.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511d7cc3-ce9b-4484-b7a6-1e0fb66384a0,3242,,"[111.0, 38.6]",2275041,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Elise Hughes,21230.0,Left Center Midfield,194,Everton LFC,967,['4547e001-8f1b-4d86-b655-0e9b531c8f80'],35,,,,,,,,,,,,,,,,,,Everton LFC,967,00:38:35.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab8bd238-5422-4c0b-a080-41d409a5c530,3249,,"[13.7, 22.3]",2275041,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jasmine Matthews,15618.0,Left Center Back,195,Bristol City WFC,973,"['ec778254-8926-498d-a47d-776ddd07d290', 'ed9139dd-c2d1-479c-b6dd-875686f29b4c']",55,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:38:55.152,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ec68ec5-57f8-45d5-ba2a-1dd806af612b,3252,,"[5.4, 37.9]",2275041,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sophie Baggaley,16376.0,Goalkeeper,195,Bristol City WFC,973,['7431da1a-546c-48a2-9312-2ae6a1334187'],57,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:38:57.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29be31cf-1223-4402-b479-ac7e889bd0b5,3255,,"[52.1, 77.4]",2275041,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Florence Allen,24922.0,Right Back,195,Bristol City WFC,973,['11b2b1d9-0acc-409c-b99d-cd29b6f1adf6'],3,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:03.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffae30e7-e9ca-4669-9aef-22a42b7662bb,3259,,"[55.7, 9.7]",2275041,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maéva Clemaron,31713.0,Center Defensive Midfield,196,Everton LFC,967,['e2c730f6-9a25-4878-b129-7d5be26c0060'],20,,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:20.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76e85003-ca13-4381-ab97-e6c15888d888,3262,,"[30.2, 13.0]",2275041,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabrielle George,15575.0,Left Center Back,196,Everton LFC,967,['4c808c2d-2eae-4ab4-8425-88e4353458b4'],24,,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:24.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e63ed410-5277-4848-9974-845f5f947cf7,3265,,"[19.1, 34.5]",2275041,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,196,Everton LFC,967,['ff7c047b-8234-4813-8212-68ac98fecf2c'],27,,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:27.377,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4572b90c-d22f-41b8-946a-e2fc064d2604,3269,,"[32.5, 58.7]",2275041,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Finnigan,18254.0,Right Center Back,196,Everton LFC,967,"['9e7c1c7b-8a78-4332-9814-dd2367531d47', 'cf59a6de-8c49-461b-a262-de9aa4ed097e']",31,,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:31.105,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bae0d8f4-ad99-44b7-9e34-61a60d3147b8,3273,,"[48.2, 75.7]",2275041,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Esme Beth Morgan,4649.0,Right Back,196,Everton LFC,967,"['5d93e292-0941-4c4a-9354-60bf65ee674f', 'fd6e6503-dea9-43c0-ad55-7ec4ee927f0b']",32,,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:32.956,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa51e819-2d0a-44f7-8de8-4b3eb25701e4,3276,,"[66.3, 74.9]",2275041,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Inessa Kaagman,15579.0,Right Wing,196,Everton LFC,967,['ab13b5b6-2e88-401c-a7c8-8c86f24630e9'],36,,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:36.068,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b6cfc00-12a8-4f61-bdaf-f8fa7d6c66f0,3278,,"[80.8, 59.6]",2275041,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elise Hughes,21230.0,Left Center Midfield,196,Everton LFC,967,['0b6117a7-238b-47fc-935b-2616017297e9'],36,,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:36.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce722be4-68c9-42fe-bc15-ee6c0f800247,3282,,"[99.5, 64.6]",2275041,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elise Hughes,21230.0,Left Center Midfield,197,Everton LFC,967,"['52f1f459-fc7e-4f1e-a02e-729beb300d47', 'ff40ec82-d717-4f6a-9dd6-5335a353dc50']",48,,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:48.323,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efc95826-0c66-4155-a301-e5b79940e2ea,3291,,"[106.5, 12.7]",2275041,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simone Magill,15559.0,Center Forward,199,Everton LFC,967,['2faa60b1-e5a9-4f9c-956e-8272964638d7'],15,,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:15.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbd90346-fd08-45f8-b85d-a1fb07e38e97,3298,,"[80.1, 13.9]",2275041,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maéva Clemaron,31713.0,Center Defensive Midfield,199,Everton LFC,967,['34bbd375-0e23-4141-ba05-1f7d8732bd77'],19,,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:19.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edce6ef4-bc8c-462d-a247-5b8b94d7bb17,3302,,"[98.0, 29.3]",2275041,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Hope,16386.0,Right Center Midfield,199,Everton LFC,967,['f9cbbea8-3e68-4dad-a716-2f792e7efac7'],22,,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:22.122,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bdf3dac-bffb-4a21-893e-54a5afeace75,3305,,"[104.4, 29.5]",2275041,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elise Hughes,21230.0,Left Center Midfield,199,Everton LFC,967,['fc6e134d-824a-4939-b90e-fb6007f1ff7c'],24,,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:24.626,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,15a2b616-97c8-431c-8d84-47e929309e0e,3309,,"[69.8, 33.3]",2275041,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yana Daniëls,10093.0,Center Forward,199,Everton LFC,967,['032a6c5a-6b77-4d7d-98f4-5e6940ce05d7'],31,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:31.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3db23fec-1841-4576-849f-f3e17cf92fac,3312,,"[75.6, 74.2]",2275041,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Inessa Kaagman,15579.0,Right Wing,199,Everton LFC,967,['35e37958-d7a7-4c5f-98f4-7f3cd07914bb'],35,,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:35.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fea2a0a2-424c-483c-bcea-4bc5dadb798e,3316,,"[110.3, 45.1]",2275041,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Kelly,15570.0,Left Wing,199,Everton LFC,967,"['4e494dea-481d-41e7-984a-9cdab026d7d9', '5df07787-821a-4e29-bd24-e4a92266ab65']",41,,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:41.925,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,053e4cc6-252a-4d3b-8f7a-a58265529efc,3323,,"[15.8, 24.9]",2275041,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frankie Brown,10171.0,Left Defensive Midfield,200,Bristol City WFC,973,['72b82b05-dbf8-4c28-8eb3-6bc9af08eaec'],46,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:46.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b77a1069-ef27-4c36-bdf7-f413905e3718,3327,,"[16.3, 4.9]",2275041,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florence Allen,24922.0,Right Back,200,Bristol City WFC,973,"['5f7f6e00-498d-4ff8-b9c8-a1b86b10c525', 'fa699c9e-131b-4d5f-8962-9f7c0cfb5bf0']",48,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:48.694,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02e4eec6-4da6-40e6-8e37-a8b0fb7f74b5,3330,,"[26.1, 10.1]",2275041,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Evans,16381.0,Left Back,200,Bristol City WFC,973,['03aba2a5-6122-4014-9a0b-4944a1e1c3f0'],49,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:49.854,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d1d13fe-9ba7-46c5-8419-6fc89f53a607,3334,,"[51.1, 5.6]",2275041,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yana Daniëls,10093.0,Center Forward,200,Bristol City WFC,973,['136a9686-14fb-445a-8321-05241b50603b'],57,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:57.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f738eea-47b6-4d1a-89c4-c32d28728e46,3337,,"[9.8, 51.8]",2275041,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,201,Everton LFC,967,"['75a93447-5cf8-42eb-9056-1efcbd587cd7', 'd28f250f-48da-4df1-bc3f-81cdf1353d0f']",59,,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:59.059,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,74a185fc-ccae-4b8b-a8c6-a6ed20e87fe6,3340,,"[50.2, 58.2]",2275041,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simone Magill,15559.0,Center Forward,201,Everton LFC,967,['b8f44752-ac3d-4dde-8f1d-d093dcdbf18d'],2,,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:02.684,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,337c330d-5a43-4b0f-9db3-f48094c786f6,3343,,"[75.9, 31.3]",2275041,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia Chance,24925.0,Center Attacking Midfield,201,Everton LFC,967,['c16575ac-4d1e-4ec5-a861-035d69dd73b9'],4,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:42:04.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292c5632-0125-4b4e-a6ae-1c966a515378,3355,,"[54.5, 55.6]",2275041,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simone Magill,15559.0,Center Forward,201,Everton LFC,967,['5b57b0bc-6887-4daa-b1cd-7d5699d31b63'],8,,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:08.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e630e50-0b9d-4b37-9835-97454f60ccf0,3358,,"[56.2, 73.1]",2275041,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Inessa Kaagman,15579.0,Right Wing,201,Everton LFC,967,['cf884fd7-6099-4d9d-a8c0-5ca5dbd42e3d'],9,,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:09.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9099fd7-6266-429c-9fb2-f7322d55ca6e,3362,,"[36.1, 64.3]",2275041,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Right Center Back,201,Everton LFC,967,['97ab71e0-dfd3-4a22-8e28-4d472f8c30c2'],13,,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:13.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6256c3a0-6db8-406f-a86c-b8aece45349c,3365,,"[39.1, 12.5]",2275041,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle Turner,15571.0,Left Back,201,Everton LFC,967,['270af538-6fb4-4800-a369-3ccd3aac7d81'],18,,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:18.419,Ball Receipt*,
