50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.715149,,,,,,,,,,,,,,66710271-deb3-4f17-a85d-e1afb05446dc,449,,"[19.6, 38.4]",2275131,9,,,,,-1.3982859,,Right Foot,,,,"[21.9, 25.2]",Ground Pass,,13.398881,,Gemma Bonner,15554.0,,,,,,1,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,23,Manchester City WFC,746,['01b16b07-6606-4226-b0eb-cd7b284474a3'],0,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:00.902,Pass,
,,,,,,,,,,,,,,,,,,1.599184,,,,,,,,,,,,,,9c272bbb-709e-469f-87a9-a924136dce82,453,,"[30.3, 19.6]",2275131,9,,,,,-0.631607,,Right Foot,,,,"[49.3, 5.7]",Ground Pass,,23.541666,,Demi Stokes,4651.0,,,,,,1,From Throw In,Gemma Bonner,15554.0,Right Center Back,23,Manchester City WFC,746,['0cd84296-dd0c-47b3-aa60-4555c38da8cf'],6,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:06.013,Pass,
,,,,,,,,,,,,,,,,,,2.264895,,,,,,,,,,,,,,74264e68-57c7-4485-888a-939c8ff088b9,457,,"[48.7, 2.9]",2275131,9,,,,,2.5926507,,Left Foot,,,,"[28.1, 15.5]",Ground Pass,,24.147879,,Gemma Bonner,15554.0,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,23,Manchester City WFC,746,"['86ba8e29-cd18-4834-bef9-4afbb2f13faa', 'e02da032-e899-413d-8327-45ecf4e7a205']",8,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:08.500,Pass,True
,,,,,,,,,,,,,,,,,,1.2149,,,,,,,,,,,,,,f0a94887-a4f1-436c-ab19-317654740b81,461,,"[20.0, 21.3]",2275131,9,,,,,2.1152909,,Right Foot,,,,"[9.1, 39.3]",Ground Pass,,21.04305,,Ellie Roebuck,4637.0,,,,,,1,From Throw In,Gemma Bonner,15554.0,Right Center Back,23,Manchester City WFC,746,"['2b3b1b6b-e695-4e53-aee7-015098a306de', '430bd088-40c3-4609-be8b-461f42a48fdc']",11,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:11.743,Pass,True
,,,,,,,,,,,,,,,,,,0.668788,,,,,,,,,,,,,,645ee4ea-782c-488c-9f3f-a20e1c224d00,465,,"[10.8, 38.2]",2275131,9,,,,,-0.348771,,Left Foot,,,,"[19.6, 35.0]",Ground Pass,,9.36376,,Keira Walsh,4658.0,,,,,,1,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,23,Manchester City WFC,746,"['6c7745e3-567d-4bc2-b2a4-d56710791454', 'f3b15e3d-623b-41bf-b9c8-0a29215da46d']",13,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:13.573,Pass,True
,,,,,,,,,,,,,,,,,,1.408745,,,,,,,,,,,,,,504426f8-b38a-47c5-ab8e-3eceedb661cf,469,,"[19.2, 36.5]",2275131,9,,,,,1.863429,,Right Foot,,,,"[14.5, 52.1]",Ground Pass,,16.292637,,Stephanie Houghton,10185.0,,,,,,1,From Throw In,Keira Walsh,4658.0,Right Center Midfield,23,Manchester City WFC,746,['67d98521-54e3-4534-a7b5-508c770cd986'],14,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:14.351,Pass,
,,,,,,,,,,,,,,,,,,1.260852,,,,,,,,,,,,,,41a58e0b-1fca-41e4-ac86-1171778ae21b,473,,"[20.9, 55.1]",2275131,9,,,,,-0.1426857,,Right Foot,,,,"[56.4, 50.0]",Low Pass,,35.864468,,Jill Scott,10172.0,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Left Center Back,23,Manchester City WFC,746,"['160b7e63-e516-455a-a70e-84621ca1d0f1', '94e57103-5848-46e6-a45b-51b3f34ab471']",17,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:17.767,Pass,True
,,,,,,,,,,,,,,,,,,1.41168,,,,,,,,,,,,,,6f09a551-b086-48e8-884f-d1aee6d53dc0,476,,"[56.4, 50.0]",2275131,9,,,,,1.2924967,,Right Foot,,,,"[63.0, 73.1]",Low Pass,,24.024363,,Aoife Mannion,19503.0,,,,,,1,From Throw In,Jill Scott,10172.0,Center Defensive Midfield,23,Manchester City WFC,746,['94b33dda-bdff-4e35-9923-a8cd73579622'],20,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:20.818,Pass,
,,,,,,,,,,,,,,,,,,0.747935,,,,,,,,,,,,,,db1b39bb-f2ca-439d-b3cc-153e16704678,479,,"[77.3, 68.0]",2275131,9,,,,,-1.1341692,,Right Foot,,,,"[85.7, 50.0]",Ground Pass,,19.863535,,Caroline Weir,10188.0,,,,,,1,From Throw In,Aoife Mannion,19503.0,Right Back,23,Manchester City WFC,746,['32bee473-875d-4a30-8889-96e29aaafb07'],24,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:24.116,Pass,
,,,,,,,,,,,,,,,,,,0.115583,,,,,,,,,,,,,,e5796b71-27bd-4325-96f7-b534c1df6040,482,,"[99.4, 56.6]",2275131,9,,,,,-1.7454685,,Left Foot,,,,"[98.5, 51.5]",Ground Pass,,5.178803,Incomplete,Aoife Mannion,19503.0,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,23,Manchester City WFC,746,"['97de96fd-bbaf-4be7-934c-91eb282ff9bb', 'def8cf02-5a61-4fd9-810e-214d147e002e']",28,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:28.904,Pass,
,,,,,,,,,,,,,,,,,,0.636595,,,,,,,,,,,,,,3f949b65-8075-4ece-a42a-0fbbb2c19a2b,486,,"[20.9, 27.3]",2275131,9,,,,,-2.4650066,,Left Foot,,,,"[14.3, 22.0]",Low Pass,,8.464632,,Danielle Turner,15571.0,,,,,Recovery,1,Regular Play,Maéva Clemaron,31713.0,Right Center Midfield,24,Everton LFC,967,"['61d32b9d-5885-494b-9224-931bfe4c5942', '9a5b3364-f712-429d-8bc1-da68a8dde6b6']",29,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:29.846,Pass,True
,,,,,,,,,,,,,,,,,,1.506989,,,,,,,,,,,,,,7589f56e-b2a8-457d-99a2-a05bcf0527ce,489,,"[14.3, 17.9]",2275131,9,,,,,-0.057512265,,Left Foot,,,,"[47.3, 16.0]",Low Pass,,33.054653,,Hannah Cain,18253.0,,,,,,1,Regular Play,Danielle Turner,15571.0,Left Back,24,Everton LFC,967,['d5ecf96a-9b11-4d4e-b6b7-bb0f32984be0'],31,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:31.860,Pass,
,,,,,,,,,,,,,,,,,,0.971613,,,,,,,,,,,,,,634cbf67-f369-4e3f-95a5-27c1943c0847,498,,"[26.7, 23.5]",2275131,9,,,,,-1.4078698,,Left Foot,,,,"[29.1, 8.9]",Ground Pass,,14.795945,,Danielle Turner,15571.0,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,24,Everton LFC,967,['3ecd4c84-df3b-48ee-a1e6-24df3bac8082'],39,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:39.102,Pass,
,,,,,,,,,,,,,,,,,,0.497423,,,,,,,,,,,,,,d3250ba3-cbdc-4dfc-8eb4-51d0ad0cef9b,502,,"[29.5, 8.7]",2275131,9,,,,,1.0934509,,Left Foot,,,,"[35.5, 20.3]",Ground Pass,,13.059862,,Maéva Clemaron,31713.0,,,,,,1,Regular Play,Danielle Turner,15571.0,Left Back,24,Everton LFC,967,"['5594519c-39c8-46c8-b917-a0dcfffcc47f', 'c9325870-7b3d-4e08-807b-d56bf38f6fd4']",40,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:40.090,Pass,True
,,,,,,,,,,,,,,,,,,1.602316,,,,,,,,,,,,,,3d78707c-ef28-4213-afc0-7133f19f2bac,506,,"[36.1, 19.2]",2275131,9,,,,,-1.2513553,,Right Foot,,,,"[40.4, 6.2]",Ground Pass,,13.6926985,,Danielle Turner,15571.0,,,,,,1,Regular Play,Maéva Clemaron,31713.0,Right Center Midfield,24,Everton LFC,967,"['736cf9e0-537f-4c16-9a54-5d11ef20d778', 'bd461ade-7841-4455-95bb-81b2c5b30f2d']",40,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:40.642,Pass,True
,,,,,,,,,,,,,,,,,,4.711029,,,,,,,,,,,,,,7292a168-8f65-431e-bfec-c020714728bd,509,,"[41.3, 5.9]",2275131,9,,,,,0.34194982,,Left Foot,,,,"[100.3, 26.9]",Low Pass,,62.625874,Incomplete,Lucy Hope,16386.0,,,,,,1,Regular Play,Danielle Turner,15571.0,Left Back,24,Everton LFC,967,"['4216ecdb-e464-4d38-a640-d8c9c1eadba6', '4a6334a2-a400-47c7-8841-3b93d60dbe1c']",42,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:42.271,Pass,
,,,,,,,,,,,,,,,,,,1.148509,,,,,,,,,,,,,,4a6334a2-a400-47c7-8841-3b93d60dbe1c,511,,"[19.8, 53.2]",2275131,9,,,,,0.66596925,,Right Foot,,,,"[29.6, 60.9]",Ground Pass,,12.463145,,Stephanie Houghton,10185.0,,,,,Recovery,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,25,Manchester City WFC,746,"['5ba095c6-f78f-43b8-80f4-747e040ec5bf', '7292a168-8f65-431e-bfec-c020714728bd']",46,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:46.982,Pass,
,,,,,,,,,,,,,,,,,,1.898473,,,,,,,,,,,,,,1dc517e4-903b-4550-9643-bb81739b08bd,514,,"[29.6, 60.9]",2275131,9,,,,,-1.4527578,,Right Foot,,,,"[33.3, 29.7]",Ground Pass,,31.418625,,Gemma Bonner,15554.0,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Left Center Back,25,Manchester City WFC,746,['707ab67c-1e88-4afa-87d8-bc7ca41dd476'],49,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:49.248,Pass,
,,,,,,,,,,,,,,,,,,1.868724,,,,,,,,,,,,,,c06e64be-364a-4f44-8847-73ad0f003ac0,517,,"[33.7, 26.0]",2275131,9,,,,,-0.911343,,Right Foot,,,,"[50.6, 4.2]",Ground Pass,,27.58351,,Demi Stokes,4651.0,,,,,,1,Regular Play,Gemma Bonner,15554.0,Right Center Back,25,Manchester City WFC,746,['45b8cc56-ade2-4368-86e4-02efa68b727d'],54,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:54.042,Pass,
,,,,,,,,,,,,,,,,,,1.409544,,,,,,,,,,,,,,d1375153-bf50-4ef3-a26f-7dc3b005a3dc,524,,"[64.4, 75.0]",2275131,9,,,,,-2.4915485,,Right Foot,,,,"[49.8, 63.9]",Ground Pass,,18.340393,,Megan Finnigan,18254.0,,,,,,1,Regular Play,Hannah Cain,18253.0,Right Wing,26,Everton LFC,967,['bc649717-facf-4fb0-92e2-735f8ed874b9'],59,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:59.004,Pass,
,,,,,,,,,,,,,,,,,,1.587716,,,,,,,,,,,,,,eb1b7a2d-d854-454d-a05d-c3b2bc7319bf,527,,"[55.4, 63.3]",2275131,10,,,,,-2.870258,,Right Foot,,,,"[42.1, 59.6]",Ground Pass,,13.805072,,Kika van Es,10651.0,,,,,,1,Regular Play,Megan Finnigan,18254.0,Right Back,26,Everton LFC,967,['635f8917-5f62-4cb8-b3bc-6bc6881ec1e0'],3,,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:03.133,Pass,
,,,,,,,,,,,,,,,,,,2.177753,,,,,,,,,,,,,,b50c968e-154e-457d-b3fa-8891b97c4ec2,530,,"[30.4, 62.6]",2275131,10,,,,,-2.1402826,,Left Foot,,,,"[19.9, 46.2]",Ground Pass,,19.473314,,Tinja-Riikka Tellervo Korpela,13857.0,,,,,,1,Regular Play,Kika van Es,10651.0,Right Center Back,26,Everton LFC,967,['2465d9c7-3562-4f99-8220-a1351dede6fd'],6,,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:06.893,Pass,
,,,,,,,,,,,,,,,,,,1.057768,,,,,,,,,,,,,,d3dd66d7-9a19-47d6-a05c-6d5d629767c2,533,,"[20.1, 40.6]",2275131,10,,,,,-1.3930061,,Right Foot,,,,"[22.4, 27.8]",Ground Pass,,13.004999,,Gabrielle George,15575.0,,,,,,1,Regular Play,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,26,Everton LFC,967,['b79be721-8678-4286-ad37-f2002f6f2b62'],10,,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:10.811,Pass,
,,,,,,,,,,,,,,,,,,1.961682,,,,,,,,,,,,,,4b306867-ba5d-47fe-a30f-7efdb5033533,537,,"[26.5, 17.3]",2275131,10,,,,,2.2334383,,Right Foot,,,,"[13.0, 34.6]",Ground Pass,,21.94402,,Tinja-Riikka Tellervo Korpela,13857.0,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,26,Everton LFC,967,['9fdf2e0e-1d5c-4e09-af78-ec5504c9d25f'],15,,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:15.258,Pass,
,,,,,,,,,,,,,,,,,,2.065197,,,,,,,,,,,,,,71e16b98-1b99-4d0e-8729-f87fea6b9787,541,,"[15.0, 36.3]",2275131,10,,,,,-0.32426944,,Right Foot,,,,"[50.7, 24.3]",High Pass,,37.662846,Incomplete,Chloe Kelly,15570.0,,,,,,1,Regular Play,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,26,Everton LFC,967,"['86938bab-2f88-416b-856e-3dc7ca2551e3', 'a41f51e7-39f4-4405-875d-038f78759334', 'f6e627fc-7456-46e5-b76c-9d305091edbb']",23,,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:23.117,Pass,True
,,,,,,,,,,,,,,,,,,1.647719,,,,,,,,,,,,,,a34b273e-da72-4ade-b534-119d919f1f1c,544,,"[43.6, 28.0]",2275131,10,,,,,-1.5707964,,Right Foot,,,,"[43.6, 1.0]",Ground Pass,,27.0,Out,Danielle Turner,15571.0,,,,,Recovery,1,Regular Play,Molly Pike,31564.0,Left Center Midfield,26,Everton LFC,967,['b09f638c-cb27-4c5a-ad5d-76929d41900a'],26,,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:26.516,Pass,
,,,,,,,,,,,,,,,,,,1.058697,,,,,,,,,,,,,,de6a6c52-f402-466e-8ed4-db08d7426a40,546,,"[78.4, 80.0]",2275131,10,,,,,-1.2045988,,,,,,"[86.3, 59.4]",High Pass,,22.062864,,Pauline Bremer,20725.0,,,,,Throw-in,1,From Throw In,Aoife Mannion,19503.0,Right Back,27,Manchester City WFC,746,['cbf2384d-060a-4c36-bb16-862cb3c70caf'],41,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:41.143,Pass,
,,,,,,,,,,,,,,,,,,1.746737,,,,,,,,,,,,,,d4d39e80-dcab-4e2e-ab9e-e330b65480da,551,,"[87.0, 57.7]",2275131,10,,,,,2.070143,,Right Foot,,,,"[78.0, 74.2]",Low Pass,,18.794947,,Aoife Mannion,19503.0,,,,,,1,From Throw In,Pauline Bremer,20725.0,Center Forward,27,Manchester City WFC,746,"['072d9f36-550f-45b6-bd55-ba1a7bbbc5d5', '9bddba39-11b4-4177-9870-9a0c229cea20', 'a1429d71-96cd-4409-96c1-1c511ef63447']",42,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:42.258,Pass,True
,,,,,,,,,,,,,,,,,,1.992285,,,,,,,,,,,,,,13855fbf-0a8f-4822-9f72-4716322c392f,555,,"[68.4, 72.2]",2275131,10,,,,,-2.011794,,Left Foot,,,,"[56.6, 47.2]",Low Pass,,27.644892,,Gemma Bonner,15554.0,,,,,,1,From Throw In,Aoife Mannion,19503.0,Right Back,27,Manchester City WFC,746,"['681b2e1f-54da-411e-9da5-14bf491242dc', '720a2440-b59c-486e-8ad9-e016d4e4ebd1']",46,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:46.439,Pass,True
,,,,,,,,,,,,,,,,,,1.108048,,,,,,,,,,,,,,b32931a4-5bc7-40a4-8db2-7ff35ca61072,558,,"[62.6, 33.1]",2275131,10,,,,,-0.2937205,,Right Foot,,,,"[78.8, 28.2]",Ground Pass,,16.924833,Incomplete,Tessa Wullaert,10099.0,,,,,,1,From Throw In,Gemma Bonner,15554.0,Right Center Back,27,Manchester City WFC,746,"['256e4148-2041-41a5-ac2e-6c914b5d5f0f', '55c09e89-088e-4a73-b1e4-89ef466b79f2']",51,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:51.218,Pass,
,,,,,,,,,,,,,,,,,,1.669899,,,,,,,,,,,,,,88486b00-f8f5-465b-8822-70fc0effa484,567,,"[43.8, 50.0]",2275131,12,,,,,-1.8957014,,Right Foot,,,,"[37.4, 31.0]",Ground Pass,,20.04894,,Gabrielle George,15575.0,,,,,Free Kick,1,From Free Kick,Kika van Es,10651.0,Right Center Back,29,Everton LFC,967,['0baf4b45-0c6d-4dfe-b72b-7167b92556f5'],17,,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:17.054,Pass,
,,,,,,,,,,,,,,,,,,0.926291,,,,,,,,,,,,,,a68dc1cb-8fef-4774-b312-e00be2304d51,570,,"[37.4, 31.0]",2275131,12,,,,,-1.0745143,,Left Foot,,,,"[49.8, 8.1]",Ground Pass,,26.041697,,Danielle Turner,15571.0,,,,,,1,From Free Kick,Gabrielle George,15575.0,Left Center Back,29,Everton LFC,967,['0744483b-624c-476a-9ef5-41c34aa4a047'],19,,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:19.995,Pass,
,,,,,,,,,,,,,,,,,,2.918558,,,,,,,,,,,,,,1d5da595-4352-47c9-9a27-ec0f8d170cb2,574,,"[50.2, 9.2]",2275131,12,,,,,-0.14071642,,Left Foot,,,,"[109.5, 0.8]",High Pass,,59.891987,Out,Hannah Cain,18253.0,,,,,,1,From Free Kick,Danielle Turner,15571.0,Left Back,29,Everton LFC,967,"['25beec11-7b2c-4584-b7f0-c2914d45f332', '44bda3fc-524a-4d7d-bb66-6155b0ec498d']",21,,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:21.981,Pass,True
,,,,,,,,,,,,,,,,,,1.425735,,,,,,,,,,,,,,9790f7ae-3dc2-4103-8027-8c89190f81b3,576,,"[34.8, 80.0]",2275131,12,,,,,-0.3021452,,,,,,"[50.2, 75.2]",High Pass,,16.130716,,Jill Scott,10172.0,,,,,Throw-in,1,From Throw In,Aoife Mannion,19503.0,Right Back,30,Manchester City WFC,746,['3b01e214-52ee-4265-9308-a040acad6833'],38,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:38.198,Pass,
,,,,,,,,,,,,,,,,,,0.416743,,,,,,,,,,,,,,748072f6-bc6c-470d-ba6a-1aa3ba58c2e9,579,,"[50.2, 75.2]",2275131,12,,,,True,-0.22423474,,,,,,"[55.9, 73.9]",High Pass,,5.8463664,,Janine Elizabeth Beckie,4992.0,,,,,,1,From Throw In,Jill Scott,10172.0,Center Defensive Midfield,30,Manchester City WFC,746,"['153ca0b2-ad62-43d4-8be0-bda23cf91f82', 'f366a002-6011-42bb-8909-0ffd96990bf1']",39,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:39.738,Pass,True
,,,,,,,,,,,,,,,,,,1.243726,,,,,,,,,,,,,,56e10786-e9a8-418a-b687-c60f20304185,582,,"[55.9, 73.9]",2275131,12,,,,True,-0.73648614,,,,,,"[63.4, 67.1]",Low Pass,,10.123734,,Pauline Bremer,20725.0,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Left Wing,30,Manchester City WFC,746,"['1786f261-ae16-45ff-9ab9-58d269a83600', 'e47580de-ebf3-4ca8-ac05-dc3aa3ec3c0d']",40,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:40.222,Pass,True
,,,,,,,,,,,,,,,,,,1.435237,,,,,,,,,,,,,,3fde2ab1-5693-449a-8b9d-2fb917448470,587,,"[63.9, 62.0]",2275131,12,,,,,-2.2584677,,Right Foot,,,,"[57.0, 53.6]",Ground Pass,,10.870603,,Caroline Weir,10188.0,,,,,,1,From Throw In,Pauline Bremer,20725.0,Center Forward,30,Manchester City WFC,746,"['2727273f-072a-4473-b48a-c6c9fb88d3ca', 'a5a4c1e6-71da-4a5b-83e7-4f7898235d31']",42,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:42.994,Pass,True
,,,,,,,,,,,,,,,,,,1.31212,,,,,,,,,,,,,,5b1308c0-a8b1-4ecf-bcb5-12a7beca25a8,591,,"[55.7, 55.1]",2275131,12,,,,,1.9968894,,Left Foot,,,,"[49.3, 69.2]",Low Pass,,15.4845085,,Aoife Mannion,19503.0,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,30,Manchester City WFC,746,['e2ea6d16-e62a-4dd5-9b7a-220d1a47f4f9'],45,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:45.375,Pass,
,,,,,,,,,,,,,,,,,,1.223624,,,,,,,,,,,,,,5feedf24-871c-48dc-bfec-62363dba450c,594,,"[50.4, 59.6]",2275131,12,,,,,0.7611605,,Right Foot,,,,"[67.3, 75.7]",Ground Pass,,23.34138,,Janine Elizabeth Beckie,4992.0,,,,,,1,From Throw In,Aoife Mannion,19503.0,Right Back,30,Manchester City WFC,746,['37b2dc4f-451d-47e1-be16-704ba044b426'],50,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:50.479,Pass,
,,,,,,,,,,,,,,,,,,0.730645,,,,,,,,,,,,,,4be44fbf-3a25-4391-a80e-a2510549f3e9,598,,"[64.3, 69.5]",2275131,12,,,,,3.0655491,,Right Foot,,,,"[53.8, 70.3]",Ground Pass,,10.530432,,Aoife Mannion,19503.0,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Left Wing,30,Manchester City WFC,746,['762dcad0-044e-4540-a377-4750e32cdba3'],52,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:52.461,Pass,
,,,,,,,,,,,,,,,,,,1.767831,,,,,,,,,,,,,,1d474325-a769-496f-8e81-a42106991701,601,,"[50.2, 68.2]",2275131,12,,,,,-1.7817341,,Right Foot,,,,"[40.8, 24.3]",Low Pass,,44.8951,,Gemma Bonner,15554.0,,True,,,,1,From Throw In,Aoife Mannion,19503.0,Right Back,30,Manchester City WFC,746,['f4319f95-4abd-476d-b921-8f936949d248'],54,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:54.927,Pass,
,,,,,,,,,,,,,,,,,,1.594695,,,,,,,,,,,,,,c6ab1927-9fcc-422d-a211-c679206f1696,604,,"[40.1, 24.3]",2275131,12,,,,,-0.6039534,,Right Foot,,,,"[63.0, 8.5]",Ground Pass,,27.821754,,Demi Stokes,4651.0,,,,,,1,From Throw In,Gemma Bonner,15554.0,Right Center Back,30,Manchester City WFC,746,['e01bf56b-ee53-44d6-a4dd-8f19e1b2155c'],58,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:58.164,Pass,
,,,,,,,,,,,,,,,,,,1.046416,,,,,,,,,,,,,,d8ca441c-dd96-44ac-a200-d2500b9de0b8,608,,"[70.5, 2.9]",2275131,13,,,,,2.1685548,,Left Foot,,,,"[64.1, 12.3]",Ground Pass,,11.371895,,Caroline Weir,10188.0,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,30,Manchester City WFC,746,"['17406743-ccf5-4409-b5c7-9bc508ebadac', '8d53c430-35e0-4521-ac2b-5c9adc650e44']",2,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:02.899,Pass,True
,,,,,,,,,,,,,,,,,,0.839111,,,,,,,,,,,,,,4a294322-576d-478e-a00a-703b1a2a2948,612,,"[64.9, 10.8]",2275131,13,,,,,-0.37904438,,Left Foot,,,,"[76.7, 6.1]",Ground Pass,,12.701574,,Tessa Wullaert,10099.0,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,30,Manchester City WFC,746,"['5227bf0c-f887-4068-9b44-f3d2c7c9a9e1', '8409fd33-d3de-4eba-a5c1-8abd16b8e723']",6,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:06.031,Pass,True
,,,,,,,,,,,,,,,,,,0.812688,,,,,,,,,,,,,,01d3ce15-cd8a-42cc-bbd0-800e72733cb8,616,,"[77.6, 6.4]",2275131,13,,,,,1.849096,,Right Foot,,,,"[74.8, 16.2]",Ground Pass,,10.192154,,Keira Walsh,4658.0,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Right Wing,30,Manchester City WFC,746,['5230480f-33f7-4407-8717-e985a65bcc7c'],7,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:07.130,Pass,
,,,,,,,,,,,,,,,,,,3.27944,,,,,,,,,,,,,,e98e0384-ff24-414c-840c-b565afaa9edd,619,,"[76.3, 16.0]",2275131,13,,,,,-0.06680186,,Right Foot,,,,"[104.7, 14.1]",Ground Pass,,28.463486,,Demi Stokes,4651.0,,,,,,1,From Throw In,Keira Walsh,4658.0,Right Center Midfield,30,Manchester City WFC,746,['858bbebd-d848-46f0-b77d-d41d26a15abe'],7,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:07.968,Pass,
,,,,,,,,,,,,,,,,,,0.904023,,,,,,,,,,,,,,ef91abc8-604e-40f4-8046-00f552f63700,622,,"[104.7, 14.1]",2275131,13,,,,,1.2490457,,Left Foot,True,,,"[111.3, 33.9]",High Pass,,20.871033,Incomplete,Pauline Bremer,20725.0,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,30,Manchester City WFC,746,"['682cca43-350a-4a2e-993e-73837f95577d', 'fb6f40bd-3eae-4226-9ba0-ad80d5deb82c']",11,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:11.306,Pass,
,,,,,,,,,,,,,,,,,,2.670662,,,,,,,,,,,,,,fb6f40bd-3eae-4226-9ba0-ad80d5deb82c,624,,"[8.8, 46.2]",2275131,13,,,,,0.7655332,,Right Foot,,,,"[16.5, 53.6]",Low Pass,,10.6794195,,Hannah Cain,18253.0,,,,,Recovery,1,From Throw In,Kika van Es,10651.0,Right Center Back,30,Manchester City WFC,746,"['6787b22e-e2c9-4fa5-9f70-8a96239d4720', 'ef91abc8-604e-40f4-8046-00f552f63700']",12,,,,,,,,,,,,,,,,,,Everton LFC,967,00:13:12.210,Pass,
