50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36b5bf10-5de1-46ad-807f-70a6f534625a,2388,,,"[94.1, 25.7]",2275102,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Laura Farrow,24747.0,Center Forward,163,Reading WFC,974,['4d0d1be3-3a24-420e-8a88-5f9ba942921b'],20,,,,,,,,,,,,,,,,Reading WFC,974,00:24:20.460,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e833099-519a-49da-bf0f-170fe45b3877,2391,,,"[106.2, 34.9]",2275102,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fara Williams,10251.0,Center Attacking Midfield,163,Reading WFC,974,['db8c9c32-e0e7-41da-833d-ad71c0a3bb11'],23,,,,,,,,,,,,,,,,Reading WFC,974,00:24:23.290,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d5e6e92-a3c9-414b-8ae1-e0f8f4b89e5e,2395,,,"[52.3, 61.5]",2275102,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léa Le Garrec,31529.0,Left Center Midfield,164,Brighton & Hove Albion WFC,965,['46a6fe7e-d992-4978-83ea-8f7df4fdd31c'],26,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:24:26.782,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae248d14-7c91-45b7-a1fd-03d5366c1e09,2397,,,"[76.8, 22.9]",2275102,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remi Allen,18149.0,Left Defensive Midfield,164,Brighton & Hove Albion WFC,965,['e6d7491d-e792-4215-9f6d-96046b9d0721'],28,,,,,,,,,,,,,,,,Reading WFC,974,00:24:28.491,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fa63238-69dc-4f19-b9f9-b354de6de859,2399,,,"[55.5, 57.4]",2275102,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léa Le Garrec,31529.0,Left Center Midfield,164,Brighton & Hove Albion WFC,965,['ad6a3030-9c27-48b2-b7c4-2cc27a5c848d'],30,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:24:30.668,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619a54f-5c6c-4447-99fe-00a2d63ad62e,2404,,,"[44.7, 63.4]",2275102,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kayleigh Green,16400.0,Right Midfield,164,Brighton & Hove Albion WFC,965,['6a4d70f7-3f90-434e-8e20-8d4679134193'],33,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:24:33.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb9ebf19-7eb1-4b47-bfe4-92ec8fa03edc,2406,,,"[82.1, 23.4]",2275102,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Laura Farrow,24747.0,Center Forward,165,Reading WFC,974,['987ef68f-5c8c-40d1-b055-9144044106f7'],34,,,,,,,,,,,,,,,,Reading WFC,974,00:24:34.918,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e46c0cd-a2fa-41f8-b1f6-83bb2f805c30,2410,,,"[65.9, 34.6]",2275102,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Left Wing,165,Reading WFC,974,['3ff43066-3815-4ec5-afab-a194488ac5d5'],35,,,,,,,,,,,,,,,,Reading WFC,974,00:24:35.742,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a574880-5014-432d-ab1d-ad76a6309e1d,2413,,,"[84.5, 57.1]",2275102,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iniabasi Anefiok Umotong,16378.0,Center Forward,165,Reading WFC,974,['60ac6b05-2cb2-4dc4-ad2e-58640f0dd2bb'],37,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:24:37.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de2e3085-3f53-4d45-ad52-459803893f3d,2416,,,"[40.7, 50.9]",2275102,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kristine Leine,31628.0,Right Center Back,166,Reading WFC,974,['f116a47e-7a5f-40f3-ba51-cc6121cd7854'],1,,,,,,,,,,,,,,,,Reading WFC,974,00:25:01.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ebed764-eea8-4b2f-8b36-6d81166c0faf,2419,,,"[69.9, 78.6]",2275102,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Amalie Vevle Eikeland,26570.0,Right Wing,166,Reading WFC,974,['b30d16e9-fc01-47d1-b426-9eeaede5ad9d'],5,,,,,,,,,,,,,,,,Reading WFC,974,00:25:05.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc338eb3-97d0-4324-b20b-7f1c7960b341,2423,,,"[38.6, 3.6]",2275102,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Felicity Gibbons,16392.0,Left Back,166,Reading WFC,974,['b5655b4e-9ce9-4367-baf8-c66fc75b71a1'],9,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:25:09.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24daf3e4-035f-426a-912f-a3b882a96046,2428,,,"[42.2, 71.2]",2275102,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kristine Leine,31628.0,Right Center Back,167,Reading WFC,974,['3878e739-c603-4b79-b1b3-da39eb3ba027'],18,,,,,,,,,,,,,,,,Reading WFC,974,00:25:18.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0403122-1bdf-4a95-8085-fce31e672083,2431,,,"[44.5, 31.5]",2275102,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Howard,15720.0,Left Center Back,167,Reading WFC,974,['66926acc-1e12-409c-90b0-fb1fa1ca9729'],21,,,,,,,,,,,,,,,,Reading WFC,974,00:25:21.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f56ba5-6d53-4fb2-82d7-4a630422c5aa,2435,,,"[116.6, 25.7]",2275102,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Laura Farrow,24747.0,Center Forward,167,Reading WFC,974,['b6a79371-dd6a-4bda-86ad-bb84895e8fa2'],28,,,,,,,,,,,,,,,,Reading WFC,974,00:25:28.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29037ddf-00e3-4ee4-b1cd-c00e73303d72,2442,,,"[47.9, 55.4]",2275102,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Danique Kerkdijk,16383.0,Right Center Back,169,Brighton & Hove Albion WFC,965,['7977c82a-39a6-4c17-843c-620d670376c1'],5,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:27:05.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460c37f7-c322-41b6-bf7c-dcfa67702ef4,2444,,,"[67.4, 63.7]",2275102,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kayleigh Green,16400.0,Right Midfield,169,Brighton & Hove Albion WFC,965,['be03797e-2173-4a7f-b9cd-e1b3455c4080'],6,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:27:06.211,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82a06ad6-4754-4b23-9df4-4764a8405288,2447,,,"[64.0, 43.6]",2275102,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Léa Le Garrec,31529.0,Left Center Midfield,169,Brighton & Hove Albion WFC,965,['0f94cbdd-3c83-448f-8963-b0972944eb1f'],8,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:27:08.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94f9a6b6-2a15-4d14-95ad-96de48a07da4,2455,,,"[84.0, 55.6]",2275102,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Left Wing,170,Reading WFC,974,['598b6850-e293-4d66-9536-4a6243058ca4'],16,,,,,,,,,,,,,,,,Reading WFC,974,00:27:16.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32f701b7-52a9-42fc-9339-2f80a75db893,2458,,,"[83.0, 40.3]",2275102,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remi Allen,18149.0,Left Defensive Midfield,170,Reading WFC,974,['03df838d-091e-4a79-8aed-ce3f7fd14efc'],18,,,,,,,,,,,,,,,,Reading WFC,974,00:27:18.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffe5d558-e03d-4b5b-a248-f5c6eb70261e,2462,,,"[93.1, 49.0]",2275102,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,170,Reading WFC,974,['6b64c6c8-9c38-47a4-9be9-177b5e456725'],21,,,,,,,,,,,,,,,,Reading WFC,974,00:27:21.466,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44d6bb42-cb2a-4131-b2f1-22a33f1d19ae,2465,,,"[96.7, 37.8]",2275102,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remi Allen,18149.0,Left Defensive Midfield,170,Reading WFC,974,['a2434e49-fbfe-4ee8-98de-f6f74ee1cb8e'],22,,,,,,,,,,,,,,,,Reading WFC,974,00:27:22.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b977dac-5970-4cca-91f6-2699f6e28914,2471,,,"[52.8, 50.1]",2275102,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maya Le Tissier,22337.0,Center Defensive Midfield,172,Brighton & Hove Albion WFC,965,['a04b4a54-4f95-441d-8a1f-19f86c9f3fe9'],46,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:46.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d589b65a-9e7d-4cc7-92d3-68a542ac43ce,2475,,,"[62.7, 49.5]",2275102,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Léa Le Garrec,31529.0,Left Center Midfield,172,Brighton & Hove Albion WFC,965,"['30d5b3d9-6369-417f-928c-a3e7205dd504', '744b148f-de85-4224-ab14-932745dfdc33']",48,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:48.055,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de31878d-eb2a-4c57-9b4b-83aa9bcc58b8,2480,,,"[91.0, 3.2]",2275102,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kate Natkiel,16399.0,Left Midfield,173,Brighton & Hove Albion WFC,965,['0fe424f9-4e86-422f-8288-4d81c7dfb1cc'],14,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:14.316,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05162dc4-d73a-4f57-a826-7388cf305826,2483,,,"[111.3, 5.7]",2275102,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aileen Whelan,16374.0,Right Center Midfield,173,Brighton & Hove Albion WFC,965,['51f25daa-d0d4-47e8-9649-1525f86ce2ce'],18,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:18.328,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56eeef0c-5b9b-4d3a-a68e-0ddfffeb4a34,2488,,,"[113.7, 24.8]",2275102,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iniabasi Anefiok Umotong,16378.0,Center Forward,174,Brighton & Hove Albion WFC,965,['f67845fb-5ad8-456f-9ce6-5ee2d23bcf92'],42,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:42.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820b598c-5259-4a5f-8707-069a7f2b838a,2491,,,"[15.3, 56.6]",2275102,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Remi Allen,18149.0,Left Defensive Midfield,174,Brighton & Hove Albion WFC,965,['7c33ecc5-9dad-4f14-823d-858bbac88774'],44,,,,,,,,,,,,,,,,Reading WFC,974,00:29:44.239,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fec642d-ef1c-4d16-bb38-f23ed1fc85e2,2494,,,"[22.1, 63.4]",2275102,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amalie Vevle Eikeland,26570.0,Right Wing,174,Brighton & Hove Albion WFC,965,['afe8b9c9-bbd5-42e8-be92-0bb1dbce6b9c'],44,,,,,,,,,,,,,,,,Reading WFC,974,00:29:44.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa6f5b32-9beb-4bb2-8a1f-3d0c9d09d91e,2503,,,"[9.4, 23.8]",2275102,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Josanne Potter,10198.0,Left Center Back,175,Reading WFC,974,['e9c71583-e267-4d8d-99eb-15c4e4737838'],58,,,,,,,,,,,,,,,,Reading WFC,974,00:29:58.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335e6822-8752-455e-a555-981c697c9843,2506,,,"[34.1, 43.5]",2275102,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kristine Leine,31628.0,Right Center Back,175,Reading WFC,974,['9619c893-24be-4251-a468-1f07ab7e3881'],3,,,,,,,,,,,,,,,,Reading WFC,974,00:30:03.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de19cb70-a0df-4232-ad4c-2afc9780d26a,2509,,,"[42.8, 22.6]",2275102,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Josanne Potter,10198.0,Left Center Back,175,Reading WFC,974,['a407ef3a-105d-4c34-b37a-799ddcb18341'],11,,,,,,,,,,,,,,,,Reading WFC,974,00:30:11.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa9a7a48-0ab4-42c2-bcf4-c7458e80dbf0,2513,,,"[113.2, 8.6]",2275102,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Millie Laura Farrow,24747.0,Center Forward,175,Reading WFC,974,"['02ac9973-7372-4a52-9420-da7a04f6c213', 'b47afa68-45de-43e7-ad30-85f44c574f02']",16,,,,,,,,,,,,,,,,Reading WFC,974,00:30:16.153,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93563a43-3f0d-4d53-bb55-2629884a837a,2523,,,"[111.7, 9.7]",2275102,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Remi Allen,18149.0,Left Defensive Midfield,176,Reading WFC,974,['7423d50f-1948-44ff-a2ee-6591868c4224'],31,,,,,,,,,,,,,,,,Reading WFC,974,00:30:31.558,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698a6877-ce71-4c94-9762-c275e8f33910,2526,,,"[116.0, 5.7]",2275102,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mayumi Pacheco,15724.0,Left Back,176,Reading WFC,974,['15a19e6d-16a3-4c5f-a0ec-a0d5a40cc2a8'],33,,,,,,,,,,,,,,,,Reading WFC,974,00:30:33.325,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ae8b756-7e5b-4eaa-b98d-cb1f53b42586,2530,,,"[46.2, 55.8]",2275102,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iniabasi Anefiok Umotong,16378.0,Center Forward,176,Reading WFC,974,['a05cab83-70e4-4e4b-ac67-ce02c319d78b'],38,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:38.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f56bd7c7-f685-475a-9868-4ef459d0d1bc,2536,,,"[74.3, 5.0]",2275102,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Millie Laura Farrow,24747.0,Center Forward,177,Reading WFC,974,['d677fa0d-237a-4ed6-ac9b-736faa118ef5'],56,,,,,,,,,,,,,,,,Reading WFC,974,00:30:56.848,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8223078-fc9e-46d2-adc4-d41974a05e8d,2540,,,"[99.3, 41.2]",2275102,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brooke Chaplen,15723.0,Left Wing,177,Reading WFC,974,['05e38e8e-8399-4732-b582-faec1594e3fd'],2,,,,,,,,,,,,,,,,Reading WFC,974,00:31:02.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21b118e2-0d8a-4913-9eac-a4065dd683a0,2544,,,"[105.8, 65.5]",2275102,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Amalie Vevle Eikeland,26570.0,Right Wing,177,Reading WFC,974,"['009c2bc2-2ad5-4b6e-a87d-e8c34f14b5fa', 'f15284b4-bc4d-4b56-ae9f-aa34e86463be']",6,,,,,,,,,,,,,,,,Reading WFC,974,00:31:06.251,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58d9f60e-e195-4e38-b017-f853b0197435,2554,,,"[50.9, 54.4]",2275102,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Iniabasi Anefiok Umotong,16378.0,Center Forward,178,Brighton & Hove Albion WFC,965,['abfcd6be-fabc-4e82-92b3-6068e12c5eac'],59,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:59.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35e9f5d1-0ae0-4e9e-8f31-1cd8bf6ddea3,2556,,,"[83.4, 21.3]",2275102,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fara Williams,10251.0,Center Attacking Midfield,178,Brighton & Hove Albion WFC,965,['1cc2fe47-a4d7-4381-8c7a-4017c28d3292'],1,,,,,,,,,,,,,,,,Reading WFC,974,00:32:01.172,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb3c3cc1-40d4-406d-bb4f-cbdca6d7d384,2566,,,"[33.3, 73.6]",2275102,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iniabasi Anefiok Umotong,16378.0,Center Forward,179,Brighton & Hove Albion WFC,965,['6f01f32f-5843-41d1-8b33-1fd6c590eb7c'],26,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:26.378,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03e85bcf-c9b6-4c13-a042-9921b2da6310,2569,,,"[57.6, 75.1]",2275102,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iniabasi Anefiok Umotong,16378.0,Center Forward,180,Brighton & Hove Albion WFC,965,['f9d8a4b7-b396-498d-8e1a-69b3e5a31f67'],46,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:46.515,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82678486-0caa-4860-a080-7d89a0db5fff,2574,,,"[75.8, 13.1]",2275102,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fara Williams,10251.0,Center Attacking Midfield,181,Reading WFC,974,['54395254-65ee-48ba-bd84-af81120bd661'],50,,,,,,,,,,,,,,,,Reading WFC,974,00:32:50.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0c0e347-f510-4bbe-b5fa-57fa8510e8e4,2578,,,"[111.3, 12.0]",2275102,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lisa-Marie Utland,10387.0,Center Forward,181,Reading WFC,974,"['4aa434ee-8718-499d-b6b6-8b4cc67fffae', 'd1a69feb-250d-4d8d-a0a2-21cc92271b8b']",54,,,,,,,,,,,,,,,,Reading WFC,974,00:32:54.621,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3e3065d-8d57-489f-bdb3-ecb965c0413c,2581,,,"[100.3, 25.3]",2275102,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Remi Allen,18149.0,Left Defensive Midfield,181,Reading WFC,974,['1594d796-416f-44be-8c70-b82b1abe3418'],57,,,,,,,,,,,,,,,,Reading WFC,974,00:32:57.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600e28f-851a-49fb-a7fb-6c6e0267685d,2587,,,"[11.3, 34.6]",2275102,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grace Moloney,15719.0,Goalkeeper,181,Reading WFC,974,['028a25a2-469a-4e48-b7c6-f339c9fd9d7a'],7,,,,,,,,,,,,,,,,Reading WFC,974,00:33:07.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51012717-f6a8-451d-a7d3-8900b9d1da6a,2590,,,"[32.9, 12.6]",2275102,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josanne Potter,10198.0,Left Center Back,181,Reading WFC,974,['29325b09-56ad-4e38-9a34-f7af59d9f03d'],10,,,,,,,,,,,,,,,,Reading WFC,974,00:33:10.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c29f44b2-e286-46d6-82e2-731a50874e99,2597,,,"[39.2, 35.3]",2275102,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kristine Leine,31628.0,Right Center Back,181,Reading WFC,974,['f339e615-2a86-49b8-b4e6-dc577b669c4f'],15,,,,,,,,,,,,,,,,Reading WFC,974,00:33:15.931,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98cd466a-a4c7-443c-bba0-f726cc029550,2600,,,"[77.1, 56.4]",2275102,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amalie Vevle Eikeland,26570.0,Right Wing,181,Reading WFC,974,['a83d8c91-b7d9-4549-a826-0eeb03e58170'],20,,,,,,,,,,,,,,,,Reading WFC,974,00:33:20.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95eba6ac-6263-4dc2-bcb5-86155969aebb,2602,,,"[54.2, 18.6]",2275102,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Kate Natkiel,16399.0,Left Midfield,182,Brighton & Hove Albion WFC,965,['581b5355-d328-4f56-a13d-f8f2bef0e97f'],22,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:22.350,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e08fab64-98e4-48c3-8e47-d2a1f251b76b,2608,,,"[66.7, 34.2]",2275102,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Fara Williams,10251.0,Center Attacking Midfield,183,Reading WFC,974,['28f76aba-b117-40c4-bb94-452cd60e7c19'],37,,,,,,,,,,,,,,,,Reading WFC,974,00:33:37.145,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c358842-7b2d-42f1-aa9e-f5b1339a2b00,2611,,,"[72.2, 23.8]",2275102,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lisa-Marie Utland,10387.0,Center Forward,183,Reading WFC,974,['47d70010-8982-4197-bc6c-4640a3a50092'],40,,,,,,,,,,,,,,,,Reading WFC,974,00:33:40.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49d6ec61-5fa5-467c-a067-4ec0961f5dde,2613,,,"[53.0, 55.2]",2275102,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Maya Le Tissier,22337.0,Center Defensive Midfield,184,Brighton & Hove Albion WFC,965,['c04f3a10-8649-42e5-9bd6-55d7fe52ebd8'],41,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:41.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d1b3ced-47c4-44b6-85d2-2c1ef7367fb7,2619,,,"[72.8, 29.3]",2275102,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,185,Reading WFC,974,"['d8242035-1f3d-4a49-b031-32ddacdac51b', 'f44f3d74-e4b0-429a-831f-5455db34eb19']",46,,,,,,,,,,,,,,,,Reading WFC,974,00:33:46.296,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571360d9-0fc2-4dd4-b250-c0b33d6e9777,2622,,,"[75.8, 17.1]",2275102,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remi Allen,18149.0,Left Defensive Midfield,185,Reading WFC,974,['5ce74f8d-6398-402f-b7f5-b8d801b77402'],47,,,,,,,,,,,,,,,,Reading WFC,974,00:33:47.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb340b28-f51d-45c4-bd69-061b69d042e7,2626,,,"[105.4, 26.0]",2275102,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Left Wing,185,Reading WFC,974,['0436678e-f974-46b6-b147-28aa0f74cfb0'],52,,,,,,,,,,,,,,,,Reading WFC,974,00:33:52.151,Ball Receipt*,
