ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.981434,,,,,,,,,,,,,,,7105e4c3-b8dc-4a58-8d6d-00ff51906692,18,,,"[24.3, 57.9]",2275070,0,,,,,1.9114126,,Right Foot,,,"[18.7, 73.7]",Ground Pass,,16.763054,,,,Rebecca Jane,18144.0,,,,,,,1,From Kick Off,Jade Bailey,21854.0,Left Center Midfield,2,Liverpool WFC,966,"['59be8e1a-b79e-48fb-84bb-1a47abdbc97f', 'bde31e56-9d2d-4bfa-a273-8953a4b08793']",10,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:10.982,Pass,True
,,,,,,,,,,,,,,,,,1.054245,,,,,,,,,,,,,,,5442a728-ea79-4662-8f4a-2af4d5f20232,22,,,"[20.9, 74.4]",2275070,0,,,,,-2.7976236,,Right Foot,,,"[14.2, 72.0]",Ground Pass,,7.1168814,,,,Jade Bailey,21854.0,,,,,,,1,From Kick Off,Rebecca Jane,18144.0,Right Back,2,Liverpool WFC,966,"['4222adad-178f-4e12-a4ad-5f6a6cce89f0', 'c2292a70-52b7-4259-8469-9b59d3e0e51f']",12,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:12.712,Pass,True
,,,,,,,,,,,,,,,,,1.983514,,,,,,,,,,,,,,,e617bacf-e382-4c81-b151-3527345f5a36,26,,,"[14.7, 72.2]",2275070,0,,,,,-0.24035975,,Right Foot,,True,"[24.9, 69.7]",Low Pass,,10.5019045,,,,Rebecca Jane,18144.0,,,,,,,1,From Kick Off,Jade Bailey,21854.0,Left Center Midfield,2,Liverpool WFC,966,['13fd27dc-6e00-48a8-9a2a-84580a4c0091'],13,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:13.808,Pass,
,,,,,,,,,,,,,,,,,1.564481,,,,,,,,,,,,,,,d0e76b51-a57a-40fa-b703-ad588eee1707,30,,,"[27.3, 66.5]",2275070,0,,,,,-0.1838305,,Left Foot,,,"[47.2, 62.8]",Ground Pass,,20.241047,,,,Melissa Lawley,15547.0,,,,,,,1,From Kick Off,Rebecca Jane,18144.0,Right Back,2,Liverpool WFC,966,['6186cee2-25bd-4b44-b767-1e1da7220db7'],16,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:16.969,Pass,
,,,,,,,,,,,,,,,,,1.157552,,,,,,,,,,,,,,,7e2382cb-8025-4cc5-b59a-a108a1330c65,33,,,"[48.0, 63.9]",2275070,0,,,,,2.1858194,,Right Foot,,,"[40.3, 74.8]",Ground Pass,,13.345411,,,,Rebecca Jane,18144.0,,,,,,,1,From Kick Off,Melissa Lawley,15547.0,Center Attacking Midfield,2,Liverpool WFC,966,['528a3292-c316-4540-a41b-93e6f9bb0d1f'],18,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:18.890,Pass,
,,,,,,,,,,,,,,,,,5.072864,,,,,,,,,,,,,,,54f25315-6210-428b-9dc2-6331db7c0b69,36,,,"[40.8, 74.8]",2275070,0,,,,,-0.07546271,,Right Foot,,,"[110.9, 69.5]",High Pass,,70.30007,,,,Jessica Anne Clarke,15218.0,,,,,,,1,From Kick Off,Rebecca Jane,18144.0,Right Back,2,Liverpool WFC,966,['421166aa-d7d2-410f-8977-2b172bce6e86'],21,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:21.148,Pass,
,,,,,,,,,,,,,,,,,0.66306,,,,,,,,,,,,,,,39cdc90d-a155-4fe7-85a5-192c2ba2f85d,44,,,"[3.6, 15.1]",2275070,0,,,,,-0.22923194,,Left Foot,,,"[21.6, 10.9]",High Pass,,18.483505,,,,Yana Daniëls,10093.0,,,,,,,1,From Kick Off,Jasmine Matthews,15618.0,Left Center Back,2,Liverpool WFC,966,"['8132d3a4-12c5-4016-bc79-daccba8571b2', 'f8be71c3-386b-4a4b-bcdd-88a5d01e0d86']",31,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:31.701,Pass,True
,,,,,,,,,,,,,,,,,2.452147,,,,,,,,,,,,,,,e19c9f22-012f-4639-aa68-5a864dbb6d7e,46,,,"[21.6, 10.9]",2275070,0,,,,True,0.19616252,,,,,"[52.8, 17.1]",High Pass,,31.81006,,Incomplete,,Charlie Wellings,15563.0,,,,,,,1,From Kick Off,Yana Daniëls,10093.0,Left Wing,2,Liverpool WFC,966,"['13e98aff-f956-4d43-9ec8-fbfcf868feed', '387901b4-dd78-4d40-9e6f-6b90ef36f754', 'e032dd07-6562-491d-b137-eb449281661b']",32,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:32.453,Pass,True
,,,,,,,,,,,,,,,,,1.161543,,,,,,,,,,,,,,,71549a66-364f-41cf-a4c4-8dac5e2dd864,51,,,"[70.1, 73.5]",2275070,0,,,,,-0.6395872,,Right Foot,,,"[86.5, 61.3]",Ground Pass,,20.440157,,,,Melissa Lawley,15547.0,,,,,,,1,From Kick Off,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,2,Liverpool WFC,966,['d2623b19-8812-4525-b396-d3d00e6a7e86'],36,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:36.625,Pass,
,,,,,,,,,,,,,,,,,0.934799,,,,,,,,,,,,,,,8b63abd7-baa1-4744-b2a6-fd9fe1a85600,55,,,"[87.0, 60.3]",2275070,0,,,,,3.1415927,,Right Foot,,,"[77.3, 60.3]",Ground Pass,,9.7,,,,Jade Bailey,21854.0,,,,,,,1,From Kick Off,Melissa Lawley,15547.0,Center Attacking Midfield,2,Liverpool WFC,966,"['6eadb339-7f3d-4406-85ff-900e67e77066', '7bbda519-4988-4b9c-970a-5f26bcab23ef']",37,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:37.826,Pass,True
,,,,,,,,,,,,,,,,,3.911262,,,,,,,,,,,,,,,7071a2c2-31d8-43cd-9709-ff8ae05201ef,58,,,"[77.3, 60.3]",2275070,0,,,,,-1.2131183,,Right Foot,,,"[99.8, 0.1]",High Pass,,64.267334,,Out,,Niamh Charles,15631.0,,,True,,,,1,From Kick Off,Jade Bailey,21854.0,Left Center Midfield,2,Liverpool WFC,966,['d4e3e052-a8b0-4880-a75a-cee8879e429e'],40,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:40.041,Pass,
,,,,,,,,,,,,,,,,,1.190087,,,,,,,,,,,,,,,a9bb68f2-2810-4983-9523-0543fb260c17,60,,,"[21.2, 80.0]",2275070,1,,,,,-0.10901877,,,,,"[41.3, 77.8]",High Pass,,20.22004,,Incomplete,,Ebony Salmon,31527.0,,,,,,Throw-in,1,From Throw In,Loren Dykes,16391.0,Right Back,3,Bristol City WFC,973,"['773e87d5-fdd7-4997-9d1c-fefe5e0a8408', 'ef6f937a-aba9-4cee-b5ba-5f61f1c8baab']",1,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:01.660,Pass,
,,,,,,,,,,,,,,,,,1.87592,,,,,,,,,,,,,,,ef6f937a-aba9-4cee-b5ba-5f61f1c8baab,62,,,"[78.8, 2.3]",2275070,1,,,,,0.8854992,,Head,,,"[89.1, 14.9]",High Pass,,16.274212,,Incomplete,,Melissa Lawley,15547.0,,,,,,Recovery,1,From Throw In,Niamh Charles,15631.0,Left Midfield,3,Bristol City WFC,973,"['30ed3c1c-6169-47ef-9ac5-4a0cefe49db9', '7982563e-26c7-4a9f-8d70-b50f421d5c75', 'a9bb68f2-2810-4983-9523-0543fb260c17']",2,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:02.851,Pass,
,,,,,,,,,,,,,,,,,1.311898,,,,,,,,,,,,,,,30ed3c1c-6169-47ef-9ac5-4a0cefe49db9,64,,,"[31.0, 65.2]",2275070,1,,,,,-0.14073019,,Head,,,"[43.0, 63.5]",High Pass,,12.119819,,Incomplete,,Carla Humphrey,16384.0,,,,,,Recovery,1,From Throw In,Georgia Wilson,31714.0,Right Defensive Midfield,3,Bristol City WFC,973,"['5330c047-d41e-4838-9a9d-a00d8b7585fa', '99e4f41a-8898-4767-9cb1-4907edda212d', 'ef6f937a-aba9-4cee-b5ba-5f61f1c8baab']",4,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:04.726,Pass,
,,,,,,,,,,,,,,,,,1.886133,,,,,,,,,,,,,,,5c4406aa-397a-4aea-8b38-4eb23409c0d2,68,,,"[82.3, 22.6]",2275070,1,,,,,2.0596488,,Left Foot,,,"[67.3, 50.8]",Ground Pass,,31.941196,,,,Rebecca Jane,18144.0,,,,,,,1,Regular Play,Rhiannon Roberts,19779.0,Right Center Midfield,4,Liverpool WFC,966,['d3b2c3de-7250-42f3-bd3d-7a3d2e4422ff'],8,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:08.043,Pass,
,,,,,,,,,,,,,,,,,1.39355,,,,,,,,,,,,,,,8e5fca0b-ac66-4f23-8772-dcb7178b1436,71,,,"[72.0, 51.7]",2275070,1,,,,,0.7281919,,Right Foot,,,"[84.0, 62.4]",Ground Pass,,16.077623,,,,Jessica Anne Clarke,15218.0,,,,,,,1,Regular Play,Rebecca Jane,18144.0,Right Back,4,Liverpool WFC,966,['d713f6bd-98dd-49e6-a803-637b30798fb7'],11,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:11.050,Pass,
,,,,,,,,,,,,,,,,,0.112194,,,,,,,,,,,,,,,41160190-0384-4362-8a4d-efd0f102bd8d,75,,,"[116.3, 71.8]",2275070,1,,,,,-1.6373645,,Right Foot,,,"[116.1, 68.8]",Low Pass,,3.0066593,,Incomplete,,Courtney Sweetman-Kirk,15611.0,,,,,,,1,Regular Play,Jessica Anne Clarke,15218.0,Right Midfield,4,Liverpool WFC,966,"['01ba1bee-f97a-4e3f-9fb9-cff772a3994a', '858c8a23-a1c6-4f98-991b-5fee8e15536e']",19,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:19.436,Pass,
,,,,,,,,,,,,,,,,,1.524488,,,,,,,,,,,,,,,af659294-15d7-428a-8b58-39971e885573,78,,,"[110.9, 80.0]",2275070,1,,,,,-1.2070537,,,,,"[117.6, 62.4]",High Pass,,18.832153,,,,Jessica Anne Clarke,15218.0,,,,,,Throw-in,1,From Throw In,Rebecca Jane,18144.0,Right Back,5,Liverpool WFC,966,['01dd022b-cfd4-410b-bfb5-65d72f0c5cc0'],46,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:46.591,Pass,
,,,,,,,,,,,,,,,,,5.019433,,,,,,,,,,,,,,,c78b130f-dafc-46d7-89d7-a53eb3509934,82,,,"[118.0, 56.2]",2275070,1,,,,,-2.1025205,,Right Foot,True,,"[97.0, 20.5]",High Pass,,41.418472,,,,Rhiannon Roberts,19779.0,,,,,,,1,From Throw In,Jessica Anne Clarke,15218.0,Right Midfield,5,Liverpool WFC,966,['701b3a38-53cb-41a6-99b4-cda4bf785647'],50,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:50.744,Pass,
,,,,,,,,,,,,,,,,,1.939696,,,,,,,,,,,,,,,b6a44a0f-2447-459e-b475-5c7816d825ee,90,,,"[40.6, 76.1]",2275070,1,,,,,-0.4893429,,Right Foot,,,"[57.5, 67.1]",Ground Pass,,19.147062,,,,Ebony Salmon,31527.0,,,,,,,1,Regular Play,Georgia Wilson,31714.0,Right Defensive Midfield,6,Bristol City WFC,973,"['107e9721-2557-47f0-ac3c-f569797e81f9', '9c900bc5-8d47-448a-8e79-95efbf5a119d']",58,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:58.668,Pass,True
,,,,,,,,,,,,,,,,,1.214543,,,,,,,,,,,,,,,52167ebb-05b4-4ef0-9b8a-36bfa715b5f3,93,,,"[54.3, 64.3]",2275070,2,,,,,-1.8593837,,Right Foot,,,"[50.5, 51.5]",Ground Pass,,13.352154,,,,Frankie Brown,10171.0,,,,,,,1,Regular Play,Ebony Salmon,31527.0,Right Wing,6,Bristol City WFC,973,['ecaf86e7-5959-42fc-9d4a-521703b7c65b'],2,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:02.519,Pass,
,,,,,,,,,,,,,,,,,5.540798,,,,,,,,,,,,,,,c2be3171-b915-47f4-b43c-bd6fa3d6cb25,96,,,"[51.1, 51.5]",2275070,2,,,,,0.11702016,,Right Foot,,,"[116.6, 59.2]",High Pass,,65.95104,,Incomplete,,Charlie Wellings,15563.0,,,,,,,1,Regular Play,Frankie Brown,10171.0,Left Defensive Midfield,6,Bristol City WFC,973,"['a9b18fa6-874a-454e-aed3-f75478ae7158', 'cc9c1be6-c07f-4eb8-a24f-5e0b0c4b1771']",3,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:03.873,Pass,
,,,,,,,,,,,,,,,,,2.767825,,,,,,,,,,,,,,,b256d49f-9528-4cb2-b3e6-0a554fd4136b,100,,,"[8.5, 23.7]",2275070,2,,,,,1.350044,,Right Foot,,,"[14.2, 49.1]",Ground Pass,,26.031712,,,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,,,1,Regular Play,Anke Preuß,15626.0,Goalkeeper,7,Liverpool WFC,966,['39f5c2c9-1975-4e9c-bc16-8d1a1f07282b'],11,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:11.155,Pass,
,,,,,,,,,,,,,,,,,1.497537,,,,,,,,,,,,,,,32f38b00-6c41-41cf-b463-de92295aeb61,103,,,"[21.9, 51.7]",2275070,2,,,,,1.2030078,,Right Foot,,,"[30.3, 73.5]",Ground Pass,,23.362364,,,,Rebecca Jane,18144.0,,,,,,,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,7,Liverpool WFC,966,['bd22bdbf-2c6d-40d4-b9d8-8d6157dd7aac'],15,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:15.372,Pass,
,,,,,,,,,,,,,,,,,1.409669,,,,,,,,,,,,,,,f8f94c35-942e-41ab-b693-b8171f9e2af6,107,,,"[31.8, 74.8]",2275070,2,,,,,-0.06869906,,Right Foot,,,"[53.6, 73.3]",Ground Pass,,21.851545,,,,Jessica Anne Clarke,15218.0,,,,,,,1,Regular Play,Rebecca Jane,18144.0,Right Back,7,Liverpool WFC,966,['e8852262-50a4-4972-8b1f-d3d8778db80d'],18,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:18.018,Pass,
,,,,,,,,,,,,,,,,,1.041468,,,,,,,,,,,,,,,1555b8eb-d808-4cd5-8de2-13ac39facbfc,111,,,"[52.3, 66.0]",2275070,2,,,,,-0.35161865,,Right Foot,,,"[69.2, 59.8]",Ground Pass,,18.001389,,,,Courtney Sweetman-Kirk,15611.0,,,,,,,1,Regular Play,Jessica Anne Clarke,15218.0,Right Midfield,7,Liverpool WFC,966,"['442e9825-5cb1-4d67-bddb-ac8b0a626f52', 'd432505e-ac9c-483d-a786-d9c98a163ac1']",21,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:21.522,Pass,True
,,,,,,,,,,,,,,,,,0.928923,,,,,,,,,,,,,,,0932001c-4f50-4a03-9f64-17b121e9a609,113,,,"[69.2, 59.8]",2275070,2,,,,,2.0382462,,Right Foot,,,"[63.9, 70.3]",Ground Pass,,11.761803,,,,Jessica Anne Clarke,15218.0,,,,,,,1,Regular Play,Courtney Sweetman-Kirk,15611.0,Center Forward,7,Liverpool WFC,966,['57d16e79-1a8f-4a2d-a305-5ce1ba4a6e11'],22,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:22.564,Pass,
,,,,,,,,,,,,,,,,,2.127948,,,,,,,,,,,,,,,d1532967-e6e5-4a06-b192-886ea57351b7,116,,,"[76.7, 72.2]",2275070,2,,,,,-0.49257264,,Right Foot,,,"[98.5, 60.5]",Ground Pass,,24.74126,,,,Courtney Sweetman-Kirk,15611.0,,,,,,,1,Regular Play,Jessica Anne Clarke,15218.0,Right Midfield,7,Liverpool WFC,966,['6c017b1c-fc8f-4af1-b880-4e9790751b33'],24,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:24.950,Pass,
,,,,,,,,,,,,,,,,,1.367455,,,,,,,,,,,,,,,afd7b783-68cd-4323-830d-02853c143408,120,,,"[106.4, 69.7]",2275070,2,,,,,2.2229676,,Right Foot,,,"[102.2, 75.2]",Ground Pass,,6.92026,,,,Jessica Anne Clarke,15218.0,,,,,,,1,Regular Play,Courtney Sweetman-Kirk,15611.0,Center Forward,7,Liverpool WFC,966,"['754d2e77-06a5-4d8f-a8a4-2114f6114648', '80f74fb3-e0df-4bdf-802c-81001620fb71']",29,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:29.829,Pass,True
,,,,,,,,,,,,,,,,,1.954418,,,,,,,,,,,,,,,d3ef9306-5988-486a-8dec-27b1bf4ba176,123,,,"[104.3, 75.0]",2275070,2,,,,,-2.768988,,Right Foot,,,"[84.6, 67.3]",Ground Pass,,21.15136,,,,Jade Bailey,21854.0,,,,,,,1,Regular Play,Jessica Anne Clarke,15218.0,Right Midfield,7,Liverpool WFC,966,['de8bf589-5973-4853-82af-a01ee11c005f'],32,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:32.995,Pass,
,,,,,,,,,,,,,,,,,0.864106,,,,,,,,,,,,,,,61b1e285-6dfd-4587-a38a-11bf55df62a0,126,,,"[85.5, 67.7]",2275070,2,,,,,-0.75366277,,Right Foot,,,"[98.5, 55.5]",Ground Pass,,17.828068,,,,Courtney Sweetman-Kirk,15611.0,,,,,,,1,Regular Play,Jade Bailey,21854.0,Left Center Midfield,7,Liverpool WFC,966,['e1f9c9f2-5ebe-452a-b4f5-72a08b6595d9'],35,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:35.859,Pass,
