bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.193913,,,,,,,,,,,,,b2c7dc57-9199-4d73-af17-74f590b69a58,2797,,"[114.0, 61.5]",2275133,82,,,,,-1.489012,,Right Foot,,,,"[114.5, 55.4]",,Low Pass,,6.1204576,,Incomplete,,,,,,,,,2,Regular Play,Alisha Lehmann,18153.0,Right Wing,169,West Ham United LFC,972,['66adb874-a9e2-47c4-9684-cf2f00188b74'],15,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:37:15.008,Pass,
,,,,,,,,,,,,,,,2.275177,,,,,,,,,,,,,4660cfb7-bb57-4418-b906-1f4c6618d2f9,2800,,"[120.0, 80.0]",2275133,83,,,,,-1.572924,,Right Foot,,,,"[119.9, 33.0]",,High Pass,,47.000107,,Out,True,,,,True,Outswinging,,Corner,2,From Corner,Adriana Kristina Leon,8297.0,Left Wing,170,West Ham United LFC,972,,9,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:38:09.240,Pass,
,,,,,,,,,,,,,,,0.997864,,,,,,,,,,,,,7630ed51-4ce9-4b7f-b791-f38570653c33,2801,,"[6.0, 44.0]",2275133,83,,,,,1.5462111,,Left Foot,,,,"[6.3, 56.2]",,Ground Pass,,12.203688,,,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,Goal Kick,2,From Goal Kick,Anke Preuß,15626.0,Goalkeeper,171,Liverpool WFC,966,['9b753d8d-d336-4d31-848d-15f50fac2ba0'],18,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:38:18.401,Pass,
,,,,,,,,,,,,,,,1.60099,,,,,,,,,,,,,eeb1d481-89a2-4053-b634-970234c64026,2804,,"[8.4, 56.4]",2275133,83,,,,,0.87427235,,Left Foot,,,,"[22.2, 72.9]",,Ground Pass,,21.510231,,,,Christie Murray,15628.0,,,,,,2,From Goal Kick,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,171,Liverpool WFC,966,['835f7869-b8ae-4eb0-a2ca-a7438ea38872'],20,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:38:20.321,Pass,
,,,,,,,,,,,,,,,2.669025,,,,,,,,,,,,,b8cc49e4-7f59-4536-ad07-538e60751e41,2807,,"[37.5, 74.7]",2275133,83,,,,,-0.44045588,,Right Foot,,,,"[84.6, 52.5]",,High Pass,,52.069664,,Incomplete,,Niamh Charles,15631.0,,,,,,2,From Goal Kick,Christie Murray,15628.0,Right Defensive Midfield,171,Liverpool WFC,966,"['6d51c4e4-c28c-49f9-8fa2-06bf47783e7c', 'ab54e782-0e98-4b7d-9a45-f601ef5c8190']",25,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:38:25.836,Pass,
,,,,,,,,,,,,,,,2.644598,,,,,,,,,,,,,ab54e782-0e98-4b7d-9a45-f601ef5c8190,2809,,"[35.5, 27.6]",2275133,83,,,,,-2.6002715,,Right Foot,,,,"[19.2, 17.8]",,High Pass,,19.019201,,,,Laura Vetterlein,31556.0,,,,,Recovery,2,From Goal Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,171,Liverpool WFC,966,"['0b09aa43-e537-449c-a5bb-972e403e87cc', 'b8cc49e4-7f59-4536-ad07-538e60751e41']",28,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:38:28.505,Pass,
,,,,,,,,,,,,,,,2.19704,,,,,,,,,,,,,3f241b83-052a-4092-8f00-4059f9c34c3e,2812,,"[20.2, 21.2]",2275133,83,,,,,-1.5179609,,Left Foot,,,,"[21.3, 0.4]",,Low Pass,,20.829065,,Out,,Filippa Wallén,34378.0,,,,,,2,From Goal Kick,Laura Vetterlein,31556.0,Left Center Back,171,Liverpool WFC,966,['af80473d-825d-4581-a028-13be329f348d'],31,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:38:31.150,Pass,
,,,,,,,,,,,,,,,1.541627,,,,,,,,,,,,,68915fed-7c81-45fe-b418-0536bbbdd029,2814,,"[99.7, 80.0]",2275133,83,,,,,-1.0631673,,,,,,"[108.6, 64.0]",,High Pass,,18.30874,,,,Rachel Furness,15706.0,,,,,Throw-in,2,From Throw In,Niamh Charles,15631.0,Left Wing,172,Liverpool WFC,966,['b29a974b-726d-4f30-8ef4-8c5f510cef6d'],39,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:38:39.828,Pass,
,,,,,,,,,,,,,,,2.28398,,,,,,,,,,,,,e9490c6b-d7a7-4a69-8ba5-b77771fb7ed3,2823,,"[11.6, 9.2]",2275133,83,,,,,0.16259673,,Left Foot,,,,"[56.1, 16.5]",,High Pass,,45.094788,,Incomplete,,Adriana Kristina Leon,8297.0,,,,,,2,From Throw In,Filippa Wallén,34378.0,Left Back,172,Liverpool WFC,966,"['a098fdf9-eb15-4c80-8af2-c08086d4419f', 'd5f67fc7-37f1-4c0b-8086-813b35a4c472']",45,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:38:45.482,Pass,
,,,,,,,,,,,,,,,1.033693,,,,,,,,,,,,,aa81a720-8688-4713-8b58-0a88e152d6c4,2827,,"[61.3, 69.3]",2275133,83,,,,,-0.90524,,Right Foot,,,,"[69.7, 58.6]",,Ground Pass,,13.603309,,,,Rhiannon Roberts,19779.0,,,,,,2,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,172,Liverpool WFC,966,['39b2748b-111c-4bb0-8915-c924e763cdd4'],49,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:38:49.390,Pass,
,,,,,,,,,,,,,,,1.548545,,,,,,,,,,,,,8b7c9132-7cee-4762-b75a-3124158a7f2b,2829,,"[69.7, 58.6]",2275133,83,,,,,-2.8506017,,Right Foot,,,,"[50.0, 52.7]",,Ground Pass,,20.564533,,,,Niamh Fahey,19777.0,,,,,,2,From Throw In,Rhiannon Roberts,19779.0,Left Defensive Midfield,172,Liverpool WFC,966,['fadceb34-8ffe-41b7-a45a-2691edaa16d8'],50,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:38:50.424,Pass,
,,,,,,,,,,,,,,,0.52583,,,,,,,,,,,,,c0f2aec2-cc81-4ea7-9152-01f0b0fbfe88,2832,,"[50.2, 53.2]",2275133,83,,,,,0.6435011,,Right Foot,,,,"[57.4, 58.6]",,Ground Pass,,9.0,,Incomplete,,Rhiannon Roberts,19779.0,,,,,,2,From Throw In,Niamh Fahey,19777.0,Left Center Back,172,Liverpool WFC,966,"['22827b0c-8236-40ac-9637-ae8164ed6575', '3a6af0d4-0199-450a-8eb5-fae199cbed67']",52,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:38:52.866,Pass,
,,,,,,,,,,True,,,,,1.999462,,,,,,,,,,,,,3a6af0d4-0199-450a-8eb5-fae199cbed67,2834,,"[62.7, 21.5]",2275133,83,,,,,1.4527043,,Left Foot,,,,"[63.4, 27.4]",,Low Pass,,5.9413805,,,,Kenza Dali,15421.0,,,,,Interception,2,Regular Play,Adriana Kristina Leon,8297.0,Left Wing,173,West Ham United LFC,972,"['8c419db0-ed7e-46e5-bef9-e6ba0d89dd50', 'c0f2aec2-cc81-4ea7-9152-01f0b0fbfe88']",53,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:38:53.391,Pass,
,,,,,,,,,,,,,,,2.496848,,,,,,,,,,,,,46a0eecf-5f16-4d78-a194-e07a3eba4745,2836,,"[58.2, 33.4]",2275133,83,,,,,0.17559217,a3489dac-0821-4e28-b21a-dc2440610b9d,Right Foot,,,,"[83.0, 37.8]",,Low Pass,,25.187298,,,,Alisha Lehmann,18153.0,True,,,,,2,Regular Play,Kenza Dali,15421.0,Center Defensive Midfield,173,West Ham United LFC,972,['5b910712-9d36-463b-8379-1a2174fa2a66'],55,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:38:55.391,Pass,
,,,,,,,,,,,,,,,1.489326,,,,,,,,,,,,,0ec380cb-6ced-4ed3-a030-867a540e808c,2842,,"[8.2, 36.0]",2275133,84,,,,,1.0695881,,Keeper Arm,,,,"[18.5, 54.8]",,Ground Pass,,21.436651,,,,Rebecca Jane,18144.0,,,,,,2,From Keeper,Anke Preuß,15626.0,Goalkeeper,175,Liverpool WFC,966,['b59a3d6e-de9c-4f9b-9458-d7e41a76576a'],4,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:39:04.789,Pass,
,,,,,,,,,,,,,,,3.304968,,,,,,,,,,,,,df3a4350-2bb8-4da3-b854-7ce4110dcea7,2845,,"[37.6, 62.2]",2275133,84,,,,,0.19379845,,Right Foot,,,,"[91.1, 72.7]",,High Pass,,54.520638,,,,Melissa Lawley,15547.0,,,,,,2,Regular Play,Rebecca Jane,18144.0,Right Back,176,Liverpool WFC,966,['871fa505-404d-4727-8e55-b0b39c1db915'],11,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:39:11.435,Pass,
,,,,,,,,,,,,,,,1.489243,,,,,,,,,,,,,c57d7453-efbf-4ea2-8171-17324661c7b3,2848,,"[107.2, 63.6]",2275133,84,,,,,-1.3461869,,Right Foot,True,,,"[113.3, 36.9]",,Ground Pass,,27.387953,,Incomplete,,Niamh Charles,15631.0,,,,,,2,Regular Play,Melissa Lawley,15547.0,Right Wing,177,Liverpool WFC,966,"['14035ca3-9043-4b3c-9fd7-71ca55b6bb9f', 'f1b6f308-9035-416c-b69d-ac1c850425cf']",17,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:39:17.054,Pass,
,,,,,,,,,,,,,,,1.708469,,,,,,,,,,,,,bb723aed-1d85-4a62-b757-49bf3e3267a9,2851,,"[120.0, 80.0]",2275133,84,,,,,-1.7626336,,Right Foot,,,,"[112.6, 41.9]",,High Pass,,38.81198,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Christie Murray,15628.0,Right Defensive Midfield,178,Liverpool WFC,966,['31afa779-1a84-40ef-aa5f-92a11cabe009'],49,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:39:49.934,Pass,
,,,,,,,,,,,,,,,0.606173,,,,,,,,,,,,,62789dcd-6118-4e5b-bed8-c9bcb3dcc5a6,2854,,"[14.7, 29.4]",2275133,84,,,,,0.03634762,,Head,,,,"[20.2, 29.6]",,Low Pass,,5.503635,,,,Ruesha Littlejohn,35406.0,,,,,Recovery,2,Regular Play,Kenza Dali,15421.0,Center Defensive Midfield,179,West Ham United LFC,972,['36ee5530-0279-4c7b-9682-cf45d5bf1e13'],54,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:39:54.675,Pass,
,,,,,,,,,,,,,,,0.978466,,,,,,,,,,,,,2cd7afad-a315-45a1-972f-044fcf97e78d,2868,,"[109.2, 31.0]",2275133,85,,,,,1.8113306,788ef0a4-e549-40b5-bf3b-083e16cd79ca,Right Foot,,,,"[107.9, 36.3]",,Low Pass,,5.4571056,,,,Rachel Furness,15706.0,True,,,,Recovery,2,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,180,Liverpool WFC,966,['dcf91f07-ed6d-4b6a-9924-c71335c98e51'],1,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:40:01.279,Pass,
,,,,,,,,,,,,,,,1.09276,,,,,,,,,,,,,d862450a-28a7-460d-b276-0824b51ac194,2873,,"[92.1, 22.4]",2275133,85,,,,,-0.69473827,,Left Foot,,,,"[99.3, 16.4]",,Low Pass,,9.372299,,,,Jessica Anne Clarke,15218.0,,,,,Recovery,2,Regular Play,Niamh Fahey,19777.0,Left Center Back,180,Liverpool WFC,966,['ca4d09f9-b1dd-46c3-8fc4-ceba0aacc48d'],4,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:40:04.201,Pass,
,,,,,,,,,,,,,,,1.798802,,,,,,,,,,,,,a0022c0a-9cbc-4c77-ab8c-d28e03ea424b,2879,,"[120.0, 0.1]",2275133,85,,,,,1.8090411,cfe81725-c5bd-43ab-bd29-38130f07a5c6,Right Foot,,,,"[111.5, 35.1]",,High Pass,True,36.017357,,,,Niamh Charles,15631.0,True,,Inswinging,,Corner,2,From Corner,Christie Murray,15628.0,Right Defensive Midfield,181,Liverpool WFC,966,['d3f76809-d4a4-4054-b309-11aec8ef153d'],36,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:40:36.416,Pass,
,,,,,,,,,,,,,,,0.503593,,,,,,,,,,,,,f064aacb-b38e-4c3d-b965-a85fc654c674,2884,,"[6.6, 36.6]",2275133,85,,,,,0.3366748,,Left Foot,,,,"[10.6, 38.0]",,Low Pass,,4.237924,,,,Adriana Kristina Leon,8297.0,,,,,Recovery,2,From Corner,Filippa Wallén,34378.0,Left Back,181,Liverpool WFC,966,['24ecd51a-99a5-45ff-9e05-14e39deb7a6a'],38,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:38.891,Pass,
,,,,,,,,,,,,,,,4.549891,,,,,,,,,,,,,386464d9-9f3b-480e-8481-49fe5dec6864,2888,,"[9.5, 35.9]",2275133,85,,,,,-1.234749,,Left Foot,,,,"[21.9, 0.4]",,Ground Pass,,37.603325,,Out,,,,,,,,,2,From Corner,Adriana Kristina Leon,8297.0,Left Wing,181,Liverpool WFC,966,['80ce97c1-c331-4daf-85de-5e8a0e2c5243'],39,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:39.916,Pass,True
,,,,,,,,,,,,,,,1.196433,,,,,,,,,,,,,8cf02746-9960-4888-8933-ffba23a53048,2889,,"[98.2, 80.0]",2275133,85,,,,,-1.8389071,,,,,,"[93.2, 61.8]",,Low Pass,,18.874321,,,,Melissa Lawley,15547.0,,,,,Throw-in,2,From Throw In,Rachel Furness,15706.0,Center Attacking Midfield,182,Liverpool WFC,966,['e54d3747-9e0a-4906-a2e5-027efc9d9be7'],49,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:40:49.888,Pass,
,,,,,,,,,,,,,,,1.917664,,,,,,,,,,,,,a54d0a22-53fa-4a34-bcda-ebb2aa58e714,2895,,"[91.1, 62.0]",2275133,86,,,,,-0.9310265,31001df7-86dc-4fff-aa28-4adcd64e8bc1,Right Foot,,,,"[110.3, 36.2]",,High Pass,,32.160225,,,,Sophie Elizabeth Bradley-Auckland,15614.0,True,,,,Free Kick,2,From Free Kick,Christie Murray,15628.0,Right Defensive Midfield,183,Liverpool WFC,966,['d6d557b0-3832-4e3e-a858-241492f3580e'],34,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:41:34.035,Pass,
,,,,,,,,,,,,,,,3.937199,,,,,,,,,,,,,08473ddc-0c19-4def-877a-8e6d9770b82a,2899,,"[7.0, 44.1]",2275133,87,,,,,0.18899696,,Right Foot,,,,"[78.1, 57.7]",,High Pass,,72.389015,,,,Alisha Lehmann,18153.0,,,,,Goal Kick,2,From Goal Kick,Anne Moorhouse,22027.0,Goalkeeper,184,West Ham United LFC,972,['6d824e80-bdd3-44b2-8bc0-b5b95c5fb0de'],12,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:42:12.797,Pass,
,,,,,,,,,,,,,,,0.192241,,,,,,,,,,,,,e067d02f-e7b2-445d-816d-18ac9347b63b,2901,,"[80.3, 61.6]",2275133,87,,,,,-1.5707964,,Right Foot,,,,"[80.3, 58.8]",,Low Pass,,2.8,,Incomplete,,,,,,,,,2,From Goal Kick,Alisha Lehmann,18153.0,Right Wing,184,West Ham United LFC,972,['a83917ed-5427-47c8-8d8c-382b5a891025'],16,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:42:16.703,Pass,
,,,,,,,,,,,,,,,1.533813,,,,,,,,,,,,,cfe8a113-e539-402a-9583-52bd95a1e469,2904,,"[50.1, 20.5]",2275133,87,,,,,-0.6121525,,Right Foot,,,,"[64.2, 10.6]",,High Pass,,17.228464,,,,Jessica Anne Clarke,15218.0,,,,,,2,Regular Play,Leigh-Anne Robe,15630.0,Left Back,185,Liverpool WFC,966,['3f48debd-6f2f-405a-b65f-489a9b57566e'],18,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:42:18.081,Pass,
,,,,,,,,,,,,,,,1.331159,,,,,,,,,,,,,647aa73b-3177-48e4-b2a7-5c2336a9a20b,2909,,"[61.0, 80.0]",2275133,87,,,,,-0.19739556,,,,,,"[83.5, 75.5]",,High Pass,,22.945587,,Incomplete,,Martha Thomas,31558.0,,,,,Throw-in,2,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Back,186,West Ham United LFC,972,"['3166d98d-41ea-4684-a67c-9dfaf0246bd5', 'c860b3e2-5837-4a42-9890-f021df24a735']",38,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:42:38.800,Pass,
,,,,,,,,,,,,,,,5.307997,,,,,,,,,,,,,f9439919-c26c-483e-8b3e-d44e89cce6b3,2912,,"[83.5, 77.3]",2275133,87,,,,,-0.09831217,,Right Foot,,,,"[120.0, 73.7]",,High Pass,,36.677105,,Out,,Martha Thomas,31558.0,,,,,Recovery,2,From Throw In,Ruesha Littlejohn,35406.0,Left Center Midfield,186,West Ham United LFC,972,['e054635a-2a5d-41d7-9ecf-8e50cbb40f8c'],41,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:42:41.211,Pass,
,,,,,,,,,,,,,,,2.563847,,,,,,,,,,,,,12769c08-e7cc-40c7-b221-1a5ff1553767,2916,,"[6.0, 36.0]",2275133,87,,,,,-0.6695754,,Right Foot,,,,"[46.3, 4.1]",,High Pass,,51.397472,,,,Jessica Anne Clarke,15218.0,,,,,Goal Kick,2,From Goal Kick,Anke Preuß,15626.0,Goalkeeper,187,Liverpool WFC,966,['79841325-fe7e-432e-b486-656ebc036e32'],56,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:42:56.447,Pass,
,,,,,,,,,,,,,,,2.016218,,,,,,,,,,,,,db6caf50-ff51-4448-a5a9-a2a74e82bca4,2919,,"[56.1, 2.6]",2275133,88,,,,,0.21475716,,Right Foot,,,,"[85.9, 9.1]",,High Pass,,30.500656,,Incomplete,,Rachel Furness,15706.0,,,,,,2,From Goal Kick,Jessica Anne Clarke,15218.0,Center Forward,187,Liverpool WFC,966,"['1b411150-456d-4354-ba75-0f4776c0a554', 'c375fbd2-f9f0-490f-9009-c5366d51949d']",1,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:43:01.848,Pass,
,,,,,,,,,,,,,,,1.14575,,,,,,,,,,,,,8174bd67-23f7-4ae0-92ce-84042f44b71a,2922,,"[80.5, 0.1]",2275133,88,,,,,1.5203341,,,,,,"[81.0, 10.0]",,High Pass,,9.912619,,,,Niamh Charles,15631.0,,,,,Throw-in,2,From Throw In,Melissa Lawley,15547.0,Right Wing,188,Liverpool WFC,966,['06220b05-c8d7-45b5-981b-81d410ba8c17'],14,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:43:14.281,Pass,
,,,,,,,,,,,,,,,0.978484,,,,,,,,,,,,,6d26ff4a-f9f3-42bc-b64b-c15f34b21169,2926,,"[81.0, 10.0]",2275133,88,,,,,-1.2662854,,Right Foot,,,,"[83.2, 3.0]",,Low Pass,,7.3375745,,,,Melissa Lawley,15547.0,,,,,,2,From Throw In,Niamh Charles,15631.0,Left Wing,188,Liverpool WFC,966,"['7afb55b1-169b-4c74-a419-621f837a4ee1', '8c0225a3-8e41-492c-b37b-9812fff1af6a']",16,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:43:16.525,Pass,True
,,,,,,,,,,,,,,,2.471082,,,,,,,,,,,,,d7e6f529-67a4-4daa-b544-cf510eb34a5c,2931,,"[120.0, 0.1]",2275133,88,,,,,1.7722372,9b1ca278-93bd-4f35-bbd4-5d185bc72c73,Right Foot,,,,"[110.3, 47.6]",True,High Pass,True,48.480305,,,,Rachel Furness,15706.0,,True,Inswinging,,Corner,2,From Corner,Christie Murray,15628.0,Right Defensive Midfield,189,Liverpool WFC,966,['0afc9c59-d923-4277-be8b-e3519f137466'],49,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:43:49.699,Pass,
,,,,,,,,,,,,,,,1.49956,,,,,,,,,,,,,e53b7b29-02ab-4dab-9c54-c2f4798ea84e,2936,,"[61.0, 40.1]",2275133,89,,,,,-3.0953293,,Right Foot,,,,"[39.4, 39.1]",,Ground Pass,,21.623137,,,,Tessel Middag,23217.0,,,,,Kick Off,2,From Kick Off,Martha Thomas,31558.0,Center Forward,190,West Ham United LFC,972,['e4dd6670-b6d9-4e54-9963-eef33ee5fbc4'],25,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:25.496,Pass,
,,,,,,,,,,,,,,,1.930274,,,,,,,,,,,,,7dea7225-9862-4d88-b1c7-7feffcf9f35d,2939,,"[41.8, 45.7]",2275133,89,,,,,2.0218093,,Right Foot,,,,"[31.0, 68.0]",,Ground Pass,,24.77761,,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,2,From Kick Off,Tessel Middag,23217.0,Right Center Midfield,190,West Ham United LFC,972,['002b2d0c-6674-49e4-be24-63bb58dd6126'],27,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:27.935,Pass,
,,,,,,,,,,,,,,,1.070468,,,,,,,,,,,,,b02f9846-03ea-43f3-ac09-d38977808239,2942,,"[33.2, 67.2]",2275133,89,,,,,0.07074787,,Right Foot,,,,"[58.6, 69.0]",,Low Pass,,25.4637,,,,Martha Thomas,31558.0,,,,,,2,From Kick Off,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,190,West Ham United LFC,972,['496afa14-9667-4e26-89ff-8b97ebf77a6a'],30,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:30.700,Pass,
,,,,,,,,,,,,,,,1.485621,,,,,,,,,,,,,ae23a7cc-4353-48db-b7fc-1a188a2b9e2f,2945,,"[57.2, 68.8]",2275133,89,,,,,1.114317,,Right Foot,,,,"[62.7, 80.0]",,High Pass,,12.47758,,Out,,Alisha Lehmann,18153.0,,,,,,2,From Kick Off,Martha Thomas,31558.0,Center Forward,190,West Ham United LFC,972,"['9a2ed935-bb51-4e30-b8a0-cb0743242ef9', 'a345bf06-3b8a-43a6-b47c-e468bf73f289']",31,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:31.771,Pass,True
,,,,,,,,,,,,,,,1.2343,,,,,,,,,,,,,650d6273-5b6a-4883-bbb7-c55f3e9c5bf1,2947,,"[57.2, 0.1]",2275133,90,,True,,,2.4952905,,,,,,"[51.5, 4.4]",,Low Pass,,7.140028,,,,Niamh Fahey,19777.0,,,,,Throw-in,2,From Throw In,Leigh-Anne Robe,15630.0,Left Back,191,Liverpool WFC,966,['7c68ee85-8a92-4d6f-8849-93e2173d38d3'],4,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:45:04.459,Pass,
,,,,,,,,,,,,,,,1.747948,,,,,,,,,,,,,8c30527f-9ac3-49ee-b899-19711f0cdfbc,2949,,"[50.2, 3.9]",2275133,90,,,,,1.6013423,,Left Foot,,,,"[49.1, 39.9]",,Ground Pass,,36.0168,,,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,,2,From Throw In,Niamh Fahey,19777.0,Left Center Back,191,Liverpool WFC,966,['5d2e3faa-23e0-4ebf-85eb-1a832aa4b7f6'],5,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:45:05.694,Pass,
,,,,,,,,,,,,,,,2.41762,,,,,,,,,,,,,4ac9e084-952a-4a48-92f4-73e7b1174b24,2952,,"[52.9, 45.1]",2275133,90,,,,,-0.5779896,,Right Foot,,,,"[87.7, 22.4]",,High Pass,,41.549126,,,,Rachel Furness,15706.0,,,,,,2,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,191,Liverpool WFC,966,['66349d10-e6df-4236-8e21-8476b10c265d'],9,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:45:09.323,Pass,
,,,,,,,,,,,,,,,1.655873,,,,,,,,,,,,,cdf10ac7-84ae-4c1a-af9b-4947495200ba,2955,,"[87.7, 22.4]",2275133,90,,,,,0.6647745,,Left Foot,,,,"[102.5, 34.0]",,High Pass,,18.804255,,Pass Offside,,Jessica Anne Clarke,15218.0,,,,,,2,From Throw In,Rachel Furness,15706.0,Center Attacking Midfield,191,Liverpool WFC,966,['047c6772-d484-46c0-8df4-ad249dd8fde7'],11,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:45:11.908,Pass,
,,,,,,,,,,,,,,,2.54465,,,,,,,,,,,,,b59de85d-bec2-4484-8a90-ef2643733a08,2957,,"[10.7, 34.2]",2275133,90,,,,,-0.14002712,,Right Foot,,,,"[78.1, 24.7]",,High Pass,,68.066216,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Anne Moorhouse,22027.0,Goalkeeper,192,West Ham United LFC,972,['eb4d06d0-59af-45fa-afe9-80b9832afc47'],47,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:45:47.686,Pass,
,,,,,,,,,,,,,,,0.944125,,,,,,,,,,,,,bf25a87d-f22c-4a34-b261-50ca4b152b11,2959,,"[46.1, 0.1]",2275133,91,,,,,0.22029231,,,,,,"[78.7, 7.4]",,High Pass,,33.407333,,Unknown,,Martha Thomas,31558.0,,,,,Throw-in,2,From Throw In,Filippa Wallén,34378.0,Left Back,193,West Ham United LFC,972,['978dfaad-4aea-458d-adb1-aa372abcf758'],1,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:46:01.404,Pass,
,,,,,,,,,,,,,,,2.910768,,,,,,,,,,,,,347b8583-7fb1-427a-9b45-6bb51ce75426,2963,,"[39.8, 58.8]",2275133,91,,,,,-0.076215714,,Right Foot,,,,"[94.8, 54.6]",,High Pass,,55.16013,,Incomplete,,Rachel Furness,15706.0,,,,,Free Kick,2,From Free Kick,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,194,Liverpool WFC,966,"['16e9995d-1089-45b8-87b6-4322a1845aad', '6e7af125-dc94-4cef-8698-9e1b41a35820']",10,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:46:10.870,Pass,
,,,,,,,,,,,,,,,2.633214,,,,,,,,,,,,,4a16a7fc-2982-4d33-b026-7fd320d249c4,2970,,"[63.8, 25.6]",2275133,91,,,,,2.1069424,,Right Foot,,,,"[55.6, 39.4]",,Low Pass,,16.052414,,,,Kenza Dali,15421.0,,,,,,2,Regular Play,Martha Thomas,31558.0,Center Forward,195,West Ham United LFC,972,['35d47fd4-dcc2-448c-b63d-49ba7d7ae779'],18,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:46:18.398,Pass,
