50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,4.238162,,,,,,,,,,,,,,4b92ed64-1bea-48f9-bb9f-845c217c618c,2677,,"[42.7, 65.3]",2275085,70,,,,-0.21044776,,Right Foot,,,,"[95.6, 54.0]",,High Pass,,54.093437,Incomplete,,Pauline Bremer,20725.0,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,157,Manchester City WFC,746,"['58d5b5e7-fa5c-4add-91fe-97874756e144', '7075e209-5d39-4619-9228-dea5dbfa5a34']",34,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:34.304,Pass,
,,,,,,,,,,,,,,,,,0.701762,,,,,,,,,,,,,,7075e209-5d39-4619-9228-dea5dbfa5a34,2679,,"[24.5, 26.1]",2275085,70,,,,-1.4141945,,Head,,,,"[25.1, 22.3]",,Low Pass,,3.847077,,,Emma Mukandi,18998.0,,,,,,Recovery,2,Regular Play,Hannah Godfrey,31552.0,Right Center Back,158,Tottenham Hotspur Women,749,"['4b92ed64-1bea-48f9-bb9f-845c217c618c', '6aaae0ed-7466-4f90-b36e-61949f31b299']",38,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:38.542,Pass,
,,,,,,,,,,,,,,,,,1.524186,,,,,,,,,,,,,,254e0b5c-8ad0-4d64-ad0a-f827d923cf39,2683,,"[24.5, 21.7]",2275085,70,,,,0.72799003,,Left Foot,,,,"[29.1, 25.8]",,Ground Pass,,6.16198,,,Josie Green,4865.0,,,,,,,2,Regular Play,Emma Mukandi,18998.0,Left Back,158,Tottenham Hotspur Women,749,"['1da227af-f912-4aa3-8365-9489dbc32afa', 'a3a1824e-0ad4-4a79-951d-f972a89137a6']",39,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:39.380,Pass,True
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,7e6d0bfb-b81e-46f3-935c-c948c8a125e4,2686,,"[48.9, 50.8]",2275085,70,,,,1.7978861,,Left Foot,,,,"[43.1, 75.9]",,Ground Pass,,25.761406,,,Ashleigh Neville,4848.0,,,,,,,2,Regular Play,Josie Green,4865.0,Left Defensive Midfield,158,Tottenham Hotspur Women,749,['2c207270-5849-48cc-a044-9b58a9877cdd'],44,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:44.784,Pass,
,,,,,,,,,,,,,,,,,1.823083,,,,,,,,,,,,,,1acc41d0-2801-4943-b725-9f966b04eac9,2689,,"[44.8, 74.0]",2275085,70,,,,0.06290901,,Right Foot,,,,"[70.2, 75.6]",,Ground Pass,,25.450344,Incomplete,,Josie Green,4865.0,,,,,,,2,Regular Play,Ashleigh Neville,4848.0,Right Back,158,Tottenham Hotspur Women,749,"['67a47542-f04f-45b7-80b3-f923dd3be8a5', 'd9e8ac44-d55f-4ba8-8c0e-90e60157c096']",49,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:49.064,Pass,
,,,,,,,,,,True,,,,,,,1.339885,,,,,,,,,,,,,,d9e8ac44-d55f-4ba8-8c0e-90e60157c096,2692,,"[49.9, 4.5]",2275085,70,,,,0.6264452,,Left Foot,,,,"[57.5, 10.0]",,Ground Pass,,9.381365,,,Caroline Weir,10188.0,,,,,,Interception,2,Regular Play,Demi Stokes,4651.0,Left Back,159,Manchester City WFC,746,"['1acc41d0-2801-4943-b725-9f966b04eac9', 'eb001048-e62c-4d9d-839e-2fa6a69df394', 'eb83d56a-ac6a-4cfd-ae64-53db1f0be494']",50,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:50.887,Pass,True
,,,,,,,,,,,,,,,,,1.512609,,,,,,,,,,,,,,9d1b3b90-b99d-4f46-8e8c-48d461cf1096,2695,,"[64.5, 18.1]",2275085,70,,,,0.91148627,,Left Foot,,,,"[70.7, 26.1]",,Ground Pass,,10.121264,,,Ellen White,10180.0,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,159,Manchester City WFC,746,['faa8a55a-0518-41dc-80ce-21fcca742002'],54,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:54.837,Pass,
,,,,,,,,,,,,,,,,,0.980833,,,,,,,,,,,,,,9d0c71a2-09a9-4d06-b2f3-d5e4382e4716,2697,,"[70.7, 26.1]",2275085,70,,,,2.604682,,Left Foot,,,,"[66.5, 28.6]",,Ground Pass,,4.8877397,,,Caroline Weir,10188.0,,,,,,,2,Regular Play,Ellen White,10180.0,Right Center Forward,159,Manchester City WFC,746,['bee0854a-b162-49dc-866c-ee42a8d7c566'],56,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:56.349,Pass,
,,,,,,,,,,,,,,,,,2.26015,,,,,,,,,,,,,,7b33265a-ff58-4280-a4e7-f34870c2f727,2701,,"[67.7, 28.0]",2275085,70,,,,-2.3162158,,Left Foot,,,,"[62.9, 22.8]",,Ground Pass,,7.0767226,Incomplete,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,159,Manchester City WFC,746,['865d4565-e0d9-4197-8613-af29d839485f'],58,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:58.903,Pass,
,,,,,,,,,,,,,,,,,0.850863,,,,,,,,,,,,,,ddf25c18-a061-408c-9894-4672aad8463b,2708,,"[58.1, 37.9]",2275085,71,,,,1.8597717,,Right Foot,,,,"[55.9, 45.3]",,Ground Pass,,7.7201037,,,Jill Scott,10172.0,,,,,,,2,Regular Play,Keira Walsh,4658.0,Right Defensive Midfield,159,Manchester City WFC,746,['a3cbd025-9f4d-4f0f-af69-54411994d272'],4,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:04.040,Pass,
,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,91cf6aba-12a4-4122-9367-8ecaabf1edda,2711,,"[55.0, 44.2]",2275085,71,,,,1.6051176,,Right Foot,,,,"[54.2, 67.5]",,Ground Pass,,23.31373,,,Stephanie Houghton,10185.0,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Midfield,159,Manchester City WFC,746,['fa6a31e1-1545-4c98-bef6-734e06d77b10'],6,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:06.017,Pass,
,,,,,,,,,,,,,,,,,2.210094,,,,,,,,,,,,,,6011aa2b-b806-4e9f-8f95-5a7361baada6,2714,,"[59.5, 66.8]",2275085,71,,,,0.4412936,,Right Foot,,,,"[79.4, 76.2]",,Ground Pass,,22.008408,,,Janine Elizabeth Beckie,4992.0,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,159,Manchester City WFC,746,['da49624e-2cba-4608-bed1-b2cb7a88840b'],9,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:09.678,Pass,
,,,,,,,,,,,,,,,,,2.036285,,,,,,,,,,,,,,f84c408e-18cd-41cd-ad29-f707a580dd13,2717,,"[79.9, 77.1]",2275085,71,,,,-0.20005277,,Right Foot,,,,"[101.6, 72.7]",,Ground Pass,,22.14159,,,Pauline Bremer,20725.0,,,,,,,2,Regular Play,Janine Elizabeth Beckie,4992.0,Right Back,159,Manchester City WFC,746,['ac9661e2-fbf8-4e46-ac77-6bb2985c941e'],13,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:13.771,Pass,
,,,,,,,,,,,,,,,,,0.521332,,,,,,,,,,,,,,116a2b88-26cf-4757-8a74-6711c445e7e2,2721,,"[101.3, 73.4]",2275085,71,,,,-1.7988989,,Left Foot,,,,"[100.0, 67.8]",,Ground Pass,,5.748913,,,Janine Elizabeth Beckie,4992.0,,,,,,,2,Regular Play,Pauline Bremer,20725.0,Left Center Forward,159,Manchester City WFC,746,['91c80f78-3215-41f6-afec-a1a31c64872d'],17,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:17.754,Pass,
,,,,,,,,,,,,,,,,,1.167051,,,,,,,,,,,,,,9af353b1-f0ef-4cbc-bcf5-885eb5f8b7f5,2725,,"[100.4, 63.4]",2275085,71,,,,-1.4464413,,Right Foot,,,,"[101.9, 51.4]",,Ground Pass,,12.093387,,,Jill Scott,10172.0,,,,,,,2,Regular Play,Janine Elizabeth Beckie,4992.0,Right Back,159,Manchester City WFC,746,"['6a558db9-385c-4924-b806-5c1ea9db7b51', '9b881778-3648-4336-849a-14653f560632']",19,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:19.416,Pass,True
,,,,,,,,,,,,,,,,,1.36747,,,,,,,,,,,,,,b4fdff36-d579-460e-9375-b53b3e895681,2729,,"[99.7, 52.1]",2275085,71,,,,2.3956478,,Right Foot,,,,"[91.8, 59.4]",,Ground Pass,,10.756393,,,Keira Walsh,4658.0,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Midfield,159,Manchester City WFC,746,"['6ab80743-62ef-475d-bcbe-b342f7087770', 'ffb45cb3-8566-44b1-bb11-75caa48c1e36']",22,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:22.550,Pass,True
,,,,,,,,,,,,,,,,,0.83646,,,,,,,,,,,,,,6828b28c-e259-44ab-9ef6-bc6e7430d26c,2733,,"[92.6, 58.6]",2275085,71,,,,-0.2510027,,Left Foot,,,,"[104.3, 55.6]",,Ground Pass,,12.078493,,,Janine Elizabeth Beckie,4992.0,,,,,,,2,Regular Play,Keira Walsh,4658.0,Right Defensive Midfield,159,Manchester City WFC,746,"['3401638c-2fa1-41ab-a71c-7b28a2c8a6fd', 'b5ff8c5d-e80a-46da-b69f-a979b988edc0']",24,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:24.623,Pass,True
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,3557dee5-8475-4145-bae9-8e23b2af5bd2,2736,,"[103.2, 55.4]",2275085,71,,,,1.4367732,,Right Foot,,,,"[105.6, 73.2]",,Ground Pass,,17.96107,,,Pauline Bremer,20725.0,,,,,,,2,Regular Play,Janine Elizabeth Beckie,4992.0,Right Back,159,Manchester City WFC,746,['9044446d-654b-4798-b2b7-240be905152c'],26,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:26.261,Pass,
,,,,,,,,,,,,,,,,,1.140876,,,,,,,,,,,,,,37ae87fa-32b8-4d9f-8d0a-70ee80e15b2e,2739,,"[107.6, 73.2]",2275085,71,,,,-1.8622531,,Right Foot,,,,"[104.0, 61.2]",,Ground Pass,,12.528368,,,Keira Walsh,4658.0,,,,,,,2,Regular Play,Pauline Bremer,20725.0,Left Center Forward,159,Manchester City WFC,746,['c78f21ea-b960-41cc-921e-ed662e7aaeef'],29,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:29.006,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,3490d3e3-073f-4ffe-ae05-f1c7d8b1ac95,2742,,"[104.0, 61.2]",2275085,71,,,,2.002197,,Right Foot,,,,"[98.2, 73.8]",,Ground Pass,,13.870832,,,Janine Elizabeth Beckie,4992.0,,,,,,,2,Regular Play,Keira Walsh,4658.0,Right Defensive Midfield,159,Manchester City WFC,746,['87a29206-99a2-4a9c-a056-88f3668758ba'],30,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:30.227,Pass,
,,,,,,,,,,,,,,,,,2.210378,,,,,,,,,,,,,,73fb61cf-ff58-4de1-a7a1-880b746bf3b7,2745,,"[98.0, 71.9]",2275085,71,,,,-1.1030545,b8a73084-d949-4ea7-9027-000588c43068,Right Foot,True,,,"[117.7, 32.9]",,High Pass,,43.693134,,,Lauren Hemp,15555.0,True,,,,,,2,Regular Play,Janine Elizabeth Beckie,4992.0,Right Back,159,Manchester City WFC,746,['c0679994-a719-4f03-a415-da17a9978cff'],31,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:31.507,Pass,
,,,,,,,,,,,,,,,,,3.278523,,,,,,,,,,,,,,23651401-cddb-4b0a-8ae0-88c3bbf82b9a,2749,,"[7.0, 36.1]",2275085,71,True,,,0.55182254,,Right Foot,,,,"[73.6, 77.1]",,High Pass,,78.20844,Incomplete,,,,,,True,,,Goal Kick,2,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,160,Tottenham Hotspur Women,749,['2d9ab470-60cf-4f16-b11f-344312a8f718'],56,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:26:56.899,Pass,
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,292c50b4-5f1b-4b36-9ad2-16ca70d8a54b,2751,,"[47.0, 1.8]",2275085,72,,,,2.0768328,,Right Foot,,,,"[33.7, 25.8]",,Ground Pass,,27.43884,,,Stephanie Houghton,10185.0,,,,,,,2,Regular Play,Gemma Bonner,15554.0,Left Center Back,161,Manchester City WFC,746,['3124389b-c5d6-4fe9-bc72-867030f815e8'],1,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:01.378,Pass,
,,,,,,,,,,,,,,,,,1.682814,,,,,,,,,,,,,,6b3a80cc-572f-46e5-a434-23a167c7be21,2754,,"[41.8, 25.9]",2275085,72,,,,-0.7357935,,Right Foot,,,,"[49.2, 19.2]",,Ground Pass,,9.982485,,,Caroline Weir,10188.0,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,161,Manchester City WFC,746,['4642dbec-54c8-4c17-84cc-138a28c64750'],6,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:06.787,Pass,
,,,,,,,,,,,,,,,,,1.269806,,,,,,,,,,,,,,e1813d30-6c50-4f5f-953b-c402780d4260,2757,,"[49.2, 18.5]",2275085,72,,,,-1.4704633,,Right Foot,,,,"[50.7, 3.6]",,Ground Pass,,14.975313,,,Demi Stokes,4651.0,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,161,Manchester City WFC,746,['ab5136d7-ae52-4da2-b6f6-072224c5780c'],10,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:10.865,Pass,
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,57ef25e8-cc3b-416b-8c6d-476b96927946,2760,,"[50.1, 3.6]",2275085,72,,,,2.1261623,,Left Foot,,,,"[38.0, 23.1]",,Ground Pass,,22.949074,,,Gemma Bonner,15554.0,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,161,Manchester City WFC,746,['92884aeb-0e50-4e66-b65f-1e6507b671bf'],12,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:12.876,Pass,
,,,,,,,,,,,,,,,,,1.608305,,,,,,,,,,,,,,0656d6c1-2fcf-495b-9586-581dbb2f9019,2763,,"[38.0, 22.9]",2275085,72,,,,-0.5337082,,Right Foot,,,,"[44.6, 19.0]",,Ground Pass,,7.6661596,,,Caroline Weir,10188.0,,,,,,,2,Regular Play,Gemma Bonner,15554.0,Left Center Back,161,Manchester City WFC,746,['fc31f8ed-0652-4750-9591-2a2058499b8b'],16,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:16.353,Pass,
,,,,,,,,,,,,,,,,,1.137022,,,,,,,,,,,,,,eef7080c-764a-469f-a548-92ef95e738a5,2767,,"[56.7, 10.4]",2275085,72,,,,-1.6152115,,Right Foot,,,,"[56.3, 1.4]",,Ground Pass,,9.008884,,,Demi Stokes,4651.0,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,161,Manchester City WFC,746,"['0ba9d0be-9868-4ca4-9357-c4ab24011410', 'f45856a9-6848-4a76-87d1-5a6f8cb4940c']",22,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:22.225,Pass,True
,,,,,,,,,,,,,,,,,1.510213,,,,,,,,,,,,,,e3e11aca-ac6e-4eb4-9e91-b94268e33e6b,2770,,"[57.5, 0.8]",2275085,72,,,,1.7438724,,Left Foot,,,,"[55.0, 15.1]",,Ground Pass,,14.516887,,,Keira Walsh,4658.0,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,161,Manchester City WFC,746,['82251b23-c186-4a63-a0a4-82bd21ebe825'],24,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:24.904,Pass,
,,,,,,,,,,,,,,,,,1.257358,,,,,,,,,,,,,,10e9ca7f-3503-4f95-8d7c-c409500c19f3,2774,,"[58.5, 16.3]",2275085,72,,,,0.8313023,,Right Foot,,,,"[72.0, 31.1]",,Ground Pass,,20.032225,,,Ellen White,10180.0,,,,,,,2,Regular Play,Keira Walsh,4658.0,Right Defensive Midfield,161,Manchester City WFC,746,"['246e7951-cd6a-47f4-af80-451699ed97fe', '35828608-de54-434e-bc1c-94577f9b94bc']",27,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:27.540,Pass,True
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,914029b0-0088-4961-8f46-184765537019,2785,,"[55.8, 34.1]",2275085,72,,,,-2.8086066,,Right Foot,,,,"[42.5, 29.5]",,Ground Pass,,14.073024,,,Gemma Bonner,15554.0,,,,,,,2,Regular Play,Ellen White,10180.0,Right Center Forward,161,Manchester City WFC,746,['70dcbd0e-5266-48bc-b5cc-bc0827c49a37'],32,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:32.545,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,d0b03610-399a-4847-8fa0-505cae4b987f,2788,,"[42.5, 29.5]",2275085,72,,,,1.5310163,,Right Foot,,,,"[43.3, 49.6]",,Ground Pass,,20.115913,,,Stephanie Houghton,10185.0,,,,,,,2,Regular Play,Gemma Bonner,15554.0,Left Center Back,161,Manchester City WFC,746,['c7248e95-d424-4077-88fa-25043edd6764'],34,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:34.873,Pass,
,,,,,,,,,,,,,,,,,1.267042,,,,,,,,,,,,,,dc9452a1-d74d-459d-b05a-3c28166dbffd,2791,,"[56.7, 58.2]",2275085,72,,,,-1.0907568,,Right Foot,,,,"[63.0, 46.1]",,Ground Pass,,13.641848,,,Keira Walsh,4658.0,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,161,Manchester City WFC,746,['0e4fa508-942d-49c4-a305-e00140ee504b'],42,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:42.413,Pass,
,,,,,,,,,,,,,,,,,2.297813,,,,,,,,,,,,,,bff314fa-eec5-4887-999e-dc3a6c6183d6,2794,,"[62.9, 51.6]",2275085,72,,,,0.2805368,3ea37fb9-7c2b-4a0e-acec-7267d678b596,Right Foot,,,,"[98.3, 61.8]",,High Pass,,36.840195,,,Janine Elizabeth Beckie,4992.0,True,,,,,,2,Regular Play,Keira Walsh,4658.0,Right Defensive Midfield,161,Manchester City WFC,746,['b470ae1a-f181-496e-92a9-13bb0fa05b43'],44,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:44.820,Pass,
,,,,,,,,,,,,,,,,,3.133778,,,,,,,,,,,,,,96a01850-321f-4fc4-a163-afa5af40c9c7,2799,,"[7.0, 36.1]",2275085,73,,,,-0.293589,,Right Foot,,,,"[50.0, 23.1]",,High Pass,,44.922153,Incomplete,,Kit Graham,31551.0,,,,,,Goal Kick,2,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,162,Tottenham Hotspur Women,749,"['7eb2e96e-b35f-4933-8f23-0c8dd7c4bcb9', '8c6bde70-23c8-4f9d-bbaa-e6d9775e5996']",13,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:28:13.660,Pass,
,,,,,,,,,,,,,,,,,1.099919,,,,,,,,,,,,,,7eb2e96e-b35f-4933-8f23-0c8dd7c4bcb9,2801,,"[70.1, 57.0]",2275085,73,,,,-0.8784619,,Right Foot,,,,"[76.9, 48.8]",,Low Pass,,10.652699,,,Caroline Weir,10188.0,,,,,,Recovery,2,From Goal Kick,Keira Walsh,4658.0,Right Defensive Midfield,162,Tottenham Hotspur Women,749,"['96a01850-321f-4fc4-a163-afa5af40c9c7', 'ee294595-62cd-4ce1-8e18-6ebd41aafcf6']",16,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:16.793,Pass,
,,,,,,,,,,,,,,,,,0.95073,,,,,,,,,,,,,,fb802aa8-d54e-414d-8453-154fae8a8256,2807,,"[42.6, 30.9]",2275085,73,,,,1.2870022,,Left Foot,,,,"[44.0, 35.7]",,Ground Pass,,5.0,,,Ria Percival,18145.0,,,,,,Recovery,2,From Goal Kick,Kit Graham,31551.0,Right Center Forward,162,Tottenham Hotspur Women,749,['973804ad-3ef0-415d-bb50-6a1022c158d9'],20,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:28:20.002,Pass,
,,,,,,,,,,,,,,,,,2.031432,,,,,,,,,,,,,,5ed8e93d-deb6-49c0-8d75-f7f9c08dc68d,2811,,"[37.7, 36.8]",2275085,73,,,,2.8287904,,Right Foot,,,,"[10.8, 45.5]",,Ground Pass,,28.271894,,,Rebecca Leigh Spencer,18158.0,,,,,,,2,From Goal Kick,Ria Percival,18145.0,Right Defensive Midfield,162,Tottenham Hotspur Women,749,"['7095c0e5-e8cf-4e99-8062-416ba94a41cb', 'cc2adcee-96db-49dd-8fc4-bdc71afd2835']",22,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:28:22.032,Pass,True
,,,,,,,,,,,,,,,,,0.989479,,,,,,,,,,,,,,67c171d4-88c5-4701-89e7-801fffadecfd,2814,,"[14.7, 51.8]",2275085,73,,,,-0.14324296,,Right Foot,,,,"[35.5, 48.8]",,Low Pass,,21.015232,,,Ria Percival,18145.0,,,,,,,2,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,162,Tottenham Hotspur Women,749,['056ad5ac-96a7-4d15-9bbc-df10e94d6811'],26,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:28:26.024,Pass,
,,,,,,,,,,,,,,,,,1.998752,,,,,,,,,,,,,,78906c25-695e-49f8-8df1-2cc7e8156d73,2818,,"[33.3, 49.6]",2275085,73,,,,2.4183853,,Right Foot,,,,"[18.8, 62.4]",,Ground Pass,,19.341406,,,Hannah Godfrey,31552.0,,,,,,,2,From Goal Kick,Ria Percival,18145.0,Right Defensive Midfield,162,Tottenham Hotspur Women,749,"['cbc610d0-9d36-4818-a53e-43c5e331103e', 'f8244995-8189-4fe1-9452-3eed1d42180b']",27,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:28:27.869,Pass,True
,,,,,,,,,,,,,,,,,1.207184,,,,,,,,,,,,,,8d260213-b5bf-40e9-864d-7101283192a6,2822,,"[17.7, 62.4]",2275085,73,,,,-2.2733521,,Right Foot,,,,"[5.0, 47.4]",,Low Pass,,19.654263,,,Rebecca Leigh Spencer,18158.0,,,,,,,2,From Goal Kick,Hannah Godfrey,31552.0,Right Center Back,162,Tottenham Hotspur Women,749,"['45be62b5-2c5e-4fea-9ee6-ceb11a5a9c27', '5c4987a2-147f-41e2-9bb5-4cdef5704698']",30,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:28:30.828,Pass,True
,,,,,,,,,,,,,,,,,1.264479,,,,,,,,,,,,,,810d3205-ac3f-4bc3-a054-689958c6d175,2825,,"[4.2, 49.6]",2275085,73,,,,0.33081374,,Right Foot,,,,"[24.0, 56.4]",,Ground Pass,,20.935139,,,Ria Percival,18145.0,,,,,,,2,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,162,Tottenham Hotspur Women,749,['8003f8fa-0baa-4499-89d5-30553f37c09a'],33,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:28:33.274,Pass,
,,,,,,,,,,,,,,,,,1.909585,,,,,,,,,,,,,,4496e162-b504-4188-801b-7c04bebdcd7d,2828,,"[22.9, 57.6]",2275085,73,,,,1.4385675,,Right Foot,,,,"[25.6, 77.9]",,Low Pass,,20.47877,Incomplete,,Ashleigh Neville,4848.0,,,,,,,2,From Goal Kick,Ria Percival,18145.0,Right Defensive Midfield,162,Tottenham Hotspur Women,749,"['2cb1f6f4-d23e-4b7a-a1e4-a9d2ec2ade7f', '304ccde7-c15f-4dda-b997-982649afc195']",34,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:28:34.539,Pass,
,,,,,,,,,,,,,,,,,0.372234,,,,,,,,,,,,,,50b49271-caa9-484a-b243-80a7023d2839,2833,,"[114.5, 7.4]",2275085,73,,,,1.7126933,,Left Foot,,,,"[114.1, 10.2]",,High Pass,,2.828427,Incomplete,,,,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Left Midfield,163,Manchester City WFC,746,"['6dff2006-8ff2-42d8-88a6-c913e088a021', '7a89b880-23eb-413a-979b-b66e207462ca']",39,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:39.309,Pass,True
,,,,,,,,,,,,,,,,,2.670367,,,,,,,,,,,,,,5d928f3e-a6e6-45be-b9d0-4ad96d2ab42d,2835,,"[120.0, 0.1]",2275085,74,,,,1.7082995,,Right Foot,,,,"[112.5, 54.3]",,High Pass,True,54.71645,,,Stephanie Houghton,10185.0,,,True,Inswinging,,Corner,2,From Corner,Janine Elizabeth Beckie,4992.0,Right Back,164,Manchester City WFC,746,['9cf361ae-27b1-442b-83a6-fe528c15072d'],14,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:14.357,Pass,
,,,,,,,,,,,,,,,,,0.231742,,,,,,,,,,,,,,90fc3e19-f99e-4399-bd16-a09803bda7e3,2839,,"[114.5, 74.6]",2275085,74,,,,-1.69142,,Right Foot,,,,"[114.1, 71.3]",,High Pass,,3.3241541,Incomplete,,,,,,,,,,2,From Corner,Stephanie Houghton,10185.0,Right Center Back,164,Manchester City WFC,746,"['8bf35168-6a34-4494-abac-afcb5d118e41', 'b0506a3c-6a4c-4947-9dc7-dcbec2deb77c']",22,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:22.733,Pass,True
,,,,,,,,,,,,,,,,,1.638929,,,,,,,,,,,,,,5e37bf8e-34a2-4cf7-9b2d-2675344c2ebe,2841,,"[120.0, 80.0]",2275085,74,,,,-1.6347758,,Left Foot,,,,"[117.7, 44.1]",,High Pass,True,35.973602,Incomplete,,,,,,,Inswinging,,Corner,2,From Corner,Caroline Weir,10188.0,Left Defensive Midfield,165,Manchester City WFC,746,['51931480-b2c7-4961-aa9a-93af4678ce80'],51,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:51.611,Pass,
