bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a1c39b0-a986-41f7-83f8-3a3d49e67ec7,1572,,,"[73.9, 69.8]",3750180,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerd Kische,38603.0,Right Back,120,German DR,2721,['8a346b79-730e-4530-81b0-74b326a2762b'],45,,,,,,,,,,,,,,,,,,German DR,2721,00:02:45.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d87e754-c2c6-4057-b776-ca87242b5029,1577,,,"[107.0, 28.6]",3750180,48,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Hans-Jürgen Kreische,38622.0,Left Midfield,121,German DR,2721,['38eab5ac-7a67-4a48-a405-0bfd0d5533a0'],14,,,,,,,,,,,,,,,,,,German DR,2721,00:03:14.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,140093cf-41c1-4b2f-8a45-5ee74dca7070,1583,,,"[93.2, 36.4]",3750180,48,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lothar Kurbjuweit,38607.0,Left Center Midfield,121,German DR,2721,['3bf7302c-4b4c-4757-baf5-c2096d389919'],19,,,,,,,,,,,,,,,,,,German DR,2721,00:03:19.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5efe8efd-fef6-47af-ac02-179137c8446f,1587,,,"[74.6, 12.7]",3750180,48,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gerhard Müller,38612.0,Left Defensive Midfield,123,Germany,770,['ba1cce7e-681a-4538-90c3-4d5979b4af43'],27,,,,,,,,,,,,,,,,,,Germany,770,00:03:27.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,471d6cb1-2610-4946-ab8c-2e1034c3abf9,1590,,,"[92.5, 25.6]",3750180,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jürgen Grabowski,38608.0,Right Center Forward,124,Germany,770,['b19de5c1-68b6-4ba0-b934-71c9026c94b4'],34,,,,,,,,,,,,,,,,,,Germany,770,00:03:34.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0aa67ff4-4a2e-46f7-a10f-5e7d407d3230,1595,,,"[6.4, 19.0]",3750180,49,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lothar Kurbjuweit,38607.0,Left Center Midfield,125,German DR,2721,['524a7c91-f8e9-41db-975b-3130090ff2f2'],29,,,,,,,,,,,,,,,,,,German DR,2721,00:04:29.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a50d1ab9-8651-4b33-8227-820dcc8b7e44,1598,,,"[7.6, 26.9]",3750180,49,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jürgen Croy,38606.0,Goalkeeper,125,German DR,2721,['7c62446c-8d53-43bd-97b1-afa69af0954a'],32,,,,,,,,,,,,,,,,,,German DR,2721,00:04:32.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0325562c-67a9-4588-9737-dcc9c6ff93f0,1602,,,"[49.8, 25.3]",3750180,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wolfgang Overath,38623.0,Left Center Forward,126,Germany,770,['2e78ab31-90b2-4fcb-8ab0-730d509c697f'],41,,,,,,,,,,,,,,,,,,Germany,770,00:04:41.265,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d3a2432-4e20-4703-acd6-248029ce0762,1605,,,"[36.5, 21.3]",3750180,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franz Beckenbauer,38625.0,Left Center Back,126,Germany,770,['9f64b7bc-0ba8-4ede-ba0f-12888c51f931'],43,,,,,,,,,,,,,,,,,,Germany,770,00:04:43.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7dcad4d-24a6-4e65-a4ee-bd9ae96cfdaa,1608,,,"[35.8, 34.4]",3750180,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georg Schwarzenbeck,38617.0,Right Back,126,Germany,770,['a2a668d1-b325-4252-87b4-219199ee140d'],46,,,,,,,,,,,,,,,,,,Germany,770,00:04:46.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,50c3d5b1-4b35-47ed-8b67-5bc29a3937b6,1611,,,"[38.4, 23.9]",3750180,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franz Beckenbauer,38625.0,Left Center Back,126,Germany,770,['b0e7d576-442a-4f54-a983-9ceed472351e'],47,,,,,,,,,,,,,,,,,,Germany,770,00:04:47.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25b97c3a-7a2f-4424-a6e5-db010f487271,1614,,,"[74.4, 14.6]",3750180,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wolfgang Overath,38623.0,Left Center Forward,126,Germany,770,['3a578dda-e1c6-4b9a-a01f-c3b5e33cecbb'],55,,,,,,,,,,,,,,,,,,Germany,770,00:04:55.641,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,506f378a-f6f0-4b38-a5b9-aefa1108aafc,1617,,,"[105.1, 2.7]",3750180,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heinz Flohe,38614.0,Left Midfield,126,Germany,770,['a2cead6f-abca-448b-ad45-b03167de9aeb'],59,,,,,,,,,,,,,,,,,,Germany,770,00:04:59.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,68b0070b-ef6e-4aab-a7d6-acc81e82b0cb,1626,,,"[67.0, 33.2]",3750180,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georg Schwarzenbeck,38617.0,Right Back,126,Germany,770,['a40e48fa-3364-4914-b1e1-f1a3bdb1a1ff'],8,,,,,,,,,,,,,,,,,,Germany,770,00:05:08.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c4f27dd-73b9-41ca-9e4f-7e200535685f,1629,,,"[73.2, 21.5]",3750180,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franz Beckenbauer,38625.0,Left Center Back,126,Germany,770,['63dcf662-9135-4b42-a091-36ddda8d3c0a'],10,,,,,,,,,,,,,,,,,,Germany,770,00:05:10.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36127abf-8ce0-4e09-b8ce-85b80b0e54aa,1632,,,"[76.7, 65.8]",3750180,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Berti Vogts,38611.0,Right Center Back,126,Germany,770,['d7774376-e8f2-4bb0-82b7-3079dedccc8c'],15,,,,,,,,,,,,,,,,,,Germany,770,00:05:15.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8086639f-bfdc-4cdf-96d0-7613b55d904b,1636,,,"[81.0, 73.7]",3750180,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jürgen Grabowski,38608.0,Right Center Forward,126,Germany,770,['eeb9a7d8-a295-4c1d-9432-44871f76099e'],18,,,,,,,,,,,,,,,,,,Germany,770,00:05:18.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e551b08-7fb2-4377-9316-7c807a15ed20,1639,,,"[97.0, 73.9]",3750180,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Berti Vogts,38611.0,Right Center Back,126,Germany,770,['77721f84-3c37-470f-a5be-6e7c9c99288f'],22,,,,,,,,,,,,,,,,,,Germany,770,00:05:22.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5deec877-1de7-4cfd-9e96-627d3989f2ee,1642,,,"[89.4, 69.6]",3750180,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jürgen Grabowski,38608.0,Right Center Forward,126,Germany,770,['4d66350f-9ce1-4fd8-af94-5d5033e3559e'],23,,,,,,,,,,,,,,,,,,Germany,770,00:05:23.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a53069b7-9cbc-439f-8940-764f3f63e6fd,1648,,,"[7.4, 21.2]",3750180,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernd Bransch,38619.0,Left Center Back,127,German DR,2721,['0859acd2-0d8a-48cf-9ed3-4e083d39361d'],32,,,,,,,,,,,,,,,,,,German DR,2721,00:05:32.380,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7dfd843b-076c-4673-bc8a-a7455054454e,1653,,,"[106.3, 53.4]",3750180,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerhard Müller,38612.0,Left Defensive Midfield,127,German DR,2721,['fece90d2-c704-4466-aaf6-719c05ee9c57'],36,,,,,,,,,,,,,,,,,,Germany,770,00:05:36.855,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f67497a5-c772-4f40-99fc-55f28cbc2b60,1655,,,"[22.2, 59.3]",3750180,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerd Kische,38603.0,Right Back,128,German DR,2721,['956b253a-13ad-4fd9-9e44-7bab7d1c3d8c'],53,,,,,,,,,,,,,,,,,,German DR,2721,00:05:53.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b25e9c8-a116-4eef-a649-ff8a365e450f,1658,,,"[29.1, 53.3]",3750180,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bernd Bransch,38619.0,Left Center Back,128,German DR,2721,['54bb5cc3-501e-4ee7-bf6c-f5e38dfa4ec0'],55,,,,,,,,,,,,,,,,,,German DR,2721,00:05:55.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a38037d6-9eaf-4c23-ab4f-007fa2e7cc18,1661,,,"[47.9, 50.0]",3750180,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hans-Jürgen Kreische,38622.0,Left Midfield,128,German DR,2721,['a7c331bc-98da-4e37-99e1-baf8c9272cd7'],57,,,,,,,,,,,,,,,,,,German DR,2721,00:05:57.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8c6c8a1-6ba2-44b6-a199-4abe47ec22de,1665,,,"[65.3, 27.4]",3750180,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martin Hoffmann,38613.0,Right Center Forward,128,German DR,2721,"['7440eabf-2ed8-4321-8d51-f43e359fb49e', 'b595fedc-9fb3-41bd-938a-cceed3f0d41f']",2,,,,,,,,,,,,,,,,,,German DR,2721,00:06:02.129,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19d91d72-44fe-45bf-9794-57e49159f8ce,1682,,,"[17.9, 21.5]",3750180,51,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Georg Schwarzenbeck,38617.0,Right Back,130,Germany,770,['f758ec8e-c6a8-4170-9ecf-c3e5bdb4fad0'],28,,,,,,,,,,,,,,,,,,Germany,770,00:06:28.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed57a3f4-e04a-44d0-b0ed-4e00433e7c9d,1685,,,"[38.6, 21.8]",3750180,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wolfgang Overath,38623.0,Left Center Forward,131,Germany,770,['c3037072-c2bb-4feb-bd01-3a3865c4a2c9'],32,,,,,,,,,,,,,,,,,,Germany,770,00:06:32.098,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b132b1ca-fb9f-4e68-988c-7e65f70628e1,1688,,,"[57.9, 5.6]",3750180,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ulrich Hoeneß,38626.0,Right Defensive Midfield,132,Germany,770,['f10d21fd-19a2-4be7-a859-b221cbb8db9f'],36,,,,,,,,,,,,,,,,,,Germany,770,00:06:36.134,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,65494073-e62d-4a40-8961-4c2217fdf32d,1691,,,"[45.0, 9.6]",3750180,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georg Schwarzenbeck,38617.0,Right Back,133,Germany,770,['b1af3af5-bc2a-47c6-9dc2-a16a2d2e512b'],37,,,,,,,,,,,,,,,,,,Germany,770,00:06:37.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35545a40-7c5e-4a76-9378-209be90ad0fc,1694,,,"[80.5, 29.6]",3750180,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerhard Müller,38612.0,Left Defensive Midfield,134,Germany,770,['f1a1604d-f1b2-4ef3-92ee-32708ee705b5'],43,,,,,,,,,,,,,,,,,,Germany,770,00:06:43.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,577b739a-ea86-44a8-8069-a2a125a8202a,1697,,,"[80.1, 63.2]",3750180,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernhard Cullmann,38618.0,Right Midfield,135,Germany,770,['b340ede0-ea8a-4893-85ff-f0dc7e3979cf'],47,,,,,,,,,,,,,,,,,,Germany,770,00:06:47.697,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cda69dc-d581-464f-8bff-7de0b1a3c32f,1700,,,"[93.2, 58.7]",3750180,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wolfgang Overath,38623.0,Left Center Forward,136,Germany,770,['db1b0abb-c520-4b35-87dc-0948bbad509b'],51,,,,,,,,,,,,,,,,,,Germany,770,00:06:51.784,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c3536124-d2eb-472b-954a-95a30348d697,1703,,,"[110.6, 56.5]",3750180,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jürgen Grabowski,38608.0,Right Center Forward,137,Germany,770,['dc4179f3-e994-4cce-87bd-284c098600b9'],53,,,,,,,,,,,,,,,,,,Germany,770,00:06:53.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40cba25e-dd99-4785-8521-62f0fc4dbd71,1707,,,"[42.4, 75.3]",3750180,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harald Irmscher,38621.0,Right Midfield,138,German DR,2721,['9b21ebc0-9cbb-4675-b810-ac3cb68f1b2c'],1,,,,,,,,,,,,,,,,,,German DR,2721,00:07:01.663,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ce83aff-579c-48ac-a962-60656d8fc36e,1709,,,"[38.4, 62.9]",3750180,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Reinhard Lauck,38605.0,Right Center Midfield,138,German DR,2721,['9a8d3e8d-0081-4230-96ec-a05cef78650c'],3,,,,,,,,,,,,,,,,,,German DR,2721,00:07:03.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bad8fac-4b2d-4c63-ab52-9faae204817a,1717,,,"[25.5, 4.8]",3750180,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Breitner,38610.0,Left Back,139,Germany,770,['cd02fa55-6f6d-49ad-a3da-d99de4d4d3d4'],20,,,,,,,,,,,,,,,,,,Germany,770,00:07:20.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5508b94-21db-437f-8504-0e0eb0bb5c57,1720,,,"[39.6, 18.7]",3750180,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wolfgang Overath,38623.0,Left Center Forward,139,Germany,770,['0828cfcc-a677-4c8c-831a-2da1b6758bab'],25,,,,,,,,,,,,,,,,,,Germany,770,00:07:25.096,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed5b6a16-f03e-4c5b-bc06-12baa905934f,1723,,,"[55.1, 37.7]",3750180,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ulrich Hoeneß,38626.0,Right Defensive Midfield,139,Germany,770,['3def52c1-966e-4730-8cdc-419ca4931ee8'],28,,,,,,,,,,,,,,,,,,Germany,770,00:07:28.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f4d15ca-7027-4dde-bb85-2735d29ab753,1726,,,"[53.4, 24.1]",3750180,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franz Beckenbauer,38625.0,Left Center Back,139,Germany,770,['67a40e83-3c15-4901-b120-bda9f0c5a78a'],30,,,,,,,,,,,,,,,,,,Germany,770,00:07:30.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,815a4e0b-14c9-45ae-826b-895330708ded,1729,,,"[81.0, 5.6]",3750180,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Breitner,38610.0,Left Back,139,Germany,770,['c35601b6-e05e-49ed-9d41-1ef2fc72d7cb'],37,,,,,,,,,,,,,,,,,,Germany,770,00:07:37.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24c388e8-ea42-4ca3-8a45-bca931e1fc4f,1732,,,"[87.2, 17.0]",3750180,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wolfgang Overath,38623.0,Left Center Forward,139,Germany,770,['b3137d33-dbfb-44f8-97a7-15623d8d7060'],41,,,,,,,,,,,,,,,,,,Germany,770,00:07:41.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a52714a0-5c79-461e-8a56-920872f6e186,1735,,,"[86.3, 28.0]",3750180,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Breitner,38610.0,Left Back,139,Germany,770,['fcce218b-5e30-4ead-ae84-ee20cf871bf5'],51,,,,,,,,,,,,,,,,,,Germany,770,00:07:51.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,38e87eb9-afca-49bc-a677-3a6054fdd15c,1740,,,"[7.9, 62.4]",3750180,53,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Harald Irmscher,38621.0,Right Midfield,140,German DR,2721,['d6cb2e22-51c3-4fb4-a901-27ec871540c6'],16,,,,,,,,,,,,,,,,,,German DR,2721,00:08:16.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40991547-e72a-4e22-b6c6-bc38cc7a39e1,1743,,,"[9.1, 56.9]",3750180,53,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jürgen Croy,38606.0,Goalkeeper,140,German DR,2721,['020aea62-a48e-487d-b6ac-65a44613bb8e'],18,,,,,,,,,,,,,,,,,,German DR,2721,00:08:18.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f7defb9-bf25-4298-abff-cc11f9de2399,1752,,,"[43.4, 4.8]",3750180,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heinz Flohe,38614.0,Left Midfield,141,Germany,770,['10813aa0-7cea-442d-aab1-3b91a9d60157'],36,,,,,,,,,,,,,,,,,,Germany,770,00:08:36.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae82e4ac-f7b7-4d02-aeab-a02edffe19cc,1755,,,"[39.3, 7.9]",3750180,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franz Beckenbauer,38625.0,Left Center Back,141,Germany,770,['ec29551f-4941-48a5-add9-9f23db69f591'],37,,,,,,,,,,,,,,,,,,Germany,770,00:08:37.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,80192162-1bdc-4fe6-bb71-e8484d42f3f8,1758,,,"[42.2, 29.4]",3750180,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georg Schwarzenbeck,38617.0,Right Back,141,Germany,770,['3f82499f-4661-4ace-bc90-bfb69eee5b9c'],39,,,,,,,,,,,,,,,,,,Germany,770,00:08:39.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9df1ae7a-8214-4bc0-b30b-19876992dbef,1761,,,"[47.4, 62.0]",3750180,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Berti Vogts,38611.0,Right Center Back,141,Germany,770,['026d6dd4-083c-48b0-8597-f41691a50c65'],44,,,,,,,,,,,,,,,,,,Germany,770,00:08:44.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0142a795-e1b1-438d-9105-31b57a03a480,1764,,,"[44.8, 39.2]",3750180,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franz Beckenbauer,38625.0,Left Center Back,141,Germany,770,['640433d7-b88a-44f1-8f10-4ac0eafd613f'],47,,,,,,,,,,,,,,,,,,Germany,770,00:08:47.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8c44a8f-25e3-4cf5-9b2f-1746488ab3df,1767,,,"[67.7, 27.2]",3750180,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wolfgang Overath,38623.0,Left Center Forward,141,Germany,770,['1ba3b7c4-b4a4-40b1-9a9d-567a10a762d2'],50,,,,,,,,,,,,,,,,,,Germany,770,00:08:50.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5a0db94-36fd-42dc-b7ec-bb7046dcd057,1770,,,"[56.0, 10.1]",3750180,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernhard Cullmann,38618.0,Right Midfield,141,Germany,770,['7c6fbc2f-56e1-4931-b239-6c868ad1e1ef'],52,,,,,,,,,,,,,,,,,,Germany,770,00:08:52.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d914e26f-af2b-482f-8904-409fdf86726c,1773,,,"[58.4, 20.6]",3750180,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franz Beckenbauer,38625.0,Left Center Back,141,Germany,770,['c35e38fa-6af9-418f-8869-23c952899dd3'],55,,,,,,,,,,,,,,,,,,Germany,770,00:08:55.072,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1bbc679-8b6b-4010-9d0f-3b248b883453,1776,,,"[71.5, 9.4]",3750180,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernhard Cullmann,38618.0,Right Midfield,141,Germany,770,['b5e204d8-a797-41f8-b0f6-8080236e2405'],58,,,,,,,,,,,,,,,,,,Germany,770,00:08:58.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d4aaec7-b430-400d-918e-3e52cea0d313,1779,,,"[72.7, 4.6]",3750180,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Breitner,38610.0,Left Back,141,Germany,770,['03fef5c1-4a20-4bb4-8c0f-b8a96130ff2e'],59,,,,,,,,,,,,,,,,,,Germany,770,00:08:59.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d9238c9-a468-4f7e-8310-4eca3e631b9c,1782,,,"[74.8, 38.2]",3750180,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernhard Cullmann,38618.0,Right Midfield,141,Germany,770,['a07fefce-e93a-471a-92ec-01f8ce8d24ca'],4,,,,,,,,,,,,,,,,,,Germany,770,00:09:04.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a812a614-1dbc-4f1b-aabb-f46d368e0330,1790,,,"[46.5, 64.3]",3750180,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jürgen Sparwasser,38620.0,Left Center Forward,142,German DR,2721,"['927561e2-3255-416b-b9f5-27bc8baea566', 'ac34f0b3-efeb-4ee3-9c1a-7b480cec6402']",10,,,,,,,,,,,,,,,,,,German DR,2721,00:09:10.620,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,af451876-64b7-4437-abde-0abac220a82c,1793,,,"[35.5, 69.5]",3750180,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harald Irmscher,38621.0,Right Midfield,142,German DR,2721,['a425b1e8-3bca-4d6b-a204-d2751b9b51f2'],12,,,,,,,,,,,,,,,,,,German DR,2721,00:09:12.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e5d764d-2559-4914-b721-eca557798120,1797,,,"[48.4, 27.5]",3750180,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franz Beckenbauer,38625.0,Left Center Back,143,Germany,770,['851b1aef-e9fa-48f0-919e-8a89e44fa9bc'],16,,,,,,,,,,,,,,,,,,Germany,770,00:09:16.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f9e696b-da08-4239-a00e-281329d77d3e,1800,,,"[63.2, 40.3]",3750180,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Breitner,38610.0,Left Back,143,Germany,770,['ad75d221-4926-4154-9949-f97088e33907'],20,,,,,,,,,,,,,,,,,,Germany,770,00:09:20.814,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,955afe42-2392-48b5-a5f2-8b9f7ab640f4,1804,,,"[110.3, 57.7]",3750180,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jürgen Grabowski,38608.0,Right Center Forward,143,Germany,770,['ed59d1ec-913b-44d1-9bde-43b21bae2833'],25,,,,,,,,,,,,,,,,,,Germany,770,00:09:25.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,be8f9f60-7a06-49e9-b564-4db2135f4195,1808,,,"[7.2, 23.3]",3750180,54,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jürgen Croy,38606.0,Goalkeeper,144,German DR,2721,['a7e83342-2cf5-4430-836e-1e5ff18e1cec'],42,,,,,,,,,,,,,,,,,,German DR,2721,00:09:42.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,68f61a6a-31ca-4c64-8f31-6060cd08c8ad,1812,,,"[61.5, 62.5]",3750180,54,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Heinz Flohe,38614.0,Left Midfield,145,Germany,770,['1da001f0-ecdc-468d-9b67-5095568e0ab7'],54,,,,,,,,,,,,,,,,,,Germany,770,00:09:54.640,Ball Receipt*,
