50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864cf92b-374b-45f6-98ed-83a62a8ab8e6,2185,,"[49.9, 71.6]",3888716,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Björn Nordqvist,397846.0,Right Center Back,168,Sweden,790,['d6e1e138-618c-4c43-abb2-46ecf03769bc'],18,,,,,,,,,,,,,,,,,Sweden,790,00:15:18.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7aa1b352-9430-41e1-adfa-ca6d244b62b3,2187,,"[54.8, 56.2]",3888716,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Örjan Persson,397854.0,Right Defensive Midfield,169,Sweden,790,['ede3a28b-d8e7-4971-b254-d35113534dae'],23,,,,,,,,,,,,,,,,,Sweden,790,00:15:23.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef028835-fb25-4c44-8ef9-2db29aae9af3,2189,,"[69.3, 74.0]",3888716,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Björn Nordqvist,397846.0,Right Center Back,170,Sweden,790,['932481ab-8016-40e2-98c4-11f550bec622'],26,,,,,,,,,,,,,,,,,Sweden,790,00:15:26.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d8a7272-ad50-4151-bfec-69205228856c,2191,,"[79.8, 61.8]",3888716,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Örjan Persson,397854.0,Right Defensive Midfield,171,Sweden,790,['fbaba338-f4e8-44f9-92af-4e0d71b28443'],29,,,,,,,,,,,,,,,,,Sweden,790,00:15:29.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c14a2b91-857d-4aa5-9e32-c7fbad96c2da,2197,,"[49.5, 23.0]",3888716,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johan Neeskens,39721.0,Center Defensive Midfield,172,Netherlands,941,['4d9b2f20-6408-4fea-a018-585f006ac8c5'],42,,,,,,,,,,,,,,,,,Netherlands,941,00:15:42.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c41ad5f-8ac2-445b-832e-d103f27b1110,2200,,"[36.6, 29.0]",3888716,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wim Suurbier,39734.0,Right Center Back,172,Netherlands,941,['8ecba91f-68c6-4994-8a7a-08c006e31467'],44,,,,,,,,,,,,,,,,,Netherlands,941,00:15:44.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9db2548-0e47-42a7-8bab-b6e3d908f360,2203,,"[36.0, 42.3]",3888716,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arie Haan,39719.0,Left Center Back,172,Netherlands,941,['28c3a7cf-ce27-4e9f-bcf9-1686f21de57e'],47,,,,,,,,,,,,,,,,,Netherlands,941,00:15:47.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17743a2f-3c6d-43a6-8e59-354047ca31f0,2206,,"[43.7, 26.0]",3888716,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wim Suurbier,39734.0,Right Center Back,172,Netherlands,941,['2f70ef3e-36ea-4c55-bbc5-5fdae90a1632'],52,,,,,,,,,,,,,,,,,Netherlands,941,00:15:52.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05486e76-6a15-4b4c-8828-91d9a0ab7969,2210,,"[65.9, 18.1]",3888716,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Willem van Hanegem,397803.0,Left Center Midfield,172,Netherlands,941,['0b204540-701b-4896-a2ff-7170947f3057'],55,,,,,,,,,,,,,,,,,Netherlands,941,00:15:55.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1db64f73-829f-422c-a5ef-1fe083e5f6ec,2212,,"[53.3, 15.8]",3888716,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wim Suurbier,39734.0,Right Center Back,172,Netherlands,941,['ab07f30e-6e75-4328-986a-20bb9d4034a2'],56,,,,,,,,,,,,,,,,,Netherlands,941,00:15:56.724,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9219eb5b-2690-40f5-bf1a-90bb14409855,2215,,"[55.2, 39.1]",3888716,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arie Haan,39719.0,Left Center Back,172,Netherlands,941,['a49f646c-b7f8-4cc4-9338-91011b2b41fb'],58,,,,,,,,,,,,,,,,,Netherlands,941,00:15:58.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9237f1bb-dc29-4cd6-a53f-a3fb4471cb44,2218,,"[57.0, 64.7]",3888716,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johan Neeskens,39721.0,Center Defensive Midfield,172,Netherlands,941,['b5b6f30d-4562-43a1-bce1-f6ecc3fc6f5c'],2,,,,,,,,,,,,,,,,,Netherlands,941,00:16:02.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ceb3558-d03b-47be-8e72-426bc5d6507a,2221,,"[89.0, 62.6]",3888716,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wim Jansen,397804.0,Right Center Midfield,172,Netherlands,941,['d47a3b42-c94c-4f6d-a602-8f16ebadfecc'],6,,,,,,,,,,,,,,,,,Netherlands,941,00:16:06.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0c994d9-8b12-4fa5-b274-cc3ea5f11da7,2224,,"[102.9, 52.3]",3888716,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johnny Rep,397727.0,Right Wing,172,Netherlands,941,['dfb44018-1260-4e4b-86ae-34cac0586015'],8,,,,,,,,,,,,,,,,,Netherlands,941,00:16:08.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8230c088-901b-453e-a603-93e309733595,2226,,"[103.4, 71.6]",3888716,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wim Rijsbergen,397816.0,Right Back,172,Netherlands,941,['0074ea92-d2c5-4c14-9f2f-1c4f30712b24'],10,,,,,,,,,,,,,,,,,Netherlands,941,00:16:10.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659c52e0-b9d0-4496-9b6f-7dcb3fced29d,2229,,"[106.8, 26.0]",3888716,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Piet Keizer,39716.0,Left Wing,172,Netherlands,941,['0046b485-4122-44ca-af6c-ee7160a0a28c'],14,,,,,,,,,,,,,,,,,Netherlands,941,00:16:14.218,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c384e8f8-88f2-469e-acb0-c8eb703d5504,2236,,"[72.1, 76.5]",3888716,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Inge Ejderstedt,397849.0,Right Midfield,173,Sweden,790,['6239ef55-f742-4a2f-ad81-92e36ab7f668'],45,,,,,,,,,,,,,,,,,Sweden,790,00:16:45.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42dd4eb9-5835-41d1-8d8e-715544110f5f,2248,,"[116.8, 26.5]",3888716,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ralf Edström,397852.0,Left Center Forward,173,Sweden,790,['57bdb116-0117-4cba-9c5b-a539ccacdbca'],54,,,,,,,,,,,,,,,,,Sweden,790,00:16:54.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,059261e0-87ec-45cc-8f29-3f17e74290ca,2252,,"[11.4, 65.0]",3888716,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arie Haan,39719.0,Left Center Back,174,Netherlands,941,['93df4ebe-23b7-467b-864c-8bbf547c3e23'],11,,,,,,,,,,,,,,,,,Netherlands,941,00:17:11.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff1ec1f0-1821-4d07-955f-a6ddedaf6d12,2254,,"[50.3, 26.9]",3888716,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johan Neeskens,39721.0,Center Defensive Midfield,174,Netherlands,941,['1cefa2a7-982e-47cb-9611-15386590cd86'],16,,,,,,,,,,,,,,,,,Netherlands,941,00:17:16.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb184415-74de-4c00-a9f8-d3bdc60b039a,2257,,"[48.8, 14.5]",3888716,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arie Haan,39719.0,Left Center Back,174,Netherlands,941,['5c43d59a-4b2b-4aaf-925b-3824fc61a8f8'],19,,,,,,,,,,,,,,,,,Netherlands,941,00:17:19.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad3f8be0-b750-4fcc-99ca-faebd538162d,2261,,"[68.9, 5.9]",3888716,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johan Cruyff,39713.0,Center Forward,174,Netherlands,941,"['13b6a27c-433f-46a8-9b83-40b3b4b40746', '54364cdf-2de4-4fca-8909-8ac10a69c5cb']",23,,,,,,,,,,,,,,,,,Netherlands,941,00:17:23.897,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529094a-accd-460c-8976-fc267a5c6a71,2272,,"[94.2, 39.7]",3888716,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johnny Rep,397727.0,Right Wing,174,Netherlands,941,['975313fa-3714-499f-a427-5b255117557b'],30,,,,,,,,,,,,,,,,,Netherlands,941,00:17:30.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5b64ec2-bbd2-4af5-84bd-269e7e6cc408,2275,,"[92.0, 48.7]",3888716,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wim Jansen,397804.0,Right Center Midfield,174,Netherlands,941,['7fc51895-fe93-4542-b7d3-110c1272dd71'],31,,,,,,,,,,,,,,,,,Netherlands,941,00:17:31.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f26222fd-ff8f-4f0e-804a-59ad0ef3209e,2278,,"[93.7, 38.0]",3888716,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johnny Rep,397727.0,Right Wing,174,Netherlands,941,['54699add-a928-4591-911f-32244b2e233c'],32,,,,,,,,,,,,,,,,,Netherlands,941,00:17:32.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6059c360-29c9-470e-aad1-564202607bee,2281,,"[103.2, 39.1]",3888716,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johan Cruyff,39713.0,Center Forward,174,Netherlands,941,['5696be7b-675f-4b6f-84fe-621bc5950972'],33,,,,,,,,,,,,,,,,,Netherlands,941,00:17:33.265,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442dcb4-8048-43fe-909c-763d8ed765a1,2284,,"[103.4, 19.4]",3888716,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ruud Krol,39720.0,Left Back,174,Netherlands,941,['3f2842dd-90db-4229-9d6f-71418aa78f84'],36,,,,,,,,,,,,,,,,,Netherlands,941,00:17:36.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446323c8-acff-48cb-8192-f27103664c3d,2287,,"[96.7, 22.8]",3888716,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johan Cruyff,39713.0,Center Forward,174,Netherlands,941,['20b9b2a2-2976-4337-8092-6f845be8ef14'],39,,,,,,,,,,,,,,,,,Netherlands,941,00:17:39.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf2556e-852d-4f85-93bb-f58c51db958a,2296,,"[104.0, 35.9]",3888716,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johnny Rep,397727.0,Right Wing,174,Netherlands,941,"['3da38de0-b0d6-4a36-9a8b-93afd01ef6ca', '7d7b5e14-ca4b-4909-9e7f-9674515abd6d']",41,,,,,,,,,,,,,,,,,Netherlands,941,00:17:41.983,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9fc475e-aa61-4f52-9cb0-1c2d495339db,2304,,"[8.8, 74.4]",3888716,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jan Olsson,397847.0,Right Back,175,Sweden,790,['658853ec-25d5-4489-895f-f2d5f3a03cc3'],56,,,,,,,,,,,,,,,,,Sweden,790,00:17:56.233,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a2a9144-e5d0-4906-9b53-2dd943ae6691,2306,,"[65.5, 59.8]",3888716,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ralf Edström,397852.0,Left Center Forward,175,Sweden,790,['4e1721aa-3e3b-4fd1-9573-606739c2417c'],1,,,,,,,,,,,,,,,,,Sweden,790,00:18:01.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbc7c550-ccf2-4f15-a4a5-cab2bc075d74,2308,,"[52.9, 6.1]",3888716,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ruud Krol,39720.0,Left Back,175,Sweden,790,['611ec1d0-0d7b-4e28-bf4c-b34d1bc03ba5'],2,,,,,,,,,,,,,,,,,Netherlands,941,00:18:02.891,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1d57be3-932e-4509-ba91-d5b6f1ef0e65,2315,,"[76.2, 40.0]",3888716,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ralf Edström,397852.0,Left Center Forward,175,Sweden,790,['26221a51-3400-476c-94bc-5d1703506380'],7,,,,,,,,,,,,,,,,,Sweden,790,00:18:07.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed57fee4-1fcd-4e31-9564-807b9d3f2259,2317,,"[51.2, 44.6]",3888716,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Neeskens,39721.0,Center Defensive Midfield,176,Netherlands,941,['e0e59bda-ddee-4d98-8e1f-22fe715734c4'],9,,,,,,,,,,,,,,,,,Netherlands,941,00:18:09.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c1ec17e-11dc-4d91-b0e4-b7180349cf8a,2320,,"[83.7, 36.7]",3888716,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Cruyff,39713.0,Center Forward,176,Netherlands,941,['dc6b27f2-cc45-45ff-a26a-b95c52b6940f'],16,,,,,,,,,,,,,,,,,Netherlands,941,00:18:16.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404a462-dd75-462f-baef-427d8b35940e,2327,,"[111.1, 4.6]",3888716,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruud Krol,39720.0,Left Back,176,Netherlands,941,['5a3bb079-7175-47c8-ab0c-678138a0ff6e'],23,,,,,,,,,,,,,,,,,Netherlands,941,00:18:23.099,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f431772-4748-4798-89b4-9b0a68a75290,2330,,"[116.6, 39.3]",3888716,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piet Keizer,39716.0,Left Wing,176,Netherlands,941,['288fbe30-35fe-4a37-baa2-089e4fcd7e8c'],25,,,,,,,,,,,,,,,,,Netherlands,941,00:18:25.501,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceae83d7-8b12-4a42-8bf3-f985e98ea3fa,2334,,"[4.3, 6.8]",3888716,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kent Karlsson,397844.0,Left Center Back,177,Sweden,790,['ef0cb139-9896-476b-8d8e-faff18ebc37a'],35,,,,,,,,,,,,,,,,,Sweden,790,00:18:35.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0765185b-778c-428c-8a03-77d35fcc520c,2336,,"[28.1, 17.1]",3888716,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bo Göran Larsson,397851.0,Left Midfield,177,Sweden,790,['c3ef6e9f-ff29-40e2-a513-7d434815bd47'],39,,,,,,,,,,,,,,,,,Sweden,790,00:18:39.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc9905b-ac8b-491c-b4ba-d57cd4da1b4e,2342,,"[8.6, 45.3]",3888716,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronnie Carl Hellström,397843.0,Goalkeeper,179,Sweden,790,['abbf8f2e-8cc0-40e9-868f-e674aac1fe78'],18,,,,,,,,,,,,,,,,,Sweden,790,00:19:18.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794c30af-6e79-4d86-b70f-aa014ad9fc86,2345,,"[27.6, 33.8]",3888716,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Örjan Persson,397854.0,Right Defensive Midfield,179,Sweden,790,['f327c628-ab0d-4207-a023-1fe6cc339a28'],22,,,,,,,,,,,,,,,,,Sweden,790,00:19:22.357,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44449ef6-06e0-4fc6-af66-50e8990f7b31,2349,,"[43.7, 5.1]",3888716,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Björn Andersson,397845.0,Left Back,179,Sweden,790,"['14ec87a0-1b05-4396-9a6e-281ff5b1c8f0', 'e41b394e-76c9-4e0f-ac0d-7181998ab041']",28,,,,,,,,,,,,,,,,,Sweden,790,00:19:28.077,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50f94740-b27e-4fd4-b833-d7479eff0d83,2353,,"[96.1, 25.0]",3888716,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roland Sandberg,397853.0,Right Center Forward,180,Sweden,790,['5144fb42-c76d-4f8e-923e-37f3cceb8c09'],47,,,,,,,,,,,,,,,,,Sweden,790,00:19:47.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2371484-1217-4a9d-a25f-b5d96555bced,2357,,"[74.1, 27.5]",3888716,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bo Göran Larsson,397851.0,Left Midfield,180,Sweden,790,['2129b667-2758-4df9-8cac-e434f3fe8961'],51,,,,,,,,,,,,,,,,,Sweden,790,00:19:51.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6daaf0cf-ef7c-4369-88fd-b953d8c64718,2365,,"[88.4, 47.6]",3888716,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johan Cruyff,39713.0,Center Forward,180,Sweden,790,['54249bd1-e165-4a8c-a748-42d267e602fa'],0,,,,,,,,,,,,,,,,,Netherlands,941,00:20:00.058,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51b79c59-377f-42cd-a3f9-a321d9fc3401,2368,,"[109.8, 39.9]",3888716,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Piet Keizer,39716.0,Left Wing,180,Sweden,790,['93073fde-93b5-4353-a9a7-47606bdc09c0'],4,,,,,,,,,,,,,,,,,Netherlands,941,00:20:04.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c74c6820-e61d-4881-aab6-58a4921d6167,2372,,"[27.6, 22.0]",3888716,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bo Göran Larsson,397851.0,Left Midfield,180,Sweden,790,['b0a7b9cd-9b0b-4fc7-af1f-950f27e621dc'],6,,,,,,,,,,,,,,,,,Sweden,790,00:20:06.869,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ae14207-d44b-4728-a68a-ead75147ade7,2375,,"[70.0, 13.9]",3888716,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ove Grahn,397850.0,Left Defensive Midfield,180,Sweden,790,['8dab0572-b0b0-4922-9223-b776ec5c9442'],12,,,,,,,,,,,,,,,,,Sweden,790,00:20:12.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e548e94f-2a34-4df3-8008-243137e260f8,2380,,"[73.2, 51.3]",3888716,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wim Suurbier,39734.0,Right Center Back,181,Netherlands,941,['0694997b-1b5d-41ab-adb0-91ea89a0fa35'],19,,,,,,,,,,,,,,,,,Netherlands,941,00:20:19.694,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71ada961-6326-40a5-95cb-99132968117d,2382,,"[81.8, 37.8]",3888716,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,181,Netherlands,941,['8a8f4b02-461d-4aaf-a5ef-c9d9837ab71c'],21,,,,,,,,,,,,,,,,,Netherlands,941,00:20:21.248,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d06bb9f6-9045-40a8-8e09-8dec573e9613,2385,,"[106.6, 48.5]",3888716,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johnny Rep,397727.0,Right Wing,181,Netherlands,941,['b8fcc36e-3bfc-47d8-b9b2-97ee129f5a59'],26,,,,,,,,,,,,,,,,,Netherlands,941,00:20:26.810,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de9ab69f-0b28-46cd-979e-43847cff2883,2393,,"[25.9, 62.2]",3888716,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Inge Ejderstedt,397849.0,Right Midfield,181,Netherlands,941,['4bf8f927-8067-4317-9291-eb609fd0e7ea'],33,,,,,,,,,,,,,,,,,Sweden,790,00:20:33.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afd8891a-b4b7-42a3-a719-ebd0405d2f26,2396,,"[77.7, 11.1]",3888716,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johan Neeskens,39721.0,Center Defensive Midfield,182,Netherlands,941,['0f512a96-946b-4e49-b3f5-88fef452d4b5'],39,,,,,,,,,,,,,,,,,Netherlands,941,00:20:39.708,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d3d1962-c623-424a-96cb-bc3aa8e398e6,2398,,"[77.5, 22.2]",3888716,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Willem van Hanegem,397803.0,Left Center Midfield,182,Netherlands,941,['1d1c14f4-72df-4a17-93c0-8c6f7d2c6cd9'],41,,,,,,,,,,,,,,,,,Netherlands,941,00:20:41.965,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d0a3fe2-75fb-43e1-a443-c983c0e7637c,2408,,"[96.0, 31.8]",3888716,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johnny Rep,397727.0,Right Wing,183,Netherlands,941,['aa98c702-198a-4a1f-a8af-48096772d497'],23,,,,,,,,,,,,,,,,,Netherlands,941,00:21:23.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c518798c-65e7-4fd9-bb53-2c2296ec34d9,2412,,"[46.0, 47.9]",3888716,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Örjan Persson,397854.0,Right Defensive Midfield,184,Sweden,790,['76ec8844-4c1a-49f9-9734-5aeb38eb7614'],50,,,,,,,,,,,,,,,,,Sweden,790,00:21:50.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b74ca872-44f3-438b-a515-b1e9ca8e1d14,2414,,"[34.3, 56.2]",3888716,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jan Olsson,397847.0,Right Back,184,Sweden,790,['c0d206e3-7b2c-45bf-bc82-b865d67faf5f'],51,,,,,,,,,,,,,,,,,Sweden,790,00:21:51.817,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a3c80ae-7595-4976-8f1d-4060e1efc6d7,2417,,"[95.0, 73.3]",3888716,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ove Grahn,397850.0,Left Defensive Midfield,184,Sweden,790,['f9348e38-6827-47bf-b0fc-01bd03a03349'],57,,,,,,,,,,,,,,,,,Sweden,790,00:21:57.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6314a31-0149-4914-a212-5cf1f7874d32,2421,,"[42.4, 15.5]",3888716,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johan Neeskens,39721.0,Center Defensive Midfield,185,Netherlands,941,['e6dd34a5-19ea-4b4e-9852-c86a2c969cad'],10,,,,,,,,,,,,,,,,,Netherlands,941,00:22:10.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8470e360-f162-42d8-8bb7-aac2d91fe489,2424,,"[77.1, 14.3]",3888716,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johan Cruyff,39713.0,Center Forward,185,Netherlands,941,['3fc2c5a5-4851-49b3-907a-44caec7ce0af'],15,,,,,,,,,,,,,,,,,Netherlands,941,00:22:15.912,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f38da12f-e080-475b-aaf7-56a6485c1a54,2426,,"[72.1, 23.5]",3888716,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johan Neeskens,39721.0,Center Defensive Midfield,185,Netherlands,941,['98b65663-8e7c-4bbb-89c0-aec51e8f65dc'],17,,,,,,,,,,,,,,,,,Netherlands,941,00:22:17.047,Ball Receipt*,
