50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.04697,,,,,,,,,,,,,2f9e547a-4cac-4b18-bbbd-987c338032a3,1886,,"[42.4, 24.6]",3888717,50,,,,2.9528549,,Right Foot,,,"[15.7, 29.7]",,Ground Pass,,27.182714,,,,Jan Jongbloed,397802.0,,,,,,Recovery,2,Regular Play,Ruud Krol,39720.0,Left Back,126,Netherlands,941,"['24f7b06e-475b-4268-a21b-fd4ffa07a897', '40b3fab2-c2c2-4a02-992c-38f74fd0bcf5', '7999b333-ae1a-4bc4-bcc4-9133ba4b3858']",34,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:05:34.685,Pass,True
,,,,,,,,,,,,,,,,,,2.367431,,,,,,,,,,,,,e6cd39b8-46a5-49ee-845d-7bca85d32678,1889,,"[15.7, 27.4]",3888717,50,,,,-0.8026378,,Keeper Arm,,,"[38.5, 3.8]",,Low Pass,,32.814632,,,,Ruud Krol,39720.0,,,,,,,2,Regular Play,Jan Jongbloed,397802.0,Goalkeeper,126,Netherlands,941,['a126dccc-894f-4c96-84d5-bace9bd21444'],39,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:05:39.248,Pass,
,,,,,,,,,,,,,,,,,,1.527121,,,,,,,,,,,,,3bc32f7e-1277-4c11-a5e3-cc58c0a0cb28,1892,,"[73.6, 5.2]",3888717,50,,,,1.2755296,,Left Foot,,,"[87.5, 50.9]",,High Pass,,47.767143,,,,Johan Neeskens,39721.0,,,True,,,,2,Regular Play,Ruud Krol,39720.0,Left Back,126,Netherlands,941,['dab8b0d4-33d0-45d0-88cd-ec49f60083c3'],45,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:05:45.790,Pass,
,,,,,,,,,,,,,,,,,,1.194882,,,,,,,,,,,,,a01ce5b2-ba51-467b-924b-44afa5706e82,1895,,"[84.6, 51.3]",3888717,50,,,,-2.5426815,,Left Foot,,,"[72.0, 42.7]",,Ground Pass,,15.255163,,,,Wim Jansen,397804.0,,,,,,,2,Regular Play,Johan Neeskens,39721.0,Right Center Midfield,126,Netherlands,941,['7d5fc5ca-b3d5-4c7a-91de-40d22dbf9a27'],48,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:05:48.567,Pass,
,,,,,,,,,,,,,,,,,,1.699481,,,,,,,,,,,,,38ccb7ab-57cb-45fa-89c3-cb76cc9bc6b4,1899,,"[75.5, 36.2]",3888717,50,,,,-1.692863,,Right Foot,,,"[72.2, 9.3]",,Ground Pass,,27.10166,,,,Ruud Krol,39720.0,,,,,,,2,Regular Play,Wim Jansen,397804.0,Center Defensive Midfield,126,Netherlands,941,['96cc7e57-4f96-4267-a8f2-03919d6dbc05'],50,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:05:50.755,Pass,
,,,,,,,,,,,,,,,,,,1.341163,,,,,,,,,,,,,03bb621f-68d4-4761-b7f7-21901ac9262c,1902,,"[78.9, 10.3]",3888717,50,,,,-0.49199054,,Right Foot,,,"[94.2, 2.1]",,Ground Pass,,17.35886,,,,Rob Rensenbrink,397808.0,,,,,,,2,Regular Play,Ruud Krol,39720.0,Left Back,126,Netherlands,941,['90e43b77-f93e-4606-8dc3-e38d71e23429'],54,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:05:54.393,Pass,
,,,,,,,,,,,,,,,,,,2.344379,,,,,,,,,,,,,a425e6d8-2ce4-4c77-9e3a-719b93f53ba1,1909,,"[107.1, 3.6]",3888717,51,,,,1.4310483,,Left Foot,True,,"[112.6, 42.7]",,High Pass,,39.484932,,,Incomplete,Johan Cruyff,39713.0,,,,,,,2,Regular Play,Rob Rensenbrink,397808.0,Left Wing,126,Netherlands,941,"['a6ae9a99-9b82-4923-95b7-67300a88f56e', 'c71acc28-4b37-45f2-881e-f746423a21cf']",0,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:06:00.088,Pass,
,,,,,,,,,,,,,,,,,,1.665442,,,,,,,,,,,,,809c35cc-49d7-48b8-8985-cb0b3138ea65,1913,,"[13.8, 31.3]",3888717,51,,,,0.76856476,,Keeper Arm,,,"[28.9, 45.9]",,Low Pass,,21.004047,,,,Ramón Armando Heredia Ruarte,398076.0,,,,,,,2,From Keeper,Daniel Alberto Carnevali,397833.0,Goalkeeper,127,Argentina,779,['9001159c-ad94-4ec3-bba9-10056c3afbaf'],8,,,,,,,,,,,,,,,,,,,,Argentina,779,00:06:08.601,Pass,
,,,,,,,,,,,,,,,,,,2.012018,,,,,,,,,,,,,2fcdde52-3cda-43ac-a3bb-e400cccc8322,1916,,"[40.4, 55.3]",3888717,51,,,,1.4501727,,Right Foot,,,"[42.8, 75.1]",,Ground Pass,,19.944923,,,,Rubén Oscar Glariá,398074.0,,,,,,,2,From Keeper,Ramón Armando Heredia Ruarte,398076.0,Right Defensive Midfield,127,Argentina,779,['ae0334a6-c88f-4857-a91e-e299c6311ffc'],14,,,,,,,,,,,,,,,,,,,,Argentina,779,00:06:14.578,Pass,
,,,,,,,,,,,,,,,,,,1.055148,,,,,,,,,,,,,0659100b-73c7-4ae2-9a24-8ec452ef23f3,1919,,"[44.0, 76.3]",3888717,51,,,,0.1179336,,Right Foot,,,"[65.1, 78.8]",,Ground Pass,,21.247587,,,,Héctor Casimiro Yazalde,398073.0,,,,,,,2,From Keeper,Rubén Oscar Glariá,398074.0,Right Center Back,127,Argentina,779,['9ad34bfe-2115-47c0-ad68-7e38d5bbd798'],18,,,,,,,,,,,,,,,,,,,,Argentina,779,00:06:18.042,Pass,
,,,,,,,,,,,,,,,,,,1.669975,,,,,,,,,,,,,f6b7b961-da2e-42f7-94eb-38d2a11d0bc8,1924,,"[55.5, 0.1]",3888717,51,,,,1.5707964,,,,,"[55.5, 15.6]",,Low Pass,,15.5,,,,Wim Rijsbergen,397816.0,,,,,,Throw-in,2,From Throw In,Ruud Krol,39720.0,Left Back,128,Netherlands,941,['b47a196f-27e6-4f73-96f4-39e1ee5d88ca'],32,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:06:32.608,Pass,
,,,,,,,,,,,,,,,,,,1.308065,,,,,,,,,,,,,3e1128a3-05dc-4aca-a1db-9ba3311fa77f,1927,,"[55.5, 15.6]",3888717,51,,,,-1.0437418,,Right Foot,,,"[62.6, 3.4]",,Ground Pass,,14.115594,,,,Ruud Krol,39720.0,,,,,,,2,From Throw In,Wim Rijsbergen,397816.0,Right Center Back,128,Netherlands,941,['7222b036-333c-4bed-9f07-8095acc8c4d1'],35,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:06:35.291,Pass,
,,,,,,,,,,,,,,,,,,1.534455,,,,,,,,,,,,,e5322c01-7603-4efc-8bfa-f37a045b73c9,1930,,"[63.2, 4.4]",3888717,51,,,,0.715402,,Right Foot,,,"[77.7, 17.0]",,Ground Pass,,19.209633,,,,Rob Rensenbrink,397808.0,,,,,,,2,From Throw In,Ruud Krol,39720.0,Left Back,128,Netherlands,941,['7df0a45d-5e7d-4e0e-8a7f-b4d03cedfbe5'],37,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:06:37.866,Pass,
,,,,,,,,,,,,,,,,,,1.257231,,,,,,,,,,,,,827dd8ca-16ba-444c-93c2-2ac6f0dd3b1f,1939,,"[79.5, 39.7]",3888717,51,,,,1.1186424,,Right Foot,,,"[86.3, 53.7]",,Ground Pass,,15.564061,,,,Johan Neeskens,39721.0,,,,,,,2,From Throw In,Rob Rensenbrink,397808.0,Left Wing,128,Netherlands,941,"['88815cea-6a2e-464e-910b-00919686aa0e', 'f9b7c09b-cd39-415b-8255-3fc1152ff96a']",44,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:06:44.340,Pass,True
,,,,,,,,,,,,,,,,,,1.124236,,,,,,,,,,,,,1e15e2f8-6ef3-421b-9146-7fbdd1babaf4,1942,,"[86.3, 56.2]",3888717,51,,,,0.69171345,,Right Foot,,,"[102.6, 69.7]",,Ground Pass,,21.164593,,,,Wim Suurbier,39734.0,,,,,,,2,From Throw In,Johan Neeskens,39721.0,Right Center Midfield,128,Netherlands,941,['029cb5b5-642d-4336-ac88-9c387b586f24'],46,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:06:46.551,Pass,
,,,,,,,,,,,,,,,,,,1.581573,,,,,,,,,,,,,23e80d6f-043d-4b44-aa9f-925f979c44b7,1948,,"[85.2, 44.6]",3888717,52,,,,0.99945885,,Right Foot,,,"[92.4, 55.8]",,Ground Pass,,13.314653,,,,Johnny Rep,397727.0,,,,,,Free Kick,2,From Free Kick,Johan Neeskens,39721.0,Right Center Midfield,129,Netherlands,941,['97bad362-3e1d-4bd4-8577-f850ed81aa65'],12,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:07:12.490,Pass,
,,,,,,,,,,,,,,,,,,1.714672,,,,,,,,,,,,,0ef0b960-7bb2-41e4-bdc2-2622a1fd6e2f,1951,,"[95.0, 51.9]",3888717,52,,,,0.91536057,,Right Foot,,,"[109.3, 70.5]",,Ground Pass,,23.46167,,,Pass Offside,Wim Suurbier,39734.0,,,,,,,2,From Free Kick,Johnny Rep,397727.0,Right Wing,129,Netherlands,941,['1b3a36ea-fb79-422a-aca2-3bd7c5e99753'],15,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:07:15.740,Pass,
,,,,,,,,,,,,,,,,,,1.373746,,,,,,,,,,,,,79c5cf94-cd15-4f10-90d1-2c677fcb1236,1953,,"[15.1, 14.3]",3888717,52,,,,1.0529033,,Right Foot,,,"[20.0, 22.9]",,Ground Pass,,9.89798,,,,Roberto Perfumo,398070.0,,,,,,Free Kick,2,From Free Kick,Francisco Pedro Manuel Sá,398071.0,Left Wing Back,130,Argentina,779,['5b03b4df-e460-4a43-a375-b453f339f4c5'],34,,,,,,,,,,,,,,,,,,,,Argentina,779,00:07:34.844,Pass,
,,,,,,,,,,,,,,,,,,1.680847,,,,,,,,,,,,,ab2f6aeb-a9ce-4c5b-989f-7abee92d2733,1955,,"[21.0, 24.1]",3888717,52,,,,0.8822372,,Left Foot,,,"[28.9, 33.7]",,Ground Pass,,12.432618,,,,Ramón Armando Heredia Ruarte,398076.0,,,,,,,2,From Free Kick,Roberto Perfumo,398070.0,Center Back,130,Argentina,779,['769cb460-c6bb-4f4d-813a-ece8eb1f13b5'],36,,,,,,,,,,,,,,,,,,,,Argentina,779,00:07:36.217,Pass,
,,,,,,,,,,,,,,,,,,2.583091,,,,,,,,,,,,,4417c91c-232f-401c-afd2-c7ed548a4732,1958,,"[34.7, 36.8]",3888717,52,,,,0.26828045,,Right Foot,,,"[88.9, 51.7]",,High Pass,,56.210766,,,Incomplete,Héctor Casimiro Yazalde,398073.0,,,,,,,2,From Free Kick,Ramón Armando Heredia Ruarte,398076.0,Right Defensive Midfield,130,Argentina,779,"['4e383512-e4ed-42c0-9f6a-0ad453dc81f6', '773fb65d-9f91-4a22-9e3e-3bbaf0893384']",42,,,,,,,,,,,,,,,,,,,,Argentina,779,00:07:42.322,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,89005788-4ae1-4aea-a772-8dae4290d53e,1962,,"[31.8, 27.2]",3888717,52,,,,0.83960855,,Right Foot,,,"[37.9, 34.0]",,Ground Pass,,9.1350975,,,,Wim Jansen,397804.0,,,,,,,2,Regular Play,Wim Rijsbergen,397816.0,Right Center Back,131,Netherlands,941,['983d5552-dcf8-4db4-aaa2-382cf27714de'],46,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:07:46.126,Pass,
,,,,,,,,,,,,,,,,,,1.651792,,,,,,,,,,,,,ffd1f4ff-cbce-458e-a6eb-4c960cb4cb90,1965,,"[38.7, 32.5]",3888717,52,,,,-1.1854199,,Right Foot,,,"[47.3, 11.3]",,Ground Pass,,22.877937,,,,Willem van Hanegem,397803.0,,,,,,,2,Regular Play,Wim Jansen,397804.0,Center Defensive Midfield,131,Netherlands,941,['e7210b16-3978-423c-8e38-4155040a39c3'],47,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:07:47.993,Pass,
,,,,,,,,,,,,,,,,,,1.634716,,,,,,,,,,,,,ca6ec321-5d20-443c-9211-5445786f0953,1968,,"[48.7, 10.9]",3888717,52,,,,0.97798145,,Right Foot,,,"[64.8, 34.8]",,Ground Pass,,28.817009,,,,Johan Cruyff,39713.0,,,,,,,2,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,131,Netherlands,941,['ba14eba3-64b7-4db1-95c5-e652001bf92d'],50,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:07:50.515,Pass,
,,,,,,,,,,,,,,,,,,0.667834,,,,,,,,,,,,,07ae09b6-b7e9-49a7-a8b7-f4a945643cac,1979,,"[55.5, 30.0]",3888717,53,,,,1.4977558,,Right Foot,,,"[56.1, 38.2]",,Ground Pass,,8.221922,,,,Ramón Armando Heredia Ruarte,398076.0,,,,,,,2,Regular Play,René Orlando Houseman,398084.0,Left Attacking Midfield,131,Netherlands,941,['1b7dd5c3-3a57-4965-a939-e317d0c9391a'],7,,,,,,,,,,,,,,,,,,,,Argentina,779,00:08:07.133,Pass,
,,,,,,,,,,,,,,,,,,2.514627,,,,,,,,,,,,,e97fa205-e502-43f5-bfa3-76096cf0a23c,1982,,"[56.1, 39.6]",3888717,53,,,,-0.32034802,,Right Foot,,,"[77.5, 32.5]",,Ground Pass,,22.547062,,,Incomplete,René Orlando Houseman,398084.0,,,,,,,2,Regular Play,Ramón Armando Heredia Ruarte,398076.0,Right Defensive Midfield,131,Netherlands,941,"['1774acaa-751f-46d0-8edc-8cf48fa1c0ff', '4f5b22dc-dfc6-4c09-8a2a-18dce06dcce1']",7,,,,,,,,,,,,,,,,,,,,Argentina,779,00:08:07.841,Pass,
,,,,,,,,,,,,,,,,,,2.282339,,,,,,,,,,,,,1774acaa-751f-46d0-8edc-8cf48fa1c0ff,1984,,"[42.6, 47.6]",3888717,53,,,,-2.9370124,,Left Foot,,,"[13.2, 41.5]",,Ground Pass,,30.026155,,,,Jan Jongbloed,397802.0,,,,,,Recovery,2,Regular Play,Arie Haan,39719.0,Left Center Back,131,Netherlands,941,"['4e213098-00a6-43c3-92c7-6c61604ce1ba', 'e97fa205-e502-43f5-bfa3-76096cf0a23c']",10,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:08:10.356,Pass,
,,,,,,,,,,,,,,,,,,1.013734,,,,,,,,,,,,,1eb24af1-ce79-4113-aa4d-9056e2c6de8d,1987,,"[13.2, 41.5]",3888717,53,,,,-0.9357696,,Keeper Arm,,,"[21.6, 30.1]",,Ground Pass,,14.160508,,,,Arie Haan,39719.0,,,,,,,2,Regular Play,Jan Jongbloed,397802.0,Goalkeeper,131,Netherlands,941,['2aa01c6b-f7a2-4bb8-b7f7-2b5f5f5ea4d7'],13,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:08:13.236,Pass,
,,,,,,,,,,,,,,,,,,1.681229,,,,,,,,,,,,,1890ff28-ff99-47fe-823f-7d7b0ae74e64,1990,,"[28.5, 22.3]",3888717,53,,,,-0.75195336,,Right Foot,,,"[42.4, 9.3]",,Ground Pass,,19.031815,,,,Ruud Krol,39720.0,,,,,,,2,Regular Play,Arie Haan,39719.0,Left Center Back,131,Netherlands,941,['2ef8005c-a1f6-4f79-904d-49c180b9747a'],16,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:08:16.230,Pass,
,,,,,,,,,,,,,,,,,,1.374186,,,,,,,,,,,,,e2aa521d-f51d-42dd-be00-851c505909f5,1993,,"[45.3, 7.6]",3888717,53,,,,-0.21866895,,Left Foot,,,"[55.2, 5.4]",,Ground Pass,,10.141499,,,,Rob Rensenbrink,397808.0,,,,,,,2,Regular Play,Ruud Krol,39720.0,Left Back,131,Netherlands,941,['ff77ab09-ca0b-46d0-96ee-4c5009558145'],18,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:08:18.655,Pass,
,,,,,,,,,,,,,,,,,,1.577523,,,,,,,,,,,,,7e348a28-5d51-437b-898f-3e2c84536063,1999,,"[71.2, 4.2]",3888717,53,,,,0.09204685,,Left Foot,,,"[84.2, 5.4]",,High Pass,,13.055267,,,Incomplete,Rob Rensenbrink,397808.0,,,,,,Recovery,2,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,131,Netherlands,941,"['4b1e862c-91ef-48f4-b2cf-874ba8b2d551', '9ca38275-027b-48b4-8db5-5d02055254db']",23,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:08:23.591,Pass,
,,,,,,,,,,,,,,,,,,1.659016,,,,,,,,,,,,,effc35ee-7f2a-4181-9fa2-fceb1b92ac6d,2009,,"[27.3, 61.2]",3888717,53,,,,-0.768733,,Left Foot,,,"[33.4, 55.3]",,Low Pass,,8.48646,,,Incomplete,Ramón Armando Heredia Ruarte,398076.0,,,,,,Recovery,2,Regular Play,Roberto Perfumo,398070.0,Center Back,131,Netherlands,941,"['7a64b6a5-8835-4330-bce0-ae26add084b9', '837b43d9-b4ed-4a6e-a9e4-8e5ad3d4bdeb', 'de9214fc-a287-46a1-b833-df9b6cc6e2ca']",29,,,,,,,,,,,,,,,,,,,,Argentina,779,00:08:29.105,Pass,True
,,,,,,,,,,,,,,,,,,1.029943,,,,,,,,,,,,,c2c8247b-51e3-4129-a208-0255127457ed,2018,,"[83.8, 11.9]",3888717,53,,,,-2.7141283,,Right Foot,,,"[74.8, 7.8]",,Ground Pass,,9.889894,,,,Ruud Krol,39720.0,,,,,,Recovery,2,Regular Play,Rob Rensenbrink,397808.0,Left Wing,131,Netherlands,941,['ba09a1f2-544c-45b6-aed4-e7c72fa4e68f'],34,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:08:34.147,Pass,
,,,,,,,,,,,,,,,,,,1.258857,,,,,,,,,,,,,00b99024-bd06-4a2a-8050-67f0b6cbea15,2021,,"[74.8, 7.8]",3888717,53,,,,2.550499,,Right Foot,,,"[59.9, 17.8]",,Ground Pass,,17.944637,,,,Arie Haan,39719.0,,,,,,,2,Regular Play,Ruud Krol,39720.0,Left Back,131,Netherlands,941,['29117ac0-6fe0-4354-9e00-b2e3a87eb2f0'],36,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:08:36.436,Pass,
,,,,,,,,,,,,,,,,,,1.520317,,,,,,,,,,,,,f67ca88a-9476-4c89-b860-4b6b1ea78b83,2024,,"[59.7, 18.4]",3888717,53,,,,0.8512925,,Right Foot,,,"[68.9, 28.9]",,Ground Pass,,13.9603,,,,Wim Jansen,397804.0,,,,,,,2,Regular Play,Arie Haan,39719.0,Left Center Back,131,Netherlands,941,['eda124cd-ea95-4a2c-a1ee-e899bed8fc5e'],37,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:08:37.894,Pass,
,,,,,,,,,,,,,,,,,,1.651428,,,,,,,,,,,,,5c797263-44a3-4552-b271-1e7a2755a701,2027,,"[68.9, 28.9]",3888717,53,,,,-1.7084484,,Right Foot,,,"[65.7, 5.8]",,Ground Pass,,23.320591,,,,Ruud Krol,39720.0,,,,,,,2,Regular Play,Wim Jansen,397804.0,Center Defensive Midfield,131,Netherlands,941,['c4edc1a2-4940-48f0-8205-6f5f2263b15e'],40,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:08:40.575,Pass,
,,,,,,,,,,,,,,,,,,0.812,,,,,,,,,,,,,75788f9e-d515-4775-89e9-19e3548de032,2031,,"[95.0, 21.5]",3888717,53,,,,1.6888883,,Right Foot,,,"[93.6, 33.3]",,Ground Pass,,11.882761,,,,Wim Rijsbergen,397816.0,,,,,,,2,Regular Play,Ruud Krol,39720.0,Left Back,131,Netherlands,941,"['6bef8960-9042-48ec-b8ff-3b2aca1182f5', 'c7f99133-4c14-40ef-a84f-7888fdef9db6']",49,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:08:49.069,Pass,True
,,,,,,,,,,,,,,,,,,2.019392,,,,,,,,,,,,,377375ce-d889-481a-8016-72bbbd04a9f2,2033,,"[93.6, 34.2]",3888717,53,,,,-1.3111666,,Left Foot,,,"[98.7, 15.0]",,High Pass,,19.865799,,,Incomplete,Willem van Hanegem,397803.0,,,,,,,2,Regular Play,Wim Rijsbergen,397816.0,Right Center Back,131,Netherlands,941,"['5565c2a6-d6e6-4c3f-a92f-eac24bfa312a', 'd513285e-285b-4ca2-b7ff-976db0818df4']",49,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:08:49.881,Pass,
,,,,,,,,,,,,,,,,,,2.331496,,,,,,,,,,,,,f737b10a-62ec-45f9-aedb-13f154d45bf2,2038,,"[19.2, 61.5]",3888717,53,,,,-2.2730532,,Right Foot,,,"[7.1, 47.2]",,Low Pass,,18.732325,,,,Daniel Alberto Carnevali,397833.0,,,,,,,2,Regular Play,Rubén Oscar Glariá,398074.0,Right Center Back,132,Argentina,779,['1e5ff220-8040-48e4-97ec-73f3adb43d53'],52,,,,,,,,,,,,,,,,,,,,Argentina,779,00:08:52.388,Pass,
,,,,,,,,,,,,,,,,,,2.267618,,,,,,,,,,,,,ee54fd83-460a-4697-a666-d2725ad20fb3,2041,,"[8.3, 46.2]",3888717,53,,,,-1.2045407,,Right Foot,,,"[16.7, 24.3]",,Ground Pass,,23.455704,,,,Francisco Pedro Manuel Sá,398071.0,,,,,,,2,Regular Play,Daniel Alberto Carnevali,397833.0,Goalkeeper,132,Argentina,779,['7648f185-d9f1-43b5-8b73-f824412c0c9c'],55,,,,,,,,,,,,,,,,,,,,Argentina,779,00:08:55.384,Pass,
,,,,,,,,,,,,,,,,,,2.045109,,,,,,,,,,,,,e182ca0f-5a79-435e-83dc-f152cf2c693a,2044,,"[29.3, 16.4]",3888717,54,,,,-0.12702323,,Right Foot,,,"[70.8, 11.1]",,High Pass,,41.837067,,,Incomplete,Rubén Hugo Ayala,398078.0,,,,,,,2,Regular Play,Francisco Pedro Manuel Sá,398071.0,Left Wing Back,132,Argentina,779,"['e59402a4-5887-4c71-b6b7-8f751803cf19', 'fa9dc057-5d64-4c0d-8bfb-3a8abb4c7be7']",1,,,,,,,,,,,,,,,,,,,,Argentina,779,00:09:01.110,Pass,
,,,,,,,,,,,,,,,,,,3.10265,,,,,,,,,,,,,fa9dc057-5d64-4c0d-8bfb-3a8abb4c7be7,2046,,"[49.3, 69.0]",3888717,54,,,,-0.7306008,,Head,,,"[61.8, 57.8]",,Low Pass,,16.783623,,,,Johan Cruyff,39713.0,,,,,,Recovery,2,From Counter,Arie Haan,39719.0,Left Center Back,133,Netherlands,941,"['e182ca0f-5a79-435e-83dc-f152cf2c693a', 'fc24c126-5f05-430e-8069-3160e9cc29df']",3,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:09:03.155,Pass,
,,,,,,,,,,,,,,,,,,1.216404,,,,,,,,,,,,,19e37784-ef73-4c76-87b6-b44a98fb7408,2049,,"[77.1, 54.2]",3888717,54,,,,-0.7626748,,Right Foot,,,"[86.1, 45.6]",,Ground Pass,,12.448293,,,,Willem van Hanegem,397803.0,,,,,,,2,From Counter,Johan Cruyff,39713.0,Center Forward,133,Netherlands,941,['5b836e68-4cd9-4971-ba45-d1a44c1e0195'],9,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:09:09.870,Pass,
,,,,,,,,,,,,,,,,,,1.206647,,,,,,,,,,,,,5bb782ec-2eac-48d5-8c7b-e04d01a64826,2053,,"[88.9, 41.5]",3888717,54,,,,-1.2719837,,Right Foot,,,"[95.8, 19.1]",,High Pass,,23.438643,,,Incomplete,Rob Rensenbrink,397808.0,,,,,,,2,From Counter,Willem van Hanegem,397803.0,Left Center Midfield,133,Netherlands,941,"['99faeeec-a1ed-4be1-8a6d-8182d6bd79b3', 'cab883f0-50b3-475c-9bbd-892adb99137b', 'd61ed5a8-8e24-4abc-907b-2f1d9df8f9e0']",11,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:09:11.971,Pass,True
,,,,,,,,,,,,,,,,,,1.574609,,,,,,,,,,,,,da8fa23d-665c-42af-87fe-b81f4d3ead30,2057,,"[29.6, 59.6]",3888717,54,,,,-0.517858,,Left Foot,,,"[54.7, 45.3]",,Ground Pass,,28.887714,,,,Rubén Hugo Ayala,398078.0,,,,,,,2,Regular Play,Rubén Oscar Glariá,398074.0,Right Center Back,134,Argentina,779,['f7fa2a42-8ebb-417d-9251-0a9ee5a2b660'],16,,,,,,,,,,,,,,,,,,,,Argentina,779,00:09:16.960,Pass,
,,,,,,,,,,,,,,,,,,1.225869,,,,,,,,,,,,,44995ce2-647e-4de4-8406-41ec535f8017,2060,,"[73.2, 54.1]",3888717,54,,,,1.3669373,,Right Foot,,,"[77.5, 74.9]",,Ground Pass,,21.23982,,,,René Orlando Houseman,398084.0,,,,,,,2,Regular Play,Rubén Hugo Ayala,398078.0,Right Attacking Midfield,134,Argentina,779,['f2f29e13-fbf0-4ccf-91d3-d92163bb6f72'],22,,,,,,,,,,,,,,,,,,,,Argentina,779,00:09:22.342,Pass,
,,,,,,,,,,,,,,,,,,0.238064,,,,,,,,,,,,,431e6e25-ff3a-468e-abc1-4c49b9e233f3,2072,,"[77.5, 59.2]",3888717,54,,,,0.5260664,,Right Foot,,,"[80.6, 61.0]",,Ground Pass,,3.5846896,,,Incomplete,René Orlando Houseman,398084.0,,,,,,,2,Regular Play,Augustin Alberto Balbuena,398081.0,Right Wing Back,134,Argentina,779,"['9f8a89fa-0e1e-4c68-8eef-eba0e5ebca4c', 'c58d7ee3-8047-47b8-99c2-e189cf7b46cc', 'ddbeaaff-50ab-44ae-bce2-1d45c573e4ad']",27,,,,,,,,,,,,,,,,,,,,Argentina,779,00:09:27.402,Pass,True
,,,,,,,,,,,,,,,,,,3.21049,,,,,,,,,,,,,ee587b73-72be-4934-9f29-e0420cec7d0c,2078,,"[12.4, 40.5]",3888717,54,,,,1.375776,,Keeper Arm,,,"[14.0, 48.6]",,Ground Pass,,8.256513,,,,Arie Haan,39719.0,,,,,,,2,Regular Play,Jan Jongbloed,397802.0,Goalkeeper,135,Netherlands,941,['b1f572bc-ee12-4c75-88e2-2806782b0c74'],32,,,,,,,,,,,,,,,,,,,,Netherlands,941,00:09:32.506,Pass,
