50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,1.169285,,,,,,,,,,,,,,,0b65829a-bd59-49e7-b80b-1f8613898ae6,2707,,"[104.4, 34.6]",3888720,73,,,,1.0723369,,Head,,,"[108.7, 42.5]",,High Pass,,8.994443,Incomplete,Arie Haan,39719.0,,,,,,,2,From Corner,Willem van Hanegem,397803.0,Left Center Midfield,160,Netherlands,941,"['5827c28b-7969-4874-8d9a-f5f1214de073', 'e16b3575-70e8-408b-a9cc-be641329a76c']",8,,,,,,,,,,,,,,,,,Netherlands,941,00:28:08.492,Pass,
,,,,,,,,,,,,,,,,,,,,1.735665,,,,,,,,,,,,,,,4aa1716c-4d09-4a8f-a2a1-bc1268d7ee19,2716,,"[63.4, 23.9]",3888720,73,,,,-0.39169994,,Right Foot,,,"[72.6, 20.1]",,High Pass,,9.953894,,Willem van Hanegem,397803.0,,,,,,Recovery,2,From Corner,Arie Haan,39719.0,Left Center Back,160,Netherlands,941,['2182ffc4-76e4-4f47-82fb-48c32530129b'],17,,,,,,,,,,,,,,,,,Netherlands,941,00:28:17.346,Pass,
,,,,,,,,,,,,,,,,,,,,1.275122,,,,,,,,,,,,,,,bce0c3bf-cdfa-4134-8cc1-823f395cb439,2723,,"[94.8, 34.2]",3888720,73,,,,1.5232133,62813df0-1d7d-4886-bc9d-e219ded67e3e,Left Foot,,,"[95.3, 44.7]",,Ground Pass,,10.511898,,Theo de Jong,397805.0,True,,,,,,2,From Corner,Willem van Hanegem,397803.0,Left Center Midfield,160,Netherlands,941,['942b9f45-6412-43e8-aae9-b674467fe2be'],23,,,,,,,,,,,,,,,,,Netherlands,941,00:28:23.465,Pass,
,,,,,,,,,,,,,,,,,,,,6.472653,,,,,,,,,,,,,,,5b6a723a-3875-48a9-a4db-4f98b895d64e,2727,,"[6.7, 52.6]",3888720,73,,,,0.1689175,,Right Foot,,,"[97.0, 68.0]",,High Pass,,91.60377,Incomplete,,,,,,,,,2,From Keeper,Sepp Maier,38616.0,Goalkeeper,161,Germany,770,['83165da3-6ab7-4e1e-9019-d9e44e2a84b5'],33,,,,,,,,,,,,,,,,,Germany,770,00:28:33.245,Pass,
,,,,,,,,,,,,,,,,,,,,2.082982,,,,,,,,,,,,,,,596d05f7-b7e3-4b00-a5d2-7a9cb50e8873,2729,,"[24.0, 20.7]",3888720,73,True,,,-0.26237985,,Right Foot,,,"[41.5, 16.0]",,Ground Pass,,18.120155,,Willem van Hanegem,397803.0,,,,,,,2,Regular Play,Arie Haan,39719.0,Left Center Back,162,Netherlands,941,['1740a640-f2f7-468b-9e57-50a9cd8b36f1'],40,,,,,,,,,,,,,,,,,Netherlands,941,00:28:40.972,Pass,
,,,,,,,,,,,,,,,,,,,,1.95512,,,,,,,,,,,,,,,1fc69509-23af-41c5-8635-5d801201d0ef,2731,,"[43.7, 25.0]",3888720,73,,,,0.9185618,,Right Foot,,,"[57.6, 43.2]",,Ground Pass,,22.900873,,Theo de Jong,397805.0,,,,,,,2,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,162,Netherlands,941,['3e57d85c-f37f-4059-8a05-8bb9d48f9d8e'],44,,,,,,,,,,,,,,,,,Netherlands,941,00:28:44.962,Pass,
,,,,,,,,,,,,,,,,,,,,2.466782,,,,,,,,,,,,,,,74bcbc32-3181-4191-b875-7a8a1faf2974,2738,,"[75.5, 65.2]",3888720,73,,,,-0.79073143,,Right Foot,,,"[112.8, 27.5]",,High Pass,,53.033764,,Johan Cruyff,39713.0,,,,,,,2,Regular Play,Theo de Jong,397805.0,Center Defensive Midfield,162,Netherlands,941,['50b7bbeb-4427-4273-8d74-8ef6b26a85ff'],53,,,,,,,,,,,,,,,,,Netherlands,941,00:28:53.491,Pass,
,,,,,,,,,,,,,,,,,,,,0.886264,,,,,,,,,,,,,,,ab7fa8b9-3b2d-41ad-812d-5241289cccfd,2740,,"[112.8, 27.5]",3888720,73,,,,1.5552937,,Head,,,"[113.0, 40.4]",,Low Pass,,12.90155,Incomplete,Johan Neeskens,39721.0,,,,,,,2,Regular Play,Johan Cruyff,39713.0,Center Forward,162,Netherlands,941,"['28d52e06-21ac-4ced-aab7-27fbd4aa831f', 'a7a9e0b2-1e19-4028-a090-ae6c6b10b71a']",55,,,,,,,,,,,,,,,,,Netherlands,941,00:28:55.958,Pass,
,,,,,,,,,,,,,,,,,,,,1.605807,,,,,,,,,,,,,,,0afc9940-75f3-46c4-8883-d0efc98462da,2744,,"[32.1, 33.7]",3888720,73,,,True,0.17120463,,,,,"[53.5, 37.4]",,High Pass,,21.717505,Incomplete,,,,,,,,Recovery,2,Regular Play,Gerhard Müller,38612.0,Left Center Forward,162,Netherlands,941,"['45266ae5-db11-4183-b74c-b6b420c37912', '8270ab68-9456-44b3-9124-1a10fd91e23a']",58,,,,,,,,,,,,,,,,,Germany,770,00:28:58.994,Pass,True
,,,,,,,,,,,,,,,,,,,,1.817459,,,,,,,,,,,,,,,a75ac84e-ba86-4462-b1ff-fdc0639b1852,2747,,"[64.9, 42.7]",3888720,74,,,,0.15464875,,Right Foot,,,"[91.2, 46.8]",,High Pass,,26.617662,,René van de Kerkhof,397807.0,,,,,,,2,Regular Play,Wim Jansen,397804.0,Right Center Back,162,Netherlands,941,['4ae16e72-f2d4-4d61-b58a-765f868d61cd'],2,,,,,,,,,,,,,,,,,Netherlands,941,00:29:02.251,Pass,
,,,,,,,,,,,,,,,,,,,,2.541122,,,,,,,,,,,,,,,2baf5fa4-ed86-4dbd-88d9-793a1d6ee647,2749,,"[91.2, 46.8]",3888720,74,,,,1.4513674,,Head,,,"[93.9, 69.3]",,High Pass,,22.66142,Incomplete,Wim Suurbier,39734.0,,,,,,,2,Regular Play,René van de Kerkhof,397807.0,Left Wing,162,Netherlands,941,"['8f072261-62b3-40af-8dec-9eef8d9495a3', '9949aebe-c254-4795-98b3-7f5d360daa3f']",4,,,,,,,,,,,,,,,,,Netherlands,941,00:29:04.069,Pass,
,,,,,,,,,,,,,,,,,,,,2.181125,,,,,,,,,,,,,,,6b4cd304-d3da-424b-bf59-9ff37b9b9934,2755,,"[104.0, 71.2]",3888720,74,,,,-1.2651734,,Right Foot,True,,"[115.8, 33.8]",,High Pass,,39.217342,,Johan Cruyff,39713.0,,,,,,,2,Regular Play,Wim Suurbier,39734.0,Right Back,162,Netherlands,941,['7e7c5925-d11f-42da-bdbb-7cd5c6362efc'],9,,,,,,,,,,,,,,,,,Netherlands,941,00:29:09.050,Pass,
,,,,,,,,,,,,,,,,,,,,2.182227,,,,,,,,,,,,,,,833bff1c-f18d-4075-b613-286908c7e022,2757,,"[115.8, 33.8]",3888720,74,,,,-3.0199735,5a1e78f6-8116-4b27-bf76-a2088cdc94c9,Head,,,"[106.8, 32.7]",,High Pass,,9.066973,,René van de Kerkhof,397807.0,True,,,,,,2,Regular Play,Johan Cruyff,39713.0,Center Forward,162,Netherlands,941,['40d8089f-7b86-4aec-9742-c03235b7a8e8'],11,,,,,,,,,,,,,,,,,Netherlands,941,00:29:11.231,Pass,
,,,,,,,,,,,,,,,,,,,,2.029342,,,,,,,,,,,,,,,772ccb67-696b-47d6-9fea-8d357bbe3439,2762,,"[8.0, 0.1]",3888720,74,,,,0.15776874,,,,,"[30.0, 3.6]",,High Pass,,22.276669,,Gerhard Müller,38612.0,,,,,,Throw-in,2,From Throw In,Paul Breitner,38610.0,Left Back,163,Germany,770,['148f72a8-f499-407e-aeac-702602784558'],28,,,,,,,,,,,,,,,,,Germany,770,00:29:28.009,Pass,
,,,,,,,,,,,,,,,,,,,,0.544431,,,,,,,,,,,,,,,5cdfc2d1-f957-4f24-a695-6de10b02b0d2,2766,,"[33.4, 3.6]",3888720,74,,,,-2.75571,,Right Foot,,,"[30.2, 2.3]",,Ground Pass,,3.4539833,,Ulrich Hoeneß,38626.0,,,,,,,2,From Throw In,Gerhard Müller,38612.0,Left Center Forward,163,Germany,770,['ff5870ec-7e30-4830-bd43-684061258fca'],31,,,,,,,,,,,,,,,,,Germany,770,00:29:31.288,Pass,
,,,,,,,,,,,,,,,,,,,,1.246284,,,,,,,,,,,,,,,41af6e0b-94d7-42f1-830e-910362911b5c,2775,,"[28.9, 59.0]",3888720,74,,,,-0.348771,,Right Foot,,,"[46.5, 52.6]",,Ground Pass,,18.72752,,Theo de Jong,397805.0,,,,,,,2,From Throw In,Wim Jansen,397804.0,Right Center Back,163,Germany,770,['9934bd8e-d67a-418b-a59c-1eab6851243d'],44,,,,,,,,,,,,,,,,,Netherlands,941,00:29:44.489,Pass,
,,,,,,,,,,,,,,,,,,,,2.51422,,,,,,,,,,,,,,,f2bb1858-b4be-4633-a94d-19fc9ca32427,2783,,"[53.3, 44.4]",3888720,74,,,,1.560044,,Right Foot,,,"[53.5, 63.0]",,High Pass,,18.601076,,Jürgen Grabowski,38608.0,,,,,,Recovery,2,From Throw In,Gerhard Müller,38612.0,Left Center Forward,163,Germany,770,['172eb19d-1d34-4588-931a-d0c34ef6f8f3'],58,,,,,,,,,,,,,,,,,Germany,770,00:29:58.992,Pass,
,,,,,,,,,,,,,,,,,,,,2.164967,,,,,,,,,,,,,,,1b227633-32c9-4c18-ba35-a87b2b9f1dfd,2787,,"[52.3, 57.9]",3888720,75,,,,2.3454423,,Right Foot,,,"[43.1, 67.3]",,Ground Pass,,13.152946,,Georg Schwarzenbeck,38617.0,,,,,,,2,From Throw In,Jürgen Grabowski,38608.0,Right Back,163,Germany,770,"['83fed4cf-bb09-4ec1-a629-0e1e591112ee', 'c2e927b6-f750-42fe-8694-c59249a185b5']",2,,,,,,,,,,,,,,,,,Germany,770,00:30:02.856,Pass,True
,,,,,,,,,,,,,,,,,,,,1.256834,,,,,,,,,,,,,,,82c6a50f-9be5-433a-8870-d3e736171082,2790,,"[37.7, 70.5]",3888720,75,,,,-2.3302264,,Right Foot,,,"[30.2, 62.6]",,Ground Pass,,10.893117,,Franz Beckenbauer,38625.0,,,,,,,2,From Throw In,Georg Schwarzenbeck,38617.0,Right Center Back,163,Germany,770,['f60ee48a-6930-4118-900a-f28c5611080e'],7,,,,,,,,,,,,,,,,,Germany,770,00:30:07.924,Pass,
,,,,,,,,,,,,,,,,,,,,1.46142,,,,,,,,,,,,,,,df9e3e35-6d36-4c04-bc77-b28c6f8bb8d2,2793,,"[30.6, 54.5]",3888720,75,,,,-0.69379175,,Right Foot,,,"[51.4, 37.2]",,High Pass,,27.054205,,Rainer Bonhof,42186.0,,,,,,,2,From Throw In,Franz Beckenbauer,38625.0,Left Center Back,163,Germany,770,['37a3ed82-f644-473c-ac0a-bece3e3cacd2'],11,,,,,,,,,,,,,,,,,Germany,770,00:30:11.528,Pass,
,,,,,,,,,,,,,,,,,,,,0.697961,,,,,,,,,,,,,,,14b4ba61-d7aa-4040-9b0d-0888c3aa98ff,2795,,"[51.4, 37.2]",3888720,75,,,,1.6308334,,Head,,,"[50.3, 55.5]",,Low Pass,,18.33303,,Wolfgang Overath,38623.0,,,,,,,2,From Throw In,Rainer Bonhof,42186.0,Right Defensive Midfield,163,Germany,770,['ce5c370d-44ea-44bf-9a2a-1ce44dc2221c'],12,,,,,,,,,,,,,,,,,Germany,770,00:30:12.990,Pass,
,,,,,,,,,,,,,,,,,,,,1.797258,,,,,,,,,,,,,,,967d202b-c58e-46bf-a5c7-9490a65cbe5c,2805,,"[83.9, 29.9]",3888720,75,,,,0.5330625,,Right Foot,,,"[110.0, 45.3]",,High Pass,,30.30462,Incomplete,Willem van Hanegem,397803.0,,,,,,Free Kick,2,From Free Kick,Johan Cruyff,39713.0,Center Forward,165,Netherlands,941,"['535174bc-e7cb-4248-adaf-29b20da0d2c8', 'd5e68a68-0c76-4e9f-a780-c95c6d5fc276']",38,,,,,,,,,,,,,,,,,Netherlands,941,00:30:38.239,Pass,
,,,,,,,,,,,,,,,,,,,,3.7456,,,,,,,,,,,,,,,46c54050-15aa-4b6d-b033-a87db9b9e892,2812,,"[6.0, 44.0]",3888720,76,,,,0.2934719,,Right Foot,,,"[78.8, 66.0]",,High Pass,,76.05156,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Sepp Maier,38616.0,Goalkeeper,166,Germany,770,['3749752e-9df7-4d9f-9cb8-9579caa3ee23'],9,,,,,,,,,,,,,,,,,Germany,770,00:31:09.102,Pass,
,,,,,,,,,,,,,,,,,,,,2.327402,,,,,,,,,,,,,,,0a4c802f-7fc9-4f9c-8085-1a063181b083,2816,,"[44.1, 16.9]",3888720,76,,,,0.30587888,,Right Foot,,,"[93.5, 32.5]",,High Pass,,51.804634,Incomplete,René van de Kerkhof,397807.0,,,,,,,2,From Goal Kick,Ruud Krol,39720.0,Left Back,166,Germany,770,"['1d629897-ed33-41a1-ba86-68a1703a91ad', 'ee7e2385-20ad-4241-9660-b71afec57ef6']",14,,,,,,,,,,,,,,,,,Netherlands,941,00:31:14.798,Pass,
,,,,,,,,,,,,,,,,,,,,3.813545,,,,,,,,,,,,,,,fe1df34e-581a-46da-8ef0-8726dad6c190,2821,,"[28.7, 45.9]",3888720,76,,,,-0.14317419,,Right Foot,,,"[83.5, 38.0]",,High Pass,,55.366505,Unknown,,,,,,,,,2,From Goal Kick,Franz Beckenbauer,38625.0,Left Center Back,166,Germany,770,,18,,,,,,,,,,,,,,,,,Germany,770,00:31:18.121,Pass,
,,,,,,,,,,,,,,,,,,,,0.699773,,,,,,,,,,,,,,,d78a064c-7ecb-432f-a195-3f7e85ee8ce3,2823,,"[36.6, 42.1]",3888720,76,True,,,1.33792,,Right Foot,,,"[40.3, 57.7]",,Ground Pass,,16.03278,,Willem van Hanegem,397803.0,,,,,,Free Kick,2,From Free Kick,Wim Jansen,397804.0,Right Center Back,167,Netherlands,941,['33314159-d362-4120-9720-a135a88ae293'],32,,,,,,,,,,,,,,,,,Netherlands,941,00:31:32.453,Pass,
,,,,,,,,,,,,,,,,,,,,2.072831,,,,,,,,,,,,,,,3c5bd87c-1eb8-48cc-8366-78e4cc605a9c,2825,,"[66.4, 59.2]",3888720,76,,,,0.88695836,,Left Foot,,,"[80.5, 76.5]",,Ground Pass,,22.318153,,Wim Suurbier,39734.0,,,,,,,2,From Free Kick,Willem van Hanegem,397803.0,Left Center Midfield,167,Netherlands,941,['190e2b8e-6580-4f0c-8026-e5a7593624a2'],39,,,,,,,,,,,,,,,,,Netherlands,941,00:31:39.835,Pass,
,,,,,,,,,,,,,,,,,,,,2.176497,,,,,,,,,,,,,,,1681553c-caa4-421f-8bd6-ad2613591c84,2828,,"[84.1, 76.7]",3888720,76,,,,-0.33725318,,Right Foot,,,"[107.2, 68.6]",,Ground Pass,,24.478971,,Willem van Hanegem,397803.0,,,,,,,2,From Free Kick,Wim Suurbier,39734.0,Right Back,167,Netherlands,941,['0811bafa-2f14-429c-8238-f9d1c37cf071'],43,,,,,,,,,,,,,,,,,Netherlands,941,00:31:43.873,Pass,
,,,,,,,,,,,,,,,,,,,,0.950192,,,,,,,,,,,,,,,1877ea4e-b19e-475a-bfd0-7a03605139b7,2830,,"[108.1, 66.0]",3888720,76,,,,-1.3389882,6fd5bed7-2795-4a00-bfdd-25a150a1062b,Right Foot,True,,"[113.6, 42.7]",,Low Pass,,23.940342,,Johnny Rep,397727.0,True,,,,,,2,From Free Kick,Willem van Hanegem,397803.0,Left Center Midfield,167,Netherlands,941,['a6de653e-3f1f-42f4-af99-3f32fed158f0'],46,,,,,,,,,,,,,,,,,Netherlands,941,00:31:46.049,Pass,
,,,,,,,,,,,,,,,,,,,,2.047822,,,,,,,,,,,,,,,1d831942-f7d6-4b54-9b69-965f18396b1f,2834,,"[6.0, 44.0]",3888720,77,,,,-0.04230279,,Right Foot,,,"[62.7, 41.6]",,High Pass,,56.75077,Incomplete,Gerhard Müller,38612.0,,,,,,Goal Kick,2,From Goal Kick,Sepp Maier,38616.0,Goalkeeper,168,Germany,770,"['0b43dbcd-50ad-4d44-a65f-6488b2833572', 'f031992f-2938-4a5c-8801-75a03138184f']",11,,,,,,,,,,,,,,,,,Germany,770,00:32:11.445,Pass,
,,,,,,,,,,,,,,,,,,,,1.589104,,,,,,,,,,,,,,,3fc9d583-3c24-4a14-849c-18648c8652e6,2837,,"[65.1, 44.0]",3888720,77,,,,1.2599658,,Right Foot,,,"[71.3, 63.3]",,Ground Pass,,20.271408,,Wim Suurbier,39734.0,,,,,,Recovery,2,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,169,Netherlands,941,['577d60ed-54e8-44d3-a451-79ba914b37e5'],15,,,,,,,,,,,,,,,,,Netherlands,941,00:32:15.119,Pass,
,,,,,,,,,,,,,,,,,,,,2.766269,,,,,,,,,,,,,,,0955b724-82ed-4cce-9f59-190735523b48,2841,,"[71.5, 63.7]",3888720,77,,,,-2.1971712,,Right Foot,,,"[53.7, 39.1]",,Ground Pass,,30.364452,,Arie Haan,39719.0,,,,,,,2,Regular Play,Wim Suurbier,39734.0,Right Back,169,Netherlands,941,['34da6473-2164-49bb-a638-587e435471ad'],17,,,,,,,,,,,,,,,,,Netherlands,941,00:32:17.525,Pass,
,,,,,,,,,,,,,,,,,,,,0.991089,,,,,,,,,,,,,,,aacab8e5-ce91-4e35-bd1f-a9505c1e78a1,2844,,"[53.7, 40.8]",3888720,77,,,,0.6011983,,Right Foot,,,"[69.3, 51.5]",,Ground Pass,,18.916924,,Wim Jansen,397804.0,,,,,,,2,Regular Play,Arie Haan,39719.0,Left Center Back,169,Netherlands,941,['fd4ea52b-c155-41f4-ba76-db5a34f118d2'],21,,,,,,,,,,,,,,,,,Netherlands,941,00:32:21.570,Pass,
,,,,,,,,,,,,,,,,,,,,1.697339,,,,,,,,,,,,,,,bf2d78d1-49d6-4d75-a310-c2c0b4ede436,2848,,"[67.6, 53.9]",3888720,77,,,,1.6860243,,Right Foot,,,"[65.1, 75.5]",,Ground Pass,,21.744194,,Willem van Hanegem,397803.0,,,,,,,2,Regular Play,Wim Jansen,397804.0,Right Center Back,169,Netherlands,941,['f1bee903-aaa0-4cd8-8aef-e64386d056bf'],23,,,,,,,,,,,,,,,,,Netherlands,941,00:32:23.726,Pass,
,,,,,,,,,,,,,,,,,,,,2.161693,,,,,,,,,,,,,,,f537ae83-99a1-4779-bba9-cafd46a69f58,2851,,"[74.9, 75.0]",3888720,77,,,,-1.0551921,,Right Foot,,,"[100.8, 29.3]",,High Pass,,52.52904,Incomplete,Johan Cruyff,39713.0,,,True,,,,2,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,169,Netherlands,941,"['493e9c66-2d90-425b-9ecb-1cbe70bf8f96', '7b1702b8-5906-4ebe-a712-57c406cb6e2a']",27,,,,,,,,,,,,,,,,,Netherlands,941,00:32:27.163,Pass,
,,,,,,,,,,,,,,,,,,,,1.370102,,,,,,,,,,,,,,,b1cdf6ad-92b2-4808-8671-d4141417dbd1,2856,,"[63.6, 38.2]",3888720,77,,,True,-1.0353768,,,,,"[74.1, 20.5]",,High Pass,,20.580088,Incomplete,Arie Haan,39719.0,,,,,,Recovery,2,Regular Play,Wim Jansen,397804.0,Right Center Back,169,Netherlands,941,"['0b4f62eb-6247-4378-a78b-da5c11415e73', '9382590a-97fa-49dc-aced-ab343def0b06', 'dae5a73a-a8ff-4538-b91b-250028d8f4b7']",34,,,,,,,,,,,,,,,,,Netherlands,941,00:32:34.451,Pass,True
,,,,,,,,,,,,,,,,,,,,1.84757,,,,,,,,,,,,,,,f68a3483-09ef-4e40-9881-43abe1dfa290,2862,,"[44.3, 61.1]",3888720,77,,,,-0.053667426,,Right Foot,,,"[68.5, 59.8]",,High Pass,,24.234892,,Rainer Bonhof,42186.0,,,,,,,2,Regular Play,Jürgen Grabowski,38608.0,Right Back,169,Netherlands,941,['c1d6e0ba-abe7-4bcf-9ab8-efe9912e6648'],37,,,,,,,,,,,,,,,,,Germany,770,00:32:37.089,Pass,
,,,,,,,,,,,,,,,,,,,,1.950382,,,,,,,,,,,,,,,8c14f6d5-4767-4141-bf0f-5fe08087362f,2869,,"[20.1, 8.9]",3888720,77,,,,-0.0519014,,Right Foot,,,"[35.5, 8.1]",,Ground Pass,,15.420765,,René van de Kerkhof,397807.0,,,,,,,2,Regular Play,Ruud Krol,39720.0,Left Back,169,Netherlands,941,['c4666b9e-3026-4688-a295-43074a704f26'],46,,,,,,,,,,,,,,,,,Netherlands,941,00:32:46.682,Pass,
,,,,,,,,,,,,,,,,,,,,2.856648,,,,,,,,,,,,,,,13cb4393-931c-4037-925c-4d3ad96a301b,2875,,"[65.5, 8.7]",3888720,78,,,,0.59834886,,Right Foot,,,"[109.8, 38.9]",,High Pass,,53.614643,Incomplete,Johnny Rep,397727.0,,,,,,Free Kick,2,From Free Kick,Johan Cruyff,39713.0,Center Forward,170,Netherlands,941,"['4043c01d-b049-4ae1-9978-50059e7a86ca', '775b1772-9960-4089-8fff-4166df5cfe55']",8,,,,,,,,,,,,,,,,,Netherlands,941,00:33:08.494,Pass,
,,,,,,,,,,,,,,,,,,,,2.515586,,,,,,,,,,,,,,,a4b395c2-4e83-44db-950f-0d8e51182206,2888,,"[75.1, 80.0]",3888720,78,,,,-0.14686391,,,,,"[108.9, 75.0]",,High Pass,,34.16782,,Ulrich Hoeneß,38626.0,,,,,,Throw-in,2,From Throw In,Berti Vogts,38611.0,Right Midfield,172,Germany,770,['43d7a9c6-58ee-44f1-8e30-839f6b176a94'],29,,,,,,,,,,,,,,,,,Germany,770,00:33:29.590,Pass,
,,,,,,,,,,,,,,,,,,,,2.429807,,,,,,,,,,,,,,,c27c2a15-09d0-40bb-9adf-7fc829deb2b1,2895,,"[89.3, 52.1]",3888720,78,,,,-2.065256,,Right Foot,,,"[83.1, 40.6]",,Ground Pass,,13.064838,,Jürgen Grabowski,38608.0,,,,,,,2,From Throw In,Ulrich Hoeneß,38626.0,Right Center Forward,172,Germany,770,['c7123666-17e7-4315-b115-ec75912c69bf'],38,,,,,,,,,,,,,,,,,Germany,770,00:33:38.658,Pass,
,,,,,,,,,,,,,,,,,,,,2.190912,,,,,,,,,,,,,,,fa7f70c7-f979-4b2a-b7ac-a7fca568f2b1,2902,,"[56.3, 46.8]",3888720,78,,,,0.7275477,0576bf23-57c9-4dea-b0fa-a6cc49831d93,Right Foot,,,"[83.7, 71.2]",,Low Pass,,36.689507,,Johnny Rep,397727.0,True,,,,,,2,From Counter,Johan Cruyff,39713.0,Center Forward,173,Netherlands,941,['aeabd951-4b47-4bb5-83fe-a4a9c8747536'],44,,,,,,,,,,,,,,,,,Netherlands,941,00:33:44.300,Pass,
,,,,,,,,,,,,,,,,,,,,2.641504,,,,,,,,,,,,,,,291afcd8-ecfa-4889-bf29-6f927fd0ef15,2908,,"[6.0, 44.0]",3888720,79,,,,-0.34403986,,Right Foot,,,"[62.1, 23.9]",,High Pass,,59.592113,Unknown,,,,,,,,Goal Kick,2,From Goal Kick,Sepp Maier,38616.0,Goalkeeper,174,Germany,770,,14,,,,,,,,,,,,,,,,,Germany,770,00:34:14.806,Pass,
,,,,,,,,,,,,,,,,,,,,3.075213,,,,,,,,,,,,,,,5e939a29-dd4f-491c-b9b8-9c246ceb40c6,2911,,"[59.1, 56.6]",3888720,79,,,,-0.43844286,6542a256-6798-4758-9369-5e355c2105c2,Right Foot,,,"[107.3, 34.0]",,High Pass,,53.235325,,Willem van Hanegem,397803.0,True,,,,,Free Kick,2,From Free Kick,Arie Haan,39719.0,Left Center Back,175,Netherlands,941,['690a2d10-965f-482e-a4b1-41bfc12b4e06'],38,,,,,,,,,,,,,,,,,Netherlands,941,00:34:38.348,Pass,
,,,,,,,,,,,,,,,,,,,,2.445879,,,,,,,,,,,,,,,7b56f5b1-5782-41f4-8ca3-a10936822dd2,2917,,"[120.0, 0.1]",3888720,80,,,,1.7180481,,Right Foot,,,"[113.8, 41.9]",,High Pass,True,42.25731,Incomplete,,,,,True,Inswinging,,Corner,2,From Corner,Johan Cruyff,39713.0,Center Forward,176,Netherlands,941,['1590f118-8b99-488e-bddb-e994aef02adb'],3,,,,,,,,,,,,,,,,,Netherlands,941,00:35:03.012,Pass,
,,,,,,,,,,,,,,,,,,,,3.569666,,,,,,,,,,,,,,,24d6eeb4-fa1d-411c-a602-3ec35fc7888c,2920,,"[9.0, 57.7]",3888720,80,,,,0.69745356,,Drop Kick,,,"[34.3, 78.9]",,High Pass,,33.00803,Out,,,,,,,,,2,From Keeper,Sepp Maier,38616.0,Goalkeeper,177,Germany,770,,17,,,,,,,,,,,,,,,,,Germany,770,00:35:17.797,Pass,
,,,,,,,,,,,,,,,,,,,,0.840068,,,,,,,,,,,,,,,16975df5-79ee-4823-9703-1630829c549d,2921,,"[86.7, 0.1]",3888720,80,,,,1.9812622,,,,,"[82.0, 10.9]",,Low Pass,,11.77837,,Arie Haan,39719.0,,,,,,Throw-in,2,From Throw In,Johan Cruyff,39713.0,Center Forward,178,Netherlands,941,['663675d0-a554-4f2f-879a-eca36ac00d48'],30,,,,,,,,,,,,,,,,,Netherlands,941,00:35:30.431,Pass,
,,,,,,,,,,,,,,,,,,,,1.151936,,,,,,,,,,,,,,,d6296dae-a117-40cc-af5c-fad530b37303,2924,,"[82.0, 10.9]",3888720,80,,,,-0.13927926,c8cda762-1cdb-4d14-848f-2d3402946d36,Right Foot,,,"[92.7, 9.4]",,Ground Pass,,10.804628,,René van de Kerkhof,397807.0,True,,,,,,2,From Throw In,Arie Haan,39719.0,Left Center Back,178,Netherlands,941,['4bda186d-accc-412c-91e1-0fd7c8edab61'],32,,,,,,,,,,,,,,,,,Netherlands,941,00:35:32.225,Pass,
,,,,,,,,,,,,,,,,,,,,2.378655,,,,,,,,,,,,,,,84bc92aa-a4f7-4081-a2e0-1f91b249def2,2934,,"[120.0, 0.1]",3888720,80,,,,1.7575701,,Right Foot,,,"[112.8, 38.2]",,High Pass,True,38.774345,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Johan Cruyff,39713.0,Center Forward,179,Netherlands,941,['a3eea987-ca7c-4a5d-858e-9cd07a1e39cf'],57,,,,,,,,,,,,,,,,,Netherlands,941,00:35:57.397,Pass,
