50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893e6570-8480-419d-8665-cb6eda2a8d32,2519,,"[33.7, 17.0]",3888718,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Cruyff,39713.0,Center Forward,146,Netherlands,941,['440946f2-c0b6-40a7-b1ea-6d0055f17663'],59,,,,,,,,,,,,,,,,Netherlands,941,00:22:59.551,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b16c706-8ac9-4cbf-8e18-919c3c1f4b0f,2522,,"[29.3, 47.0]",3888718,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arie Haan,39719.0,Left Center Back,146,Netherlands,941,['d32a8e6b-b32b-4bc9-a3d4-641501c4b1be'],3,,,,,,,,,,,,,,,,Netherlands,941,00:23:03.211,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4abacb19-6949-4a85-bc98-78587476b046,2525,,"[53.9, 55.5]",3888718,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wim Jansen,397804.0,Right Center Midfield,146,Netherlands,941,['45e04cc0-0638-4be3-a5c2-a7fe2c46f3f0'],7,,,,,,,,,,,,,,,,Netherlands,941,00:23:07.305,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21ee832a-d6db-4b49-86d9-f7a8eb279d91,2529,,"[69.1, 10.4]",3888718,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Hoffmann,38613.0,Left Center Forward,147,German DR,2721,['5216aa2f-49ca-448c-8717-09ab10ef2e31'],9,,,,,,,,,,,,,,,,German DR,2721,00:23:09.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6c15d45-6f96-4387-ab8d-916409637f83,2538,,"[93.3, 29.0]",3888718,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jürgen Sparwasser,38620.0,Left Defensive Midfield,148,German DR,2721,['04386e5a-4025-4be5-83c4-33f0036aeb32'],30,,,,,,,,,,,,,,,,German DR,2721,00:23:30.237,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,093a858b-af23-45bd-b33c-8ab125dafea6,2544,,"[111.2, 48.1]",3888718,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Martin Hoffmann,38613.0,Left Center Forward,149,German DR,2721,['29e4963e-50e0-4e84-9ffc-c4809b9fa195'],56,,,,,,,,,,,,,,,,German DR,2721,00:23:56.025,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,56b0976b-a8a9-414f-b5c0-b58a8d87826e,2547,,"[104.7, 53.5]",3888718,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Martin Hoffmann,38613.0,Left Center Forward,149,German DR,2721,['90c79a4b-d8fb-4ab4-abea-3d1b96944abe'],59,,,,,,,,,,,,,,,,German DR,2721,00:23:59.668,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0edad274-c3a1-4a85-877b-7fd0f2364b4e,2551,,"[88.1, 77.6]",3888718,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Martin Hoffmann,38613.0,Left Center Forward,149,German DR,2721,['31e86d55-6ea4-43f0-a02a-be18c73449f1'],4,,,,,,,,,,,,,,,,German DR,2721,00:24:04.781,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e0cc4d8-4558-4b18-ad6d-dd2234316d5d,2555,,"[85.9, 12.7]",3888718,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Johan Neeskens,39721.0,Center Defensive Midfield,149,German DR,2721,['87fd8a3d-06de-4d40-b381-7f712d615758'],12,,,,,,,,,,,,,,,,Netherlands,941,00:24:12.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb9c79ba-0b0d-416f-812b-d3450f5cb0f5,2557,,"[32.3, 59.5]",3888718,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hans-Jürgen Kreische,38622.0,Right Defensive Midfield,150,German DR,2721,['a0e29ec3-9d25-4628-b341-17f9f634f494'],23,,,,,,,,,,,,,,,,German DR,2721,00:24:23.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19bdb6b4-ce7b-4825-83df-7547313df458,2563,,"[65.1, 8.4]",3888718,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jürgen Sparwasser,38620.0,Left Defensive Midfield,150,German DR,2721,['e69d812d-d88c-4aed-aeb0-2217d31656e1'],30,,,,,,,,,,,,,,,,German DR,2721,00:24:30.543,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7bae6c0-fd9e-4d9e-97d7-699ce5e0a509,2567,,"[55.8, 31.5]",3888718,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bernd Bransch,38619.0,Left Center Back,150,German DR,2721,['f91c0647-deb6-4e95-8e9a-7f9ab015b231'],34,,,,,,,,,,,,,,,,German DR,2721,00:24:34.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3748ac7a-f22d-4c70-a166-61984a2f1371,2569,,"[56.7, 47.4]",3888718,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Konrad Weise,38604.0,Right Center Back,150,German DR,2721,['f622d2dc-593a-429f-962a-11e9e8321af0'],37,,,,,,,,,,,,,,,,German DR,2721,00:24:37.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b35b781-2107-48dd-84c6-6c55a4645ab2,2573,,"[74.7, 76.8]",3888718,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerd Kische,38603.0,Right Back,150,German DR,2721,['2cdca93a-02cc-4350-b460-6b12bbe0c593'],40,,,,,,,,,,,,,,,,German DR,2721,00:24:40.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1655a3f-ed35-4056-af91-5a341ce84d49,2580,,"[35.9, 16.6]",3888718,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruud Krol,39720.0,Left Back,151,Netherlands,941,['5ee69f88-8058-4025-9d7d-0ffe7445631d'],50,,,,,,,,,,,,,,,,Netherlands,941,00:24:50.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93967f04-043f-4c32-af65-000c5c1c403a,2587,,"[57.2, 9.1]",3888718,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wim Jansen,397804.0,Right Center Midfield,151,Netherlands,941,['8a5707ee-f321-4d01-9f50-ad7ee4a8c4eb'],54,,,,,,,,,,,,,,,,Netherlands,941,00:24:54.006,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ebe6c79-ba8a-487d-933e-e5e15366b1b8,2590,,"[77.8, 5.2]",3888718,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Cruyff,39713.0,Center Forward,151,Netherlands,941,['7e51a10d-9df3-4597-a441-82290553accf'],58,,,,,,,,,,,,,,,,Netherlands,941,00:24:58.916,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0e96340-9268-4bf6-a336-23fea7c31d2a,2593,,"[59.7, 12.0]",3888718,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruud Krol,39720.0,Left Back,151,Netherlands,941,['e30bf8ec-4d13-40e5-9c02-aae195f7a1ef'],0,,,,,,,,,,,,,,,,Netherlands,941,00:25:00.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011167df-d24a-472a-a83b-494b72076b84,2595,,"[74.2, 18.9]",3888718,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Neeskens,39721.0,Center Defensive Midfield,151,Netherlands,941,['b156b7b5-137a-4b12-8305-641c883cf819'],5,,,,,,,,,,,,,,,,Netherlands,941,00:25:05.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7d20e3c-9ee3-4757-8310-1853989771ea,2597,,"[75.9, 5.0]",3888718,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruud Krol,39720.0,Left Back,151,Netherlands,941,['f727b57c-5535-42c5-8a37-89968f7f4571'],8,,,,,,,,,,,,,,,,Netherlands,941,00:25:08.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f20ebb97-c4f8-48f7-bb1b-82af58429bb8,2600,,"[69.2, 12.0]",3888718,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,151,Netherlands,941,['c23ad0bd-3225-4230-b5a8-6960911f9d87'],10,,,,,,,,,,,,,,,,Netherlands,941,00:25:10.369,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb94c5b9-acf7-4d7c-aa3a-11e692c4a0de,2603,,"[80.6, 1.9]",3888718,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruud Krol,39720.0,Left Back,151,Netherlands,941,['6540bb0d-c6e4-401c-86ad-debbc96c0132'],13,,,,,,,,,,,,,,,,Netherlands,941,00:25:13.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64d6e778-aa4f-4fe7-b1ff-16c6ca7613ed,2606,,"[93.1, 17.5]",3888718,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,151,Netherlands,941,['482db4e9-a528-4cc1-b9f6-4b7fdc9f21b5'],19,,,,,,,,,,,,,,,,Netherlands,941,00:25:19.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799b8f18-b20e-41d0-bf82-2b2a63ad3a21,2612,,"[21.2, 58.8]",3888718,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jürgen Pommerenke,42168.0,Right Midfield,152,German DR,2721,['4e7089ce-2aa7-454f-bea9-0ac32bead303'],29,,,,,,,,,,,,,,,,German DR,2721,00:25:29.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4a849e6-75c3-497f-9ace-2f83befbc2d7,2615,,"[61.7, 75.6]",3888718,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rüdiger Schnuphase,42173.0,Left Midfield,152,German DR,2721,['ff07dbba-59bf-4257-b81d-71235adbb331'],33,,,,,,,,,,,,,,,,German DR,2721,00:25:33.557,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e93c3ada-e624-44a6-846e-fe606b6af399,2619,,"[99.5, 73.8]",3888718,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Ducke,42174.0,Right Center Forward,152,German DR,2721,['8ca0bf54-36d6-4df3-913e-16b221fe067a'],37,,,,,,,,,,,,,,,,German DR,2721,00:25:37.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceb3096d-7036-4eb2-bca2-191f50a30526,2623,,"[107.5, 72.3]",3888718,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Peter Ducke,42174.0,Right Center Forward,153,German DR,2721,"['abe89b35-6403-46bf-a27f-a2da60269e28', 'f3313d49-103c-407a-a96f-81b15115aa4a']",52,,,,,,,,,,,,,,,,German DR,2721,00:25:52.059,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746d1cf0-a71e-4ba8-a413-0bcdb60ac7e8,2633,,"[109.0, 73.7]",3888718,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hans-Jürgen Kreische,38622.0,Right Defensive Midfield,154,German DR,2721,['8408707e-839f-45c7-bca8-496018f782f8'],4,,,,,,,,,,,,,,,,German DR,2721,00:26:04.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdbf72e6-dbb0-41fc-a1ba-736f3e856e81,2636,,"[19.3, 23.8]",3888718,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arie Haan,39719.0,Left Center Back,155,Netherlands,941,['50b10e16-61e5-40e6-8750-28fcce4597cd'],18,,,,,,,,,,,,,,,,Netherlands,941,00:26:18.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ffd3d53-c501-4643-8a9a-fa4398197776,2638,,"[34.7, 8.5]",3888718,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ruud Krol,39720.0,Left Back,155,Netherlands,941,['60afdf71-5da8-44e8-8605-4a3663debb10'],21,,,,,,,,,,,,,,,,Netherlands,941,00:26:21.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082a2e6d-05f6-4248-bed3-e5a7aa93f1c7,2640,,"[84.3, 4.9]",3888718,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Johan Cruyff,39713.0,Center Forward,155,Netherlands,941,['aeb50f64-2139-480a-a275-0dc24d3cda79'],26,,,,,,,,,,,,,,,,Netherlands,941,00:26:26.411,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,075975b3-3f70-4929-835a-d96dd3ebcf94,2643,,"[63.4, 12.8]",3888718,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ruud Krol,39720.0,Left Back,155,Netherlands,941,['b5550dda-a114-4b7e-9d77-929fd00d45be'],33,,,,,,,,,,,,,,,,Netherlands,941,00:26:33.216,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8ce313b-e057-4175-aa49-8e5d8bd1d85f,2647,,"[94.0, 33.6]",3888718,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Johan Neeskens,39721.0,Center Defensive Midfield,155,Netherlands,941,['fdd88454-0835-40a1-a7f1-bc0a872b98fc'],41,,,,,,,,,,,,,,,,Netherlands,941,00:26:41.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f95853e6-f1e9-402b-98da-cd3aaa8bdab9,2649,,"[43.7, 49.6]",3888718,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hans-Jürgen Kreische,38622.0,Right Defensive Midfield,155,Netherlands,941,['4cfda7b0-61fa-46ff-9168-72e4ef1585cf'],42,,,,,,,,,,,,,,,,German DR,2721,00:26:42.445,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5a3884f-f00d-4381-8fa9-b48b1b2ac6f4,2652,,"[37.0, 19.1]",3888718,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Martin Hoffmann,38613.0,Left Center Forward,155,Netherlands,941,['64f3970e-c6d2-4a16-92bb-b1fd2f817ded'],45,,,,,,,,,,,,,,,,German DR,2721,00:26:45.655,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72eacd95-4f49-469c-a0c8-ba71e4ced07e,2656,,"[101.8, 66.0]",3888718,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wim Jansen,397804.0,Right Center Midfield,155,Netherlands,941,['3c26541e-6c13-44fe-a5a2-7f18825e9c41'],49,,,,,,,,,,,,,,,,Netherlands,941,00:26:49.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313cfb70-87a4-4141-85a4-5ad5bbbb0952,2659,,"[96.7, 57.4]",3888718,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wim Suurbier,39734.0,Right Back,155,Netherlands,941,['a564cd44-4a3b-4879-a38b-b9b332b817e3'],51,,,,,,,,,,,,,,,,Netherlands,941,00:26:51.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13926740-d684-4592-8dc0-38026d558e17,2662,,"[104.8, 31.0]",3888718,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Johan Neeskens,39721.0,Center Defensive Midfield,155,Netherlands,941,['a767cf38-444a-43b1-8c12-0677f70cee8e'],53,,,,,,,,,,,,,,,,Netherlands,941,00:26:53.639,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,10a29938-f34f-4fa8-aab0-5218abeb0bd9,2666,,"[110.4, 38.9]",3888718,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rob Rensenbrink,397808.0,Left Wing,155,Netherlands,941,['df25d10b-c98e-45bf-adeb-4a3365e5dbc9'],55,,,,,,,,,,,,,,,,Netherlands,941,00:26:55.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e517bcd-bb75-4429-a35b-23ebf46c7573,2671,,"[95.7, 73.1]",3888718,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Johnny Rep,397727.0,Right Wing,156,Netherlands,941,['dc078241-2d19-4d18-acfd-b100c4c3b45e'],15,,,,,,,,,,,,,,,,Netherlands,941,00:27:15.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45f7ccaa-00eb-45fa-8d3f-0273abe49464,2677,,"[40.4, 28.6]",3888718,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruud Krol,39720.0,Left Back,158,Netherlands,941,['0dc02851-6c22-4ebf-ad6f-135e2c545d61'],27,,,,,,,,,,,,,,,,Netherlands,941,00:27:27.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283b8032-75de-4d38-861c-9e549e23a2d8,2681,,"[55.7, 6.9]",3888718,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,158,Netherlands,941,"['6ee619e8-9120-4bdc-905e-90ce65d700df', 'fbc0fa54-b306-4e98-afea-d5f078ef752f']",28,,,,,,,,,,,,,,,,Netherlands,941,00:27:28.544,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df07a29d-0be9-4b79-9a5f-bd536a5edf03,2683,,"[65.6, 21.1]",3888718,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruud Krol,39720.0,Left Back,158,Netherlands,941,['5a6c88b3-24cd-4544-8071-20b61570fe57'],31,,,,,,,,,,,,,,,,Netherlands,941,00:27:31.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a6b6015-674d-4d16-96f2-2d17557eb40c,2692,,"[62.9, 9.4]",3888718,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,158,Netherlands,941,['e951deb4-6072-425c-9d77-5a9a87155f79'],35,,,,,,,,,,,,,,,,Netherlands,941,00:27:35.913,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,61fe56cb-06cf-499c-854f-0b2ac9f4abcf,2695,,"[97.0, 5.8]",3888718,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Cruyff,39713.0,Center Forward,158,Netherlands,941,['e73d1306-59dd-4266-a5d7-93308eccba81'],38,,,,,,,,,,,,,,,,Netherlands,941,00:27:38.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cf7d3e0-4ae9-4d50-a6e4-94f70c5e4ff2,2697,,"[33.6, 67.9]",3888718,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerd Kische,38603.0,Right Back,159,German DR,2721,['6f367e0b-df3a-4a94-990b-e35910fd46c3'],40,,,,,,,,,,,,,,,,German DR,2721,00:27:40.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a62d0d1-c034-4da2-bcaa-416b1b053667,2700,,"[24.5, 51.6]",3888718,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernd Bransch,38619.0,Left Center Back,159,German DR,2721,['b91c5034-7f3d-42c2-b132-01428b03dfcf'],42,,,,,,,,,,,,,,,,German DR,2721,00:27:42.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce0682d7-e9ae-4830-a0e0-784aa2f1c1a5,2703,,"[32.9, 29.9]",3888718,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jürgen Pommerenke,42168.0,Right Midfield,159,German DR,2721,['940f2b55-3c29-4eeb-b742-1e3295602b68'],46,,,,,,,,,,,,,,,,German DR,2721,00:27:46.371,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7215c60f-8974-404b-b7bb-07f6d6259f3d,2706,,"[74.0, 14.8]",3888718,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lothar Kurbjuweit,38607.0,Left Back,159,German DR,2721,['fc3d00f2-b437-4b94-920b-957c144754e6'],50,,,,,,,,,,,,,,,,German DR,2721,00:27:50.211,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b4a41a9-a6e9-412f-a03a-b5a1d5cc1423,2709,,"[91.4, 49.0]",3888718,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Ducke,42174.0,Right Center Forward,159,German DR,2721,['821f8ac1-5a3b-46d5-8338-80206e85bcae'],54,,,,,,,,,,,,,,,,German DR,2721,00:27:54.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f9bf497-c05b-4093-8161-bf9cb830e5c4,2721,,"[56.8, 77.7]",3888718,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wim Suurbier,39734.0,Right Back,159,German DR,2721,['effc374a-8b47-4776-8694-129bb4623de6'],1,,,,,,,,,,,,,,,,Netherlands,941,00:28:01.129,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad5bebf4-d9ad-4470-92ce-14ac8da411da,2724,,"[85.1, 31.7]",3888718,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,159,German DR,2721,['e1c15f7c-c03f-4038-9393-c141be8bb976'],4,,,,,,,,,,,,,,,,Netherlands,941,00:28:04.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90bb0d64-db68-45fe-90b6-c67e6948babe,2726,,"[32.3, 36.3]",3888718,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rüdiger Schnuphase,42173.0,Left Midfield,159,German DR,2721,['49677346-7c04-4d30-bcc5-7415881c6815'],6,,,,,,,,,,,,,,,,German DR,2721,00:28:06.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d80e9e8c-b8fe-4551-930c-a8ae3f673f3b,2728,,"[25.1, 49.0]",3888718,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernd Bransch,38619.0,Left Center Back,159,German DR,2721,['6c61db64-502e-4dd7-8e85-0e9bc7fb8a5c'],6,,,,,,,,,,,,,,,,German DR,2721,00:28:06.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4e90f7a-83fc-45db-b69b-5a49f727521a,2732,,"[25.4, 27.6]",3888718,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rüdiger Schnuphase,42173.0,Left Midfield,159,German DR,2721,['f3c2e91b-9731-4c19-9abf-2a4638cce5c8'],9,,,,,,,,,,,,,,,,German DR,2721,00:28:09.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0f0c382-9049-4898-9b5a-9e014a5118c8,2735,,"[30.9, 24.0]",3888718,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lothar Kurbjuweit,38607.0,Left Back,159,German DR,2721,['2e8f0cc9-133d-4b67-9e72-7fa75beb8e9a'],11,,,,,,,,,,,,,,,,German DR,2721,00:28:11.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b7e772f-c87a-4f32-ba13-0fa5cfa196c8,2738,,"[50.0, 27.4]",3888718,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jürgen Pommerenke,42168.0,Right Midfield,159,German DR,2721,['07b04533-d11e-4824-9484-468920281ac3'],14,,,,,,,,,,,,,,,,German DR,2721,00:28:14.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14530d5e-7215-4ba3-9d84-0f0ed681c410,2740,,"[30.4, 43.1]",3888718,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernd Bransch,38619.0,Left Center Back,159,German DR,2721,['b9308470-58a3-4709-bb22-a7d63dd28b45'],15,,,,,,,,,,,,,,,,German DR,2721,00:28:15.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47590a73-0a0c-41d9-b4ac-955f4bb9d328,2743,,"[32.6, 58.7]",3888718,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerd Kische,38603.0,Right Back,159,German DR,2721,['9f654610-f638-48f7-9c37-161a96b245b6'],19,,,,,,,,,,,,,,,,German DR,2721,00:28:19.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83eaf30c-3206-42b2-9a88-a3279199bfcb,2746,,"[40.4, 72.9]",3888718,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konrad Weise,38604.0,Right Center Back,159,German DR,2721,['2cfd1733-b2b8-496e-9402-01e7fd094bc7'],22,,,,,,,,,,,,,,,,German DR,2721,00:28:22.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30a263bd-3913-4b22-a8a4-031c6bb274ba,2749,,"[33.9, 37.7]",3888718,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernd Bransch,38619.0,Left Center Back,159,German DR,2721,['971b733b-642d-4204-a0b9-19f36e1a546d'],25,,,,,,,,,,,,,,,,German DR,2721,00:28:25.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcd2566b-1fc3-4d16-9c5f-c12b97ad501e,2752,,"[53.4, 9.9]",3888718,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rüdiger Schnuphase,42173.0,Left Midfield,159,German DR,2721,['0d62aae5-bfae-4dd1-afc4-6f805acfc8eb'],29,,,,,,,,,,,,,,,,German DR,2721,00:28:29.438,Ball Receipt*,
