ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.101382,,,,,,,,,,,af4bf762-8bee-44b4-b8d9-3317dd6bde9e,803,,"[71.9, 39.2]",3754141,23,,,,,0.8834434,,Left Foot,,,"[77.4, 45.9]",,Ground Pass,8.668333,,,Aaron Ramsey,3517.0,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,49,Arsenal,1,"['a57501e4-8e88-4046-9f9f-275029c82c5f', 'e0a365c0-0c91-4330-a183-682c2816d167']",53,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:53.441,Pass,True
,,,,,,,,,,,,,,,,0.883372,,,,,,,,,,,60952919-d343-469e-97bf-76b13cbd4012,806,,"[78.4, 46.2]",3754141,23,,,,,1.69142,,Right Foot,,,"[78.0, 49.5]",,Ground Pass,3.3241541,,,Mesut Özil,3496.0,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Defensive Midfield,49,Arsenal,1,['aa7bb98b-32ee-4f2d-b2e4-03573620980a'],54,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:54.918,Pass,
,,,,,,,,,,,,,,,,2.373516,,,,,,,,,,,4136dbe9-a0ec-4468-b5ca-9cd65ca8954e,809,,"[83.2, 49.5]",3754141,23,,,,,0.14189705,,Left Foot,,,"[109.8, 53.3]",,Ground Pass,26.870058,Incomplete,,Aaron Ramsey,3517.0,,,,Through Ball,True,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,49,Arsenal,1,"['0f11f2a9-c2b3-4a91-9ba2-70b15d5acd59', 'ec1c980c-6a31-4237-b0a9-59ecb8efa638']",56,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:56.464,Pass,
,,,,,,,,,,,,,,,,3.452965,,,,,,,,,,,9314156f-8f11-4381-b8a0-24e111bae345,813,,"[13.2, 26.2]",3754141,24,,,,,0.344114,,Right Foot,,,"[77.1, 49.1]",,High Pass,67.879456,Incomplete,,Diafra Sakho,3962.0,,,,,,,1,Regular Play,Adrián San Miguel del Castillo,3623.0,Goalkeeper,49,Arsenal,1,"['24e52eea-bf15-4907-88bb-81ce2f156e78', '8b5266e9-ae65-4ba5-aab9-9d2c82e33d32']",10,,,,,,,,,,,,,,,,,,West Ham United,40,00:24:10.558,Pass,
,,,,,,,,,,,,,,,,1.550842,,,,,,,,,,,119a2095-ec04-4d23-ab10-0af7ae38e7c6,818,,"[54.0, 21.5]",3754141,24,,,,,-2.5364041,,Right Foot,,,"[39.4, 11.4]",,Ground Pass,17.753027,,,Ignacio Monreal Eraso,3498.0,,,,,,Recovery,1,Regular Play,Santiago Cazorla González,11386.0,Left Wing,49,Arsenal,1,['2a7b0883-8a28-4311-b7bc-b0fafaa71d1a'],18,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:18.568,Pass,
,,,,,,,,,,,,,,,,1.412648,,,,,,,,,,,e7c499ea-3762-4e49-8cdc-81c93f451937,821,,"[39.4, 11.4]",3754141,24,,,,,2.404103,,Left Foot,,,"[24.1, 25.3]",,Low Pass,20.671236,,,Laurent Koscielny,3394.0,,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,49,Arsenal,1,['ba2d4449-cf6e-486a-9896-86e2afb2b239'],20,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:20.219,Pass,
,,,,,,,,,,,,,,,,1.616189,,,,,,,,,,,f2e89869-42f3-4a01-baf8-8f25c7142827,824,,"[19.8, 28.7]",3754141,24,,,,,1.2609342,,Right Foot,,,"[27.1, 51.5]",,Ground Pass,23.940134,,,Per Mertesacker,3475.0,,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,49,Arsenal,1,['fc9a1d1c-6319-4651-9a0c-c21c809b4a5f'],22,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:22.472,Pass,
,,,,,,,,,,,,,,,,1.074443,,,,,,,,,,,1f42cfb8-0d6c-494a-b9f1-357a12782b64,827,,"[31.1, 51.9]",3754141,24,,,,,0.05580791,,Right Foot,,,"[49.0, 52.9]",,Ground Pass,17.927912,,,Alex Oxlade-Chamberlain,3525.0,,,,,,,1,Regular Play,Per Mertesacker,3475.0,Right Center Back,49,Arsenal,1,['74a2e764-fc6f-4835-b7b7-d332f03627d6'],25,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:25.168,Pass,
,,,,,,,,,,,,,,,,1.460909,,,,,,,,,,,58a6c41e-e64b-433f-8034-3b66bde1df50,830,,"[52.2, 52.5]",3754141,24,,,,,-0.70830697,,Right Foot,,,"[78.0, 30.4]",,High Pass,33.97131,,,Mesut Özil,3496.0,,,,,,,1,Regular Play,Alex Oxlade-Chamberlain,3525.0,Right Wing,49,Arsenal,1,['af9e7ead-dddf-4953-b64d-c307a8d092f6'],27,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:27.909,Pass,
,,,,,,,,,,,,,,,,1.319778,,,,,,,,,,,ce75d51f-f33a-486e-878b-b563e32056df,832,,"[78.8, 29.4]",3754141,24,,,,,2.1201708,,Right Foot,,,"[75.8, 34.3]",,Low Pass,5.745433,,,Aaron Ramsey,3517.0,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,49,Arsenal,1,['69c05735-ee52-4a21-951f-0f5486d4c7fd'],29,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:29.370,Pass,
,,,,,,,,,,,,,,,,2.006424,,,,,,,,,,,5d6c3e4a-1639-461b-ab00-592c6be7d28e,835,,"[93.6, 45.0]",3754141,24,,,,,1.0033563,,Right Foot,,,"[105.2, 63.2]",,Ground Pass,21.5824,,,Mathieu Debuchy,4428.0,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Defensive Midfield,49,Arsenal,1,['18b91590-ebf9-4538-8e1d-6531544dabdc'],34,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:34.166,Pass,
,,,,,,,,,,,,,,,,0.69517,,,,,,,,,,,bc1a13c6-4021-4532-ac30-74c4689c3f2c,838,,"[105.6, 63.2]",3754141,24,,,,,-1.4963998,,Right Foot,True,,"[106.8, 47.1]",,High Pass,16.144659,Incomplete,,,,,,,,,,1,Regular Play,Mathieu Debuchy,4428.0,Right Back,49,Arsenal,1,['ce68004b-5740-46e8-8d51-6f6bc1b2c666'],36,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:36.233,Pass,
,,,,,,,,,,,,,,,,4.855991,,,,,,,,,,,60246496-1017-4cd3-9a80-0994915c8f85,840,,"[88.3, 24.3]",3754141,24,,,,,-0.83524835,,Right Foot,,,"[110.2, 0.1]",,Ground Pass,32.63817,Out,,Aaron Ramsey,3517.0,,,,,,Recovery,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,49,Arsenal,1,['72bff35d-175d-446b-aec4-7dd25e9f5961'],39,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:39.580,Pass,
,,,,,,,,,,,,,,,,0.852851,,,,,,,,,,,e6f84f7f-0f3f-4c58-9ff3-5def89b44fb3,842,,"[20.3, 80.0]",3754141,25,,,,,-0.3827435,,,,,"[28.0, 76.9]",,Low Pass,8.300602,,,Mauro Matías Zárate,27853.0,,,,,,Throw-in,1,From Throw In,James Tomkins,3316.0,Right Back,50,West Ham United,40,['da4bcef7-1f5a-49bf-9563-866d0eccb827'],6,,,,,,,,,,,,,,,,,,West Ham United,40,00:25:06.711,Pass,
,,,,,,,,,,,,,,,,0.732742,,,,,,,,,,,c54c7f59-1999-4e3d-a8de-1d347b397470,844,,"[27.4, 76.4]",3754141,25,,,,,2.7163877,,Other,,,"[22.1, 78.8]",,Low Pass,5.818075,Incomplete,,James Tomkins,3316.0,,,,,,,1,From Throw In,Mauro Matías Zárate,27853.0,Right Wing,50,West Ham United,40,"['4f7e3c6b-eb9b-4310-ab6e-818a8d9a7ba5', '9b7505c6-b580-4157-9a3d-368cd1264abb']",7,,,,,,,,,,,,,,,,,,West Ham United,40,00:25:07.564,Pass,
,,,,,,,,,,,,,,,,1.330512,,,,,,,,,,,42791615-0315-43be-98f4-552265e1034d,848,,"[118.7, 5.7]",3754141,25,,,,,1.9426188,82f35f55-7842-4f37-9d8c-4cca13ecfe51,Left Foot,True,,"[108.6, 31.6]",,High Pass,27.79964,,,Olivier Giroud,3604.0,True,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,51,Arsenal,1,['787c1fca-c215-45ad-8aff-0ef92a70f03d'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:10.824,Pass,
,,,,,,,,,,,,,,,,0.384939,,,,,,,,,,,a7f19da0-a2dd-4537-a287-355e30aa0222,858,,"[15.5, 78.7]",3754141,25,,,,,-0.3332443,,Right Foot,,,"[18.1, 77.8]",,Ground Pass,2.7513633,Incomplete,,,,,,,,,,1,Regular Play,Mauro Matías Zárate,27853.0,Right Wing,52,West Ham United,40,['0634aad3-4ca7-4749-9d79-65d4f3468cfd'],19,,,,,,,,,,,,,,,,,,West Ham United,40,00:25:19.558,Pass,
,,,,,,,,,,,,,,,,1.369552,,,,,,,,,,,bbd6a759-3b0c-4ca7-9eb8-98fda5825a83,863,,"[13.5, 79.8]",3754141,25,,,,,-1.7804362,,Left Foot,,,"[10.5, 65.7]",,Ground Pass,14.415617,,,James Tomkins,3316.0,,,,,,,1,Regular Play,Mauro Matías Zárate,27853.0,Right Wing,52,West Ham United,40,"['bec1141b-5c2d-4dad-98bb-92ea78929c0a', 'ff265d9f-5403-4311-8c68-c741214bdff0']",21,,,,,,,,,,,,,,,,,,West Ham United,40,00:25:21.570,Pass,True
,,,,,,,,,,,,,,,,2.191027,,,,,,,,,,,cc5bfc84-602e-4f02-98dc-60e992bb18ef,866,,"[15.3, 66.7]",3754141,25,,,,,0.123438686,,Right Foot,,,"[55.6, 71.7]",,High Pass,40.60899,,,Diafra Sakho,3962.0,,,,,,,1,Regular Play,James Tomkins,3316.0,Right Back,52,West Ham United,40,['08c00f12-673d-4c95-ad84-aed8d7078cd1'],24,,,,,,,,,,,,,,,,,,West Ham United,40,00:25:24.958,Pass,
,,,,,,,,,,,,,,,,0.649456,,,,,,,,,,,a4f12857-6477-4141-9cc8-84d8d5604209,869,,"[55.6, 71.7]",3754141,25,,,,,-1.9693187,,Other,,,"[53.2, 66.0]",,Low Pass,6.1846585,,,Cheikhou Kouyaté,3684.0,,,,,,,1,Regular Play,Diafra Sakho,3962.0,Center Forward,52,West Ham United,40,['9838931b-c8a5-40e3-80f1-b32ca3c04c99'],27,,,,,,,,,,,,,,,,,,West Ham United,40,00:25:27.173,Pass,
,,,,,,,,,,,,,,,,2.971905,,,,,,,,,,,2b74a529-929e-450b-8bcc-82392ccb4b42,872,,"[56.6, 69.0]",3754141,25,,,,,-0.080042526,,Right Foot,,,"[94.0, 66.0]",,High Pass,37.520126,Unknown,,Diafra Sakho,3962.0,,,,,,,1,Regular Play,Cheikhou Kouyaté,3684.0,Right Center Midfield,52,West Ham United,40,['a0ba2689-bda1-43e8-8fd0-63884973103a'],28,,,,,,,,,,,,,,,,,,West Ham United,40,00:25:28.969,Pass,
,,,,,,,,,,,,,,,,3.305615,,,,,,,,,,,12a9ef2c-d7e1-450f-8d10-6fc7eda3242e,876,,"[26.1, 14.1]",3754141,26,,,,,0.01592222,,Left Foot,,,"[88.9, 15.1]",,High Pass,62.80796,Incomplete,,Olivier Giroud,3604.0,,,,,,Free Kick,1,From Free Kick,Petr Čech,3461.0,Goalkeeper,53,Arsenal,1,"['22513d6a-343a-4338-b190-6426948500a0', '98bc2b38-cad9-4104-9d0e-e4b1a9c65960']",9,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:09.121,Pass,
,,,,,,,,,,,,,,,,3.078399,,,,,,,,,,,22513d6a-343a-4338-b190-6426948500a0,878,,"[31.2, 65.0]",3754141,26,,,,,0.25891945,,Head,,,"[49.7, 69.9]",,High Pass,19.13792,,,Cheikhou Kouyaté,3684.0,,,,,,Recovery,1,Regular Play,James Tomkins,3316.0,Right Back,54,West Ham United,40,"['12a9ef2c-d7e1-450f-8d10-6fc7eda3242e', 'f42cfa9a-bd2f-4842-8bea-c44c56e2ac40']",12,,,,,,,,,,,,,,,,,,West Ham United,40,00:26:12.426,Pass,
,,,,,,,,,,,,,,,,1.282872,,,,,,,,,,,e172f297-247e-466f-98c8-54c3302dd5ac,880,,"[49.8, 70.3]",3754141,26,,,,,0.01574673,,Head,,,"[62.5, 70.5]",,High Pass,12.701574,,,Mauro Matías Zárate,27853.0,,,,,,,1,Regular Play,Cheikhou Kouyaté,3684.0,Right Center Midfield,54,West Ham United,40,['a86a2ee4-7a7e-4c9e-8574-c89f931215c5'],15,,,,,,,,,,,,,,,,,,West Ham United,40,00:26:15.556,Pass,
,,,,,,,,,,,,,,,,2.494804,,,,,,,,,,,96b59c7a-a3da-4dc1-a178-b937f6577eb8,888,,"[55.2, 44.7]",3754141,26,,,,,-1.1924744,,Left Foot,,,"[70.9, 5.2]",,High Pass,42.505764,,,Aaron Cresswell,3062.0,,,,,,,1,Regular Play,Mauro Matías Zárate,27853.0,Right Wing,54,West Ham United,40,['70cd5d12-0692-47c9-998f-2c382475ca86'],22,,,,,,,,,,,,,,,,,,West Ham United,40,00:26:22.149,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,3de38256-7662-4b41-8df0-fca495d7863a,891,,"[70.7, 5.3]",3754141,26,,,,,2.251998,,Left Foot,,,"[57.0, 22.2]",,Ground Pass,21.755459,,,Mark Noble,3874.0,,,,,,,1,Regular Play,Aaron Cresswell,3062.0,Left Back,54,West Ham United,40,['d2fbef94-3bd2-4500-98bd-1f030a822a3b'],26,,,,,,,,,,,,,,,,,,West Ham United,40,00:26:26.011,Pass,
,,,,,,,,,,,,,,,,0.721183,,,,,,,,,,,72034362-808f-4f0a-8cc3-4a7f5b621fcf,895,,"[61.8, 16.3]",3754141,26,,,,,-1.142964,,Left Foot,,,"[67.5, 3.8]",,Ground Pass,13.738268,,,Aaron Cresswell,3062.0,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Center Midfield,54,West Ham United,40,"['93c99123-c14e-4d78-816b-80015e40e18f', 'bae705d9-4b85-464f-965e-af9eb6cfa3db']",28,,,,,,,,,,,,,,,,,,West Ham United,40,00:26:28.412,Pass,True
,,,,,,,,,,,,,,,,1.255725,,,,,,,,,,,1965d312-5af3-4d29-a3ae-85d047b196a7,898,,"[67.5, 3.4]",3754141,26,,,,,0.23255694,,Left Foot,,,"[75.1, 5.2]",,Ground Pass,7.81025,Unknown,,Mark Noble,3874.0,,,,,,,1,Regular Play,Aaron Cresswell,3062.0,Left Back,54,West Ham United,40,['35cf5e70-bc14-497e-829c-8506cddf1b8a'],30,,,,,,,,,,,,,,,,,,West Ham United,40,00:26:30.304,Pass,
,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,3d5adab8-29dc-4d2e-b947-829a2014f978,903,,"[75.1, 6.8]",3754141,26,,,,,-0.33081374,,Right Foot,,,"[85.0, 3.4]",,Ground Pass,10.467569,,,Mauro Matías Zárate,27853.0,,,,,,Free Kick,1,From Free Kick,Aaron Cresswell,3062.0,Left Back,55,West Ham United,40,['7607f340-a404-42f9-a1d2-a964a567b05c'],57,,,,,,,,,,,,,,,,,,West Ham United,40,00:26:57.083,Pass,
,,,,,,,,,,,,,,,,1.99303,,,,,,,,,,,548425b3-40f7-4465-a64b-bc77cf3e023d,907,,"[91.0, 19.1]",3754141,27,,,,,1.1853535,,Right Foot,,,"[100.9, 43.5]",,Ground Pass,26.33192,Incomplete,,,,,,,,,,1,From Free Kick,Mauro Matías Zárate,27853.0,Right Wing,55,West Ham United,40,"['0ba1936a-a976-426a-a983-3aae25640034', '4fed5744-8033-41db-b092-953943ea624d']",2,,,,,,,,,,,,,,,,,,West Ham United,40,00:27:02.123,Pass,True
,,,,,,,,,,,,,,,,1.542111,,,,,,,,,,,cadda73f-e7c9-49e7-baad-248cd7415413,909,,"[95.3, 51.4]",3754141,27,,,,,2.6618173,,Right Foot,,,"[83.0, 57.8]",,Ground Pass,13.865424,,,James Tomkins,3316.0,,,,,,Recovery,1,From Free Kick,Reece Oxford,4273.0,Center Defensive Midfield,55,West Ham United,40,['b59a1aea-7849-46de-b7e2-efb02e1b304c'],5,,,,,,,,,,,,,,,,,,West Ham United,40,00:27:05.210,Pass,
,,,,,,,,,,,,,,,,1.066391,,,,,,,,,,,a0fe37b2-7e26-471e-91ca-21ef2fbf88a8,911,,"[83.0, 57.8]",3754141,27,,,,,0.05091138,,Right Foot,,,"[98.7, 58.6]",,Ground Pass,15.720369,,,Diafra Sakho,3962.0,,,,,,,1,From Free Kick,James Tomkins,3316.0,Right Back,55,West Ham United,40,['13908500-f8ba-46f0-9fe4-b28195f20026'],6,,,,,,,,,,,,,,,,,,West Ham United,40,00:27:06.752,Pass,
,,,,,,,,,,,,,,,,0.000956,,,,,,,,,,,01a7f652-c3fb-42be-b719-7ad22420169d,914,,"[113.6, 69.0]",3754141,27,,,,,-1.5707964,,Right Foot,,,"[113.6, 65.4]",,Low Pass,3.6,Incomplete,,Cheikhou Kouyaté,3684.0,,,,,,,1,From Free Kick,Diafra Sakho,3962.0,Center Forward,55,West Ham United,40,"['85073b06-ecfb-4725-b242-7ad8551e09f9', 'c393cd89-4ce4-426f-9aae-b3645b4d4bcd']",11,,,,,,,,,,,,,,,,,,West Ham United,40,00:27:11.419,Pass,
,,,,,,,,,,,,,,,,1.035334,,,,,,,,,,,91a4f7e7-615f-4483-bd5b-f3a76dbe69a9,917,,"[108.9, 60.0]",3754141,27,,,,,-1.5707964,,Head,True,,"[108.9, 45.8]",,High Pass,14.2,Incomplete,,Mauro Matías Zárate,27853.0,,,,,,Recovery,1,From Free Kick,Diafra Sakho,3962.0,Center Forward,55,West Ham United,40,"['24e650ec-f673-403f-8089-47b9cd887ef7', '544a53c6-0ca9-4726-889f-2b433d35db37']",14,,,,,,,,,,,,,,,,,,West Ham United,40,00:27:14.019,Pass,
,,,,,,,,,,,,,,,,1.560989,,,,,,,,,,,24e650ec-f673-403f-8089-47b9cd887ef7,919,,"[11.2, 34.3]",3754141,27,,,,,-0.81986725,,Head,,,"[22.4, 22.3]",,Low Pass,16.414627,,,Santiago Cazorla González,11386.0,,,,,,Recovery,1,Regular Play,Aaron Ramsey,3517.0,Right Defensive Midfield,56,Arsenal,1,"['91a4f7e7-615f-4483-bd5b-f3a76dbe69a9', 'e450eff2-3e62-47d3-ae7a-7178711ec6cd']",15,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:15.055,Pass,
,,,,,,,,,,,,,,,,1.380941,,,,,,,,,,,253ab20d-1d61-45d5-b3b4-488811e7a958,921,,"[22.4, 22.3]",3754141,27,,,,,1.0610276,,Left Foot,,,"[29.5, 35.0]",,Ground Pass,14.549914,,,Mesut Özil,3496.0,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Wing,56,Arsenal,1,['f5d225b4-e5b9-499e-98b1-f1c3cb79b693'],16,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:16.616,Pass,
,,,,,,,,,,,,,,,,1.368584,,,,,,,,,,,3759beac-1cd1-4f63-8953-ff3a885fb63e,924,,"[29.5, 35.0]",3754141,27,,,,,0.083487496,,Left Foot,,,"[53.4, 37.0]",,Low Pass,23.983536,Incomplete,,Olivier Giroud,3604.0,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,56,Arsenal,1,"['69e8a4cd-f6fd-4e06-84f9-ad2e4df659f9', '8c98375e-577a-47ef-a77a-e99219bd79cb']",18,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:18.037,Pass,
,,,,,,,,,,,,,,,,1.622176,,,,,,,,,,,0c4d3e6f-4b6d-4fa0-9728-e9c4efb20bbf,928,,"[69.1, 38.7]",3754141,27,,,,,-1.9340878,,Right Foot,,,"[64.5, 26.6]",,Ground Pass,12.944883,,,Aaron Cresswell,3062.0,,,,,,,1,Regular Play,Winston Reid,4280.0,Right Center Back,57,West Ham United,40,['51a9c23c-2398-4a56-93b3-1759428c3668'],21,,,,,,,,,,,,,,,,,,West Ham United,40,00:27:21.073,Pass,
,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,8231988e-8dbf-4416-8c6a-090699bc9c0c,931,,"[65.5, 18.7]",3754141,27,,,,,-0.77182436,,Left Foot,,,"[76.7, 7.8]",,Ground Pass,15.6285,,,Dimitri Payet,3491.0,,,,,,,1,Regular Play,Aaron Cresswell,3062.0,Left Back,57,West Ham United,40,['f02784bf-53a7-4fed-a158-8e16006fd484'],24,,,,,,,,,,,,,,,,,,West Ham United,40,00:27:24.696,Pass,
,,,,,,,,,,,,,,,,0.28845,,,,,,,,,,,3d9a8072-f555-497e-8ad6-e84fbaead555,934,,"[76.7, 7.3]",3754141,27,,,,,0.0,,Right Foot,,,"[78.7, 7.3]",,Ground Pass,2.0,Incomplete,,Mark Noble,3874.0,,,,,,,1,Regular Play,Dimitri Payet,3491.0,Left Wing,57,West Ham United,40,"['7f1c462f-db1c-458a-bf49-d4cfb6566be5', 'dc880e5c-baea-4559-ae09-f7a3022ba346']",25,,,,,,,,,,,,,,,,,,West Ham United,40,00:27:25.536,Pass,
,,,,,,,,,,,,,,,,1.62648,,,,,,,,,,,a53933f0-488b-47a4-ae9e-8faf48847d7c,938,,"[42.3, 77.3]",3754141,27,,,,,-1.1353103,,Right Foot,,,"[49.0, 62.9]",,Ground Pass,15.8823805,,,Alex Oxlade-Chamberlain,3525.0,,,,,,Recovery,1,Regular Play,Mathieu Debuchy,4428.0,Right Back,58,Arsenal,1,"['9b9cf241-9c6e-4c54-a2b4-f4207cabc94f', 'eceb0d6f-d927-49b5-ac00-fd18ad8dfa0b']",27,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:27.059,Pass,True
,,,,,,,,,,,,,,,,2.162058,,,,,,,,,,,3226cbae-3aec-41e4-a369-45e7331f4cf7,951,,"[111.8, 60.5]",3754141,27,,,,,-1.5241269,a0e4dbb2-6dea-443a-9db3-0ae5487cc7d8,Right Foot,True,,"[113.5, 24.1]",,High Pass,36.439674,,,Santiago Cazorla González,11386.0,True,,,,,,1,Regular Play,Alex Oxlade-Chamberlain,3525.0,Right Wing,58,Arsenal,1,"['3d9fe3f8-c04c-4cf9-8d64-f93ee9995f56', 'be5434fc-a3fc-4f46-aee2-097076fe8c46']",41,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:41.110,Pass,True
,,,,,,,,,,,,,,,,3.179201,,,,,,,,,,,41a9bb1d-1a80-4870-a1d1-da790f5799a0,955,,"[7.0, 36.1]",3754141,28,,,,,-0.4396796,,Right Foot,,,"[66.1, 8.3]",,High Pass,65.31194,Incomplete,,Diafra Sakho,3962.0,,,,,,Goal Kick,1,From Goal Kick,Adrián San Miguel del Castillo,3623.0,Goalkeeper,59,West Ham United,40,"['3e33fd5f-c731-4f0c-86ab-5bc8a1aba9b9', 'e5a047aa-6c38-4fe4-b905-8542d2111473']",20,,,,,,,,,,,,,,,,,,West Ham United,40,00:28:20.323,Pass,
,,,,,,,,,,,,,,,,1.64049,,,,,,,,,,,f7507576-2892-4907-b338-17c6c1955a6f,959,,"[50.8, 11.8]",3754141,28,,,,,0.50307035,,Head,,,"[67.7, 21.1]",,High Pass,19.289894,Incomplete,,Mauro Matías Zárate,27853.0,,,,,,Recovery,1,From Goal Kick,Angelo Obinze Ogbonna,3843.0,Left Center Back,59,West Ham United,40,"['26ccc33a-9390-4220-be4c-a83cd9da3c7a', '7c406827-0bbe-416f-8b9a-df3dfcbc2e6f']",24,,,,,,,,,,,,,,,,,,West Ham United,40,00:28:24.835,Pass,
,,,,,,,,,,,,,,,,2.013775,,,,,,,,,,,26ccc33a-9390-4220-be4c-a83cd9da3c7a,961,,"[52.4, 59.0]",3754141,28,,,,,0.4549773,,Head,,,"[66.3, 65.8]",,High Pass,15.474172,,,Mesut Özil,3496.0,,,,,,Recovery,1,From Goal Kick,Aaron Ramsey,3517.0,Right Defensive Midfield,59,West Ham United,40,"['f7507576-2892-4907-b338-17c6c1955a6f', 'fe0ecfb7-e44e-4974-93a3-6f012867b9d7']",26,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:26.475,Pass,
,,,,,,,,,,,,,,,,0.98033,,,,,,,,,,,f561c31a-585d-4b75-9278-1fc0c0a458b4,965,,"[66.5, 69.8]",3754141,28,,,,,2.4468544,,Left Foot,,,"[62.9, 72.8]",,High Pass,4.6861496,Incomplete,,Alex Oxlade-Chamberlain,3525.0,,,,,,,1,From Goal Kick,Mesut Özil,3496.0,Center Attacking Midfield,59,West Ham United,40,"['2e464c0f-dafb-4ec9-bc36-07fdd8befa07', '89a7e682-103d-49fa-acfa-c25143b3c628']",28,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:28.489,Pass,
,,,,,,,,,,,,,,,,1.579745,,,,,,,,,,,2e464c0f-dafb-4ec9-bc36-07fdd8befa07,967,,"[57.2, 7.3]",3754141,28,,,,,-2.1201708,,Head,,,"[54.2, 2.4]",,High Pass,5.745433,,,Aaron Cresswell,3062.0,,,,,,Recovery,1,From Goal Kick,Mark Noble,3874.0,Left Center Midfield,59,West Ham United,40,"['bb078dfe-52a4-4d9e-a4b3-4462c36bbe3e', 'f561c31a-585d-4b75-9278-1fc0c0a458b4']",29,,,,,,,,,,,,,,,,,,West Ham United,40,00:28:29.469,Pass,
,,,,,,,,,,,,,,,,1.398107,,,,,,,,,,,6b941ca6-d42d-40cd-b7f5-070159284690,969,,"[54.2, 2.4]",3754141,28,,,,,0.4116272,8a1c415d-dd3d-4c66-9f16-27fa8e4df9eb,Left Foot,,,"[81.0, 14.1]",,High Pass,29.242605,,,Diafra Sakho,3962.0,True,,,,,,1,From Goal Kick,Aaron Cresswell,3062.0,Left Back,59,West Ham United,40,['6b6b9e4c-e61a-49fa-8459-29ba5dd399ba'],31,,,,,,,,,,,,,,,,,,West Ham United,40,00:28:31.049,Pass,
,,,,,,,,,,,,,,,,4.075528,,,,,,,,,,,e6812de7-e35c-4476-9097-70196c580beb,975,,"[6.0, 36.0]",3754141,29,,,,,-0.16657081,,Left Foot,,,"[74.4, 24.5]",,High Pass,69.36,,,Olivier Giroud,3604.0,,,,,,Goal Kick,1,From Goal Kick,Petr Čech,3461.0,Goalkeeper,60,Arsenal,1,['7fa864ce-7753-41ad-aade-0ae988312c6f'],5,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:05.101,Pass,
