50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.61462,,,,,,,,,,,,51fbbb54-9bc7-44d9-8e36-41fc246f4229,1747,,"[35.3, 75.7]",3754120,47,,,,,-0.06873214,,Right Foot,,,"[62.9, 73.8]",,High Pass,,27.665321,,Incomplete,,Victor Moses,3963.0,,,,,,2,From Throw In,James Tomkins,3316.0,Right Center Back,86,West Ham United,40,"['66170d50-7f7c-491e-89d1-24ee977a1bd9', 'deb6bbbb-c26f-4938-a382-201fd8ca0b2c']",48,,,,,,,,,,,,,,,,West Ham United,40,00:02:48.170,Pass,
,,,,,,,,,,,,,,,,,,2.648993,,,,,,,,,,,,66170d50-7f7c-491e-89d1-24ee977a1bd9,1749,,"[57.2, 6.3]",3754120,47,,,,,0.82256305,,Head,,,"[81.8, 32.8]",,High Pass,,36.158127,,Incomplete,,Sadio Mané,3629.0,,,,,Recovery,2,From Throw In,Maya Yoshida,3300.0,Left Center Back,86,West Ham United,40,"['51fbbb54-9bc7-44d9-8e36-41fc246f4229', '7222fc62-f7b6-4f76-a993-5f3ab8ec0e26', 'bf7df9a9-b294-4d80-8c49-66ed23ef6b28']",49,,,,,,,,,,,,,,,,Southampton,25,00:02:49.785,Pass,
,,,,,,,,,,,,,,,,,,2.307518,,,,,,,,,,,,bf7df9a9-b294-4d80-8c49-66ed23ef6b28,1751,,"[38.3, 47.3]",3754120,47,,,,,2.29577,,Right Foot,,,"[25.1, 62.2]",,Ground Pass,,19.906029,,,,James Tomkins,3316.0,,,,,Recovery,2,From Throw In,Mark Noble,3874.0,Right Defensive Midfield,86,West Ham United,40,"['49bd9d2c-192c-4497-9d1f-c2968be82c58', '66170d50-7f7c-491e-89d1-24ee977a1bd9']",52,,,,,,,,,,,,,,,,West Ham United,40,00:02:52.434,Pass,
,,,,,,,,,,,,,,,,,,2.968658,,,,,,,,,,,,518426d1-ccf0-4821-b6f6-4266894c86a0,1754,,"[21.2, 61.9]",3754120,47,,,,,-2.5357082,,Right Foot,,,"[5.9, 51.3]",,Ground Pass,,18.613167,,,,Adrián San Miguel del Castillo,3623.0,,,,,,2,From Throw In,James Tomkins,3316.0,Right Center Back,86,West Ham United,40,['92cf6a47-6a1a-4618-913a-4478b54b3141'],55,,,,,,,,,,,,,,,,West Ham United,40,00:02:55.987,Pass,
,,,,,,,,,,,,,,,,,,2.952068,,,,,,,,,,,,ae5b72b9-5672-4342-97b1-3ec244460597,1757,,"[10.8, 52.1]",3754120,48,,,,,0.3895647,,Right Foot,,,"[63.9, 73.9]",,High Pass,,57.400784,,Unknown,,,,,,,,,2,From Throw In,Adrián San Miguel del Castillo,3623.0,Goalkeeper,86,West Ham United,40,,2,,,,,,,,,,,,,,,,West Ham United,40,00:03:02.381,Pass,
,,,,,,,,,,,,,,,,,,2.811575,,,,,,,,,,,,5cfbbfa9-43ba-445f-8ed1-d804fa16b31d,1761,,"[62.9, 67.0]",3754120,48,,,,,-0.6722149,,Right Foot,,,"[101.6, 36.2]",,High Pass,,49.46039,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,James Tomkins,3316.0,Right Center Back,87,West Ham United,40,['be5dcee7-f2b8-4825-bf06-94bc5566c1d4'],34,,,,,,,,,,,,,,,,West Ham United,40,00:03:34.281,Pass,
,,,,,,,,,,,,,,,,,,1.668445,,,,,,,,,,,,be5dcee7-f2b8-4825-bf06-94bc5566c1d4,1762,,"[18.5, 43.9]",3754120,48,,,,,0.14543061,,Head,,,"[38.3, 46.8]",,Low Pass,,20.011248,,Incomplete,,Jordy Clasie,16181.0,,,,,Recovery,2,From Free Kick,Virgil van Dijk,3669.0,Right Center Back,87,West Ham United,40,"['5cfbbfa9-43ba-445f-8ed1-d804fa16b31d', 'aaf11908-3a15-4662-833b-d1c0a5f517b4', 'ebf66518-4e3b-44e1-807f-db1fcffa8c24']",37,,,,,,,,,,,,,,,,Southampton,25,00:03:37.093,Pass,
,,,,,,,,,,,,,,,,,,1.763843,,,,,,,,,,,,f91ee606-4263-4236-8418-6d025673f6fa,1766,,"[76.0, 24.1]",3754120,48,,,,,-1.6322572,,Right Foot,,,"[75.2, 11.1]",,Ground Pass,,13.024592,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,2,From Free Kick,Mark Noble,3874.0,Right Defensive Midfield,87,West Ham United,40,['495406c0-c6ef-402c-b09b-7fb22f7c3109'],40,,,,,,,,,,,,,,,,West Ham United,40,00:03:40.325,Pass,
,,,,,,,,,,,,,,,,,,2.108189,,,,,,,,,,,,a235c18a-3f7d-4f34-9577-e5395d771fde,1769,,"[81.8, 4.8]",3754120,48,,,,,-0.03365732,,Right Foot,,,"[111.5, 3.8]",,Ground Pass,,29.71683,,Incomplete,,Victor Moses,3963.0,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Left Defensive Midfield,87,West Ham United,40,"['53aecf36-3e58-41b5-8316-c2363758299f', '89a99ce6-59fd-4415-8fbb-fc513a5c4eab']",44,,,,,,,,,,,,,,,,West Ham United,40,00:03:44.016,Pass,
,,,,,,,,,,,,,,,,,,2.270425,,,,,,,,,,,,a4e16af5-81f5-403e-8adb-bc0399a39043,1773,,"[104.8, 0.1]",3754120,48,,,,,3.0858366,,,,,"[83.3, 1.3]",,Low Pass,,21.533463,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,Throw-in,2,From Throw In,Aaron Cresswell,3062.0,Left Wing Back,88,West Ham United,40,['3708fe72-4cfe-4235-a934-370bfb6c4fe5'],58,,,,,,,,,,,,,,,,West Ham United,40,00:03:58.083,Pass,
,,,,,,,,,,,,,,,,,,4.075118,,,,,,,,,,,,55ca1281-94aa-444a-9c06-32b56f5967ff,1776,,"[69.0, 29.0]",3754120,49,,,,,0.8779168,,Right Foot,,,"[108.6, 76.7]",,High Pass,,61.995564,,,,Michail Antonio,3349.0,,True,,,,2,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Left Defensive Midfield,88,West Ham United,40,['7d51526a-b7d8-406e-9472-0e391452e6e6'],5,,,,,,,,,,,,,,,,West Ham United,40,00:04:05.436,Pass,
,,,,,,,,,,,,,,,,,,2.972935,,,,,,,,,,,,0a5ccd9e-df3e-463a-9605-cd9966a554ae,1788,,"[6.3, 8.3]",3754120,49,,,,,-0.097726904,,Left Foot,,,"[52.2, 3.8]",,High Pass,,46.12006,,Incomplete,,Sadio Mané,3629.0,,,,,,2,From Throw In,Victor Wanyama,3098.0,Right Defensive Midfield,88,West Ham United,40,"['4831074a-8e3b-4ec4-8d8c-6711c268386a', '80defd1c-af13-4692-896a-194d6e3f29eb', 'fbb0006f-5a54-49e3-8f22-9752b76fee79']",21,,,,,,,,,,,,,,,,Southampton,25,00:04:21.067,Pass,True
,,,,,,,,,,,,,,,,,,1.191201,,,,,,,,,,,,fbb0006f-5a54-49e3-8f22-9752b76fee79,1790,,"[67.9, 76.3]",3754120,49,,,,,-1.1424282,,Head,,,"[75.8, 59.0]",,High Pass,,19.018412,,,,Mark Noble,3874.0,,,,,Recovery,2,From Throw In,James Collins,3482.0,Center Back,88,West Ham United,40,"['0a5ccd9e-df3e-463a-9605-cd9966a554ae', '7a645578-4b3d-42e3-bb6c-69f4be698021']",24,,,,,,,,,,,,,,,,West Ham United,40,00:04:24.039,Pass,
,,,,,,,,,,,,,,,,,,1.783284,,,,,,,,,,,,ba6e2289-0b63-4dbd-9eba-2fb7829a6fbe,1793,,"[73.9, 69.3]",3754120,49,,,,,3.0880723,,Right Foot,,,"[57.1, 70.2]",,Ground Pass,,16.82409,,,,James Collins,3482.0,,,,,,2,From Throw In,Mark Noble,3874.0,Right Defensive Midfield,88,West Ham United,40,['39c83208-a358-4fa5-86de-5334c9bd24c6'],26,,,,,,,,,,,,,,,,West Ham United,40,00:04:26.771,Pass,
,,,,,,,,,,,,,,,,,,0.942861,,,,,,,,,,,,5ca16747-af1e-46c9-9395-4ea70671a9e2,1796,,"[57.9, 66.2]",3754120,49,,,,,-0.64058566,,Right Foot,,,"[74.4, 53.9]",,Ground Pass,,20.580088,,,,Dimitri Payet,3491.0,,,,,,2,From Throw In,James Collins,3482.0,Center Back,88,West Ham United,40,['29283b22-81b1-4991-97e4-f0033211a3ac'],29,,,,,,,,,,,,,,,,West Ham United,40,00:04:29.246,Pass,
,,,,,,,,,,,,,,,,,,2.422723,,,,,,,,,,,,545bf39a-4582-441a-82dd-22090960f6ea,1800,,"[74.0, 49.3]",3754120,49,,,,,-1.7844176,,Left Foot,,,"[69.9, 30.4]",,Ground Pass,,19.339596,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,2,From Throw In,Dimitri Payet,3491.0,Center Attacking Midfield,88,West Ham United,40,"['211b372b-e87d-4f5f-b7be-e123c4d6f215', 'fafc3bb0-8add-42f0-8e0c-9b7528b2f811']",30,,,,,,,,,,,,,,,,West Ham United,40,00:04:30.851,Pass,True
,,,,,,,,,,,,,,,,,,0.706226,,,,,,,,,,,,c79017b8-811b-44d4-ba33-a764e01c8ec3,1803,,"[83.7, 29.0]",3754120,49,,,,,-0.016758207,,Left Foot,,,"[101.6, 28.7]",,Ground Pass,,17.902514,,Incomplete,,Victor Moses,3963.0,,,,,,2,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Left Defensive Midfield,88,West Ham United,40,"['05f73abe-f816-44ee-9b9b-19c5e2ea1dc1', 'd2c0df0f-aad5-4804-b91c-57be9a13a365']",35,,,,,,,,,,,,,,,,West Ham United,40,00:04:35.677,Pass,
,,,,,,,,,,,,,,,,,,5.152855,,,,,,,,,,,,edbe03f7-2bfe-4247-9f5f-375bd3d6ba2a,1808,,"[20.5, 40.7]",3754120,49,,,,,-0.47825903,,Left Foot,,,"[83.0, 8.3]",,High Pass,,70.39893,,Incomplete,,Shane Long,3842.0,,,,,,2,From Throw In,José Miguel da Rocha Fonte,3960.0,Center Back,88,West Ham United,40,"['2135ddc5-8f66-4b04-9342-b629fc50cbc1', 'da7b7fb1-4aa5-4114-9079-5b730cfb5c34']",39,,,,,,,,,,,,,,,,Southampton,25,00:04:39.841,Pass,
,,,,,,,,,,,,,,,,,,1.527921,,,,,,,,,,,,05dc8a7c-3297-4599-b685-0aae137e73da,1812,,"[39.3, 70.9]",3754120,49,,,,,-0.91914046,,Right Foot,,,"[51.2, 55.3]",,Ground Pass,,19.620653,,,,Mark Noble,3874.0,,,,,,2,From Throw In,James Collins,3482.0,Center Back,88,West Ham United,40,['f0113b36-234d-4c2e-bb36-5d2717097d28'],46,,,,,,,,,,,,,,,,West Ham United,40,00:04:46.252,Pass,
,,,,,,,,,,,,,,,,,,3.2627,,,,,,,,,,,,a1f16a6a-30a5-4860-a717-ca1dfd8faf4e,1815,,"[64.3, 54.3]",3754120,49,,,,,-1.5189466,,Right Foot,,,"[66.9, 4.2]",,Low Pass,,50.16742,,,,Aaron Cresswell,3062.0,,True,,,,2,From Throw In,Mark Noble,3874.0,Right Defensive Midfield,88,West Ham United,40,['0f23e42c-03bc-4452-aa62-4842f0b3f8b9'],51,,,,,,,,,,,,,,,,West Ham United,40,00:04:51.663,Pass,
,,,,,,,,,,,,,,,,,,0.751862,,,,,,,,,,,,10475ba4-d2ec-4b46-a28d-69e780bcc864,1818,,"[68.9, 5.4]",3754120,49,,,,,1.5707964,,Left Foot,,,"[68.9, 16.6]",,Ground Pass,,11.2,,,,Victor Moses,3963.0,,,,,,2,From Throw In,Aaron Cresswell,3062.0,Left Wing Back,88,West Ham United,40,['b85420ce-a176-4e09-92e8-b55e69b4ffe9'],55,,,,,,,,,,,,,,,,West Ham United,40,00:04:55.758,Pass,
,,,,,,,,,,,,,,,,,,0.778306,,,,,,,,,,,,500c1421-9a31-4662-8dc2-3f3ebf99b360,1822,,"[69.9, 15.1]",3754120,49,,,,,-1.9746561,,Right Foot,,,"[64.9, 3.4]",,Ground Pass,,12.7236,,,,Aaron Cresswell,3062.0,,,,,,2,From Throw In,Victor Moses,3963.0,Right Center Forward,88,West Ham United,40,"['13fc22ad-43a6-4cc1-bb08-9ede42b1a76d', 'daf6c8fb-a3c9-485f-8181-6c42de8324a2']",58,,,,,,,,,,,,,,,,West Ham United,40,00:04:58.779,Pass,True
,,,,,,,,,,,,,,,,,,0.792978,,,,,,,,,,,,b6a09ff2-05d1-4ffd-99cf-28e0236dfdd1,1825,,"[64.9, 5.4]",3754120,50,,,,,1.8136916,,Left Foot,,,"[62.1, 16.7]",,Ground Pass,,11.641735,,,,Dimitri Payet,3491.0,,,,,,2,From Throw In,Aaron Cresswell,3062.0,Left Wing Back,88,West Ham United,40,['98c02030-0ce6-45fd-b1c6-25cbe7d16ce2'],2,,,,,,,,,,,,,,,,West Ham United,40,00:05:02.238,Pass,
,,,,,,,,,,,,,,,,,,2.613043,,,,,,,,,,,,406073e7-c0bc-48fa-be49-59e84ff0413b,1831,,"[61.9, 10.2]",3754120,50,,True,,,1.8743945,,Left Foot,,,"[49.4, 50.1]",,Ground Pass,,41.8122,,,,James Collins,3482.0,,,,,Free Kick,2,From Free Kick,Aaron Cresswell,3062.0,Left Wing Back,89,West Ham United,40,['1ef6fac2-fd8d-46ff-b42f-c0558de970ac'],13,,,,,,,,,,,,,,,,West Ham United,40,00:05:13.081,Pass,
,,,,,,,,,,,,,,,,,,0.983568,,,,,,,,,,,,5e4e6c26-ca2f-4aa6-b629-bebd3dbb73db,1833,,"[55.0, 51.5]",3754120,50,,,,,-0.023251623,,Right Foot,,,"[80.8, 50.9]",,Ground Pass,,25.806976,,Unknown,,,,,,,,,2,From Free Kick,James Collins,3482.0,Center Back,89,West Ham United,40,,18,,,,,,,,,,,,,,,,West Ham United,40,00:05:18.090,Pass,
,,,,,,,,,,,,,,,,,,1.145334,,,,,,,,,,,,b579ce8b-b099-486f-a8e7-d14a800eed29,1836,,"[82.7, 53.3]",3754120,51,,,,,-0.56347364,,Right Foot,,,"[106.6, 38.2]",,High Pass,,28.27048,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Dimitri Payet,3491.0,Center Attacking Midfield,90,West Ham United,40,['69d08810-343d-4946-8cf9-43f38ddd0f3c'],2,,,,,,,,,,,,,,,,West Ham United,40,00:06:02.446,Pass,
,,,,,,,,,,,,,,,,,,2.198957,,,,,,,,,,,,f9797f26-3dac-4f78-8ae2-bf601cf90133,1839,,"[92.1, 0.1]",3754120,51,,,,,3.034857,,,,,"[66.9, 2.8]",,Low Pass,,25.34423,,,,Winston Reid,4280.0,,,,,Throw-in,2,From Throw In,Aaron Cresswell,3062.0,Left Wing Back,91,West Ham United,40,['57746df7-a54c-48a2-b760-5c801f7a5738'],22,,,,,,,,,,,,,,,,West Ham United,40,00:06:22.526,Pass,
,,,,,,,,,,,,,,,,,,2.59983,,,,,,,,,,,,9a574c28-19d8-4fd0-99ba-06db984b1de2,1842,,"[63.9, 4.4]",3754120,51,,,,,1.924266,,Right Foot,,,"[53.2, 33.4]",,Ground Pass,,30.911001,,,,James Collins,3482.0,,,,,,2,From Throw In,Winston Reid,4280.0,Left Center Back,91,West Ham United,40,['8b041d2c-a3d9-482a-9d93-9beb14f0c3fd'],26,,,,,,,,,,,,,,,,West Ham United,40,00:06:26.036,Pass,
,,,,,,,,,,,,,,,,,,1.281174,,,,,,,,,,,,5bec334c-1211-4d4d-a460-cb98c3c25899,1845,,"[56.0, 37.6]",3754120,51,,,,,1.4998772,,Right Foot,,,"[57.3, 55.9]",,Ground Pass,,18.346117,,,,James Tomkins,3316.0,,,,,,2,From Throw In,James Collins,3482.0,Center Back,91,West Ham United,40,['0bee9303-fa7f-417b-9939-55d374bf9238'],31,,,,,,,,,,,,,,,,West Ham United,40,00:06:31.063,Pass,
,,,,,,,,,,,,,,,,,,1.017246,,,,,,,,,,,,07095f88-ab82-4418-85c0-dd24a8f13be4,1849,,"[55.0, 55.5]",3754120,51,,,,,-2.1788328,,Right Foot,,,"[46.3, 43.0]",,Ground Pass,,15.229576,,,,James Collins,3482.0,,,,,,2,From Throw In,James Tomkins,3316.0,Right Center Back,91,West Ham United,40,"['4dea8c27-1809-4ce3-8eb1-d07d82785714', 'a0c3b9d5-0733-489b-9427-cef81ceb4b4a']",33,,,,,,,,,,,,,,,,West Ham United,40,00:06:33.631,Pass,True
,,,,,,,,,,,,,,,,,,1.186656,,,,,,,,,,,,442e097d-9ce4-4566-82e0-c8202f19504b,1851,,"[46.3, 43.0]",3754120,51,,,,,0.6307976,,Right Foot,,,"[64.1, 56.0]",,Ground Pass,,22.041779,,,,Mark Noble,3874.0,,,,,,2,From Throw In,James Collins,3482.0,Center Back,91,West Ham United,40,['dfa7a991-481c-4bdd-b38b-829bcc5c47bf'],34,,,,,,,,,,,,,,,,West Ham United,40,00:06:34.649,Pass,
,,,,,,,,,,,,,,,,,,2.996966,,,,,,,,,,,,a305099a-cb8d-4bd0-92fe-44378899d37d,1854,,"[66.3, 56.3]",3754120,51,,,,,-0.02609849,d1942141-e5bf-499b-9674-2cb9e40f17d0,Right Foot,,,"[116.1, 55.0]",,Ground Pass,,49.816963,,,,Enner Remberto Valencia Lastra,28559.0,True,,,,,2,From Throw In,Mark Noble,3874.0,Right Defensive Midfield,91,West Ham United,40,['e010833e-f1e5-42c0-a9e1-bcd4e6fd723f'],36,,,,,,,,,,,,,,,,West Ham United,40,00:06:36.901,Pass,
,,,,,,,,,,,,,,,,,,2.731135,,,,,,,,,,,,93300c29-ba34-41c8-b865-44981afc02c9,1859,,"[8.3, 25.1]",3754120,51,,True,,,-0.23590861,,Drop Kick,,,"[70.7, 10.1]",,High Pass,,64.17757,,,,Shane Long,3842.0,,,,,,2,From Keeper,Fraser Forster,3970.0,Goalkeeper,92,Southampton,25,['3a861351-4c53-464a-aeae-dc7ac0af4556'],57,,,,,,,,,,,,,,,,Southampton,25,00:06:57.495,Pass,
,,,,,,,,,,,,,,,,,,2.40439,,,,,,,,,,,,cd6f4fce-f41e-418e-a72f-1f7aba83b976,1865,,"[30.1, 80.0]",3754120,52,,,,,-2.1414504,,,,,"[20.6, 65.2]",,Low Pass,,17.586643,,,,James Tomkins,3316.0,,,,,Throw-in,2,From Throw In,Michail Antonio,3349.0,Right Wing Back,93,West Ham United,40,['70f2c563-015a-4bb5-9e7c-69f0c1bb414f'],32,,,,,,,,,,,,,,,,West Ham United,40,00:07:32.738,Pass,
,,,,,,,,,,,,,,,,,,1.730294,,,,,,,,,,,,fc05c409-15ec-4718-b376-7cdf3684cbe2,1868,,"[17.2, 63.8]",3754120,52,,,,,-2.3746426,,Right Foot,,,"[3.4, 50.5]",,Ground Pass,,19.165855,,,,Adrián San Miguel del Castillo,3623.0,,,,,,2,From Throw In,James Tomkins,3316.0,Right Center Back,93,West Ham United,40,['44ae4ded-4c3a-4da9-a71d-ed2119e2d4c8'],35,,,,,,,,,,,,,,,,West Ham United,40,00:07:35.654,Pass,
,,,,,,,,,,,,,,,,,,3.309555,,,,,,,,,,,,ae08d8fe-3df5-4f04-9313-d42224bf55e8,1872,,"[4.5, 52.3]",3754120,52,,,,,-0.100668654,,Right Foot,,,"[63.9, 46.3]",,High Pass,,59.702263,,Incomplete,,Victor Moses,3963.0,,,,,,2,From Throw In,Adrián San Miguel del Castillo,3623.0,Goalkeeper,93,West Ham United,40,"['92e6f523-b3d8-4d30-aff0-3318d6be9526', 'd17226ce-dc3f-446e-8363-6678c390af92', 'e59e1e07-9638-4caa-9c68-86b7f93854b2']",38,,,,,,,,,,,,,,,,West Ham United,40,00:07:38.868,Pass,True
,,,,,,,,,,,,,,,,,,1.779043,,,,,,,,,,,,d17226ce-dc3f-446e-8363-6678c390af92,1875,,"[56.2, 33.8]",3754120,52,,,,True,1.1959556,,,,,"[58.6, 39.9]",,High Pass,,6.5551505,,,,Jordy Clasie,16181.0,,,,,Recovery,2,Regular Play,José Miguel da Rocha Fonte,3960.0,Center Back,94,Southampton,25,"['1b49a6b8-5788-4c3e-a191-6055dc8a1832', '9a1e19cc-950c-4ba6-9276-6b6f97a0ca52', 'ae08d8fe-3df5-4f04-9313-d42224bf55e8']",42,,,,,,,,,,,,,,,,Southampton,25,00:07:42.178,Pass,True
,,,,,,,,,,,,,,,,,,2.274527,,,,,,,,,,,,6d8c8a84-5da5-4ace-91d7-f3b217a46703,1878,,"[58.2, 39.5]",3754120,52,,,,,-0.23297924,,Right Foot,,,"[81.8, 33.9]",,High Pass,,24.255308,,Incomplete,,Graziano Pellè,11062.0,,,,,,2,Regular Play,Jordy Clasie,16181.0,Left Defensive Midfield,94,Southampton,25,"['19b42004-3793-4c1d-90a9-7d96ec3af007', '8452fba9-cfae-4b92-873c-8535e094126a']",44,,,,,,,,,,,,,,,,Southampton,25,00:07:44.018,Pass,
,,,,,,,,,,,,,,,,,,1.684931,,,,,,,,,,,,8452fba9-cfae-4b92-873c-8535e094126a,1880,,"[38.3, 46.2]",3754120,52,,,,,0.3942727,,Head,,,"[52.0, 51.9]",,Low Pass,,14.838464,,Incomplete,,,,,,,,Recovery,2,Regular Play,James Collins,3482.0,Center Back,94,Southampton,25,"['62623e56-5dc7-4826-a6d3-8712ddf1513a', '6d8c8a84-5da5-4ace-91d7-f3b217a46703']",46,,,,,,,,,,,,,,,,West Ham United,40,00:07:46.292,Pass,
,,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,bc26bfc1-c5a9-4b02-a9ff-2183bce8317d,1895,,"[63.3, 38.0]",3754120,55,,True,,,-1.4056476,,Right Foot,,,"[68.4, 7.4]",,Ground Pass,,31.022089,,,,Winston Reid,4280.0,,,,,Free Kick,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Left Defensive Midfield,96,West Ham United,40,['b09dfbcd-2f94-403b-ae0e-2a2d0408c9e8'],54,,,,,,,,,,,,,,,,West Ham United,40,00:10:54.146,Pass,
,,,,,,,,,,,,,,,,,,1.667391,,,,,,,,,,,,f13cbe0c-b742-438b-837d-694f88427b50,1897,,"[67.9, 4.8]",3754120,55,,,,,2.177784,,Right Foot,,,"[50.4, 30.0]",,Ground Pass,,30.68045,,,,James Collins,3482.0,,,,,,2,From Free Kick,Winston Reid,4280.0,Left Center Back,96,West Ham United,40,['5e14e635-548e-41f9-a5fa-07a9ab6c374b'],56,,,,,,,,,,,,,,,,West Ham United,40,00:10:56.749,Pass,
,,,,,,,,,,,,,,,,,,1.171644,,,,,,,,,,,,fd1b4dd6-9a45-4ec4-8368-9e0f49cdc8b5,1900,,"[51.6, 33.4]",3754120,55,,,,,1.4048718,,Right Foot,,,"[55.1, 54.3]",,Ground Pass,,21.191036,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,2,From Free Kick,James Collins,3482.0,Center Back,96,West Ham United,40,['eabf3758-4598-4b51-8229-de4239fbc5d4'],59,,,,,,,,,,,,,,,,West Ham United,40,00:10:59.949,Pass,
,,,,,,,,,,,,,,,,,,1.422871,,,,,,,,,,,,5b3a95ee-5837-4a46-bf3a-73bbe9559424,1903,,"[55.0, 57.9]",3754120,56,,,,,0.74955696,,Right Foot,,,"[68.0, 70.0]",,Ground Pass,,17.759787,,,,James Tomkins,3316.0,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Left Defensive Midfield,96,West Ham United,40,['7af839da-9a9f-44ae-bb64-51c750322217'],2,,,,,,,,,,,,,,,,West Ham United,40,00:11:02.283,Pass,
,,,,,,,,,,,,,,,,,,1.24171,,,,,,,,,,,,b850c321-2691-48a4-9615-c223e074ab11,1906,,"[80.2, 70.0]",3754120,56,,,,,-2.5868628,,Right Foot,,,"[63.9, 59.9]",,Ground Pass,,19.175505,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,2,From Free Kick,James Tomkins,3316.0,Right Center Back,96,West Ham United,40,['31430597-2fe0-42cd-a364-2b2e8d173c11'],6,,,,,,,,,,,,,,,,West Ham United,40,00:11:06.755,Pass,
,,,,,,,,,,,,,,,,,,1.55666,,,,,,,,,,,,2179d14d-d52e-48a8-b835-c8e02659da8d,1910,,"[62.5, 60.9]",3754120,56,,,,,-2.4270813,,Right Foot,,,"[44.4, 45.2]",,Ground Pass,,23.960384,,,,James Collins,3482.0,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Left Defensive Midfield,96,West Ham United,40,"['a7f69096-61e5-44d2-859f-e36fa85b9d06', 'c772cae4-ad82-4d79-aa54-54bb7e5113d2']",8,,,,,,,,,,,,,,,,West Ham United,40,00:11:08.529,Pass,True
,,,,,,,,,,,,,,,,,,1.335894,,,,,,,,,,,,a990e9ca-372c-4b3f-8ca2-7606e6e55a74,1913,,"[48.2, 44.2]",3754120,56,,,,,-1.5790949,,Right Foot,,,"[48.0, 20.1]",,Ground Pass,,24.10083,,,,Winston Reid,4280.0,,,,,,2,From Free Kick,James Collins,3482.0,Center Back,96,West Ham United,40,['38f4a4b1-cd67-4fbb-a0d5-668f127ff981'],12,,,,,,,,,,,,,,,,West Ham United,40,00:11:12.178,Pass,
,,,,,,,,,,,,,,,,,,1.595124,,,,,,,,,,,,de063576-b88b-41de-9bed-84f446fb39ac,1916,,"[51.0, 9.2]",3754120,56,,,,,-0.8323435,,Right Foot,,,"[58.1, 1.4]",,Ground Pass,,10.547511,,,,Aaron Cresswell,3062.0,,,,,,2,From Free Kick,Winston Reid,4280.0,Left Center Back,96,West Ham United,40,['494ad876-77bc-4725-af0d-7ec79e2c0483'],14,,,,,,,,,,,,,,,,West Ham United,40,00:11:14.185,Pass,
,,,,,,,,,,,,,,,,,,1.246507,,,,,,,,,,,,6dbb91ac-d147-4ff0-bf61-505f284d6b3e,1919,,"[61.9, 3.4]",3754120,56,,,,,1.5707964,,Right Foot,,,"[61.9, 22.5]",,Ground Pass,,19.1,,,,Winston Reid,4280.0,,,,,,2,From Free Kick,Aaron Cresswell,3062.0,Left Wing Back,96,West Ham United,40,['6c36b99e-6eda-4c7e-804e-88092960b75a'],17,,,,,,,,,,,,,,,,West Ham United,40,00:11:17.538,Pass,
,,,,,,,,,,,,,,,,,,0.861525,,,,,,,,,,,,d0a9e964-a126-4ac4-9b5e-bff652d9c744,1922,,"[63.5, 27.1]",3754120,56,,,,,-0.9000017,,Right Foot,,,"[75.8, 11.6]",,Ground Pass,,19.787369,,,,Dimitri Payet,3491.0,,,,,,2,From Free Kick,Winston Reid,4280.0,Left Center Back,96,West Ham United,40,['2b3487cb-5b40-4162-83de-1b8cf13c2204'],21,,,,,,,,,,,,,,,,West Ham United,40,00:11:21.480,Pass,
