ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[98.6, 55.6]",,,,,,,,,,,,0.566181,,,,,,,,,,,,,7ac62fc5-f0df-4135-8738-12d407551fb1,924,,"[105.4, 58.3]",3754218,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shane Long,3842.0,Center Forward,68,Southampton,25,"['6129ebfd-94cd-4ebe-b96e-dc9deb8d21dd', '682a52ff-2135-4d5b-b3b2-d278ff1f3603']",41,,,,,,,,,,,,,,,,,Southampton,25,00:31:41.390,Carry,
,,,,"[93.7, 52.2]",,,,,,,,,,,,2.215956,,,,,,,,,,,,,9f344375-afc3-4cca-a8e8-3867d128caee,927,,"[88.4, 56.4]",3754218,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oriol Romeu Vidal,3272.0,Left Defensive Midfield,68,Southampton,25,"['67701251-ffb1-4a30-9838-b6d7b2c1b609', '8cb2b172-764e-4de1-877b-7bb3280f8378']",42,,,,,,,,,,,,,,,,,Southampton,25,00:31:42.865,Carry,
,,,,"[99.4, 61.0]",,,,,,,,,,,,0.971611,,,,,,,,,,,,,827b4749-19cd-4737-91d5-5a6ad5e9e1fa,930,,"[101.3, 60.7]",3754218,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Right Wing,68,Southampton,25,"['0fc47c5d-e024-4f79-94f3-de18bf0d46fa', 'ee0c3dc8-3207-4263-ae42-f6c3eacb780c']",45,,,,,,,,,,,,,,,,,Southampton,25,00:31:45.748,Carry,
,,,,"[112.5, 68.9]",,,,,,,,,,,,0.067912,,,,,,,,,,,,,79ef3c62-7e00-4558-8534-c0be3b576a3e,933,,"[112.2, 68.9]",3754218,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Wing Back,68,Southampton,25,"['828667f7-e543-4ef8-b550-7142baf31c18', 'ffad738e-8ea1-4a9b-8137-4223b3946f26']",48,,,,,,,,,,,,,,,,,Southampton,25,00:31:48.262,Carry,
,,,,"[116.4, 30.8]",,,,,,,,,,,,0.327126,,,,,,,,,,,,,e1b554ef-f705-4784-99c3-c64f929fd585,941,,"[117.5, 31.1]",3754218,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Victor Wanyama,3098.0,Right Defensive Midfield,69,Southampton,25,"['2feadd8f-0fed-4113-b3ea-c0139372b76f', '66bd3b40-8eb1-4cfc-9227-5762065118f1', 'ad6bba59-36da-4998-b163-63b3a4ac9ac9']",23,,,,,,,,,,,,,,,,,Southampton,25,00:32:23.077,Carry,True
,,,,"[63.5, 52.6]",,,,,,,,,,,,1.686705,,,,,,,,,,,,,ffdbef91-5604-49e9-a43c-c9a590dfde0b,947,,"[62.9, 46.7]",3754218,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Cédric Ricardo Alves Soares,3329.0,Right Wing Back,69,Southampton,25,"['7e71e562-3dae-4e01-bbc3-406ecb6bc219', 'fd1dcdff-b01f-436d-8256-2d94bfd93b33']",31,,,,,,,,,,,,,,,,,Southampton,25,00:32:31.562,Carry,
,,,,"[99.1, 54.0]",,,,,,,,,,,,1.220708,,,,,,,,,,,,,61d6cd89-c778-47e0-a8fb-94594d3fc753,952,,"[93.0, 51.1]",3754218,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Shane Long,3842.0,Center Forward,69,Southampton,25,"['804dfcf8-615e-4dfe-b5e5-fbd1e9b903b3', 'fdd275c8-55aa-43a0-8c73-3e96e27a44fb']",36,,,,,,,,,,,,,,,,,Southampton,25,00:32:36.611,Carry,
,,,,"[84.3, 58.8]",,,,,,,,,,,,0.712988,,,,,,,,,,,,,e2eb6e7b-a81b-46eb-afbe-e5a1509d0843,959,,"[86.5, 61.3]",3754218,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oriol Romeu Vidal,3272.0,Left Defensive Midfield,70,Southampton,25,"['6582e38e-b7d4-4304-9635-b521211816e0', 'a52cfd32-93d4-48b4-80fa-a75e585bba42']",54,,,,,,,,,,,,,,,,,Southampton,25,00:32:54.140,Carry,
,,,,"[61.4, 45.1]",,,,,,,,,,,,1.324663,,,,,,,,,,,,,34206bd9-bdd1-4d15-bc4f-06aeb091be07,962,,"[61.8, 45.1]",3754218,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Center Back,70,Southampton,25,"['465c7365-9ec5-42e9-8851-abbd55b6e7ac', 'f74a48aa-cf39-4f91-a09a-eb0028579978']",56,,,,,,,,,,,,,,,,,Southampton,25,00:32:56.829,Carry,
,,,,"[57.6, 18.4]",,,,,,,,,,,,1.001516,,,,,,,,,,,,,1a48d245-ecff-47e8-be01-c054a3b8a7ff,965,,"[57.2, 24.5]",3754218,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maya Yoshida,3300.0,Left Center Back,70,Southampton,25,"['24af4b1a-2060-42bc-b3db-ae1e931fe43c', '61add4d6-10b8-4555-871a-7ee934989a3f']",59,,,,,,,,,,,,,,,,,Southampton,25,00:32:59.236,Carry,
,,,,"[21.1, 31.6]",,,,,,,,,,,,0.082436,,,,,,,,,,,,,6925f2de-e289-49f1-95f0-16b1bad31dbb,970,,"[21.4, 31.6]",3754218,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paulo Dino Gazzaniga,5109.0,Goalkeeper,70,Southampton,25,"['298286e7-2c34-4c2f-9053-f0c863ef4b95', '460b5231-8a7e-4a10-8d93-39b1a408ea64']",4,,,,,,,,,,,,,,,,,Southampton,25,00:33:04.724,Carry,
,,,,"[57.5, 15.5]",,,,,,,,,,,,0.050193,,,,,,,,,,,,,c706e7f0-f431-4414-a374-43dc3447a232,980,,"[56.9, 15.0]",3754218,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jason Puncheon,19688.0,Left Midfield,71,Crystal Palace,31,"['4d221fd7-a598-4352-9fa4-8e1fb17565d7', '70915b5c-65e1-46c0-b997-4062eb4354f9']",21,,,,,,,,,,,,,,,,,Crystal Palace,31,00:33:21.287,Carry,
,,,,"[79.4, 56.5]",,,,,,,,,,,,3.663311,,,,,,,,,,,,,515e9bb5-976a-467c-b88d-13769e93bb2a,990,,"[65.1, 64.3]",3754218,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Left Defensive Midfield,73,Southampton,25,"['695c55fa-b74f-4fef-81e3-d34ef004cd6e', '7d42ff9e-6af9-4118-88aa-66935280bac3', '81368cd8-9313-40f3-b0ad-51d6d519b759']",45,,,,,,,,,,,,,,,,,Southampton,25,00:33:45.533,Carry,True
,,,,"[117.9, 7.2]",,,,,,,,,,,,3.13434,,,,,,,,,,,,,55614aec-bdd7-4ddc-92d2-af4451585f9a,1000,,"[111.4, 3.7]",3754218,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Victor Wanyama,3098.0,Right Defensive Midfield,74,Southampton,25,"['149fd9ce-0455-42dd-9a93-5701169b1e91', '8f428554-b154-4246-9845-12965f604acf', 'f962d919-cc16-4f17-af2f-77c739a729c3']",27,,,,,,,,,,,,,,,,,Southampton,25,00:34:27.752,Carry,True
,,,,"[35.7, 25.9]",,,,,,,,,,,,0.8545,,,,,,,,,,,,,26950aa4-4435-4b08-b1b9-7b6b737538ab,1011,,"[35.7, 25.9]",3754218,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oriol Romeu Vidal,3272.0,Left Defensive Midfield,75,Crystal Palace,31,"['8bfcfd3a-0211-4377-a64e-de4a836af3af', 'f96d0598-5808-4850-9bc6-5b6783687732']",9,,,,,,,,,,,,,,,,,Southampton,25,00:35:09.792,Carry,
,,,,"[63.7, 65.5]",,,,,,,,,,,,0.768459,,,,,,,,,,,,,cc8b8b24-700b-4e43-9308-99cc823c5d49,1016,,"[63.7, 65.5]",3754218,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joel Ward,3443.0,Right Back,75,Crystal Palace,31,"['226418e0-21bc-4f4c-a755-4994ac87dda6', 'abd4dfff-89b2-4f8d-9df5-805aa9513997']",13,,,,,,,,,,,,,,,,,Crystal Palace,31,00:35:13.842,Carry,
,,,,"[20.2, 42.1]",,,,,,,,,,,,17.973652,,,,,,,,,,,,,d46dd397-b6da-418e-85e2-f4701f250112,1019,,"[3.0, 19.9]",3754218,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paulo Dino Gazzaniga,5109.0,Goalkeeper,75,Crystal Palace,31,"['ac972937-028c-4a02-acdb-b4ab0c3636d7', 'cc74011d-417f-4712-b005-0833a4bd96b7']",19,,,,,,,,,,,,,,,,,Southampton,25,00:35:19.831,Carry,
,,,,"[36.9, 33.9]",,,,,,,,,,,,0.676041,,,,,,,,,,,,,63937014-08ad-46dd-8a54-84cf5855e838,1023,,"[41.5, 29.3]",3754218,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jason Puncheon,19688.0,Left Midfield,75,Crystal Palace,31,"['51b427c2-8b1c-4e15-8f4d-815d93c41e35', '64dadddc-5e7c-4592-9bb0-27b39b7ba5d1', 'e8551a0a-5db0-42fb-9929-4bbbea5d281f']",42,,,,,,,,,,,,,,,,,Crystal Palace,31,00:35:42.669,Carry,True
,,,,"[62.6, 30.5]",,,,,,,,,,,,1.025831,,,,,,,,,,,,,bc484291-c1eb-444f-9b22-133598c3481a,1030,,"[51.2, 32.8]",3754218,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jason Puncheon,19688.0,Left Midfield,75,Crystal Palace,31,"['a23b7962-08dd-47a5-af24-37793512adef', 'b7e4b86c-3a52-4637-8904-d0527b041d93']",47,,,,,,,,,,,,,,,,,Crystal Palace,31,00:35:47.744,Carry,
,,,,"[113.4, 13.4]",,,,,,,,,,,,3.774318,,,,,,,,,,,,,93881518-d1f3-4d2c-8f6d-3c64ec6c2470,1033,,"[95.0, 4.5]",3754218,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yannick Bolasie Yala,3589.0,Right Center Forward,75,Crystal Palace,31,"['c08e33e3-ec92-4458-b225-a6891451dbfb', 'eb73aff3-c634-4d35-9462-0083ce461cd3']",51,,,,,,,,,,,,,,,,,Crystal Palace,31,00:35:51.512,Carry,
,,,,"[9.4, 42.9]",,,,,,,,,,,,0.617205,,,,,,,,,,,,,2b382fb2-fe25-4f82-9184-7be575b9d936,1037,,"[8.9, 42.9]",3754218,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Left Defensive Midfield,76,Southampton,25,"['d49eb476-e9f0-421c-907c-dab23269bd88', 'e5372132-3162-406d-8867-a8a68ab2a7bb']",57,,,,,,,,,,,,,,,,,Southampton,25,00:35:57.135,Carry,
,,,,"[24.8, 57.5]",,,,,,,,,,,,0.16,,,,,,,,,,,,,85c666c4-0833-4f1a-8de5-04d862eed71f,1040,,"[24.8, 57.5]",3754218,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Wing Back,76,Southampton,25,"['9ac32f1f-941f-45a8-8a7e-18f466fb4f0d', 'ca92c6cd-0c7a-4344-a6a6-c0da0fb2d179']",0,,,,,,,,,,,,,,,,,Southampton,25,00:36:00.325,Carry,
,,,,"[48.6, 67.3]",,,,,,,,,,,,0.152047,,,,,,,,,,,,,324b4c88-75f7-4cf6-bc95-19819220fb66,1044,,"[47.3, 64.3]",3754218,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shane Long,3842.0,Center Forward,76,Southampton,25,"['26a1119a-7530-480c-b962-fabc4b74242a', '4adbebad-52a0-4720-8556-9e699901df54', 'fd586dda-797c-44a8-a840-655606718606']",3,,,,,,,,,,,,,,,,,Southampton,25,00:36:03.740,Carry,True
,,,,"[17.2, 28.2]",,,,,,,,,,,,1.012181,,,,,,,,,,,,,0ab69414-c2db-4d1f-8681-753e23762d79,1049,,"[22.2, 29.3]",3754218,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,77,Crystal Palace,31,"['989acad9-a442-41c9-bb41-6f3f3710dc25', '9c293a2b-9203-4ef7-ab0c-34315939162c']",9,,,,,,,,,,,,,,,,,Crystal Palace,31,00:36:09.188,Carry,
,,,,"[6.3, 49.0]",,,,,,,,,,,,0.116104,,,,,,,,,,,,,b99d231e-60ae-47b8-b09a-980b24c02570,1052,,"[6.0, 49.0]",3754218,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Hennessey,3488.0,Goalkeeper,77,Crystal Palace,31,"['34e201bf-9f27-41ea-aa99-85bfc2647e8c', 'bf0a7829-3832-4494-b785-e93bd638f190']",13,,,,,,,,,,,,,,,,,Crystal Palace,31,00:36:13.292,Carry,
,,,,"[83.7, 7.8]",,,,,,,,,,,,0.107693,,,,,,,,,,,,,6f44af07-f64e-4f4d-9e89-a045b8d3a4fd,1065,,"[85.1, 8.6]",3754218,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Right Wing,79,Crystal Palace,31,"['055be088-a477-4cd4-9f26-cf401b004827', 'a58892a6-b09e-48a1-b535-d4a92f1307fb', 'a5fa44fb-5345-498a-b370-d745e3676dc0']",8,,,,,,,,,,,,,,,,,Southampton,25,00:37:08.670,Carry,True
,,,,"[37.2, 68.2]",,,,,,,,,,,,0.966336,,,,,,,,,,,,,d3dc2274-aa08-4d98-b422-a89a839ba7f2,1068,,"[36.4, 72.3]",3754218,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James McArthur,3464.0,Left Center Midfield,79,Crystal Palace,31,"['05c67081-fce9-422d-9674-47f0692a8af7', '38583445-6697-4949-8e02-c12cff3ee2bc', '99512008-7108-46f4-aee2-a3fce05baba5']",9,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:09.260,Carry,True
,,,,"[18.8, 44.4]",,,,,,,,,,,,7.090607,,,,,,,,,,,,,3b0ccb91-6e1d-4058-a2c9-d6d1acde7bcb,1074,,"[7.9, 37.2]",3754218,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wayne Hennessey,3488.0,Goalkeeper,79,Crystal Palace,31,"['155097ec-7140-4b64-ba94-21c17042e761', 'f188297c-e150-4b11-9f6a-686a97becab6']",14,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:14.215,Carry,
,,,,"[111.0, 62.5]",,,,,,,,,,,,1.831503,,,,,,,,,,,,,cf71d35d-cfff-4c2d-97c1-772deddfc486,1082,,"[98.7, 63.9]",3754218,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Right Center Forward,80,Crystal Palace,31,"['618109ad-4165-4ecd-8fb4-2eabb046babf', '73d6f884-3c5d-4c60-b488-aa3d68c259c3', 'cff5e8d4-8601-4b63-89b2-0069135d1bdc']",29,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:29.984,Carry,True
,,,,"[118.2, 62.5]",,,,,,,,,,,,1.298446,,,,,,,,,,,,,8072693a-e086-4fe0-b817-f5dbefc19a58,1086,,"[111.0, 62.5]",3754218,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Right Center Forward,80,Crystal Palace,31,"['01d31db4-e34a-4a20-b0aa-2e47233cec79', '73d6f884-3c5d-4c60-b488-aa3d68c259c3', '962abae9-20b2-433d-9375-df1ba6094d2e', 'cff5e8d4-8601-4b63-89b2-0069135d1bdc']",31,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:31.816,Carry,True
,,,,"[67.9, 64.8]",,,,,,,,,,,,0.849807,,,,,,,,,,,,,6d3931e7-f439-4d7a-93c5-924eb7a6bb5d,1104,,"[69.0, 67.1]",3754218,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Connor Wickham,20641.0,Left Center Forward,82,Crystal Palace,31,"['9a6af001-33c5-4221-8cf0-3b924556529a', 'a0bc554f-a91b-4a22-a802-f61b38ae70d2']",55,,,,,,,,,,,,,,,,,Crystal Palace,31,00:38:55.119,Carry,
,,,,"[89.6, 5.9]",,,,,,,,,,,,1.417257,,,,,,,,,,,,,5772e7e3-6141-4814-9774-f36ccf36432c,1109,,"[75.6, 5.2]",3754218,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,82,Crystal Palace,31,"['28d38fe0-0afa-4910-968d-f97a26b13fc5', '3a4d1597-cbf9-4f96-9e8b-bb38c5d6a7a3', '3f34714f-b36d-498b-a1c0-36fe59be64e4']",0,,,,,,,,,,,,,,,,,Crystal Palace,31,00:39:00.290,Carry,True
,,,,"[98.3, 12.8]",,,,,,,,,,,,1.708692,,,,,,,,,,,,,ddcb7674-d153-4198-90df-dfc1df06f33d,1112,,"[89.6, 5.9]",3754218,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,82,Crystal Palace,31,"['3a4d1597-cbf9-4f96-9e8b-bb38c5d6a7a3', '3f34714f-b36d-498b-a1c0-36fe59be64e4', 'a0e6fa25-f7a9-4640-a73a-f4dc3ca36be8']",1,,,,,,,,,,,,,,,,,Crystal Palace,31,00:39:01.708,Carry,True
,,,,"[56.1, 24.8]",,,,,,,,,,,,2.803001,,,,,,,,,,,,,0935561e-d1d6-4b1f-9ad3-9514ec92572c,1117,,"[69.0, 25.9]",3754218,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James McArthur,3464.0,Left Center Midfield,82,Crystal Palace,31,"['9fd04d63-a256-4f66-b613-87f245693d00', 'a970fbb8-b905-456b-83c9-0d47e25d1691']",6,,,,,,,,,,,,,,,,,Crystal Palace,31,00:39:06.072,Carry,
,,,,"[70.7, 16.4]",,,,,,,,,,,,4.13116,,,,,,,,,,,,,7b6a3b3b-557a-4621-beab-d2598dc64f01,1120,,"[70.7, 7.1]",3754218,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jason Puncheon,19688.0,Left Midfield,82,Crystal Palace,31,"['454616b4-b7e6-48f2-9e9d-890d0f2fd63c', '614ce943-0819-4413-af31-48ae76a762cf', '7a1546a3-b745-4e15-9824-0eee4c40ca6c']",10,,,,,,,,,,,,,,,,,Crystal Palace,31,00:39:10.593,Carry,True
,,,,"[55.4, 53.0]",,,,,,,,,,,,0.931947,,,,,,,,,,,,,4363fb6e-529c-420c-8a8d-7495e8849cff,1126,,"[56.4, 54.2]",3754218,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Right Wing,83,Southampton,25,"['7a69c3f6-b5c8-4aac-94a3-a8d0553d56ca', '99380be3-ee00-4c05-81b8-bc2d93e0d011', 'ec708055-2f54-407f-b921-13a5778dc435']",17,,,,,,,,,,,,,,,,,Southampton,25,00:39:17.294,Carry,True
,,,,"[96.7, 7.2]",,,,,,,,,,,,5.942097,,,,,,,,,,,,,e9cdf98e-90fb-413d-83a3-2f9ff977cde2,1134,,"[56.5, 9.1]",3754218,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Bertrand,20045.0,Left Wing Back,83,Southampton,25,"['13b60734-fc5f-45ff-ae5a-21d366f1f470', '36c44a23-9f5a-4ac7-9aad-e73c00a0272d', '5471e3bd-77d1-41aa-a11c-05dad0eeed5f']",22,,,,,,,,,,,,,,,,,Southampton,25,00:39:22.079,Carry,True
,,,,"[11.2, 77.8]",,,,,,,,,,,,1.483484,,,,,,,,,,,,,56df6924-a2ab-4a2e-a80c-a802ce05a263,1139,,"[9.5, 73.4]",3754218,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joel Ward,3443.0,Right Back,83,Southampton,25,"['4610a5d2-a147-43f7-aaaf-742789b293c0', '8f10a15d-7d4e-4d94-b0df-453acff5f970', 'c7874872-4341-448c-b5d9-4add8b8d960f']",29,,,,,,,,,,,,,,,,,Crystal Palace,31,00:39:29.408,Carry,True
,,,,"[91.8, 2.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,,1d130723-1690-463b-8da4-58b7521976eb,1145,,"[91.8, 2.1]",3754218,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maya Yoshida,3300.0,Left Center Back,85,Southampton,25,"['6becc2c9-b076-433c-99a5-c665b102cd7a', 'c71314f1-7578-463d-878d-f421f0b9d3e5']",10,,,,,,,,,,,,,,,,,Southampton,25,00:40:10.249,Carry,
,,,,"[102.1, 3.4]",,,,,,,,,,,,0.072364,,,,,,,,,,,,,09f7c88f-a7ff-4470-b95f-ebc7eba57615,1148,,"[101.3, 3.0]",3754218,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Bertrand,20045.0,Left Wing Back,85,Southampton,25,"['1d54e16c-d0a9-40c4-82b1-2f7ab72d086b', 'ec1e7911-d235-4d25-afe5-e4745de4e387']",11,,,,,,,,,,,,,,,,,Southampton,25,00:40:11.119,Carry,
,,,,"[104.0, 4.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,c14dc2fd-93ae-4f78-804c-ffcf677e1697,1151,,"[104.0, 4.8]",3754218,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Davis,3828.0,Left Wing,85,Southampton,25,"['31509b31-2a20-4bf7-ad84-664dd2b1fba0', '81bb4d79-904d-4bbe-8379-cea051716dc0']",11,,,,,,,,,,,,,,,,,Southampton,25,00:40:11.785,Carry,
,,,,"[114.8, 1.8]",,,,,,,,,,,,0.027991,,,,,,,,,,,,,247bb9b2-9c46-4ab8-a23b-665c6b2298e1,1155,,"[113.7, 1.1]",3754218,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Bertrand,20045.0,Left Wing Back,85,Southampton,25,"['27ff65f2-4194-446e-82c9-e09dc0618acb', '28f3ee32-1834-4576-8cba-89f345864aa7', '4a67ca14-f912-4e1c-8eb4-0a2c65226249']",13,,,,,,,,,,,,,,,,,Southampton,25,00:40:13.902,Carry,True
,,,,"[99.7, 18.0]",,,,,,,,,,,,0.156119,,,,,,,,,,,,,808c8c5c-73b5-40de-af6c-ae591a86de3a,1165,,"[99.8, 18.8]",3754218,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sadio Mané,3629.0,Right Wing,86,Southampton,25,"['374c500c-5301-40cc-9437-7720a9e4122e', 'a6d0b964-acfa-4bc1-aa13-463f63dcaefb', 'e7648351-593e-4301-8af0-73abe69baaae', 'f03ee208-35d3-43a4-b207-075ce365daf2']",46,,,,,,,,,,,,,,,,,Southampton,25,00:40:46.004,Carry,True
,,,,"[105.7, 24.3]",,,,,,,,,,,,2.825678,,,,,,,,,,,,,4039801c-8788-4d97-beae-030724a109e2,1168,,"[99.7, 18.0]",3754218,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sadio Mané,3629.0,Right Wing,86,Southampton,25,"['374c500c-5301-40cc-9437-7720a9e4122e', 'a6d0b964-acfa-4bc1-aa13-463f63dcaefb', 'bde4b81c-02ab-40f5-9adb-cc149b29ce4b', 'e7648351-593e-4301-8af0-73abe69baaae']",46,,,,,,,,,,,,,,,,,Southampton,25,00:40:46.160,Carry,True
,,,,"[105.4, 3.0]",,,,,,,,,,,,1.110724,,,,,,,,,,,,,12f154ae-28c5-48c3-b34e-20cdd3412f6f,1177,,"[107.6, 5.6]",3754218,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Steven Davis,3828.0,Left Wing,86,Southampton,25,"['0af2233c-5e50-4213-a1dd-bf8a5d83228a', '0dce5800-a996-434d-ab40-a8f0c0a1f991', 'aadeca1a-057c-4e63-9cc9-03c314d7253f']",54,,,,,,,,,,,,,,,,,Southampton,25,00:40:54.780,Carry,True
,,,,"[14.7, 77.1]",,,,,,,,,,,,0.493461,,,,,,,,,,,,,204aa700-d291-4500-bf36-c7c3d91995e0,1180,,"[14.7, 77.1]",3754218,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Wilfried Zaha,3507.0,Right Midfield,86,Southampton,25,"['46d0b62f-9e52-402a-8b31-33db184a4e73', '9554df09-46e9-4d7d-9a94-cfd1b20e6222']",57,,,,,,,,,,,,,,,,,Crystal Palace,31,00:40:57.508,Carry,
,,,,"[106.8, 6.4]",,,,,,,,,,,,0.214949,,,,,,,,,,,,,dcaf1fad-809e-4e16-858b-23a779671148,1186,,"[105.7, 6.7]",3754218,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Steven Davis,3828.0,Left Wing,86,Southampton,25,"['0456476a-1136-4aa9-a65d-9783cb8f308c', '1e5d750a-7652-4f27-a9dc-6a84414c1a0f', '6210cb1f-c522-4230-99fc-f2620489d291']",0,,,,,,,,,,,,,,,,,Southampton,25,00:41:00.523,Carry,True
,,,,"[2.2, 60.2]",,,,,,,,,,,,2.911016,,,,,,,,,,,,,49cbdcc0-8ec1-4d84-b2c1-5d3c80d6181d,1189,,"[13.3, 73.7]",3754218,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Midfield,87,Crystal Palace,31,"['54ad541d-5fa8-4cb7-be2f-1bdd5715e7dc', '71683df2-dc4c-4cd9-901b-be137f65f124']",0,,,,,,,,,,,,,,,,,Crystal Palace,31,00:41:00.738,Carry,
,,,,"[41.0, 79.4]",,,,,,,,,,,,2.06358,,,,,,,,,,,,,4abdd679-8c51-48b7-95ab-8ef86ae2b50d,1192,,"[26.4, 78.0]",3754218,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Right Center Forward,87,Crystal Palace,31,"['3ad3fe96-0d3f-4194-b291-837c4c7ee96e', '77da1ca8-b578-455b-924d-6c4646277d93']",5,,,,,,,,,,,,,,,,,Crystal Palace,31,00:41:05.765,Carry,
