50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.724873,,,,,,,,,,,b2f182ca-d490-4ea2-b661-15b5c26d3cb5,2254,,"[73.8, 75.1]",3754148,68,,,,,-1.0756631,,Right Foot,,,,"[81.9, 60.1]",,Ground Pass,,17.047287,Incomplete,,,,,,,,,,2,From Throw In,Billy Jones,10503.0,Right Back,164,Sunderland,41,['d7c28afb-bc59-45eb-a68f-877755d11217'],19,,,,,,,,,,,,,,,,,Sunderland,41,00:23:19.205,Pass,
,,,,,,,,,,,,,,,,,,1.0104,,,,,,,,,,,5c621b2b-e02c-4ad7-a50b-09a0e0fed57a,2257,,"[63.3, 44.4]",3754148,68,,,,,-0.40072265,,Right Foot,,,,"[83.6, 35.8]",,Ground Pass,,22.046541,,,Nacer Chadli,4831.0,,,,,,,2,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,164,Sunderland,41,['5a567217-dea2-4678-a615-14441b08429d'],27,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:23:27.435,Pass,
,,,,,,,,,,,,,,,,,,0.232001,,,,,,,,,,,6f4aeb67-0859-42d8-a21a-88f6c86ba36c,2260,,"[84.5, 35.8]",3754148,68,,,,,1.4259838,,Right Foot,,,,"[85.2, 40.6]",,Ground Pass,,4.8507733,Incomplete,,,,,,,,,,2,From Throw In,Nacer Chadli,4831.0,Left Wing,164,Sunderland,41,"['01abea08-ec00-4320-a989-e0df1c14fa61', '31f9511c-e495-4894-8d58-1e9d7dc4b88f']",28,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:23:28.446,Pass,True
,,,,,,,,,,,,,,,,,,0.195345,,,,,,,,,,,902746b1-1920-4e0d-a809-04075542b970,2264,,"[43.2, 24.8]",3754148,68,,,,,-0.0656948,,Right Foot,,,,"[50.8, 24.3]",,Ground Pass,,7.61643,Incomplete,,,,,,,,,,2,From Throw In,Jeremain Lens,16457.0,Right Wing,164,Sunderland,41,['b3fb42af-96ec-4ad2-b564-6ecaa0d61d28'],31,,,,,,,,,,,,,,,,,Sunderland,41,00:23:31.392,Pass,
,,,,,,,,,,,,,,,,,,0.804967,,,,,,,,,,,3134d0b4-f223-4990-848b-e65c3849f9e4,2272,,"[63.3, 15.9]",3754148,68,,,,,-0.79663366,,Left Foot,,,,"[72.1, 6.9]",,Ground Pass,,12.587296,,,Jermain Defoe,3337.0,,,,,,,2,From Throw In,Patrick van Aanholt,3321.0,Left Back,164,Sunderland,41,['4a565786-8613-4483-8016-56aa8907ae48'],36,,,,,,,,,,,,,,,,,Sunderland,41,00:23:36.668,Pass,
,,,,,,,,,,,,,,,,,,1.47758,,,,,,,,,,,55e81742-496d-409f-b33a-cece3fd25714,2276,,"[75.2, 3.8]",3754148,68,,,,,0.20447509,,Left Foot,,,,"[96.9, 8.3]",,Low Pass,,22.161678,,,Patrick van Aanholt,3321.0,,,,,,,2,From Throw In,Jermain Defoe,3337.0,Center Forward,164,Sunderland,41,['a9019c05-c1e4-4def-9968-a32368f15399'],39,,,,,,,,,,,,,,,,,Sunderland,41,00:23:39.517,Pass,
,,,,,,,,,,,,,,,,,,0.988491,,,,,,,,,,,8960543f-6492-44aa-8fea-0c8b973b38cf,2283,,"[26.5, 70.6]",3754148,68,,,,,-1.2687368,,Right Foot,,,,"[30.8, 56.8]",,Ground Pass,,14.4544115,,,Ryan Mason,40127.0,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,165,Tottenham Hotspur,38,['d74c9379-c96b-4981-bb8b-594135150da8'],45,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:23:45.100,Pass,
,,,,,,,,,,,,,,,,,,1.540713,,,,,,,,,,,b2ad7075-412a-4253-9ed5-22e48e482c58,2286,,"[39.7, 52.0]",3754148,68,,,,,1.5707964,,Left Foot,,,,"[39.7, 64.4]",,Ground Pass,,12.4,,,Toby Alderweireld,20005.0,,,,,,,2,Regular Play,Ryan Mason,40127.0,Left Defensive Midfield,165,Tottenham Hotspur,38,['7b55df49-efbb-4e54-a91e-7f7faa5bb103'],51,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:23:51.289,Pass,
,,,,,,,,,,,,,,,,,,1.122533,,,,,,,,,,,385848d1-88d3-48dc-ad37-27852fb541ba,2289,,"[40.4, 61.3]",3754148,68,,,,,-1.8040415,,Right Foot,,,,"[36.1, 43.2]",,Ground Pass,,18.603764,,,Jan Vertonghen,3077.0,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,165,Tottenham Hotspur,38,['ae72c7a7-f124-469f-a31b-62f460ad0ad0'],53,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:23:53.782,Pass,
,,,,,,,,,,,,,,,,,,2.406406,,,,,,,,,,,fce237e8-92c0-4ca1-a884-3ab210ed51fa,2292,,"[38.0, 42.9]",3754148,68,,,,,-0.8944528,,Left Foot,,,,"[50.2, 27.7]",,Ground Pass,,19.49051,,,Ryan Mason,40127.0,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,165,Tottenham Hotspur,38,['339ce67b-bb9b-4d5e-adbe-d7ae3b0d1150'],55,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:23:55.806,Pass,
,,,,,,,,,,,,,,,,,,1.011999,,,,,,,,,,,7ba7d045-84d3-4320-93c6-eabd046f2feb,2295,,"[62.6, 26.7]",3754148,69,,,,,1.2277724,,Left Foot,,,,"[66.6, 37.9]",,Ground Pass,,11.892855,,,Erik Lamela,3585.0,,,,,,,2,Regular Play,Ryan Mason,40127.0,Left Defensive Midfield,165,Tottenham Hotspur,38,['d79c305d-b689-4914-9ced-c0fc0f4c29ce'],0,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:24:00.618,Pass,
,,,,,,,,,,,,,,,,,,1.2758,,,,,,,,,,,1c98440c-e241-4fc7-85d9-24d63a93a59d,2297,,"[66.6, 37.9]",3754148,69,,,,,-1.7547398,,Left Foot,,,,"[64.2, 25.0]",,Ground Pass,,13.121357,,,Ryan Mason,40127.0,,,,,,,2,Regular Play,Erik Lamela,3585.0,Center Attacking Midfield,165,Tottenham Hotspur,38,['5820696c-8ae6-4b8f-84ac-2e6d4e54a5f3'],1,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:24:01.630,Pass,
,,,,,,,,,,,,,,,,,,2.516641,,,,,,,,,,,ec2ce5b4-67bb-4498-9ba6-276a77a97a13,2300,,"[64.2, 29.8]",3754148,69,,,,,1.0946158,,Right Foot,,,,"[87.1, 74.2]",,High Pass,,49.957684,,,Andros Townsend,3297.0,,,True,,,,2,Regular Play,Ryan Mason,40127.0,Left Defensive Midfield,165,Tottenham Hotspur,38,['b4098c6f-aeb3-4fce-9252-918a05b6d5b7'],3,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:24:03.808,Pass,
,,,,,,,,,,,,,,,,,,0.019509,,,,,,,,,,,46517c6c-8cab-444d-b978-1b63721022cb,2307,,"[116.5, 58.9]",3754148,69,,,,,-1.6262949,,Right Foot,,,,"[116.3, 55.3]",,Low Pass,,3.6055512,Incomplete,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Right Wing,165,Tottenham Hotspur,38,"['365826d5-6eed-4b48-97e4-7d695341689c', '6971629a-fe39-40f3-b767-425784eb01de']",11,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:24:11.803,Pass,True
,,,,,,,,,,,,,,,,,,1.764478,,,,,,,,,,,b621dcbd-b9aa-418f-9a3a-9cd20e683427,2309,,"[120.0, 80.0]",3754148,69,,,,,-1.7301891,,Left Foot,,,,"[113.2, 37.7]",,High Pass,True,42.843086,Incomplete,,,,,,True,Inswinging,,Corner,2,From Corner,Andros Townsend,3297.0,Right Wing,166,Tottenham Hotspur,38,['6d2b2a12-5946-4863-b6f3-4398172a59c9'],49,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:24:49.166,Pass,
,,,,,,,,,,,,,,,,,,3.632003,,,,,,,,,,,844f2654-2c02-4bf6-9d76-050a0250b639,2312,,"[16.7, 37.9]",3754148,69,,,,,0.012432752,,Drop Kick,,,,"[73.0, 38.6]",,High Pass,,56.30435,Incomplete,,,,,,,,,,2,From Keeper,Costel Fane Pantilimon,6871.0,Goalkeeper,167,Sunderland,41,['1f49a8c6-b11f-43ad-bf6d-c41e795b6fc1'],52,,,,,,,,,,,,,,,,,Sunderland,41,00:24:52.839,Pass,
,,,,,,,,,,,,,,,,,,1.875104,,,,,,,,,,,1f49a8c6-b11f-43ad-bf6d-c41e795b6fc1,2313,,"[47.1, 41.5]",3754148,69,,,,,-0.39181113,,Head,,,,"[63.8, 34.6]",,High Pass,,18.069311,,,Erik Lamela,3585.0,,,,,,Recovery,2,Regular Play,Ben Davies,3086.0,Left Back,168,Tottenham Hotspur,38,"['844f2654-2c02-4bf6-9d76-050a0250b639', 'd74cc061-e97a-4c75-a586-5eb881ae1d3d']",56,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:24:56.471,Pass,
,,,,,,,,,,,,,,,,,,0.191917,,,,,,,,,,,85a43951-a61f-46db-8349-c73f787d1317,2319,,"[53.3, 22.7]",3754148,70,,,,,0.071307465,,Left Foot,,,,"[56.1, 22.9]",,Low Pass,,2.8071337,Incomplete,,,,,,,,,Recovery,2,Regular Play,Ben Davies,3086.0,Left Back,168,Tottenham Hotspur,38,"['371614ee-fc54-49a5-9183-002060a502b0', '38b335e2-feb3-4047-ac99-0999970f257c']",2,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:25:02.011,Pass,True
,,,,,,,,,,,,,,,,,,2.138518,,,,,,,,,,,689c76ae-228d-4af2-bf37-f9a8a6159f3b,2324,,"[54.9, 0.1]",3754148,72,,True,,,1.730348,,,,,,"[53.5, 8.8]",,Low Pass,,8.811924,,,Ryan Mason,40127.0,,,,,,Throw-in,2,From Throw In,Ben Davies,3086.0,Left Back,169,Tottenham Hotspur,38,['ac85f994-bdf6-46a7-a338-1510bd098110'],2,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:02.849,Pass,
,,,,,,,,,,,,,,,,,,2.700014,,,,,,,,,,,ac84d445-b186-4509-90cc-d4d8b3802815,2326,,"[52.3, 9.5]",3754148,72,,,,,1.637222,,Right Foot,,,,"[49.2, 56.1]",,Ground Pass,,46.703,,,Kyle Walker,3205.0,,,True,,,,2,From Throw In,Ryan Mason,40127.0,Left Defensive Midfield,169,Tottenham Hotspur,38,['54556a38-3eea-473b-bdcf-365c2f91a00a'],6,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:06.326,Pass,
,,,,,,,,,,,,,,,,,,1.560332,,,,,,,,,,,256eec3e-2261-4f99-a0ee-a7416fe7ea75,2330,,"[56.4, 57.7]",3754148,72,,,,,-0.10214892,,Right Foot,,,,"[100.3, 53.2]",,High Pass,,44.130035,,,Nacer Chadli,4831.0,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,169,Tottenham Hotspur,38,['0e63209c-6c05-4f3c-9754-44c023a54eb9'],11,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:11.178,Pass,
,,,,,,,,,,,,,,,,,,1.201383,,,,,,,,,,,fbe0db92-8214-423a-8647-2b1ae83d52e5,2333,,"[100.3, 56.1]",3754148,72,,,,,1.4319888,,Right Foot,,,,"[102.2, 69.7]",,Ground Pass,,13.7320795,,,Andros Townsend,3297.0,,,,,,,2,From Throw In,Nacer Chadli,4831.0,Left Wing,169,Tottenham Hotspur,38,['233c883e-a272-4676-844f-3a3fbed24b7b'],14,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:14.620,Pass,
,,,,,,,,,,,,,,,,,,0.886041,,,,,,,,,,,ef3b53ac-5096-4c0a-8205-bcd5696dbb6d,2336,,"[107.7, 56.3]",3754148,72,,,,,-2.6387494,,Left Foot,,,,"[101.7, 53.0]",,Ground Pass,,6.847627,,,Nacer Chadli,4831.0,,,,,,,2,From Throw In,Andros Townsend,3297.0,Right Wing,169,Tottenham Hotspur,38,['9d1ecad2-004c-4c84-850d-b4d9c67cb363'],18,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:18.555,Pass,
,,,,,,,,,,,,,,,,,,0.89318,,,,,,,,,,,e6a104ae-e1e0-4a38-ae72-d7727b2ccf32,2340,,"[100.3, 53.0]",3754148,72,,,,,0.6857295,,Right Foot,,,,"[105.8, 57.5]",,Ground Pass,,7.106335,,,Andros Townsend,3297.0,,,,,,,2,From Throw In,Nacer Chadli,4831.0,Left Wing,169,Tottenham Hotspur,38,"['21e86b2f-fe0e-4d4e-8631-d4d3fe63ec5e', '8a729717-2070-42bd-90e7-9adbe4943063']",21,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:21.321,Pass,True
,,,,,,,,,,,,,,,,,,0.492994,,,,,,,,,,,5bd8af53-d475-4553-a36b-d4b847d3ffc2,2343,,"[110.3, 58.0]",3754148,72,,,,,-1.7343702,,Right Foot,True,,,"[108.6, 47.7]",,Ground Pass,,10.439348,,,Nacer Chadli,4831.0,,,,,,,2,From Throw In,Andros Townsend,3297.0,Right Wing,169,Tottenham Hotspur,38,['3e181045-aa3e-4bfc-b729-eede0e393232'],24,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:24.025,Pass,
,,,,,,,,,,,,,,,,,,2.448328,,,,,,,,,,,fe2cceb4-aaff-496a-85da-8e06f6037067,2350,,"[70.7, 64.9]",3754148,72,,,,,3.1153815,,Right Foot,,,,"[44.0, 65.6]",,Ground Pass,,26.709175,,,Toby Alderweireld,20005.0,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,169,Tottenham Hotspur,38,"['6f5b4799-7303-4df0-abf5-16ffdd25baad', 'cbd16c55-1b91-4ca9-a1e7-446b5701fe5c']",30,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:30.154,Pass,True
,,,,,,,,,,,,,,,,,,2.321525,,,,,,,,,,,130349b4-0ac9-4c79-9cfe-a08e5844c4e2,2352,,"[44.0, 65.6]",3754148,72,,,,,-2.5759382,,Right Foot,,,,"[19.9, 50.3]",,Ground Pass,,28.546453,,,Hugo Lloris,3099.0,,,,,,,2,From Throw In,Toby Alderweireld,20005.0,Right Center Back,169,Tottenham Hotspur,38,['3181f0a3-4237-48ae-a080-ae84e08fde3c'],32,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:32.603,Pass,
,,,,,,,,,,,,,,,,,,2.94486,,,,,,,,,,,099fefbd-471e-436b-8d5f-61d3d2a7ff74,2355,,"[19.9, 50.3]",3754148,72,,,,,-0.71078074,,Left Foot,,,,"[69.5, 7.6]",,High Pass,,65.448074,Unknown,,,,,,True,,,,2,From Throw In,Hugo Lloris,3099.0,Goalkeeper,169,Tottenham Hotspur,38,,42,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:42.715,Pass,
,,,,,,,,,,,,,,,,,,3.162934,,,,,,,,,,,1d5e3b73-e05d-47a2-a295-b4e95a2d6a11,2360,,"[38.7, 62.5]",3754148,74,,,,,-0.87150055,,Right Foot,,,,"[82.1, 10.9]",,High Pass,,67.42492,Incomplete,,,,,,True,,,Free Kick,2,From Free Kick,Costel Fane Pantilimon,6871.0,Goalkeeper,170,Sunderland,41,['1807ff0e-409f-4f77-9aae-3c14e0f8b8b2'],6,,,,,,,,,,,,,,,,,Sunderland,41,00:29:06.912,Pass,
,,,,,,,,,,,,,,,,,,1.113994,,,,,,,,,,,85ef270f-a53f-4a21-bda9-25808cc5e668,2367,,"[58.0, 69.9]",3754148,74,,,,,-0.7281691,,Left Foot,,,,"[78.3, 51.8]",,Ground Pass,,27.197426,,,Harry Kane,10955.0,,,,,,,2,Regular Play,Andros Townsend,3297.0,Right Wing,171,Tottenham Hotspur,38,['780c104d-a537-4b7d-ae14-bfaa784f26e4'],14,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:14.781,Pass,
,,,,,,,,,,,,,,,,,,0.848739,,,,,,,,,,,9f439e21-6094-4b17-bf85-17706d37a2ec,2370,,"[78.1, 53.2]",3754148,74,,,,,0.6617715,,Right Foot,,,,"[87.6, 60.6]",,Low Pass,,12.042009,,,Nacer Chadli,4831.0,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,171,Tottenham Hotspur,38,"['26fc2858-3a47-4f9d-82b3-92658c888335', '87817533-0d80-4664-a054-f02933b85d8d']",15,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:15.895,Pass,True
,,,,,,,,,,,,,,,,,,1.628351,,,,,,,,,,,b7984ff4-7d1b-4920-ad61-a4f173a254a9,2376,,"[68.5, 80.0]",3754148,74,,,,,-1.6003236,,,,,,"[67.8, 56.3]",,Low Pass,,23.710335,,,Ryan Mason,40127.0,,,,,,Throw-in,2,From Throw In,Kyle Walker,3205.0,Right Back,172,Tottenham Hotspur,38,['ef88641d-37dd-491f-87fa-5f2444a998cb'],26,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:26.222,Pass,
,,,,,,,,,,,,,,,,,,2.42721,,,,,,,,,,,65ec7a24-d2ce-4be2-8846-ad0e4bcaf97f,2379,,"[64.5, 52.5]",3754148,74,,,,,-2.0764546,,Left Foot,,,,"[54.7, 34.8]",,Ground Pass,,20.231905,,,Jan Vertonghen,3077.0,,,,,,,2,From Throw In,Ryan Mason,40127.0,Left Defensive Midfield,172,Tottenham Hotspur,38,['1b5a45c3-b855-4378-ad2a-cc5f40b4ab63'],29,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:29.114,Pass,
,,,,,,,,,,,,,,,,,,1.512821,,,,,,,,,,,bf164e21-31e1-4fda-a9e7-2795293f2d7a,2382,,"[63.1, 30.8]",3754148,74,,,,,-1.5019399,,Right Foot,,,,"[64.7, 7.6]",,Ground Pass,,23.255108,,,Erik Lamela,3585.0,,,,,,,2,From Throw In,Jan Vertonghen,3077.0,Left Center Back,172,Tottenham Hotspur,38,['27ce5aee-656e-4a02-ae2c-f08cd10cfb3e'],34,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:34.678,Pass,
,,,,,,,,,,,,,,,,,,1.103558,,,,,,,,,,,be0cfb51-5ce6-4b5d-9092-919e25671cde,2385,,"[67.3, 21.0]",3754148,74,,,,,-3.055387,,Left Foot,,,,"[59.2, 20.3]",,Ground Pass,,8.130191,,,Ryan Mason,40127.0,,,,,,,2,From Throw In,Erik Lamela,3585.0,Center Attacking Midfield,172,Tottenham Hotspur,38,['fde43890-fb0b-44b8-87d9-a494334831bb'],38,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:38.173,Pass,
,,,,,,,,,,,,,,,,,,0.433129,,,,,,,,,,,ac92da43-8229-4fd1-819c-1df6a15f8e8f,2388,,"[61.4, 21.9]",3754148,74,,,,,0.34555557,,Right Foot,,,,"[71.4, 25.5]",,Low Pass,,10.628264,Incomplete,,,,,,,,,,2,From Throw In,Ryan Mason,40127.0,Left Defensive Midfield,172,Tottenham Hotspur,38,['5672dfa3-bad2-4e56-83b4-e1c52c13f2ec'],40,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:40.877,Pass,
,,,,,,,,,,,,,,,,,,2.698368,,,,,,,,,,,b9d418e6-104b-45bf-a2bb-c56e75ef0811,2393,,"[45.2, 72.5]",3754148,74,,,,,-2.501007,,Left Foot,,,,"[17.7, 52.0]",,Ground Pass,,34.300144,,,Hugo Lloris,3099.0,,,,,,,2,From Throw In,Toby Alderweireld,20005.0,Right Center Back,172,Tottenham Hotspur,38,['47b855b5-109c-46ab-8c88-79eb22a01656'],51,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:51.264,Pass,
,,,,,,,,,,,,,,,,,,1.404472,,,,,,,,,,,179351b1-a35f-4b2f-b61f-07fb28c33e31,2396,,"[17.7, 52.0]",3754148,74,,,,,-1.1330749,,Left Foot,,,,"[29.4, 27.0]",,Ground Pass,,27.602354,,,Jan Vertonghen,3077.0,,,,,,,2,From Throw In,Hugo Lloris,3099.0,Goalkeeper,172,Tottenham Hotspur,38,['e903fb01-4bed-4012-a4b1-20ef51f09fa4'],55,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:55.078,Pass,
,,,,,,,,,,,,,,,,,,2.14675,,,,,,,,,,,efa5ead8-1ab9-424d-8b3b-e80a0c96fe3f,2399,,"[29.4, 27.0]",3754148,74,,,,,2.3455565,,Left Foot,,,,"[10.8, 46.0]",,Ground Pass,,26.58872,,,Hugo Lloris,3099.0,,,,,,,2,From Throw In,Jan Vertonghen,3077.0,Left Center Back,172,Tottenham Hotspur,38,['3c797da2-86e5-45a3-ac11-f2e859710021'],57,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:57.328,Pass,
,,,,,,,,,,,,,,,,,,1.121838,,,,,,,,,,,a02cd7b9-e755-49c5-b395-cd00decb932b,2402,,"[10.8, 46.0]",3754148,75,,,,,0.23860933,,Left Foot,,,,"[25.6, 49.6]",,Ground Pass,,15.231546,,,Eric Dier,10956.0,,,,,,,2,From Throw In,Hugo Lloris,3099.0,Goalkeeper,172,Tottenham Hotspur,38,['6a319805-7d7a-4fb6-9f6d-5cc57268b8c5'],0,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:00.999,Pass,
,,,,,,,,,,,,,,,,,,1.361674,,,,,,,,,,,9aece974-c65a-44c2-acae-6f87bce60c98,2405,,"[34.4, 49.6]",3754148,75,,,,,0.11773258,,Right Foot,,,,"[53.0, 51.8]",,Ground Pass,,18.729656,,,Erik Lamela,3585.0,,,,,,,2,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,172,Tottenham Hotspur,38,['55fd264b-207e-49df-8b26-77ab5e7775db'],5,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:05.245,Pass,
,,,,,,,,,,,,,,,,,,1.008011,,,,,,,,,,,7c6e79b7-377f-4da4-a45a-7913af7fbe0a,2408,,"[47.1, 60.4]",3754148,75,,,,,1.1667794,,Left Foot,,,,"[53.0, 74.2]",,Ground Pass,,15.008331,,,Kyle Walker,3205.0,,,,,,,2,From Throw In,Erik Lamela,3585.0,Center Attacking Midfield,172,Tottenham Hotspur,38,['07e5254c-0f02-4918-8257-dc87fcf84f49'],8,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:08.062,Pass,
,,,,,,,,,,,,,,,,,,1.166323,,,,,,,,,,,aa8e9f25-3947-40d4-84c1-54ce772c7da6,2411,,"[53.3, 75.6]",3754148,75,,,,,-0.033803545,,Right Foot,,,,"[74.0, 74.9]",,Low Pass,,20.711832,,,Andros Townsend,3297.0,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,172,Tottenham Hotspur,38,['f4ff68c3-7728-4e54-b3d9-fc51f2faddec'],9,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:09.699,Pass,
,,,,,,,,,,,,,,,,,,1.579244,,,,,,,,,,,b0198926-702a-4936-a940-ab279cc85aee,2416,,"[95.5, 80.0]",3754148,75,,,,,-2.134374,,,,,,"[86.4, 65.6]",,Low Pass,,17.034376,,,Nacer Chadli,4831.0,,,,,,Throw-in,2,From Throw In,Erik Lamela,3585.0,Center Attacking Midfield,173,Tottenham Hotspur,38,['76e61c48-f3ea-4935-a951-0c5b0c9d3102'],16,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:16.296,Pass,
,,,,,,,,,,,,,,,,,,1.075447,,,,,,,,,,,31a16895-466a-4038-aaab-1b83453fb2d9,2420,,"[86.0, 65.4]",3754148,75,,,,,1.3114645,,Right Foot,,,,"[88.6, 75.2]",,Ground Pass,,10.139033,,,Andros Townsend,3297.0,,,,,,,2,From Throw In,Nacer Chadli,4831.0,Left Wing,173,Tottenham Hotspur,38,"['0e7d902f-6450-4806-a378-24cd07666c5a', '80a6235c-c12c-4d15-93f9-8a938ff1bfdc']",18,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:18.432,Pass,True
,,,,,,,,,,,,,,,,,,1.813553,,,,,,,,,,,a8d28666-4865-4fc1-8b7c-7fb1edb4fb4a,2429,,"[2.9, 3.3]",3754148,75,,,,,0.2610517,,Left Foot,,,,"[30.6, 10.7]",,Ground Pass,,28.671413,Incomplete,,,,,,,,,,2,Regular Play,Patrick van Aanholt,3321.0,Left Back,174,Sunderland,41,"['704de6ce-6e42-4c33-af15-a2e17ec380a8', 'a7712d5f-c9d3-4233-988f-a924db080c94']",28,,,,,,,,,,,,,,,,,Sunderland,41,00:30:28.181,Pass,True
,,,,,,,,,,,,,,,,,,2.116977,,,,,,,,,,,9009a723-ce91-47ee-9f55-30b08ff09748,2434,,"[21.3, 27.1]",3754148,75,,,,,0.9310265,,Right Foot,,,,"[43.7, 57.2]",,Ground Pass,,37.52026,Incomplete,,,,,,,,,,2,Regular Play,Lee Cattermole,10783.0,Left Center Midfield,174,Sunderland,41,"['a0f0f213-1856-4cfb-ad2e-ae925db6cabf', 'f1e7b6a9-b713-49c3-bd23-426ad3fd83b8']",32,,,,,,,,,,,,,,,,,Sunderland,41,00:30:32.873,Pass,True
,,,,,,,,,,,,,,,,,,0.862212,,,,,,,,,,,a0f0f213-1856-4cfb-ad2e-ae925db6cabf,2435,,"[76.4, 22.9]",3754148,75,,,,,1.5165019,,Left Foot,,,,"[77.4, 41.3]",,Ground Pass,,18.427155,,,Ryan Mason,40127.0,,,,,,Recovery,2,Regular Play,Ben Davies,3086.0,Left Back,175,Tottenham Hotspur,38,"['9009a723-ce91-47ee-9f55-30b08ff09748', 'fbd14186-671c-4e4f-a715-0662db02f406']",34,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:34.990,Pass,
,,,,,,,,,,,,,,,,,,1.099791,,,,,,,,,,,e980ba56-467d-49c1-ba17-a9967eee8fdb,2438,,"[81.2, 40.8]",3754148,75,,,,,0.7967184,cf6cf2b3-c3d2-46b7-8854-512c9b6be0c2,Right Foot,,,,"[94.3, 54.2]",,Ground Pass,,18.73953,,,Nacer Chadli,4831.0,True,,,,,,2,Regular Play,Ryan Mason,40127.0,Left Defensive Midfield,175,Tottenham Hotspur,38,['f32f36b1-3512-424e-904d-f9f68e5aa2e4'],37,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:37.585,Pass,
