ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.422086,,,,,,,,,,,,,cabfc866-4f9a-4adb-97a9-cd2646ead14e,34,,,"[89.4, 72.1]",3754049,1,,,,,0.3614409,,Right Foot,,,,"[97.6, 75.2]",Ground Pass,,8.766413,,,Incomplete,,Nathan Redmond,3286.0,,,,,,1,From Throw In,Cameron Jerome,4807.0,Center Forward,4,Norwich City,56,"['8d3df157-a1e6-49a9-9811-4663dc891b36', 'c4e32071-e807-410f-b016-1dd48485e78f']",4,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:04.799,Pass,
,,,,,,,,,,,,,,,,1.165864,,,,,,,,,,,,,3111f0d3-bb6e-4759-b84e-f55f71152a48,39,,,"[22.1, 3.7]",3754049,1,,,,,-0.52113813,,Left Foot,,,True,"[27.5, 0.6]",Ground Pass,,6.226556,,,,,Marc Albrighton,3307.0,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,5,Leicester City,22,"['0aa597d1-92b7-4f91-8d28-32931feafc37', '2d531303-eed5-4674-86b0-3b1898e30462']",6,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:06.096,Pass,True
,,,,,,,,,,,,,,,,1.383062,,,,,,,,,,,,,8a0f22db-b74f-4333-808a-4af29f82f7da,45,,,"[27.5, 0.1]",3754049,1,,,,,0.24207169,,,,,,"[43.7, 4.1]",High Pass,,16.686522,,,,,Danny Drinkwater,3662.0,,,,,Throw-in,1,From Throw In,Christian Fuchs,3812.0,Left Back,6,Leicester City,22,['543b4708-2b6e-4ee4-b8a6-70b5cc3abe35'],20,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:20.667,Pass,
,,,,,,,,,,,,,,,,1.047843,,,,,,,,,,,,,feee9a56-6fdc-4195-9308-f17c032719a4,47,,,"[43.7, 4.1]",3754049,1,,,,,0.2025413,,Head,,,,"[54.9, 6.4]",High Pass,,11.4337225,,,,,Shinji Okazaki,3810.0,,,,,,1,From Throw In,Danny Drinkwater,3662.0,Right Defensive Midfield,6,Leicester City,22,['93560cfe-2eef-4093-a24a-3924be7010ed'],22,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:22.050,Pass,
,,,,,,,,,,,,,,,,0.035076,,,,,,,,,,,,,229a7581-3114-488f-81b7-d69996ed89ec,49,,,"[54.5, 6.4]",3754049,1,,,,True,2.4980915,,,,,,"[53.7, 7.0]",Low Pass,,1.0,,,Incomplete,,Marc Albrighton,3307.0,,,,,,1,From Throw In,Shinji Okazaki,3810.0,Right Center Forward,6,Leicester City,22,"['03557d5c-c1d8-4d59-9b50-1abf190835a6', '946fa7a2-cad0-4e8d-832b-4a9b6c3b16c9', 'd9b24ad4-df68-41eb-bc5a-ebd23d1401b4']",23,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:23.098,Pass,True
,,,,,,,,,,,,,,,,3.810871,,,,,,,,,,,,,1beb559f-b3a4-4de7-9ddd-364a2b7ac083,55,,,"[51.0, 0.1]",3754049,1,,,,,0.74293077,,,,,,"[87.8, 33.9]",High Pass,,49.96679,,,Incomplete,,Jamie Vardy,10960.0,,,,,Throw-in,1,From Throw In,Christian Fuchs,3812.0,Left Back,7,Leicester City,22,"['6f274c8e-6530-4586-a225-61f7eab73128', 'd59e7cef-d5f2-445a-b77f-0f4f1a2d0325']",36,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:36.054,Pass,
,,,,,,,,,,,,,,,,1.674431,,,,,,,,,,,,,6f274c8e-6530-4586-a225-61f7eab73128,57,,,"[32.3, 46.2]",3754049,1,,,,,1.0726796,,Head,,,,"[47.8, 74.7]",Low Pass,,32.442257,,,,,Nathan Redmond,3286.0,,,,,Recovery,1,From Throw In,Russell Martin,21212.0,Center Back,7,Leicester City,22,"['1beb559f-b3a4-4de7-9ddd-364a2b7ac083', '35bb1a41-c666-4e45-9db7-3fe7ddf4d3ae']",39,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:39.865,Pass,
,,,,,,,,,,,,,,,,1.657831,,,,,,,,,,,,,b4dfed6e-5d61-4a6c-a168-19db73f0895f,61,,,"[49.7, 74.7]",3754049,1,,,,,-2.068913,,Right Foot,,,,"[40.4, 57.6]",Low Pass,,19.465353,,,Incomplete,,Jonathan Howson,9578.0,,,,,,1,From Throw In,Nathan Redmond,3286.0,Right Wing,7,Leicester City,22,"['59d8169d-6ad8-49d3-8e8b-f5a8918adc53', '5f5a1add-4d70-45b9-8332-6fb23578509b', '6552ef9a-5e7a-4d38-ab45-9743324c4891']",41,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:41.570,Pass,True
,,,,,,,,,,,,,,,,0.70302,,,,,,,,,,,,,5f5a1add-4d70-45b9-8332-6fb23578509b,63,,,"[79.7, 22.5]",3754049,1,,,,,-2.617413,,Left Foot,,,,"[73.3, 18.8]",Ground Pass,,7.392564,,,Incomplete,,Danny Drinkwater,3662.0,,,,,Recovery,1,From Throw In,Shinji Okazaki,3810.0,Right Center Forward,7,Leicester City,22,"['2ab420de-53ea-4ecb-ae96-cc0f9d89b91b', '9f63f16b-b751-493d-9fe5-e52e1dce9792', 'b4dfed6e-5d61-4a6c-a168-19db73f0895f']",43,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:43.228,Pass,
,,,,,,,,,,,,,,,,1.870842,,,,,,,,,,,,,c5674ee0-2238-402e-a864-5f36b538eed9,68,,,"[64.5, 23.7]",3754049,1,,,,,1.7736415,,Right Foot,,,,"[55.8, 66.0]",Ground Pass,,43.185413,,,,,Daniel Amartey,3709.0,,True,,,Recovery,1,From Throw In,Danny Drinkwater,3662.0,Right Defensive Midfield,7,Leicester City,22,['9136120d-0d3d-4f4e-8f14-9f66351836e2'],45,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:45.784,Pass,
,,,,,,,,,,,,,,,,1.070949,,,,,,,,,,,,,adb5fbef-be40-40cf-8f56-6e9f7c299e7a,71,,,"[57.6, 66.5]",3754049,1,,,,,0.4466641,,Right Foot,,,,"[76.6, 75.6]",Ground Pass,,21.0668,,,,,Riyad Mahrez,3814.0,,,,,,1,From Throw In,Daniel Amartey,3709.0,Right Back,7,Leicester City,22,['cb06ca40-7c8e-44b7-b36f-31e3e6740ff1'],48,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:48.851,Pass,
,,,,,,,,,,,,,,,,2.383999,,,,,,,,,,,,,496ab813-3add-4d35-bc7f-e75eb77fda08,77,,,"[73.3, 80.0]",3754049,1,,True,,,-3.0230029,,,,,,"[49.8, 77.2]",Low Pass,,23.66622,,,,,Daniel Amartey,3709.0,,,,,Throw-in,1,From Throw In,Riyad Mahrez,3814.0,Right Midfield,8,Leicester City,22,['f7e27da0-7c11-4d21-894f-ed110c76141e'],56,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:56.710,Pass,
,,,,,,,,,,,,,,,,3.048061,,,,,,,,,,,,,c0957335-b279-4ff2-ae77-8252de9b82e4,79,,,"[53.3, 75.5]",3754049,2,,,,,-1.7953268,,Right Foot,,,,"[43.0, 30.4]",Ground Pass,,46.261215,,,,,Robert Huth,40123.0,,True,,,,1,From Throw In,Daniel Amartey,3709.0,Right Back,8,Leicester City,22,['94a4fef6-e264-4488-8740-bc4da4ae9611'],0,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:00.504,Pass,
,,,,,,,,,,,,,,,,1.725214,,,,,,,,,,,,,8e8ec3e7-5ef7-48f4-aeb2-819870ee979d,82,,,"[43.4, 31.1]",3754049,2,,,,,1.4825307,,Right Foot,,,,"[45.4, 53.7]",Ground Pass,,22.688322,,,,,Wes Morgan,3813.0,,,,,,1,From Throw In,Robert Huth,40123.0,Left Center Back,8,Leicester City,22,['7d9e1448-9662-4779-83ed-5fae903803b2'],6,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:06.349,Pass,
,,,,,,,,,,,,,,,,2.295111,,,,,,,,,,,,,a0313114-03be-41d4-83cf-c1e4a5b90d47,85,,,"[46.2, 53.9]",3754049,2,,,,,-1.6038421,,Right Foot,,,,"[45.4, 29.7]",Ground Pass,,24.213219,,,,,Robert Huth,40123.0,,,,,,1,From Throw In,Wes Morgan,3813.0,Right Center Back,8,Leicester City,22,['78906f0f-128b-4c0b-8647-b05ba43251cb'],10,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:10.288,Pass,
,,,,,,,,,,,,,,,,1.453094,,,,,,,,,,,,,f2402cd2-32a4-4295-9b64-ef81fe1fbd55,88,,,"[45.4, 29.7]",3754049,2,,,,,-0.44179317,,Right Foot,,,,"[52.8, 26.2]",Ground Pass,,8.185964,,,,,Danny Drinkwater,3662.0,,,,,,1,From Throw In,Robert Huth,40123.0,Left Center Back,8,Leicester City,22,['2e42d693-a385-4b09-8aca-061944f6d051'],13,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:13.055,Pass,
,,,,,,,,,,,,,,,,1.401302,,,,,,,,,,,,,1eac75f1-3ead-40b6-ad02-900ec12a4103,92,,,"[48.1, 27.4]",3754049,2,,,,,0.9964915,,Right Foot,,,,"[58.0, 42.7]",Ground Pass,,18.223612,,,,,N''Golo Kanté,3961.0,,,,,,1,From Throw In,Danny Drinkwater,3662.0,Right Defensive Midfield,8,Leicester City,22,"['b117985b-f8a0-47bc-92c8-d75d7e8af171', 'feeef4dc-1802-4b6f-81de-3978663a7dc7']",15,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:15.375,Pass,True
,,,,,,,,,,,,,,,,1.107928,,,,,,,,,,,,,6889f103-5320-42d0-95a8-c36fd2656689,96,,,"[69.6, 22.5]",3754049,2,,,,,-1.8571225,,Right Foot,,,,"[63.8, 2.8]",Ground Pass,,20.536066,,,,,Christian Fuchs,3812.0,,,,,,1,From Throw In,N''Golo Kanté,3961.0,Left Defensive Midfield,8,Leicester City,22,['1d02d6a7-5471-47e0-a2f1-375ef2f7c50f'],20,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:20.369,Pass,
,,,,,,,,,,,,,,,,1.34179,,,,,,,,,,,,,855b1404-0f49-4497-954d-97e719e0a101,99,,,"[64.0, 2.8]",3754049,2,,,,,0.2885218,,Left Foot,,,,"[85.9, 9.3]",High Pass,,22.844255,,,,,N''Golo Kanté,3961.0,,,,,,1,From Throw In,Christian Fuchs,3812.0,Left Back,8,Leicester City,22,['f44d49c1-7ad7-4cd9-ba76-95c5dc3549c6'],22,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:22.566,Pass,
,,,,,,,,,,,,,,,,2.204642,,,,,,,,,,,,,3f6bcdca-24a2-44e3-8f78-73269ad93248,102,,,"[83.2, 10.1]",3754049,2,,,,,1.5329356,,Right Foot,,,,"[84.7, 49.7]",Low Pass,,39.6284,,,,,Daniel Amartey,3709.0,,,,,,1,From Throw In,N''Golo Kanté,3961.0,Left Defensive Midfield,8,Leicester City,22,['8b0a4017-6a2b-4dbd-b4e7-2939cbb907ad'],26,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:26.534,Pass,
,,,,,,,,,,,,,,,,1.610614,,,,,,,,,,,,,e95b2268-1b25-48ea-9f19-613a4017593c,110,,,"[41.1, 25.0]",3754049,2,,,,,0.5237256,,Left Foot,,,,"[66.9, 39.9]",Ground Pass,,29.793455,,,,,Cameron Jerome,4807.0,,,,,,1,Regular Play,Steven Naismith,9528.0,Left Wing,9,Norwich City,56,['5c1860f9-04de-4623-baba-630a4be29c00'],32,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:32.649,Pass,
,,,,,,,,,,,,,,,,1.41757,,,,,,,,,,,,,4ec4450f-9106-42fb-81c9-58cd0d312bcd,114,,,"[63.3, 43.0]",3754049,2,,,,,2.5577223,,Right Foot,,,,"[52.1, 50.4]",Ground Pass,,13.42386,,,,,Alexander Banor Tettey,9463.0,,,,,,1,Regular Play,Cameron Jerome,4807.0,Center Forward,9,Norwich City,56,['3edd0742-8435-4126-b731-bd396bf1df5f'],36,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:36.316,Pass,
,,,,,,,,,,,,,,,,0.821003,,,,,,,,,,,,,1f79401a-304a-4ab7-a6c6-ad75caee6639,117,,,"[52.1, 50.4]",3754049,2,,,,,0.38803446,,Right Foot,,,,"[65.8, 56.0]",Ground Pass,,14.800338,,,,,Nathan Redmond,3286.0,,,,,,1,Regular Play,Alexander Banor Tettey,9463.0,Right Center Midfield,9,Norwich City,56,['39dcdb8f-5c43-4f44-a3f2-263c14632631'],37,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:37.814,Pass,
,,,,,,,,,,,,,,,,0.73234,,,,,,,,,,,,,39b1140f-a1aa-4ee3-9cbe-de434f708724,120,,,"[65.8, 56.0]",3754049,2,,,,,-2.344147,,Right Foot,,,,"[61.7, 51.8]",Low Pass,,5.8694124,,,,,Cameron Jerome,4807.0,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Wing,9,Norwich City,56,['46c988dc-7b3b-46aa-8f3b-08eadc1ae41f'],38,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:38.675,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,4273512a-866f-47ff-afe5-aeb57df9e6a5,123,,,"[61.7, 52.0]",3754049,2,,,,,2.0344439,,Right Foot,,,,"[56.7, 62.0]",Ground Pass,,11.18034,,,,,Alexander Banor Tettey,9463.0,,,,,,1,Regular Play,Cameron Jerome,4807.0,Center Forward,9,Norwich City,56,['30743f98-b197-41ed-986c-572f0667034f'],40,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:40.375,Pass,
