bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.306718,,,,,,,,,,,,a2017a36-6edb-4790-8e76-ea69d3d014d1,812,,"[22.3, 47.7]",3754090,20,,,,0.5404195,,Head,,,,"[29.3, 51.9]",High Pass,,8.163333,,,,Xherdan Shaqiri,3533.0,,,,,,Recovery,1,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,52,Newcastle United,37,"['09701616-f463-4060-8351-f7d657f0b938', 'b5daeaf7-dd30-437d-b76a-969f128cc8bf']",30,,,,,,,,,,,,,,,,,,Stoke City,30,00:20:30.586,Pass,
,,,,,,,,,,,,,,,,,2.057028,,,,,,,,,,,,78c2468c-f5f5-44bc-b36f-449e357a20a0,818,,"[45.6, 80.0]",3754090,20,,,,-0.16206416,,,,,,"[71.9, 75.7]",High Pass,,26.649202,,Incomplete,,Jonathan Walters,3670.0,,,,,,Throw-in,1,From Throw In,Glen Johnson,4724.0,Right Back,53,Stoke City,30,"['2cf0bb64-a706-4c92-a148-3ae4342f3908', 'dce39c56-302f-44a2-8830-10274e984940']",55,,,,,,,,,,,,,,,,,,Stoke City,30,00:20:55.489,Pass,
,,,,,,,,,,,,,,,,,1.042663,,,,,,,,,,,,4006da6f-4594-4023-a21b-e5f64a889e60,822,,"[62.5, 1.2]",3754090,20,,,,2.4069982,,Right Foot,,,,"[56.3, 6.8]",Ground Pass,,8.354639,,,,Cheik Ismaël Tioté,42900.0,,,,,,Recovery,1,Regular Play,Georginio Wijnaldum,3567.0,Left Midfield,54,Newcastle United,37,['24da2100-0f4c-4e20-841a-d812b39173df'],59,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:59.001,Pass,
,,,,,,,,,,,,,,,,,1.546491,,,,,,,,,,,,19efe76a-9f48-482b-a00d-1d0e51f46fef,825,,"[61.9, 10.0]",3754090,21,,,,2.5467126,,Right Foot,,,,"[45.2, 21.3]",Ground Pass,,20.16383,,,,Fabricio Coloccini,26207.0,,,,,,,1,Regular Play,Cheik Ismaël Tioté,42900.0,Left Center Midfield,54,Newcastle United,37,['da5097b6-5f26-414b-9fb6-77fb3f769cfd'],3,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:03.774,Pass,
,,,,,,,,,,,,,,,,,1.890629,,,,,,,,,,,,5a0f69f0-8d35-47aa-a9f3-18fb071c8c35,828,,"[47.1, 27.7]",3754090,21,,,,1.4416491,,Right Foot,,,,"[50.1, 50.8]",Ground Pass,,23.293991,,,,Chancel Mbemba Mangulu,3044.0,,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,54,Newcastle United,37,['d1689888-d1ad-4cc4-b150-fdfa056948fc'],6,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:06.383,Pass,
,,,,,,,,,,,,,,,,,0.932535,,,,,,,,,,,,441f61ce-9368-4cf7-8b7d-666056b81f7e,830,,"[50.1, 50.8]",3754090,21,,,,0.12318266,,Right Foot,,,,"[60.6, 52.1]",Ground Pass,,10.58017,,,,Moussa Sissoko,3091.0,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,54,Newcastle United,37,['66619e98-3b51-49be-8f90-275e265980a5'],8,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:08.274,Pass,
,,,,,,,,,,,,,,,,,0.413314,,,,,,,,,,,,b848fe2a-dd04-4a71-a4b6-dbf588290bba,833,,"[59.7, 51.9]",3754090,21,,,,2.766322,,Right Foot,,,,"[53.1, 54.5]",Ground Pass,,7.093659,,,,Chancel Mbemba Mangulu,3044.0,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Midfield,54,Newcastle United,37,['89367e2e-8d47-4fa7-9cf2-7b84c35250d0'],10,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:10.929,Pass,
,,,,,,,,,,,,,,,,,0.673177,,,,,,,,,,,,a967fbaa-127d-403f-a58a-7d10a9587058,836,,"[62.3, 53.4]",3754090,21,,,,-0.28511775,,Right Foot,,,,"[73.9, 50.0]",Ground Pass,,12.088011,,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,54,Newcastle United,37,['18252daf-ef74-4b8b-918b-eaa5bac43208'],13,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:13.357,Pass,
,,,,,,,,,,,,,,,,,0.802266,,,,,,,,,,,,5857ad53-f9a1-438a-a099-909b2cd5d8ec,838,,"[73.9, 50.0]",3754090,21,,,,2.8078904,,Right Foot,,,,"[66.4, 52.6]",Ground Pass,,7.937884,,,,Cheik Ismaël Tioté,42900.0,,,,,,,1,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Center Forward,54,Newcastle United,37,['5fcf7d9e-1a00-4a45-892f-526827b18cb7'],14,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:14.030,Pass,
,,,,,,,,,,,,,,,,,2.41891,,,,,,,,,,,,8feba08f-734d-4b8e-817c-05ccd7c8a8d8,841,,"[73.0, 52.6]",3754090,21,,,,-0.7039149,,Right Foot,,,,"[108.1, 22.8]",High Pass,,46.044003,,Pass Offside,,Aleksandar Mitrović,4269.0,,,,,,,1,Regular Play,Cheik Ismaël Tioté,42900.0,Left Center Midfield,54,Newcastle United,37,['ecb201a9-ba99-4fa5-8c74-02e07b09db32'],16,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:16.491,Pass,
,,,,,,,,,,,,,,,,,3.124336,,,,,,,,,,,,d85f6fda-130d-4fb0-9613-8bea2ccdc4a7,843,,"[9.7, 58.1]",3754090,21,True,,,-0.21234608,,Right Foot,,,,"[75.1, 44.0]",Ground Pass,,66.90269,,,,Charlie Adam,3636.0,,,,,,Free Kick,1,From Free Kick,Jack Butland,3537.0,Goalkeeper,55,Stoke City,30,['ce72a561-9109-40e8-9ce8-558fab0bc75a'],38,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:38.947,Pass,
,,,,,,,,,,,,,,,,,1.16771,,,,,,,,,,,,f6e874ee-432a-4b2f-bc63-9173ace654dc,845,,"[73.4, 41.5]",3754090,21,,,,-2.8104966,,Left Foot,,,,"[63.8, 38.2]",Ground Pass,,10.151355,,,,Glenn Whelan,9625.0,,,,,,,1,From Free Kick,Charlie Adam,3636.0,Right Defensive Midfield,55,Stoke City,30,['fedfbc6b-c4d0-4e28-ada6-70b003b19687'],50,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:50.629,Pass,
,,,,,,,,,,,,,,,,,1.176064,,,,,,,,,,,,42cb28d8-d7f1-433f-89ce-3bdaadd50f81,848,,"[63.8, 38.2]",3754090,21,,,,-1.2852416,,Right Foot,,,,"[70.2, 16.4]",Ground Pass,,22.720036,,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,From Free Kick,Glenn Whelan,9625.0,Left Defensive Midfield,55,Stoke City,30,['cfaec86c-7ed4-4e02-a0d6-9a10d0949b26'],51,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:51.838,Pass,
,,,,,,,,,,,,,,,,,1.088489,,,,,,,,,,,,4685ed77-de03-43b7-8cf6-017a043e0cc4,851,,"[70.4, 16.4]",3754090,21,,,,-0.7106478,,Right Foot,,,,"[82.6, 5.9]",Ground Pass,,16.096273,,,,Marko Arnautović,3325.0,,,,,,,1,From Free Kick,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,55,Stoke City,30,['a5fd1640-e1c2-4551-8bd5-3f9cc83c55dc'],53,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:53.958,Pass,
,,,,,,,,,,,,,,,,,1.19233,,,,,,,,,,,,d635f41b-daa2-49c5-8c5a-6ad1d1814afe,854,,"[88.6, 9.6]",3754090,21,,,,2.369707,,Left Foot,,,,"[81.1, 16.9]",Ground Pass,,10.466136,,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,From Free Kick,Marko Arnautović,3325.0,Left Wing,55,Stoke City,30,['a1289ccc-4876-4d3a-bb83-51dcf36cd04c'],56,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:56.812,Pass,
,,,,,,,,,,,,,,,,,1.571315,,,,,,,,,,,,e6efbc0c-a8d1-4f8f-8fc9-d5e97c109638,857,,"[83.2, 21.6]",3754090,22,,,,-2.3388553,,Left Foot,,,,"[74.7, 12.8]",Ground Pass,,12.234786,,,,Erik Pieters,3467.0,,,,,,,1,From Free Kick,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,55,Stoke City,30,['a57389c9-aab0-4e57-88a6-d547e419eb48'],0,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:00.295,Pass,
,,,,,,,,,,,,,,,,,1.164739,,,,,,,,,,,,35d5cd6d-b27f-41af-834c-318f9f0e33f9,860,,"[74.7, 12.8]",3754090,22,,,,2.818109,,Left Foot,,,,"[57.4, 18.6]",Ground Pass,,18.24637,,,,Philipp Wollscheid,40121.0,,,,,,,1,From Free Kick,Erik Pieters,3467.0,Left Back,55,Stoke City,30,['03ec1a68-1f66-48b3-8576-9cc3581e8984'],3,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:03.102,Pass,
,,,,,,,,,,,,,,,,,0.646026,,,,,,,,,,,,e933f9fc-9b5c-4c6c-be40-aa65fbb9b5a8,864,,"[62.5, 18.8]",3754090,22,,,,0.15499674,,Left Foot,,,,"[72.1, 20.3]",Ground Pass,,9.716481,,,,Glenn Whelan,9625.0,,,,,,,1,From Free Kick,Philipp Wollscheid,40121.0,Left Center Back,55,Stoke City,30,"['0fa588fa-e421-43ae-877d-e06ff66cb66a', 'ba4f3dbc-aa09-407f-958d-65a3881f523a']",5,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:05.331,Pass,True
,,,,,,,,,,,,,,,,,2.875674,,,,,,,,,,,,0a5fbcb1-c419-4c76-a22f-bd0bb4985cf8,867,,"[70.4, 19.8]",3754090,22,,,,2.4227626,,Right Foot,,,,"[45.6, 41.5]",Ground Pass,,32.953453,,,,Ryan Shawcross,4035.0,,,,,,,1,From Free Kick,Glenn Whelan,9625.0,Left Defensive Midfield,55,Stoke City,30,['9ebadb61-b71e-45b9-a8bb-4fd4c589c594'],6,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:06.601,Pass,
,,,,,,,,,,,,,,,,,1.22917,,,,,,,,,,,,c8e4ea4b-6bdc-4344-bc91-831db378af34,870,,"[58.4, 64.6]",3754090,22,,,,-0.1508911,,Right Foot,,,,"[75.5, 62.0]",Ground Pass,,17.296532,,,,Jonathan Walters,3670.0,,,,,,,1,From Free Kick,Ryan Shawcross,4035.0,Right Center Back,55,Stoke City,30,['60116549-1502-49e4-a2e6-580162e692a8'],12,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:12.576,Pass,
,,,,,,,,,,,,,,,,,1.386814,,,,,,,,,,,,18731ff1-2d14-49b2-9c76-6e7a439ff947,873,,"[71.1, 61.6]",3754090,22,,,,-2.0828393,,Left Foot,,,,"[63.4, 47.9]",Ground Pass,,15.715597,,,,Charlie Adam,3636.0,,,,,,,1,From Free Kick,Jonathan Walters,3670.0,Center Forward,55,Stoke City,30,['23eaa9b1-fd24-4b8c-a5ee-45957ea8ec07'],14,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:14.926,Pass,
,,,,,,,,,,,,,,,,,2.344446,,,,,,,,,,,,2274e204-527b-4a30-83ad-001796320717,876,,"[65.3, 46.6]",3754090,22,,,,0.0,,Left Foot,,,,"[105.7, 46.6]",High Pass,,40.4,,Pass Offside,,Marko Arnautović,3325.0,,,,Through Ball,True,,1,From Free Kick,Charlie Adam,3636.0,Right Defensive Midfield,55,Stoke City,30,['0069caf9-6e89-4706-9f15-926919311e2b'],17,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:17.528,Pass,
,,,,,,,,,,,,,,,,,2.006575,,,,,,,,,,,,b903302f-0d3b-4ff6-8944-1f0d604c78a4,878,,"[14.6, 33.5]",3754090,22,True,,,0.23593186,,Right Foot,,,,"[53.7, 42.9]",Ground Pass,,40.214054,,,,Cheik Ismaël Tioté,42900.0,,,,,,Free Kick,1,From Free Kick,Rob Elliot,3096.0,Goalkeeper,56,Newcastle United,37,['034338d6-fad6-492f-9dca-5a016add8fc9'],33,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:33.148,Pass,
,,,,,,,,,,,,,,,,,1.61819,,,,,,,,,,,,40403eec-628b-4d24-9e2f-9493bd075c51,880,,"[62.1, 46.8]",3754090,22,,,,1.1770056,,Right Foot,,,,"[73.9, 75.2]",Ground Pass,,30.753862,,,,Daryl Janmaat,3650.0,,,,,,,1,From Free Kick,Cheik Ismaël Tioté,42900.0,Left Center Midfield,56,Newcastle United,37,['a21ffd35-3971-4904-bac5-cfedbe14bebf'],37,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:37.083,Pass,
,,,,,,,,,,,,,,,,,2.024822,,,,,,,,,,,,384ff861-34c3-4e04-86f3-46031a83a9ff,883,,"[73.9, 75.0]",3754090,22,,,,-2.1352248,,Right Foot,,,,"[63.2, 58.1]",Ground Pass,,20.0025,,,,Cheik Ismaël Tioté,42900.0,,,,,,,1,From Free Kick,Daryl Janmaat,3650.0,Right Back,56,Newcastle United,37,['6d6434b5-ad92-46f8-8537-84d7fe9f1a77'],40,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:40.857,Pass,
,,,,,,,,,,,,,,,,,2.538169,,,,,,,,,,,,702c4652-87f5-42b3-bb73-ca635e1a3194,886,,"[69.2, 54.9]",3754090,22,,,,-1.5242712,,Right Foot,,,,"[71.5, 5.5]",High Pass,,49.453514,,,,Paul Dummett,3065.0,,,True,,,,1,From Free Kick,Cheik Ismaël Tioté,42900.0,Left Center Midfield,56,Newcastle United,37,['4f80769e-6cc8-49d5-a234-8aee181848a2'],44,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:44.288,Pass,
,,,,,,,,,,,,,,,,,1.430859,,,,,,,,,,,,66dcfefe-961d-4474-b2a4-055d05ea7175,889,,"[78.6, 5.3]",3754090,22,,,,1.8421916,,Left Foot,,,,"[75.4, 16.8]",Ground Pass,,11.936917,,,,Georginio Wijnaldum,3567.0,,,,,,,1,From Free Kick,Paul Dummett,3065.0,Left Back,56,Newcastle United,37,['5b70ae37-b8c3-486c-87f1-eae5b7b7312b'],48,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:48.289,Pass,
,,,,,,,,,,,,,,,,,1.103047,,,,,,,,,,,,21ccb99a-4d43-47ad-bbdf-ffdd137153e8,892,,"[80.7, 23.9]",3754090,22,,,,1.8869811,,Right Foot,,,,"[75.4, 40.1]",Ground Pass,,17.04494,,,,Vurnon Anita,16072.0,,,,,,,1,From Free Kick,Georginio Wijnaldum,3567.0,Left Midfield,56,Newcastle United,37,['53b2d7bb-a513-46e9-b599-a7cb6a94dc31'],51,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:51.763,Pass,
,,,,,,,,,,,,,,,,,0.853838,,,,,,,,,,,,f5250342-d041-42d4-b068-2cafefb619c5,895,,"[75.4, 40.1]",3754090,22,,,,0.4451312,,Right Foot,,,,"[86.3, 45.3]",Ground Pass,,12.076838,,,,Moussa Sissoko,3091.0,,,,,,,1,From Free Kick,Vurnon Anita,16072.0,Right Center Midfield,56,Newcastle United,37,['2321c890-6093-4271-b5e5-7d7f4f008e30'],53,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:53.532,Pass,
,,,,,,,,,,,,,,,,,1.322466,,,,,,,,,,,,7111ceab-cbc0-4e3d-b426-484aaa9c73e5,897,,"[86.3, 45.5]",3754090,22,,,,-0.6278366,,Right Foot,,,,"[92.5, 41.0]",Ground Pass,,7.6609397,,,,Aleksandar Mitrović,4269.0,,,,,,,1,From Free Kick,Moussa Sissoko,3091.0,Right Midfield,56,Newcastle United,37,['7f50638f-1af2-4a1b-9043-4b92724e47bf'],54,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:54.385,Pass,
,,,,,,,,,,,,,,,,,0.792441,,,,,,,,,,,,9572c7c2-01ee-45d2-9c05-dcbb23cfc32b,901,,"[87.5, 40.1]",3754090,22,,,,3.0987618,,Right Foot,,,,"[80.5, 40.4]",Ground Pass,,7.006426,,,,Vurnon Anita,16072.0,,,,,,,1,From Free Kick,Aleksandar Mitrović,4269.0,Right Center Forward,56,Newcastle United,37,['959f5408-3d94-4134-bd2c-310380e01110'],57,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:57.211,Pass,
,,,,,,,,,,,,,,,,,1.964097,,,,,,,,,,,,6aba5ac6-8325-4824-92d0-b72b3e63f425,904,,"[80.5, 40.4]",3754090,22,,,,1.8513331,,Right Foot,,,,"[75.4, 58.1]",Ground Pass,,18.420097,,,,Cheik Ismaël Tioté,42900.0,,,,,,,1,From Free Kick,Vurnon Anita,16072.0,Right Center Midfield,56,Newcastle United,37,['1cc183d4-f6d3-44c5-b00b-a65697a553a8'],58,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:58.413,Pass,
,,,,,,,,,,,,,,,,,1.594235,,,,,,,,,,,,c260cdba-a885-40cf-91fc-a77903a152d2,906,,"[75.1, 57.9]",3754090,23,,,,0.7688251,,Right Foot,,,,"[93.5, 75.7]",Ground Pass,,25.60078,,,,Daryl Janmaat,3650.0,,,,,,,1,From Free Kick,Cheik Ismaël Tioté,42900.0,Left Center Midfield,56,Newcastle United,37,['39355921-692a-421b-8218-c4a6eeafcb52'],0,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:00.377,Pass,
,,,,,,,,,,,,,,,,,0.803041,,,,,,,,,,,,aff163fa-26c2-40c1-8019-6f85ed32aa2b,908,,"[93.5, 75.7]",3754090,23,,,,-1.8441975,,Right Foot,,,,"[88.2, 56.8]",Ground Pass,,19.62906,,,,Moussa Sissoko,3091.0,,,,,,,1,From Free Kick,Daryl Janmaat,3650.0,Right Back,56,Newcastle United,37,['a7aee2f5-2506-4972-90dc-2cf6d1dd32e6'],1,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:01.971,Pass,
,,,,,,,,,,,,,,,,,0.804064,,,,,,,,,,,,87889b51-014b-4c30-b5d2-eea090f1cfbb,911,,"[85.6, 60.3]",3754090,23,,,,1.4849154,,Right Foot,,,,"[86.9, 75.4]",Ground Pass,,15.155857,,,,Daryl Janmaat,3650.0,,,,,,,1,From Free Kick,Moussa Sissoko,3091.0,Right Midfield,56,Newcastle United,37,['d1eb9bd5-ec83-453b-b945-3eed9f3caf20'],4,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:04.469,Pass,
,,,,,,,,,,,,,,,,,0.413904,,,,,,,,,,,,0b68d9e9-c4af-41c1-a92f-5e633f34e8ca,914,,"[86.9, 75.4]",3754090,23,,,,-2.0138988,,Right Foot,,,,"[84.1, 69.5]",Ground Pass,,6.530697,,,,Moussa Sissoko,3091.0,,,,,,,1,From Free Kick,Daryl Janmaat,3650.0,Right Back,56,Newcastle United,37,['c5157c19-5ac8-482e-b447-1fa167e3b9ce'],6,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:06.076,Pass,
,,,,,,,,,,,,,,,,,3.105776,,,,,,,,,,,,a3e515c4-e76d-40b3-b592-b96a6117efde,916,,"[84.1, 69.5]",3754090,23,,,,-0.041246437,,Right Foot,,,,"[115.6, 68.2]",Ground Pass,,31.526814,,Incomplete,,Daryl Janmaat,3650.0,,,,,,,1,From Free Kick,Moussa Sissoko,3091.0,Right Midfield,56,Newcastle United,37,"['966407be-2596-4215-843c-7216feea629d', 'fcce178a-e22e-4f07-8a12-5a1f78a788ca']",6,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:06.490,Pass,
,,,,,,,,,,,,,,,,,2.731152,,,,,,,,,,,,4a74add7-7f96-41ff-a6f9-92832dc6782a,921,,"[5.0, 25.2]",3754090,23,,,,0.1071826,,Right Foot,,,,"[52.4, 30.3]",High Pass,,47.673576,,,,Jonathan Walters,3670.0,,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,57,Stoke City,30,['145d8fa5-8348-4fc2-8d2b-6b6b56cec279'],12,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:12.935,Pass,
,,,,,,,,,,,,,,,,,1.189143,,,,,,,,,,,,b4e0cf0a-4ed2-45ac-b1a9-50762ef53bf4,924,,"[52.4, 30.3]",3754090,23,,,,3.009553,,Right Foot,,,,"[39.6, 32.0]",Ground Pass,,12.912397,,,,Charlie Adam,3636.0,,,,,,,1,Regular Play,Jonathan Walters,3670.0,Center Forward,57,Stoke City,30,['4809f0cb-9bb3-40aa-9316-0c3a407487cc'],16,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:16.190,Pass,
,,,,,,,,,,,,,,,,,1.701597,,,,,,,,,,,,fca51c34-3976-40e2-93ba-a0e4dc853683,927,,"[63.6, 27.8]",3754090,23,,,,1.4304214,,Left Foot,,,,"[64.9, 37.0]",Ground Pass,,9.291394,,,,Jonathan Walters,3670.0,,,,,,,1,Regular Play,Charlie Adam,3636.0,Right Defensive Midfield,57,Stoke City,30,['0035d38c-c4cf-4232-8d10-58e12c1b6a2c'],20,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:20.588,Pass,
,,,,,,,,,,,,,,,,,4.251535,,,,,,,,,,,,1edda2c0-3949-4506-884f-839245bcc704,930,,"[80.0, 47.0]",3754090,23,,,,1.04612,,Right Foot,,,,"[99.1, 80.0]",Ground Pass,,38.12886,,Out,,Xherdan Shaqiri,3533.0,,,,,,,1,Regular Play,Jonathan Walters,3670.0,Center Forward,57,Stoke City,30,['fbe56d47-b677-4a4a-b9c6-a71dc5374aa0'],24,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:24.877,Pass,
,,,,,,,,,,,,,,,,,0.651718,,,,,,,,,,,,4373be05-5c63-4ca2-b303-5ce33e01fd00,932,,"[21.4, 0.1]",3754090,23,True,,,0.25933173,,,,,,"[36.1, 4.0]",Low Pass,,15.20855,,Unknown,,Ayoze Pérez Gutiérrez,3076.0,,,,,,Throw-in,1,From Throw In,Paul Dummett,3065.0,Left Back,58,Newcastle United,37,['b696887d-4d5d-429a-af4a-2e1707b18e25'],50,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:50.817,Pass,
,,,,,,,,,,,,,,,,,1.821979,,,,,,,,,,,,7caedb57-9fa1-4db6-b374-515c236d0461,936,,"[37.5, 4.0]",3754090,24,,,,2.7286828,,Left Foot,,,,"[27.0, 8.6]",Ground Pass,,11.46342,,,,Fabricio Coloccini,26207.0,,,,,,Free Kick,1,From Free Kick,Paul Dummett,3065.0,Left Back,59,Newcastle United,37,['cb8d9727-8a90-4164-9afd-4fdedbe2b8e7'],1,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:01.338,Pass,
,,,,,,,,,,,,,,,,,2.443602,,,,,,,,,,,,5da2d0be-2ea7-4308-90cb-8eac0eab7914,939,,"[26.2, 13.1]",3754090,24,,,,1.4538461,,Right Foot,,,,"[30.5, 49.7]",Ground Pass,,36.85173,,,,Chancel Mbemba Mangulu,3044.0,,,,,,,1,From Free Kick,Fabricio Coloccini,26207.0,Left Center Back,59,Newcastle United,37,['b58da635-a778-404a-a974-2c455b050ac1'],5,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:05.521,Pass,
,,,,,,,,,,,,,,,,,2.375598,,,,,,,,,,,,f0ed1727-844e-44c2-ad34-2b414530ecca,942,,"[53.2, 59.0]",3754090,24,,,,-2.484891,,Right Foot,,,,"[34.0, 44.2]",Ground Pass,,24.242111,,,,Fabricio Coloccini,26207.0,,,,,,,1,From Free Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,59,Newcastle United,37,['4b9060d2-23a6-4cb2-8cdd-c26dfad305b7'],13,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:13.080,Pass,
,,,,,,,,,,,,,,,,,2.175853,,,,,,,,,,,,47289683-1df1-4e54-b44f-b3733029ca2a,945,,"[55.0, 35.2]",3754090,24,,,,-1.2864763,,Right Foot,,,,"[61.4, 13.3]",Ground Pass,,22.816004,,,,Vurnon Anita,16072.0,,,,,,,1,From Free Kick,Fabricio Coloccini,26207.0,Left Center Back,59,Newcastle United,37,['6e53589a-1b03-409f-aa4c-dedd0503318e'],19,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:19.799,Pass,
,,,,,,,,,,,,,,,,,0.81018,,,,,,,,,,,,79803cca-0992-4c2b-87f1-1968b519c3ee,948,,"[69.5, 15.0]",3754090,24,,,,0.30400094,,Right Foot,,,,"[79.7, 18.2]",Ground Pass,,10.690183,,,,Aleksandar Mitrović,4269.0,,,,,,,1,From Free Kick,Vurnon Anita,16072.0,Right Center Midfield,59,Newcastle United,37,['40d61e55-3c5a-4827-ba20-2a05830430d5'],23,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:23.519,Pass,
,,,,,,,,,,,,,,,,,0.59667,,,,,,,,,,,,4f1cd6bd-7ecc-40c5-b4fa-1be14ecd5759,951,,"[79.9, 15.6]",3754090,24,,,,3.0993643,,Right Foot,,,,"[72.8, 15.9]",Ground Pass,,7.106335,,,,Vurnon Anita,16072.0,,,,,,,1,From Free Kick,Aleksandar Mitrović,4269.0,Right Center Forward,59,Newcastle United,37,['6d881fe8-43d2-4967-95f5-1e1a161a3efb'],25,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:25.189,Pass,
,,,,,,,,,,,,,,,,,0.401882,,,,,,,,,,,,5de4ad14-5216-4678-a9fc-198c09ba6c21,954,,"[73.0, 14.2]",3754090,24,,,,-0.56149364,,Right Foot,,,,"[79.2, 10.3]",Ground Pass,,7.324616,,,,Aleksandar Mitrović,4269.0,,,,,,,1,From Free Kick,Vurnon Anita,16072.0,Right Center Midfield,59,Newcastle United,37,['906af2f1-15f9-4d14-a7cb-68ae3f05dfcd'],26,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:26.640,Pass,
,,,,,,,,,,,,,,,,,0.724342,,,,,,,,,,,,90371187-ab8f-4a6d-aaa3-d73a95d94db7,957,,"[85.6, 6.9]",3754090,24,,,,1.6396528,,Right Foot,,,,"[85.0, 15.6]",Ground Pass,,8.720665,,,,Georginio Wijnaldum,3567.0,,,,,,,1,From Free Kick,Aleksandar Mitrović,4269.0,Right Center Forward,59,Newcastle United,37,['f0d795c7-27ba-4765-8a20-9eb59e5bc3ae'],30,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:30.016,Pass,
