ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e827dcf-491e-400c-b3b0-62f920b93d63,1545,,"[47.9, 26.0]",3754156,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Almen Abdi,43081.0,Left Midfield,81,Watford,23,['ff06dcb5-3fae-46cb-8b0a-ee728b3f32e9'],34,,,,,,,,,,,,,,,,,Watford,23,00:41:34.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8dec67c-9cbe-4774-8682-0b092534e793,1548,,"[46.9, 10.2]",3754156,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,81,Watford,23,['b952303e-d58a-47ed-b035-760f575cd703'],36,,,,,,,,,,,,,,,,,Watford,23,00:41:36.946,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581fa8c-e00d-44af-8d05-9dcae8921c7c,1551,,"[95.9, 30.1]",3754156,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Troy Deeney,3454.0,Right Center Forward,81,Watford,23,['6786b4eb-6db3-44e7-9e35-a220618bf6b8'],42,,,,,,,,,,,,,,,,,Watford,23,00:41:42.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4fb995d-5872-4b0c-99d3-ba798bddb189,1556,,"[13.7, 12.0]",3754156,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,82,Watford,23,['3260444a-7c52-43e5-a29d-f46bc62824f0'],4,,,,,,,,,,,,,,,,,Watford,23,00:42:04.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2d1e0bb-f740-464c-9a27-ba000c606861,1564,,"[69.5, 9.0]",3754156,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Almen Abdi,43081.0,Left Midfield,83,Watford,23,['5913697c-419d-4815-b876-484649ace140'],40,,,,,,,,,,,,,,,,,Watford,23,00:42:40.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5773080e-2884-43a5-8a59-562013b5d26a,1567,,"[80.1, 16.3]",3754156,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Troy Deeney,3454.0,Right Center Forward,83,Watford,23,['dec8f131-51fb-4cbb-95a2-9b10948ec5fb'],41,,,,,,,,,,,,,,,,,Watford,23,00:42:41.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6262836c-50fe-474f-ae60-4219357e7067,1571,,"[87.2, 28.7]",3754156,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Odion Jude Ighalo,5458.0,Left Center Forward,83,Watford,23,"['b753ba4d-04f1-425c-adb3-6666fc6c3004', 'dd39c7b0-36f6-48c4-9ce7-f61b2fe14d80']",43,,,,,,,,,,,,,,,,,Watford,23,00:42:43.228,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe356f31-a541-464a-97f8-22920e620e29,1577,,"[112.0, 41.2]",3754156,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Troy Deeney,3454.0,Right Center Forward,83,Watford,23,['9a9a687c-0d73-44fb-9e67-754fcc2c3479'],47,,,,,,,,,,,,,,,,,Watford,23,00:42:47.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e421a867-a36c-4779-88c8-157d446b8be0,1581,,"[106.2, 34.8]",3754156,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nathan Aké,3306.0,Left Back,84,Watford,23,['f8e7d348-55b0-4a6b-a5dd-d1faf6f80200'],38,,,,,,,,,,,,,,,,,Watford,23,00:43:38.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d892d03f-6cea-4180-848c-6d4d285da6de,1589,,"[86.5, 79.0]",3754156,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ben Watson,3626.0,Left Center Midfield,84,Watford,23,['41dc55a1-b518-48d7-be6e-5f5644e0568a'],46,,,,,,,,,,,,,,,,,Watford,23,00:43:46.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90db8e8f-d49c-4a11-b83f-c3882747e30a,1593,,"[30.9, 14.4]",3754156,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Huth,40123.0,Left Center Back,85,Leicester City,22,['8c4cac48-ca9c-4079-a366-ead2381546b2'],16,,,,,,,,,,,,,,,,,Leicester City,22,00:44:16.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540d5746-f7b1-49ce-816f-3fa2c762e98a,1595,,"[11.7, 46.7]",3754156,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,85,Leicester City,22,['33dd9811-3ee2-4479-aba1-54902854e596'],20,,,,,,,,,,,,,,,,,Leicester City,22,00:44:20.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29cf675d-16a1-42f3-891c-63ff67168a01,1598,,"[63.9, 27.3]",3754156,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Odion Jude Ighalo,5458.0,Left Center Forward,85,Leicester City,22,['c59a1cd8-139d-4eda-bfbb-4ab33767bd1f'],28,,,,,,,,,,,,,,,,,Watford,23,00:44:28.276,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1263c6-3579-477c-85ff-da675f8de7c8,1601,,"[102.5, 4.8]",3754156,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Troy Deeney,3454.0,Right Center Forward,85,Leicester City,22,['0fed2d95-8d26-4ef7-821e-ad88f01157e7'],34,,,,,,,,,,,,,,,,,Watford,23,00:44:34.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22af8430-bb4f-4acd-a8c8-47027474013e,1603,,"[20.0, 68.5]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Albrighton,3307.0,Right Midfield,86,Leicester City,22,['7c669764-2d2c-4a2d-aeea-4995348b3eec'],0,,,,,,,,,,,,,,,,,Leicester City,22,00:45:00.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8efe1296-bfb2-45c1-bd28-e1728c7393e6,1605,,"[31.4, 50.2]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeffrey Schlupp,3520.0,Left Midfield,86,Leicester City,22,['f4581ff7-01dc-4fef-891e-f182e3d6c131'],4,,,,,,,,,,,,,,,,,Leicester City,22,00:45:04.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c8e5ad7-04a5-478c-b620-e41462954d8f,1607,,"[38.6, 51.0]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,N''Golo Kanté,3961.0,Right Defensive Midfield,86,Leicester City,22,['f6976338-caa2-48d0-9f01-b36460fc9636'],6,,,,,,,,,,,,,,,,,Leicester City,22,00:45:06.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36017b61-de52-482f-a294-02d80f36b6f7,1610,,"[44.0, 75.5]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riyad Mahrez,3814.0,Center Attacking Midfield,86,Leicester City,22,['3c36efc6-9274-48d6-8519-bb8b6da9980d'],8,,,,,,,,,,,,,,,,,Leicester City,22,00:45:08.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4c0277f-9cdf-4e7c-a62d-668a2171f8e5,1613,,"[70.7, 57.4]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamie Vardy,10960.0,Center Forward,86,Leicester City,22,['7f6b592d-4405-43a2-878d-8230e980b7ae'],10,,,,,,,,,,,,,,,,,Leicester City,22,00:45:10.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779af498-0710-40d7-8ee3-37d187f777a2,1617,,"[69.0, 6.6]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Almen Abdi,43081.0,Left Midfield,87,Watford,23,['54c898e1-aadf-4df0-9812-fb7349367bc7'],29,,,,,,,,,,,,,,,,,Watford,23,00:45:29.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12390ce2-fc78-4c36-a161-07fa1c6567f9,1620,,"[55.4, 73.8]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Center Attacking Midfield,88,Leicester City,22,['73c2934f-865a-4466-b279-60f1786bbbf9'],32,,,,,,,,,,,,,,,,,Leicester City,22,00:45:32.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55e5493a-0db6-4f83-a96c-aa846acb56b2,1624,,"[35.3, 75.8]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Simpson,3270.0,Right Back,90,Leicester City,22,['7541eacd-34d8-4e92-bf84-ada1d1e0ac1a'],50,,,,,,,,,,,,,,,,,Leicester City,22,00:45:50.098,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdc872a6-f1f3-4c94-8b99-697494eddee7,1628,,"[74.7, 37.2]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamie Vardy,10960.0,Center Forward,90,Leicester City,22,['5fa04f33-dc45-4e52-be73-8ad954378f14'],55,,,,,,,,,,,,,,,,,Leicester City,22,00:45:55.830,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f144dd6-a526-47a0-b0c4-56fe54327324,1633,,"[67.5, 76.2]",3754156,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ikechi Anya,40118.0,Right Midfield,90,Leicester City,22,['7e28efa6-6375-4cbd-bce4-e52cd26d5128'],0,,,,,,,,,,,,,,,,,Watford,23,00:00:00.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0bb80f7-6277-424a-a5e1-241b933be341,1640,,"[60.5, 40.6]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,N''Golo Kanté,3961.0,Right Defensive Midfield,91,Leicester City,22,['7576319d-5a9c-4f86-abdb-d41ee87be938'],0,,,,,,,,,,,,,,,,,Leicester City,22,00:00:00.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4019d6cc-a983-4545-ab54-5ec6c3a40335,1643,,"[56.0, 39.0]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Danny Drinkwater,3662.0,Left Defensive Midfield,91,Leicester City,22,['b5ed07af-71bf-4730-a9a7-738acc962165'],1,,,,,,,,,,,,,,,,,Leicester City,22,00:00:01.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d204ce74-ded0-4627-b097-1a46dc5868e6,1646,,"[77.8, 79.7]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jamie Vardy,10960.0,Center Forward,91,Leicester City,22,['51b0c500-bacc-44ba-a4e2-48183051207b'],4,,,,,,,,,,,,,,,,,Leicester City,22,00:00:04.862,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ea3b913-c4b6-4954-977e-854958ff0fa2,1648,,"[86.5, 73.3]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Shinji Okazaki,3810.0,Left Midfield,91,Leicester City,22,['0c71e8aa-cbc9-4229-8889-b3f492a88e9e'],6,,,,,,,,,,,,,,,,,Leicester City,22,00:00:06.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30777440-3a6f-4a50-8ad4-561ef15c28f4,1654,,"[31.4, 21.3]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,91,Leicester City,22,['2cd471e1-c4de-44f0-b192-db2417d81ad9'],12,,,,,,,,,,,,,,,,,Watford,23,00:00:12.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ec8518c-d982-4a9a-820d-efd5033d5fc8,1658,,"[59.1, 7.5]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marc Albrighton,3307.0,Right Midfield,91,Leicester City,22,['b9c41d82-833c-4e1e-99c4-ab56f6f79469'],19,,,,,,,,,,,,,,,,,Leicester City,22,00:00:19.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0aa0174c-ce51-4796-8058-20aca1af392f,1662,,"[56.0, 69.8]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Troy Deeney,3454.0,Right Center Forward,92,Watford,23,['3e6f06dd-911a-4f5e-bbfa-00369c80ebe9'],23,,,,,,,,,,,,,,,,,Watford,23,00:00:23.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0185e9b-59b5-4f1a-af90-1de73b399af3,1664,,"[48.5, 51.5]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Watson,3626.0,Left Center Midfield,92,Watford,23,['6b11ea13-52e2-401c-ac6d-c549ab7d1145'],24,,,,,,,,,,,,,,,,,Watford,23,00:00:24.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0247f4e-706b-4075-bf5d-5003fe6a0d74,1667,,"[35.4, 63.9]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Cathcart,3263.0,Right Center Back,92,Watford,23,['5487aa02-72c0-4904-83e1-86689c51bba2'],27,,,,,,,,,,,,,,,,,Watford,23,00:00:27.392,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40113508-1fd8-4287-9a86-e1f66dc88d48,1669,,"[81.3, 51.8]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Odion Jude Ighalo,5458.0,Left Center Forward,92,Watford,23,['848c1077-b183-4efe-802e-a4038cc9f8e4'],30,,,,,,,,,,,,,,,,,Watford,23,00:00:30.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0beea42-10ae-4d26-a962-6c66f8b4728a,1672,,"[47.5, 30.4]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,93,Leicester City,22,['68ec5a18-afce-413e-9091-5147c40bc010'],31,,,,,,,,,,,,,,,,,Leicester City,22,00:00:31.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88607f00-0ef8-4ee4-8dc9-9da8e42156c6,1675,,"[33.5, 57.7]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Simpson,3270.0,Right Back,93,Leicester City,22,['8d2dc927-d7e7-4468-9d04-f1db4586e759'],32,,,,,,,,,,,,,,,,,Leicester City,22,00:00:32.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67279e4a-7aa0-48f7-ba46-9756c6d4238a,1678,,"[57.5, 73.3]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riyad Mahrez,3814.0,Center Attacking Midfield,93,Leicester City,22,['b9622858-2331-486b-907c-5b5186be872d'],36,,,,,,,,,,,,,,,,,Leicester City,22,00:00:36.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535d6ce2-e90b-47b6-85c9-ff46b1e4b725,1681,,"[70.2, 53.9]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,93,Leicester City,22,['d08ddeea-cf98-411a-96ca-cdeb7ad20fd0'],42,,,,,,,,,,,,,,,,,Leicester City,22,00:00:42.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b686bd3c-ff46-406f-89d8-feef325ce91b,1683,,"[77.1, 55.1]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Right Defensive Midfield,93,Leicester City,22,['ea0f43bd-c814-490c-82c0-fbb9a2aeb4cc'],43,,,,,,,,,,,,,,,,,Leicester City,22,00:00:43.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6f7c8a4-0fd6-4aa7-bceb-0b28d168f260,1686,,"[103.8, 75.4]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riyad Mahrez,3814.0,Center Attacking Midfield,93,Leicester City,22,['094fdf7a-d8d3-4f2a-81ca-49a825023f66'],47,,,,,,,,,,,,,,,,,Leicester City,22,00:00:47.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e6c6bc8-06d8-4ce3-952b-20b124fa02a0,1689,,"[105.7, 41.6]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamie Vardy,10960.0,Center Forward,93,Leicester City,22,['85e76924-a5c0-4586-91a1-dcb5309bc48e'],51,,,,,,,,,,,,,,,,,Leicester City,22,00:00:51.266,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9398d3-71fc-479b-8fa7-5815d0b42b2b,1693,,"[105.5, 5.2]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Albrighton,3307.0,Right Midfield,94,Leicester City,22,['4792d92b-8e24-4a50-97ee-cfde834177fd'],56,,,,,,,,,,,,,,,,,Leicester City,22,00:00:56.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a5b0497-c5e8-46e5-abe5-1ae00cabe882,1695,,"[97.4, 3.3]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Fuchs,3812.0,Left Back,94,Leicester City,22,['cb68873f-2680-4957-8ce8-413532f27754'],1,,,,,,,,,,,,,,,,,Leicester City,22,00:01:01.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f32c714e-c53e-4e20-b1db-5be4d1c6d38a,1702,,"[85.1, 65.5]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Simpson,3270.0,Right Back,94,Leicester City,22,['e56cf5c9-0cb1-4d2f-ae1a-ff96d673c6eb'],8,,,,,,,,,,,,,,,,,Leicester City,22,00:01:08.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964e500b-65f1-4f51-81f7-6b9b10698dbb,1705,,"[84.1, 58.3]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Right Defensive Midfield,94,Leicester City,22,['a927c4bc-682f-4c4b-8239-38bd95af707b'],9,,,,,,,,,,,,,,,,,Leicester City,22,00:01:09.897,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ab68f48-f6b0-45de-88aa-1faf91997a31,1707,,"[95.5, 60.5]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riyad Mahrez,3814.0,Center Attacking Midfield,94,Leicester City,22,['e859fbb4-8b55-4565-a623-f64cc0d55335'],10,,,,,,,,,,,,,,,,,Leicester City,22,00:01:10.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437ebe53-1843-42ef-8646-638a113b4ba3,1711,,"[34.0, 15.4]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Troy Deeney,3454.0,Right Center Forward,95,Watford,23,['b096648b-369a-4d59-8e61-b2b9113a50ad'],12,,,,,,,,,,,,,,,,,Watford,23,00:01:12.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffd4333d-98da-4bb4-a8da-0f08cfb27821,1713,,"[49.2, 26.3]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Odion Jude Ighalo,5458.0,Left Center Forward,95,Watford,23,['d2b2b3a9-8bc2-4252-8fae-f1ce8b25d856'],13,,,,,,,,,,,,,,,,,Watford,23,00:01:13.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5efe5f3a-d89a-4772-9fd6-f0f61d2d1c41,1716,,"[49.6, 52.0]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ikechi Anya,40118.0,Right Midfield,95,Watford,23,['29a192f8-4c13-431d-a797-1d0115bb5104'],17,,,,,,,,,,,,,,,,,Watford,23,00:01:17.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d788f2d-d1a2-492b-a44c-84dbc0e50a0c,1719,,"[68.6, 48.3]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Odion Jude Ighalo,5458.0,Left Center Forward,95,Watford,23,['fd297ce8-6661-45b7-9d4f-89b1aa1ab277'],20,,,,,,,,,,,,,,,,,Watford,23,00:01:20.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91ca4d7c-551d-4a3a-aa37-713f2c6052f7,1722,,"[61.2, 66.4]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Allan Romeo Nyom,3991.0,Right Back,95,Watford,23,['bc689024-c7aa-454c-9563-a5c9309f467e'],24,,,,,,,,,,,,,,,,,Watford,23,00:01:24.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45a27074-65f4-4e84-a7e1-810e75a0efe3,1725,,"[59.6, 49.0]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Watson,3626.0,Left Center Midfield,95,Watford,23,['651bbd9d-dd49-4f89-bd22-84b0759ce9fd'],25,,,,,,,,,,,,,,,,,Watford,23,00:01:25.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121c825d-bf87-4967-8e01-b5900d08b43f,1727,,"[41.8, 48.3]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Cathcart,3263.0,Right Center Back,95,Watford,23,['83a28b27-54ee-4bb7-bc57-ed2e39646675'],27,,,,,,,,,,,,,,,,,Watford,23,00:01:27.941,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf218ce6-d3dd-40c2-be3f-bb8c63d941e5,1729,,"[46.6, 23.4]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,95,Watford,23,['58ba5c57-2eb8-4488-b005-6c74a022d067'],29,,,,,,,,,,,,,,,,,Watford,23,00:01:29.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a22082e-85dc-4852-b13e-d6463b7af540,1732,,"[62.0, 1.0]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Back,95,Watford,23,['f5e08a56-11b1-4453-90e2-12f972ef81c2'],32,,,,,,,,,,,,,,,,,Watford,23,00:01:32.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4a8a6b8-9553-4f9f-9a81-1a696c5dc40b,1735,,"[70.4, 1.0]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Almen Abdi,43081.0,Left Midfield,95,Watford,23,['94ebe530-edca-49f2-a3eb-9dec2df1f7f0'],33,,,,,,,,,,,,,,,,,Watford,23,00:01:33.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972b83ea-8a14-48b0-bb28-34efccdb6d0d,1738,,"[60.0, 0.5]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Back,95,Watford,23,['18a8fa47-6d26-4a8f-9feb-25453f0f0d4e'],34,,,,,,,,,,,,,,,,,Watford,23,00:01:34.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37d2f434-a0e0-49fe-8920-69e779beef2c,1741,,"[64.5, 4.0]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Almen Abdi,43081.0,Left Midfield,95,Watford,23,['4e55c53d-bfa5-4b89-a558-7cd32e9bf6f3'],36,,,,,,,,,,,,,,,,,Watford,23,00:01:36.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716b869d-5cd5-4b61-a621-a2b7bca8807f,1744,,"[51.3, 13.0]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Watson,3626.0,Left Center Midfield,95,Watford,23,['dd06293d-dde5-4f8d-adf9-7825cef03419'],39,,,,,,,,,,,,,,,,,Watford,23,00:01:39.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5ccee88-aa25-42c8-98b1-a0f907ad0986,1747,,"[35.4, 65.7]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Cathcart,3263.0,Right Center Back,95,Watford,23,['061ffc2d-3007-456e-9a98-e3df3a719109'],44,,,,,,,,,,,,,,,,,Watford,23,00:01:44.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27d5b9c7-11a9-46a1-bfe3-0b3c2ea60c1c,1750,,"[14.4, 42.5]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heurelho da Silva Gomes,3522.0,Goalkeeper,95,Watford,23,['11000b2f-adbe-430e-8e66-7dd68f814b57'],48,,,,,,,,,,,,,,,,,Watford,23,00:01:48.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e378f809-f5fb-4c5b-985c-cb3c0f9d2d1d,1753,,"[21.8, 22.4]",3754156,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,95,Watford,23,['d00d190b-0c19-4ac6-b92a-101eec62b045'],50,,,,,,,,,,,,,,,,,Watford,23,00:01:50.836,Ball Receipt*,
