50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.07189,,,,,,,,,,,,,,,b383145f-59e3-4641-8e68-1cade7eaebec,2435,,"[74.5, 12.2]",3754333,53,,,,-0.06241881,,Left Foot,,,,"[85.7, 11.5]",,Ground Pass,,11.221853,,,Harry Kane,10955.0,,,,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,116,Tottenham Hotspur,38,['b999825b-6ced-4b05-8b65-5b5b805f4e8b'],39,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:39.939,Pass,
,,,,,,,,,,,,,,,,,,1.998846,,,,,,,,,,,,,,,511919fe-73b4-4346-9ce4-fa14be89099c,2439,,"[85.3, 25.4]",3754333,53,,,,1.4188662,,Right Foot,,,,"[88.5, 46.3]",,Ground Pass,,21.143557,,,Tom Carroll,3310.0,,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,116,Tottenham Hotspur,38,"['1ee4d8cb-48a3-4fb9-b28e-5661e603c702', 'e410ef33-5e53-4309-a5b8-c03321c2ed0a']",43,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:43.044,Pass,True
,,,,,,,,,,,,,,,,,,0.932224,,,,,,,,,,,,,,,51d840a1-5d57-479e-873b-df7392e32eb2,2442,,"[94.8, 50.9]",3754333,53,,,,0.8571701,,Left Foot,,,,"[101.9, 59.1]",,Ground Pass,,10.846659,,,Erik Lamela,3585.0,,,,,,,2,From Throw In,Tom Carroll,3310.0,Left Defensive Midfield,116,Tottenham Hotspur,38,['f9f167ad-246f-4ad2-ba66-9a3b1e7a9d88'],45,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:45.079,Pass,
,,,,,,,,,,,,,,,,,,1.384435,,,,,,,,,,,,,,,71f9e924-9db4-447a-baf4-ca94cc9ffc29,2445,,"[101.9, 57.2]",3754333,53,,,,0.1821683,,Left Foot,,,,"[113.3, 59.3]",,Ground Pass,,11.591807,,,Tom Carroll,3310.0,,,,,,,2,From Throw In,Erik Lamela,3585.0,Right Wing,116,Tottenham Hotspur,38,['2f6972ed-1f06-49b7-ba73-490fd5ee6f0c'],47,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:47.899,Pass,
,,,,,,,,,,,,,,,,,,1.764866,,,,,,,,,,,,,,,a5d2f3b1-eebc-4e5c-aa75-dfcce5f61eef,2447,,"[113.5, 59.3]",3754333,53,,,,-1.5298835,,Right Foot,True,,,"[114.9, 25.1]",,High Pass,,34.22864,,,Josh Onomah,16067.0,,,,,,,2,From Throw In,Tom Carroll,3310.0,Left Defensive Midfield,116,Tottenham Hotspur,38,['964ade20-d9ad-4ba9-8c39-de9e2eac0b0b'],49,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:49.284,Pass,
,,,,,,,,,,,,,,,,,,1.061783,,,,,,,,,,,,,,,8fea04b9-740f-4f72-ace1-ecb1c9ef7c3c,2450,,"[116.2, 25.1]",3754333,53,,,,2.3889697,,Left Foot,True,True,,"[109.9, 31.0]",,Ground Pass,,8.631338,,,Christian Dannemann Eriksen,3043.0,,,,,,,2,From Throw In,Josh Onomah,16067.0,Left Wing,116,Tottenham Hotspur,38,['93383db6-cbc8-4489-85e0-8d27eb22c9bc'],51,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:51.274,Pass,
,,,,,,,,,,,,,,,,,,1.360524,,,,,,,,,,,,,,,3ce0cf98-a043-44f6-8ccb-269c3132b482,2453,,"[106.5, 32.0]",3754333,53,,,,2.2597208,a37ef761-acd3-4e04-81e5-441580c933a2,Right Foot,,,,"[99.5, 40.5]",,Ground Pass,,11.011357,,,Eric Dier,10956.0,True,,,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,116,Tottenham Hotspur,38,['b61666a9-d20c-4be6-a616-c321f81d3706'],54,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:54.172,Pass,
,,,,,,,,,,,,,,,,,,1.782103,,,,,,,,,,,,,,,79fa8eb7-c6aa-4f37-b90d-9228055c89dd,2458,,"[120.0, 80.0]",3754333,54,,,,-1.6446345,,Left Foot,,,,"[117.3, 43.5]",,High Pass,True,36.599728,Incomplete,,Toby Alderweireld,20005.0,,,,Inswinging,,Corner,2,From Corner,Erik Lamela,3585.0,Right Wing,117,Tottenham Hotspur,38,"['3539843b-0aea-4233-9867-dacd4d29486a', 'c510da26-538a-4223-bf78-c89d3ea7b1cd']",20,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:09:20.400,Pass,
,,,,,,,,,,,,,,,,,,2.166648,,,,,,,,,,,,,,,d333ef86-b200-4537-b839-6b0151c8a122,2462,,"[120.0, 80.0]",3754333,54,,,,-1.7627816,,Left Foot,,,,"[111.7, 37.3]",,High Pass,True,43.499195,Incomplete,,,,,,True,Inswinging,,Corner,2,From Corner,Erik Lamela,3585.0,Right Wing,118,Tottenham Hotspur,38,['7b81f354-f574-48e5-bb5e-2872b32e4f77'],41,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:09:41.909,Pass,
,,,,,,,,,,,,,,,,,,3.319435,,,,,,,,,,,,,,,77f1d3c0-eb5c-477b-a362-412db6df83ff,2465,,"[16.3, 42.9]",3754333,54,,,,0.41273093,,Keeper Arm,,,,"[65.4, 64.4]",,High Pass,,53.600933,Incomplete,,,,,,,,,,2,From Keeper,Karl Darlow,3649.0,Goalkeeper,119,Newcastle United,37,['95038443-e66e-43f9-a4c1-980441ca0135'],46,,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:46.416,Pass,
,,,,,,,,,,,,,,,,,,2.978388,,,,,,,,,,,,,,,da78cbeb-76bb-4f6e-bb82-d718a61e4181,2468,,"[38.3, 4.9]",3754333,54,,,,2.3506286,,Right Foot,,,,"[11.5, 32.0]",,Ground Pass,,38.113647,,,Hugo Lloris,3099.0,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,120,Tottenham Hotspur,38,['dfdd7fe8-1b3d-4642-8fbd-36da018c28d3'],52,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:09:52.423,Pass,
,,,,,,,,,,,,,,,,,,2.189768,,,,,,,,,,,,,,,a56f60d4-ed15-425f-8450-2bf6681c1c25,2471,,"[23.2, 34.8]",3754333,54,,,,1.0726339,,Left Foot,,,,"[39.3, 64.4]",,Ground Pass,,33.69525,,,Christian Dannemann Eriksen,3043.0,,,,,,,2,Regular Play,Hugo Lloris,3099.0,Goalkeeper,120,Tottenham Hotspur,38,['7ed65e57-f42f-4dd2-b3df-f07eef1a7c31'],58,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:09:58.005,Pass,
,,,,,,,,,,,,,,,,,,1.547467,,,,,,,,,,,,,,,ad54f63d-42c8-4e31-8800-d3cfd1fa71d6,2474,,"[45.2, 66.9]",3754333,55,,,,0.4583473,,Left Foot,,,,"[67.9, 78.1]",,Ground Pass,,25.312645,,,Erik Lamela,3585.0,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,120,Tottenham Hotspur,38,['0848f9d7-1f63-4733-92cb-e86c94a2b42c'],1,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:01.982,Pass,
,,,,,,,,,,,,,,,,,,1.592159,,,,,,,,,,,,,,,da45831a-8b9a-4a80-b6d5-fe2cbeeb69ca,2478,,"[65.4, 77.6]",3754333,55,,,,-2.3523922,,Right Foot,,,,"[52.3, 64.4]",,Ground Pass,,18.597042,,,Eric Dier,10956.0,,,,,,,2,Regular Play,Erik Lamela,3585.0,Right Wing,120,Tottenham Hotspur,38,['4c5d35cb-bd8d-4afd-b25e-0b91877f7bc8'],5,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:05.303,Pass,
,,,,,,,,,,,,,,,,,,1.162077,,,,,,,,,,,,,,,9eac02b6-684e-4c89-a37c-987cecefe427,2481,,"[52.3, 63.5]",3754333,55,,,,1.1557215,,Left Foot,,,,"[57.5, 75.3]",,Ground Pass,,12.89496,,,Christian Dannemann Eriksen,3043.0,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,120,Tottenham Hotspur,38,['c785e232-ce78-4ce9-91a8-a47a33bd9433'],7,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:07.972,Pass,
,,,,,,,,,,,,,,,,,,1.86762,,,,,,,,,,,,,,,69114568-37eb-4bf3-9c55-995648a5b822,2484,,"[63.3, 75.7]",3754333,55,,,,-1.3608767,,Right Foot,,,,"[69.5, 46.6]",,Ground Pass,,29.75315,,,Tom Carroll,3310.0,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,120,Tottenham Hotspur,38,['cdd51f16-09d0-43ba-b7be-bcca5764f7f4'],11,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:11.270,Pass,
,,,,,,,,,,,,,,,,,,2.217864,,,,,,,,,,,,,,,90711010-a899-4bb9-9ca0-11f40fee3389,2487,,"[79.1, 39.4]",3754333,55,,,,-1.3390133,,Left Foot,,,,"[86.7, 7.2]",,Ground Pass,,33.08474,,,Ben Davies,3086.0,,,,,,,2,Regular Play,Tom Carroll,3310.0,Left Defensive Midfield,120,Tottenham Hotspur,38,['6c4fd4c7-911b-45fd-a62a-feb7b6962efa'],15,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:15.943,Pass,
,,,,,,,,,,,,,,,,,,1.070568,,,,,,,,,,,,,,,f0539932-8c77-45da-a9ff-d74417bed09d,2490,,"[86.7, 3.9]",3754333,55,,,,2.1391551,,Left Foot,,,,"[79.1, 15.8]",,Ground Pass,,14.119844,,,Tom Carroll,3310.0,,,,,,,2,Regular Play,Ben Davies,3086.0,Left Back,120,Tottenham Hotspur,38,['2219c12f-a4f1-4373-8c11-ae93cde92e41'],18,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:18.223,Pass,
,,,,,,,,,,,,,,,,,,1.638334,,,,,,,,,,,,,,,58c98164-405c-4b0c-b2f7-3e6f5bea416b,2493,,"[70.0, 14.3]",3754333,55,,,,1.1623074,,Left Foot,,,,"[78.7, 34.4]",,Ground Pass,,21.902054,,,Christian Dannemann Eriksen,3043.0,,,,,,,2,Regular Play,Tom Carroll,3310.0,Left Defensive Midfield,120,Tottenham Hotspur,38,['283c443e-09a4-4a20-95d2-49284f0463ed'],21,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:21.866,Pass,
,,,,,,,,,,,,,,,,,,1.398306,,,,,,,,,,,,,,,f57c87f6-eba5-4184-a6ea-feac6746cc2d,2496,,"[80.0, 28.5]",3754333,55,,,,-1.1171151,,Right Foot,,,,"[91.8, 4.3]",,Ground Pass,,26.923595,,,Ben Davies,3086.0,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,120,Tottenham Hotspur,38,['823cf13e-e628-47b5-9186-d10d1bca86bd'],27,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:27.273,Pass,
,,,,,,,,,,,,,,,,,,0.977061,,,,,,,,,,,,,,,9052bbfa-b800-42ea-9f71-812942e4fc87,2503,,"[88.4, 6.4]",3754333,55,,,,1.7731179,,Left Foot,,,,"[85.2, 22.0]",,Ground Pass,,15.924824,,,Christian Dannemann Eriksen,3043.0,,,,,,,2,Regular Play,Ben Davies,3086.0,Left Back,120,Tottenham Hotspur,38,['dd5965ba-5ac8-4ab1-82bb-1fb52ab8bc27'],32,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:32.048,Pass,
,,,,,,,,,,,,,,,,,,0.860911,,,,,,,,,,,,,,,184bcc9b-f837-4551-8b89-fad84288b46d,2506,,"[84.9, 23.7]",3754333,55,,,,1.1303405,,Right Foot,,,,"[92.3, 39.4]",,Ground Pass,,17.356554,,,Harry Kane,10955.0,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,120,Tottenham Hotspur,38,['69c18f23-35ec-445a-b81d-ea6e5166b70b'],33,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:33.862,Pass,
,,,,,,,,,,,,,,,,,,3.957533,,,,,,,,,,,,,,,ad2b2c2b-f387-444e-af86-0ca89cd10e3a,2519,,"[16.8, 5.5]",3754333,57,,,,-0.09311516,,Left Foot,,,,"[68.2, 0.7]",,High Pass,,51.62364,Injury Clearance,,,,,,,,,Recovery,2,Other,Paul Dummett,3065.0,Left Back,123,Tottenham Hotspur,38,,51,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:51.152,Pass,
,,,,,,,,,,,,,,,,,,2.634465,,,,,,,,,,,,,,,9bc3c442-d3db-4e4c-9892-782fb606a2e3,2522,,"[50.1, 65.5]",3754333,57,,,,-1.6054827,,Right Foot,,,,"[49.0, 33.8]",,Ground Pass,,31.71908,,,Jan Vertonghen,3077.0,,,,,,,2,Other,Toby Alderweireld,20005.0,Right Center Back,123,Tottenham Hotspur,38,['0deedb14-f9fd-408d-aeb5-c919a73f68ac'],56,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:12:56.543,Pass,
,,,,,,,,,,,,,,,,,,1.97745,,,,,,,,,,,,,,,f3883d2a-61d2-4670-9de8-8d9d7a75bfa9,2525,,"[51.8, 32.0]",3754333,58,,,,1.35893,,Left Foot,,,,"[57.5, 58.5]",,Ground Pass,,27.106089,,,Toby Alderweireld,20005.0,,,,,,,2,Other,Jan Vertonghen,3077.0,Left Center Back,123,Tottenham Hotspur,38,['b5bf878e-b520-44a9-9f15-5d9644a708dd'],1,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:01.533,Pass,
,,,,,,,,,,,,,,,,,,1.298897,,,,,,,,,,,,,,,684b7563-fb10-492b-a807-7792839589a2,2528,,"[62.6, 65.3]",3754333,58,,,,0.79309034,,Right Foot,,,,"[75.5, 78.4]",,Ground Pass,,18.38532,,,Erik Lamela,3585.0,,,,,,,2,Other,Toby Alderweireld,20005.0,Right Center Back,123,Tottenham Hotspur,38,['4e72ef42-9918-46ef-ae30-930dba630db3'],5,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:05.032,Pass,
,,,,,,,,,,,,,,,,,,0.616085,,,,,,,,,,,,,,,2f615ef9-c7b7-4e5d-b055-9b219f139bc7,2531,,"[77.6, 77.6]",3754333,58,,,,-1.6805233,,Left Foot,,,,"[76.3, 65.8]",,Ground Pass,,11.871394,,,Eric Dier,10956.0,,,,,,,2,Other,Erik Lamela,3585.0,Right Wing,123,Tottenham Hotspur,38,['6b46592d-3691-4ff7-a833-f318a0e157c4'],8,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:08.694,Pass,
,,,,,,,,,,,,,,,,,,1.991969,,,,,,,,,,,,,,,ee002c3a-ff82-4919-a7c5-5a6343a5bccb,2534,,"[74.7, 64.4]",3754333,58,,,,0.7807899,,Left Foot,,,,"[85.6, 75.2]",,Ground Pass,,15.34438,,,Tom Carroll,3310.0,,,,,,,2,Other,Eric Dier,10956.0,Right Defensive Midfield,123,Tottenham Hotspur,38,['db7b0346-ee2f-40a1-bc48-9f5acea65f38'],10,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:10.586,Pass,
,,,,,,,,,,,,,,,,,,0.57024,,,,,,,,,,,,,,,e3b105f8-4ace-493d-8c75-baec22b6dbbc,2538,,"[90.6, 78.1]",3754333,58,,,,0.04542328,,Left Foot,,,,"[95.0, 78.3]",,Ground Pass,,4.404543,,,Kyle Walker,3205.0,,,,,,,2,Other,Tom Carroll,3310.0,Left Defensive Midfield,123,Tottenham Hotspur,38,['d0e78533-f079-4ae2-9c46-7eacae49ede8'],13,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:13.623,Pass,
,,,,,,,,,,,,,,,,,,1.86054,,,,,,,,,,,,,,,9431780b-05bf-48ea-8462-84d90f9694f4,2541,,"[93.7, 77.9]",3754333,58,,,,-3.0642822,,Right Foot,,,,"[79.5, 76.8]",,Ground Pass,,14.242542,,,Tom Carroll,3310.0,,,,,,,2,Other,Kyle Walker,3205.0,Right Back,123,Tottenham Hotspur,38,['f55bf674-467a-485c-9cad-c5c0ce84a858'],15,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:15.446,Pass,
,,,,,,,,,,,,,,,,,,1.246031,,,,,,,,,,,,,,,25d51c94-ceb4-4425-a23e-af5830bf3689,2544,,"[75.4, 76.2]",3754333,58,,,,-2.347345,,Left Foot,,,,"[64.2, 64.8]",,Ground Pass,,15.981239,,,Toby Alderweireld,20005.0,,,,,,,2,Other,Tom Carroll,3310.0,Left Defensive Midfield,123,Tottenham Hotspur,38,['ab9c2c8d-efb4-45d5-9115-7603e6f4f59a'],18,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:18.462,Pass,
,,,,,,,,,,,,,,,,,,1.454551,,,,,,,,,,,,,,,508b0eee-7885-4637-8c90-ff45c917b4fc,2547,,"[68.6, 59.9]",3754333,58,,,,-1.3164283,,Right Foot,,,,"[76.4, 29.9]",,Low Pass,,30.99742,,,Christian Dannemann Eriksen,3043.0,,,,,,,2,Other,Toby Alderweireld,20005.0,Right Center Back,123,Tottenham Hotspur,38,['474ebd22-3413-4cdd-84a4-a41ed72dfa07'],21,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:21.984,Pass,
,,,,,,,,,,,,,,,,,,2.758597,,,,,,,,,,,,,,,14e56eca-7eb9-4f04-8dff-646f0cfa50a0,2550,,"[84.5, 27.3]",3754333,58,,,,-0.13603671,,Right Foot,,,,"[110.8, 23.7]",,Ground Pass,,26.545244,,,Ben Davies,3086.0,,,,,,,2,Other,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,123,Tottenham Hotspur,38,['ad6f663f-7b82-4d8c-995d-8f60513d16a2'],26,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:26.145,Pass,
,,,,,,,,,,,,,,,,,,0.609778,,,,,,,,,,,,,,,36c3dedc-ec08-4533-a7a7-2b409791fab2,2552,,"[111.5, 23.4]",3754333,58,,,,1.6814536,d29a4162-49d9-4f87-943a-0dbac5c096f3,Left Foot,True,,,"[110.1, 36.0]",,Ground Pass,,12.677539,,,Erik Lamela,3585.0,True,,,,,,2,Other,Ben Davies,3086.0,Left Back,123,Tottenham Hotspur,38,['da0befb1-4f89-4354-86da-8f0bf5e43be0'],28,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:28.904,Pass,
,,,,,,,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,de0456f5-89d6-442a-843e-ec3947aca962,2557,,"[7.8, 43.1]",3754333,58,True,,,0.37194452,,Drop Kick,,,,"[76.5, 69.9]",,High Pass,,73.742325,Incomplete,,,,,,,,,,2,From Keeper,Karl Darlow,3649.0,Goalkeeper,125,Newcastle United,37,['a4aac714-2e21-4828-9b59-8d1652cd7ab7'],41,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:41.820,Pass,
,,,,,,,,,,,,,,,,,,2.865141,,,,,,,,,,,,,,,c091e613-b6e2-47a1-aea7-6c3c652b528d,2563,,"[58.2, 40.3]",3754333,58,,,,-1.3916358,,Left Foot,,,,"[62.8, 14.9]",,Ground Pass,,25.813175,,,Paul Dummett,3065.0,,,,,,,2,From Keeper,Jack Colback,9649.0,Left Center Midfield,125,Newcastle United,37,['1d7b0864-8862-4ccd-98d9-d187f2a00c61'],56,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:56.744,Pass,
,,,,,,,,,,,,,,,,,,2.130773,,,,,,,,,,,,,,,b44a942e-2cf8-448a-bbe2-dc6e2e6dcaee,2566,,"[64.7, 14.1]",3754333,58,,,,-0.48964646,,Left Foot,,,,"[81.4, 5.2]",,Ground Pass,,18.92353,,,Moussa Sissoko,3091.0,,,,,,,2,From Keeper,Paul Dummett,3065.0,Left Back,125,Newcastle United,37,['ca141304-93f0-4b17-aed0-a16303fa2c14'],59,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:59.689,Pass,
,,,,,,,,,,,,,,,,,,0.141312,,,,,,,,,,,,,,,6b697226-a98f-4862-aca1-c0a435ba0084,2569,,"[84.3, 1.3]",3754333,59,,,,0.6086893,,Right Foot,,,,"[87.6, 3.6]",,Ground Pass,,4.022437,Incomplete,,Paul Dummett,3065.0,,,,,,,2,From Keeper,Moussa Sissoko,3091.0,Center Attacking Midfield,125,Newcastle United,37,"['8bd67491-0693-4871-b181-e1878fc06582', 'd736152a-0388-4e91-9a62-65e8abc168cb']",2,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:02.808,Pass,
,,,,,,,,,,,,,,,,,,1.072247,,,,,,,,,,,,,,,e445c226-73c1-4341-be8c-35b22cf55c00,2573,,"[82.6, 0.1]",3754333,59,,,,0.86603105,,,,,,"[91.7, 10.8]",,High Pass,,14.046351,,,Aleksandar Mitrović,4269.0,,,,,,Throw-in,2,From Throw In,Paul Dummett,3065.0,Left Back,126,Newcastle United,37,['415c6f3a-baf7-4184-93da-38abbae94692'],26,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:26.865,Pass,
,,,,,,,,,,,,,,,,,,0.886108,,,,,,,,,,,,,,,908d20f5-e3a6-4c38-a652-3d7d70c5a7b3,2578,,"[86.5, 12.8]",3754333,59,,,,2.2503963,,Right Foot,,,,"[76.4, 25.3]",,Ground Pass,,16.070469,,,Cheik Ismaël Tioté,42900.0,,,,,,,2,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,126,Newcastle United,37,"['823b4911-6a63-4e07-90cb-2b94504da307', 'af74a7bd-2832-4a45-802d-c565f46e4f1f']",29,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:29.681,Pass,True
,,,,,,,,,,,,,,,,,,1.130662,,,,,,,,,,,,,,,61c8137c-fd1c-4099-b0f4-0bc4ab0d2513,2581,,"[77.8, 22.7]",3754333,59,,,,-1.6483107,,Right Foot,,,,"[77.0, 12.4]",,Ground Pass,,10.331021,,,Jack Colback,9649.0,,,,,,,2,From Throw In,Cheik Ismaël Tioté,42900.0,Right Center Midfield,126,Newcastle United,37,['e176b68b-5f19-4355-831a-55fccbe9b25b'],30,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:30.647,Pass,
,,,,,,,,,,,,,,,,,,1.080923,,,,,,,,,,,,,,,70f20185-56fd-46a1-b7c6-ba9a7a67e3ca,2584,,"[76.4, 12.0]",3754333,59,,,,-1.1760052,,Left Foot,,,,"[80.4, 2.4]",,Ground Pass,,10.4,,,Paul Dummett,3065.0,,,,,,,2,From Throw In,Jack Colback,9649.0,Left Center Midfield,126,Newcastle United,37,['c17b45fa-6afc-4493-a703-31b14c77023c'],32,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:32.234,Pass,
,,,,,,,,,,,,,,,,,,0.862899,,,,,,,,,,,,,,,30451071-2c0c-4ef0-92de-ba3c7468149f,2588,,"[83.6, 1.0]",3754333,59,,,,0.07982998,,Left Foot,,,,"[91.1, 1.6]",,Ground Pass,,7.5239615,,,Georginio Wijnaldum,3567.0,,,,,,,2,From Throw In,Paul Dummett,3065.0,Left Back,126,Newcastle United,37,"['6b97c3c3-d720-4a5e-8e01-ab45c3d59247', 'acb43be8-e498-4f2c-ab55-b350a1b17ff2']",33,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:33.915,Pass,True
,,,,,,,,,,,,,,,,,,0.63549,,,,,,,,,,,,,,,04d6c237-f94c-4503-935a-17522b96c0fe,2595,,"[34.2, 77.1]",3754333,59,,,,-1.1614759,,Right Foot,,,,"[40.1, 63.5]",,Ground Pass,,14.824641,,,Christian Dannemann Eriksen,3043.0,,,,,,,2,From Throw In,Josh Onomah,16067.0,Right Wing,126,Newcastle United,37,['69a4598a-ce00-4a55-b581-4d59bfe19901'],38,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:38.883,Pass,
,,,,,,,,,,,,,,,,,,0.743838,,,,,,,,,,,,,,,9c1bb85b-05ff-48cc-9e2c-4fccbc95be37,2598,,"[40.9, 61.8]",3754333,59,,,,-0.6536359,,Left Foot,,,,"[50.3, 54.6]",,Ground Pass,,11.840608,Incomplete,,Harry Kane,10955.0,,,,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,126,Newcastle United,37,"['07e986a2-8a8d-4287-9fe2-5f9bfe297e2d', '80ad8dff-8a55-4f58-ac69-0069dccf1947']",40,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:40.544,Pass,
,,,,,,,,,,,,,,,,,,0.439327,,,,,,,,,,,,,,,2ceadbf7-cb82-41d9-9beb-a63a18f0db46,2602,,"[68.6, 13.6]",3754333,59,,,,-2.1518786,,Right Foot,,,,"[64.2, 6.9]",,Ground Pass,,8.01561,,,Moussa Sissoko,3091.0,,,,,,,2,From Throw In,Cheik Ismaël Tioté,42900.0,Right Center Midfield,126,Newcastle United,37,['4ecdfa60-1f2c-4f5c-a36c-f64353dfb940'],43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:43.281,Pass,
,,,,,,,,,,,,,,,,,,1.453765,,,,,,,,,,,,,,,ad2555bf-47ee-4f15-8e18-12168c493bfe,2605,,"[50.8, 68.1]",3754333,59,,,,0.89796376,,Left Foot,,,,"[55.9, 74.5]",,Ground Pass,,8.18352,Incomplete,,Josh Onomah,16067.0,,,,,,Recovery,2,From Throw In,Tom Carroll,3310.0,Left Defensive Midfield,126,Newcastle United,37,"['44ebcb33-9b9f-45fe-a5e9-a58afd634ad6', '82014c24-e35b-4ff9-a3f8-e264477be225']",43,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:43.315,Pass,
,,,,,,,,,,,,,,,,,,1.210624,,,,,,,,,,,,,,,33c29d93-1a72-48ce-b9d9-94755a1a506e,2620,,"[86.7, 49.6]",3754333,59,,,,0.89512515,,Right Foot,,,,"[97.2, 62.7]",,Ground Pass,,16.788687,,,Christian Dannemann Eriksen,3043.0,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,127,Tottenham Hotspur,38,"['8487dac7-1568-4cbb-bf62-25c09d48dcc9', 'e6f6a8df-1947-4068-aba5-48fd1ea896e6']",51,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:51.629,Pass,True
