50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ba532dd-feab-4752-9213-bf58b2ff7a80,1067,,"[80.1, 20.2]",3754084,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,63,Aston Villa,59,['d33af3d6-73ea-4681-bf1d-dad642c08b73'],38,,,,,,,,,,,,,,,,Aston Villa,59,00:32:38.047,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ae75170-5bac-4548-99b0-17e585e2ae15,1071,,"[73.7, 54.3]",3754084,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Micah Richards,42700.0,Right Back,63,Aston Villa,59,['3d689627-e3ba-4329-b0e1-1f79da65b29e'],40,,,,,,,,,,,,,,,,Aston Villa,59,00:32:40.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,63608722-3f6d-4f38-9403-8a62b3ae563e,1074,,"[55.4, 45.6]",3754084,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tetchi Jores Charlemagne Ulrich Okore,24380.0,Right Center Back,63,Aston Villa,59,['fdda8a49-8d75-4d78-85ed-dc26c96cdb92'],45,,,,,,,,,,,,,,,,Aston Villa,59,00:32:45.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12ac13c9-51fc-4d7f-99b1-f0c4f3e08ec6,1077,,"[82.8, 75.7]",3754084,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leandro Bacuna,9533.0,Right Center Midfield,63,Aston Villa,59,['621ae88e-97a8-4060-b182-8b9b507ddfea'],49,,,,,,,,,,,,,,,,Aston Villa,59,00:32:49.642,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8350144b-9573-4dd9-8067-aafc5f86ad2a,1080,,"[108.3, 45.9]",3754084,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Libor Kozák,28247.0,Center Forward,63,Aston Villa,59,['ae3ce133-d970-4f36-bd2a-30adec27c713'],52,,,,,,,,,,,,,,,,Aston Villa,59,00:32:52.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,306e319a-87e3-4380-ad38-b8528de517ca,1083,,"[19.4, 47.7]",3754084,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mark Bunn,18672.0,Goalkeeper,63,Aston Villa,59,['a2096d0e-f356-4121-a529-20c12fc10567'],0,,,,,,,,,,,,,,,,Aston Villa,59,00:33:00.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,217da21f-6c1f-42ef-bb04-95924ec32675,1086,,"[33.3, 15.9]",3754084,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joleon Lescott,20285.0,Left Center Back,63,Aston Villa,59,['bdf04f02-1a55-4cfb-85d0-516d80beccca'],3,,,,,,,,,,,,,,,,Aston Villa,59,00:33:03.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d329c4e-8ad8-41d8-be06-c318912792ff,1089,,"[53.9, 6.3]",3754084,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aly Cissokho,27146.0,Left Back,63,Aston Villa,59,['fa35fce8-8ab6-4f6f-ad23-371d5aeb807f'],6,,,,,,,,,,,,,,,,Aston Villa,59,00:33:06.924,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd77f664-b177-42ed-bf1d-19ee59c1487b,1092,,"[53.4, 19.0]",3754084,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Westwood,3583.0,Left Center Midfield,63,Aston Villa,59,['12910c67-f9c8-4966-a32c-f3b44c8a27bc'],9,,,,,,,,,,,,,,,,Aston Villa,59,00:33:09.100,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6e5c9d2e-e603-4a24-b87d-936fa9f8e7f5,1095,,"[79.7, 77.0]",3754084,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Micah Richards,42700.0,Right Back,63,Aston Villa,59,['c916bb26-3f6c-41d9-86bf-f37ff7d44c0d'],14,,,,,,,,,,,,,,,,Aston Villa,59,00:33:14.737,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b624933e-01b1-457b-8a6d-246f94a664d4,1097,,"[81.1, 9.4]",3754084,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Craig Gardner,9485.0,Center Attacking Midfield,64,West Bromwich Albion,27,['f122cd6f-eda6-4a30-bd1e-372c5a1839d6'],36,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:33:36.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,745e19e6-d934-4e32-bc4a-0b7aefcf1635,1106,,"[24.8, 20.2]",3754084,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aly Cissokho,27146.0,Left Back,66,Aston Villa,59,['a30b1555-c072-4abd-950f-72adb99d7ad0'],30,,,,,,,,,,,,,,,,Aston Villa,59,00:34:30.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bb59358-ced5-4c31-a7fd-bede8227996c,1109,,"[31.1, 67.7]",3754084,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Micah Richards,42700.0,Right Back,66,Aston Villa,59,['fc07533b-f5ab-467b-85b4-715ae9ac51c1'],35,,,,,,,,,,,,,,,,Aston Villa,59,00:34:35.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df0a40dd-1ad2-4e69-a09b-8fbdd6ecec37,1113,,"[23.3, 65.9]",3754084,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tetchi Jores Charlemagne Ulrich Okore,24380.0,Right Center Back,66,Aston Villa,59,"['2117bb3e-d83f-40e0-9dd4-f6428c3ed6b2', '7eeaadb6-8baf-4b4c-bfd8-5f341f2394aa']",43,,,,,,,,,,,,,,,,Aston Villa,59,00:34:43.161,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10d8a8dd-0b4f-4538-967c-b0d30e174e33,1120,,"[49.8, 60.7]",3754084,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Micah Richards,42700.0,Right Back,66,Aston Villa,59,"['00808c30-cfa5-40a3-9eeb-f3288aef2498', 'ba314e38-df69-4ded-a9eb-4c90291aea3e']",48,,,,,,,,,,,,,,,,Aston Villa,59,00:34:48.858,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b4f6e17-c5c1-47e5-a83b-0e7182540efa,1127,,"[89.2, 6.1]",3754084,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James McClean,3514.0,Left Midfield,66,Aston Villa,59,['4a949816-ecdd-419e-b254-f5facbe4a4f9'],53,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:34:53.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fcf0791-7f26-4720-ab7c-04d8f9f4744a,1133,,"[57.9, 74.3]",3754084,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carles Gil de Pareja Vicent,6800.0,Right Wing,67,Aston Villa,59,['bc08fec2-d994-4c76-a81a-f9c205ee31b7'],32,,,,,,,,,,,,,,,,Aston Villa,59,00:35:32.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c727867-58cf-44cd-862e-54c91e7bb878,1139,,"[98.3, 61.2]",3754084,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Libor Kozák,28247.0,Center Forward,68,Aston Villa,59,"['285d5bc9-913c-4d07-809f-2fb9f8a6121c', 'ab418701-ee10-46f9-9f1d-3bfbbfe6b56a']",52,,,,,,,,,,,,,,,,Aston Villa,59,00:35:52.146,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12b64177-3b38-4a1d-8fe1-de3c986235b0,1142,,"[89.2, 65.1]",3754084,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Gil de Pareja Vicent,6800.0,Right Wing,68,Aston Villa,59,['67779884-5ddc-42aa-85fc-00f6e69c731e'],54,,,,,,,,,,,,,,,,Aston Villa,59,00:35:54.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1fcf037-a7b4-4b39-971a-70772d415cbc,1149,,"[24.5, 20.0]",3754084,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Defensive Midfield,69,West Bromwich Albion,27,['811e3e0c-f9f0-47c1-8bf5-02087991c568'],56,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:35:56.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ca55e83-dd1d-4b77-b616-108b55e6d9cc,1152,,"[19.3, 58.1]",3754084,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,69,West Bromwich Albion,27,['9f453434-af41-4cad-966b-4ae4672068d5'],4,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:36:04.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4314e9e-e249-4445-b002-a4568ed2b0c1,1155,,"[69.2, 75.6]",3754084,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stéphane Sessègnon,2966.0,Right Midfield,69,West Bromwich Albion,27,['eea18876-745a-4a48-b346-ad1d729574d8'],8,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:36:08.096,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,001a84de-5dad-4699-986d-6284a7108380,1158,,"[76.1, 8.5]",3754084,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Libor Kozák,28247.0,Center Forward,70,Aston Villa,59,['3b697e9f-5563-4e30-8bcb-fea9a8d8eb1d'],20,,,,,,,,,,,,,,,,Aston Villa,59,00:36:20.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,251e2068-cca0-465c-94c1-16ebb5045dd5,1168,,"[62.6, 14.8]",3754084,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Ayew,3450.0,Left Wing,70,Aston Villa,59,['e92b69a4-6016-45bd-8f3a-cdd074b87bac'],27,,,,,,,,,,,,,,,,Aston Villa,59,00:36:27.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2a2c9df-b41c-4ea2-a4e8-63b39d0debc8,1171,,"[93.1, 24.1]",3754084,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Gil de Pareja Vicent,6800.0,Right Wing,70,Aston Villa,59,['c544292c-7040-4c9b-a090-0433d4dd888c'],31,,,,,,,,,,,,,,,,Aston Villa,59,00:36:31.227,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d6bd6ed3-0c97-41d3-81f2-37c21f5f14b1,1176,,"[106.2, 29.9]",3754084,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Libor Kozák,28247.0,Center Forward,70,Aston Villa,59,['581ccdce-3f2a-4291-a764-2695e3e72c65'],33,,,,,,,,,,,,,,,,Aston Villa,59,00:36:33.391,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4b0ee85e-7c89-40c9-9c31-dd5c088ae3d6,1181,,"[82.9, 24.5]",3754084,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James McClean,3514.0,Left Midfield,71,West Bromwich Albion,27,['a0dc9f59-d0e4-464c-b296-ec8bc08b4e31'],17,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:37:17.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,06f7463a-65fd-4e6c-9ae9-a2e3850a188a,1183,,"[63.7, 31.5]",3754084,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Libor Kozák,28247.0,Center Forward,72,Aston Villa,59,['9654097b-edd2-440a-94cc-0461ff40dc02'],19,,,,,,,,,,,,,,,,Aston Villa,59,00:37:19.115,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,828c72a0-d92b-4a76-9b2b-180bd0be9f9f,1185,,"[60.6, 20.1]",3754084,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Gil de Pareja Vicent,6800.0,Right Wing,72,Aston Villa,59,['86adfe85-802e-428d-97a2-c569e8cf7b31'],20,,,,,,,,,,,,,,,,Aston Villa,59,00:37:20.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12509781-4005-4046-8de6-cfaec6f47711,1188,,"[68.6, 7.0]",3754084,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Left Center Midfield,72,Aston Villa,59,"['0cafb1f8-4ce4-457e-be87-9bc25e9fd22b', '45fa56b3-e0b2-46d1-b06b-c2ccf9f6d15d']",22,,,,,,,,,,,,,,,,Aston Villa,59,00:37:22.084,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dde2ec0-f279-4e3a-9722-507836551dc5,1193,,"[82.5, 9.3]",3754084,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Ayew,3450.0,Left Wing,73,Aston Villa,59,['df9f18c2-b237-4579-bdf0-7ddca7d2ae02'],35,,,,,,,,,,,,,,,,Aston Villa,59,00:37:35.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,894695eb-e1aa-420c-936c-5ef57f09946a,1195,,"[94.0, 4.8]",3754084,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Westwood,3583.0,Left Center Midfield,73,Aston Villa,59,['a0c0f0e1-1b92-4b09-bb92-040eb07e4043'],36,,,,,,,,,,,,,,,,Aston Villa,59,00:37:36.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa4baed4-97e2-4829-9d55-4063de627c2e,1197,,"[91.7, 11.8]",3754084,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Ayew,3450.0,Left Wing,73,Aston Villa,59,['a8d524f9-ad57-4dcd-b7eb-54ba89e7e18b'],36,,,,,,,,,,,,,,,,Aston Villa,59,00:37:36.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1f8d674-cdee-452c-902a-abeaa122c53a,1204,,"[53.9, 67.2]",3754084,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stéphane Sessègnon,2966.0,Right Midfield,74,West Bromwich Albion,27,['4b1fcd61-24e8-4834-b564-0b8711b84bad'],7,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:07.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b4db74b-8e20-40fc-aa91-e963e1457f2a,1207,,"[69.8, 26.8]",3754084,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Libor Kozák,28247.0,Center Forward,75,Aston Villa,59,['557919ff-147b-45f4-9a15-948b90b8f501'],9,,,,,,,,,,,,,,,,Aston Villa,59,00:38:09.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,90de2372-8d3c-4e37-b4cf-39c28fc2fe18,1211,,"[72.2, 18.4]",3754084,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Gil de Pareja Vicent,6800.0,Right Wing,75,Aston Villa,59,['48eb14ca-2b6f-4121-9cc3-c56c1a6d2f32'],10,,,,,,,,,,,,,,,,Aston Villa,59,00:38:10.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,90799be3-0c89-4702-abf9-0cf5fa64a5aa,1213,,"[80.8, 7.1]",3754084,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,75,Aston Villa,59,['4e7330b2-53b8-431a-9151-b3540e5abae4'],12,,,,,,,,,,,,,,,,Aston Villa,59,00:38:12.422,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,757d37ee-ac07-4987-9c8a-217b182c0ea0,1216,,"[74.2, 8.5]",3754084,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aly Cissokho,27146.0,Left Back,75,Aston Villa,59,['6961463f-648d-4909-b00c-0cd43b8b4e8b'],14,,,,,,,,,,,,,,,,Aston Villa,59,00:38:14.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,db819e5f-0225-45fd-ad67-70c63e65e2fb,1219,,"[79.7, 8.5]",3754084,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Left Center Midfield,75,Aston Villa,59,['30f91c30-c696-41e7-8251-f4e0be505b97'],17,,,,,,,,,,,,,,,,Aston Villa,59,00:38:17.943,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1aac295-5bdf-41a3-99af-e6c1f7a24824,1223,,"[111.4, 30.6]",3754084,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Libor Kozák,28247.0,Center Forward,75,Aston Villa,59,['446e3e53-e78c-4f6b-8d39-708290386aa1'],20,,,,,,,,,,,,,,,,Aston Villa,59,00:38:20.790,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bf6dd83a-38b2-4d7c-979b-8bfac818ef92,1225,,"[108.1, 36.6]",3754084,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,75,Aston Villa,59,['dac67d3c-edb7-4805-a0b9-533f61f24811'],22,,,,,,,,,,,,,,,,Aston Villa,59,00:38:22.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f015dfa4-fc3a-40f5-8895-7235359b986c,1231,,"[58.7, 58.2]",3754084,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Micah Richards,42700.0,Right Back,75,Aston Villa,59,['1fd9fbff-662e-44ea-84fa-44fe8838040b'],30,,,,,,,,,,,,,,,,Aston Villa,59,00:38:30.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4fd0019-25c3-4964-9ff9-19ff36e5ea0d,1236,,"[64.5, 40.4]",3754084,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,75,Aston Villa,59,"['664d20f9-719f-4b7f-be71-6b95fdda297d', 'ac90753a-f235-4be2-8804-8529b65356d8']",34,,,,,,,,,,,,,,,,Aston Villa,59,00:38:34.611,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8ee09ba7-ff32-4557-9565-418db3fad02e,1238,,"[53.9, 35.7]",3754084,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joleon Lescott,20285.0,Left Center Back,75,Aston Villa,59,['b981f4d1-4501-467f-9346-d0833278e71e'],34,,,,,,,,,,,,,,,,Aston Villa,59,00:38:34.861,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d720845-75ed-46e9-b86b-6c65cc5e92a4,1245,,"[72.2, 26.4]",3754084,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James McClean,3514.0,Left Midfield,76,West Bromwich Albion,27,['5b47b1b9-9269-4d9d-819c-5054d039f69e'],38,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:38.618,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,194a4f2d-1d39-4d80-aef1-dca16494ba78,1248,,"[105.3, 40.5]",3754084,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,76,West Bromwich Albion,27,['57d97614-4624-4b9e-8772-011f3c621618'],47,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:47.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,31636722-0502-4965-be0c-32c5e4918e90,1251,,"[98.9, 52.8]",3754084,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Craig Gardner,9485.0,Center Attacking Midfield,76,West Bromwich Albion,27,['5c1bd903-18bf-4ec3-9454-e4f594a0e6fe'],53,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:53.052,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,cd5db058-a9f4-4568-afde-2d5a68c53670,1253,,"[107.9, 47.5]",3754084,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,76,West Bromwich Albion,27,['ff59752c-a95a-419f-a5bc-7ed58fb2aa1e'],55,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:55.483,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3dc75e4-eeda-4b12-8272-b196bc291873,1256,,"[70.1, 59.5]",3754084,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,77,Aston Villa,59,['df4bbf79-66d0-4553-9828-62f347b843fe'],13,,,,,,,,,,,,,,,,Aston Villa,59,00:39:13.483,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c36c656-fca1-45f4-bcb1-cf0aa7ecbecc,1258,,"[80.1, 48.2]",3754084,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,77,Aston Villa,59,['eef119aa-e211-45fa-afed-5860efcd103d'],14,,,,,,,,,,,,,,,,Aston Villa,59,00:39:14.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d415151-f231-48d4-927c-956d9adaa6c1,1262,,"[78.3, 15.9]",3754084,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Left Center Midfield,77,Aston Villa,59,['6cb95b75-37ed-4701-81bf-a6a86d3bda60'],17,,,,,,,,,,,,,,,,Aston Villa,59,00:39:17.272,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,334b618c-3482-4df7-9bdd-0605397a940c,1265,,"[106.1, 27.0]",3754084,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Libor Kozák,28247.0,Center Forward,77,Aston Villa,59,['bc4f0a00-df38-43a6-94cd-c4c15c844474'],20,,,,,,,,,,,,,,,,Aston Villa,59,00:39:20.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a4506b5-54d1-452c-8252-7c96ad616563,1268,,"[91.2, 9.6]",3754084,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aly Cissokho,27146.0,Left Back,77,Aston Villa,59,['5e9d1705-ecee-4a9a-acf5-2fb41170f2ba'],24,,,,,,,,,,,,,,,,Aston Villa,59,00:39:24.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,282bfe22-6b04-44e1-9d6b-acd7460f7f7a,1271,,"[90.8, 23.1]",3754084,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Left Center Midfield,77,Aston Villa,59,['bccc26eb-2fda-49b9-bf74-541970e9b67d'],27,,,,,,,,,,,,,,,,Aston Villa,59,00:39:27.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16310fd8-0afc-497f-8fac-70fec5268cfd,1274,,"[91.1, 62.9]",3754084,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Gil de Pareja Vicent,6800.0,Right Wing,77,Aston Villa,59,['8de3fc1f-b089-49e1-adf3-b48b223143be'],30,,,,,,,,,,,,,,,,Aston Villa,59,00:39:30.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec08b1bd-e798-47d8-be90-7a179255a7fa,1282,,"[38.1, 62.1]",3754084,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tetchi Jores Charlemagne Ulrich Okore,24380.0,Right Center Back,77,Aston Villa,59,['dc665204-b835-4071-851e-194c211a4179'],41,,,,,,,,,,,,,,,,Aston Villa,59,00:39:41.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c135241-6a4b-4f0f-92c5-b6a02f6a6177,1285,,"[47.3, 54.3]",3754084,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,77,Aston Villa,59,['29d093ec-e918-4a12-bdd8-6467d484c344'],44,,,,,,,,,,,,,,,,Aston Villa,59,00:39:44.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4133a342-ebee-44e8-8686-68aa9168d6fe,1288,,"[36.4, 19.6]",3754084,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joleon Lescott,20285.0,Left Center Back,77,Aston Villa,59,['0a3b83ab-5d30-4f21-8481-4a09efda6cdf'],48,,,,,,,,,,,,,,,,Aston Villa,59,00:39:48.278,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd902a13-fd2f-4d8c-870f-a54006aec4c8,1291,,"[63.6, 24.3]",3754084,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Left Center Midfield,77,Aston Villa,59,['51c5ca9f-4f20-4bb4-b5ef-79563623ae78'],52,,,,,,,,,,,,,,,,Aston Villa,59,00:39:52.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,29231610-3c86-488a-9d07-8887b0232067,1294,,"[80.3, 51.5]",3754084,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,77,Aston Villa,59,['c994808b-f380-43cd-a560-a0f06fcfeaaf'],57,,,,,,,,,,,,,,,,Aston Villa,59,00:39:57.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce9adb2c-0468-40ed-a822-f9b10b369e57,1297,,"[81.9, 74.6]",3754084,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Gil de Pareja Vicent,6800.0,Right Wing,77,Aston Villa,59,['379f799e-6b30-4223-8ed3-33c9d7532cde'],1,,,,,,,,,,,,,,,,Aston Villa,59,00:40:01.272,Ball Receipt*,
