ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.988937,,,,,,,,,,,,,7a5fda4a-484b-453a-969a-6cf23a70e99f,1573,,,"[55.4, 38.5]",3753989,36,,,,0.31855568,,Right Foot,,,"[64.8, 41.6]",,High Pass,,9.89798,,,,Yann Gérard M''Vila,4429.0,,,,,,Recovery,1,Regular Play,Lamine Koné,13286.0,Right Center Back,70,Sunderland,41,"['475f66f9-88f5-479b-b31d-8c9a42b0b3ee', 'fbdb1c84-58f0-4ffd-b499-eca27ac00a53']",31,,,,,,,,,,,,,,,,,,Sunderland,41,00:36:31.583,Pass,
,,,,,,,,,,,,,,,,,,1.184476,,,,,,,,,,,,,62f1850a-dd62-4871-9a75-619b5fae2007,1577,,,"[67.8, 25.3]",3753989,36,,,,0.5880026,,Right Foot,,,"[84.0, 36.1]",,Ground Pass,,19.469976,,,,Lee Cattermole,10783.0,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Left Center Midfield,70,Sunderland,41,['3cc1c704-0299-431d-9b16-b34c06f45117'],39,,,,,,,,,,,,,,,,,,Sunderland,41,00:36:39.938,Pass,
,,,,,,,,,,,,,,,,,,0.639502,,,,,,,,,,,,,76840580-30f6-42aa-aad0-0df434ca6528,1580,,,"[84.0, 36.1]",3753989,36,,,,-1.2165369,,Right Foot,,,"[86.7, 28.8]",,Ground Pass,,7.7833157,,,,Jermain Defoe,3337.0,,,,,,,1,Regular Play,Lee Cattermole,10783.0,Right Center Midfield,70,Sunderland,41,['475ed47e-2883-4484-9f78-1df764221202'],41,,,,,,,,,,,,,,,,,,Sunderland,41,00:36:41.205,Pass,
,,,,,,,,,,,,,,,,,,0.486025,,,,,,,,,,,,,61c2b43c-671b-404f-b260-a0ce42c009d8,1589,,,"[61.0, 40.1]",3753989,38,True,,,3.0080636,,Left Foot,,,"[54.3, 41.0]",,Ground Pass,,6.7601776,,,,Ross Barkley,4275.0,,,,,,Kick Off,1,From Kick Off,Romelu Lukaku Menama,3289.0,Center Forward,72,Everton,29,['c0b5b850-3c24-43cb-be7b-2ffdca3a550e'],35,,,,,,,,,,,,,,,,,,Everton,29,00:38:35.034,Pass,
,,,,,,,,,,,,,,,,,,0.952414,,,,,,,,,,,,,17ef0e45-2680-479a-a9a2-90a348e8aedc,1591,,,"[54.2, 40.6]",3753989,38,True,,,-1.094727,,Right Foot,,,"[57.5, 34.2]",,Ground Pass,,7.2006946,,,,Gareth Barry,3633.0,,,,,,,1,From Kick Off,Ross Barkley,4275.0,Center Attacking Midfield,72,Everton,29,['f28279ec-4ac4-4163-b8ba-addc8ddb7f49'],36,,,,,,,,,,,,,,,,,,Everton,29,00:38:36.020,Pass,
,,,,,,,,,,,,,,,,,,2.135905,,,,,,,,,,,,,8066fa22-97d3-42b7-8108-1fa5f6fe8d3b,1593,,,"[57.5, 34.2]",3753989,38,True,,,-2.1915185,,Left Foot,,,"[43.2, 14.2]",,Ground Pass,,24.586378,,,,Leighton Baines,3518.0,,,,,,,1,From Kick Off,Gareth Barry,3633.0,Right Defensive Midfield,72,Everton,29,['b9bfcb4b-6ee7-4dfc-8b88-ef81c8e1eabb'],37,,,,,,,,,,,,,,,,,,Everton,29,00:38:37.136,Pass,
,,,,,,,,,,,,,,,,,,1.492549,,,,,,,,,,,,,2c69a9d3-b00c-47b5-84a8-960a9c9e78b8,1595,,,"[43.2, 14.2]",3753989,38,,,,1.7208233,,Left Foot,,,"[36.7, 57.2]",,Low Pass,,43.488503,,,,John Stones,3244.0,,,True,,,,1,From Kick Off,Leighton Baines,3518.0,Left Back,72,Everton,29,['9d5408cd-4029-4fc7-86b7-84cf1cd4e01c'],39,,,,,,,,,,,,,,,,,,Everton,29,00:38:39.272,Pass,
,,,,,,,,,,,,,,,,,,0.60098,,,,,,,,,,,,,ba2ffa18-8318-43cf-a132-947673b8b408,1598,,,"[35.4, 58.1]",3753989,38,,,,-0.25436807,,Right Foot,,,"[45.4, 55.5]",,Ground Pass,,10.332473,,,,Gareth Barry,3633.0,,,,,,,1,From Kick Off,John Stones,3244.0,Right Center Back,72,Everton,29,['fa14c4e9-c60a-4789-9e22-4b704f6e882c'],42,,,,,,,,,,,,,,,,,,Everton,29,00:38:42.332,Pass,
,,,,,,,,,,,,,,,,,,0.83656,,,,,,,,,,,,,4cb3ad26-3006-4c5c-baf1-f9bb93764951,1600,,,"[45.4, 55.5]",3753989,38,,,,-2.8357139,,Left Foot,,,"[34.0, 51.9]",,Ground Pass,,11.954915,,,,John Stones,3244.0,,,,,,,1,From Kick Off,Gareth Barry,3633.0,Right Defensive Midfield,72,Everton,29,['b385c5a0-19f0-4eba-bd17-81497021b77d'],42,,,,,,,,,,,,,,,,,,Everton,29,00:38:42.933,Pass,
,,,,,,,,,,,,,,,,,,0.807317,,,,,,,,,,,,,de31aeda-b8ba-46b7-9314-072e4db654c2,1603,,,"[38.9, 42.1]",3753989,38,,,,-0.5838704,,Right Foot,,,"[50.1, 34.7]",,Ground Pass,,13.42386,,,,James McCarthy,3607.0,,,,,,,1,From Kick Off,John Stones,3244.0,Right Center Back,72,Everton,29,['ed695299-d633-486f-93f1-b0098c4e72c9'],47,,,,,,,,,,,,,,,,,,Everton,29,00:38:47.120,Pass,
,,,,,,,,,,,,,,,,,,2.168668,,,,,,,,,,,,,26034d5c-2093-41a7-affb-827b248d238a,1606,,,"[49.5, 33.3]",3753989,38,,,,-1.6010901,,Left Foot,,,"[48.7, 6.9]",,Ground Pass,,26.412119,,,,Leighton Baines,3518.0,,,,,,,1,From Kick Off,James McCarthy,3607.0,Left Defensive Midfield,72,Everton,29,['0de2a7e3-9252-4c5e-9101-bcc190f9c894'],47,,,,,,,,,,,,,,,,,,Everton,29,00:38:47.967,Pass,
,,,,,,,,,,,,,,,,,,1.059939,,,,,,,,,,,,,4c53b09b-1579-4643-8df8-0b11f23c73f4,1609,,,"[51.3, 7.0]",3753989,38,,,,-0.03369511,,Left Foot,,,"[69.1, 6.4]",,Ground Pass,,17.81011,,,,Ross Barkley,4275.0,,,,,,,1,From Kick Off,Leighton Baines,3518.0,Left Back,72,Everton,29,['13ff933d-6681-4fc6-aedd-bfbc25f9f314'],51,,,,,,,,,,,,,,,,,,Everton,29,00:38:51.412,Pass,
,,,,,,,,,,,,,,,,,,0.883231,,,,,,,,,,,,,45807a60-6866-45c3-b4aa-93a7b6fb1f53,1615,,,"[60.4, 10.5]",3753989,38,,,,-0.24497867,,Right Foot,,,"[73.2, 7.3]",,Ground Pass,,13.193938,,,,Leighton Baines,3518.0,,,,,,Free Kick,1,From Free Kick,Ross Barkley,4275.0,Center Attacking Midfield,73,Everton,29,['8b844198-c0fe-4e35-8757-7b0f90ec937f'],58,,,,,,,,,,,,,,,,,,Everton,29,00:38:58.798,Pass,
,,,,,,,,,,,,,,,,,,0.751803,,,,,,,,,,,,,b9dafac8-0263-446c-b954-85234aeca2b3,1617,,,"[73.2, 7.3]",3753989,38,,,,3.0331094,,Left Foot,,,"[63.1, 8.4]",,Ground Pass,,10.159724,,,,Ross Barkley,4275.0,,,,,,,1,From Free Kick,Leighton Baines,3518.0,Left Back,73,Everton,29,['8ce9e701-a3be-4461-9e83-b2aa4a2987de'],59,,,,,,,,,,,,,,,,,,Everton,29,00:38:59.681,Pass,
,,,,,,,,,,,,,,,,,,2.227948,,,,,,,,,,,,,4f90a7ae-7e0e-49c0-9db0-580453b7b7f7,1620,,,"[58.1, 9.4]",3753989,39,,,,1.3252615,,Right Foot,,,"[68.7, 51.7]",,High Pass,,43.607914,,,,John Stones,3244.0,,,True,,,,1,From Free Kick,Ross Barkley,4275.0,Center Attacking Midfield,73,Everton,29,['80b776a5-e330-4af1-811c-37e939087ee2'],2,,,,,,,,,,,,,,,,,,Everton,29,00:39:02.117,Pass,
,,,,,,,,,,,,,,,,,,2.01424,,,,,,,,,,,,,5c5a344d-a225-4f2e-8522-8678e12e5aa0,1624,,,"[44.1, 29.6]",3753989,39,,,,-0.048420273,,Right Foot,,,"[66.8, 28.5]",,High Pass,,22.726637,,,,Wahbi Khazri,3196.0,,,,,,Recovery,1,From Counter,Lee Cattermole,10783.0,Right Center Midfield,74,Sunderland,41,['7f7088b2-7a23-4ed1-bb52-ba6db9046047'],5,,,,,,,,,,,,,,,,,,Sunderland,41,00:39:05.346,Pass,
,,,,,,,,,,,,,,,,,,2.182842,,,,,,,,,,,,,f0e4c431-913d-4b66-b1d2-ce159f6eaf29,1627,,,"[66.8, 28.5]",3753989,39,,,,0.96324587,,Right Foot,,,"[83.0, 51.8]",,High Pass,,28.378336,,,,Jermain Defoe,3337.0,,,,,,,1,From Counter,Wahbi Khazri,3196.0,Left Midfield,74,Sunderland,41,['ae7e48fa-c9d1-4e22-a2a7-99d3bbfeca6d'],7,,,,,,,,,,,,,,,,,,Sunderland,41,00:39:07.401,Pass,
,,,,,,,,,,,,,,,,,,1.246821,,,,,,,,,,,,,99cfc34a-60f0-4c4a-987f-68aa85869af8,1637,,,"[25.9, 8.3]",3753989,39,True,,,1.0042719,,Right Foot,,,"[46.0, 39.9]",,Ground Pass,,37.4509,,,,Gareth Barry,3633.0,,,,,,Free Kick,1,From Free Kick,José Ramiro Funes Mori,4629.0,Left Center Back,76,Everton,29,['f09829fb-7d6e-46fa-aa41-af1a8a8d5ce2'],28,,,,,,,,,,,,,,,,,,Everton,29,00:39:28.903,Pass,
,,,,,,,,,,,,,,,,,,1.791305,,,,,,,,,,,,,3833d372-8b79-4414-9291-1e0821ab9bed,1639,,,"[63.5, 38.8]",3753989,39,,,,-1.5574638,,Left Foot,,,"[63.9, 8.8]",,Ground Pass,,30.002666,,,,Leighton Baines,3518.0,,,,,,,1,From Free Kick,Gareth Barry,3633.0,Right Defensive Midfield,76,Everton,29,['e20ba561-7568-43c3-9aff-f2b96bdf83c6'],34,,,,,,,,,,,,,,,,,,Everton,29,00:39:34.528,Pass,
,,,,,,,,,,,,,,,,,,1.072281,,,,,,,,,,,,,5d8d8b9a-d996-4fca-8ac2-7ca545a86375,1642,,,"[63.9, 8.8]",3753989,39,,,,-0.06198944,,Left Foot,,,"[78.4, 7.9]",,Ground Pass,,14.5279045,,Incomplete,,Kevin Mirallas,4317.0,,,,,,,1,From Free Kick,Leighton Baines,3518.0,Left Back,76,Everton,29,"['00e3fbac-6c1f-4701-a6b1-25b1b5a26104', 'af36283e-9b9b-4b0b-bd66-f0cb0c9a6905']",36,,,,,,,,,,,,,,,,,,Everton,29,00:39:36.359,Pass,
,,,,,,,,,,,,,,,,,,0.793676,,,,,,,,,,,,,7868b705-c112-480b-86a8-d6fea64115ba,1647,,,"[47.9, 74.1]",3753989,39,,,,-1.5188949,,Right Foot,,,"[48.7, 58.7]",,Ground Pass,,15.420765,,,,Yann Gérard M''Vila,4429.0,,,,,,,1,Regular Play,DeAndre Yedlin,3658.0,Right Back,77,Sunderland,41,"['09dd3a59-988a-42b5-82e5-bc51ad5e3f3a', '8e0dd3f8-f357-4d35-995d-0f22d4353aa1']",38,,,,,,,,,,,,,,,,,,Sunderland,41,00:39:38.456,Pass,True
,,,,,,,,,,,,,,,,,,0.772876,,,,,,,,,,,,,da101bb2-e757-4c5a-b26d-2abe235b0365,1650,,,"[49.1, 58.8]",3753989,39,,,,1.670465,,Right Foot,,,"[48.4, 65.8]",,Ground Pass,,7.034913,,,,Fabio Borini,7171.0,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Left Center Midfield,77,Sunderland,41,['29f40057-dc27-45eb-918b-6c9a0dec1640'],39,,,,,,,,,,,,,,,,,,Sunderland,41,00:39:39.790,Pass,
,,,,,,,,,,,,,,,,,,1.014633,,,,,,,,,,,,,0b6ff868-8000-49d9-9f27-66845d8a4c15,1653,,,"[48.4, 65.8]",3753989,39,,,,-1.7412571,,Right Foot,,,"[46.3, 53.6]",,Ground Pass,,12.379418,,,,Jan Kirchhoff,13846.0,,,,,,,1,Regular Play,Fabio Borini,7171.0,Right Midfield,77,Sunderland,41,['c2ea429f-dd84-4025-90dd-e99419723360'],40,,,,,,,,,,,,,,,,,,Sunderland,41,00:39:40.603,Pass,
,,,,,,,,,,,,,,,,,,4.502105,,,,,,,,,,,,,e0df5d2d-2f7c-4ec4-91a8-a32c19760fa6,1656,,,"[51.1, 53.2]",3753989,39,,,,0.25016764,,Right Foot,,,"[114.5, 69.4]",,High Pass,,65.43699,,,,DeAndre Yedlin,3658.0,,,,,,,1,Regular Play,Jan Kirchhoff,13846.0,Center Defensive Midfield,77,Sunderland,41,['cd759860-0cba-42d8-b552-a67983d61a68'],42,,,,,,,,,,,,,,,,,,Sunderland,41,00:39:42.661,Pass,
,,,,,,,,,,,,,,,,,,1.276733,,,,,,,,,,,,,c452b1f4-9688-4957-90b2-29467160102e,1659,,,"[117.4, 67.7]",3753989,39,,,,-3.0204496,,Right Foot,,,"[105.9, 66.3]",,Ground Pass,,11.584904,,,,Fabio Borini,7171.0,,,,,,,1,Regular Play,DeAndre Yedlin,3658.0,Right Back,77,Sunderland,41,['32e4e316-d622-4cfd-8cc1-1ad71b224981'],50,,,,,,,,,,,,,,,,,,Sunderland,41,00:39:50.648,Pass,
,,,,,,,,,,,,,,,,,,0.852262,,,,,,,,,,,,,da9751c2-367f-48f3-97a3-515880296ca8,1663,,,"[105.6, 67.0]",3753989,39,,,,-1.3247029,,Right Foot,True,,"[110.9, 45.9]",,Ground Pass,,21.755459,,Incomplete,,Lee Cattermole,10783.0,,,,,,,1,Regular Play,Fabio Borini,7171.0,Right Midfield,77,Sunderland,41,"['13cd00e9-ad1b-4a04-ac65-c61a8097c259', '2298d8ac-2c95-4c0f-bfbd-5f30ae6ddbae', '38bf9350-144d-415d-b68c-41c6463a37a5']",51,,,,,,,,,,,,,,,,,,Sunderland,41,00:39:51.965,Pass,True
,,,,,,,,,,,,,,,,,,1.01567,,,,,,,,,,,,,73c7fea9-da74-4272-b82d-074de81c7107,1674,,,"[87.7, 59.0]",3753989,40,,,,-0.52807444,0f18b512-9936-4170-8473-ee99aef89c09,Right Foot,,,"[106.9, 47.8]",,High Pass,,22.227911,,,,Jermain Defoe,3337.0,True,,,,,Free Kick,1,From Free Kick,Wahbi Khazri,3196.0,Left Midfield,78,Sunderland,41,['ffb81110-2679-4336-a9e8-988bc2ab8fac'],45,,,,,,,,,,,,,,,,,,Sunderland,41,00:40:45.425,Pass,
,,,,,,,,,,,,,,,,,,2.27699,,,,,,,,,,,,,09597a2f-bfb7-4f3a-99a9-4c89a30a0bd9,1678,,,"[120.0, 80.0]",3753989,41,,,,-1.8553492,d33940b1-01df-409d-a9c5-a08a6cd23825,Right Foot,,,"[105.2, 29.4]",,High Pass,,52.720016,,,True,Yann Gérard M''Vila,4429.0,True,,True,Outswinging,,Corner,1,From Corner,Wahbi Khazri,3196.0,Left Midfield,79,Sunderland,41,['2a5d6113-a93d-4833-a24b-5db25168e2ca'],12,,,,,,,,,,,,,,,,,,Sunderland,41,00:41:12.261,Pass,
,,,,,,,,,,,,,,,,,,1.460645,,,,,,,,,,,,,2f5c720e-bf93-42b6-a93b-c5b23e0b81f5,1684,,,"[98.5, 25.7]",3753989,41,,,True,0.6337334,00ca5179-9220-4c5b-9b3a-1fad52f2b8d6,,,,"[111.7, 35.4]",True,High Pass,,16.380781,,,,Lamine Koné,13286.0,,,,,,Recovery,1,From Corner,Yann Gérard M''Vila,4429.0,Left Center Midfield,79,Sunderland,41,"['083f6984-c0e6-4cc7-b7e3-9fd5ac29b623', 'c3ddad5d-286e-4657-bfed-3b17cc6e1b31']",18,,,,,,,,,,,,,,,,,,Sunderland,41,00:41:18.013,Pass,True
,,,,,,,,,,,,,,,,,,0.591916,,,,,,,,,,,,,ffcdfc5f-bd51-4b81-bbfb-1dd8841c5787,1689,,,"[61.0, 40.1]",3753989,42,True,,,3.0430121,,Right Foot,,,"[51.9, 41.0]",,Ground Pass,,9.144397,,,,Ross Barkley,4275.0,,,,,,Kick Off,1,From Kick Off,Romelu Lukaku Menama,3289.0,Center Forward,80,Everton,29,['2b6236e5-ebec-464e-8ca1-1c4d5d5eac55'],15,,,,,,,,,,,,,,,,,,Everton,29,00:42:15.200,Pass,
,,,,,,,,,,,,,,,,,,1.090377,,,,,,,,,,,,,d71c6add-fc3c-4213-83bb-7e62ba0734e1,1691,,,"[52.0, 41.0]",3753989,42,True,,,-0.8495303,,Right Foot,,,"[57.1, 35.2]",,Ground Pass,,7.7233415,,,,Gareth Barry,3633.0,,,,,,,1,From Kick Off,Ross Barkley,4275.0,Center Attacking Midfield,80,Everton,29,['772e5727-77bc-4739-8f46-4b27d808ee3a'],16,,,,,,,,,,,,,,,,,,Everton,29,00:42:16.369,Pass,
,,,,,,,,,,,,,,,,,,1.612867,,,,,,,,,,,,,68df08ca-d7e7-4084-9348-a3b7ed63134b,1693,,,"[57.0, 35.1]",3753989,42,True,,,1.9038671,,Left Foot,,,"[43.3, 74.7]",,Ground Pass,,41.902863,,,,Matthew Pennington,4700.0,,,,,,,1,From Kick Off,Gareth Barry,3633.0,Right Defensive Midfield,80,Everton,29,['40c4cb52-9d3d-458d-81eb-e06a246b6465'],22,,,,,,,,,,,,,,,,,,Everton,29,00:42:22.067,Pass,
,,,,,,,,,,,,,,,,,,1.019502,,,,,,,,,,,,,084b126a-26f4-4dc6-b2cb-9a1be2e49ff4,1695,,,"[43.6, 74.3]",3753989,42,,,,0.18763977,,Right Foot,,,"[59.4, 77.3]",,Ground Pass,,16.082289,,,,Tom Cleverley,3683.0,,,,,,,1,From Kick Off,Matthew Pennington,4700.0,Right Back,80,Everton,29,['e2ff33b1-1bbf-4392-bf58-7d41edda2618'],24,,,,,,,,,,,,,,,,,,Everton,29,00:42:24.859,Pass,
,,,,,,,,,,,,,,,,,,2.533582,,,,,,,,,,,,,7c1c8476-626d-441b-b6c9-18dac3aa4b72,1698,,,"[63.5, 77.1]",3753989,42,,,,-0.38145334,,Right Foot,,,"[99.9, 62.5]",,High Pass,,39.218872,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Kick Off,Tom Cleverley,3683.0,Right Wing,80,Everton,29,"['d51b0207-8b1d-48e3-a059-f816832e71f5', 'f883c233-13f4-4899-bbed-08d918334e32']",27,,,,,,,,,,,,,,,,,,Everton,29,00:42:27.090,Pass,
,,,,,,,,,,,,,,,,,,0.14369,,,,,,,,,,,,,8b0a09f8-9d6e-40d7-9fb2-923eb2638734,1703,,,"[34.9, 16.0]",3753989,42,,,,-0.42285392,,Right Foot,,,"[36.9, 15.1]",,Ground Pass,,2.1931713,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Lee Cattermole,10783.0,Right Center Midfield,80,Everton,29,"['bccfae92-0145-43ad-8545-3d5b82043a54', 'e483cb74-e0ba-4b71-83af-cf9a3bd4eae3']",31,,,,,,,,,,,,,,,,,,Sunderland,41,00:42:31.197,Pass,True
,,,,,,,,,,,,,,,,,,0.662619,,,,,,,,,,,,,b5c3bc7e-569c-4f9a-b723-da369f048241,1705,,,"[80.5, 70.6]",3753989,42,,,,-2.0586329,,Left Foot,,,"[77.9, 65.7]",,Ground Pass,,5.5470715,,,,Gareth Barry,3633.0,,,,,,Recovery,1,From Kick Off,Tom Cleverley,3683.0,Right Wing,80,Everton,29,['e0c5bd71-fc8e-4df4-a9de-fc34230f7240'],32,,,,,,,,,,,,,,,,,,Everton,29,00:42:32.811,Pass,
,,,,,,,,,,,,,,,,,,0.865268,,,,,,,,,,,,,1d807aab-afe4-4313-a786-e01bf7c0b00d,1707,,,"[77.9, 65.7]",3753989,42,,,,1.741836,,Left Foot,,,"[76.0, 76.7]",,Ground Pass,,11.162885,,,,Matthew Pennington,4700.0,,,,,,,1,From Kick Off,Gareth Barry,3633.0,Right Defensive Midfield,80,Everton,29,['35fe64fc-fb91-42ad-bb8c-e49d9332031e'],33,,,,,,,,,,,,,,,,,,Everton,29,00:42:33.473,Pass,
,,,,,,,,,,,,,,,,,,1.331782,,,,,,,,,,,,,b1d354af-320a-4d52-9c28-b0e01027baf3,1709,,,"[76.0, 77.3]",3753989,42,,,,-0.11710875,,Right Foot,,,"[81.1, 76.7]",,Ground Pass,,5.135173,,,,Tom Cleverley,3683.0,,,,,,,1,From Kick Off,Matthew Pennington,4700.0,Right Back,80,Everton,29,['d82496d8-d5a9-4324-b55f-113f4c7ca889'],34,,,,,,,,,,,,,,,,,,Everton,29,00:42:34.339,Pass,
,,,,,,,,,,,,,,,,,,0.707851,,,,,,,,,,,,,db432ef8-3f7e-4c71-ad69-a06c60d4c044,1712,,,"[81.4, 76.6]",3753989,42,,,,-1.9569737,,Right Foot,,,"[77.7, 67.5]",,Ground Pass,,9.8234415,,,,Gareth Barry,3633.0,,,,,,,1,From Kick Off,Tom Cleverley,3683.0,Right Wing,80,Everton,29,['ab1fa0a1-abea-48e9-a252-57b436688266'],36,,,,,,,,,,,,,,,,,,Everton,29,00:42:36.300,Pass,
,,,,,,,,,,,,,,,,,,3.276826,,,,,,,,,,,,,ac0476e3-9fe6-473a-8002-fa170d5e2d9b,1715,,,"[81.0, 62.0]",3753989,42,,,,0.19739556,,Left Foot,,,"[120.0, 69.8]",,High Pass,,39.77235,,Out,,Matthew Pennington,4700.0,,,,,,,1,From Kick Off,Gareth Barry,3633.0,Right Defensive Midfield,80,Everton,29,['441acb00-1d5f-4203-a108-2470f437f8bd'],40,,,,,,,,,,,,,,,,,,Everton,29,00:42:40.381,Pass,
,,,,,,,,,,,,,,,,,,3.340625,,,,,,,,,,,,,2e8938fa-6fb5-49c4-901a-3221006a5ef3,1717,,,"[6.0, 36.0]",3753989,43,True,,,0.057946105,,Right Foot,,,"[78.4, 40.2]",,High Pass,,72.52172,,Incomplete,,Jan Kirchhoff,13846.0,,,,,,Goal Kick,1,From Goal Kick,Vito Mannone,9539.0,Goalkeeper,81,Sunderland,41,"['ab89cc35-bdd9-46e4-b890-f5ceceb3095f', 'c03aec9c-c72b-4509-be8f-14e63c6b510d']",13,,,,,,,,,,,,,,,,,,Sunderland,41,00:43:13.321,Pass,
,,,,,,,,,,,,,,,,,,2.549929,,,,,,,,,,,,,16231a15-073b-4766-9eb0-410202b3b099,1721,,,"[68.2, 38.9]",3753989,43,,,True,-2.0409799,,,,,"[62.0, 26.7]",,Low Pass,,13.685028,,,,Wahbi Khazri,3196.0,,,,,,Recovery,1,From Goal Kick,Lee Cattermole,10783.0,Right Center Midfield,81,Sunderland,41,"['21089176-2644-4c15-a364-94081df219c1', '2e1b3e18-cc8e-49de-86b6-079dd25144c0']",17,,,,,,,,,,,,,,,,,,Sunderland,41,00:43:17.926,Pass,True
,,,,,,,,,,,,,,,,,,1.499779,,,,,,,,,,,,,a18a55b8-d125-4813-8a8c-a14754aa7e68,1725,,,"[56.2, 36.1]",3753989,43,,,,2.402519,,Right Foot,,,"[40.4, 50.5]",,Ground Pass,,21.377558,,,,Lamine Koné,13286.0,,,,,,,1,From Goal Kick,Wahbi Khazri,3196.0,Left Midfield,81,Sunderland,41,"['92dd5303-d482-49fd-a4a2-471a8edf132d', 'faf86a50-9ae2-40ea-a480-b96a8f0aea3f']",23,,,,,,,,,,,,,,,,,,Sunderland,41,00:43:23.167,Pass,True
,,,,,,,,,,,,,,,,,,3.475632,,,,,,,,,,,,,1d2dbbd1-758f-491f-ad3d-807b883e27cb,1728,,,"[45.5, 51.8]",3753989,43,,,,0.43294054,,Right Foot,,,"[105.0, 79.3]",,High Pass,,65.54769,,Out,,Fabio Borini,7171.0,,,,,,,1,From Goal Kick,Lamine Koné,13286.0,Right Center Back,81,Sunderland,41,['d19a62d5-fe56-4601-b210-ae4dadd8e291'],26,,,,,,,,,,,,,,,,,,Sunderland,41,00:43:26.859,Pass,
,,,,,,,,,,,,,,,,,,1.493347,,,,,,,,,,,,,88455349-c00f-4458-aba5-773e2054532d,1730,,,"[18.6, 0.1]",3753989,43,,,,0.35981396,,,,,"[39.6, 8.0]",,High Pass,,22.4368,,Unknown,,Romelu Lukaku Menama,3289.0,,,,,,Throw-in,1,From Throw In,Leighton Baines,3518.0,Left Back,82,Everton,29,['2b37dc7c-ee29-43e9-9f2c-cefa5dca4de0'],42,,,,,,,,,,,,,,,,,,Everton,29,00:43:42.899,Pass,
,,,,,,,,,,,,,,,,,,1.923329,,,,,,,,,,,,,691be8dd-d0aa-42a4-b960-210ba55537a0,1734,,,"[39.6, 29.1]",3753989,44,True,,,1.0640719,,Right Foot,,,"[52.2, 51.8]",,Ground Pass,,25.962473,,,,Gareth Barry,3633.0,,,,,,Free Kick,1,From Free Kick,John Stones,3244.0,Right Center Back,83,Everton,29,['5ce783ab-a4a8-4c2d-90b1-661cf7e95f52'],21,,,,,,,,,,,,,,,,,,Everton,29,00:44:21.386,Pass,
,,,,,,,,,,,,,,,,,,2.211408,,,,,,,,,,,,,247ec74b-9c53-4005-8c99-c79ffff3199e,1736,,,"[53.1, 49.1]",3753989,44,,,,-1.5843701,,Left Foot,,,"[52.8, 27.0]",,Ground Pass,,22.102036,,,,José Ramiro Funes Mori,4629.0,,,,,,,1,From Free Kick,Gareth Barry,3633.0,Right Defensive Midfield,83,Everton,29,['399f5b56-74d2-4317-b29e-7a0933684327'],23,,,,,,,,,,,,,,,,,,Everton,29,00:44:23.930,Pass,
,,,,,,,,,,,,,,,,,,1.142305,,,,,,,,,,,,,fd4a7d5a-ad61-4f60-8555-81c1bf71b6bb,1739,,,"[52.5, 27.2]",3753989,44,,,,-0.41772807,,Left Foot,,,"[71.2, 18.9]",,Ground Pass,,20.459229,,,,Ross Barkley,4275.0,,,,,,,1,From Free Kick,José Ramiro Funes Mori,4629.0,Left Center Back,83,Everton,29,['0e0384d1-2db5-468b-9512-3f13b59756fe'],27,,,,,,,,,,,,,,,,,,Everton,29,00:44:27.395,Pass,
,,,,,,,,,,,,,,,,,,1.600773,,,,,,,,,,,,,d67c262f-ec74-408c-b006-1cd7f79407ee,1742,,,"[71.2, 18.9]",3753989,44,,,,2.8978336,,Right Foot,,,"[51.9, 23.7]",,Low Pass,,19.887936,,,,José Ramiro Funes Mori,4629.0,,,,,,,1,From Free Kick,Ross Barkley,4275.0,Center Attacking Midfield,83,Everton,29,['ce47fd8a-7049-4739-acb0-dc685cfd7ebd'],28,,,,,,,,,,,,,,,,,,Everton,29,00:44:28.577,Pass,
