ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.284127,,,,,,,,,,,,161bfaf8-0bec-412d-88eb-7927b1c23060,441,,"[49.2, 15.2]",3754126,10,,,,,1.4785731,,Right Foot,,,,"[52.4, 49.8]",,Low Pass,,34.74766,,,Gabriel Armando de Abreu,6746.0,,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,25,Arsenal,1,['72c5facd-6ba8-4b2c-9b85-fab9734bf92e'],54,,,,,,,,,,,,,,,,,,Arsenal,1,00:10:54.909,Pass,
,,,,,,,,,,,,,,,,1.36452,,,,,,,,,,,,0c3f4d8e-39a6-4ee3-8164-46924b1f2753,444,,"[67.7, 54.7]",3754126,11,,,,,1.0877336,,Right Foot,,,,"[78.4, 75.1]",,Ground Pass,,23.035841,,,Alex Oxlade-Chamberlain,3525.0,,,,,,,1,Regular Play,Gabriel Armando de Abreu,6746.0,Right Center Back,25,Arsenal,1,['41d30b61-645d-40c4-bdd5-e6a26772cf13'],0,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:00.117,Pass,
,,,,,,,,,,,,,,,,0.909901,,,,,,,,,,,,d0145925-5492-4be0-a5f6-9ae9db35307f,447,,"[78.4, 72.9]",3754126,11,,,,,3.0115614,,Right Foot,,,,"[65.4, 74.6]",,Ground Pass,,13.1106825,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,Regular Play,Alex Oxlade-Chamberlain,3525.0,Right Wing,25,Arsenal,1,['0c5a3eca-e8a6-4bf9-abf8-847803d22fa6'],3,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:03.588,Pass,
,,,,,,,,,,,,,,,,1.090203,,,,,,,,,,,,d783ea6d-1ac5-45ea-a4ff-8035b81a13af,451,,"[64.5, 68.6]",3754126,11,,,,,-1.7894653,,Right Foot,,,,"[60.9, 52.4]",,Ground Pass,,16.59518,,,Francis Joseph Coquelin,3437.0,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,25,Arsenal,1,"['7a2795ea-4baf-4dc4-9bb0-d5b5f24bfbbb', 'e38150a7-0ed5-4183-ac55-75b022e2a847']",6,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:06.999,Pass,True
,,,,,,,,,,,,,,,,0.970659,,,,,,,,,,,,88cd491c-5eb7-43cf-a0b2-066cd1a6f976,454,,"[61.2, 50.9]",3754126,11,,,,,-1.9455425,,Right Foot,,,,"[55.3, 35.9]",,Ground Pass,,16.118622,,,Santiago Cazorla González,11386.0,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,25,Arsenal,1,['0ab34072-9a6f-4357-9145-d9266e55d5d6'],8,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:08.818,Pass,
,,,,,,,,,,,,,,,,3.016753,,,,,,,,,,,,97b3f033-fea0-4268-b4f3-4f5295522d3f,457,,"[56.9, 37.4]",3754126,11,,,,,0.7740207,,Right Foot,,,,"[96.9, 76.5]",,High Pass,,55.93577,,,Alex Oxlade-Chamberlain,3525.0,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Defensive Midfield,25,Arsenal,1,['1ba9c8d8-0fd3-4d9b-aabf-9ea1f320ee59'],12,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:12.334,Pass,
,,,,,,,,,,,,,,,,2.888716,,,,,,,,,,,,f6436450-83e7-4e4d-97c9-e8d80108f0aa,463,,"[7.0, 36.1]",3754126,11,,,,,-0.41129375,,Right Foot,,,,"[63.4, 11.5]",,High Pass,,61.531456,,,Romelu Lukaku Menama,3289.0,,,,,,Goal Kick,1,From Goal Kick,Tim Howard,13042.0,Goalkeeper,26,Everton,29,['bdc06df9-5012-44da-a0c3-747d039e43aa'],43,,,,,,,,,,,,,,,,,,Everton,29,00:11:43.495,Pass,
,,,,,,,,,,,,,,,,1.621896,,,,,,,,,,,,c93cad87-c17c-4579-91ff-eaefa3fc88c5,465,,"[64.2, 11.9]",3754126,11,,,,,-0.4847925,,Head,,,,"[77.3, 5.0]",,High Pass,,14.80608,,,Aaron Lennon,3953.0,,,,,,,1,From Goal Kick,Romelu Lukaku Menama,3289.0,Center Forward,26,Everton,29,['946c074d-e1f9-4f99-8b1a-f5ecc72a8209'],46,,,,,,,,,,,,,,,,,,Everton,29,00:11:46.424,Pass,
,,,,,,,,,,,,,,,,1.230308,,,,,,,,,,,,88c2ad3a-1ed9-461e-b0bd-15c494db5d0d,467,,"[78.3, 4.4]",3754126,11,,,,,2.5592396,,Right Foot,,,,"[70.1, 9.8]",,Low Pass,,9.81835,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Goal Kick,Aaron Lennon,3953.0,Left Wing,26,Everton,29,"['4f466864-33c6-45a8-9431-1371c876fc31', 'b8e98ed2-5acb-48d8-8aa8-c151af620b71']",48,,,,,,,,,,,,,,,,,,Everton,29,00:11:48.046,Pass,
,,,,,,,,,,,,,,,,0.878245,,,,,,,,,,,,bf9f0336-03e9-48f9-afbe-4c96b6b13628,472,,"[48.2, 74.8]",3754126,11,,,,,2.819842,,Left Foot,,,,"[40.4, 77.4]",,Ground Pass,,8.221922,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,27,Arsenal,1,"['36d4ee83-fca8-4fde-a4ab-8bd102d0027d', '89a36d39-f0a0-4540-bf65-73c6311232ef']",52,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:52.845,Pass,True
,,,,,,,,,,,,,,,,1.953474,,,,,,,,,,,,28dcfa1e-2cbb-4041-84d0-aae6833c1ded,475,,"[39.9, 77.2]",3754126,11,,,,,-2.350639,,Right Foot,,,,"[22.0, 59.1]",,Ground Pass,,25.456238,,,Gabriel Armando de Abreu,6746.0,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,27,Arsenal,1,['d9d38dde-96fa-4f04-9f38-630257df4db3'],54,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:54.694,Pass,
,,,,,,,,,,,,,,,,1.641533,,,,,,,,,,,,850f2ba4-4c2f-4518-b5f0-e5b15b3161f5,478,,"[22.9, 57.6]",3754126,11,,,,,-1.4816957,,Right Foot,,,,"[26.0, 22.9]",,Ground Pass,,34.838196,,,Laurent Koscielny,3394.0,,,,,,,1,Regular Play,Gabriel Armando de Abreu,6746.0,Right Center Back,27,Arsenal,1,['c7254dc6-5f81-4ad0-a991-1e60f3c718b0'],58,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:58.038,Pass,
,,,,,,,,,,,,,,,,0.778676,,,,,,,,,,,,e46be7ff-f1f7-429c-98ce-38173d2eb03e,481,,"[33.1, 23.5]",3754126,12,,,,,1.1760052,,Left Foot,,,,"[37.1, 33.1]",,Ground Pass,,10.4,,,Santiago Cazorla González,11386.0,,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,27,Arsenal,1,['7357af6e-6a7b-4303-a48e-e36e72b76940'],2,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:02.281,Pass,
,,,,,,,,,,,,,,,,1.607217,,,,,,,,,,,,2bafef98-906e-4c3e-8270-781184cc32c9,484,,"[36.4, 32.4]",3754126,12,,,,,-1.1300455,,Right Foot,,,,"[41.4, 21.8]",,Ground Pass,,11.720068,,,Laurent Koscielny,3394.0,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Defensive Midfield,27,Arsenal,1,['bca05194-f06c-4383-b050-fdbbe6227d3a'],4,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:04.935,Pass,
,,,,,,,,,,,,,,,,1.246783,,,,,,,,,,,,25c36b5a-2330-4e67-aa7c-93f73fa4992f,487,,"[52.2, 22.9]",3754126,12,,,,,-0.14727747,,Right Foot,,,,"[70.4, 20.2]",,Ground Pass,,18.399185,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,27,Arsenal,1,['f9a4e3bc-5b34-46f8-b60e-72d2c1971e98'],9,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:09.167,Pass,
,,,,,,,,,,,,,,,,0.990487,,,,,,,,,,,,bd30fb3e-86c8-45ed-9536-1b3adf195f28,490,,"[70.4, 20.4]",3754126,12,,,,,-1.1643071,,Left Foot,,,,"[76.9, 5.3]",,Ground Pass,,16.439587,,,Ignacio Monreal Eraso,3498.0,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,27,Arsenal,1,['b675c8c4-66d3-4cbe-9947-1d75cf3bb951'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:10.435,Pass,
,,,,,,,,,,,,,,,,1.179037,,,,,,,,,,,,148d4fb2-eb10-43f5-9e78-61b0a7819a94,493,,"[77.8, 4.6]",3754126,12,,,,,1.6524327,,Left Foot,,,,"[76.9, 15.6]",,Ground Pass,,11.0367565,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,27,Arsenal,1,['0de4b4d2-5394-49ff-8ddc-6f3bfe34bf2a'],11,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:11.621,Pass,
,,,,,,,,,,,,,,,,2.033515,,,,,,,,,,,,826a296e-250b-4d2f-93ff-c59fad006bed,496,,"[90.8, 23.2]",3754126,12,,,,,1.1812983,,Right Foot,,,,"[105.7, 59.5]",,High Pass,,39.23901,,,Alex Oxlade-Chamberlain,3525.0,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,27,Arsenal,1,['b074aa8c-6809-4c4d-8b78-5269f67b20b8'],15,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:15.679,Pass,
,,,,,,,,,,,,,,,,1.019088,,,,,,,,,,,,044768cd-94a6-4a5f-9d22-ca4e85086e1c,499,,"[99.5, 66.8]",3754126,12,,,,,-1.1016086,,Right Foot,,,,"[106.8, 52.4]",,Ground Pass,,16.144659,,,Santiago Cazorla González,11386.0,,,,,,,1,Regular Play,Alex Oxlade-Chamberlain,3525.0,Right Wing,27,Arsenal,1,['943c1000-d3b6-47fb-8038-8881c9ac0133'],20,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:20.906,Pass,
,,,,,,,,,,,,,,,,1.13527,,,,,,,,,,,,3a43e5b2-4820-48e3-a6e4-d3056fb3aff7,502,,"[110.8, 55.1]",3754126,12,,,,,1.4743226,,Left Foot,,,,"[112.0, 67.5]",,Ground Pass,,12.45793,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Defensive Midfield,27,Arsenal,1,['9cd20287-2f52-40a4-b49e-afb4dd07601f'],23,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:23.086,Pass,
,,,,,,,,,,,,,,,,0.983594,,,,,,,,,,,,1c0c55c7-f663-4f1a-ab40-c6e4cf3cbb02,505,,"[112.7, 66.6]",3754126,12,,,,,-1.4883068,,Right Foot,True,,,"[114.8, 41.2]",,High Pass,,25.486664,Incomplete,,Olivier Giroud,3604.0,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,27,Arsenal,1,"['c60c7575-ecc3-4f01-a518-7bc6e4890931', 'f3c47902-be1a-4c3e-9ca8-bd44f9e14c1a']",24,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:24.295,Pass,
,,,,,,,,,,,,,,,,1.738816,,,,,,,,,,,,c3392b36-5383-413b-bb9e-2d96ddb6eda2,508,,"[120.0, 80.0]",3754126,12,,,,,-1.7800341,,Right Foot,,,,"[111.4, 39.5]",,High Pass,,41.40302,Incomplete,True,,,,,True,Outswinging,,Corner,1,From Corner,Santiago Cazorla González,11386.0,Left Defensive Midfield,28,Arsenal,1,['f985bbec-ac8d-4285-b1f4-308790762046'],51,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:51.727,Pass,
,,,,,,,,,,,,,,,,0.863078,,,,,,,,,,,,37514997-7f94-40f1-a5a9-05977616a434,511,,"[98.2, 31.3]",3754126,12,,,,True,0.9884434,,,,,,"[103.6, 39.5]",,High Pass,,9.81835,,,Mesut Özil,3496.0,,,,,,Recovery,1,From Corner,Alex Oxlade-Chamberlain,3525.0,Right Wing,28,Arsenal,1,"['403d7596-29ac-489b-830f-83fc14488629', '81d983b2-eb27-45ff-94cb-191e9e5a2871']",55,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:55.320,Pass,True
,,,,,,,,,,,,,,,,1.718378,,,,,,,,,,,,70f45495-7465-4a9a-9661-0340808acdec,515,,"[99.5, 40.2]",3754126,12,,,,,1.5313431,,Right Foot,,,,"[100.7, 70.6]",,Low Pass,,30.423676,,,Santiago Cazorla González,11386.0,,,,,,,1,From Corner,Mesut Özil,3496.0,Center Attacking Midfield,28,Arsenal,1,['1fdcd8f8-a982-45ee-882c-d391b11d49da'],57,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:57.333,Pass,
,,,,,,,,,,,,,,,,1.245155,,,,,,,,,,,,2174759c-4859-472d-8464-fd476590ef13,518,,"[101.4, 69.2]",3754126,13,,,,,-0.905781,,Right Foot,,,,"[112.3, 55.3]",,Ground Pass,,17.664087,,,Mesut Özil,3496.0,,,,,,,1,From Corner,Santiago Cazorla González,11386.0,Left Defensive Midfield,28,Arsenal,1,['ce758af4-b93e-4e6e-b18c-cbfbdf5987b7'],0,,,,,,,,,,,,,,,,,,Arsenal,1,00:13:00.008,Pass,
,,,,,,,,,,,,,,,,0.857634,,,,,,,,,,,,de40f76b-51f1-4c66-9eb0-e875153ca31f,522,,"[110.6, 57.6]",3754126,13,,,,,2.3561945,,Left Foot,,,,"[100.0, 68.2]",,Ground Pass,,14.990664,,,Santiago Cazorla González,11386.0,,,,,,,1,From Corner,Mesut Özil,3496.0,Center Attacking Midfield,28,Arsenal,1,"['44820d09-0fe6-493e-940c-ee2b70c47213', '805ef7ac-2ea3-465b-b6f7-907151c2c5a7']",2,,,,,,,,,,,,,,,,,,Arsenal,1,00:13:02.715,Pass,True
,,,,,,,,,,,,,,,,0.728565,,,,,,,,,,,,761e54c6-264a-403e-a664-902f7fabe4c2,525,,"[97.2, 63.3]",3754126,13,,,,,-1.1044677,,Left Foot,True,,,"[104.7, 48.4]",,High Pass,,16.681128,Incomplete,,Olivier Giroud,3604.0,,,,,,,1,From Corner,Santiago Cazorla González,11386.0,Left Defensive Midfield,28,Arsenal,1,"['3de6664b-905b-4b88-a6e1-d0ff55446ef1', 'ecf66970-084a-44ea-a5dd-169c99705838']",4,,,,,,,,,,,,,,,,,,Arsenal,1,00:13:04.850,Pass,
,,,,,,,,,,,,,,,,3.688785,,,,,,,,,,,,f1af64e6-7ce7-4ef4-bb77-7108192da184,530,,"[13.3, 21.6]",3754126,13,,,,,0.011627383,,Right Foot,,,,"[73.5, 22.3]",,High Pass,,60.20407,,,Romelu Lukaku Menama,3289.0,,,,,,Free Kick,1,From Free Kick,Tim Howard,13042.0,Goalkeeper,29,Everton,29,['9e64aa42-4a30-4452-a12f-2f785ddf1489'],40,,,,,,,,,,,,,,,,,,Everton,29,00:13:40.483,Pass,
,,,,,,,,,,,,,,,,1.273203,,,,,,,,,,,,4629fe21-bcf2-4ac5-878c-7e5acad86886,534,,"[70.3, 25.6]",3754126,13,,,,,2.332943,,Left Foot,,,,"[66.1, 30.0]",,Ground Pass,,6.0827627,,,James McCarthy,3607.0,,,,,,,1,From Free Kick,Romelu Lukaku Menama,3289.0,Center Forward,29,Everton,29,['1e593644-cbb2-48fd-ab6e-b4c9d60702b8'],45,,,,,,,,,,,,,,,,,,Everton,29,00:13:45.259,Pass,
,,,,,,,,,,,,,,,,1.564072,,,,,,,,,,,,d747eee6-3a09-4eae-b779-4dc6a4c4340e,538,,"[66.3, 29.8]",3754126,13,,,,,-1.2847449,,Right Foot,,,,"[68.8, 21.3]",,Low Pass,,8.860023,,,Ross Barkley,4275.0,,,,,,,1,From Free Kick,James McCarthy,3607.0,Right Defensive Midfield,29,Everton,29,['f5e60b34-4fbb-4d0e-899f-b9cdf06eb5ed'],46,,,,,,,,,,,,,,,,,,Everton,29,00:13:46.674,Pass,
,,,,,,,,,,,,,,,,0.663206,,,,,,,,,,,,8f7a69a2-d2f1-4498-bed6-5816b47a572d,541,,"[69.1, 20.8]",3754126,13,,,,,2.4980915,,Right Foot,,,,"[62.7, 25.6]",,Ground Pass,,8.0,,,Gareth Barry,3633.0,,,,,,,1,From Free Kick,Ross Barkley,4275.0,Center Attacking Midfield,29,Everton,29,['340655f7-cfc1-43d5-a18a-6fddc721e77d'],49,,,,,,,,,,,,,,,,,,Everton,29,00:13:49.758,Pass,
,,,,,,,,,,,,,,,,2.222507,,,,,,,,,,,,9fca83cf-83e0-4013-9c87-e7e35bfda272,544,,"[63.2, 25.6]",3754126,13,,,,,1.3990808,,Left Foot,,,,"[70.9, 70.0]",,High Pass,,45.062733,,,Séamus Coleman,4589.0,,,True,,,,1,From Free Kick,Gareth Barry,3633.0,Left Defensive Midfield,29,Everton,29,['ace5e8fe-d068-46ef-91be-968272379e04'],51,,,,,,,,,,,,,,,,,,Everton,29,00:13:51.015,Pass,
,,,,,,,,,,,,,,,,2.575428,,,,,,,,,,,,3122816d-efcb-4d3e-ba05-400fec09db68,551,,"[43.3, 22.9]",3754126,14,,,,,0.007058706,,Right Foot,,,,"[85.8, 23.2]",,High Pass,,42.50106,Unknown,,Olivier Giroud,3604.0,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,29,Everton,29,['ed7cbc4e-df32-43f5-9948-90742d895f69'],2,,,,,,,,,,,,,,,,,,Arsenal,1,00:14:02.185,Pass,
,,,,,,,,,,,,,,,,0.594584,,,,,,,,,,,,c1342d37-cc9e-40a2-a63f-4bb5f232ec38,555,,"[29.3, 54.3]",3754126,14,,True,,,-1.1397781,,Right Foot,,,,"[41.9, 26.9]",,Ground Pass,,30.158249,,,Phil Jagielka,20046.0,,,,,,Free Kick,1,From Free Kick,Tim Howard,13042.0,Goalkeeper,30,Everton,29,['3ee8ec71-01ba-4fa0-bdd1-f1bb9ccb84f6'],38,,,,,,,,,,,,,,,,,,Everton,29,00:14:38.174,Pass,
,,,,,,,,,,,,,,,,1.488362,,,,,,,,,,,,9c4fb448-cb4a-419a-ae5f-e24bbc32f740,557,,"[43.2, 24.2]",3754126,14,,,,,-0.711961,,Right Foot,,,,"[62.9, 7.2]",,Ground Pass,,26.020952,,,Brendan Joel Zibusiso Galloway,30702.0,,,,,,,1,From Free Kick,Phil Jagielka,20046.0,Left Center Back,30,Everton,29,['16e2d747-43c0-46c0-bd65-bad5a9814f8d'],41,,,,,,,,,,,,,,,,,,Everton,29,00:14:41.486,Pass,
,,,,,,,,,,,,,,,,1.082472,,,,,,,,,,,,cab7645c-0285-4084-b002-2fa15a3aaa55,561,,"[51.9, 80.0]",3754126,14,,,,,-1.1038485,,,,,,"[58.0, 67.9]",,High Pass,,13.550646,,,Mesut Özil,3496.0,,,,,,Throw-in,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,31,Arsenal,1,['57318265-d86f-4be7-9731-b0d1a9d63938'],52,,,,,,,,,,,,,,,,,,Arsenal,1,00:14:52.670,Pass,
,,,,,,,,,,,,,,,,0.924185,,,,,,,,,,,,8dbd1787-d4c3-4efb-86f0-c80cc3fcf159,564,,"[57.2, 68.4]",3754126,14,,,,,2.2804775,,Left Foot,,,,"[50.5, 76.2]",,Low Pass,,10.28251,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,31,Arsenal,1,['69f056c2-a261-416c-b1de-d2ebe760bb42'],53,,,,,,,,,,,,,,,,,,Arsenal,1,00:14:53.832,Pass,
,,,,,,,,,,,,,,,,0.876909,,,,,,,,,,,,bb7e5ade-f54d-4417-99c1-71c09331ad75,571,,"[55.9, 73.6]",3754126,14,,,,,-0.8243395,,Right Foot,,,,"[63.3, 65.6]",,Ground Pass,,10.897706,,,Mesut Özil,3496.0,,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,31,Arsenal,1,['3078c3fe-1f97-490b-b25b-59e4a444f881'],59,,,,,,,,,,,,,,,,,,Arsenal,1,00:14:59.337,Pass,
,,,,,,,,,,,,,,,,1.124865,,,,,,,,,,,,86844c44-ee52-4c34-a12d-092089655a64,575,,"[63.5, 67.9]",3754126,15,,,,,-1.8893001,,Left Foot,,,,"[57.4, 49.4]",,Low Pass,,19.479733,,,Francis Joseph Coquelin,3437.0,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,31,Arsenal,1,"['07bdf857-3015-4f33-ae18-7badd31039fa', '4b9b493d-f3bc-41ea-8fda-b08ada969c49']",0,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:00.685,Pass,True
,,,,,,,,,,,,,,,,1.376508,,,,,,,,,,,,873a80bd-e2a3-405d-8478-6c06142c6b23,579,,"[56.4, 48.4]",3754126,15,,,,,-2.0091329,,Left Foot,,,,"[48.9, 32.4]",,Ground Pass,,17.670597,,,Laurent Koscielny,3394.0,,,,,,,1,From Throw In,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,31,Arsenal,1,['92217022-73bf-4ae1-8e21-52069aa6813a'],3,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:03.185,Pass,
,,,,,,,,,,,,,,,,2.10373,,,,,,,,,,,,ee1a69e8-1bf3-4c79-b57e-76630bea2968,582,,"[48.7, 31.7]",3754126,15,,,,,-0.69647664,,Right Foot,,,,"[71.3, 12.8]",,Ground Pass,,29.46133,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,31,Arsenal,1,['03724f73-47fc-4554-bf47-1adf39d059d3'],4,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:04.724,Pass,
,,,,,,,,,,,,,,,,0.755343,,,,,,,,,,,,a3861b8e-0e76-48a4-b606-f6039dcf409d,585,,"[78.4, 18.3]",3754126,15,,,,,2.0527346,,Right Foot,,,,"[75.0, 24.8]",,Ground Pass,,7.33553,,,Francis Joseph Coquelin,3437.0,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,31,Arsenal,1,['c8646c27-098b-46d0-bfd3-c4aaf9522e7d'],11,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:11.400,Pass,
,,,,,,,,,,,,,,,,0.861194,,,,,,,,,,,,218a15c1-7a4d-47e6-8afb-761b1de4968b,588,,"[75.0, 24.6]",3754126,15,,,,,1.8781939,,Right Foot,,,,"[71.0, 37.2]",,Ground Pass,,13.219683,,,Santiago Cazorla González,11386.0,,,,,,,1,From Throw In,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,31,Arsenal,1,['beeae98b-acd0-4028-b285-49c86fa46ac7'],13,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:13.267,Pass,
,,,,,,,,,,,,,,,,0.615091,,,,,,,,,,,,788eff1c-c938-408f-8a4f-dfb6d22feb30,591,,"[75.0, 28.8]",3754126,15,,,,,-0.87716424,,Left Foot,,,,"[82.4, 19.9]",,Ground Pass,,11.574541,Incomplete,,Ignacio Monreal Eraso,3498.0,,,,,,,1,From Throw In,Santiago Cazorla González,11386.0,Left Defensive Midfield,31,Arsenal,1,"['e8b5cee1-4fc7-476a-ab21-6238c7eea372', 'ea8b721e-8c29-41d4-b386-2138d70be977']",15,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:15.630,Pass,
,,,,,,,,,,,,,,,,1.748403,,,,,,,,,,,,4ebb84ed-25b1-4685-bcc1-8963a773f99b,594,,"[85.6, 0.1]",3754126,15,,,,,2.5836694,,,,,,"[72.3, 8.4]",,High Pass,,15.677372,,,Santiago Cazorla González,11386.0,,,,,,Throw-in,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,32,Arsenal,1,['e94031cd-46fa-4748-8a05-bc01cf92e190'],19,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:19.187,Pass,
,,,,,,,,,,,,,,,,1.351212,,,,,,,,,,,,5881c6e8-9c00-4b8d-9dde-3040519b120d,597,,"[58.4, 13.5]",3754126,15,,,,,1.6777169,,Right Foot,,,,"[54.3, 51.7]",,Low Pass,,38.419395,,,Gabriel Armando de Abreu,6746.0,,,,,,,1,From Throw In,Santiago Cazorla González,11386.0,Left Defensive Midfield,32,Arsenal,1,['364eab42-f5d2-4367-9bcb-ba2c96b4a99b'],23,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:23.561,Pass,
,,,,,,,,,,,,,,,,1.093705,,,,,,,,,,,,718845ec-e360-47ab-bc7c-9e0a33ceb1e5,600,,"[56.5, 52.4]",3754126,15,,,,,1.1608399,,Right Foot,,,,"[65.8, 73.8]",,Ground Pass,,23.333452,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,From Throw In,Gabriel Armando de Abreu,6746.0,Right Center Back,32,Arsenal,1,['acef492d-d894-4a70-a5db-68301050e5ee'],26,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:26.683,Pass,
,,,,,,,,,,,,,,,,0.642248,,,,,,,,,,,,7bb6385c-b4a2-4462-903d-ad31fc099c03,603,,"[68.9, 74.5]",3754126,15,,,,,0.3072588,,Right Foot,,,,"[79.3, 77.8]",,Ground Pass,,10.911004,,,Alex Oxlade-Chamberlain,3525.0,,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,32,Arsenal,1,['17ca5bbe-5298-480e-ba29-5fcaff410b11'],28,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:28.891,Pass,
,,,,,,,,,,,,,,,,1.143713,,,,,,,,,,,,987f5ac7-6315-4fb4-94f8-93df33ebb91f,607,,"[36.2, 0.1]",3754126,15,,True,,,1.1983081,,,,,,"[42.1, 15.2]",,Low Pass,,16.211723,,,Ross Barkley,4275.0,,,,,,Throw-in,1,From Throw In,Brendan Joel Zibusiso Galloway,30702.0,Left Back,33,Everton,29,['0a7a4e38-e051-42a1-9cfe-8ecb9bc5a843'],45,,,,,,,,,,,,,,,,,,Everton,29,00:15:45.760,Pass,
