bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.400157,,,,,,,,,,,,,ade807c9-4f9a-431a-be27-bbcc0f53d629,1761,,"[63.5, 39.3]",3754004,46,,,,,0.3012572,,Head,,,,"[91.5, 48.0]",,High Pass,,29.32047,,Incomplete,,Benik Afobe,3278.0,,,,,Recovery,1,Regular Play,Simon Francis,3608.0,Right Center Back,99,Norwich City,56,"['45578d0e-2802-4625-a5d4-aa694071869b', '54aee9fa-5cb1-482e-8c39-8af486ec1552', '9a91ed51-d78e-46c2-ae21-705ce40eb73c']",14,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:46:14.532,Pass,
,,,,,,,,,,,,,,,,,,1.497861,,,,,,,,,,,,,9a91ed51-d78e-46c2-ae21-705ce40eb73c,1763,,"[28.6, 32.1]",3754004,46,,,,,0.28969157,,Head,,,,"[49.4, 38.3]",,High Pass,,21.704378,,,,Matt Jarvis,22594.0,,,,,Recovery,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,99,Norwich City,56,"['a8207457-b404-4abc-9b9a-460052ba5634', 'ade807c9-4f9a-431a-be27-bbcc0f53d629']",16,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:16.932,Pass,
,,,,,,,,,,,,,,,,,,0.751042,,,,,,,,,,,,,92ca28ff-9862-4741-abb0-39ab62726831,1766,,"[49.4, 38.3]",3754004,46,,,,,2.9825695,,Right Foot,,,,"[38.8, 40.0]",,Low Pass,,10.7354555,,,,Alexander Banor Tettey,9463.0,,,,,,1,Regular Play,Matt Jarvis,22594.0,Left Midfield,99,Norwich City,56,['1f8e3864-b779-4e2c-a3a7-7ea15c6c9f32'],18,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:18.507,Pass,
,,,,,,,,,,,,,,,,,,1.001422,,,,,,,,,,,,,8c22a9fd-88e3-45c1-9110-0289de195319,1769,,"[38.8, 40.0]",3754004,46,,,,,-1.440393,,Right Foot,,,,"[42.0, 15.6]",,Ground Pass,,24.608942,,,,Robert Brady,10967.0,,,,,,1,Regular Play,Alexander Banor Tettey,9463.0,Right Defensive Midfield,99,Norwich City,56,['005f80b8-ea9b-46c5-85af-cd7bc1f2d654'],20,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:20.640,Pass,
,,,,,,,,,,,,,,,,,,3.066051,,,,,,,,,,,,,63ef7b46-6c3e-4254-b4c2-3ba96b6cd6e2,1772,,"[43.2, 13.2]",3754004,46,,,,,-0.06367221,,Left Foot,,,,"[102.8, 9.4]",,High Pass,,59.72102,,Pass Offside,,Dieumerci Mbokani Bezua,23663.0,,,,,,1,Regular Play,Robert Brady,10967.0,Left Back,99,Norwich City,56,['eca4a394-54d7-40a9-baa8-ddb5cae81f09'],23,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:23.281,Pass,
,,,,,,,,,,,,,,,,,,2.5363,,,,,,,,,,,,,b971aba4-8101-4dbb-817c-9d2ce84dd8b7,1774,,"[17.3, 69.5]",3754004,46,,True,,,-0.13537575,,Right Foot,,,,"[105.4, 57.5]",,High Pass,,88.9135,,Unknown,,,,,,,,Free Kick,1,From Free Kick,Artur Boruc,20074.0,Goalkeeper,100,AFC Bournemouth,28,,58,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:46:58.963,Pass,
,,,,,,,,,,,,,,,,,,0.3913,,,,,,,,,,,,,a757bd8b-aa2f-4a33-8f94-c36934faa8a9,1779,,"[60.0, 40.0]",3754004,45,,,,,1.4640607,,Right Foot,,,,"[60.3, 42.8]",,Ground Pass,,2.8160255,,,,Benik Afobe,3278.0,,,,,Kick Off,2,From Kick Off,Dan Gosling,3343.0,Right Center Midfield,101,AFC Bournemouth,28,['a1e5dff6-0af1-43cf-8443-05bba0c74777'],0,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:00.310,Pass,
,,,,,,,,,,,,,,,,,,1.1007,,,,,,,,,,,,,e845070b-1a7a-459b-82ca-84ed13fd8fe2,1782,,"[60.1, 41.9]",3754004,45,,,,,-2.5481157,,Right Foot,,,,"[47.5, 33.4]",,Ground Pass,,15.199013,,,,Andrew Surman,3344.0,,,,,,2,From Kick Off,Benik Afobe,3278.0,Center Forward,101,AFC Bournemouth,28,['947e2497-1ba9-44a0-9ab1-964dbce6c0c3'],0,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:00.822,Pass,
,,,,,,,,,,,,,,,,,,1.4331,,,,,,,,,,,,,2020830c-477c-4410-ba55-6b5c796a3bb0,1785,,"[47.0, 32.8]",3754004,45,,,,,1.9897717,,Left Foot,,,,"[36.0, 57.5]",,Ground Pass,,27.038675,,,,Simon Francis,3608.0,,,,,,2,From Kick Off,Andrew Surman,3344.0,Center Defensive Midfield,101,AFC Bournemouth,28,['0fe4f470-f5d2-4f9e-b415-c8ddeab479bf'],2,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:02.376,Pass,
,,,,,,,,,,,,,,,,,,1.9869,,,,,,,,,,,,,5dd43f9b-74ec-4f45-937f-e0a5b3e43e70,1788,,"[40.9, 64.5]",3754004,45,,,,,0.06522267,,Right Foot,,,,"[85.3, 67.4]",,High Pass,,44.494606,,,,Benik Afobe,3278.0,,,,,,2,From Kick Off,Simon Francis,3608.0,Right Center Back,101,AFC Bournemouth,28,['0e4b68bb-75a2-48a4-8d46-891819818859'],5,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:05.560,Pass,
,,,,,,,,,,,,,,,,,,3.421297,,,,,,,,,,,,,a5176f09-d855-4be0-aa5d-31f841363c7b,1792,,"[86.3, 76.4]",3754004,45,,,,,-0.47847354,,Right Foot,,,,"[110.4, 63.9]",,High Pass,,27.14885,,,,Junior Stanislas,3463.0,,,,,,2,From Kick Off,Benik Afobe,3278.0,Center Forward,101,AFC Bournemouth,28,"['cd77fac7-71ce-4aa4-b081-d20f0ff73b77', 'e8193aeb-d3c4-4b9f-b3c3-47d63e631fc7']",8,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:08.755,Pass,True
,,,,,,,,,,,,,,,,,,1.5817,,,,,,,,,,,,,99fc10d0-26b6-4183-99de-906b655b1820,1797,,"[106.9, 71.9]",3754004,45,,,,,-2.3657181,,Right Foot,,,,"[96.3, 61.5]",,Ground Pass,,14.8499155,,,,Benik Afobe,3278.0,,,,,,2,From Kick Off,Junior Stanislas,3463.0,Right Midfield,101,AFC Bournemouth,28,"['6c2763d2-2e23-4b0c-a44d-173f5f67b3dc', 'd255aa38-66d8-4178-b31b-e35080eaefcb']",15,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:15.159,Pass,True
,,,,,,,,,,,,,,,,,,0.7488,,,,,,,,,,,,,4ad7e07e-a114-4fe4-b4ec-ac33a0795b94,1800,,"[98.4, 58.7]",3754004,45,,,,,-1.7313082,,Right Foot,,,,"[96.7, 48.2]",,Ground Pass,,10.636729,,,,Harry Arter,3304.0,,,,,,2,From Kick Off,Benik Afobe,3278.0,Center Forward,101,AFC Bournemouth,28,['a8184bab-d8bf-4b9b-8064-f0a1f932db5b'],17,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:17.778,Pass,
,,,,,,,,,,,,,,,,,,1.4062,,,,,,,,,,,,,9771da04-e0dc-46e4-a5c3-0e8d427614d0,1804,,"[97.6, 48.0]",3754004,45,,,,,-1.3623312,5c4e7d59-2fcd-4087-870a-d74ae52bcdda,Left Foot,,,,"[99.8, 37.6]",,Ground Pass,,10.630146,,,,Marc Pugh,3646.0,True,,,,,2,From Kick Off,Harry Arter,3304.0,Left Center Midfield,101,AFC Bournemouth,28,['797eec6f-45ec-494c-a1be-d01782e940ee'],18,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:18.850,Pass,
,,,,,,,,,,,,,,,,,,3.669618,,,,,,,,,,,,,a39f5c9a-0553-4902-849c-399cd0c28a73,1821,,"[88.2, 80.0]",3754004,45,,True,,,-2.0458071,,,,,,"[82.8, 69.5]",,Low Pass,,11.807201,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Adam Smith,6409.0,Right Back,102,AFC Bournemouth,28,['1288f290-ef21-408b-851b-7580e5376580'],38,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:38.215,Pass,
,,,,,,,,,,,,,,,,,,1.712735,,,,,,,,,,,,,b3e1f005-ed0c-4b58-923d-439cd769ad70,1824,,"[49.2, 9.9]",3754004,45,,,,,0.14010173,,Left Foot,,,,"[72.6, 13.2]",,Ground Pass,,23.631546,,Incomplete,,Jonathan Howson,9578.0,,,,,,2,Regular Play,Matt Jarvis,22594.0,Left Midfield,103,Norwich City,56,"['2e7ededb-b686-4679-b336-2c7a6bf313e2', '8243c921-eda9-473f-b9e6-8e175b342420', 'f549c207-9156-42ed-9f10-affdf1cb1648']",45,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:45.084,Pass,True
,,,,,,,,,,,,,,,,,,7.658397,,,,,,,,,,,,,12fa527c-a48a-429a-b5b5-63d41efc8354,1832,,"[70.4, 72.8]",3754004,46,,True,,,0.042080406,,Right Foot,,,,"[98.9, 74.0]",,High Pass,,28.525251,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Adam Smith,6409.0,Right Back,104,AFC Bournemouth,28,['75159b37-cd4c-4095-9d4f-c375a54f98bc'],25,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:25.303,Pass,
,,,,,,,,,,,,,,,,,,1.374099,,,,,,,,,,,,,8c3897f9-ffaf-4647-b726-1796425c9d4a,1835,,"[56.0, 9.2]",3754004,46,,,,True,0.50617516,,,,,,"[65.2, 14.3]",,High Pass,,10.519031,,Incomplete,,Matt Jarvis,22594.0,,,,,Recovery,2,From Free Kick,Dieumerci Mbokani Bezua,23663.0,Center Forward,104,AFC Bournemouth,28,"['238e15b8-c6cb-4c39-9604-6e61b3b3938a', '755487c8-ceac-455f-84b0-a939f8f0eb05', 'fab74c00-d51c-4155-a90b-9fadde6130af']",34,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:34.827,Pass,True
,,,,,,,,,,,,,,,,,,1.38686,,,,,,,,,,,,,238e15b8-c6cb-4c39-9604-6e61b3b3938a,1838,,"[54.9, 65.8]",3754004,46,,,,True,0.26984915,,,,,,"[64.3, 68.4]",,High Pass,,9.752948,,Incomplete,,Junior Stanislas,3463.0,,,,,Recovery,2,From Free Kick,Andrew Surman,3344.0,Center Defensive Midfield,104,AFC Bournemouth,28,"['3ca18404-4544-4957-8982-15b5f3c4e9c4', '468621a4-e869-4439-871b-9516a117b92c', '8c3897f9-ffaf-4647-b726-1796425c9d4a', '901dd858-2afb-443f-ae4f-8c8a41c70b21']",36,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:36.201,Pass,True
,,,,,,,,,,,,,,,,,,0.33894,,,,,,,,,,,,,901dd858-2afb-443f-ae4f-8c8a41c70b21,1840,,"[55.8, 11.7]",3754004,46,,,,,1.1071488,,Left Foot,,,,"[57.5, 15.1]",,Low Pass,,3.8013155,,Incomplete,,,,,,,,Recovery,2,From Free Kick,Jonathan Howson,9578.0,Left Defensive Midfield,104,AFC Bournemouth,28,"['238e15b8-c6cb-4c39-9604-6e61b3b3938a', '468fbae7-8108-4067-b54f-a95c34ee3ce4']",37,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:37.588,Pass,
,,,,,,,,,,,,,,,,,,2.779887,,,,,,,,,,,,,c17b8ece-6544-47b3-9432-b03cb094a289,1842,,"[63.1, 7.8]",3754004,46,,,,,0.2826784,,Right Foot,,,,"[87.2, 14.8]",,High Pass,,25.096016,,Incomplete,,Matt Jarvis,22594.0,,,,,Recovery,2,From Free Kick,Jonathan Howson,9578.0,Left Defensive Midfield,104,AFC Bournemouth,28,"['5f53d499-8ff2-4218-8089-cccae11d0406', 'c52a061c-4413-49fc-bf19-af62e134b9ff']",38,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:38.739,Pass,
,,,,,,,,,,,,,,,,,,1.123595,,,,,,,,,,,,,03469bf6-94da-4eb7-917c-7eb2bd91d7e1,1858,,"[71.0, 22.0]",3754004,47,,True,,,-2.863293,,Left Foot,,,,"[57.0, 18.0]",,Ground Pass,,14.56022,,,,Steve Cook,3341.0,,,,,Recovery,2,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,105,AFC Bournemouth,28,['c0b0919d-3a05-4da2-ac44-2476e82652d8'],2,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:02.089,Pass,
,,,,,,,,,,,,,,,,,,1.711042,,,,,,,,,,,,,b454c914-7688-474e-9dfe-1f0abb27bcfc,1861,,"[54.2, 11.3]",3754004,47,,,,,-0.1120824,,Left Foot,,,,"[77.3, 8.7]",,Ground Pass,,23.24586,,Incomplete,,Charlie Daniels,3345.0,,,,,,2,Regular Play,Steve Cook,3341.0,Left Center Back,105,AFC Bournemouth,28,"['1c09d816-9b3e-4290-9231-dd1b4942b414', '590524c2-e894-48d7-8fe5-9fc793df2fc7', 'e30d5085-9a28-4073-933f-f68c8d67d081']",4,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:04.555,Pass,True
,,,,,,,,,,,,,,,,,,1.523199,,,,,,,,,,,,,640ace0d-8234-4174-9eb7-e07f493469b8,1866,,"[77.1, 0.1]",3754004,47,,,,,2.1937957,,,,,,"[69.7, 10.4]",,Low Pass,,12.682665,,,,Harry Arter,3304.0,,,,,Throw-in,2,From Throw In,Charlie Daniels,3345.0,Left Back,106,AFC Bournemouth,28,['69f23c5e-6392-4c01-b869-47517984056b'],41,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:41.737,Pass,
,,,,,,,,,,,,,,,,,,4.250611,,,,,,,,,,,,,317c95f5-9150-4d5d-8c9a-45de63887930,1870,,"[70.0, 8.5]",3754004,47,,,,,0.0833643,,Left Foot,,,,"[107.1, 11.6]",,High Pass,,37.22929,,Incomplete,,Marc Pugh,3646.0,,,,,,2,From Throw In,Harry Arter,3304.0,Left Center Midfield,106,AFC Bournemouth,28,"['2a6723c4-e4c7-4414-995c-5610cd05e18b', 'aab4d74d-9dec-4376-8082-fd7f75dc64d3']",44,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:44.383,Pass,
,,,,,,,,,,,,,,,,,,2.906568,,,,,,,,,,,,,2a6723c4-e4c7-4414-995c-5610cd05e18b,1872,,"[13.0, 68.5]",3754004,47,,,,,0.31895727,,Head,,,,"[34.5, 75.6]",,High Pass,,22.641996,,,,Vadis Odjidja-Ofoe,23742.0,,,,,Recovery,2,Regular Play,Russell Martin,21212.0,Right Back,107,Norwich City,56,"['317c95f5-9150-4d5d-8c9a-45de63887930', '55f9990f-b5bb-4ddb-bd6a-a2375efa1a4a']",48,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:48.633,Pass,
,,,,,,,,,,,,,,,,,,1.690774,,,,,,,,,,,,,373f6884-8bfc-4e34-a518-8937cc757f7a,1875,,"[35.0, 75.8]",3754004,47,,,,,-0.07805339,,Right Foot,,,,"[52.9, 74.4]",,High Pass,,17.954664,,,,Dieumerci Mbokani Bezua,23663.0,,,,,,2,Regular Play,Vadis Odjidja-Ofoe,23742.0,Right Midfield,107,Norwich City,56,"['d4631bbf-dc78-4539-8c62-3b3197cadd1d', 'e6907db3-4200-4d52-81e0-6645f8ce6efe']",51,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:51.540,Pass,True
,,,,,,,,,,,,,,,,,,1.0426,,,,,,,,,,,,,ca76cf35-66f9-41dc-bf80-9e4874de02b5,1881,,"[70.9, 6.8]",3754004,47,,,,,1.8892466,,Left Foot,,,,"[67.9, 15.9]",,Ground Pass,,9.581754,,,,Dan Gosling,3343.0,,,,,Recovery,2,Regular Play,Harry Arter,3304.0,Left Center Midfield,107,Norwich City,56,"['673c69d4-2f4c-4cff-8ac7-b28ff2f53a29', 'fa4d2745-ef78-4df9-b3bc-df990b233dec']",55,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:55.225,Pass,True
,,,,,,,,,,,,,,,,,,5.122035,,,,,,,,,,,,,cc4ed0ef-47f0-4aad-a6e3-aaac568c7a32,1891,,"[57.5, 77.8]",3754004,48,,True,,,-0.035638556,,Right Foot,,,,"[116.4, 75.7]",,High Pass,,58.937424,,,,Matt Jarvis,22594.0,,,,,Free Kick,2,From Free Kick,Russell Martin,21212.0,Right Back,108,Norwich City,56,['74984750-d339-4e4b-a608-02c8331b154c'],12,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:12.302,Pass,
,,,,,,,,,,,,,,,,,,1.1557,,,,,,,,,,,,,a445181f-35ff-40c6-84e9-52398891f183,1897,,"[3.5, 6.1]",3754004,48,,,,,0.39852244,,Right Foot,,,,"[9.2, 8.5]",,Ground Pass,,6.1846585,,,,Charlie Daniels,3345.0,,,,,,2,From Free Kick,Steve Cook,3341.0,Left Center Back,108,Norwich City,56,"['4bdfa417-9466-4589-be41-87f97c1491b9', '4e3f6be3-f886-4593-9248-a3dc4e57f5e9']",19,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:19.546,Pass,True
,,,,,,,,,,,,,,,,,,0.129236,,,,,,,,,,,,,d3b51272-961d-4416-b650-045aa64e4fef,1901,,"[13.2, 4.2]",3754004,48,,,,,-0.1746722,,Left Foot,,,,"[16.6, 3.6]",,Low Pass,,3.4525354,,Incomplete,,,,,,,,,2,From Free Kick,Charlie Daniels,3345.0,Left Back,108,Norwich City,56,"['1070835a-173f-424f-a234-49e5c9a20c72', '3ee7c39a-9b29-40ed-85de-3ab5fd3d510e']",22,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:22.177,Pass,True
,,,,,,,,,,,,,,,,,,2.269877,,,,,,,,,,,,,e6957da2-6dbe-490f-9ec3-d4f49efe6b01,1903,,"[12.8, 0.1]",3754004,48,,,,,0.2804724,,,,,,"[37.1, 7.1]",,High Pass,,25.28814,,Incomplete,,Benik Afobe,3278.0,,,,,Throw-in,2,From Throw In,Charlie Daniels,3345.0,Left Back,109,AFC Bournemouth,28,"['6b44dc9c-5fa0-45c8-81c6-0936c0e249f2', 'b97ffa3b-ea02-4511-8c12-fb7e78b70f7a']",35,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:35.937,Pass,
,,,,,,,,,,,,,,,,,,1.329076,,,,,,,,,,,,,6b44dc9c-5fa0-45c8-81c6-0936c0e249f2,1906,,"[83.0, 73.0]",3754004,48,,,,True,-1.3562034,,,,,,"[84.7, 65.2]",,High Pass,,7.983107,,,,Jonathan Howson,9578.0,,,,,Recovery,2,Regular Play,Alexander Banor Tettey,9463.0,Right Defensive Midfield,110,Norwich City,56,"['661c8d04-1301-4f37-983f-ea8078f82e25', '92e4a822-f293-47f2-a2e7-29df761f471e', 'e6957da2-6dbe-490f-9ec3-d4f49efe6b01']",38,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:38.207,Pass,True
,,,,,,,,,,,,,,,,,,2.882887,,,,,,,,,,,,,bfab179b-fb66-40d4-9d77-5c111b0e5a42,1908,,"[84.7, 65.2]",3754004,48,,,,,-0.17304845,,Head,,,,"[109.3, 60.9]",,High Pass,,24.972986,,,,Dieumerci Mbokani Bezua,23663.0,,,,,,2,Regular Play,Jonathan Howson,9578.0,Left Defensive Midfield,110,Norwich City,56,['0c0682fe-757f-442f-957f-740a40cdc7df'],39,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:39.573,Pass,
,,,,,,,,,,,,,,,,,,2.08471,,,,,,,,,,,,,5bbdbf5b-01c6-4f2a-9cb9-06ccecc8b068,1911,,"[111.8, 61.2]",3754004,48,,,,,-1.800954,,Right Foot,True,,,"[106.2, 37.3]",,High Pass,,24.5473,,Incomplete,,Jonathan Howson,9578.0,,,,,,2,Regular Play,Dieumerci Mbokani Bezua,23663.0,Center Forward,110,Norwich City,56,"['2cf173f3-80d4-4494-aee0-56e8b43723a5', '4c140201-7c53-40d5-9cee-685dc6f64bba']",43,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:43.859,Pass,
,,,,,,,,,,,,,,,,,,2.50503,,,,,,,,,,,,,1022299e-86e5-476d-afdd-a7b693793a5b,1914,,"[88.9, 73.0]",3754004,48,,,,,0.1319306,,Right Foot,,,,"[110.0, 75.8]",,High Pass,,21.284971,,Incomplete,,Vadis Odjidja-Ofoe,23742.0,,,,,Recovery,2,Regular Play,Russell Martin,21212.0,Right Back,110,Norwich City,56,"['11c2f3b7-7635-45f4-853b-abf690a261c8', '7784a9f4-608d-40b8-a503-14ddedb0b3ce']",48,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:48.848,Pass,
,,,,,,,,,,,,,,,,,,1.011477,,,,,,,,,,,,,ef51eadb-8d7f-423e-a1b6-419d2e14245c,1918,,"[109.3, 80.0]",3754004,48,,,,,-1.7590178,,,,,,"[107.3, 69.5]",,Low Pass,,10.688779,,,,Wes Hoolahan,10966.0,,,,,Throw-in,2,From Throw In,Vadis Odjidja-Ofoe,23742.0,Right Midfield,111,Norwich City,56,['141a161e-203b-4a05-b18e-6238ad6c2213'],55,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:55.853,Pass,
,,,,,,,,,,,,,,,,,,1.500993,,,,,,,,,,,,,d010559f-5521-4f06-9989-f8b1241c9c7a,1921,,"[106.9, 69.5]",3754004,48,,,,,2.5093482,,Left Foot,,,,"[98.3, 75.8]",,Low Pass,,10.660675,,,,Russell Martin,21212.0,,,,,,2,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,111,Norwich City,56,['6de81395-4d90-4869-a940-f1137b421175'],56,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:56.908,Pass,
,,,,,,,,,,,,,,,,,,0.447592,,,,,,,,,,,,,0f7a8df1-ac68-4dfa-a3c3-386e84b8d884,1924,,"[100.0, 76.1]",3754004,48,,,,,-1.9472866,,Right Foot,,,,"[98.3, 71.8]",,Ground Pass,,4.6238513,,,,Wes Hoolahan,10966.0,,,,,,2,From Throw In,Russell Martin,21212.0,Right Back,111,Norwich City,56,['d64132ef-6210-4db3-aa61-a442ab52619f'],59,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:59.390,Pass,
,,,,,,,,,,,,,,,,,,1.268656,,,,,,,,,,,,,b7b5010e-9b10-4662-ab19-da24cd5cfc65,1927,,"[99.6, 72.0]",3754004,49,,,,,-1.7551208,,Left Foot,,,,"[97.4, 60.2]",,Ground Pass,,12.003333,,,,Alexander Banor Tettey,9463.0,,,,,,2,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,111,Norwich City,56,['1f085f12-8f03-4bc0-956b-ce3a24824dd1'],1,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:01.517,Pass,
,,,,,,,,,,,,,,,,,,0.098748,,,,,,,,,,,,,34ed8dec-4a56-4079-bca7-da72dcdab615,1931,,"[96.9, 60.9]",3754004,49,,,,,-0.98279375,,Right Foot,,,,"[98.1, 59.1]",,Ground Pass,,2.1633308,,Incomplete,,,,,,,,,2,From Throw In,Alexander Banor Tettey,9463.0,Right Defensive Midfield,111,Norwich City,56,"['5713872e-fe3d-41ed-9d01-78206912083b', '6c03be60-60c3-4b3c-8b23-e69f57378491']",2,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:02.873,Pass,True
,,,,,,,,,,,,,,,,,,1.503598,,,,,,,,,,,,,4f0651d8-b1fd-43d5-883b-a5a432358be2,1933,,"[99.1, 80.0]",3754004,49,,True,,,-1.9374845,,,,,,"[93.8, 66.2]",,Low Pass,,14.782761,,,,Alexander Banor Tettey,9463.0,,,,,Throw-in,2,From Throw In,Russell Martin,21212.0,Right Back,112,Norwich City,56,['35ec9049-d4f5-41ba-a4ad-b4543d031e72'],7,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:07.729,Pass,
,,,,,,,,,,,,,,,,,,0.748767,,,,,,,,,,,,,0060b956-cd93-4b43-a6a4-2fe7b5eb9b16,1935,,"[96.0, 66.2]",3754004,49,,,,,1.5920697,,Right Foot,,,,"[95.8, 75.6]",,Low Pass,,9.402127,,,,Russell Martin,21212.0,,,,,,2,From Throw In,Alexander Banor Tettey,9463.0,Right Defensive Midfield,112,Norwich City,56,['464d420a-9572-4c61-9940-43276895905a'],10,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:10.050,Pass,
,,,,,,,,,,,,,,,,,,1.119292,,,,,,,,,,,,,69a0b4fc-df1a-4eb7-97c5-ce2ad4dd1271,1937,,"[95.8, 75.6]",3754004,49,,,,,-0.91116756,,Left Foot,,,,"[99.6, 70.7]",,Low Pass,,6.2008066,,,,Alexander Banor Tettey,9463.0,,,,,,2,From Throw In,Russell Martin,21212.0,Right Back,112,Norwich City,56,['e97f14e1-d542-4fd7-a79b-0ba2236a33f7'],10,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:10.799,Pass,
,,,,,,,,,,,,,,,,,,0.501265,,,,,,,,,,,,,59bf65c3-8bd2-4b9a-84e6-1b53d7422d9d,1940,,"[99.6, 70.7]",3754004,49,,,,,0.3332443,,Right Foot,,,,"[104.8, 72.5]",,Low Pass,,5.5027266,,,,Vadis Odjidja-Ofoe,23742.0,,,,,,2,From Throw In,Alexander Banor Tettey,9463.0,Right Defensive Midfield,112,Norwich City,56,['97591da2-c608-415d-af0d-e0afe066877a'],11,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:11.998,Pass,
,,,,,,,,,,,,,,,,,,1.653686,,,,,,,,,,,,,b42b1b0b-162c-4da4-b638-28c7e962a3f7,1947,,"[117.3, 69.4]",3754004,49,,,,,-1.8269477,,Right Foot,True,,,"[110.7, 44.2]",,High Pass,,26.049952,,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,,,2,From Throw In,Vadis Odjidja-Ofoe,23742.0,Right Midfield,112,Norwich City,56,"['4b91f478-3db2-4cca-b0cd-842afb4b155e', 'fb5d6a0f-c50d-4559-b74f-11c80c82e592']",15,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:15.599,Pass,
