50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.709555,,,,,,,,,,,,,5575a3ae-b192-4300-9fab-8596ccc02757,1954,,"[48.6, 75.9]",3754159,47,,,,-0.17623469,,Head,,,"[63.2, 73.3]",,High Pass,,14.8296995,,,,,Matt Ritchie,3049.0,,,,,,2,From Goal Kick,Simon Francis,3608.0,Right Back,90,AFC Bournemouth,28,['07977942-f05c-481f-b5b7-15334fab66fb'],24,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:24.346,Pass,
,,,,,,,,,,,,,,3.245183,,,,,,,,,,,,,dfb0e9de-7a70-40df-8157-3d17a8743155,1958,,"[69.8, 74.4]",3754159,47,,,,-0.032726407,,Right Foot,,,"[103.4, 73.3]",,High Pass,,33.618,,,,,Joshua King,3346.0,,,,,,2,From Goal Kick,Matt Ritchie,3049.0,Right Midfield,90,AFC Bournemouth,28,"['ce4914f9-864c-42ba-94c6-e20fb64a5f0a', 'd2aed980-aa85-485d-b7c1-0b5f049854ca']",26,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:26.672,Pass,True
,,,,,,,,,,,,,,0.022371,,,,,,,,,,,,,8c7c4fa7-54fe-49e4-8689-91eff632cb31,1962,,"[116.8, 57.7]",3754159,47,,,,-1.9756881,,Right Foot,,,"[115.6, 54.9]",,Ground Pass,,3.0463092,,,Incomplete,,,,,,,,,2,From Goal Kick,Joshua King,3346.0,Left Center Forward,90,AFC Bournemouth,28,['74e540ea-576c-46ab-89c8-e059440f6973'],37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:37.424,Pass,
,,,,,,,,,,,,,,0.956761,,,,,,,,,,,,,1e3195da-c225-46e1-a64c-b89917d7b98e,1972,,"[107.0, 30.9]",3754159,47,,,,2.0913773,0f8600f0-8c4b-4957-a33d-3f53df4e404a,Right Foot,,,"[102.7, 38.4]",,Ground Pass,,8.64523,,,,,Dan Gosling,3343.0,True,,,,,2,From Goal Kick,Marc Pugh,3646.0,Left Midfield,90,AFC Bournemouth,28,['942d761c-39df-42af-818d-db49ae853666'],42,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:42.272,Pass,
,,,,,,,,,,,,,,3.30827,,,,,,,,,,,,,2661218f-32d4-48b4-a74e-b19469642ff6,1978,,"[7.0, 44.1]",3754159,48,,,,0.55298233,,Right Foot,,,"[61.6, 77.8]",,High Pass,,64.16268,,,,,Luis Antonio Valencia Mosquera,3267.0,,,,,Goal Kick,2,From Goal Kick,David de Gea Quintana,3333.0,Goalkeeper,91,Manchester United,39,['c3cb3beb-d9d5-4be1-a707-4eec42323291'],16,,,,,,,,,,,,,,,,,Manchester United,39,00:03:16.267,Pass,
,,,,,,,,,,,,,,0.947089,,,,,,,,,,,,,b303e5a9-7243-418b-a164-01e4622fb223,1981,,"[61.6, 77.8]",3754159,48,,,True,-0.45407853,,,,,"[70.0, 73.7]",,High Pass,,9.347192,,,,,Jesse Lingard,3293.0,,,,,,2,From Goal Kick,Luis Antonio Valencia Mosquera,3267.0,Right Back,91,Manchester United,39,"['4e2f8e51-7400-490d-907c-7b00a80b4230', 'b67aabf0-d25f-4540-99e8-77761d2b32ec']",19,,,,,,,,,,,,,,,,,Manchester United,39,00:03:19.575,Pass,True
,,,,,,,,,,,,,,1.062888,,,,,,,,,,,,,f7216429-69c0-4a69-a20e-cf7e72c433c9,1984,,"[65.5, 71.2]",3754159,48,,,,-2.4980915,,Right Foot,,,"[56.7, 64.6]",,Ground Pass,,11.0,,,,,Juan Manuel Mata García,3294.0,,,,,,2,From Goal Kick,Jesse Lingard,3293.0,Right Midfield,91,Manchester United,39,['c4f59da6-3f78-4bd1-a737-706c126f02cb'],22,,,,,,,,,,,,,,,,,Manchester United,39,00:03:22.023,Pass,
,,,,,,,,,,,,,,2.281369,,,,,,,,,,,,,dcaebbba-45aa-468e-b661-0a0fce576e6e,1987,,"[56.5, 60.7]",3754159,48,,,,-1.4275534,,Left Foot,,,"[64.0, 8.7]",,High Pass,,52.538082,,,,,Cameron Borthwick-Jackson,10779.0,,True,,,,2,From Goal Kick,Juan Manuel Mata García,3294.0,Right Center Midfield,91,Manchester United,39,['ce73408d-bf0e-4c73-838a-7103d34df2c3'],24,,,,,,,,,,,,,,,,,Manchester United,39,00:03:24.322,Pass,
,,,,,,,,,,,,,,0.871039,,,,,,,,,,,,,9fead9e6-53e7-48ab-a7ba-950b741cd241,1990,,"[77.0, 7.9]",3754159,48,,,,1.0938162,,Left Foot,,,"[84.7, 22.8]",,Ground Pass,,16.772001,,,,,Anthony Martial,20039.0,,,,,,2,From Goal Kick,Cameron Borthwick-Jackson,10779.0,Left Back,91,Manchester United,39,['218260ed-dda3-4a6b-b2bc-2ef059daff1c'],29,,,,,,,,,,,,,,,,,Manchester United,39,00:03:29.630,Pass,
,,,,,,,,,,,,,,1.230104,,,,,,,,,,,,,33c20af2-5cfe-469a-992a-b73b3eda3ed6,1994,,"[90.1, 24.6]",3754159,48,,,,-1.1429983,,Right Foot,,,"[98.9, 5.3]",,Ground Pass,,21.211554,,,,,Cameron Borthwick-Jackson,10779.0,,,,,,2,From Goal Kick,Anthony Martial,20039.0,Left Midfield,91,Manchester United,39,['1f01e0e1-9f17-40e6-92f8-dcb90045836f'],34,,,,,,,,,,,,,,,,,Manchester United,39,00:03:34.703,Pass,
,,,,,,,,,,,,,,1.287087,,,,,,,,,,,,,89495807-3112-4ea1-9078-e0f5366b6205,1997,,"[98.9, 5.3]",3754159,48,,,,2.408,,Right Foot,,,"[91.8, 11.7]",,Ground Pass,,9.558765,,,,,Wayne Mark Rooney,3538.0,,,,,,2,From Goal Kick,Cameron Borthwick-Jackson,10779.0,Left Back,91,Manchester United,39,['c0873a4a-3d04-43bb-b99d-c7311ca8b325'],36,,,,,,,,,,,,,,,,,Manchester United,39,00:03:36.934,Pass,
,,,,,,,,,,,,,,1.859713,,,,,,,,,,,,,bff94e2e-d86d-4062-ba7e-8360e5af42d5,2000,,"[92.0, 13.6]",3754159,48,,,,0.8743469,,Right Foot,True,,"[116.0, 42.3]",,High Pass,,37.41243,,,Incomplete,,Juan Manuel Mata García,3294.0,,,,,,2,From Goal Kick,Wayne Mark Rooney,3538.0,Left Center Midfield,91,Manchester United,39,"['63777b57-613a-4f4b-a0b4-57749d07dd5b', '7987d083-506a-46fa-bf28-d521c8f0a66e']",39,,,,,,,,,,,,,,,,,Manchester United,39,00:03:39.294,Pass,
,,,,,,,,,,,,,,1.910708,,,,,,,,,,,,,c0047c05-f693-4f2e-92b1-dd1234f496b0,2003,,"[9.0, 38.0]",3754159,48,True,,,-1.3035372,,Keeper Arm,,,"[15.9, 12.8]",,Ground Pass,,26.127571,,,,,Steve Cook,3341.0,,,,,,2,From Goal Kick,Adam Federici,24888.0,Goalkeeper,91,Manchester United,39,['82360562-5306-4eae-8df7-9248d00ef060'],44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:44.324,Pass,
,,,,,,,,,,,,,,4.832711,,,,,,,,,,,,,f7c466be-a2eb-4b18-971b-e8c1e20a3d1c,2006,,"[22.1, 1.4]",3754159,48,,,,0.09157985,,Left Foot,,,"[80.9, 6.8]",,High Pass,,59.04744,,,Incomplete,,Callum Wilson,3616.0,,,,,,2,From Goal Kick,Steve Cook,3341.0,Left Center Back,91,Manchester United,39,"['26c71a7d-d6bf-48b6-9c22-4942784168ab', '7809dead-06dc-40f7-b743-d0699ee0ec5e', '886dbe37-1010-472f-bc08-3775b87b05f2']",48,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:48.511,Pass,True
,,,,,,,,,,,,,,1.739999,,,,,,,,,,,,,ba38cfeb-bc4e-48db-a30b-cf35fd8e0e55,2010,,"[35.5, 71.6]",3754159,48,,,,-1.5623932,,Right Foot,,,"[35.8, 35.9]",,Ground Pass,,35.70126,,,,,Daley Blind,3311.0,,,,,,2,From Goal Kick,Chris Smalling,10958.0,Right Center Back,91,Manchester United,39,['cbafb9a1-8bfa-475f-8c0d-958f9b01cf5d'],54,,,,,,,,,,,,,,,,,Manchester United,39,00:03:54.609,Pass,
,,,,,,,,,,,,,,1.252454,,,,,,,,,,,,,00c9e1ee-bbd5-4654-9758-84af9bc0a69b,2013,,"[38.8, 28.8]",3754159,48,,,,0.0,,Left Foot,,,"[55.4, 28.8]",,Ground Pass,,16.6,,,,,Wayne Mark Rooney,3538.0,,,,,,2,From Goal Kick,Daley Blind,3311.0,Left Center Back,91,Manchester United,39,['392bde1b-2d52-442a-a798-140f3fe70065'],58,,,,,,,,,,,,,,,,,Manchester United,39,00:03:58.112,Pass,
,,,,,,,,,,,,,,2.000161,,,,,,,,,,,,,95bf9839-e620-4f1c-8f95-cc431b21b46b,2016,,"[56.3, 28.2]",3754159,49,,,,-0.48643187,,Right Foot,,,"[85.8, 12.6]",,High Pass,,33.370796,,,Incomplete,,Cameron Borthwick-Jackson,10779.0,,,,,,2,From Goal Kick,Wayne Mark Rooney,3538.0,Left Center Midfield,91,Manchester United,39,"['436521eb-193f-4b6b-be5d-73df320b694a', '55a0f286-d048-4c83-88b4-8815cb5989db']",0,,,,,,,,,,,,,,,,,Manchester United,39,00:04:00.482,Pass,
,,,,,,,,,,,,,,1.479053,,,,,,,,,,,,,436521eb-193f-4b6b-be5d-73df320b694a,2018,,"[34.3, 67.5]",3754159,49,,,,0.17891717,,Right Foot,,,"[43.7, 69.2]",,Ground Pass,,9.552486,,,,,Matt Ritchie,3049.0,,,,,Interception,2,From Goal Kick,Simon Francis,3608.0,Right Back,91,Manchester United,39,"['123e4433-0182-4c3b-afbd-89409172e1df', '95bf9839-e620-4f1c-8f95-cc431b21b46b']",2,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:02.482,Pass,
,,,,,,,,,,,,,,2.172446,,,,,,,,,,,,,cc6e7374-b2ba-4116-b3f2-3737b7ef9175,2021,,"[77.7, 55.5]",3754159,49,,,,0.082211286,,Left Foot,,,"[104.4, 57.7]",,Ground Pass,,26.790483,,,Incomplete,,Simon Francis,3608.0,,,,,,2,From Goal Kick,Matt Ritchie,3049.0,Right Midfield,91,Manchester United,39,"['315e406a-b3e7-474c-adbd-7503edab6be7', 'ca7e2900-2845-4308-bd69-49b7e338927f']",8,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:08.612,Pass,
,,,,,,,,,,,,,,1.616604,,,,,,,,,,,,,6af3ed4f-405d-4226-98ac-0846c45e0443,2028,,"[6.7, 11.9]",3754159,49,,,,-0.2565166,,Right Foot,,,"[18.9, 8.7]",,Ground Pass,,12.612692,,,,,Cameron Borthwick-Jackson,10779.0,,,,,,2,From Goal Kick,Wayne Mark Rooney,3538.0,Left Center Midfield,91,Manchester United,39,['97d9d113-fc19-433b-996b-76b8c3c52136'],14,,,,,,,,,,,,,,,,,Manchester United,39,00:04:14.299,Pass,
,,,,,,,,,,,,,,1.234116,,,,,,,,,,,,,59c71093-dfd5-41d3-98e9-47660902a446,2031,,"[17.4, 9.8]",3754159,49,,,,2.9752605,,Left Foot,,,"[3.7, 12.1]",,Ground Pass,,13.891725,,,,,Wayne Mark Rooney,3538.0,,,,,,2,From Goal Kick,Cameron Borthwick-Jackson,10779.0,Left Back,91,Manchester United,39,['50ece320-c094-4e59-9227-48b3de23ea44'],16,,,,,,,,,,,,,,,,,Manchester United,39,00:04:16.695,Pass,
,,,,,,,,,,,,,,0.788063,,,,,,,,,,,,,13a79f60-ac80-4068-ace0-52f1f102f198,2034,,"[4.1, 15.6]",3754159,49,,,,0.35756585,,Right Foot,,,"[22.3, 22.4]",,Low Pass,,19.428844,,,,,Michael Carrick,4751.0,,,,,,2,From Goal Kick,Wayne Mark Rooney,3538.0,Left Center Midfield,91,Manchester United,39,['14978bd6-728b-41c6-ab3c-3b20c6787b21'],18,,,,,,,,,,,,,,,,,Manchester United,39,00:04:18.913,Pass,
,,,,,,,,,,,,,,1.432463,,,,,,,,,,,,,b5a5e7ca-0961-4ded-9913-7740a5f65c09,2037,,"[63.8, 13.9]",3754159,49,,,,-0.8896698,,Right Foot,,,"[71.5, 4.4]",,Ground Pass,,12.228655,,,,,Anthony Martial,20039.0,,,,,,2,From Goal Kick,Michael Carrick,4751.0,Center Defensive Midfield,91,Manchester United,39,['6a8c7460-8895-4233-bbd9-a2a05a36acf0'],25,,,,,,,,,,,,,,,,,Manchester United,39,00:04:25.340,Pass,
,,,,,,,,,,,,,,1.025664,,,,,,,,,,,,,c58f8dae-b7f7-4f90-aa80-8a45daaed137,2040,,"[75.3, 5.9]",3754159,49,,,,1.2707815,,Right Foot,,,"[79.6, 19.8]",,Ground Pass,,14.549914,,,,,Michael Carrick,4751.0,,,,,,2,From Goal Kick,Anthony Martial,20039.0,Left Midfield,91,Manchester United,39,['d58a9639-ea91-4677-9d14-b83d33eafa26'],27,,,,,,,,,,,,,,,,,Manchester United,39,00:04:27.879,Pass,
,,,,,,,,,,,,,,0.968317,,,,,,,,,,,,,7c9b8cf8-3a36-49a5-8599-effb2ecccd72,2044,,"[85.0, 25.0]",3754159,49,,,,0.9964915,,Right Foot,,,"[91.6, 35.2]",,Ground Pass,,12.149074,,,,,Marcus Rashford,3318.0,,,,,,2,From Goal Kick,Michael Carrick,4751.0,Center Defensive Midfield,91,Manchester United,39,"['1b020117-f62b-4d87-bf3c-2214b1afad86', 'b38dd904-ce06-4694-b0d0-affc2cb74ed9']",29,,,,,,,,,,,,,,,,,Manchester United,39,00:04:29.930,Pass,True
,,,,,,,,,,,,,,0.981424,,,,,,,,,,,,,1c877244-6e9a-4452-b83b-b022b6609a2e,2051,,"[90.9, 6.4]",3754159,49,,,,2.0093596,,Right Foot,,,"[85.6, 17.7]",,Ground Pass,,12.481186,,,,,Juan Manuel Mata García,3294.0,,,,,,2,From Goal Kick,Anthony Martial,20039.0,Left Midfield,91,Manchester United,39,['10907217-4fee-4a7b-b956-383f0a5c5033'],34,,,,,,,,,,,,,,,,,Manchester United,39,00:04:34.817,Pass,
,,,,,,,,,,,,,,0.581806,,,,,,,,,,,,,e86d26a0-cce2-490f-9a94-bb565f8f3530,2054,,"[86.0, 20.3]",3754159,49,,,,1.7206088,,Left Foot,,,"[85.2, 25.6]",,Ground Pass,,5.3600373,,,,,Anthony Martial,20039.0,,,,,,2,From Goal Kick,Juan Manuel Mata García,3294.0,Right Center Midfield,91,Manchester United,39,['a8772ebb-0e0c-414d-b4c1-2bdfcb5c2170'],38,,,,,,,,,,,,,,,,,Manchester United,39,00:04:38.964,Pass,
,,,,,,,,,,,,,,1.046263,,,,,,,,,,,,,bd7b1f74-ee9d-4cc8-bad5-35849c8e23b0,2057,,"[84.5, 26.3]",3754159,49,,,,0.749952,,Right Foot,,,"[91.8, 33.1]",,High Pass,,9.976472,,,,,Juan Manuel Mata García,3294.0,,,,,,2,From Goal Kick,Anthony Martial,20039.0,Left Midfield,91,Manchester United,39,['3d9b920e-c487-4d58-b958-b8cf431b0efa'],40,,,,,,,,,,,,,,,,,Manchester United,39,00:04:40.330,Pass,
,,,,,,,,,,,,,,0.646744,,,,,,,,,,,,,25ba2034-4b8e-4fbc-b371-fb053ff93832,2060,,"[92.4, 33.1]",3754159,49,,,,2.0096557,,Left Foot,,,"[90.1, 38.0]",,Low Pass,,5.4129477,,,,,Michael Carrick,4751.0,,,,,,2,From Goal Kick,Juan Manuel Mata García,3294.0,Right Center Midfield,91,Manchester United,39,"['71145066-dd0c-4c0e-a86f-1d765abb0b00', 'acfbd3ce-a2e3-4645-a2b4-73a52b481657']",41,,,,,,,,,,,,,,,,,Manchester United,39,00:04:41.376,Pass,True
,,,,,,,,,,,,,,0.757329,,,,,,,,,,,,,8d7f4c36-2ec2-4e34-9aa2-d29f7a3b67d7,2063,,"[90.1, 38.0]",3754159,49,,,,-0.8718871,,Right Foot,,,"[98.0, 28.6]",,Ground Pass,,12.278844,,,,,Anthony Martial,20039.0,,,,,,2,From Goal Kick,Michael Carrick,4751.0,Center Defensive Midfield,91,Manchester United,39,['6d19cff3-ced0-46ec-a835-4c6d34c5b4e8'],42,,,,,,,,,,,,,,,,,Manchester United,39,00:04:42.075,Pass,
,,,,,,,,,,,,,,0.721474,,,,,,,,,,,,,580f5197-8a45-4f85-a56c-ebaa68db791d,2066,,"[98.0, 28.6]",3754159,49,,,,0.9135267,,Right Foot,,,"[105.1, 37.8]",,Ground Pass,,11.621101,,,,,Juan Manuel Mata García,3294.0,,,Through Ball,True,,2,From Goal Kick,Anthony Martial,20039.0,Left Midfield,91,Manchester United,39,['8451724c-5775-460c-a987-4b15341cc256'],42,,,,,,,,,,,,,,,,,Manchester United,39,00:04:42.892,Pass,
,,,,,,,,,,,,,,0.744497,,,,,,,,,,,,,d42dd791-01c8-4c1b-8db0-62b26f990273,2073,,"[9.7, 42.9]",3754159,49,,,,-0.10379234,,Right Foot,,,"[19.3, 41.9]",,Ground Pass,,9.651943,,,,,Andrew Surman,3344.0,,,,,,2,Regular Play,Tommy Elphick,9626.0,Right Center Back,92,AFC Bournemouth,28,['3326d5d3-a19f-4f78-a212-f63b33b56e14'],46,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:46.223,Pass,
,,,,,,,,,,,,,,1.374195,,,,,,,,,,,,,55134ce2-36c4-4a79-b306-ebf50c9aa5e2,2076,,"[19.3, 41.9]",3754159,49,,,,-1.9795254,,Left Foot,,,"[12.5, 26.2]",,Ground Pass,,17.109354,,,,,Charlie Daniels,3345.0,,,,,,2,Regular Play,Andrew Surman,3344.0,Left Center Midfield,92,AFC Bournemouth,28,['2f04d1f9-447d-49d0-95c6-38f6ef061e5c'],47,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:47.007,Pass,
,,,,,,,,,,,,,,1.069657,,,,,,,,,,,,,d760a73e-b166-4115-b7e4-6c2a1f3402f2,2078,,"[27.2, 19.0]",3754159,49,True,,,-0.037020117,,Left Foot,,,"[40.7, 18.5]",,Ground Pass,,13.509256,,,,,Marc Pugh,3646.0,,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,92,AFC Bournemouth,28,['cdc246d2-8fe8-457a-b13b-c515b8d08e24'],51,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:51.196,Pass,
,,,,,,,,,,,,,,0.907882,,,,,,,,,,,,,4b95fcff-557f-4109-8bc0-a7ebc294bd6f,2081,,"[35.1, 20.7]",3754159,49,,,,1.769266,,Right Foot,,,"[31.5, 38.6]",,Ground Pass,,18.258423,,,,,Dan Gosling,3343.0,,,,,,2,Regular Play,Marc Pugh,3646.0,Left Midfield,92,AFC Bournemouth,28,"['7c78f10a-9cd7-4c6a-a236-d652b191cc6a', 'af36fc7c-f888-4c8f-a288-8366b136825d']",53,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:53.953,Pass,True
,,,,,,,,,,,,,,1.247033,,,,,,,,,,,,,7aed1be2-e348-47d0-bd37-25bd56bd978a,2084,,"[31.5, 38.6]",3754159,49,,,,-2.0965648,,Right Foot,,,"[22.1, 22.4]",,Ground Pass,,18.729656,,,,,Steve Cook,3341.0,,,,,,2,Regular Play,Dan Gosling,3343.0,Right Center Midfield,92,AFC Bournemouth,28,['cce9ac33-f7a7-4b5c-814a-16579b85a938'],54,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:54.901,Pass,
,,,,,,,,,,,,,,0.708041,,,,,,,,,,,,,6e37ac94-78b0-4a57-ab1e-817fbfe8cd04,2088,,"[22.3, 23.0]",3754159,49,,,,1.0102311,,Right Foot,,,"[30.9, 36.7]",,Ground Pass,,16.175598,,,,,Dan Gosling,3343.0,,,,,,2,Regular Play,Steve Cook,3341.0,Left Center Back,92,AFC Bournemouth,28,"['99b5f41c-1568-4989-a19c-b1cd3586b180', 'e82fc4d3-3e12-4049-b898-70afa8b6d090']",56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:56.188,Pass,True
,,,,,,,,,,,,,,0.974125,,,,,,,,,,,,,5a2a0c63-b6b5-4c59-b577-8f2b9e7b1a04,2092,,"[33.2, 37.2]",3754159,49,,,,0.04542328,,Right Foot,,,"[42.0, 37.6]",,Ground Pass,,8.809086,,,,,Andrew Surman,3344.0,,,,,,2,Regular Play,Dan Gosling,3343.0,Right Center Midfield,92,AFC Bournemouth,28,"['1b52a263-c16c-419c-b087-a5866b716e99', 'ca8f5fb5-ff38-4d80-b8a4-a5cd9d2e3bb4']",57,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:57.916,Pass,True
,,,,,,,,,,,,,,2.373533,,,,,,,,,,,,,6626b723-19bf-4a96-a854-bb2ec17146f4,2096,,"[36.4, 37.6]",3754159,50,,,,-3.0459445,,Left Foot,,,"[9.3, 35.0]",,Ground Pass,,27.224438,,,,,Adam Federici,24888.0,,,,,,2,Regular Play,Andrew Surman,3344.0,Left Center Midfield,92,AFC Bournemouth,28,"['0341b680-f60d-4dae-b365-aae4bf300a56', '214cd7eb-19cc-404b-affa-20c1c04112d9']",0,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:00.051,Pass,True
,,,,,,,,,,,,,,0.712305,,,,,,,,,,,,,efaebb97-9896-487d-93ac-e7961f18cccb,2100,,"[9.3, 30.3]",3754159,50,,,,-1.235814,,Right Foot,,,"[14.8, 14.5]",,Ground Pass,,16.729914,,,,,Steve Cook,3341.0,,,,,,2,Regular Play,Adam Federici,24888.0,Goalkeeper,92,AFC Bournemouth,28,['586838aa-0be4-4859-9220-f3fc886069df'],4,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:04.021,Pass,
,,,,,,,,,,,,,,0.914483,,,,,,,,,,,,,2d69eb35-893d-4e16-acb3-fe9fb4be03db,2104,,"[8.0, 11.7]",3754159,50,,,,-0.98478574,,Left Foot,,,"[15.7, 0.1]",,High Pass,,13.923002,,,Out,,,,,,,,,2,Regular Play,Steve Cook,3341.0,Left Center Back,92,AFC Bournemouth,28,['b8ab31db-aaef-44dd-a3ac-c8e77dd9ab6c'],6,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:06.686,Pass,True
,,,,,,,,,,,,,,0.581245,,,,,,,,,,,,,8e6ffe87-b64a-426c-ba46-36b45aa50173,2105,,"[85.8, 80.0]",3754159,50,True,,,-1.8612278,,,,,"[75.1, 44.2]",,Low Pass,,37.364822,,,,,Jesse Lingard,3293.0,,,,,Throw-in,2,From Throw In,Luis Antonio Valencia Mosquera,3267.0,Right Back,93,Manchester United,39,['b96004ed-0d51-4182-92fb-e24200b1c5df'],24,,,,,,,,,,,,,,,,,Manchester United,39,00:05:24.905,Pass,
,,,,,,,,,,,,,,2.226966,,,,,,,,,,,,,96320f64-a9b0-4dcf-9014-7460c463af8d,2108,,"[70.0, 25.2]",3754159,50,,,,-0.8075076,,Right Foot,,,"[89.9, 4.4]",,Ground Pass,,28.786282,,,,,Cameron Borthwick-Jackson,10779.0,,,,,,2,From Throw In,Jesse Lingard,3293.0,Right Midfield,93,Manchester United,39,"['4d26de12-21ae-4c0d-b8b3-b29faef59bae', '823014e8-50f7-4808-a430-402606b7aa21']",26,,,,,,,,,,,,,,,,,Manchester United,39,00:05:26.925,Pass,True
,,,,,,,,,,,,,,0.948063,,,,,,,,,,,,,f903f5aa-2cf3-4347-b750-628d3a312592,2111,,"[87.5, 5.7]",3754159,50,,,,2.0733464,,Left Foot,,,"[80.3, 18.8]",,Ground Pass,,14.948244,,,,,Jesse Lingard,3293.0,,,,,,2,From Throw In,Cameron Borthwick-Jackson,10779.0,Left Back,93,Manchester United,39,['b209718f-aa07-4a0c-ad0b-b45790a51b48'],29,,,,,,,,,,,,,,,,,Manchester United,39,00:05:29.815,Pass,
,,,,,,,,,,,,,,0.944009,,,,,,,,,,,,,cc08c1e2-b978-4f66-bb93-aa626ab1a7b7,2114,,"[80.3, 18.8]",3754159,50,,,,1.6553401,,Right Foot,,,"[78.8, 36.5]",,Ground Pass,,17.763445,,,,,Wayne Mark Rooney,3538.0,,,,,,2,From Throw In,Jesse Lingard,3293.0,Right Midfield,93,Manchester United,39,['92f21b84-e74e-4190-95a8-20f1943af26c'],31,,,,,,,,,,,,,,,,,Manchester United,39,00:05:31.695,Pass,
,,,,,,,,,,,,,,0.815038,,,,,,,,,,,,,d857064e-515d-4df6-ae30-6bff35ce5f62,2117,,"[77.9, 38.0]",3754159,50,,,,0.35115385,,Right Foot,,,"[88.0, 41.7]",,Ground Pass,,10.756393,,,,,Marcus Rashford,3318.0,,,,,,2,From Throw In,Wayne Mark Rooney,3538.0,Left Center Midfield,93,Manchester United,39,['fb579c1d-e710-4840-8974-e63e12c7198f'],33,,,,,,,,,,,,,,,,,Manchester United,39,00:05:33.698,Pass,
,,,,,,,,,,,,,,2.363832,,,,,,,,,,,,,fad7e3ca-e4a4-4eb0-95ef-9eca8d452b5c,2120,,"[86.9, 41.9]",3754159,50,,,,2.6651251,,Right Foot,,,"[74.5, 48.3]",,Ground Pass,,13.954211,,,,,Michael Carrick,4751.0,,,,,,2,From Throw In,Marcus Rashford,3318.0,Center Forward,93,Manchester United,39,['d47b1632-7303-451b-91ad-5aad9fb62306'],34,,,,,,,,,,,,,,,,,Manchester United,39,00:05:34.563,Pass,
,,,,,,,,,,,,,,1.237823,,,,,,,,,,,,,93c6fcea-107b-429d-a411-8c0dbb9e7acc,2122,,"[74.5, 49.6]",3754159,50,,,,0.13927926,,Left Foot,,,"[85.2, 51.1]",,Ground Pass,,10.804628,,,,,Marcus Rashford,3318.0,,,,,,2,From Throw In,Michael Carrick,4751.0,Center Defensive Midfield,93,Manchester United,39,['ed7cbf7e-a093-4091-a401-aae8831c2309'],36,,,,,,,,,,,,,,,,,Manchester United,39,00:05:36.927,Pass,
,,,,,,,,,,,,,,1.234303,,,,,,,,,,,,,222023dc-9e7b-47a7-abbc-896cf2ad8a45,2125,,"[82.8, 58.6]",3754159,50,,,,1.39553,,Right Foot,,,"[86.2, 77.8]",,Ground Pass,,19.498718,,,,,Luis Antonio Valencia Mosquera,3267.0,,,,,,2,From Throw In,Marcus Rashford,3318.0,Center Forward,93,Manchester United,39,['6ce8b38f-9503-47d7-8867-0737d69770ae'],40,,,,,,,,,,,,,,,,,Manchester United,39,00:05:40.084,Pass,
