50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,3.849062,,,,,,,,,,,,,8d97598c-6084-4b0e-b92c-734c9f9479b4,687,,"[27.9, 80.0]",3754239,16,,,,,-0.1736712,,,,,,"[56.4, 75.0]",,Low Pass,,28.935272,,,Incomplete,,Theo Walcott,3668.0,,,,,Throw-in,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,44,Arsenal,1,"['bade035a-c214-4fc7-81bb-cbaaccd9497c', 'd7775613-d729-40fb-beaa-b00865b2cab6']",41,,,,,,,,,,,,,,,,,,,Arsenal,1,00:16:41.013,Pass,
,,,,,,,,,,,,,,,,,,,,1.32421,,,,,,,,,,,,,6f7870f6-c301-474c-8ad4-09589ac3aff5,691,,"[63.4, 8.1]",3754239,16,,,,,-0.28255495,,Right Foot,,,,"[82.0, 2.7]",,High Pass,,19.368015,,,,,Memphis Depay,2988.0,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,44,Arsenal,1,['ad6dee41-c681-4e8f-9208-674788351c2f'],45,,,,,,,,,,,,,,,,,,,Manchester United,39,00:16:45.663,Pass,
,,,,,,,,,,,,,,,,,,,,2.163474,,,,,,,,,,,,,bcac401e-c467-49ad-8417-a2610e4d05be,695,,"[48.7, 80.0]",3754239,16,,,,,-0.6074446,,,,,,"[56.9, 74.3]",,Low Pass,,9.986491,,,,,Francis Joseph Coquelin,3437.0,,,,,Throw-in,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,45,Arsenal,1,['3469b112-597a-41cd-b8cf-0793a5b5db13'],55,,,,,,,,,,,,,,,,,,,Arsenal,1,00:16:55.065,Pass,
,,,,,,,,,,,,,,,,,,,,1.140532,,,,,,,,,,,,,959aed50-d1d2-4f99-ae9e-6adebe9bca2a,702,,"[47.8, 72.4]",3754239,16,,,,,-2.5372872,,Right Foot,,,,"[43.6, 69.5]",,Low Pass,,5.10392,,,,,Aaron Ramsey,3517.0,,,,,Recovery,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,45,Arsenal,1,"['2d18f7ea-d94e-421b-b566-0f44fa4f9492', 'b8ddffc3-af4f-4d3c-93dd-2c065376afa4']",59,,,,,,,,,,,,,,,,,,,Arsenal,1,00:16:59.512,Pass,True
,,,,,,,,,,,,,,,,,,,,0.987401,,,,,,,,,,,,,943df6c2-2dec-43ea-9f61-0546c9571d6d,705,,"[41.3, 67.3]",3754239,17,,,,,-2.4337587,,Left Foot,,,,"[30.9, 58.4]",,Ground Pass,,13.688316,,,,,Laurent Koscielny,3394.0,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Left Defensive Midfield,45,Arsenal,1,['890b3f8f-81ae-4c6f-b4f1-1983b3edd7a7'],0,,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:00.692,Pass,
,,,,,,,,,,,,,,,,,,,,2.680854,,,,,,,,,,,,,27452a57-9fb6-4898-ac20-4b9155b1c41d,708,,"[30.7, 56.6]",3754239,17,,,,,-2.65769,,Right Foot,,,,"[9.2, 45.3]",,Ground Pass,,24.288681,,,,,Petr Čech,3461.0,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,45,Arsenal,1,['8e2008b1-5ad0-4567-8118-e8b414152c13'],2,,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:02.701,Pass,
,,,,,,,,,,,,,,,,,,,,1.63346,,,,,,,,,,,,,03dfa22a-7336-4856-902d-7986e23252af,711,,"[10.1, 45.3]",3754239,17,,,,,-1.0158851,,Left Foot,,,,"[20.7, 28.2]",,Ground Pass,,20.118896,,,,,Laurent Koscielny,3394.0,,,,,,1,From Throw In,Petr Čech,3461.0,Goalkeeper,45,Arsenal,1,['8c85ed75-751f-4c5c-9c39-f4fccc274585'],6,,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:06.625,Pass,
,,,,,,,,,,,,,,,,,,,,2.091103,,,,,,,,,,,,,edc80fcf-f5cf-49c3-bc4e-ae3c1c7d5c85,714,,"[23.2, 28.2]",3754239,17,,,,,2.5269296,,Left Foot,,,,"[7.9, 39.0]",,Ground Pass,,18.727787,,,,,Petr Čech,3461.0,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,45,Arsenal,1,['4eb863a0-9982-4745-8195-9db8480a9fe9'],12,,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:12.937,Pass,
,,,,,,,,,,,,,,,,,,,,1.534322,,,,,,,,,,,,,c7a2532b-0f00-4314-a4f7-1e008ef4b8c5,717,,"[12.2, 37.9]",3754239,17,,,,,1.1547319,,Left Foot,,,,"[19.8, 55.1]",,Ground Pass,,18.804255,,,,,Gabriel Armando de Abreu,6746.0,,,,,,1,From Throw In,Petr Čech,3461.0,Goalkeeper,45,Arsenal,1,['b2cbd0be-4d61-4cc5-9d3e-eed1e271452d'],19,,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:19.644,Pass,
,,,,,,,,,,,,,,,,,,,,2.190242,,,,,,,,,,,,,b4dd10b0-5f1f-43f2-8ae2-4782c75fe5d2,720,,"[21.9, 56.7]",3754239,17,,,,,0.73074806,,Right Foot,,,,"[46.0, 78.3]",,Low Pass,,32.3631,,,,,Héctor Bellerín Moruno,3511.0,,,,,,1,From Throw In,Gabriel Armando de Abreu,6746.0,Right Center Back,45,Arsenal,1,['4a58a36e-2915-4412-86dc-b00b9bde3521'],22,,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:22.177,Pass,
,,,,,,,,,,,,,,,,,,,,0.975619,,,,,,,,,,,,,aaaa1cd7-41da-40fd-912a-e7cda95878a5,723,,"[84.4, 72.4]",3754239,17,,,,,0.8312376,,Right Foot,,,,"[89.6, 78.1]",,Ground Pass,,7.7155685,,,,,Daniel Nii Tackie Mensah Welbeck,3569.0,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,45,Arsenal,1,['89064e35-58c7-44e3-a47e-3d43858fd8cf'],30,,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:30.523,Pass,
,,,,,,,,,,,,,,,,,,,,1.391669,,,,,,,,,,,,,dd5e997b-a0e5-4a50-8cf4-3188c3f3ab77,726,,"[89.9, 77.6]",3754239,17,,,,,-2.6414316,,Right Foot,,,,"[81.3, 72.9]",,Ground Pass,,9.80051,,,,,Mesut Özil,3496.0,,,,,,1,From Throw In,Daniel Nii Tackie Mensah Welbeck,3569.0,Right Wing,45,Arsenal,1,['317fe67f-a383-4318-9f77-f14be1a42817'],32,,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:32.269,Pass,
,,,,,,,,,,,,,,,,,,,,0.629166,,,,,,,,,,,,,540259e9-2370-4885-bdd0-f6ead5f70d3c,730,,"[81.1, 71.1]",3754239,17,,,,,-1.4083072,,Left Foot,,,,"[83.1, 58.9]",,Ground Pass,,12.362847,,,,,Aaron Ramsey,3517.0,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,45,Arsenal,1,"['4e29cbfd-c50d-4d8a-881c-708c3394aea6', '50be72e2-dc62-43cc-9771-b35cfc9b4dc5']",33,,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:33.956,Pass,True
,,,,,,,,,,,,,,,,,,,,0.868103,,,,,,,,,,,,,ff8857fc-ffd7-4632-a0c0-c1aa58e77164,734,,"[84.9, 58.0]",3754239,17,,,,,0.18889718,,Right Foot,,,,"[91.7, 59.3]",,Ground Pass,,6.9231496,,,,,Daniel Nii Tackie Mensah Welbeck,3569.0,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Left Defensive Midfield,45,Arsenal,1,"['59da366b-b36c-4af0-b3f9-7ee7e8e485dc', '686d94b8-c2b3-4ea7-90a2-6990c3f9d40a']",34,,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:34.665,Pass,True
,,,,,,,,,,,,,,,,,,,,1.031436,,,,,,,,,,,,,7d136cbb-e979-4b93-bb7a-d19fb89ae5c0,737,,"[87.1, 43.8]",3754239,17,,,,,-1.1874355,,Left Foot,,,,"[94.4, 25.7]",,Ground Pass,,19.516659,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Throw In,Daniel Nii Tackie Mensah Welbeck,3569.0,Right Wing,45,Arsenal,1,['5bb152de-d0e5-465c-8991-a60ef0d8e433'],38,,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:38.042,Pass,
,,,,,,,,,,,,,,,,,,,,1.54304,,,,,,,,,,,,,9e2688ee-a72f-4dec-90e3-a1fcdb177295,740,,"[96.7, 23.4]",3754239,17,,,,,0.9515177,,Right Foot,,,,"[110.6, 42.9]",,High Pass,,23.947025,,,Incomplete,,Mesut Özil,3496.0,,,Through Ball,True,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,45,Arsenal,1,"['4095e4cd-2b89-4154-9ee5-420f37f89605', 'd82c0abd-1dcd-48fa-bf2b-7174b7592017']",40,,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:40.582,Pass,
,,,,,,,,,,,,,,,,,,,,2.658443,,,,,,,,,,,,,9d9face4-d350-42a2-94ca-bdbfc3479e02,744,,"[52.4, 39.0]",3754239,17,,,,,-1.0117867,,Right Foot,,,,"[66.1, 17.1]",,Low Pass,,25.832151,,,,,Laurent Koscielny,3394.0,,,,,Recovery,1,From Throw In,Gabriel Armando de Abreu,6746.0,Right Center Back,45,Arsenal,1,['6c9063e4-85c3-4d2c-89c8-54a547caa6d6'],46,,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:46.341,Pass,
,,,,,,,,,,,,,,,,,,,,1.23408,,,,,,,,,,,,,0644049d-f4d3-44dc-92a0-f3eb7e6c5f2a,747,,"[73.6, 12.1]",3754239,17,,,,,-0.25400776,,Right Foot,,,,"[94.4, 6.7]",,Ground Pass,,21.489532,,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,45,Arsenal,1,['9824010d-243d-42c7-a6c2-fb5c25eed098'],50,,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:50.051,Pass,
,,,,,,,,,,,,,,,,,,,,1.056658,,,,,,,,,,,,,e18f792f-b962-435a-b7cc-775fc5d1f41d,750,,"[94.4, 6.7]",3754239,17,,,,,2.3127437,,Left Foot,,,,"[84.5, 17.5]",,Ground Pass,,14.650939,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,45,Arsenal,1,['e622b5b9-064b-444c-9f40-4a063d00fc7c'],51,,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:51.907,Pass,
,,,,,,,,,,,,,,,,,,,,1.869074,,,,,,,,,,,,,862983f8-958c-4147-8cfa-fe3ae664fa30,758,,"[73.4, 17.8]",3754239,17,,,,,2.5340421,,Right Foot,,,,"[50.1, 34.0]",,Ground Pass,,28.378336,,,,,Gabriel Armando de Abreu,6746.0,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,45,Arsenal,1,['3a75026f-5a74-4e77-8657-13bd93ecbf31'],55,,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:55.907,Pass,
,,,,,,,,,,,,,,,,,,,,0.7309,,,,,,,,,,,,,13e5fa7c-60a9-4046-ac19-15995a8a3b59,761,,"[56.7, 36.6]",3754239,18,,,,,-1.8409495,,Right Foot,,,,"[53.1, 23.6]",,Ground Pass,,13.489255,,,,,Laurent Koscielny,3394.0,,,,,,1,From Throw In,Gabriel Armando de Abreu,6746.0,Right Center Back,45,Arsenal,1,['ea86ae28-e882-48a8-8054-d7c2d3c0f2f9'],0,,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:00.900,Pass,
,,,,,,,,,,,,,,,,,,,,1.113141,,,,,,,,,,,,,cecfa8b4-aa6c-4e8c-bac1-5a4f9fecaad7,764,,"[47.9, 28.8]",3754239,18,,,,,1.9241153,,Right Foot,,,,"[42.7, 42.9]",,Ground Pass,,15.028307,,,,,Gabriel Armando de Abreu,6746.0,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,45,Arsenal,1,['3d5ecbe4-1ca5-4e47-a352-05373e723ad0'],4,,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:04.514,Pass,
,,,,,,,,,,,,,,,,,,,,0.975936,,,,,,,,,,,,,cd149417-10d7-4c86-ba8f-2b5672b6133b,767,,"[67.0, 45.1]",3754239,18,,,,,-0.56810474,,Right Foot,,,,"[81.1, 36.1]",,Ground Pass,,16.727522,,,,,Daniel Nii Tackie Mensah Welbeck,3569.0,,,,,,1,From Throw In,Gabriel Armando de Abreu,6746.0,Right Center Back,45,Arsenal,1,['4dbd6091-ab1b-4637-b112-0758441707ae'],10,,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:10.585,Pass,
,,,,,,,,,,,,,,,,,,,,1.489541,,,,,,,,,,,,,4fd8d7c9-409a-4bc3-ad3c-23b19e2feed1,770,,"[81.1, 35.8]",3754239,18,,,,,-1.3525002,,Right Foot,,,,"[87.4, 7.4]",,Ground Pass,,29.090376,,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Throw In,Daniel Nii Tackie Mensah Welbeck,3569.0,Right Wing,45,Arsenal,1,['bb86a4b9-5094-451f-b191-d2206e249964'],12,,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:12.853,Pass,
,,,,,,,,,,,,,,,,,,,,0.96918,,,,,,,,,,,,,5c69cadb-5784-4a06-89b7-a8b4aa63b4c4,773,,"[90.1, 7.6]",3754239,18,,,,,2.1561108,,Left Foot,,,,"[84.4, 16.2]",,Ground Pass,,10.317461,,,,,Daniel Nii Tackie Mensah Welbeck,3569.0,,,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,45,Arsenal,1,['0d2b8656-ed95-467d-a941-2d5d0032fb9f'],15,,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:15.168,Pass,
,,,,,,,,,,,,,,,,,,,,0.530299,,,,,,,,,,,,,50e61ddf-9718-46f9-96f5-c727c3bf03ad,781,,"[103.2, 23.2]",3754239,18,,,,,-2.5296903,,Right Foot,,,,"[97.5, 19.2]",,Ground Pass,,6.963476,,,,,Mesut Özil,3496.0,,,,,,1,From Throw In,Daniel Nii Tackie Mensah Welbeck,3569.0,Right Wing,45,Arsenal,1,['5aa6aff7-365e-4fb5-b492-b2ac7ed84b93'],22,,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:22.915,Pass,
,,,,,,,,,,,,,,,,,,,,0.655221,,,,,,,,,,,,,bab021b3-a955-4d4f-8e8f-a0d03c7285c4,784,,"[97.5, 19.2]",3754239,18,,,,,2.7118304,,Left Foot,,,,"[90.3, 22.5]",,Ground Pass,,7.920227,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,45,Arsenal,1,['ec2c91d5-7ac0-4757-841e-f22f7ecb55e9'],23,,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:23.485,Pass,
,,,,,,,,,,,,,,,,,,,,0.478721,,,,,,,,,,,,,dcf8bdbe-0319-4557-aa00-4a5282b070ac,787,,"[93.3, 22.3]",3754239,18,,,,,-1.0303768,,Right Foot,,,,"[97.5, 15.3]",,Ground Pass,,8.163333,,,,,Mesut Özil,3496.0,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,45,Arsenal,1,['4f7f24d3-78c5-494f-898e-038acc7b09ff'],24,,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:24.243,Pass,
,,,,,,,,,,,,,,,,,,,,1.267291,,,,,,,,,,,,,fb5b272b-448d-4da4-804c-f0d98af1ba12,790,,"[90.3, 13.5]",3754239,18,,,,,2.1601632,,Right Foot,,,,"[79.0, 30.4]",,Ground Pass,,20.32978,,,,,Francis Joseph Coquelin,3437.0,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,45,Arsenal,1,['0c8afc44-44f6-4793-8be4-450df1ea46a6'],26,,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:26.470,Pass,
,,,,,,,,,,,,,,,,,,,,0.967094,,,,,,,,,,,,,228b86d3-a118-4bcd-8097-686d7932caf4,793,,"[78.8, 32.3]",3754239,18,,,,,1.7157577,,Right Foot,,,,"[76.8, 46.0]",,Ground Pass,,13.845216,,,,,Aaron Ramsey,3517.0,,,,,,1,From Throw In,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,45,Arsenal,1,['191e7ebe-400f-43f5-abce-67ce90bb1755'],28,,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:28.803,Pass,
,,,,,,,,,,,,,,,,,,,,0.630867,,,,,,,,,,,,,c08b2b32-9172-46d1-98f7-de3627775450,796,,"[76.8, 46.0]",3754239,18,,,,,-1.5814342,,Right Foot,,,,"[76.7, 36.6]",,Ground Pass,,9.400532,,,,,Francis Joseph Coquelin,3437.0,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Left Defensive Midfield,45,Arsenal,1,['9bebf34a-5aa1-45e1-9831-7e5dbcfa690f'],32,,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:32.170,Pass,
,,,,,,,,,,,,,,,,,,,,0.87928,,,,,,,,,,,,,61b61aa6-554e-4816-9195-51d34812ffec,799,,"[78.1, 35.0]",3754239,18,,,,,2.3217254,,Right Foot,,,,"[72.5, 41.0]",,Ground Pass,,8.207314,,,,,Aaron Ramsey,3517.0,,,,,,1,From Throw In,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,45,Arsenal,1,['b2e627e4-14d8-42ce-a4da-4db69ec3e583'],32,,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:32.866,Pass,
,,,,,,,,,,,,,,,,,,,,2.290577,,,,,,,,,,,,,20068ecc-91d1-4026-9042-e495609d2572,802,,"[72.5, 41.0]",3754239,18,,,,,-1.9248682,,Right Foot,,,,"[63.0, 15.3]",,Ground Pass,,27.399635,,,,,Laurent Koscielny,3394.0,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Left Defensive Midfield,45,Arsenal,1,['38fa58bf-2cb4-414e-bc0e-b4dc8cf58de6'],36,,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:36.783,Pass,
,,,,,,,,,,,,,,,,,,,,1.20677,,,,,,,,,,,,,3b49358b-bced-42fa-91db-88355302f072,805,,"[68.0, 14.2]",3754239,18,,,,,-0.3420286,,Right Foot,,,,"[87.1, 7.4]",,Ground Pass,,20.274368,,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,45,Arsenal,1,['32328075-c0c1-4982-9d6f-2eb203da7c96'],40,,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:40.227,Pass,
,,,,,,,,,,,,,,,,,,,,0.482357,,,,,,,,,,,,,33612e1e-ea99-42e2-beec-c3e43bf3b01a,809,,"[85.4, 7.0]",3754239,18,,,,,2.271129,,Left Foot,,,,"[79.5, 14.0]",,Ground Pass,,9.15478,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,45,Arsenal,1,"['3cc70604-5e11-4560-9efb-3b98852eb5be', '77b78390-77ba-4d80-980f-16c4f42c01bc']",42,,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:42.227,Pass,True
,,,,,,,,,,,,,,,,,,,,2.41109,,,,,,,,,,,,,72dd849f-7c28-457a-a263-ddc512e0ccb0,812,,"[79.5, 13.5]",3754239,18,,,,,-0.23060593,,Left Foot,,,,"[102.5, 8.1]",,Low Pass,,23.62541,,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,45,Arsenal,1,['30b46cc6-4882-483c-8430-0a13cb38ede4'],42,,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:42.754,Pass,
,,,,,,,,,,,,,,,,,,,,1.058493,,,,,,,,,,,,,3e4f71d2-7b3a-4799-95df-7ab87d48f328,815,,"[112.2, 14.2]",3754239,18,,,,,1.5279654,,Left Foot,True,,,"[113.4, 42.2]",,High Pass,,28.025703,,,Incomplete,,Daniel Nii Tackie Mensah Welbeck,3569.0,,,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,45,Arsenal,1,"['834421f5-2f7e-4d95-9f68-301a02c654bf', 'b91d3896-6a94-4a72-bc98-82bb7b157295']",46,,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:46.755,Pass,
,,,,,,,,,,,,,,,,,,,,3.749476,,,,,,,,,,,,,26978c51-9f86-4cad-b48a-4620eb21d36b,822,,"[6.0, 44.0]",3754239,19,,,,,-0.3745578,,Right Foot,,,,"[61.2, 22.3]",,High Pass,,59.31214,,,,,Memphis Depay,2988.0,,,,,Goal Kick,1,From Goal Kick,David de Gea Quintana,3333.0,Goalkeeper,46,Manchester United,39,['f8a28712-4fe2-4f5b-8e82-b0431bbf5b41'],15,,,,,,,,,,,,,,,,,,,Manchester United,39,00:19:15.726,Pass,
,,,,,,,,,,,,,,,,,,,,1.08845,,,,,,,,,,,,,838dce3c-a26f-43f1-a3bf-f5f1378422aa,827,,"[60.7, 22.1]",3754239,19,,,,,-2.3561945,,Right Foot,,,,"[51.9, 13.3]",,Ground Pass,,12.44508,,,,,Faustino Marcos Alberto Rojo,3602.0,,,,,,1,From Goal Kick,Memphis Depay,2988.0,Left Midfield,46,Manchester United,39,"['83685bcc-f3e4-4789-9258-8a8b7b67d22f', '9ff9795e-7d7e-4b11-a11d-78551f6c7326']",20,,,,,,,,,,,,,,,,,,,Manchester United,39,00:19:20.997,Pass,True
,,,,,,,,,,,,,,,,,,,,1.473851,,,,,,,,,,,,,f7166b15-6358-4a34-bd31-55a6dbfba839,830,,"[58.0, 11.0]",3754239,19,,,,,-0.57516223,,Left Foot,,,,"[72.5, 1.6]",,Ground Pass,,17.280336,,,,,Juan Manuel Mata García,3294.0,,,,,,1,From Goal Kick,Faustino Marcos Alberto Rojo,3602.0,Left Back,46,Manchester United,39,['c416bd87-426a-40cd-99ac-58ba2dfff21e'],24,,,,,,,,,,,,,,,,,,,Manchester United,39,00:19:24.357,Pass,
,,,,,,,,,,,,,,,,,,,,1.125601,,,,,,,,,,,,,c043eafe-a238-4446-a20b-8d9d80f9329b,833,,"[85.4, 6.0]",3754239,19,,,,,-0.22821194,,Left Foot,,,,"[100.9, 2.4]",,Ground Pass,,15.912574,,,,,Faustino Marcos Alberto Rojo,3602.0,,,,,,1,From Goal Kick,Juan Manuel Mata García,3294.0,Left Center Midfield,46,Manchester United,39,['5e68b655-5727-4364-9fec-882f8a6f14d3'],29,,,,,,,,,,,,,,,,,,,Manchester United,39,00:19:29.292,Pass,
,,,,,,,,,,,,,,,,,,,,2.763846,,,,,,,,,,,,,5b018e98-5b8c-40e3-8a2c-f71443661a36,836,,"[112.2, 2.5]",3754239,19,,,,,1.3641131,,Left Foot,True,,,"[120.0, 39.7]",,High Pass,,38.008945,,,Out,,,,,,,,,1,From Goal Kick,Faustino Marcos Alberto Rojo,3602.0,Left Back,46,Manchester United,39,,32,,,,,,,,,,,,,,,,,,,Manchester United,39,00:19:32.586,Pass,
,,,,,,,,,,,,,,,,,,,,3.939298,,,,,,,,,,,,,bdaf180a-1ee8-46f8-8e62-7921bab54328,837,,"[7.0, 36.1]",3754239,20,,,,,-0.4475718,,Left Foot,,,,"[69.7, 6.0]",,High Pass,,69.5507,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Goal Kick,1,From Goal Kick,Petr Čech,3461.0,Goalkeeper,47,Arsenal,1,['df3de674-6f54-4067-94ae-3426ec5042fb'],8,,,,,,,,,,,,,,,,,,,Arsenal,1,00:20:08.478,Pass,
,,,,,,,,,,,,,,,,,,,,1.354078,,,,,,,,,,,,,9c4b717e-7d9b-4e5b-82ff-07de8e024a05,845,,"[53.0, 75.0]",3754239,20,,,,,-0.81488025,,Right Foot,,,,"[71.1, 55.8]",,Ground Pass,,26.386549,,,,,Marcus Rashford,3318.0,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Right Center Midfield,48,Manchester United,39,['a72f37b9-76c4-413a-9cff-0696bf67cd4e'],18,,,,,,,,,,,,,,,,,,,Manchester United,39,00:20:18.410,Pass,
,,,,,,,,,,,,,,,,,,,,3.486906,,,,,,,,,,,,,faacce1f-7061-4a48-8528-f1f1446af243,849,,"[67.8, 59.8]",3754239,20,,,,,-1.5624977,,Left Foot,,,,"[68.0, 35.7]",,Ground Pass,,24.10083,,,,,Jesse Lingard,3293.0,,,,,,1,Regular Play,Marcus Rashford,3318.0,Center Forward,48,Manchester United,39,"['3009de8e-4343-41d0-a07f-930537a26bee', 'e9b20f49-b790-4ff1-8f9d-db8f3dd8fe4a']",21,,,,,,,,,,,,,,,,,,,Manchester United,39,00:20:21.052,Pass,True
,,,,,,,,,,,,,,,,,,,,0.269991,,,,,,,,,,,,,7a8c4336-0968-428f-9014-58024c96d847,852,,"[81.7, 31.6]",3754239,20,,,,,-0.0540015,,Right Foot,,,,"[85.4, 31.4]",,Ground Pass,,3.7054014,,,Incomplete,,Marcus Rashford,3318.0,,,,,,1,Regular Play,Jesse Lingard,3293.0,Right Midfield,48,Manchester United,39,"['00c66e35-35c6-4c56-8a14-ad18bdfb4371', '6390bb35-f006-467c-9f00-9343621edf21']",26,,,,,,,,,,,,,,,,,,,Manchester United,39,00:20:26.876,Pass,
,,,,,,,,,,,,,,,,,,,,1.148636,,,,,,,,,,,,,2e02e75e-14e2-496a-842b-5028a35415e6,857,,"[93.5, 25.0]",3754239,20,,,,,-1.3275359,,Left Foot,,,,"[96.9, 11.3]",,Ground Pass,,14.115594,,,,,Memphis Depay,2988.0,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Left Center Midfield,48,Manchester United,39,['2ea39b03-1264-46d4-a8dd-64b54c2a03a7'],29,,,,,,,,,,,,,,,,,,,Manchester United,39,00:20:29.380,Pass,
