50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.799247,,,,,,,,,,,,,,c4d5cefa-6204-47fe-9e91-528eb5bb8c3a,954,,,"[44.7, 56.7]",3754281,24,,,,,0.4012288,,Right Foot,,,,"[54.6, 60.9]",,Ground Pass,,10.754069,,,,,Willian Borges da Silva,3472.0,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,69,Chelsea,33,"['cdda5abe-3ca8-430b-b116-0a1e369e23db', 'f162ddae-363c-40c7-b93b-2e6c4a8f01a0']",46,,,,,,,,,,,,,,,,,,Chelsea,33,00:24:46.033,Pass,True
,,,,,,,,,,,,,,,,,,1.256241,,,,,,,,,,,,,,ff5159e8-2475-4313-8d25-2f23befcc6d3,962,,,"[53.0, 41.7]",3754281,24,,,,,-1.4946082,,Right Foot,,,,"[54.0, 28.6]",,Ground Pass,,13.138112,,,,,Nemanja Matić,3381.0,,,,,,1,From Free Kick,Willian Borges da Silva,3472.0,Right Wing,69,Chelsea,33,['e3ee3354-9873-4afc-934e-05d6630ed4d5'],51,,,,,,,,,,,,,,,,,,Chelsea,33,00:24:51.850,Pass,
,,,,,,,,,,,,,,,,,,1.286646,,,,,,,,,,,,,,bb5df059-1861-4ecd-b781-e78b3773215a,970,,,"[103.0, 23.4]",3754281,24,,,,,-1.2862779,,Left Foot,,,,"[106.1, 12.8]",,Ground Pass,,11.044003,,,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Free Kick,Nemanja Matić,3381.0,Left Defensive Midfield,69,Chelsea,33,['aa07afdb-6979-4cc7-b7ca-34f3cacebedd'],59,,,,,,,,,,,,,,,,,,Chelsea,33,00:24:59.431,Pass,
,,,,,,,,,,,,,,,,,,0.829584,,,,,,,,,,,,,,e12f8c9c-1bd4-4584-b22d-471f7d059bb3,973,,,"[108.0, 12.6]",3754281,25,,,,,2.5498164,,Right Foot,,,,"[101.9, 16.7]",,Ground Pass,,7.34983,,,,,Nemanja Matić,3381.0,,,,,,1,From Free Kick,César Azpilicueta Tanco,3957.0,Left Back,69,Chelsea,33,['80b2e8a2-25dd-48a6-a249-acacfc82b483'],0,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:00.798,Pass,
,,,,,,,,,,,,,,,,,,0.549039,,,,,,,,,,,,,,688702d4-7ba1-4196-8b04-2caace2fd911,976,,,"[103.6, 12.8]",3754281,25,,,,,0.933726,,Left Foot,,,,"[107.3, 17.8]",,Ground Pass,,6.2201285,,,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Free Kick,Nemanja Matić,3381.0,Left Defensive Midfield,69,Chelsea,33,['ac2912d2-3abe-4944-970c-4c0c0c79ae46'],2,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:02.489,Pass,
,,,,,,,,,,,,,,,,,,1.152582,,,,,,,,,,,,,,7e3d28d6-37fb-495e-8267-6861853032c0,979,,,"[107.5, 16.4]",3754281,25,,,,,-0.637961,,Right Foot,,,,"[113.3, 12.1]",,Ground Pass,,7.220111,,,,,Nemanja Matić,3381.0,,,,,,1,From Free Kick,César Azpilicueta Tanco,3957.0,Left Back,69,Chelsea,33,['25eeeaf3-c9c9-4269-ab88-454094be6c23'],3,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:03.087,Pass,
,,,,,,,,,,,,,,,,,,0.000921,,,,,,,,,,,,,,d05c05b7-78cc-4e7e-8e2f-8be8d0965aac,982,,,"[117.7, 11.9]",3754281,25,,,,,1.5120405,,Left Foot,,,,"[117.9, 15.3]",,Ground Pass,,3.4058774,,,Incomplete,,,,,,,,,1,From Free Kick,Nemanja Matić,3381.0,Left Defensive Midfield,69,Chelsea,33,['4e39c0e6-845b-48ee-a670-f619ce94c582'],5,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:05.851,Pass,
,,,,,,,,,,,,,,,,,,1.319974,,,,,,,,,,,,,,4639392c-3d21-4b9a-93c8-1551ef560666,984,,,"[120.0, 0.1]",3754281,25,,,,,1.7115703,9c09d565-dac9-44f9-bede-f7f4c145e02f,Right Foot,,,,"[114.7, 37.5]",,High Pass,True,37.773666,,,,,Diego da Silva Costa,5198.0,True,,Inswinging,,Corner,1,From Corner,Willian Borges da Silva,3472.0,Right Wing,70,Chelsea,33,['fcfae230-3ba7-49d5-a2b6-05432ccd94a9'],35,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:35.756,Pass,
,,,,,,,,,,,,,,,,,,2.237359,,,,,,,,,,,,,,e93359ba-76f4-4c63-bf1e-805f01d34e05,990,,,"[6.0, 36.0]",3754281,26,,True,,,0.5458388,,Right Foot,,,,"[62.8, 70.5]",,High Pass,,66.45668,,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,David de Gea Quintana,3333.0,Goalkeeper,71,Manchester United,39,['7af6c58e-43fc-4435-95d3-46acbcbccb01'],27,,,,,,,,,,,,,,,,,,Manchester United,39,00:26:27.285,Pass,
,,,,,,,,,,,,,,,,,,1.379002,,,,,,,,,,,,,,7af6c58e-43fc-4435-95d3-46acbcbccb01,991,,,"[57.3, 9.6]",3754281,26,,,,,0.8428887,,Head,,,,"[70.4, 24.3]",,Low Pass,,19.6901,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Nemanja Matić,3381.0,Left Defensive Midfield,71,Manchester United,39,"['de4c6d22-1db6-48aa-98f7-287c4e9a409a', 'e93359ba-76f4-4c63-bf1e-805f01d34e05']",29,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:29.522,Pass,
,,,,,,,,,,,,,,,,,,1.994345,,,,,,,,,,,,,,de4c6d22-1db6-48aa-98f7-287c4e9a409a,992,,,"[49.7, 55.8]",3754281,26,,,,,0.44491044,,Head,,,,"[73.4, 67.1]",,High Pass,,26.256046,,,Incomplete,,Jesse Lingard,3293.0,,,,,Recovery,1,From Goal Kick,Michael Carrick,4751.0,Left Center Midfield,71,Manchester United,39,"['7af6c58e-43fc-4435-95d3-46acbcbccb01', '7e6961a9-ec74-438c-9cc4-413dc1805d00', '88638e3d-1a4f-4426-a8b2-8d7817596226']",30,,,,,,,,,,,,,,,,,,Manchester United,39,00:26:30.901,Pass,
,,,,,,,,,,,,,,,,,,1.560963,,,,,,,,,,,,,,4917d6f4-da2b-49df-9aaf-5ed2c624b33e,996,,,"[57.6, 15.3]",3754281,26,,,,,1.0348114,,Head,,,,"[65.5, 28.6]",,Low Pass,,15.469324,,,,,Diego da Silva Costa,5198.0,,,,,Recovery,1,From Goal Kick,Oscar dos Santos Emboaba Júnior,40122.0,Left Wing,71,Manchester United,39,['5d8e7730-c34c-4c40-90b0-cc09111839c6'],34,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:34.096,Pass,
,,,,,,,,,,,,,,,,,,1.531547,,,,,,,,,,,,,,9139d816-3d4b-4e02-bc4d-e42cebbc3809,999,,,"[66.2, 29.8]",3754281,26,,,,,1.19029,,Right Foot,,,,"[71.8, 43.8]",,Ground Pass,,15.078462,,,Incomplete,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Goal Kick,Diego da Silva Costa,5198.0,Center Forward,71,Manchester United,39,"['093da83f-f4fe-44fd-acca-8d4a52f26b06', '9fb17b20-a3e4-450c-a7d5-9696ede21dac', 'e4e97238-0d33-4ffe-8920-cf4ccee4621a']",35,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:35.656,Pass,True
,,,,,,,,,,,,,,,,,,1.276794,,,,,,,,,,,,,,906e1488-dd32-4214-93ac-887c486edc46,1003,,,"[51.9, 28.4]",3754281,26,,,,,-1.1039281,,Left Foot,,,,"[64.4, 3.6]",,Ground Pass,,27.772108,,,,,Anthony Martial,20039.0,,,,,,1,From Goal Kick,Daley Blind,3311.0,Left Center Back,71,Manchester United,39,['eafd4e1f-3087-408c-babd-ac56e14dc4cd'],39,,,,,,,,,,,,,,,,,,Manchester United,39,00:26:39.328,Pass,
,,,,,,,,,,,,,,,,,,1.686762,,,,,,,,,,,,,,c75a788f-c84e-4da8-ab46-e137f6516f44,1007,,,"[58.3, 7.7]",3754281,26,,,,,2.7560256,,Left Foot,,,,"[41.3, 14.6]",,Ground Pass,,18.346935,,,,,Daley Blind,3311.0,,,,,,1,From Goal Kick,Anthony Martial,20039.0,Left Wing,71,Manchester United,39,['7ff6e617-9f90-41d0-97d0-05798fa00c1c'],43,,,,,,,,,,,,,,,,,,Manchester United,39,00:26:43.549,Pass,
,,,,,,,,,,,,,,,,,,1.388036,,,,,,,,,,,,,,7c42b257-1f32-4f15-adaa-d8609c88b7f1,1011,,,"[34.5, 8.3]",3754281,26,,,,,-1.8224863,,Left Foot,,,,"[32.7, 1.3]",,Ground Pass,,7.2277246,,,,,Cameron Borthwick-Jackson,10779.0,,,,,,1,From Goal Kick,Daley Blind,3311.0,Left Center Back,71,Manchester United,39,"['14123095-1084-450d-9dcf-933cc1f45586', 'fb88c836-30c8-418a-87e2-8bbf1f23adf4']",46,,,,,,,,,,,,,,,,,,Manchester United,39,00:26:46.831,Pass,True
,,,,,,,,,,,,,,,,,,3.085408,,,,,,,,,,,,,,2396eb01-56ba-459e-baa1-9677dfe36836,1015,,,"[27.8, 0.4]",3754281,26,,,,,2.1440034,,Left Foot,,,,"[3.4, 38.2]",,Ground Pass,,44.99111,,,,,David de Gea Quintana,3333.0,,,,,,1,From Goal Kick,Cameron Borthwick-Jackson,10779.0,Left Back,71,Manchester United,39,['765b8510-21b1-4acf-953c-d50333a56e48'],51,,,,,,,,,,,,,,,,,,Manchester United,39,00:26:51.116,Pass,
,,,,,,,,,,,,,,,,,,2.860792,,,,,,,,,,,,,,d94e4d98-46b6-4e13-8270-c5d3ee6dd33f,1019,,,"[4.0, 41.8]",3754281,26,,,,,0.3748132,,Right Foot,,,,"[55.6, 62.1]",,High Pass,,55.449528,,,,,Marouane Fellaini-Bakkioui,3296.0,,,,,,1,From Goal Kick,David de Gea Quintana,3333.0,Goalkeeper,71,Manchester United,39,['d5528315-1436-4bfd-834c-57a374272617'],56,,,,,,,,,,,,,,,,,,Manchester United,39,00:26:56.131,Pass,
,,,,,,,,,,,,,,,,,,1.011226,,,,,,,,,,,,,,1cb049c6-c590-43dd-be60-b914d047289f,1021,,,"[55.6, 62.6]",3754281,26,,,,True,0.4286215,,,,,,"[70.7, 69.5]",,High Pass,,16.601807,,,Incomplete,,Jesse Lingard,3293.0,,,,,,1,From Goal Kick,Marouane Fellaini-Bakkioui,3296.0,Right Center Midfield,71,Manchester United,39,"['460d58d5-a57c-47b6-9aff-9432eaf59676', 'c179cc24-8165-42de-8160-9f23640fe53d', 'f1d0158c-5cd5-493a-83cc-07eb5a78c6a8']",59,,,,,,,,,,,,,,,,,,Manchester United,39,00:26:59.032,Pass,True
,,,,,,,,,,,,,,,,,,2.200671,,,,,,,,,,,,,,3e23f7da-b6c8-4e29-af07-3f82fdee7507,1025,,,"[75.4, 80.0]",3754281,27,,,,,-2.4657023,,,,,,"[54.2, 63.0]",,Low Pass,,27.174253,,,,,Chris Smalling,10958.0,,,,,Throw-in,1,From Throw In,Matteo Darmian,4587.0,Right Back,72,Manchester United,39,['45e1e34e-53a4-482c-8cde-5f9956098903'],13,,,,,,,,,,,,,,,,,,Manchester United,39,00:27:13.692,Pass,
,,,,,,,,,,,,,,,,,,1.589892,,,,,,,,,,,,,,159be3be-1188-4f3e-9a52-35addcd02978,1028,,,"[64.3, 49.7]",3754281,27,,,,,-2.6741428,,Right Foot,,,,"[43.3, 39.1]",,Ground Pass,,23.523605,,,,,Daley Blind,3311.0,,,,,,1,From Throw In,Chris Smalling,10958.0,Right Center Back,72,Manchester United,39,['4e2bc212-1a3c-42a3-8101-2aa7d3190250'],21,,,,,,,,,,,,,,,,,,Manchester United,39,00:27:21.631,Pass,
,,,,,,,,,,,,,,,,,,1.140003,,,,,,,,,,,,,,9794302d-9cb6-448e-9991-c78d306bce78,1031,,,"[48.5, 34.1]",3754281,27,,,,,-0.9721369,,Left Foot,,,,"[57.3, 21.2]",,Ground Pass,,15.615697,,,,,Michael Carrick,4751.0,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,72,Manchester United,39,['946dddf0-85ee-4121-98b1-947d26e100e0'],27,,,,,,,,,,,,,,,,,,Manchester United,39,00:27:27.097,Pass,
,,,,,,,,,,,,,,,,,,2.017102,,,,,,,,,,,,,,91bf24e4-ebf2-4d7e-ab8e-26c748c2c7e7,1034,,,"[52.8, 13.7]",3754281,27,,,,,1.5092003,,Right Foot,,,,"[55.6, 59.1]",,Ground Pass,,45.486263,,,,,Marouane Fellaini-Bakkioui,3296.0,,True,,,,1,From Throw In,Michael Carrick,4751.0,Left Center Midfield,72,Manchester United,39,['8ee3889b-e1e5-483f-9b73-9cd310a0f49a'],32,,,,,,,,,,,,,,,,,,Manchester United,39,00:27:32.554,Pass,
,,,,,,,,,,,,,,,,,,0.039555,,,,,,,,,,,,,,34de6c00-6afd-46f0-9efe-396bea779411,1037,,,"[58.0, 62.3]",3754281,27,,,,,-0.05945366,,Right Foot,,,,"[66.4, 61.8]",,Ground Pass,,8.414867,,,Incomplete,,Jesse Lingard,3293.0,,,,,,1,From Throw In,Marouane Fellaini-Bakkioui,3296.0,Right Center Midfield,72,Manchester United,39,"['0872c5b5-e36a-4ace-b22f-fdbf9a07e505', 'b0be45d2-f766-45ea-9254-a0c709e8b5f8']",36,,,,,,,,,,,,,,,,,,Manchester United,39,00:27:36.135,Pass,
,,,,,,,,,,,,,,,,,,0.876913,,,,,,,,,,,,,,4c8f3323-9f0d-4db6-a1f6-3e33fae248ea,1040,,,"[33.1, 12.6]",3754281,27,,,,,0.27556494,,Left Foot,,,,"[47.6, 16.7]",,Ground Pass,,15.06851,,,,,Nemanja Matić,3381.0,,,,,Recovery,1,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,73,Chelsea,33,['c30c2d04-695d-4b36-8a97-81dd879c93b3'],38,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:38.071,Pass,
,,,,,,,,,,,,,,,,,,0.744179,,,,,,,,,,,,,,bbb77e7b-2002-4865-83ec-f57e3999a194,1043,,,"[48.7, 15.3]",3754281,27,,,,,1.4056476,,Right Foot,,,,"[50.5, 26.1]",,Ground Pass,,10.948973,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,73,Chelsea,33,['504fadfd-96b1-487e-848a-b430dad76dea'],39,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:39.600,Pass,
,,,,,,,,,,,,,,,,,,1.000331,,,,,,,,,,,,,,8b7ca92c-46af-4de8-89ac-b23676341879,1046,,,"[54.2, 25.0]",3754281,27,,,,,-1.2307922,,Right Foot,,,,"[59.4, 10.3]",,Ground Pass,,15.592627,,,,,Nemanja Matić,3381.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,73,Chelsea,33,['d52cc5e1-1308-4c98-9fde-ef4dc51d583a'],42,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:42.142,Pass,
,,,,,,,,,,,,,,,,,,1.166877,,,,,,,,,,,,,,6910f139-2f46-4476-858f-32fc61f1c32f,1051,,,"[87.8, 10.5]",3754281,27,,,,,2.2841544,,Left Foot,,,,"[83.3, 15.7]",,Ground Pass,,6.8767724,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,73,Chelsea,33,"['daef653e-a7f4-4710-8a79-d32809b94ae2', 'fa38067b-53b4-4d52-ab58-c8fe134789b2']",49,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:49.213,Pass,True
,,,,,,,,,,,,,,,,,,1.617369,,,,,,,,,,,,,,1b81a676-8366-4105-9ff9-505158363c98,1054,,,"[84.5, 16.7]",3754281,27,,,,,2.0542433,,Right Foot,,,,"[69.8, 44.7]",,Ground Pass,,31.624199,,,,,John Michael Nchekwube Obinna,5475.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,73,Chelsea,33,['f4f402c0-87e4-4d4e-ac52-d04a979716a1'],52,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:52.738,Pass,
,,,,,,,,,,,,,,,,,,2.133976,,,,,,,,,,,,,,aa16ed71-46a5-4bd6-8d4c-ff260266015c,1057,,,"[70.4, 47.4]",3754281,27,,,,,1.0699757,,Right Foot,,,,"[86.0, 75.9]",,Ground Pass,,32.49015,,,,,Willian Borges da Silva,3472.0,,,,,,1,Regular Play,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,73,Chelsea,33,['eec79597-dc80-441c-a415-6b8ec4e70073'],55,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:55.284,Pass,
,,,,,,,,,,,,,,,,,,1.969481,,,,,,,,,,,,,,c14febf4-ed6f-425c-a766-b4d520e313a6,1060,,,"[88.9, 75.4]",3754281,27,,,,,-0.49769017,,Right Foot,,,,"[114.3, 61.6]",,Ground Pass,,28.906746,,,,,Branislav Ivanović,5594.0,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Right Wing,73,Chelsea,33,['636ee1d9-6a3e-45f7-ac12-c1ed4ea62595'],58,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:58.184,Pass,
,,,,,,,,,,,,,,,,,,0.301334,,,,,,,,,,,,,,aaa27829-24a8-4b69-ac41-a4bd46f81668,1064,,,"[113.3, 60.9]",3754281,28,,,,,-1.5208379,,Right Foot,,,,"[113.4, 58.9]",,Ground Pass,,2.0024984,,,Incomplete,,Diego da Silva Costa,5198.0,,,,,,1,Regular Play,Branislav Ivanović,5594.0,Right Back,73,Chelsea,33,"['3a2f3c80-8367-45c4-848e-f9e025e072af', '452beb0e-ab44-4cbf-b064-5ada0a558005', 'f1a17a38-b6ff-4bcc-8bae-4cf1c6a508eb']",0,,,,,,,,,,,,,,,,,,Chelsea,33,00:28:00.273,Pass,True
,,,,,,,,,,,,,,,,,,1.226382,,,,,,,,,,,,,,b3eb12e8-a285-4881-bcd9-d1b10b9223d0,1067,,,"[120.0, 80.0]",3754281,28,,,,,-1.8096542,c920be1e-e812-45d1-8c2a-c076ee286712,Right Foot,,,,"[112.5, 49.2]",,High Pass,,31.7,,,,True,Nemanja Matić,3381.0,True,,Outswinging,,Corner,1,From Corner,Willian Borges da Silva,3472.0,Right Wing,74,Chelsea,33,['4a5118f1-4ec1-4a1b-85d1-679a6cd514ca'],20,,,,,,,,,,,,,,,,,,Chelsea,33,00:28:20.539,Pass,
,,,,,,,,,,,,,,,,,,1.358558,,,,,,,,,,,,,,590bddc0-c5bb-4f30-92a4-21a32801189a,1072,,,"[11.5, 36.8]",3754281,28,,True,,,0.4970542,,Keeper Arm,,,,"[26.8, 45.1]",,Ground Pass,,17.40632,,,,,Michael Carrick,4751.0,,,,,,1,From Keeper,David de Gea Quintana,3333.0,Goalkeeper,76,Manchester United,39,['8d458cfa-bcee-4c0b-bae0-ff03edcfdda2'],37,,,,,,,,,,,,,,,,,,Manchester United,39,00:28:37.539,Pass,
,,,,,,,,,,,,,,,,,,1.738436,,,,,,,,,,,,,,6da2e617-674c-4157-b8d9-3094f7d5b075,1074,,,"[32.0, 48.3]",3754281,28,,,,,-1.7041985,,Right Foot,,,,"[28.9, 25.2]",,Ground Pass,,23.307081,,,,,Daley Blind,3311.0,,,,,,1,Regular Play,Michael Carrick,4751.0,Left Center Midfield,77,Manchester United,39,['dd9f9b17-f7f7-47ea-8006-9a70e53f5a46'],42,,,,,,,,,,,,,,,,,,Manchester United,39,00:28:42.974,Pass,
,,,,,,,,,,,,,,,,,,1.85295,,,,,,,,,,,,,,35eb20a8-408a-46db-a4fb-179d5b8152f0,1076,,,"[34.1, 22.8]",3754281,28,,True,,,-0.50113004,,Left Foot,,,,"[65.5, 5.6]",,Ground Pass,,35.802235,,,,,Juan Manuel Mata García,3294.0,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,78,Manchester United,39,['ec03a4d1-1816-433a-af37-8179c7ba7d56'],46,,,,,,,,,,,,,,,,,,Manchester United,39,00:28:46.569,Pass,
,,,,,,,,,,,,,,,,,,0.75149,,,,,,,,,,,,,,bbc49954-e777-4031-99ff-0f5d75dfc7a4,1078,,,"[82.7, 4.2]",3754281,28,,,,,-0.23655781,,Left Foot,,,,"[93.9, 1.5]",,Ground Pass,,11.520851,,,,,Anthony Martial,20039.0,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Center Attacking Midfield,79,Manchester United,39,['ed088ef4-8a58-4ddd-a573-df93f71a5571'],50,,,,,,,,,,,,,,,,,,Manchester United,39,00:28:50.932,Pass,
,,,,,,,,,,,,,,,,,,0.158514,,,,,,,,,,,,,,e06c3785-6e7f-4a70-90ea-7fbe639d7e50,1081,,,"[96.2, 13.3]",3754281,28,,,,,1.1945543,,Right Foot,,,,"[99.4, 21.4]",,Ground Pass,,8.70919,,,Incomplete,,Juan Manuel Mata García,3294.0,,,,,,1,Regular Play,Anthony Martial,20039.0,Left Wing,80,Manchester United,39,"['2dcfdee7-1e8e-4b2d-9c89-984161d43ba6', '39586b84-0d71-4cee-a1f4-ba74b6cc2b92']",55,,,,,,,,,,,,,,,,,,Manchester United,39,00:28:55.532,Pass,
,,,,,,,,,,,,,,,,,,1.294246,,,,,,,,,,,,,,ed329d3b-9939-49f2-bc6f-730410093bd7,1085,,,"[30.0, 59.3]",3754281,28,,,,,-0.6277431,,Right Foot,,,,"[52.6, 42.9]",,Ground Pass,,27.923468,,,,,Diego da Silva Costa,5198.0,,,,,,1,Regular Play,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,81,Chelsea,33,['5dc29148-f24a-4a91-83d7-c5528808a640'],57,,,,,,,,,,,,,,,,,,Chelsea,33,00:28:57.741,Pass,
,,,,,,,,,,,,,,,,,,2.529027,,,,,,,,,,,,,,6146201a-ef76-4197-924e-799eab43b841,1091,,,"[22.1, 57.3]",3754281,29,,,,,-1.4523937,,Right Foot,,,,"[25.3, 30.4]",,Ground Pass,,27.089666,,,,,John Terry,20287.0,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,81,Chelsea,33,"['2dcf2890-6a60-4ee4-83a9-3ec32738f0f5', '369dd4b3-7064-408d-8307-0134ae54848c']",7,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:07.417,Pass,True
,,,,,,,,,,,,,,,,,,1.75847,,,,,,,,,,,,,,35374a22-b298-4a1a-85b1-802d62eea594,1094,,,"[33.6, 27.7]",3754281,29,,,,,-1.1774552,,Right Foot,,,,"[39.7, 13.0]",,Ground Pass,,15.915401,,,,,César Azpilicueta Tanco,3957.0,,,,,,1,Regular Play,John Terry,20287.0,Left Center Back,81,Chelsea,33,['1d3b1faa-dfbf-4480-9ada-1a852a1cee82'],11,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:11.309,Pass,
,,,,,,,,,,,,,,,,,,1.780964,,,,,,,,,,,,,,f50878f0-3907-4970-a0a7-aab02d60caa6,1097,,,"[40.4, 11.4]",3754281,29,,,,,0.14751497,,Right Foot,,,,"[65.3, 15.1]",,Low Pass,,25.173399,,,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,81,Chelsea,33,['6da9e1e1-4d97-4afb-b40e-f9f6bbdbb900'],14,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:14.803,Pass,
,,,,,,,,,,,,,,,,,,0.977363,,,,,,,,,,,,,,dd0a3144-a73e-4cb3-8387-5ee384e000f4,1103,,,"[62.3, 8.7]",3754281,29,,,,,2.4824233,,Left Foot,,,,"[51.2, 17.3]",,Ground Pass,,14.041723,,,,,Nemanja Matić,3381.0,,,,,Free Kick,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,82,Chelsea,33,['99f61500-afbc-4961-b2e4-e2183a6770cd'],38,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:38.636,Pass,
,,,,,,,,,,,,,,,,,,2.011477,,,,,,,,,,,,,,53cf3a9a-e53a-43a7-8071-b50ef1a99ff1,1107,,,"[53.0, 26.6]",3754281,29,,,,,2.0190408,,Left Foot,,,,"[37.9, 58.0]",,Ground Pass,,34.84207,,,,,Kurt Happy Zouma,3456.0,,,,,,1,From Free Kick,Nemanja Matić,3381.0,Left Defensive Midfield,82,Chelsea,33,"['8893079a-ee52-4efb-bb7e-1dd3fd7c4460', '94d5fc82-68f8-457e-ae51-1d58bf30c1d8']",43,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:43.303,Pass,True
,,,,,,,,,,,,,,,,,,0.926371,,,,,,,,,,,,,,9cf10e31-4d51-40ea-a1a2-fa28180d2196,1115,,,"[84.9, 44.9]",3754281,29,,,,,-0.5880026,,Right Foot,,,,"[93.0, 39.5]",,Ground Pass,,9.734988,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,82,Chelsea,33,['36101ec0-7173-4a59-852d-5d48c186611d'],53,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:53.567,Pass,
,,,,,,,,,,,,,,,,,,0.561922,,,,,,,,,,,,,,bb48be92-583c-43d2-8235-b7531bc44ab6,1122,,,"[27.1, 39.7]",3754281,29,,,,,0.14601226,,Right Foot,,,,"[30.5, 40.2]",,Ground Pass,,3.436568,,,,,Michael Carrick,4751.0,,,,,Recovery,1,From Free Kick,Chris Smalling,10958.0,Right Center Back,82,Chelsea,33,"['4c90f5dd-dd6b-4ad5-9a68-078f292c3395', '74f4fc25-efb9-46b1-938d-e89f0825ee6f']",55,,,,,,,,,,,,,,,,,,Manchester United,39,00:29:55.429,Pass,True
,,,,,,,,,,,,,,,,,,1.955132,,,,,,,,,,,,,,dab47800-92ae-4e0d-9299-ee762b0bfd7e,1125,,,"[30.5, 42.9]",3754281,29,,,,,1.5770463,,Left Foot,,,,"[30.4, 58.9]",,Ground Pass,,16.000313,,,Incomplete,,Jesse Lingard,3293.0,,,,,,1,From Free Kick,Michael Carrick,4751.0,Left Center Midfield,82,Chelsea,33,"['7a1ccce8-9b94-4ef3-839a-718b8f66e9cb', 'ae52550c-4755-4d11-b9db-55db509334dc']",56,,,,,,,,,,,,,,,,,,Manchester United,39,00:29:56.031,Pass,
