ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.917661,,,,,,,,,,,,00f03fff-33a0-4203-b93f-e5b513bbf312,750,,"[92.3, 24.8]",3754203,23,,,,,1.5765269,,Right Foot,,,,"[92.1, 59.7]",,Low Pass,,34.900574,,,Carl Jenkinson,21254.0,,,,,,,1,From Throw In,Mauro Matías Zárate,27853.0,Right Wing,46,West Ham United,40,['d5ae4efd-7d2b-4f76-956d-1d30b7648f9a'],21,,,,,,,,,,,,,,,,West Ham United,40,00:23:21.236,Pass,
,,,,,,,,,,,,,,,2.762322,,,,,,,,,,,,fc4d786b-4c59-40e4-a874-44cc040956b7,753,,"[111.3, 68.9]",3754203,23,,,,,-1.4880073,,Right Foot,True,,,"[115.2, 21.9]",,High Pass,,47.16153,,,Dimitri Payet,3491.0,,,True,,,,1,From Throw In,Carl Jenkinson,21254.0,Right Back,46,West Ham United,40,['c35c69de-c588-402e-8ac8-829ae261da0e'],27,,,,,,,,,,,,,,,,West Ham United,40,00:23:27.816,Pass,
,,,,,,,,,,,,,,,0.914543,,,,,,,,,,,,4f4dbcbf-6250-49d0-b7fc-d8689a0ac740,761,,"[20.9, 56.8]",3754203,23,,,,,-1.0608243,,Right Foot,,,,"[24.2, 50.9]",,Ground Pass,,6.7601776,,,Shinji Okazaki,3810.0,,,,,,,1,Regular Play,Ritchie De Laet,28782.0,Right Back,47,Leicester City,22,['41da8972-533d-4c72-ab8b-93fc8167c5aa'],36,,,,,,,,,,,,,,,,Leicester City,22,00:23:36.615,Pass,
,,,,,,,,,,,,,,,1.108486,,,,,,,,,,,,36a4bf03-4df2-4702-84e4-2d0da64efda9,764,,"[24.8, 50.2]",3754203,23,,,,,0.8745231,,Right Foot,,,,"[35.5, 63.0]",,Ground Pass,,16.683226,,,Riyad Mahrez,3814.0,,,,,,,1,Regular Play,Shinji Okazaki,3810.0,Left Center Forward,47,Leicester City,22,['262efde2-d8bb-44e1-b202-bfbce8fcb21e'],37,,,,,,,,,,,,,,,,Leicester City,22,00:23:37.529,Pass,
,,,,,,,,,,,,,,,2.126598,,,,,,,,,,,,cc4c1d57-79f7-4b27-8a3b-6588d7e1f7c8,769,,"[54.0, 55.1]",3754203,23,,,,,-1.024811,,Left Foot,,,,"[63.6, 39.3]",,Ground Pass,,18.487833,,,Danny Drinkwater,3662.0,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,47,Leicester City,22,['3a08a3f5-26ac-45ad-ab88-0dc4e16948f8'],41,,,,,,,,,,,,,,,,Leicester City,22,00:23:41.090,Pass,
,,,,,,,,,,,,,,,2.528419,,,,,,,,,,,,df8f34bf-bd29-460a-8254-c03c8216c9d6,773,,"[63.9, 37.8]",3754203,23,,,,,-0.5266916,,Right Foot,,,,"[90.9, 22.1]",,Low Pass,,31.232836,,,Jamie Vardy,10960.0,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,47,Leicester City,22,['5fcd2bba-8094-4803-a6da-d98fef28885b'],43,,,,,,,,,,,,,,,,Leicester City,22,00:23:43.238,Pass,
,,,,,,,,,,,,,,,5.126298,,,,,,,,,,,,1c6cec53-0865-4da0-ba95-4693ae4213bd,776,,"[108.6, 19.5]",3754203,23,,,,,1.4046279,,Left Foot,True,,,"[116.6, 67.2]",,High Pass,,48.366207,Incomplete,,Danny Drinkwater,3662.0,,,True,,,,1,Regular Play,Jamie Vardy,10960.0,Right Center Forward,47,Leicester City,22,"['a3723b06-ed09-4ad2-9502-ff622f3ae21f', 'c2df05a8-f302-4e62-b094-63895a3694ee']",46,,,,,,,,,,,,,,,,Leicester City,22,00:23:46.992,Pass,
,,,,,,,,,,,,,,,1.31489,,,,,,,,,,,,c2df05a8-f302-4e62-b094-63895a3694ee,779,,"[3.5, 12.9]",3754203,23,,,,,-0.4636476,,Right Foot,,,,"[5.7, 11.8]",,Ground Pass,,2.4596748,,,Angelo Obinze Ogbonna,3843.0,,,,,,Recovery,1,Regular Play,Cheikhou Kouyaté,3684.0,Left Center Midfield,47,Leicester City,22,"['1c6cec53-0865-4da0-ba95-4693ae4213bd', '4dbfb915-1cf7-4a81-8b2d-009727146be1', 'a803eb69-d669-4166-aa23-c03962e6d2c0']",52,,,,,,,,,,,,,,,,West Ham United,40,00:23:52.118,Pass,True
,,,,,,,,,,,,,,,4.787036,,,,,,,,,,,,2e81b9cd-23c3-46f5-87fb-b267113afb64,782,,"[4.1, 13.9]",3754203,23,,,,,0.033714034,,Left Foot,,,,"[63.4, 15.9]",,High Pass,,59.333717,Incomplete,,,,,,,,,,1,Regular Play,Angelo Obinze Ogbonna,3843.0,Left Center Back,47,Leicester City,22,['ab3f7f52-f78e-4001-b5a4-d6a7b40e5767'],53,,,,,,,,,,,,,,,,West Ham United,40,00:23:53.569,Pass,
,,,,,,,,,,,,,,,1.16122,,,,,,,,,,,,e3c06124-ddc0-437c-83e1-cef8340ad105,785,,"[57.9, 65.3]",3754203,23,,,,,-2.4913652,,Right Foot,,,,"[43.7, 54.5]",,Ground Pass,,17.840405,,,Robert Huth,40123.0,,,,,,,1,Regular Play,Ritchie De Laet,28782.0,Right Back,47,Leicester City,22,['d1b20750-ee13-4f82-9fd0-128086794059'],59,,,,,,,,,,,,,,,,Leicester City,22,00:23:59.242,Pass,
,,,,,,,,,,,,,,,1.375305,,,,,,,,,,,,7d8a095d-0c76-4def-a0a7-195cefbebfcf,788,,"[41.9, 50.2]",3754203,24,,,,,-1.709987,,Right Foot,,,,"[39.0, 29.5]",,Ground Pass,,20.902153,,,Wes Morgan,3813.0,,,,,,,1,Regular Play,Robert Huth,40123.0,Right Center Back,47,Leicester City,22,['01546c14-18a2-4d72-8986-c668ce226190'],2,,,,,,,,,,,,,,,,Leicester City,22,00:24:02.143,Pass,
,,,,,,,,,,,,,,,1.352902,,,,,,,,,,,,af73ed12-ef55-4aff-8219-24cfd8e21de7,791,,"[48.5, 22.5]",3754203,24,,,,,1.2832901,,Right Foot,,,,"[54.0, 41.1]",,Ground Pass,,19.396133,,,Andrew Philip King,3665.0,,,,,,,1,Regular Play,Wes Morgan,3813.0,Left Center Back,47,Leicester City,22,['dcc7ca3d-226d-4606-97ca-02ab73335f3c'],8,,,,,,,,,,,,,,,,Leicester City,22,00:24:08.017,Pass,
,,,,,,,,,,,,,,,1.618856,,,,,,,,,,,,5c90a2b8-29a8-4bcc-87a0-0625ff046659,794,,"[54.0, 41.3]",3754203,24,,,,,1.5169764,,Right Foot,,,,"[55.6, 71.0]",,Ground Pass,,29.743067,,,Ritchie De Laet,28782.0,,,,,,,1,Regular Play,Andrew Philip King,3665.0,Right Defensive Midfield,47,Leicester City,22,['a7067b11-5b97-4d38-86b2-c6eea28b0334'],11,,,,,,,,,,,,,,,,Leicester City,22,00:24:11.710,Pass,
,,,,,,,,,,,,,,,0.923951,,,,,,,,,,,,a44e927b-75c7-47cb-9cf1-f3d32ecb33cb,797,,"[55.6, 71.0]",3754203,24,,,,,0.18974265,,Right Foot,,,,"[70.7, 73.9]",,Ground Pass,,15.375956,,,Riyad Mahrez,3814.0,,,,,,,1,Regular Play,Ritchie De Laet,28782.0,Right Back,47,Leicester City,22,['b55ff114-32c4-4d08-bca8-170c4fb585fa'],14,,,,,,,,,,,,,,,,Leicester City,22,00:24:14.508,Pass,
,,,,,,,,,,,,,,,0.764577,,,,,,,,,,,,5c759609-d6e5-40b5-9b19-97a5619583d3,801,,"[69.7, 73.9]",3754203,24,,,,,-2.9253314,,Left Foot,,,,"[56.5, 71.0]",,Ground Pass,,13.514807,,,Ritchie De Laet,28782.0,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,47,Leicester City,22,"['c9a5d381-d79e-4b67-89c7-f37d7e36c210', 'd08a155f-3271-4b84-92e2-5c46b6285673']",16,,,,,,,,,,,,,,,,Leicester City,22,00:24:16.087,Pass,True
,,,,,,,,,,,,,,,0.800927,,,,,,,,,,,,cb0ff948-fd91-46f8-9c4a-d326bc9201ac,804,,"[56.2, 71.0]",3754203,24,,,,,-1.7196863,,Right Foot,,,,"[55.0, 63.0]",,Ground Pass,,8.089499,,,Andrew Philip King,3665.0,,,,,,,1,Regular Play,Ritchie De Laet,28782.0,Right Back,47,Leicester City,22,['ed03fd3f-4cb9-4ccb-8ca5-186b67d83ce9'],17,,,,,,,,,,,,,,,,Leicester City,22,00:24:17.748,Pass,
,,,,,,,,,,,,,,,0.715541,,,,,,,,,,,,3a2a0e19-075b-44f9-a439-0e0c273bd0ae,807,,"[55.0, 63.0]",3754203,24,,,,,1.9513026,,Right Foot,,,,"[51.2, 72.5]",,Ground Pass,,10.231813,,,Ritchie De Laet,28782.0,,,,,,,1,Regular Play,Andrew Philip King,3665.0,Right Defensive Midfield,47,Leicester City,22,['d36d1eba-7424-4047-9190-4bfe0d5ea05c'],18,,,,,,,,,,,,,,,,Leicester City,22,00:24:18.589,Pass,
,,,,,,,,,,,,,,,1.38353,,,,,,,,,,,,679fa10a-6f55-45a7-95a0-f411f22d7fed,809,,"[51.2, 72.5]",3754203,24,,,,,-2.1097364,,Right Foot,,,,"[39.3, 52.6]",,Ground Pass,,23.186634,,,Robert Huth,40123.0,,,,,,,1,Regular Play,Ritchie De Laet,28782.0,Right Back,47,Leicester City,22,['e8e0a62a-50c7-4400-ba20-d0b336d668c6'],19,,,,,,,,,,,,,,,,Leicester City,22,00:24:19.304,Pass,
,,,,,,,,,,,,,,,1.354019,,,,,,,,,,,,27fec74a-8319-4e11-b3a0-589ce03259b8,812,,"[35.5, 49.9]",3754203,24,,,,,-1.3982184,,Right Foot,,,,"[39.3, 28.1]",,Ground Pass,,22.128714,,,Wes Morgan,3813.0,,,,,,,1,Regular Play,Robert Huth,40123.0,Right Center Back,47,Leicester City,22,['43a385d9-43f7-4c15-a066-a3a9b07a6370'],21,,,,,,,,,,,,,,,,Leicester City,22,00:24:21.970,Pass,
,,,,,,,,,,,,,,,1.26146,,,,,,,,,,,,740e39e5-0dcc-40d7-89d5-97cac7d8c7be,816,,"[34.3, 28.6]",3754203,24,,,,,0.85237104,,Right Foot,,,,"[49.6, 46.1]",,Ground Pass,,23.245214,,,Andrew Philip King,3665.0,,,,,,,1,Regular Play,Wes Morgan,3813.0,Left Center Back,47,Leicester City,22,"['13b1efb2-9c25-45e7-85a9-42de4625c25f', 'faef5a70-5b7b-41b0-b308-fa635692d09f']",25,,,,,,,,,,,,,,,,Leicester City,22,00:24:25.140,Pass,True
,,,,,,,,,,,,,,,2.58292,,,,,,,,,,,,8ba4323a-e43a-4343-b901-ceef2628fbce,819,,"[49.6, 46.1]",3754203,24,,,,,-1.2856411,,Right Foot,,,,"[62.0, 3.8]",,High Pass,,44.08004,,,Jeffrey Schlupp,3520.0,,,True,,,,1,Regular Play,Andrew Philip King,3665.0,Right Defensive Midfield,47,Leicester City,22,['cd228d41-c758-4f1f-8d9a-56388071f95c'],27,,,,,,,,,,,,,,,,Leicester City,22,00:24:27.153,Pass,
,,,,,,,,,,,,,,,0.292351,,,,,,,,,,,,eb0373a5-cedf-4511-b4d4-62ddcd5bd39e,823,,"[106.4, 7.4]",3754203,24,,,,,1.1441689,,Left Foot,,,,"[107.4, 9.6]",,Low Pass,,2.4166093,Incomplete,,,,,,,,,,1,Regular Play,Jeffrey Schlupp,3520.0,Left Back,47,Leicester City,22,"['09382d56-c089-42a9-a823-69fbb783d505', '974c6e56-9e59-4ec1-b06d-a3b6eebdecc0']",35,,,,,,,,,,,,,,,,Leicester City,22,00:24:35.674,Pass,True
,,,,,,,,,,,,,,,0.842403,,,,,,,,,,,,98bcbaf5-9ba5-42ba-b8f3-7a702c8f0b19,825,,"[107.4, 0.1]",3754203,24,,,,,2.4483695,,,,,,"[100.9, 5.5]",,High Pass,,8.450444,,,Marc Albrighton,3307.0,,,,,,Throw-in,1,From Throw In,Jeffrey Schlupp,3520.0,Left Back,48,Leicester City,22,['39d38db7-487f-46b0-93d4-ca335089415f'],55,,,,,,,,,,,,,,,,Leicester City,22,00:24:55.422,Pass,
,,,,,,,,,,,,,,,0.924509,,,,,,,,,,,,3ed3c08a-d533-4df4-8105-6a683b6aeae3,828,,"[100.9, 5.5]",3754203,24,,,,,-0.24497867,,Right Foot,,,,"[107.7, 3.8]",,Low Pass,,7.0092797,,,Jeffrey Schlupp,3520.0,,,,,,,1,From Throw In,Marc Albrighton,3307.0,Left Midfield,48,Leicester City,22,['60290264-ad89-4334-8b60-ae5d6ee1adf1'],56,,,,,,,,,,,,,,,,Leicester City,22,00:24:56.344,Pass,
,,,,,,,,,,,,,,,3.768448,,,,,,,,,,,,10f8fccf-41f0-4847-9e27-f58a3934cdd1,832,,"[111.3, 5.8]",3754203,24,,,,,1.6334153,49abb86c-d10f-4069-826b-e873e1ba0061,Left Foot,True,,,"[107.4, 68.0]",,High Pass,,62.322147,,,Riyad Mahrez,3814.0,True,,True,,,,1,From Throw In,Jeffrey Schlupp,3520.0,Left Back,48,Leicester City,22,"['37d00b75-f0e7-4d3b-8ddb-bbf5c4e7ab10', '5f7ee098-7855-4ea6-8192-b83ae6f1a11c']",57,,,,,,,,,,,,,,,,Leicester City,22,00:24:57.963,Pass,True
,,,,,,,,,,,,,,,1.507896,,,,,,,,,,,,8ebca707-7d39-47c4-91a1-28a2b619b640,848,,"[120.0, 80.0]",3754203,25,,,,,-1.8103794,,Right Foot,,,,"[113.6, 53.8]",,High Pass,,26.970354,,,Jamie Vardy,10960.0,,True,,Straight,,Corner,1,From Corner,Marc Albrighton,3307.0,Left Midfield,49,Leicester City,22,['51cce92c-ed82-4cbb-8bdc-b7d030ebe2f0'],36,,,,,,,,,,,,,,,,Leicester City,22,00:25:36.576,Pass,
,,,,,,,,,,,,,,,1.450762,,,,,,,,,,,,3c867f38-1a3c-4d91-88c3-c457c0834245,851,,"[113.5, 53.9]",3754203,25,,,,True,-1.9768155,19e0381f-a897-45d0-ad0e-d2286057e9b2,,,,,"[108.9, 43.2]",,High Pass,,11.646888,,,Robert Huth,40123.0,True,,,,,,1,From Corner,Jamie Vardy,10960.0,Right Center Forward,49,Leicester City,22,"['6e8fe3ff-0bc6-4d8e-9afd-bc1de8eaa6ca', 'd8aca0be-0feb-48f8-9f72-7f1330fa388f']",38,,,,,,,,,,,,,,,,Leicester City,22,00:25:38.084,Pass,True
,,,,,,,,,,,,,,,2.784582,,,,,,,,,,,,1191dc43-2db4-4a68-bafb-9a99dda0c79c,855,,"[7.0, 44.1]",3754203,26,,,,,0.2817059,,Right Foot,,,,"[80.6, 65.4]",,High Pass,,76.62017,Incomplete,,Diafra Sakho,3962.0,,,,,,Goal Kick,1,From Goal Kick,Adrián San Miguel del Castillo,3623.0,Goalkeeper,50,West Ham United,40,"['56a5fb78-3c5f-4dbd-a5a9-f83d848f1956', 'afc24d30-39cc-43b3-839f-99758f61d746']",15,,,,,,,,,,,,,,,,West Ham United,40,00:26:15.445,Pass,
,,,,,,,,,,,,,,,0.668649,,,,,,,,,,,,56a5fb78-3c5f-4dbd-a5a9-f83d848f1956,858,,"[39.5, 14.7]",3754203,26,,,,True,0.8996525,,,,,,"[44.9, 21.5]",,High Pass,,8.683317,,,Marc Albrighton,3307.0,,,,,,Recovery,1,Regular Play,Andrew Philip King,3665.0,Right Defensive Midfield,51,Leicester City,22,"['1191dc43-2db4-4a68-bafb-9a99dda0c79c', '38226a02-1694-4461-9ca2-8bbe8ce6ad6e', '75cc30f2-a122-4fe8-9e67-b2e40d02ada6']",18,,,,,,,,,,,,,,,,Leicester City,22,00:26:18.229,Pass,True
,,,,,,,,,,,,,,,1.563606,,,,,,,,,,,,2106a523-c3dc-4089-ae80-81aa89365d6c,860,,"[50.6, 14.8]",3754203,26,,,,,0.5216863,,Head,,,,"[63.3, 22.1]",,High Pass,,14.648549,Incomplete,,Jamie Vardy,10960.0,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,51,Leicester City,22,"['be6b5e27-61b7-4214-9dec-b349a2502029', 'c9f403ee-a69b-4e50-ba82-ad38c8b961ac']",18,,,,,,,,,,,,,,,,Leicester City,22,00:26:18.929,Pass,
,,,,,,,,,,,,,,,1.24538,,,,,,,,,,,,c9f403ee-a69b-4e50-ba82-ad38c8b961ac,862,,"[56.8, 58.0]",3754203,26,,,,,0.057628427,,Head,,,,"[67.2, 58.6]",,High Pass,,10.417294,Incomplete,,,,,,,,,Recovery,1,Regular Play,Winston Reid,4280.0,Right Center Back,51,Leicester City,22,"['2106a523-c3dc-4089-ae80-81aa89365d6c', '51941c3a-3f6a-4deb-a14d-03c5ae7ddf79']",20,,,,,,,,,,,,,,,,West Ham United,40,00:26:20.493,Pass,
,,,,,,,,,,,,,,,3.180334,,,,,,,,,,,,51941c3a-3f6a-4deb-a14d-03c5ae7ddf79,863,,"[52.9, 21.5]",3754203,26,,,,,-0.3183376,,Right Foot,,,,"[88.1, 9.9]",,High Pass,,37.06211,,,Jamie Vardy,10960.0,,,,,,Recovery,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,51,Leicester City,22,"['82fb909f-7ec5-4fe5-b168-0dedc9a7e5f7', 'c9f403ee-a69b-4e50-ba82-ad38c8b961ac']",21,,,,,,,,,,,,,,,,Leicester City,22,00:26:21.738,Pass,
,,,,,,,,,,,,,,,1.439132,,,,,,,,,,,,05c9ec8b-f31a-4418-9aa9-d72ab7c935f9,866,,"[98.9, 9.6]",3754203,26,,,,,1.1457938,175f0cad-aaab-4878-b510-49c6e6e0227b,Right Foot,True,,,"[109.4, 32.8]",,High Pass,,25.465467,,,Shinji Okazaki,3810.0,True,,,,,,1,Regular Play,Jamie Vardy,10960.0,Right Center Forward,51,Leicester City,22,['f77abed2-d7ee-4a0b-8e1d-4a831be05ed1'],26,,,,,,,,,,,,,,,,Leicester City,22,00:26:26.985,Pass,
,,,,,,,,,,,,,,,1.44753,,,,,,,,,,,,f3ff4c91-2416-48cb-a012-5a312bc3f0e9,873,,"[61.0, 40.1]",3754203,27,,True,,,3.048529,,Right Foot,,,,"[53.5, 40.8]",,Ground Pass,,7.5325956,,,Cheikhou Kouyaté,3684.0,,,,,,Kick Off,1,From Kick Off,Dimitri Payet,3491.0,Left Wing,52,West Ham United,40,['ea98dfbf-83c6-4b87-ab8c-a20c930c45da'],26,,,,,,,,,,,,,,,,West Ham United,40,00:27:26.249,Pass,
,,,,,,,,,,,,,,,2.08278,,,,,,,,,,,,f22b8aef-90cb-46a6-b3fc-09700a7fabc0,875,,"[53.5, 40.8]",3754203,27,,True,,,-2.8674252,,Right Foot,,,,"[37.5, 36.3]",,Ground Pass,,16.62077,,,Angelo Obinze Ogbonna,3843.0,,,,,,,1,From Kick Off,Cheikhou Kouyaté,3684.0,Left Center Midfield,52,West Ham United,40,['cc417d71-7e2e-40ab-9dd9-956551bb66a5'],27,,,,,,,,,,,,,,,,West Ham United,40,00:27:27.827,Pass,
,,,,,,,,,,,,,,,1.323092,,,,,,,,,,,,24935672-9192-4787-be33-1350c1919dd0,877,,"[37.5, 36.3]",3754203,27,,,,,-1.3215442,,Right Foot,,,,"[41.7, 19.8]",,Ground Pass,,17.026155,,,Aaron Cresswell,3062.0,,,,,,,1,From Kick Off,Angelo Obinze Ogbonna,3843.0,Left Center Back,52,West Ham United,40,['e4fe9933-2185-4603-809e-5e542fa1a26c'],31,,,,,,,,,,,,,,,,West Ham United,40,00:27:31.383,Pass,
,,,,,,,,,,,,,,,0.930341,,,,,,,,,,,,32ecc04b-3b36-4f5b-9947-18be30639b7d,880,,"[41.7, 19.8]",3754203,27,,,,,2.4682236,,Left Foot,,,,"[32.8, 26.9]",,Ground Pass,,11.385077,,,Angelo Obinze Ogbonna,3843.0,,,,,,,1,From Kick Off,Aaron Cresswell,3062.0,Left Back,52,West Ham United,40,['df17be02-a613-4acf-8278-86fd8544a641'],33,,,,,,,,,,,,,,,,West Ham United,40,00:27:33.899,Pass,
,,,,,,,,,,,,,,,2.319659,,,,,,,,,,,,18b227f9-47d9-4f99-947f-2234149b935c,883,,"[34.1, 33.6]",3754203,27,,,,,1.2771341,,Left Foot,,,,"[42.9, 62.7]",,Ground Pass,,30.40148,,,Winston Reid,4280.0,,,,,,,1,From Kick Off,Angelo Obinze Ogbonna,3843.0,Left Center Back,52,West Ham United,40,['9916b8a6-b9d0-4bc5-a518-b7333b4ea452'],37,,,,,,,,,,,,,,,,West Ham United,40,00:27:37.188,Pass,
,,,,,,,,,,,,,,,1.325024,,,,,,,,,,,,e2f8e3b1-e437-4f7d-afe7-c282ebbc7bb6,886,,"[42.9, 61.7]",3754203,27,,,,,0.7701322,,Right Foot,,,,"[56.2, 74.6]",,Ground Pass,,18.528357,,,Carl Jenkinson,21254.0,,,,,,,1,From Kick Off,Winston Reid,4280.0,Right Center Back,52,West Ham United,40,['4366d050-59c9-4011-9556-1b877167190c'],40,,,,,,,,,,,,,,,,West Ham United,40,00:27:40.405,Pass,
,,,,,,,,,,,,,,,1.451393,,,,,,,,,,,,bf995760-df0a-49b3-99cb-09631017c564,889,,"[55.7, 75.7]",3754203,27,,,,,-2.624105,,Right Foot,,,,"[42.7, 68.3]",,Ground Pass,,14.95861,,,Winston Reid,4280.0,,,,,,,1,From Kick Off,Carl Jenkinson,21254.0,Right Back,52,West Ham United,40,['9eeed1bf-c2b6-4bfc-8913-d07953d1456c'],44,,,,,,,,,,,,,,,,West Ham United,40,00:27:44.014,Pass,
,,,,,,,,,,,,,,,1.528563,,,,,,,,,,,,180a48c9-c4b3-4cf5-959a-06a1e8380cb0,892,,"[42.7, 68.3]",3754203,27,,,,,-1.9132336,,Right Foot,,,,"[35.0, 46.7]",,Ground Pass,,22.93142,,,Angelo Obinze Ogbonna,3843.0,,,,,,,1,From Kick Off,Winston Reid,4280.0,Right Center Back,52,West Ham United,40,['aa2df811-fbb4-4457-97f8-c7528e74816a'],46,,,,,,,,,,,,,,,,West Ham United,40,00:27:46.397,Pass,
,,,,,,,,,,,,,,,1.798083,,,,,,,,,,,,ee971554-7cf5-430f-b093-72aa7743bff1,895,,"[39.9, 36.6]",3754203,27,,,,,-0.7590113,,Left Foot,,,,"[57.4, 20.0]",,Ground Pass,,24.120737,,,Mark Noble,3874.0,,,,,,,1,From Kick Off,Angelo Obinze Ogbonna,3843.0,Left Center Back,52,West Ham United,40,['c932350b-d7f8-4267-ae63-b6001ade1d56'],49,,,,,,,,,,,,,,,,West Ham United,40,00:27:49.497,Pass,
,,,,,,,,,,,,,,,0.911999,,,,,,,,,,,,435c76a7-dce5-44f2-8c32-7a8a02b5ce26,899,,"[57.7, 18.6]",3754203,27,,,,,0.67753816,,Right Foot,,,,"[66.4, 25.6]",,Ground Pass,,11.166468,,,Dimitri Payet,3491.0,,,,,,,1,From Kick Off,Mark Noble,3874.0,Right Center Midfield,52,West Ham United,40,"['3bacfbea-0821-413d-8019-7acda5bcb512', '5d6231b3-87c9-48bd-85ac-e91b909e7a8c']",52,,,,,,,,,,,,,,,,West Ham United,40,00:27:52.187,Pass,True
,,,,,,,,,,,,,,,1.073986,,,,,,,,,,,,72b1c62a-9491-4b16-a485-cc32e509343d,901,,"[66.4, 25.6]",3754203,27,,,,,-2.971534,,Right Foot,,,,"[56.5, 23.9]",,Ground Pass,,10.044899,,,Mark Noble,3874.0,,,,,,,1,From Kick Off,Dimitri Payet,3491.0,Left Wing,52,West Ham United,40,['0a8bfce8-f170-480c-bbd1-03a4f40fecf4'],53,,,,,,,,,,,,,,,,West Ham United,40,00:27:53.099,Pass,
,,,,,,,,,,,,,,,1.968546,,,,,,,,,,,,21d32f93-bec5-472b-a740-dce1475bd646,905,,"[54.8, 20.3]",3754203,27,,,,,1.7381179,,Right Foot,,,,"[48.5, 57.6]",,Ground Pass,,37.828297,,,Winston Reid,4280.0,,,,,,,1,From Kick Off,Mark Noble,3874.0,Right Center Midfield,52,West Ham United,40,['5f42913d-7a83-47aa-b089-491d04b5ff47'],56,,,,,,,,,,,,,,,,West Ham United,40,00:27:56.025,Pass,
,,,,,,,,,,,,,,,1.540402,,,,,,,,,,,,55d01d49-3da5-4a63-8d43-52703dbc2ae4,908,,"[53.9, 59.2]",3754203,27,,,,,0.78859305,,Right Foot,,,,"[69.5, 74.9]",,Ground Pass,,22.132555,,,Carl Jenkinson,21254.0,,,,,,,1,From Kick Off,Winston Reid,4280.0,Right Center Back,52,West Ham United,40,['bc41aadb-e8a2-46b9-80e6-0393f8e318f0'],59,,,,,,,,,,,,,,,,West Ham United,40,00:27:59.184,Pass,
,,,,,,,,,,,,,,,0.920809,,,,,,,,,,,,3c92f5ba-d449-412f-9247-03749c2dda0d,911,,"[78.2, 76.3]",3754203,28,,,,,-1.4377291,,Right Foot,,,,"[79.9, 63.6]",,Ground Pass,,12.813274,,,Dimitri Payet,3491.0,,,,,,,1,From Kick Off,Carl Jenkinson,21254.0,Right Back,52,West Ham United,40,['e1834aac-ef79-491c-a029-c42a030df3ea'],7,,,,,,,,,,,,,,,,West Ham United,40,00:28:07.741,Pass,
,,,,,,,,,,,,,,,1.042103,,,,,,,,,,,,cb03869b-c756-437c-9983-cc940ffe36a9,914,,"[81.6, 67.5]",3754203,28,,,,,0.9156903,,Right Foot,,,,"[87.9, 75.7]",,Ground Pass,,10.340696,,,Mauro Matías Zárate,27853.0,,,,,,,1,From Kick Off,Dimitri Payet,3491.0,Left Wing,52,West Ham United,40,['509409d8-4dc8-4f04-8745-e381ae69bf24'],9,,,,,,,,,,,,,,,,West Ham United,40,00:28:09.453,Pass,
,,,,,,,,,,,,,,,1.228164,,,,,,,,,,,,5fc288fc-406c-4c72-8db0-108dd4330921,918,,"[89.9, 73.9]",3754203,28,,,,,-2.0494242,,Right Foot,,,,"[84.4, 63.3]",,Ground Pass,,11.941943,,,Dimitri Payet,3491.0,,,,,,,1,From Kick Off,Mauro Matías Zárate,27853.0,Right Wing,52,West Ham United,40,"['3d135f0e-d853-4737-be9c-d2d677d530c0', '8da60649-4c3d-46fe-b2a8-82039ec3a2b4']",12,,,,,,,,,,,,,,,,West Ham United,40,00:28:12.485,Pass,True
,,,,,,,,,,,,,,,4.929149,,,,,,,,,,,,e370f6e8-bd02-4c21-928c-3e303b6dff7a,921,,"[84.9, 62.5]",3754203,28,,,,,-1.5053163,,Left Foot,,,,"[88.5, 7.6]",,High Pass,,55.017906,,,Aaron Cresswell,3062.0,,,True,,,,1,From Kick Off,Dimitri Payet,3491.0,Left Wing,52,West Ham United,40,['f6c40375-8a08-4ecb-af49-4d605a75ad88'],14,,,,,,,,,,,,,,,,West Ham United,40,00:28:14.508,Pass,
