50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.392065,,,,,,,,,,,,,3a4ec522-bd5b-4032-ac2f-4f21a7316b10,1251,,"[57.0, 20.9]",3753997,33,,,,True,-0.47359753,,,,,,"[65.0, 16.8]",,High Pass,,8.989438,,,,,Dimitri Payet,3491.0,,,,,,Recovery,1,Regular Play,Cheikhou Kouyaté,3684.0,Right Center Midfield,69,West Ham United,40,"['1b5acf60-e010-4ff0-aac2-4804437d39fd', '49e9a991-8c19-46e1-ba1c-ff6689218183', 'b7e9ae87-38be-4ba4-bcfb-c5febde19127']",42,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:33:42.127,Pass,True
,,,,,,,,,,,,,,,,,0.605703,,,,,,,,,,,,,a51ed010-1bbf-44db-9aba-e45190e8442b,1254,,"[65.3, 16.8]",3753997,33,,,,True,0.07982998,,,,,,"[72.8, 17.4]",,Low Pass,,7.5239615,,,,,Enner Remberto Valencia Lastra,28559.0,,,,,,,1,Regular Play,Dimitri Payet,3491.0,Left Wing,69,West Ham United,40,"['381441c8-e05a-4924-bea4-c7f70e1b796d', '8ef357d2-8eb5-4701-a52b-38f54a00d1a9']",43,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:33:43.559,Pass,True
,,,,,,,,,,,,,,,,,0.582134,,,,,,,,,,,,,abd4372c-71c9-4a65-a2e5-58d4a2359062,1264,,"[51.1, 59.2]",3753997,33,,,,,-0.6340227,,Right Foot,,,,"[54.5, 56.7]",,Ground Pass,,4.2201896,,,,,Idrissa Gana Gueye,3436.0,,,,,,,1,Regular Play,Tetchi Jores Charlemagne Ulrich Okore,24380.0,Right Center Back,70,Aston Villa,59,['635c12c8-a1ab-4acd-9f2d-e2c8cf39a607'],48,,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:33:48.606,Pass,
,,,,,,,,,,,,,,,,,1.25848,,,,,,,,,,,,,0e0ec5cf-e258-4855-a3bb-0b5339b16682,1267,,"[48.2, 63.6]",3753997,33,,,,,1.0259324,,Right Foot,,,,"[54.2, 73.5]",,Ground Pass,,11.576269,,,,,Leandro Bacuna,9533.0,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,70,Aston Villa,59,['b3f5dd0a-4f62-49d5-850b-bef79b2072f6'],50,,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:33:50.713,Pass,
,,,,,,,,,,,,,,,,,2.271616,,,,,,,,,,,,,b5f60e45-e7bf-4760-97a1-fba1b526756f,1270,,"[54.2, 73.5]",3753997,33,,,,,-0.74093103,,Right Foot,,,,"[76.5, 53.1]",,High Pass,,30.223335,,,Incomplete,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,70,Aston Villa,59,"['8cbb2605-3fae-46e9-961b-ab58a379b3d5', 'a1e2ee9e-93c4-4bf6-bcef-abe86847a238']",52,,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:33:52.052,Pass,
,,,,,,,,,,,,,,,,,1.350692,,,,,,,,,,,,,a1e2ee9e-93c4-4bf6-bcef-abe86847a238,1272,,"[43.6, 27.0]",3753997,33,,,,,-0.5836358,,Right Foot,,,,"[48.9, 23.5]",,Ground Pass,,6.351378,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,Recovery,1,Regular Play,James Collins,3482.0,Right Center Back,71,West Ham United,40,"['76deb914-0760-4fb7-b6da-130bea5e6914', 'b5f60e45-e7bf-4760-97a1-fba1b526756f']",54,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:33:54.323,Pass,
,,,,,,,,,,,,,,,,,1.655332,,,,,,,,,,,,,008be1a3-eb8a-4a71-ae01-9e48fe21ff11,1275,,"[49.2, 23.5]",3753997,33,,,,,-3.0907888,,Right Foot,,,,"[31.5, 22.6]",,Ground Pass,,17.722866,,,,,Winston Reid,4280.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,71,West Ham United,40,['56a7d98f-49d4-41f9-983f-ea6ed12c4451'],55,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:33:55.754,Pass,
,,,,,,,,,,,,,,,,,0.95642,,,,,,,,,,,,,e04bcd76-e594-4a46-8c88-c90b58c4c509,1278,,"[57.3, 20.9]",3753997,34,,,,,-1.2104384,,Right Foot,,,,"[62.5, 7.1]",,Ground Pass,,14.747203,,,,,Aaron Cresswell,3062.0,,,,,,,1,Regular Play,Winston Reid,4280.0,Left Center Back,71,West Ham United,40,['1138d5b7-565c-4917-bdb4-56a123a424ac'],2,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:02.949,Pass,
,,,,,,,,,,,,,,,,,0.863424,,,,,,,,,,,,,d60d6608-8175-4bde-84fc-a27cbe95f345,1281,,"[62.5, 7.1]",3753997,34,,,,,2.6727638,,Left Foot,,,,"[54.8, 11.0]",,Ground Pass,,8.631338,,,,,Mark Noble,3874.0,,,,,,,1,Regular Play,Aaron Cresswell,3062.0,Left Back,71,West Ham United,40,['5b80c666-5da7-4ec2-8339-9494819d5e0a'],4,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:04.106,Pass,
,,,,,,,,,,,,,,,,,2.526529,,,,,,,,,,,,,f4507888-823d-48da-b13b-ed66ded3193e,1284,,"[52.5, 14.5]",3753997,34,,,,,1.7268212,,Right Foot,,,,"[46.9, 50.1]",,Low Pass,,36.037758,,,,,James Collins,3482.0,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Center Midfield,71,West Ham United,40,['2785bb3b-dc69-42b8-8359-e922e4648b06'],6,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:06.321,Pass,
,,,,,,,,,,,,,,,,,1.374407,,,,,,,,,,,,,d4d8273b-2868-4a30-aba5-b554013277e5,1287,,"[62.0, 60.6]",3753997,34,,,,,0.9134072,,Right Foot,,,,"[70.8, 72.0]",,Ground Pass,,14.401389,,,,,James Tomkins,3316.0,,,,,,,1,Regular Play,James Collins,3482.0,Right Center Back,71,West Ham United,40,['4a579f4e-637e-4b26-b8db-975337a53fe9'],11,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:11.847,Pass,
,,,,,,,,,,,,,,,,,1.370081,,,,,,,,,,,,,23770e4d-2e5b-40f2-9dc9-4883f33b0d4d,1291,,"[70.3, 72.0]",3753997,34,,,,,-2.7199624,,Right Foot,,,,"[56.7, 65.9]",,Ground Pass,,14.905368,,,,,James Collins,3482.0,,,,,,,1,Regular Play,James Tomkins,3316.0,Right Back,71,West Ham United,40,"['c8770cb0-a32a-4ed2-9439-c8fec122569e', 'cd5f6d54-e779-426c-b870-89aa6b773174']",14,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:14.003,Pass,True
,,,,,,,,,,,,,,,,,1.153047,,,,,,,,,,,,,bd34d4ad-b89f-48d7-9906-005805eb0613,1294,,"[56.7, 63.8]",3753997,34,,,,,-1.457511,,Right Foot,,,,"[58.6, 47.1]",,Ground Pass,,16.807735,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,James Collins,3482.0,Right Center Back,71,West Ham United,40,['87a2b554-6d64-4c73-a272-57cddb60ed81'],17,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:17.239,Pass,
,,,,,,,,,,,,,,,,,1.326211,,,,,,,,,,,,,cf272a0d-be48-480f-963f-3b7411c5db88,1297,,"[62.3, 44.5]",3753997,34,,,,,-1.4495664,,Right Foot,,,,"[64.7, 24.8]",,Ground Pass,,19.845654,,,,,Mark Noble,3874.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,71,West Ham United,40,['04b4907c-b198-4ca9-a959-5d9a4664b237'],19,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:19.572,Pass,
,,,,,,,,,,,,,,,,,1.383218,,,,,,,,,,,,,f4128cc6-ed49-4865-9a61-9dbc7649167b,1300,,"[64.7, 24.8]",3753997,34,,,,,1.7574106,,Right Foot,,,,"[62.0, 39.1]",,Ground Pass,,14.552663,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Center Midfield,71,West Ham United,40,['9e5406c9-d882-4022-bca7-dfe082428a8d'],20,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:20.938,Pass,
,,,,,,,,,,,,,,,,,1.980552,,,,,,,,,,,,,9c69e99d-8315-4360-982c-5e04ef66627e,1303,,"[64.5, 39.1]",3753997,34,,,,,-0.7174401,,Right Foot,,,,"[95.1, 12.4]",,High Pass,,40.61096,,,Incomplete,,Dimitri Payet,3491.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,71,West Ham United,40,"['b3b55011-c378-4a30-b078-35d5e9920afd', 'd370ae5c-2ba6-4f4b-a47d-3804bc8e7b41']",24,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:24.319,Pass,
,,,,,,,,,,,,,,,,,1.286568,,,,,,,,,,,,,f5fff31a-5d84-4fb4-9efd-daa742f41265,1306,,"[89.4, 0.1]",3753997,34,,,,,2.7154996,,,,,,"[75.3, 6.5]",,High Pass,,15.4845085,,,,,Mark Noble,3874.0,,,,,,Throw-in,1,From Throw In,Aaron Cresswell,3062.0,Left Back,72,West Ham United,40,['c4414b7a-5365-4c96-a994-04b06e447e56'],34,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:34.962,Pass,
,,,,,,,,,,,,,,,,,1.319047,,,,,,,,,,,,,03e8d585-fd7d-4d3a-85ee-bbf5d034c110,1309,,"[76.4, 10.4]",3753997,34,,,,,-0.24146374,,Right Foot,,,,"[89.8, 7.1]",,Ground Pass,,13.800363,,,,,Aaron Cresswell,3062.0,,,,,,,1,From Throw In,Mark Noble,3874.0,Left Center Midfield,72,West Ham United,40,['cb8190ab-b3c9-4059-8421-dcf5533d3a7b'],39,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:39.359,Pass,
,,,,,,,,,,,,,,,,,1.288756,,,,,,,,,,,,,ed194bc4-3ee2-4a06-9a11-d3a999accff8,1312,,"[89.7, 8.1]",3753997,34,,,,,2.429235,,Left Foot,,,,"[80.9, 15.7]",,Ground Pass,,11.627554,,,,,Mark Noble,3874.0,,,,,,,1,From Throw In,Aaron Cresswell,3062.0,Left Back,72,West Ham United,40,['958a01cd-af57-4656-bf04-1c810bfbed32'],41,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:41.950,Pass,
,,,,,,,,,,,,,,,,,1.969906,,,,,,,,,,,,,a0fe7778-c208-4ed2-acb0-a289224eeace,1315,,"[86.5, 24.8]",3753997,34,,,,,2.5648763,,Right Foot,,,,"[76.2, 31.5]",,Ground Pass,,12.287392,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,From Throw In,Mark Noble,3874.0,Left Center Midfield,72,West Ham United,40,['378b36fd-6d63-4c69-9b3b-e83d4fa0510c'],44,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:44.575,Pass,
,,,,,,,,,,,,,,,,,2.11307,,,,,,,,,,,,,5610c92b-604e-4dac-9818-62ec8c51c547,1318,,"[74.7, 37.3]",3753997,34,,,,,1.4536875,e05cadd6-9604-4f8e-976b-f7d232adb7f3,Right Foot,,,,"[76.9, 56.0]",,Ground Pass,,18.828966,,,,,James Collins,3482.0,True,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,72,West Ham United,40,['c26b1344-ef44-4a05-9049-c73681f34f39'],48,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:48.165,Pass,
,,,,,,,,,,,,,,,,,3.289619,,,,,,,,,,,,,9919d82e-ce65-423b-bc63-51c5b9581b19,1323,,"[6.0, 44.0]",3753997,35,,,,,0.32402587,,Right Foot,,,,"[58.7, 61.7]",,High Pass,,55.592987,,,Incomplete,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,Goal Kick,1,From Goal Kick,Mark Bunn,18672.0,Goalkeeper,73,Aston Villa,59,"['97baf8d1-f4dc-44fd-b1cf-8561aee81e99', 'd4748fc6-fee4-4385-8809-cdef220f5b60']",21,,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:35:21.166,Pass,
,,,,,,,,,,,,,,,,,1.10927,,,,,,,,,,,,,d4748fc6-fee4-4385-8809-cdef220f5b60,1325,,"[61.4, 18.4]",3753997,35,,,,,0.8925135,,Head,,,,"[69.7, 28.7]",,High Pass,,13.228001,,,Incomplete,,Enner Remberto Valencia Lastra,28559.0,,,,,,Recovery,1,From Goal Kick,Cheikhou Kouyaté,3684.0,Right Center Midfield,73,Aston Villa,59,"['1ab68aa4-9acd-407c-b79d-33d50b570029', '7eb8af64-ee28-4f24-9343-fd0cbe0ce6ef', '9919d82e-ce65-423b-bc63-51c5b9581b19']",24,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:24.455,Pass,
,,,,,,,,,,,,,,,,,4.314265,,,,,,,,,,,,,7eb8af64-ee28-4f24-9343-fd0cbe0ce6ef,1327,,"[50.4, 51.4]",3753997,35,,,,,0.095362045,,Right Foot,,,,"[96.4, 55.8]",,High Pass,,46.209957,,,Incomplete,,Leandro Bacuna,9533.0,,,,,,Recovery,1,From Goal Kick,Jordan Veretout,7153.0,Left Center Midfield,73,Aston Villa,59,"['3b86e386-6e19-46b2-ae53-c20eb4687048', '857451cd-9516-4301-a54c-c612b6229e82', 'd4748fc6-fee4-4385-8809-cdef220f5b60']",25,,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:35:25.564,Pass,
,,,,,,,,,,,,,,,,,1.47872,,,,,,,,,,,,,857451cd-9516-4301-a54c-c612b6229e82,1329,,"[23.7, 24.3]",3753997,35,,,,,2.905684,,Head,,,,"[13.3, 26.8]",,Low Pass,,10.696261,,,,,Adrián San Miguel del Castillo,3623.0,,,,,,Recovery,1,Regular Play,Winston Reid,4280.0,Left Center Back,74,West Ham United,40,"['36746f0e-d7b2-4f5b-815b-426c28feeeb7', '7eb8af64-ee28-4f24-9343-fd0cbe0ce6ef']",29,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:29.879,Pass,
,,,,,,,,,,,,,,,,,1.905035,,,,,,,,,,,,,66100f10-acb2-4b92-b589-b7be181b9a54,1332,,"[14.4, 28.1]",3753997,35,,,,,0.5215046,,Keeper Arm,,,,"[37.2, 41.2]",,Ground Pass,,26.295437,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Adrián San Miguel del Castillo,3623.0,Goalkeeper,74,West Ham United,40,['deb899ee-69c3-467c-b0dc-f3b3b9452d62'],32,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:32.039,Pass,
,,,,,,,,,,,,,,,,,2.088659,,,,,,,,,,,,,cbd036e3-05e3-48de-a797-dc480a837d9b,1336,,"[40.9, 45.2]",3753997,35,,,,,1.4564043,,Right Foot,,,,"[43.6, 68.7]",,Ground Pass,,23.654598,,,,,James Tomkins,3316.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,74,West Ham United,40,"['4164da86-edc5-44bd-993e-a3f55ca0b145', '8017a9d2-7c84-4ba7-b4a7-4cc6fb93344b']",34,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:34.789,Pass,True
,,,,,,,,,,,,,,,,,0.960766,,,,,,,,,,,,,a644e140-9d6e-4eee-80c1-902db5cdc59c,1339,,"[57.0, 71.8]",3753997,35,,,,,-1.744292,,Right Foot,,,,"[55.3, 62.1]",,Ground Pass,,9.847842,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,James Tomkins,3316.0,Right Back,74,West Ham United,40,['655e0091-fbf0-41df-9b95-e6307d4f8ecf'],40,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:40.621,Pass,
,,,,,,,,,,,,,,,,,1.814123,,,,,,,,,,,,,926e2fbd-d001-45a7-8533-42f4f89d92dd,1342,,"[57.2, 53.7]",3753997,35,,,,,-1.3750356,,Right Foot,,,,"[64.2, 18.4]",,Low Pass,,35.98736,,,,,Mark Noble,3874.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,74,West Ham United,40,['81722805-b819-468c-9f20-be4a3092e06c'],44,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:44.274,Pass,
,,,,,,,,,,,,,,,,,1.326935,,,,,,,,,,,,,38ebfa31-5d73-4ea2-a15d-3aea12a9bbb6,1345,,"[64.5, 15.9]",3753997,35,,,,,-0.70294094,,Right Foot,,,,"[77.6, 4.8]",,Ground Pass,,17.170322,,,,,Dimitri Payet,3491.0,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Center Midfield,74,West Ham United,40,['91cad92c-5091-4cb8-9bbe-7af3d4c8db68'],47,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:47.221,Pass,
,,,,,,,,,,,,,,,,,1.858899,,,,,,,,,,,,,114802b9-7f1e-432b-8796-826e24308c4e,1349,,"[72.9, 12.3]",3753997,35,,,,,1.9245764,,Right Foot,,,,"[66.4, 29.9]",,Ground Pass,,18.76193,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Dimitri Payet,3491.0,Left Wing,74,West Ham United,40,"['35ac1621-3158-42f5-95d2-85fd48a7ad60', 'af875dd0-de09-42c5-8367-8f6825f68fed']",50,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:50.556,Pass,True
,,,,,,,,,,,,,,,,,1.817319,,,,,,,,,,,,,fa52807d-3d77-4a45-95c1-2338c09984d4,1352,,"[71.4, 30.1]",3753997,35,,,,,-0.7660769,,Right Foot,,,,"[92.5, 9.8]",,Ground Pass,,29.279686,,,,,Mark Noble,3874.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,74,West Ham United,40,['5014a8cf-63d8-4ed3-ba68-fdc038b9a435'],53,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:53.916,Pass,
,,,,,,,,,,,,,,,,,1.403736,,,,,,,,,,,,,979ac9f4-71bd-41c4-9323-60da32bfb81d,1356,,"[94.4, 11.6]",3753997,35,,,,,2.5686264,,Right Foot,,,,"[78.9, 21.6]",,Ground Pass,,18.445868,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Center Midfield,74,West Ham United,40,['2e726bf1-95d0-4898-92b5-ac7a7f8a756d'],57,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:57.603,Pass,
,,,,,,,,,,,,,,,,,1.925751,,,,,,,,,,,,,c211be86-e66c-4c2c-bbc5-6c95efcc3ded,1360,,"[83.4, 27.3]",3753997,36,,,,,0.6585115,,Right Foot,,,,"[110.8, 48.5]",,High Pass,,34.6439,,,Incomplete,,Michail Antonio,3349.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,74,West Ham United,40,"['02cc1e13-2ca4-4aea-96bb-bfef4e705ae8', '38354acd-eb46-43e0-be41-472899aa4437', '3989dd0e-90bd-4e88-96f6-1462ad1de211']",1,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:36:01.045,Pass,True
,,,,,,,,,,,,,,,,,1.43256,,,,,,,,,,,,,3989dd0e-90bd-4e88-96f6-1462ad1de211,1362,,"[9.3, 31.6]",3753997,36,,,,,-0.73955876,,Head,,,,"[15.0, 26.4]",,Low Pass,,7.7155685,,,Incomplete,,Carles Gil de Pareja Vicent,6800.0,,,,,,Interception,1,Regular Play,Aly Cissokho,27146.0,Left Back,74,West Ham United,40,"['49a70459-22f8-40cd-a468-f31348af8af2', 'a005cfdc-a337-47ee-a4be-0f13ef626a1a', 'c211be86-e66c-4c2c-bbc5-6c95efcc3ded']",2,,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:36:02.971,Pass,
,,,,,,,,,,,,,,,,,3.37723,,,,,,,,,,,,,0d47f34c-74b6-4abf-81bb-5a06798c83de,1368,,"[6.0, 44.0]",3753997,36,,,,,0.47007838,,Right Foot,,,,"[55.6, 69.2]",,High Pass,,55.63452,,,,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,Goal Kick,1,From Goal Kick,Mark Bunn,18672.0,Goalkeeper,75,Aston Villa,59,['19211c07-c61a-4e1f-97f0-c7cc518a983a'],34,,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:36:34.940,Pass,
,,,,,,,,,,,,,,,,,1.336681,,,,,,,,,,,,,21316dbf-8464-4517-a6bf-6b698d92c8cf,1374,,"[51.9, 16.8]",3753997,36,,,,,2.2730532,,Right Foot,,,,"[40.9, 29.8]",,Ground Pass,,17.029387,,,,,James Collins,3482.0,,,,,,,1,Regular Play,Winston Reid,4280.0,Left Center Back,76,West Ham United,40,['cb43e976-e77b-429c-80c7-3aa2e4f7a08a'],41,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:36:41.169,Pass,
,,,,,,,,,,,,,,,,,1.046472,,,,,,,,,,,,,e67d5048-5812-4235-90a9-2698aa2bc57d,1377,,"[44.8, 38.5]",3753997,36,,,,,0.23811378,,Right Foot,,,,"[55.1, 41.0]",,Ground Pass,,10.599056,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,James Collins,3482.0,Right Center Back,76,West Ham United,40,['37c7b4d3-695b-4795-84ed-f71f7dd34b5f'],45,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:36:45.687,Pass,
,,,,,,,,,,,,,,,,,0.627968,,,,,,,,,,,,,8cee7659-87a2-4553-a2f2-25ec85731698,1380,,"[60.0, 39.9]",3753997,36,,,,,-0.07982998,,Right Foot,,,,"[67.5, 39.3]",,Ground Pass,,7.5239615,,,,,Mark Noble,3874.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,76,West Ham United,40,['b5ed3bae-696e-42a6-87e0-378a86d747a3'],49,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:36:49.714,Pass,
,,,,,,,,,,,,,,,,,0.828673,,,,,,,,,,,,,3e003b6b-800e-4789-a8e5-d85573c2a3c0,1383,,"[67.6, 39.3]",3753997,36,,,,,-2.7985687,,Left Foot,,,,"[62.0, 37.3]",,Ground Pass,,5.9464273,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Center Midfield,76,West Ham United,40,['fb183bdc-2aa2-43dc-bb4f-2286983dda40'],50,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:36:50.422,Pass,
,,,,,,,,,,,,,,,,,1.707389,,,,,,,,,,,,,ff749ea3-7e8c-489d-baea-5906b1d96a63,1386,,"[66.9, 37.4]",3753997,36,,,,,0.42877802,,Right Foot,,,,"[98.4, 51.8]",,High Pass,,34.635387,,,Incomplete,,Enner Remberto Valencia Lastra,28559.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,76,West Ham United,40,"['1776aa96-f825-408b-9d60-11804a0ec7a7', 'a221a86b-e92e-4d0e-82f8-b53a4a2175d6']",54,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:36:54.344,Pass,
,,,,,,,,,,,,,,,,,1.708076,,,,,,,,,,,,,1776aa96-f825-408b-9d60-11804a0ec7a7,1389,,"[21.7, 28.3]",3753997,36,,,,True,-1.0845537,,,,,,"[25.4, 21.3]",,High Pass,,7.9177017,,,,,Carles Gil de Pareja Vicent,6800.0,,,,,,Recovery,1,Regular Play,Joleon Lescott,20285.0,Left Center Back,77,Aston Villa,59,"['49f41701-b3d8-4b32-a515-31a2fc0196a0', 'cfd067be-3efd-4e03-8d68-3fada0fd057c', 'ff749ea3-7e8c-489d-baea-5906b1d96a63']",56,,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:36:56.051,Pass,True
,,,,,,,,,,,,,,,,,0.366252,,,,,,,,,,,,,73a5fa38-8841-46dc-9627-82dc880e7b1f,1392,,"[25.4, 21.3]",3753997,36,,,,,-2.987274,,Left Foot,,,,"[20.9, 20.6]",,Ground Pass,,4.554119,,,,,Joleon Lescott,20285.0,,,,,,,1,Regular Play,Carles Gil de Pareja Vicent,6800.0,Center Attacking Midfield,77,Aston Villa,59,['297e3c89-0617-420f-bf0d-a3380c7721f5'],57,,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:36:57.800,Pass,
,,,,,,,,,,,,,,,,,1.27419,,,,,,,,,,,,,f70d1af8-6b88-4219-b81e-6cbc8ae47bad,1395,,"[21.5, 15.5]",3753997,36,,,,,-0.46068025,,Left Foot,,,,"[35.0, 8.8]",,Low Pass,,15.071164,,,,,Jordan Veretout,7153.0,,,,,,,1,Regular Play,Joleon Lescott,20285.0,Left Center Back,77,Aston Villa,59,['0abb2d97-8718-4d17-bc84-1b605593a0f8'],59,,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:36:59.264,Pass,
,,,,,,,,,,,,,,,,,2.759213,,,,,,,,,,,,,a61bda0a-7756-4883-8338-e33aec6b8263,1401,,"[30.0, 10.5]",3753997,37,,True,,,0.32175055,,Right Foot,,,,"[88.2, 29.9]",,High Pass,,61.348186,,,Incomplete,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,Free Kick,1,From Free Kick,Aly Cissokho,27146.0,Left Back,78,Aston Villa,59,"['086bbae4-784f-4a7a-ab9b-6a0c99a4e8ff', 'f2ead1ed-8b98-4957-8a1d-75f5addfe8f9']",34,,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:37:34.000,Pass,
,,,,,,,,,,,,,,,,,2.596545,,,,,,,,,,,,,3c633126-c91b-483e-835f-57943902fe4c,1404,,"[52.3, 18.6]",3753997,37,,,,,0.6686355,,Left Foot,,,,"[80.4, 40.8]",,High Pass,,35.81131,,,Incomplete,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,Recovery,1,From Free Kick,Aly Cissokho,27146.0,Left Back,78,Aston Villa,59,"['481c11cf-3926-4128-ae17-efb1e14727ab', '5acaa649-0a22-43c3-af0f-edb74012913e']",39,,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:37:39.547,Pass,
