50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.398347,,,,,,,,,,,,,e3bdc58a-0951-4ec7-9463-df8f9cc273e2,915,,,"[63.9, 40.4]",3754005,24,,,,-2.329174,,Right Foot,,,"[49.5, 25.2]",,Ground Pass,,20.938004,,,Erik Pieters,3467.0,,,,,,,1,From Goal Kick,Ibrahim Afellay,4891.0,Center Attacking Midfield,65,Stoke City,30,['cd8e25d9-3a05-495d-b5d2-3a2131b7535a'],34,,,,,,,,,,,,,,,,Stoke City,30,00:24:34.111,Pass,
,,,,,,,,,,,,,,,,1.177418,,,,,,,,,,,,,5dd61fce-2914-49cc-acbc-c42690661904,918,,,"[71.4, 24.0]",3754005,24,,,,-0.3865946,,Left Foot,,,"[82.7, 19.4]",,Ground Pass,,12.20041,Incomplete,,Marko Arnautović,3325.0,,,,,,,1,From Goal Kick,Erik Pieters,3467.0,Left Back,65,Stoke City,30,"['01a5936a-b578-4015-9e0b-b47c32306f03', '6f4f6e74-aa47-453e-ac30-dea935186521']",40,,,,,,,,,,,,,,,,Stoke City,30,00:24:40.215,Pass,
,,,,,,,,,,,,,,,,1.801016,,,,,,,,,,,,,67c32c15-aa23-436e-9348-59864e36edb6,923,,,"[63.9, 73.8]",3754005,24,,,,-0.022095852,,Right Foot,,,"[82.0, 73.4]",,Ground Pass,,18.10442,,,Daryl Janmaat,3650.0,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Wing,66,Newcastle United,37,['5ad9b402-5afc-46eb-ab64-08beed77f245'],46,,,,,,,,,,,,,,,,Newcastle United,37,00:24:46.512,Pass,
,,,,,,,,,,,,,,,,0.159201,,,,,,,,,,,,,c34be449-e246-43e5-a3ec-50a6f5f45039,926,,,"[82.2, 73.4]",3754005,24,,,,-1.0232341,,Right Foot,,,"[84.7, 69.3]",,Ground Pass,,4.802083,Incomplete,,Georginio Wijnaldum,3567.0,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,66,Newcastle United,37,"['88c2a3e9-4043-4dc9-a1fb-83c9f968fe52', 'bfe2efdf-e780-4e19-a20c-f86b17a0533f']",48,,,,,,,,,,,,,,,,Newcastle United,37,00:24:48.623,Pass,
,,,,,,,,,,,,,,,,0.72532,,,,,,,,,,,,,066aad1c-fa0e-42fb-941a-9ff4deb0bc85,930,,,"[85.3, 80.0]",3754005,25,,,,-0.6771276,,,,,"[95.5, 71.8]",,Low Pass,,13.087399,,,Georginio Wijnaldum,3567.0,,,,,,Throw-in,1,From Throw In,Daryl Janmaat,3650.0,Right Back,67,Newcastle United,37,['ed29eab8-c705-4e09-9f72-950a794a9e03'],43,,,,,,,,,,,,,,,,Newcastle United,37,00:25:43.818,Pass,
,,,,,,,,,,,,,,,,1.12787,,,,,,,,,,,,,72c7d696-6e70-4c94-932e-419c0aa02c79,932,,,"[95.5, 71.8]",3754005,25,,,,2.5175695,,Right Foot,,,"[88.0, 77.2]",,Low Pass,,9.241753,,,Daryl Janmaat,3650.0,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Center Attacking Midfield,67,Newcastle United,37,['8ec996c8-e8bf-47e7-be04-5a26142b3e4d'],44,,,,,,,,,,,,,,,,Newcastle United,37,00:25:44.543,Pass,
,,,,,,,,,,,,,,,,1.615256,,,,,,,,,,,,,90f0fb11-7db1-4ebd-aa5e-f73b87e5fc6f,934,,,"[86.6, 76.8]",3754005,25,,,,-0.3620874,,Left Foot,,,"[106.4, 69.3]",,High Pass,,21.17286,Incomplete,,Moussa Sissoko,3091.0,,,,,,,1,From Throw In,Daryl Janmaat,3650.0,Right Back,67,Newcastle United,37,"['643aab3f-3621-4d0c-b598-670665adde0a', '9c4e8c3d-cc88-4eec-893f-856a39603a11']",45,,,,,,,,,,,,,,,,Newcastle United,37,00:25:45.671,Pass,
,,,,,,,,,,,,,,,,3.435323,,,,,,,,,,,,,81a70bc4-318d-4dc8-9161-4dc929b9294a,939,,,"[9.6, 16.9]",3754005,25,,,,-0.072067484,,Right Foot,,,"[47.0, 14.2]",,High Pass,,37.497334,Unknown,,Jonathan Walters,3670.0,,,,,,,1,From Counter,Glenn Whelan,9625.0,Left Defensive Midfield,68,Stoke City,30,['99283602-bb6a-4320-a089-83f55829666d'],49,,,,,,,,,,,,,,,,Stoke City,30,00:25:49.986,Pass,
,,,,,,,,,,,,,,,,1.302094,,,,,,,,,,,,,16b19583-daf4-46d1-ab78-f012bc4702f6,945,,,"[50.6, 13.1]",3754005,26,,,,2.6562681,,Left Foot,,,"[36.0, 20.8]",,Ground Pass,,16.50606,,,Marc Muniesa Martínez,6560.0,,,,,,Free Kick,1,From Free Kick,Erik Pieters,3467.0,Left Back,69,Stoke City,30,['9497156a-2fbf-490c-a7c5-968d85aebd88'],7,,,,,,,,,,,,,,,,Stoke City,30,00:26:07.440,Pass,
,,,,,,,,,,,,,,,,1.95535,,,,,,,,,,,,,9ea0576c-805c-4910-bba5-e6f306d1c2de,948,,,"[36.2, 26.0]",3754005,26,,,,1.5170846,,Left Foot,,,"[37.7, 53.9]",,Ground Pass,,27.940294,,,Philipp Wollscheid,40121.0,,,,,,,1,From Free Kick,Marc Muniesa Martínez,6560.0,Left Center Back,69,Stoke City,30,['140ec7f4-5baa-4a6a-a554-46870507c9c7'],9,,,,,,,,,,,,,,,,Stoke City,30,00:26:09.837,Pass,
,,,,,,,,,,,,,,,,0.923549,,,,,,,,,,,,,c8b96dd4-d675-43a8-99dd-0d4bf1b24d3f,951,,,"[43.1, 52.9]",3754005,26,,,,-0.7462026,,Right Foot,,,"[53.7, 43.1]",,Ground Pass,,14.436066,,,Glenn Whelan,9625.0,,,,,,,1,From Free Kick,Philipp Wollscheid,40121.0,Right Center Back,69,Stoke City,30,['b06b01e7-736c-452b-a665-3b3c9bc82da3'],12,,,,,,,,,,,,,,,,Stoke City,30,00:26:12.473,Pass,
,,,,,,,,,,,,,,,,1.646707,,,,,,,,,,,,,15c9f4bb-b827-40cc-8588-4a31455b4933,954,,,"[52.9, 43.9]",3754005,26,,,,1.4301919,,Right Foot,,,"[57.5, 76.4]",,Ground Pass,,32.823925,,,Geoff Cameron,3480.0,,,,,,,1,From Free Kick,Glenn Whelan,9625.0,Left Defensive Midfield,69,Stoke City,30,['d1b32044-6d9b-4584-814f-8421ef59dbbc'],16,,,,,,,,,,,,,,,,Stoke City,30,00:26:16.669,Pass,
,,,,,,,,,,,,,,,,1.188645,,,,,,,,,,,,,b1574d39-1c4e-4833-bbdb-bd341135f5d9,957,,,"[68.3, 77.9]",3754005,26,,,,-0.14189705,,Right Foot,,,"[85.8, 75.4]",,Ground Pass,,17.67767,,,Xherdan Shaqiri,3533.0,,,,,,,1,From Free Kick,Geoff Cameron,3480.0,Right Back,69,Stoke City,30,['e92bfa05-9a6c-47f3-8a95-49573d3af239'],20,,,,,,,,,,,,,,,,Stoke City,30,00:26:20.216,Pass,
,,,,,,,,,,,,,,,,1.208591,,,,,,,,,,,,,fd4f01f3-a84b-45d4-ab84-903dcb28d500,961,,,"[82.4, 75.4]",3754005,26,,,,-0.7969807,,Left Foot,,,"[95.2, 62.3]",,Ground Pass,,18.315294,Incomplete,,Jonathan Walters,3670.0,,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Right Wing,69,Stoke City,30,"['30fba867-0878-4132-8e56-f2264d0e1560', 'f03fad03-1a41-463a-80a3-167a963da7ae']",25,,,,,,,,,,,,,,,,Stoke City,30,00:26:25.781,Pass,
,,,,,,,,,,,,,,,,0.660744,,,,,,,,,,,,,9e53f868-fd5e-4073-af6d-5a368ead4b77,966,,,"[29.1, 11.8]",3754005,26,,,,1.549523,,Left Foot,,,"[29.3, 21.2]",,Ground Pass,,9.402127,,,Jack Colback,9649.0,,,,,,,1,Regular Play,Yoan Gouffran,43757.0,Left Wing,70,Newcastle United,37,['231a9bb0-3736-44a3-81a1-cbe57016276f'],29,,,,,,,,,,,,,,,,Newcastle United,37,00:26:29.854,Pass,
,,,,,,,,,,,,,,,,1.082373,,,,,,,,,,,,,10001005-84b2-47b4-8471-235bfb55526b,969,,,"[31.0, 25.3]",3754005,26,,,,0.7612093,,Left Foot,,,"[43.7, 37.4]",,Ground Pass,,17.54138,,,Moussa Sissoko,3091.0,,,,,,,1,Regular Play,Jack Colback,9649.0,Left Center Midfield,70,Newcastle United,37,['7a854511-f454-45f0-8197-ccb77150b6f2'],32,,,,,,,,,,,,,,,,Newcastle United,37,00:26:32.246,Pass,
,,,,,,,,,,,,,,,,0.534792,,,,,,,,,,,,,7e7915fb-bc5f-4ab6-ac71-b1b60c2a159d,971,,,"[43.9, 37.6]",3754005,26,,,,-1.4553697,,Right Foot,,,"[44.7, 30.7]",,Ground Pass,,6.946222,,,Georginio Wijnaldum,3567.0,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Wing,70,Newcastle United,37,['56d1ec8a-c7c9-4dbc-81ba-f8ce56994468'],33,,,,,,,,,,,,,,,,Newcastle United,37,00:26:33.329,Pass,
,,,,,,,,,,,,,,,,2.60657,,,,,,,,,,,,,10c2e210-c158-4fca-adff-7c8217cc8774,973,,,"[45.1, 30.9]",3754005,26,,,,0.66414714,,Right Foot,,,"[71.8, 51.8]",,Ground Pass,,33.907227,Incomplete,,Daryl Janmaat,3650.0,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,70,Newcastle United,37,"['5168e4c5-d31e-4fd0-b386-51e800ca373e', '65397f81-cf9d-400d-96ff-d8aa843d6ccd']",33,,,,,,,,,,,,,,,,Newcastle United,37,00:26:33.863,Pass,
,,,,,,,,,,,,,,,,1.137004,,,,,,,,,,,,,272cd288-2589-4a39-9e76-ee8c6718b166,977,,,"[41.6, 10.8]",3754005,26,,,,1.1686096,,Left Foot,,,"[47.3, 24.2]",,Ground Pass,,14.561936,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,71,Stoke City,30,['4b37cec2-0247-4d67-9b40-70f1004f93d3'],40,,,,,,,,,,,,,,,,Stoke City,30,00:26:40.359,Pass,
,,,,,,,,,,,,,,,,1.858844,,,,,,,,,,,,,fe95219a-8a9c-45e0-8b98-a287531e726f,981,,,"[48.5, 26.2]",3754005,26,,,,2.001489,,Right Foot,,,"[36.6, 52.1]",,Ground Pass,,28.502983,,,Philipp Wollscheid,40121.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,71,Stoke City,30,"['1e55856d-0088-4c51-8cc9-1bfe9cec3d90', '35b54763-d952-4ec1-9be5-38fc5da252bb']",43,,,,,,,,,,,,,,,,Stoke City,30,00:26:43.096,Pass,True
,,,,,,,,,,,,,,,,1.554165,,,,,,,,,,,,,9d43822b-9513-4a5d-8001-159833f969d6,984,,,"[42.7, 58.7]",3754005,26,,,,0.66541,,Left Foot,,,"[66.4, 77.3]",,Ground Pass,,30.12723,,,Geoff Cameron,3480.0,,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Right Center Back,71,Stoke City,30,['fa679b62-21c7-4535-abe0-d3ec897ee9a4'],48,,,,,,,,,,,,,,,,Stoke City,30,00:26:48.292,Pass,
,,,,,,,,,,,,,,,,0.880163,,,,,,,,,,,,,db5d56e6-8276-4ba9-9b9b-ee407e1387e8,987,,,"[66.2, 77.3]",3754005,26,,,,-1.0557235,,Right Foot,,,"[72.2, 66.7]",,Ground Pass,,12.180312,,,Xherdan Shaqiri,3533.0,,,,,,,1,Regular Play,Geoff Cameron,3480.0,Right Back,71,Stoke City,30,['936170fc-8765-4bb4-ab09-3e74f4b9b76e'],49,,,,,,,,,,,,,,,,Stoke City,30,00:26:49.994,Pass,
,,,,,,,,,,,,,,,,0.995048,,,,,,,,,,,,,3dd0f10f-a2f4-467a-b7ae-6247fad18d73,995,,,"[45.4, 27.6]",3754005,26,,,,-2.9856367,,Right Foot,,,"[29.5, 25.1]",,Ground Pass,,16.09534,,,Jamaal Lascelles,3081.0,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,72,Newcastle United,37,['b3439e7f-56c7-425e-ac80-57ee31b4cf65'],58,,,,,,,,,,,,,,,,Newcastle United,37,00:26:58.747,Pass,
,,,,,,,,,,,,,,,,0.796021,,,,,,,,,,,,,c6eb7d3f-8b23-4475-a68a-2ec9ec616d85,998,,,"[29.3, 22.6]",3754005,27,,,,-0.2146849,,Right Foot,,,"[42.6, 19.7]",,Ground Pass,,13.612494,,,Jack Colback,9649.0,,,,,,,1,Regular Play,Jamaal Lascelles,3081.0,Left Center Back,72,Newcastle United,37,['c2fae65c-5003-4253-9f15-06c7a89d71b8'],1,,,,,,,,,,,,,,,,Newcastle United,37,00:27:01.280,Pass,
,,,,,,,,,,,,,,,,1.192967,,,,,,,,,,,,,2fd9c04c-6011-493c-bbc4-c1aefdb25f49,1001,,,"[45.8, 19.9]",3754005,27,,,,0.0391956,,Left Foot,,,"[66.2, 20.7]",,Ground Pass,,20.41568,,,Aleksandar Mitrović,4269.0,,,,,,,1,Regular Play,Jack Colback,9649.0,Left Center Midfield,72,Newcastle United,37,['500db912-3cf9-499b-9b2a-c080269fea2f'],3,,,,,,,,,,,,,,,,Newcastle United,37,00:27:03.695,Pass,
,,,,,,,,,,,,,,,,0.661661,,,,,,,,,,,,,2d516e8b-ba37-4ccb-b187-c14b4fea041f,1005,,,"[65.3, 20.1]",3754005,27,,,,1.9874986,,Right Foot,,,"[62.6, 26.2]",,Ground Pass,,6.670832,,,Jack Colback,9649.0,,,,,,,1,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,72,Newcastle United,37,"['8306dd54-9fd2-4dea-baa5-d497bf6d3b11', 'f26c7fb1-046f-4898-924d-8b26526c2fa6']",5,,,,,,,,,,,,,,,,Newcastle United,37,00:27:05.645,Pass,True
,,,,,,,,,,,,,,,,0.235035,,,,,,,,,,,,,c379adec-af00-43ed-b5de-80186653ab0b,1008,,,"[65.8, 30.7]",3754005,27,,,,1.423718,,Left Foot,,,"[66.2, 33.4]",,Ground Pass,,2.7294688,Incomplete,,Georginio Wijnaldum,3567.0,,,,,,,1,Regular Play,Jack Colback,9649.0,Left Center Midfield,72,Newcastle United,37,"['8ad4a200-7433-4336-9ae6-94b656c64bfc', '92d54f67-d3ec-4420-88bb-52992a71c4c1']",7,,,,,,,,,,,,,,,,Newcastle United,37,00:27:07.092,Pass,
,,,,,,,,,,,,,,,,1.431281,,,,,,,,,,,,,d1b3ec37-7944-4489-a9e9-fbe919afdaa5,1012,,,"[54.8, 55.2]",3754005,27,,,,-3.070285,,Right Foot,,,"[46.4, 54.6]",,Ground Pass,,8.421401,,,Philipp Wollscheid,40121.0,,,,,,Recovery,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,73,Stoke City,30,"['3bafcee7-a94f-4776-b34d-1a74d48774ac', '4b1f001c-54fc-40fe-891a-e52d6d0ce454']",9,,,,,,,,,,,,,,,,Stoke City,30,00:27:09.300,Pass,True
,,,,,,,,,,,,,,,,0.964996,,,,,,,,,,,,,13194974-df20-4e00-95f0-162f69891547,1015,,,"[41.0, 61.0]",3754005,27,,,,0.8299546,,Right Foot,,,"[48.5, 69.2]",,Ground Pass,,11.112605,,,Geoff Cameron,3480.0,,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Right Center Back,73,Stoke City,30,['0603f1d3-e1b3-48f4-8803-756240b19156'],12,,,,,,,,,,,,,,,,Stoke City,30,00:27:12.027,Pass,
,,,,,,,,,,,,,,,,1.208273,,,,,,,,,,,,,d2953fad-47a3-407a-991a-be0f4a9b0c22,1018,,,"[51.4, 66.7]",3754005,27,,,,-1.783327,,Right Foot,,,"[47.3, 47.7]",,Ground Pass,,19.437336,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Geoff Cameron,3480.0,Right Back,73,Stoke City,30,['8a44c751-6518-40d6-88ec-08cc70b8fa93'],14,,,,,,,,,,,,,,,,Stoke City,30,00:27:14.842,Pass,
,,,,,,,,,,,,,,,,1.409135,,,,,,,,,,,,,23557e1b-3cb1-43f9-861a-22a1f39217eb,1021,,,"[52.9, 32.7]",3754005,27,,,,-1.0508499,,Right Foot,,,"[68.3, 5.8]",,Ground Pass,,30.99629,,,Marko Arnautović,3325.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,73,Stoke City,30,['e7df5a1b-bead-4a48-9903-be88f260ee08'],18,,,,,,,,,,,,,,,,Stoke City,30,00:27:18.743,Pass,
,,,,,,,,,,,,,,,,1.396376,,,,,,,,,,,,,6a07274e-d8f1-43c6-9d65-81d7c0e7ffd8,1024,,,"[65.0, 10.4]",3754005,27,,,,2.5182586,,Right Foot,,,"[49.7, 21.4]",,Ground Pass,,18.843832,,,Marc Muniesa Martínez,6560.0,,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,73,Stoke City,30,['9c24e91c-8cd2-42e9-84f2-baa7547a95d8'],22,,,,,,,,,,,,,,,,Stoke City,30,00:27:22.233,Pass,
,,,,,,,,,,,,,,,,1.025859,,,,,,,,,,,,,72c8db74-a9f5-4e4d-adef-6c34ddc032aa,1027,,,"[52.9, 21.7]",3754005,27,,,,-1.3802782,,Left Foot,,,"[55.6, 7.7]",,Ground Pass,,14.25798,,,Erik Pieters,3467.0,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,73,Stoke City,30,['12109fa4-2617-484f-91b1-82775476a083'],27,,,,,,,,,,,,,,,,Stoke City,30,00:27:27.200,Pass,
,,,,,,,,,,,,,,,,1.579551,,,,,,,,,,,,,ae249c41-43da-4a37-9399-7f5ff4acec43,1030,,,"[55.0, 10.6]",3754005,27,,,,2.857125,,Left Foot,,,"[37.9, 15.6]",,Ground Pass,,17.816004,,,Marc Muniesa Martínez,6560.0,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,73,Stoke City,30,['bed016eb-4be7-429d-bdd9-6b3a4833acda'],29,,,,,,,,,,,,,,,,Stoke City,30,00:27:29.403,Pass,
,,,,,,,,,,,,,,,,1.067366,,,,,,,,,,,,,cfbc64b3-18d2-4f1f-820b-c63023d6a019,1033,,,"[62.9, 13.8]",3754005,27,,,,1.4176427,,Left Foot,,,"[65.2, 28.7]",,Ground Pass,,15.076471,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,73,Stoke City,30,['f5a33e81-3fb8-4698-b2cd-71cd93c6aa64'],37,,,,,,,,,,,,,,,,Stoke City,30,00:27:37.933,Pass,
,,,,,,,,,,,,,,,,2.668619,,,,,,,,,,,,,1dabca61-7f0d-488b-8ab0-5fe8544e6ba9,1037,,,"[70.2, 33.1]",3754005,27,,,,0.91722584,,Left Foot,,,"[101.6, 74.1]",,High Pass,,51.642616,,,Xherdan Shaqiri,3533.0,,,True,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Right Defensive Midfield,73,Stoke City,30,"['3ba81a9f-22fb-45c8-9041-c958615de3b7', 'bdedf4d5-2ffd-4a3a-b0ed-0d7f497be95f']",40,,,,,,,,,,,,,,,,Stoke City,30,00:27:40.618,Pass,True
,,,,,,,,,,,,,,,,1.261072,,,,,,,,,,,,,9921ff6d-269c-480d-8adc-96ec74be15f0,1040,,,"[104.1, 71.6]",3754005,27,,,,-2.7242439,,Right Foot,,,"[93.5, 66.9]",,Ground Pass,,11.595258,,,Geoff Cameron,3480.0,,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Right Wing,73,Stoke City,30,['fcbaf958-b59e-42b8-9ac8-b46eb804cdfe'],47,,,,,,,,,,,,,,,,Stoke City,30,00:27:47.735,Pass,
,,,,,,,,,,,,,,,,0.586148,,,,,,,,,,,,,2ec28ff0-77d1-43f1-93df-85eec44c85df,1043,,,"[93.5, 66.9]",3754005,27,,,,-0.9263022,,Right Foot,,,"[105.6, 50.8]",,High Pass,,20.14001,Incomplete,,Jonathan Walters,3670.0,,,,,,,1,Regular Play,Geoff Cameron,3480.0,Right Back,73,Stoke City,30,"['0342ea09-5617-4053-ab1a-ea9b033f5de7', 'a1a94778-a5c7-453d-a20f-02a1c5501418']",49,,,,,,,,,,,,,,,,Stoke City,30,00:27:49.036,Pass,
,,,,,,,,,,,,,,,,2.516708,,,,,,,,,,,,,d3c23438-07b7-45dc-9932-0a489bc536d3,1048,,,"[17.9, 54.3]",3754005,27,,,,0.49356386,,Right Foot,,,"[49.5, 71.3]",,Ground Pass,,35.882587,,,Georginio Wijnaldum,3567.0,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Wing,74,Newcastle United,37,['d43d3184-ebc6-42b2-8869-371c35d77142'],53,,,,,,,,,,,,,,,,Newcastle United,37,00:27:53.379,Pass,
,,,,,,,,,,,,,,,,0.874344,,,,,,,,,,,,,a0297e61-2939-490f-b629-0bcbd3e8f3f6,1052,,,"[39.9, 66.4]",3754005,28,,,,1.1198599,,Right Foot,,,"[44.5, 75.9]",,Ground Pass,,10.555094,,,Daryl Janmaat,3650.0,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,74,Newcastle United,37,['45e1e0f7-869f-46c0-8689-978fa3c1ce20'],2,,,,,,,,,,,,,,,,Newcastle United,37,00:28:02.480,Pass,
,,,,,,,,,,,,,,,,0.75484,,,,,,,,,,,,,e48ef8c4-6eb6-4700-bffc-7df3d2dfa83b,1055,,,"[44.7, 75.9]",3754005,28,,,,-0.11168286,,Right Foot,,,"[55.4, 74.7]",,Ground Pass,,10.767079,,,Moussa Sissoko,3091.0,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,74,Newcastle United,37,['ca562cc4-6bfb-44c8-9c16-f14f50c042d5'],3,,,,,,,,,,,,,,,,Newcastle United,37,00:28:03.394,Pass,
,,,,,,,,,,,,,,,,1.083454,,,,,,,,,,,,,3c54719c-9b27-4bfd-8e89-25a858e043b9,1058,,,"[54.3, 74.9]",3754005,28,,,,-2.1209621,,Right Foot,,,"[49.7, 67.4]",,Low Pass,,8.798295,,,Georginio Wijnaldum,3567.0,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Wing,74,Newcastle United,37,"['042cd8f9-9486-4085-a89b-39b97955cafb', '1b5047cd-c23a-47a4-b733-ff0105abc0c3']",4,,,,,,,,,,,,,,,,Newcastle United,37,00:28:04.149,Pass,True
,,,,,,,,,,,,,,,,1.191621,,,,,,,,,,,,,5915b084-dc1e-4af1-87cd-a42a2d3e3f8a,1062,,,"[63.9, 66.3]",3754005,28,,,,0.60374933,,Right Foot,,,"[75.5, 74.3]",,Ground Pass,,14.091132,,,Moussa Sissoko,3091.0,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,74,Newcastle United,37,['89540ae2-b8c9-47cb-960b-f240f13de719'],8,,,,,,,,,,,,,,,,Newcastle United,37,00:28:08.657,Pass,
,,,,,,,,,,,,,,,,3.03799,,,,,,,,,,,,,f369bcd8-5404-4ca7-9be9-c00cd7b1f2c6,1065,,,"[76.2, 70.5]",3754005,28,,,,-1.2477587,,Right Foot,,,"[91.8, 23.9]",,High Pass,,49.141834,Incomplete,,Yoan Gouffran,43757.0,,,True,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Wing,74,Newcastle United,37,"['880b8bcf-1bad-446a-83c0-e9dc6bd61172', 'a3d51a6a-6b85-4c15-a3ec-d74b176db866']",11,,,,,,,,,,,,,,,,Newcastle United,37,00:28:11.860,Pass,
,,,,,,,,,,,,,,,,3.763373,,,,,,,,,,,,,880b8bcf-1bad-446a-83c0-e9dc6bd61172,1067,,,"[28.3, 56.2]",3754005,28,,,,-1.1121403,,Head,,,"[40.2, 32.1]",,Low Pass,,26.877872,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,Interception,1,Regular Play,Geoff Cameron,3480.0,Right Back,74,Newcastle United,37,"['a9d11553-63e8-473e-9948-f3aa3140e421', 'f369bcd8-5404-4ca7-9be9-c00cd7b1f2c6']",14,,,,,,,,,,,,,,,,Stoke City,30,00:28:14.898,Pass,
,,,,,,,,,,,,,,,,0.674698,,,,,,,,,,,,,0622e60d-c317-4a52-9e1f-a1f6f63a8530,1074,,,"[38.7, 48.7]",3754005,28,,,,0.8547313,,Left Foot,,,"[45.4, 56.4]",,Ground Pass,,10.206861,,,Moussa Sissoko,3091.0,,,,,,Recovery,1,Regular Play,Jack Colback,9649.0,Left Center Midfield,74,Newcastle United,37,"['9435bb67-1dc9-4e6e-8243-14312599ccf0', 'ac9e7d0c-8dac-471b-b604-04438da6aef1']",26,,,,,,,,,,,,,,,,Newcastle United,37,00:28:26.920,Pass,True
,,,,,,,,,,,,,,,,0.885151,,,,,,,,,,,,,8769d46e-f653-4d56-a542-284172a1e815,1076,,,"[45.4, 56.2]",3754005,28,,,,3.0947518,,Right Foot,,,"[32.6, 56.8]",,Ground Pass,,12.8140545,,,Daryl Janmaat,3650.0,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Wing,74,Newcastle United,37,['6e55f8d4-c50c-498b-8e74-ca5bd45082d8'],27,,,,,,,,,,,,,,,,Newcastle United,37,00:28:27.595,Pass,
,,,,,,,,,,,,,,,,0.968218,,,,,,,,,,,,,862e752e-9cdc-49e6-93a5-f22c70912c33,1079,,,"[30.8, 58.2]",3754005,28,,,,-0.46911204,,Right Foot,,,"[38.1, 54.5]",,Ground Pass,,8.184131,,,Jack Colback,9649.0,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,74,Newcastle United,37,['4a791fe8-4726-4b80-8bbb-b9de5f7920ac'],29,,,,,,,,,,,,,,,,Newcastle United,37,00:28:29.403,Pass,
,,,,,,,,,,,,,,,,1.19985,,,,,,,,,,,,,0363ca18-5090-4e20-a4d2-3bdbb19408ab,1082,,,"[38.3, 56.8]",3754005,28,,,,0.6495494,,Left Foot,,,"[46.2, 62.8]",,Ground Pass,,9.920181,,,Moussa Sissoko,3091.0,,,,,,,1,Regular Play,Jack Colback,9649.0,Left Center Midfield,74,Newcastle United,37,['9f801124-87db-46ca-8a98-47d4288e7e10'],31,,,,,,,,,,,,,,,,Newcastle United,37,00:28:31.278,Pass,
