50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938f7735-cce7-4063-96e5-5b21697cd0cc,2818,,,"[80.7, 63.6]",3754137,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tom Davies,3652.0,Center Defensive Midfield,149,Everton,29,['f50ed879-c0b1-42d0-b3d2-a59da9d9c5a6'],5,,,,,,,,,,,,,,,,,Everton,29,00:40:05.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63b368c3-84eb-4a2d-ae69-c9fdc8fbf738,2821,,,"[82.0, 48.2]",3754137,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ross Barkley,4275.0,Right Wing,149,Everton,29,['c9e6521c-84d7-4952-9716-507ec22f74ae'],7,,,,,,,,,,,,,,,,,Everton,29,00:40:07.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67fc16c2-3ddc-454f-97f7-19979dc2a2b8,2824,,,"[88.9, 58.7]",3754137,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leon Osman,42947.0,Left Center Midfield,149,Everton,29,['af133b1e-84ef-48c6-ab44-dfc9becbe090'],9,,,,,,,,,,,,,,,,,Everton,29,00:40:09.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a506a032-2864-4624-954a-c935ec2cd615,2827,,,"[78.1, 69.8]",3754137,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tom Davies,3652.0,Center Defensive Midfield,149,Everton,29,['8106e393-76c5-408a-b1dc-64ab9738cf6a'],10,,,,,,,,,,,,,,,,,Everton,29,00:40:10.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85d895b9-4f9f-4b82-b143-f121af7bdb00,2830,,,"[89.9, 76.2]",3754137,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leon Osman,42947.0,Left Center Midfield,149,Everton,29,['5347b433-71aa-439f-ac64-35bf5a5b9ebc'],15,,,,,,,,,,,,,,,,,Everton,29,00:40:15.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a2cc96d-bc4b-420f-b090-03155e47a283,2833,,,"[81.5, 54.6]",3754137,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ross Barkley,4275.0,Right Wing,149,Everton,29,['23caccd1-df57-4641-9c3f-d63fb4bc9e6d'],19,,,,,,,,,,,,,,,,,Everton,29,00:40:19.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e057668e-6dfd-457f-b48b-aecb25029935,2836,,,"[75.8, 28.6]",3754137,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ramiro Funes Mori,4629.0,Left Center Back,149,Everton,29,['622be998-1856-4012-9973-5fcd41c2eaf0'],23,,,,,,,,,,,,,,,,,Everton,29,00:40:23.787,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115f3a6c-511d-4879-a252-957608e5f2b3,2841,,,"[85.1, 42.6]",3754137,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shane Long,3842.0,Right Center Forward,150,Southampton,25,['8fbfc092-cdd2-48df-ae23-903cf6717e41'],55,,,,,,,,,,,,,,,,,Southampton,25,00:40:55.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba216829-daaf-4059-96bb-18587a6a63db,2850,,,"[67.6, 46.0]",3754137,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Steven Davis,3828.0,Right Defensive Midfield,150,Southampton,25,['906e8dda-a3be-46c0-93b5-50cd1a6b5aad'],59,,,,,,,,,,,,,,,,,Southampton,25,00:40:59.088,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac7f1a68-ba7f-4af7-a254-54f5059c5271,2853,,,"[72.4, 72.6]",3754137,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rhu-endly Martina,3590.0,Right Back,150,Southampton,25,['ec6ffead-d886-41d9-bb1b-aff3c6c89ecb'],1,,,,,,,,,,,,,,,,,Southampton,25,00:41:01.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273d3e22-116b-44d1-92e7-fff8003d6b54,2856,,,"[116.7, 28.7]",3754137,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sadio Mané,3629.0,Left Midfield,150,Southampton,25,['3aaa3dcb-47b9-4b2c-8c1a-c40d3df0ea39'],9,,,,,,,,,,,,,,,,,Southampton,25,00:41:09.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb8f72c0-3159-4ad2-9a29-7d2ea3c8017f,2861,,,"[93.6, 27.1]",3754137,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordy Clasie,16181.0,Left Defensive Midfield,150,Southampton,25,['017f7335-cd42-4eae-9090-5f9e577a512c'],17,,,,,,,,,,,,,,,,,Southampton,25,00:41:17.716,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5925b0f0-362a-4731-923a-5f9e7ed94f81,2864,,,"[99.4, 40.5]",3754137,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dušan Tadić,3831.0,Right Midfield,150,Southampton,25,['1eef072b-0331-414d-9690-c052299fd24e'],18,,,,,,,,,,,,,,,,,Southampton,25,00:41:18.458,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15bf6119-83cd-48c4-9d4a-b4ce92530fb7,2867,,,"[107.9, 33.3]",3754137,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordy Clasie,16181.0,Left Defensive Midfield,150,Southampton,25,['930433b2-7891-4397-91b7-548dcef9aa0e'],19,,,,,,,,,,,,,,,,,Southampton,25,00:41:19.686,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a658b88f-5262-4bbe-90bd-d4ed5caa5503,2876,,,"[16.1, 75.4]",3754137,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Callum Connolly,10484.0,Right Back,150,Southampton,25,['7e4851eb-8c5a-44d6-873a-d085ae7f528a'],27,,,,,,,,,,,,,,,,,Everton,29,00:41:27.156,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0a1eb4f-46a7-4928-915d-a2bf44fa8c6f,2881,,,"[89.2, 30.6]",3754137,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Davis,3828.0,Right Defensive Midfield,152,Southampton,25,['194d9d17-c3b4-4b2b-b268-ccc1759cd61a'],51,,,,,,,,,,,,,,,,,Southampton,25,00:41:51.558,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c807acf-ff04-4766-95f7-da682cd07254,2888,,,"[35.9, 47.4]",3754137,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Mirallas,4317.0,Left Wing,152,Southampton,25,['70d4c6f9-ede1-4d2b-be9d-e7e9852faadd'],53,,,,,,,,,,,,,,,,,Everton,29,00:41:53.902,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e3e9635-1648-4d7a-bd0a-55a236105ab2,2893,,,"[99.4, 25.3]",3754137,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shane Long,3842.0,Right Center Forward,152,Southampton,25,['75bbbd24-5251-423e-a6a6-4284d5695a28'],56,,,,,,,,,,,,,,,,,Southampton,25,00:41:56.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11e01a57-117b-4f6f-bb74-f30daa0248d6,2896,,,"[100.5, 36.4]",3754137,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jay Rodriguez,3685.0,Left Center Forward,152,Southampton,25,['4c75ab09-368c-416d-8287-2e87529b62cc'],56,,,,,,,,,,,,,,,,,Southampton,25,00:41:56.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b14a24b-0d1e-437f-b687-d84338707b14,2900,,,"[14.9, 29.4]",3754137,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Oviedo,5836.0,Left Back,153,Everton,29,['9e874509-62c7-4743-85f1-8843f30bb590'],59,,,,,,,,,,,,,,,,,Everton,29,00:41:59.206,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28cbd7c6-6b60-4dd6-9d57-1e1268e2ab0f,2904,,,"[40.5, 20.5]",3754137,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ross Barkley,4275.0,Right Wing,153,Everton,29,['0c502bef-8fb5-44c7-85fd-b55e92022964'],3,,,,,,,,,,,,,,,,,Everton,29,00:42:03.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458e0c8-b5d4-4c58-a950-531c5473c129,2909,,,"[67.6, 47.2]",3754137,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordy Clasie,16181.0,Left Defensive Midfield,154,Southampton,25,['5cce7b98-cdb7-4200-be19-ae6a241c8ab5'],5,,,,,,,,,,,,,,,,,Southampton,25,00:42:05.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d80f07f-ae10-441b-9065-a1488ea7809f,2912,,,"[93.6, 74.1]",3754137,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Right Midfield,154,Southampton,25,['9e1b6853-bbc6-4886-9584-b49f79c80b15'],8,,,,,,,,,,,,,,,,,Southampton,25,00:42:08.526,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95435662-bfbb-4fed-ab4e-650a1c3ed21e,2915,,,"[88.4, 64.0]",3754137,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Davis,3828.0,Right Defensive Midfield,154,Southampton,25,['abca6e0c-65c9-40b6-8e31-e95ef27c14aa'],10,,,,,,,,,,,,,,,,,Southampton,25,00:42:10.273,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729e2908-43c4-4c0f-8f4d-50ab1a3a150f,2919,,,"[44.4, 17.7]",3754137,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ross Barkley,4275.0,Right Wing,154,Southampton,25,['26be4ff1-9bd1-45bb-bef1-9f1ca1dfcc2d'],13,,,,,,,,,,,,,,,,,Everton,29,00:42:13.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cce0d21-ae23-4c1c-9c10-28b8af8fa358,2925,,,"[72.0, 50.6]",3754137,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordy Clasie,16181.0,Left Defensive Midfield,154,Southampton,25,['5dee56e4-d161-4f11-a9e1-12b0f7856b2a'],17,,,,,,,,,,,,,,,,,Southampton,25,00:42:17.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f102cc5-0413-4517-9034-136911531686,2928,,,"[75.7, 17.4]",3754137,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Bertrand,20045.0,Left Back,154,Southampton,25,['3465be31-9872-4be9-94c9-39441b8dda38'],20,,,,,,,,,,,,,,,,,Southampton,25,00:42:20.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96083a76-35b6-4453-9293-6c6bb2b05784,2932,,,"[101.5, 7.5]",3754137,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadio Mané,3629.0,Left Midfield,154,Southampton,25,['41fbdc5d-d26c-453a-9522-3aafaec1cc95'],25,,,,,,,,,,,,,,,,,Southampton,25,00:42:25.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581eee2b-397c-4dbd-847b-622f5d0e253a,2935,,,"[99.6, 72.1]",3754137,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Right Midfield,154,Southampton,25,['cafa17e8-9933-4655-9272-3e33ff2b56f6'],31,,,,,,,,,,,,,,,,,Southampton,25,00:42:31.335,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281d366d-1399-4173-99be-7e375e98bc7d,2938,,,"[110.9, 60.1]",3754137,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rhu-endly Martina,3590.0,Right Back,154,Southampton,25,['700aecff-ae8e-4434-8610-cb6c43f8970e'],33,,,,,,,,,,,,,,,,,Southampton,25,00:42:33.891,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfb16e56-8183-46d2-9180-5004ecf62f90,2941,,,"[111.9, 44.6]",3754137,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadio Mané,3629.0,Left Midfield,154,Southampton,25,['44bccd0b-fea1-4fe8-bd76-3c02947bca37'],34,,,,,,,,,,,,,,,,,Southampton,25,00:42:34.098,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75e3d98e-a017-41b9-bff1-eb0fc2a4b094,2947,,,"[99.9, 76.9]",3754137,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Right Midfield,154,Southampton,25,['f1f69604-c561-4c6f-9e02-dc87d84ff41b'],41,,,,,,,,,,,,,,,,,Southampton,25,00:42:41.774,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530806bf-a614-4057-86c0-8013a8da013c,2950,,,"[113.7, 41.6]",3754137,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jay Rodriguez,3685.0,Left Center Forward,154,Southampton,25,['299c2fa1-78b0-497c-b353-40f27281ba4e'],46,,,,,,,,,,,,,,,,,Southampton,25,00:42:46.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f363249-6b45-4e48-97e5-728f5d116205,2952,,,"[76.2, 23.0]",3754137,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arouna Koné,26696.0,Center Forward,155,Everton,29,['56ba7a39-9adf-4600-9d97-5311a438ea16'],8,,,,,,,,,,,,,,,,,Everton,29,00:43:08.157,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0b84d29-954b-4e29-b76c-5eb0668a1e8f,2955,,,"[90.6, 34.5]",3754137,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kevin Mirallas,4317.0,Left Wing,155,Everton,29,['15ada9ec-339b-4bfb-9cb7-6d0f3e7ff3dd'],8,,,,,,,,,,,,,,,,,Everton,29,00:43:08.884,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2e6fb51-be47-42c5-a93d-a04b183fecb2,2959,,,"[96.9, 72.6]",3754137,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shane Long,3842.0,Right Center Forward,156,Southampton,25,['9bc0a5d6-6652-44cd-b032-c8dc139f72f8'],14,,,,,,,,,,,,,,,,,Southampton,25,00:43:14.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52da2ff9-95f2-4f8d-a181-1cae8c612c34,2963,,,"[95.3, 73.4]",3754137,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dušan Tadić,3831.0,Right Midfield,157,Southampton,25,"['0bb3b3ca-1943-424f-b783-d1eebd8df4f0', '13eb1388-bad5-4749-add0-b9dbbc90453f']",42,,,,,,,,,,,,,,,,,Southampton,25,00:43:42.004,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70e5bce1-3eed-4e7c-b7bc-e38c732a9ab9,2966,,,"[100.1, 77.9]",3754137,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rhu-endly Martina,3590.0,Right Back,157,Southampton,25,['a7d679ab-98f9-4d4e-938c-9cf9e487395e'],42,,,,,,,,,,,,,,,,,Southampton,25,00:43:42.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285d982c-dba7-4b70-bf3f-f59751e9cc0e,2969,,,"[107.0, 30.1]",3754137,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sadio Mané,3629.0,Left Midfield,157,Southampton,25,['5fd39b5b-a94b-4b85-91d2-2f0df66e49da'],46,,,,,,,,,,,,,,,,,Southampton,25,00:43:46.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fbaee8d-9bb6-492a-9e9d-8de4da02acd8,2972,,,"[98.7, 48.3]",3754137,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dušan Tadić,3831.0,Right Midfield,157,Southampton,25,['240af0ad-3716-4449-977a-e734e6b24369'],48,,,,,,,,,,,,,,,,,Southampton,25,00:43:48.399,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91bbbb32-32f4-4368-b110-d35768e643e9,2976,,,"[102.4, 72.3]",3754137,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rhu-endly Martina,3590.0,Right Back,157,Southampton,25,['ec717efa-52cc-414e-b0b7-d1e9e0d2429c'],51,,,,,,,,,,,,,,,,,Southampton,25,00:43:51.890,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0db2f03-7598-4007-9a79-3d25445bfdc4,2981,,,"[42.1, 10.1]",3754137,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ross Barkley,4275.0,Right Wing,157,Southampton,25,['1a88274e-4a97-4e0a-abb6-37a215272961'],54,,,,,,,,,,,,,,,,,Everton,29,00:43:54.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd049dee-4035-436b-bbe6-0479e86cc6d0,2985,,,"[92.5, 56.6]",3754137,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jay Rodriguez,3685.0,Left Center Forward,157,Southampton,25,['1b5ca8be-ad78-495b-b815-5822bddbf45e'],57,,,,,,,,,,,,,,,,,Southampton,25,00:43:57.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8426c219-5fc1-4bb9-a6c3-91353623ea6a,2989,,,"[94.3, 76.2]",3754137,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dušan Tadić,3831.0,Right Midfield,157,Southampton,25,['f7b66e61-4f70-43b8-8dab-6883ad465298'],0,,,,,,,,,,,,,,,,,Southampton,25,00:44:00.518,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab994b20-ea44-4f80-91c4-f6edabc4fb42,2993,,,"[108.2, 39.3]",3754137,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shane Long,3842.0,Right Center Forward,157,Southampton,25,['d5327d27-b940-43d9-aa8d-5d0e9f498c2d'],7,,,,,,,,,,,,,,,,,Southampton,25,00:44:07.301,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f374a20-06b2-43d9-8262-8c8d7ebbedbe,2996,,,"[103.5, 76.0]",3754137,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dušan Tadić,3831.0,Right Midfield,158,Southampton,25,['bcda81ad-9fae-489f-84c2-8f6c72632d5e'],26,,,,,,,,,,,,,,,,,Southampton,25,00:44:26.071,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311f4078-d9c0-424e-9597-1e2f87d27ec0,2999,,,"[103.3, 79.2]",3754137,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rhu-endly Martina,3590.0,Right Back,158,Southampton,25,['071a8b41-d961-4ec4-bbda-40a9137ae21c'],27,,,,,,,,,,,,,,,,,Southampton,25,00:44:27.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ba46899-5b63-4925-9438-7b94b13a03a2,3008,,,"[84.1, 3.7]",3754137,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arouna Koné,26696.0,Center Forward,159,Everton,29,['19e42743-95b8-4275-9a58-9f0ba763adea'],37,,,,,,,,,,,,,,,,,Everton,29,00:44:37.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e83d4e5a-9b69-41a3-8a28-f7046c996b82,3013,,,"[72.1, 19.5]",3754137,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tom Davies,3652.0,Center Defensive Midfield,159,Everton,29,['679ea4a4-ac4b-43da-8d78-08eeda7a45ab'],48,,,,,,,,,,,,,,,,,Everton,29,00:44:48.554,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da8204cf-35e7-43e0-b32b-257716545aaf,3016,,,"[95.4, 61.0]",3754137,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Callum Connolly,10484.0,Right Back,159,Everton,29,['b92f35fd-de34-4d98-b1e2-df01e91360c6'],55,,,,,,,,,,,,,,,,,Everton,29,00:44:55.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b98aab9-d37f-4ceb-a03b-06875995749b,3018,,,"[19.6, 5.7]",3754137,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jay Rodriguez,3685.0,Left Center Forward,160,Southampton,25,['392a5f01-3d0f-4646-ad9e-d4b80e0589a7'],19,,,,,,,,,,,,,,,,,Southampton,25,00:45:19.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc6ebcee-943f-4f6a-906a-fcd28ea1a37b,3025,,,"[101.6, 66.4]",3754137,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Mirallas,4317.0,Left Wing,161,Everton,29,"['84f69922-4da1-4ea5-ae33-5089141c36f4', 'ef9fa411-78a2-420d-9963-78bb9a3edb31']",33,,,,,,,,,,,,,,,,,Everton,29,00:45:33.104,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40b2bfcb-b20a-4254-bbf1-d94a97d79e74,3032,,,"[67.4, 40.2]",3754137,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shane Long,3842.0,Right Center Forward,161,Everton,29,['b6018ada-c9e2-4375-95f9-5691b1abe099'],39,,,,,,,,,,,,,,,,,Southampton,25,00:45:39.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9baaa53c-95c9-465a-bc7a-791efefb9c13,3035,,,"[83.0, 15.4]",3754137,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bryan Oviedo,5836.0,Left Back,161,Everton,29,['4a40448f-231b-4466-a4d3-7a6b59c045e3'],44,,,,,,,,,,,,,,,,,Everton,29,00:45:44.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71ddf91b-867c-431d-b51a-325d5be981b6,3038,,,"[90.5, 29.9]",3754137,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leon Osman,42947.0,Left Center Midfield,161,Everton,29,['014bfbf1-5aac-4367-bdc3-de21e7a58ff2'],48,,,,,,,,,,,,,,,,,Everton,29,00:45:48.929,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6927c338-6d22-437b-9b4d-a8ed92d41973,3041,,,"[100.0, 24.8]",3754137,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ross Barkley,4275.0,Right Wing,161,Everton,29,['c8549a03-0d3e-4c32-a623-0e210e7e0482'],49,,,,,,,,,,,,,,,,,Everton,29,00:45:49.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69b292b5-a24c-4cf6-837d-cecd10e2b6ef,3045,,,"[77.2, 5.0]",3754137,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leon Osman,42947.0,Left Center Midfield,162,Everton,29,['a7cfe799-67c2-4445-866c-30427892539f'],7,,,,,,,,,,,,,,,,,Everton,29,00:46:07.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d68b7f57-b3f4-4574-b842-dc65caa70d77,3048,,,"[81.5, 0.6]",3754137,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bryan Oviedo,5836.0,Left Back,162,Everton,29,['212ed0a9-b7c0-4635-9f9c-f2ac8e5e1a9f'],8,,,,,,,,,,,,,,,,,Everton,29,00:46:08.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7eccd6-5348-4274-b3fa-2bbcaed9ff4d,3051,,,"[78.1, 6.0]",3754137,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leon Osman,42947.0,Left Center Midfield,162,Everton,29,['c2287c42-3055-4260-bdb8-39fb0b58c089'],10,,,,,,,,,,,,,,,,,Everton,29,00:46:10.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a355c4df-4a87-43d3-9d05-db029eac0706,3054,,,"[71.4, 11.5]",3754137,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tom Davies,3652.0,Center Defensive Midfield,162,Everton,29,['cf7610bd-16fa-4be3-a5a7-7e7b5285f74d'],11,,,,,,,,,,,,,,,,,Everton,29,00:46:11.630,Ball Receipt*,
