50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedf4ed3-bd19-40ae-98e5-24cc79fa98fd,151,,"[100.3, 70.6]",3754346,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin De Bruyne,3089.0,Right Wing,12,Manchester City,36,['a6510216-45a8-488e-b441-0e824cd41eee'],0,,,,,,,,,,,,,,,,Manchester City,36,00:03:00.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cff5dcf2-205c-4cfa-b5b5-1e7a400888d8,154,,"[106.2, 67.2]",3754346,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,13,Manchester City,36,['aa90d74d-37e3-4a78-81a7-6c26ee1a718c'],13,,,,,,,,,,,,,,,,Manchester City,36,00:03:13.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ef874a7-e3a5-436a-90e5-7aa91afa7651,157,,"[84.9, 70.9]",3754346,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Luiz Rosa,3054.0,Right Defensive Midfield,13,Manchester City,36,['99d5a1a4-25a7-4e54-a430-094f026cb2ce'],16,,,,,,,,,,,,,,,,Manchester City,36,00:03:16.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d7d9aec-72dc-413b-8d2e-419b4d49a8c9,160,,"[81.0, 55.7]",3754346,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,13,Manchester City,36,['2978db11-342b-4615-be56-5212095b6811'],18,,,,,,,,,,,,,,,,Manchester City,36,00:03:18.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2234a1e-6324-4ea2-9cd3-caaff507cc2b,164,,"[90.8, 39.7]",3754346,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raheem Sterling,3233.0,Left Wing,13,Manchester City,36,['f81e0978-78e2-4441-a28d-c2fd41d15f5e'],22,,,,,,,,,,,,,,,,Manchester City,36,00:03:22.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4999779f-802d-45eb-b9e6-931fb2845339,167,,"[105.4, 13.1]",3754346,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Kolarov,5596.0,Left Back,13,Manchester City,36,['a5bcad86-7bbe-4803-9b71-055bd416d415'],25,,,,,,,,,,,,,,,,Manchester City,36,00:03:25.817,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c36b97e-d068-4441-a5d5-ea52f70084bf,169,,"[100.3, 24.0]",3754346,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,13,Manchester City,36,['f64a296f-ef34-4325-b1d1-df13f59dd2a6'],28,,,,,,,,,,,,,,,,Manchester City,36,00:03:28.599,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20c4f866-f411-4a1a-a46d-1675db6d4daa,173,,"[61.6, 78.2]",3754346,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Odion Jude Ighalo,5458.0,Right Center Forward,14,Watford,23,['1541c629-80ec-4590-a957-bb1a41b0989e'],32,,,,,,,,,,,,,,,,Watford,23,00:03:32.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efde40e0-a6e0-4e34-94c6-80274f1fa3f5,179,,"[36.9, 76.6]",3754346,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Craig Cathcart,3263.0,Right Center Back,15,Watford,23,['b0a0161e-faeb-4f22-b95c-6516377fdd00'],52,,,,,,,,,,,,,,,,Watford,23,00:03:52.040,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f17772b-8e7e-4047-8481-59e26057efd2,182,,"[68.0, 40.4]",3754346,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Jurado Marín,6870.0,Left Midfield,15,Watford,23,['a99d7874-710c-4896-8146-945420555a38'],57,,,,,,,,,,,,,,,,Watford,23,00:03:57.096,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36f8d356-0d32-4dba-a597-3cc27b64fc31,184,,"[62.7, 45.3]",3754346,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin De Bruyne,3089.0,Right Wing,15,Watford,23,['9eda0885-6d43-46b2-ab44-1c14b0a7dba2'],59,,,,,,,,,,,,,,,,Manchester City,36,00:03:59.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa506731-fce1-47cd-a8cc-0ed70e68719c,186,,"[66.6, 29.1]",3754346,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Jurado Marín,6870.0,Left Midfield,15,Watford,23,['f21cce51-3826-42c3-8984-8ec9257dabfd'],0,,,,,,,,,,,,,,,,Watford,23,00:04:00.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3829387-95f4-4696-aeea-68cab9fce7e8,189,,"[54.6, 36.4]",3754346,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ben Watson,3626.0,Left Center Midfield,15,Watford,23,['711f1a4c-4434-4541-89a1-ab0be896024b'],2,,,,,,,,,,,,,,,,Watford,23,00:04:02.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c97fece-0341-44a9-926c-89d97fe3ca6f,192,,"[57.6, 47.1]",3754346,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Etienne Capoue,3721.0,Right Center Midfield,15,Watford,23,['4a3a9254-1497-4997-a740-1873e48b1730'],3,,,,,,,,,,,,,,,,Watford,23,00:04:03.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc8e5d0c-0425-4c9b-b9e1-313355a6180e,195,,"[53.1, 40.9]",3754346,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ben Watson,3626.0,Left Center Midfield,15,Watford,23,['087e019d-5f31-4105-992d-0e72a573e526'],4,,,,,,,,,,,,,,,,Watford,23,00:04:04.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bc2c992-8fe5-481a-b520-81c337b399e3,198,,"[58.8, 46.5]",3754346,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Etienne Capoue,3721.0,Right Center Midfield,15,Watford,23,['59f6fbf4-f5e1-421b-a1e7-8dcd01ef2add'],6,,,,,,,,,,,,,,,,Watford,23,00:04:06.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12dc4923-f670-44a0-baa3-4c234af2ddeb,201,,"[73.9, 77.7]",3754346,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,15,Watford,23,['c9bed186-4c2a-4dee-b97d-8df499c8157d'],9,,,,,,,,,,,,,,,,Watford,23,00:04:09.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc77396a-beb9-40b1-a6a7-cee02b4162c2,204,,"[71.7, 68.7]",3754346,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Etienne Capoue,3721.0,Right Center Midfield,15,Watford,23,['be0a5abb-19c1-44da-92ac-88fcbfa19e5a'],11,,,,,,,,,,,,,,,,Watford,23,00:04:11.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51c6fbb4-c5d6-4419-a1da-c1e9250082e0,208,,"[88.5, 76.3]",3754346,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Almen Abdi,43081.0,Right Midfield,15,Watford,23,['3ff92c5c-68bd-4f07-ab01-7e843823862c'],13,,,,,,,,,,,,,,,,Watford,23,00:04:13.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9bf8a07-c490-4a34-a8fb-0f9f2e7fc567,211,,"[87.1, 68.1]",3754346,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Etienne Capoue,3721.0,Right Center Midfield,15,Watford,23,['7c7d595e-4e2a-4eeb-b3eb-9f5fcae07038'],14,,,,,,,,,,,,,,,,Watford,23,00:04:14.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1988958-a150-4479-af82-20d3c218d7e1,214,,"[90.7, 78.5]",3754346,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Almen Abdi,43081.0,Right Midfield,15,Watford,23,['8e0e74ab-7fb4-4ab9-95e7-0afd074c43b2'],15,,,,,,,,,,,,,,,,Watford,23,00:04:15.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386a4d58-61a7-4966-a328-4be4a3e5e789,217,,"[106.7, 76.0]",3754346,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Etienne Capoue,3721.0,Right Center Midfield,15,Watford,23,['92041841-fac8-4b40-abfb-16fd986ed01f'],17,,,,,,,,,,,,,,,,Watford,23,00:04:17.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cda4507c-7a46-4faa-a000-a1ed817b67b4,224,,"[58.0, 53.5]",3754346,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,16,Manchester City,36,['eb730890-38c2-4d50-86c2-ac33e5f50444'],36,,,,,,,,,,,,,,,,Manchester City,36,00:04:36.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d70e7a04-fa72-4656-9ece-3d59657ae982,226,,"[75.4, 74.5]",3754346,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kevin De Bruyne,3089.0,Right Wing,16,Manchester City,36,['7b8c3177-534e-4192-903c-304163005359'],40,,,,,,,,,,,,,,,,Manchester City,36,00:04:40.269,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177e3bf6-e32c-46c3-af6d-670245f6fc01,229,,"[98.4, 31.0]",3754346,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Raheem Sterling,3233.0,Left Wing,16,Manchester City,36,['9a0a5a88-2797-42a1-8050-24bce341b3d3'],43,,,,,,,,,,,,,,,,Manchester City,36,00:04:43.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa1859cc-34f1-4a17-b67c-37d18fdf54a4,233,,"[45.9, 45.1]",3754346,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Almen Abdi,43081.0,Right Midfield,16,Manchester City,36,"['7c734a68-0f28-4360-a5f0-d24b1fa3e070', 'ff6ee9e7-1a74-451c-a7f1-ef5749f6cc12']",48,,,,,,,,,,,,,,,,Watford,23,00:04:48.932,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a388f94-2c93-49c8-88aa-f33f66712e6d,236,,"[56.5, 44.3]",3754346,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Odion Jude Ighalo,5458.0,Right Center Forward,16,Manchester City,36,['b7274770-c2ee-420b-b2e4-67d7accbd174'],49,,,,,,,,,,,,,,,,Watford,23,00:04:49.266,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ace9a9f6-cb4f-4fba-a788-da9da52239f1,240,,"[70.6, 14.5]",3754346,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aleksandar Kolarov,5596.0,Left Back,16,Manchester City,36,['23b8d21f-e088-4d47-9314-fe6720b003d0'],53,,,,,,,,,,,,,,,,Manchester City,36,00:04:53.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24f367fd-d953-4a68-a771-f269737e4f63,250,,"[54.0, 10.4]",3754346,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Holebas,3725.0,Left Back,17,Watford,23,['03dd0ded-ede3-427a-9451-c63f8fce668d'],32,,,,,,,,,,,,,,,,Watford,23,00:05:32.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359b18a4-51d9-4256-9b66-da80673c3440,253,,"[54.6, 19.6]",3754346,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ben Watson,3626.0,Left Center Midfield,17,Watford,23,['5521ef6f-3b7a-46d5-a086-06abd165c5de'],33,,,,,,,,,,,,,,,,Watford,23,00:05:33.152,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063c4128-d853-40cd-a5fd-f853c939a368,256,,"[66.6, 5.9]",3754346,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Manuel Jurado Marín,6870.0,Left Midfield,17,Watford,23,['d08d57e5-8c19-4bbc-b72d-55621733d318'],34,,,,,,,,,,,,,,,,Watford,23,00:05:34.230,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83102891-bdd1-4b4f-9aa9-2e67199541d3,258,,"[81.3, 51.5]",3754346,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,17,Watford,23,['5cd42daa-dff3-40a2-abae-fe63b384b269'],36,,,,,,,,,,,,,,,,Manchester City,36,00:05:36.986,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ac06f57-7df6-4e93-a6ec-f4e0c548152a,263,,"[75.6, 37.6]",3754346,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Odion Jude Ighalo,5458.0,Right Center Forward,17,Watford,23,['bfe6113e-68b7-43b7-8514-598c953d41b6'],40,,,,,,,,,,,,,,,,Watford,23,00:05:40.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b110f67b-f459-40b9-bd30-76a3b3a065e3,265,,"[51.0, 1.0]",3754346,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aleksandar Kolarov,5596.0,Left Back,17,Watford,23,['2d541a04-237f-42d1-bdeb-7c517e94bbfa'],44,,,,,,,,,,,,,,,,Manchester City,36,00:05:44.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a861fc76-7462-49dd-a05c-2b60c3068bf7,270,,"[63.0, 73.5]",3754346,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Etienne Capoue,3721.0,Right Center Midfield,18,Watford,23,['54d83242-30fc-47a3-8def-a8785ccdbf3e'],53,,,,,,,,,,,,,,,,Watford,23,00:05:53.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee3a752e-c0e3-41a8-a62d-0f2c354daa9f,272,,"[78.1, 36.4]",3754346,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Troy Deeney,3454.0,Left Center Forward,18,Watford,23,['4c1198c0-b577-4cad-98ce-df1d54592490'],58,,,,,,,,,,,,,,,,Watford,23,00:05:58.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd87be22-a290-43ab-b458-0f9091eb72ba,275,,"[72.8, 14.6]",3754346,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Holebas,3725.0,Left Back,18,Watford,23,['69c6b2c3-e968-466d-9358-4b9d2e792b35'],0,,,,,,,,,,,,,,,,Watford,23,00:06:00.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9b546cc-e5b6-43af-8a16-de1cd5ab9e73,278,,"[83.7, 28.3]",3754346,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Troy Deeney,3454.0,Left Center Forward,18,Watford,23,['b8594aa5-624a-4231-8bd6-ededb546338d'],4,,,,,,,,,,,,,,,,Watford,23,00:06:04.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e57ffcf4-6975-42f9-971d-271206c5873a,282,,"[85.4, 43.2]",3754346,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Jurado Marín,6870.0,Left Midfield,18,Watford,23,['caec9838-79fa-4a72-8389-80f3de479569'],6,,,,,,,,,,,,,,,,Watford,23,00:06:06.597,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3516e827-dbd8-41bc-a86a-502225c17687,285,,"[92.7, 32.2]",3754346,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Troy Deeney,3454.0,Left Center Forward,18,Watford,23,['40143c2c-270d-42d8-bafa-c00f139a9c35'],7,,,,,,,,,,,,,,,,Watford,23,00:06:07.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be5118f4-d487-4614-9857-8eb2b3a2de0f,288,,"[71.1, 49.6]",3754346,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Etienne Capoue,3721.0,Right Center Midfield,18,Watford,23,['08153f42-9515-4e25-a640-4fe9477557c3'],11,,,,,,,,,,,,,,,,Watford,23,00:06:11.140,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402bb66-0312-4e96-bffb-83703821aed5,291,,"[97.2, 47.7]",3754346,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Almen Abdi,43081.0,Right Midfield,18,Watford,23,['92f52359-eef4-4f44-a1ed-c52942dc7a2a'],12,,,,,,,,,,,,,,,,Watford,23,00:06:12.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1916008-f1d9-47fe-9d11-81308f435026,294,,"[48.2, 35.5]",3754346,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,19,Manchester City,36,['3799a762-5ffa-4d1d-be06-e9cf91add340'],15,,,,,,,,,,,,,,,,Manchester City,36,00:06:15.480,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db926c8a-c38c-4f7c-afd0-285e12e35fe9,296,,"[52.6, 28.0]",3754346,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,19,Manchester City,36,['6ba120ed-0483-435d-96d6-bbe8e2b53291'],16,,,,,,,,,,,,,,,,Manchester City,36,00:06:16.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a3c4b4b-05ca-452a-b196-70c4037e208d,302,,"[49.8, 2.4]",3754346,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,19,Manchester City,36,['f3b15b18-b7e8-464e-a82c-95c1eef0c916'],23,,,,,,,,,,,,,,,,Manchester City,36,00:06:23.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f87c7da-a0a4-4be7-86ed-1f87a6db0300,308,,"[29.9, 26.5]",3754346,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eliaquim Mangala,3389.0,Left Center Back,20,Manchester City,36,['2a7099e2-ef6d-4b32-8f2f-e6e575313ad2'],54,,,,,,,,,,,,,,,,Manchester City,36,00:06:54.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9643576f-8c1b-49d0-b6e2-acfa2ad2150f,310,,"[26.0, 68.1]",3754346,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bacary Sagna,7110.0,Right Back,20,Manchester City,36,['46c5b345-e459-4f31-8ec8-b9e4c678c840'],58,,,,,,,,,,,,,,,,Manchester City,36,00:06:58.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4813fa2-0c98-4934-bf85-bb116bdcc128,312,,"[37.8, 63.3]",3754346,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Right Center Back,20,Manchester City,36,['6edd0938-079e-4f7e-bacf-cf792a64d524'],0,,,,,,,,,,,,,,,,Manchester City,36,00:07:00.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6fa487f-89f7-4503-971e-5c84c3c5604b,315,,"[44.8, 45.6]",3754346,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,20,Manchester City,36,['f060a09a-1317-4da3-9009-7d12f270b69d'],1,,,,,,,,,,,,,,,,Manchester City,36,00:07:01.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e179cb47-8cce-4c42-abed-ed7fa752ee95,317,,"[36.1, 59.4]",3754346,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Right Center Back,20,Manchester City,36,['f5f32bab-4ca4-4aae-9baa-0a8aa29fe9bb'],2,,,,,,,,,,,,,,,,Manchester City,36,00:07:02.855,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6efbd7be-2950-4df8-b963-ba7abc780eee,319,,"[41.1, 47.0]",3754346,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,20,Manchester City,36,['3d3abd86-7115-407a-9e1c-1e5ac90a50e5'],3,,,,,,,,,,,,,,,,Manchester City,36,00:07:03.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1df502f3-63d9-47cc-a54b-70f85d7362db,322,,"[42.0, 21.8]",3754346,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eliaquim Mangala,3389.0,Left Center Back,20,Manchester City,36,['f0eb4743-e790-4d38-82d9-9e0422994358'],6,,,,,,,,,,,,,,,,Manchester City,36,00:07:06.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54512d44-1d76-4fb5-86a4-254557aea4b6,325,,"[14.8, 32.2]",3754346,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Hart,3291.0,Goalkeeper,20,Manchester City,36,['dd320adc-627c-4e59-8e42-17da22e1ca7c'],10,,,,,,,,,,,,,,,,Manchester City,36,00:07:10.963,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f80c6e27-18eb-47ba-922f-42369e85a868,328,,"[76.5, 43.1]",3754346,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,20,Manchester City,36,['2b80e786-8fad-496e-a0b9-ac9ba9e8f7ff'],16,,,,,,,,,,,,,,,,Manchester City,36,00:07:16.521,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a58644bf-01b9-465e-8e58-70b529a2df65,330,,"[57.1, 40.9]",3754346,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Etienne Capoue,3721.0,Right Center Midfield,20,Manchester City,36,['1f29a769-0f94-4562-85f1-40e1ef96b53b'],17,,,,,,,,,,,,,,,,Watford,23,00:07:17.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9fde7f4-99be-489f-888c-38aa94458734,335,,"[66.1, 56.6]",3754346,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,20,Manchester City,36,['288d0e5b-0fbd-4ff6-b73b-4d7139d99edb'],20,,,,,,,,,,,,,,,,Manchester City,36,00:07:20.515,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dd285dd-5c05-43b9-ac58-e24d3ad85ba8,338,,"[65.5, 41.1]",3754346,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,20,Manchester City,36,['f89d3215-1e1f-486c-a9df-8b418463cf5c'],25,,,,,,,,,,,,,,,,Manchester City,36,00:07:25.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89a5a364-0271-4aa0-98d1-988d72dc465f,342,,"[79.3, 31.3]",3754346,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin De Bruyne,3089.0,Right Wing,20,Manchester City,36,"['b31142db-b7fe-44ad-8a2f-fe17b340b577', 'b6ea0115-efb5-43e8-8761-883434feec8e']",27,,,,,,,,,,,,,,,,Manchester City,36,00:07:27.142,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6351765e-5a38-4748-8cd4-565fd8bec134,344,,"[92.2, 10.0]",3754346,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raheem Sterling,3233.0,Left Wing,20,Manchester City,36,['d7ea1396-3c94-44ae-8176-9b51e7a7cff1'],28,,,,,,,,,,,,,,,,Manchester City,36,00:07:28.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54785b2c-99ea-491d-9bc8-f9f079e982e9,347,,"[96.1, 32.7]",3754346,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,20,Manchester City,36,['5f58598c-d10c-4f7a-b9d8-40a71735af33'],33,,,,,,,,,,,,,,,,Manchester City,36,00:07:33.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cce2982-e5fe-45dc-9aa0-af938ae38749,359,,"[89.1, 11.1]",3754346,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin De Bruyne,3089.0,Right Wing,20,Manchester City,36,['89b34b7f-b58f-45b3-87a3-2070650d789c'],39,,,,,,,,,,,,,,,,Manchester City,36,00:07:39.908,Ball Receipt*,
