bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.946722,,,,,,,,,,,,3f025f6a-0540-49fe-b1f0-f3ed6606b8fb,1693,,,"[55.4, 80.0]",3754217,47,,,,,-1.9135019,,,,,,"[48.3, 60.1]",,High Pass,,21.128654,,,Francesc Fàbregas i Soler,3478.0,,,,,Throw-in,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,93,Chelsea,33,['f8d4e20e-1166-4408-b7ea-e3d58c51e029'],56,,,,,,,,,,,,,,,,,Chelsea,33,00:47:56.492,Pass,
,,,,,,,,,,,,,,,,1.908213,,,,,,,,,,,,4a28f248-6f7f-4d33-8739-9e58ead23231,1696,,,"[56.1, 44.6]",3754217,48,,,,,-0.19546692,,Right Foot,,,,"[96.0, 36.7]",,High Pass,,40.67456,Incomplete,,Diego da Silva Costa,5198.0,,,Through Ball,True,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,93,Chelsea,33,"['8f7ac763-2852-4cb8-98d7-26cf9a856a8c', 'd7c7541a-b3fe-4c77-870e-ec38f958ded3']",1,,,,,,,,,,,,,,,,,Chelsea,33,00:48:01.949,Pass,
,,,,,,,,,,,,,,,,0.879383,,,,,,,,,,,,7918f46e-85e5-4c10-b506-eb08c21b1dd3,1700,,,"[29.4, 42.9]",3754217,48,,,,,0.45647928,,Right Foot,,,,"[40.6, 48.4]",,Ground Pass,,12.47758,,,Aaron Ramsey,3517.0,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,94,Arsenal,1,['a9a628c8-18b8-459d-83c6-452e5dfb32f0'],5,,,,,,,,,,,,,,,,,Arsenal,1,00:48:05.661,Pass,
,,,,,,,,,,,,,,,,2.661338,,,,,,,,,,,,697665fc-6f59-4114-a88a-b6c026146013,1703,,,"[40.8, 56.2]",3754217,48,,,,,1.849737,,Left Foot,,,,"[34.9, 76.8]",,Ground Pass,,21.428253,,,Héctor Bellerín Moruno,3511.0,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Wing,94,Arsenal,1,['962929cc-e5a5-48e2-863f-2ccd3889ad54'],8,,,,,,,,,,,,,,,,,Arsenal,1,00:48:08.635,Pass,
,,,,,,,,,,,,,,,,2.422475,,,,,,,,,,,,8fbb75ca-cbf3-4ce0-b41d-2b457e40c484,1706,,,"[34.9, 76.8]",3754217,48,,,,,-0.114876606,,Right Foot,,,,"[68.7, 72.9]",,High Pass,,34.024258,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,94,Arsenal,1,['aab955d4-6545-40b4-b0f8-6e21d1fda5c8'],12,,,,,,,,,,,,,,,,,Arsenal,1,00:48:12.704,Pass,
,,,,,,,,,,,,,,,,1.931309,,,,,,,,,,,,d7cbc944-39c8-44b1-8d0a-385e801cdd4f,1713,,,"[81.9, 80.0]",3754217,48,,True,,,-1.4458468,,,,,,"[84.5, 59.3]",,High Pass,,20.862646,Unknown,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Throw-in,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,95,Arsenal,1,['968c554b-cf40-4aa6-aecc-ec077e405d04'],34,,,,,,,,,,,,,,,,,Arsenal,1,00:48:34.289,Pass,
,,,,,,,,,,,,,,,,1.37313,,,,,,,,,,,,06de1706-ab82-4ec3-9bfe-864d5433999c,1715,,,"[35.6, 21.9]",3754217,48,,,,,-2.2886283,,Head,,,,"[29.4, 14.8]",,High Pass,,9.426028,Unknown,,,,,,,,Recovery,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,95,Arsenal,1,,36,,,,,,,,,,,,,,,,,Chelsea,33,00:48:36.354,Pass,
,,,,,,,,,,,,,,,,0.142589,,,,,,,,,,,,a293dc35-2bb4-40a1-840f-48870c4e4750,1721,,,"[61.0, 40.1]",3754217,45,,,,,1.3734008,,Right Foot,,,,"[61.3, 41.6]",,Ground Pass,,1.5297059,,,Diego da Silva Costa,5198.0,,,,,Kick Off,2,From Kick Off,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,96,Chelsea,33,['3ab79913-a5f4-496b-bc78-03d32b8db839'],0,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.544,Pass,
,,,,,,,,,,,,,,,,0.922272,,,,,,,,,,,,fb6d16aa-7347-4ec7-ac76-411816991572,1724,,,"[62.1, 41.6]",3754217,45,,,,,-2.9579704,,Right Foot,,,,"[55.1, 40.3]",,Ground Pass,,7.119691,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Kick Off,Diego da Silva Costa,5198.0,Center Forward,96,Chelsea,33,['1afc0de8-b4ce-4e74-a51e-0bd6a2f68ea1'],0,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.727,Pass,
,,,,,,,,,,,,,,,,0.877313,,,,,,,,,,,,396d42b3-198e-4f4f-b578-6714c5927bb6,1727,,,"[56.4, 42.8]",3754217,45,,,,,-0.98279375,,Right Foot,,,,"[63.2, 32.6]",,Ground Pass,,12.258874,,,Eden Hazard,3621.0,,,,,,2,From Kick Off,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,96,Chelsea,33,['6409db08-b2f3-4782-ae79-58a89d1a2965'],4,,,,,,,,,,,,,,,,,Chelsea,33,00:00:04.589,Pass,
,,,,,,,,,,,,,,,,1.752549,,,,,,,,,,,,6135f51d-7be8-4e66-89c8-5713525a2778,1731,,,"[64.7, 25.5]",3754217,45,,,,,-1.2924967,,Right Foot,,,,"[71.1, 3.1]",,Ground Pass,,23.296352,,,César Azpilicueta Tanco,3957.0,,,,,,2,From Kick Off,Eden Hazard,3621.0,Left Wing,96,Chelsea,33,"['915d3593-9475-4f6d-aba5-4c19ffa9680d', 'e91e435d-0e7d-473e-9980-f6dcffc69354']",9,,,,,,,,,,,,,,,,,Chelsea,33,00:00:09.068,Pass,True
,,,,,,,,,,,,,,,,1.494334,,,,,,,,,,,,827c440c-df58-4c09-82d6-be460979dd0d,1734,,,"[70.5, 4.5]",3754217,45,,,,,1.8935918,,Right Foot,,,,"[60.9, 33.2]",,Low Pass,,30.263014,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Kick Off,César Azpilicueta Tanco,3957.0,Left Back,96,Chelsea,33,['aede77fa-1088-4569-b354-477c288b23e9'],12,,,,,,,,,,,,,,,,,Chelsea,33,00:00:12.313,Pass,
,,,,,,,,,,,,,,,,0.893967,,,,,,,,,,,,cd938af7-6b7f-4b9b-944a-85db63148cae,1739,,,"[71.5, 45.9]",3754217,45,,,,,0.3888594,,Right Foot,,,,"[85.9, 51.8]",,Ground Pass,,15.561812,Incomplete,,Diego da Silva Costa,5198.0,,,,,,2,From Kick Off,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,96,Chelsea,33,"['3a544512-0e13-49ab-afe3-aba6f873cf55', '3edac83d-21cc-401d-a646-15c116da8ca1', '4937bb13-5761-4ed2-857b-8fb8d4fb48d3']",17,,,,,,,,,,,,,,,,,Chelsea,33,00:00:17.300,Pass,True
,,,,,,,,,,,,,,,,1.441405,,,,,,,,,,,,0badd5d3-cfe1-44d3-b1c7-f0de27bd691f,1744,,,"[57.4, 6.7]",3754217,45,,,,,0.8045529,,Right Foot,,,,"[70.2, 20.0]",,Ground Pass,,18.458874,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,From Kick Off,Theo Walcott,3668.0,Center Forward,96,Chelsea,33,"['9fc8c5f7-1e66-4ecf-a05a-f1dd5fea660f', 'f805d9a0-98d0-4ec5-bbbd-8af97b4f3cdd']",22,,,,,,,,,,,,,,,,,Arsenal,1,00:00:22.985,Pass,
,,,,,,,,,,,,,,,,1.250515,,,,,,,,,,,,9fc8c5f7-1e66-4ecf-a05a-f1dd5fea660f,1746,,,"[49.9, 60.1]",3754217,45,,,,,0.12246106,,Left Foot,,,,"[56.4, 60.9]",,Low Pass,,6.5490456,,,Francesc Fàbregas i Soler,3478.0,,,,,Recovery,2,From Kick Off,Nemanja Matić,3381.0,Left Defensive Midfield,96,Chelsea,33,"['0badd5d3-cfe1-44d3-b1c7-f0de27bd691f', '83b8b8cf-b60b-4b95-84cf-921a86620574']",24,,,,,,,,,,,,,,,,,Chelsea,33,00:00:24.427,Pass,
,,,,,,,,,,,,,,,,1.411114,,,,,,,,,,,,6460c86c-2609-468c-b54e-6f184d204ea0,1749,,,"[56.8, 60.9]",3754217,45,,,,,1.0798602,,Left Foot,,,,"[65.3, 76.8]",,Ground Pass,,18.02942,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Kick Off,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,96,Chelsea,33,['66f53574-2692-4630-927a-ad8c2e867d7d'],26,,,,,,,,,,,,,,,,,Chelsea,33,00:00:26.753,Pass,
,,,,,,,,,,,,,,,,1.397933,,,,,,,,,,,,925719ae-06ea-4d15-b932-ee352434f8e5,1752,,,"[78.0, 77.4]",3754217,45,,,,,-1.6020361,,Right Foot,,,,"[77.6, 64.6]",,Ground Pass,,12.806249,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Kick Off,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,96,Chelsea,33,['37db2ac4-cedd-48d6-9522-854c3a9943ad'],31,,,,,,,,,,,,,,,,,Chelsea,33,00:00:31.275,Pass,
,,,,,,,,,,,,,,,,1.179511,,,,,,,,,,,,0e1633f8-4fe3-4894-9a6c-cb76a6d09572,1756,,,"[83.9, 69.1]",3754217,45,,,,,0.53298074,,Right Foot,,,,"[97.8, 77.3]",,Ground Pass,,16.138464,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,2,From Kick Off,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,96,Chelsea,33,"['af0b62e6-9a8e-4ff2-9ad9-58d19c4625ff', 'ef0ccf39-0d3b-45b7-b7b6-134fb9174474']",34,,,,,,,,,,,,,,,,,Chelsea,33,00:00:34.312,Pass,True
,,,,,,,,,,,,,,,,1.098077,,,,,,,,,,,,3557e6da-c0e8-41dd-a745-e4fff4c749c4,1759,,,"[97.8, 77.3]",3754217,45,,,,,-2.8154368,,Right Foot,,,,"[91.0, 75.0]",,Ground Pass,,7.17844,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Kick Off,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,96,Chelsea,33,['f56b62e8-efeb-4cd1-8463-44c480e0fe27'],35,,,,,,,,,,,,,,,,,Chelsea,33,00:00:35.963,Pass,
,,,,,,,,,,,,,,,,1.130796,,,,,,,,,,,,855cf6db-24e7-4515-ac6c-aac3a9172fdc,1763,,,"[94.3, 61.8]",3754217,45,,,,,1.2742505,,Right Foot,,,,"[98.7, 76.2]",,Ground Pass,,15.057224,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,2,From Kick Off,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,96,Chelsea,33,['e4d4541f-81e6-4556-a724-9ff78fb37a95'],40,,,,,,,,,,,,,,,,,Chelsea,33,00:00:40.460,Pass,
,,,,,,,,,,,,,,,,0.748886,,,,,,,,,,,,f861ab83-4ff7-4e94-b375-0377e16b500b,1766,,,"[99.4, 76.7]",3754217,45,,,,,-1.6150712,,Right Foot,,,,"[98.7, 60.9]",,Ground Pass,,15.815498,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Kick Off,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,96,Chelsea,33,['d0678a44-5a3e-4bff-a24e-8aec1083534a'],42,,,,,,,,,,,,,,,,,Chelsea,33,00:00:42.858,Pass,
,,,,,,,,,,,,,,,,1.027514,,,,,,,,,,,,035d4538-acc9-4531-b2f8-1be8d9993ed7,1769,,,"[98.7, 60.9]",3754217,45,,,,,1.7818897,,Right Foot,,,,"[97.2, 67.9]",,Ground Pass,,7.1589108,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,2,From Kick Off,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,96,Chelsea,33,['285497c7-845d-4fc4-888a-188439844036'],43,,,,,,,,,,,,,,,,,Chelsea,33,00:00:43.971,Pass,
,,,,,,,,,,,,,,,,1.418736,,,,,,,,,,,,9d07b265-6bbc-4870-9729-96974e2d6518,1773,,,"[115.8, 60.9]",3754217,45,,,,,-1.7135316,,Right Foot,True,,,"[113.4, 44.2]",,High Pass,,16.871574,Incomplete,,,,,,,,,2,From Kick Off,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,96,Chelsea,33,['e3b1371b-9866-4a45-a44c-87fa215924b2'],49,,,,,,,,,,,,,,,,,Chelsea,33,00:00:49.604,Pass,
,,,,,,,,,,,,,,,,3.681479,,,,,,,,,,,,e5571be2-8ef4-411e-b411-3983794760f7,1779,,,"[6.0, 36.0]",3754217,46,,,,,-0.24930045,,Left Foot,,,,"[76.7, 18.0]",,High Pass,,72.9554,Incomplete,,Theo Walcott,3668.0,,,,,Goal Kick,2,From Goal Kick,Petr Čech,3461.0,Goalkeeper,97,Arsenal,1,"['285a789f-e8e2-4ce1-944d-7b0d35e4680c', '90b30379-f64e-4f18-a805-9a1c3995e6b5']",21,,,,,,,,,,,,,,,,,Arsenal,1,00:01:21.004,Pass,
,,,,,,,,,,,,,,,,1.339642,,,,,,,,,,,,90b30379-f64e-4f18-a805-9a1c3995e6b5,1781,,,"[43.4, 62.1]",3754217,46,,,,,-0.46022296,,Head,,,,"[55.1, 56.3]",,Low Pass,,13.058714,Incomplete,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,Recovery,2,From Goal Kick,Kurt Happy Zouma,3456.0,Right Center Back,97,Arsenal,1,"['5b88f817-3cd6-4f50-9924-61652f392363', 'aea46505-a36c-48c7-85fb-7c06bad645a5', 'e5571be2-8ef4-411e-b411-3983794760f7']",24,,,,,,,,,,,,,,,,,Chelsea,33,00:01:24.686,Pass,
,,,,,,,,,,,,,,,,1.87356,,,,,,,,,,,,5b88f817-3cd6-4f50-9924-61652f392363,1783,,,"[65.0, 23.8]",3754217,46,,,,,-0.9851889,,Right Foot,,,,"[77.8, 4.5]",,High Pass,,23.1588,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Recovery,2,From Goal Kick,Aaron Ramsey,3517.0,Right Defensive Midfield,97,Arsenal,1,"['4849f877-2702-4796-b73b-9f17da42c191', '90b30379-f64e-4f18-a805-9a1c3995e6b5', 'f2e8b9bb-12bb-4f3e-83ba-cd5ad6f5fad6']",26,,,,,,,,,,,,,,,,,Arsenal,1,00:01:26.025,Pass,
,,,,,,,,,,,,,,,,0.849156,,,,,,,,,,,,ddeec370-d52d-4557-bdaf-b515418d0b19,1787,,,"[34.8, 0.1]",3754217,46,,,,,0.28757584,,,,,,"[41.9, 2.2]",,Low Pass,,7.4040527,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Throw-in,2,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,98,Arsenal,1,['318cbc5f-acfc-4119-bc72-dc319ab2107a'],50,,,,,,,,,,,,,,,,,Arsenal,1,00:01:50.942,Pass,
,,,,,,,,,,,,,,,,5.83099,,,,,,,,,,,,8e7a870e-2453-40a2-9bcb-b039ee93011a,1793,,,"[43.2, 2.7]",3754217,47,,,,,0.9323072,,Left Foot,,,,"[97.9, 76.4]",,High Pass,,91.78115,,,Mesut Özil,3496.0,,True,,,Free Kick,2,From Free Kick,Petr Čech,3461.0,Goalkeeper,99,Arsenal,1,['db4cbf1b-11a7-4d7f-b7b0-dd454563d05b'],22,,,,,,,,,,,,,,,,,Arsenal,1,00:02:22.007,Pass,
,,,,,,,,,,,,,,,,2.798632,,,,,,,,,,,,1cb14ae7-6472-425d-a22b-0cf2d2e1e9e8,1799,,,"[20.5, 0.1]",3754217,47,,,,,2.203545,,,,,,"[9.5, 15.1]",,Low Pass,,18.601076,,,Gary Cahill,3645.0,,,,,Throw-in,2,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,100,Chelsea,33,['24b82705-b167-47ca-a68a-2cccc71afae3'],37,,,,,,,,,,,,,,,,,Chelsea,33,00:02:37.560,Pass,
,,,,,,,,,,,,,,,,1.0576,,,,,,,,,,,,e55662d7-462b-4ba5-9359-0d47e759fbb5,1802,,,"[23.6, 28.1]",3754217,47,,,,,0.041298818,,Right Foot,,,,"[35.7, 28.6]",,Ground Pass,,12.110326,,,Nemanja Matić,3381.0,,,,,,2,From Throw In,Gary Cahill,3645.0,Left Center Back,100,Chelsea,33,['23593cc8-f8d4-4b58-8628-292b3177d21a'],45,,,,,,,,,,,,,,,,,Chelsea,33,00:02:45.844,Pass,
,,,,,,,,,,,,,,,,2.214111,,,,,,,,,,,,aa584461-7a39-4e9e-8fc2-222dd164366f,1805,,,"[35.8, 28.6]",3754217,47,,,,,-1.1172835,,Left Foot,,,,"[47.4, 4.8]",,Ground Pass,,26.476404,,,César Azpilicueta Tanco,3957.0,,,,,,2,From Throw In,Nemanja Matić,3381.0,Left Defensive Midfield,100,Chelsea,33,['d8645c03-08dd-4150-b43f-af77c5b5c39a'],49,,,,,,,,,,,,,,,,,Chelsea,33,00:02:49.441,Pass,
,,,,,,,,,,,,,,,,2.987981,,,,,,,,,,,,ff91b9f1-be14-4a20-92fa-7853bf6e4b9f,1808,,,"[48.0, 3.5]",3754217,47,,,,,0.3204815,,Left Foot,,,,"[95.3, 19.2]",,High Pass,,49.837536,Incomplete,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,2,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,100,Chelsea,33,"['641c6552-1d55-4eaa-824a-d4785860c7ec', 'e1c27775-c1dc-4ee2-b173-1d58ad329c62']",52,,,,,,,,,,,,,,,,,Chelsea,33,00:02:52.692,Pass,
,,,,,,,,,,,,,,,,0.12516,,,,,,,,,,,,e37ff1ef-59d7-4095-9c71-b3756cbbc8c9,1813,,,"[22.7, 62.8]",3754217,47,,,,,0.0,,Right Foot,,,,"[23.5, 62.8]",,Low Pass,,0.8,Incomplete,,,,,,,,,2,Regular Play,Calum Chambers,3713.0,Right Center Back,101,Arsenal,1,['1a394cc9-da87-4c00-9d32-2b65d57fdb57'],57,,,,,,,,,,,,,,,,,Arsenal,1,00:02:57.033,Pass,
,,,,,,,,,,,,,,,,1.071204,,,,,,,,,,,,9fb542d1-63c5-4d18-870f-1539a4b50186,1826,,,"[92.2, 60.9]",3754217,48,,,,,-1.4145461,,Right Foot,,,,"[94.5, 46.3]",,Low Pass,,14.780054,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,Regular Play,Theo Walcott,3668.0,Center Forward,101,Arsenal,1,['6f476b2e-5f7a-45ec-939e-4eb935466b7d'],7,,,,,,,,,,,,,,,,,Arsenal,1,00:03:07.771,Pass,
,,,,,,,,,,,,,,,,1.234741,,,,,,,,,,,,452bf876-793b-4ea1-a919-0d64e6407a26,1835,,,"[120.0, 80.0]",3754217,49,,,,,-1.7501352,,Left Foot,,,,"[113.8, 45.8]",,High Pass,True,34.757446,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Mesut Özil,3496.0,Right Wing,103,Arsenal,1,['c1cdf67f-b068-4df0-9560-619051cb7ba0'],34,,,,,,,,,,,,,,,,,Arsenal,1,00:04:34.510,Pass,
,,,,,,,,,,,,,,,,0.383608,,,,,,,,,,,,522548f9-3325-43f3-a906-d40b9b2df02e,1840,,,"[92.0, 41.0]",3754217,49,,,,,-0.57907426,,Right Foot,,,,"[94.6, 39.3]",,Low Pass,,3.1064448,Incomplete,,,,,,,,Recovery,2,From Corner,Aaron Ramsey,3517.0,Right Defensive Midfield,103,Arsenal,1,['a734e93b-2a3c-4f92-9356-e5e7e8fa5bfc'],41,,,,,,,,,,,,,,,,,Arsenal,1,00:04:41.693,Pass,
,,,,,,,,,,,,,,,,1.2956,,,,,,,,,,,,a734e93b-2a3c-4f92-9356-e5e7e8fa5bfc,1841,,,"[25.5, 40.8]",3754217,49,,,,,-0.07677189,,Left Foot,,,,"[32.0, 40.3]",,Ground Pass,,6.519202,,,Francesc Fàbregas i Soler,3478.0,,,,,Recovery,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,104,Chelsea,33,"['522548f9-3325-43f3-a906-d40b9b2df02e', '7e261fab-92fc-4795-9cf3-88cfcd6de18b']",42,,,,,,,,,,,,,,,,,Chelsea,33,00:04:42.077,Pass,
,,,,,,,,,,,,,,,,2.256811,,,,,,,,,,,,ea8919fe-6ae2-4419-83b1-2f67e82291ba,1843,,,"[33.3, 40.3]",3754217,49,,,,,-0.791212,,Right Foot,,,,"[50.4, 23.0]",,Ground Pass,,24.324884,,,Diego da Silva Costa,5198.0,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,104,Chelsea,33,['456fe402-f982-40e4-b8b0-1f5f9d319f9a'],43,,,,,,,,,,,,,,,,,Chelsea,33,00:04:43.373,Pass,
,,,,,,,,,,,,,,,,0.526159,,,,,,,,,,,,2647c231-1544-4134-954c-fba70dabcd51,1848,,,"[11.9, 64.2]",3754217,49,,,,,-2.739722,,Right Foot,,,,"[7.9, 62.5]",,Ground Pass,,4.346263,,,Héctor Bellerín Moruno,3511.0,,,,,Recovery,2,Regular Play,Santiago Cazorla González,11386.0,Left Defensive Midfield,104,Chelsea,33,['ce4a7c38-553e-4edb-9545-10956ddeecaf'],53,,,,,,,,,,,,,,,,,Arsenal,1,00:04:53.280,Pass,
,,,,,,,,,,,,,,,,0.158421,,,,,,,,,,,,f683a446-6c74-4b75-ab25-420399fdc0ca,1852,,,"[6.2, 59.2]",3754217,49,,,,,1.1441689,,Right Foot,,,,"[6.7, 60.3]",,Ground Pass,,1.2083046,Incomplete,,Santiago Cazorla González,11386.0,,,,,,2,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,104,Chelsea,33,"['5358b647-3a20-4f70-8eea-0de83200f1a8', '699ec5cd-5e3d-48e2-9548-592e06b2090f', 'd021bde6-721a-4b3e-981a-147e2ee9dffd']",54,,,,,,,,,,,,,,,,,Arsenal,1,00:04:54.858,Pass,True
,,,,,,,,,,,,,,,,3.244277,,,,,,,,,,,,9740dc98-fe6e-4bee-9b00-4a8364d71478,1855,,,"[6.0, 36.0]",3754217,50,,,,,-0.042407375,,Left Foot,,,,"[76.7, 33.0]",,High Pass,,70.76362,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Goal Kick,2,From Goal Kick,Petr Čech,3461.0,Goalkeeper,105,Arsenal,1,"['7f0ec580-4455-45cb-a276-0c42ee95f22d', 'a5db0f0c-3a59-427f-a7f9-95491e2f807b']",21,,,,,,,,,,,,,,,,,Arsenal,1,00:05:21.525,Pass,
,,,,,,,,,,,,,,,,2.127938,,,,,,,,,,,,a5db0f0c-3a59-427f-a7f9-95491e2f807b,1858,,,"[43.4, 47.1]",3754217,50,,,,True,-1.2417467,,,,,,"[50.4, 26.6]",,High Pass,,21.66218,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,Recovery,2,Regular Play,Kurt Happy Zouma,3456.0,Right Center Back,106,Chelsea,33,"['83f4e678-49cd-4778-8435-29a04a4367cb', '9740dc98-fe6e-4bee-9b00-4a8364d71478', 'e52fbf5a-f573-47ef-8c14-f9f39435626d']",24,,,,,,,,,,,,,,,,,Chelsea,33,00:05:24.769,Pass,True
,,,,,,,,,,,,,,,,0.727273,,,,,,,,,,,,cf04eea6-e0c5-4a6b-b801-f7c58254dfe3,1860,,,"[50.4, 26.6]",3754217,50,,,,,2.7610862,,Right Foot,,,,"[43.4, 29.4]",,Low Pass,,7.539231,,,Nemanja Matić,3381.0,,,,,,2,Regular Play,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,106,Chelsea,33,['18ebdaf3-b72f-4e85-b479-7c1082e8e111'],26,,,,,,,,,,,,,,,,,Chelsea,33,00:05:26.897,Pass,
,,,,,,,,,,,,,,,,1.287778,,,,,,,,,,,,702bc577-11bb-4813-b5db-48d311a4fc47,1863,,,"[42.9, 29.2]",3754217,50,,,,,-1.6961855,,Left Foot,,,,"[41.4, 17.3]",,Ground Pass,,11.994165,,,César Azpilicueta Tanco,3957.0,,,,,,2,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,106,Chelsea,33,['891a382d-4fef-46dc-8ea7-0c9bb4df6259'],28,,,,,,,,,,,,,,,,,Chelsea,33,00:05:28.413,Pass,
,,,,,,,,,,,,,,,,0.858682,,,,,,,,,,,,3330517b-6092-488e-a52d-2ce749b8d6c9,1865,,,"[41.4, 17.3]",3754217,50,,,,,1.7041466,,Right Foot,,,,"[40.3, 25.5]",,Ground Pass,,8.273452,,,Nemanja Matić,3381.0,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,106,Chelsea,33,['eb2d166c-2842-4638-9b7a-cbce774d5755'],29,,,,,,,,,,,,,,,,,Chelsea,33,00:05:29.700,Pass,
,,,,,,,,,,,,,,,,1.655779,,,,,,,,,,,,783a8910-6191-4feb-8cca-9e25c0008a16,1868,,,"[46.2, 34.9]",3754217,50,,,,,2.0466385,,Left Foot,,,,"[37.8, 51.2]",,Ground Pass,,18.33712,,,Kurt Happy Zouma,3456.0,,,,,,2,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,106,Chelsea,33,['02386ced-08e1-4516-8c6e-d0da8603cbfc'],33,,,,,,,,,,,,,,,,,Chelsea,33,00:05:33.842,Pass,
,,,,,,,,,,,,,,,,1.067216,,,,,,,,,,,,4cb24503-de42-4d25-ac53-57e153f18014,1870,,,"[37.8, 51.2]",3754217,50,,,,,-1.0824624,,Right Foot,,,,"[42.9, 41.6]",,Ground Pass,,10.870603,,,Nemanja Matić,3381.0,,,,,,2,Regular Play,Kurt Happy Zouma,3456.0,Right Center Back,106,Chelsea,33,['2eec5b28-79ed-41ec-8062-4969db66a783'],35,,,,,,,,,,,,,,,,,Chelsea,33,00:05:35.497,Pass,
