ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dc3c0a4-3f8d-477b-8ab3-7bb24791731c,1959,,"[49.7, 19.6]",3754107,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Left Center Midfield,98,Manchester United,39,['6f2076ea-b50b-446a-88de-0851c295fe0b'],15,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:15.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28f8720c-0f33-4bca-9411-730bfddda508,1962,,"[57.2, 16.1]",3754107,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Wing,98,Manchester United,39,['d79fffaf-595d-4156-91fb-d6a60cc7338e'],16,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:16.663,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c93bbbec-8494-414f-8f05-5bf961d7bbbd,1965,,"[45.4, 5.7]",3754107,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,98,Manchester United,39,['524406c3-7100-419c-b224-b6f219cdec6d'],18,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:18.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4c09b28-675b-4f0a-98d8-04b6315ee8f4,1968,,"[24.1, 17.9]",3754107,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,98,Manchester United,39,['0b9b36e7-2fa9-4021-b708-8cbf1428a2e4'],21,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:21.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a42be553-8e8f-4429-a1ac-ffc3b7f9976f,1971,,"[3.8, 36.2]",3754107,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Germán Romero,4892.0,Goalkeeper,98,Manchester United,39,['d0afd0ad-30b9-4007-9713-90070db30676'],24,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:24.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342b1cc6-6ec1-41d5-88a2-e8b816467104,1974,,"[10.1, 9.7]",3754107,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,98,Manchester United,39,['da44d5fe-d671-4e23-bb2b-89db0f12e81d'],25,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:25.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313e61fd-b67c-4e72-9b7e-4f34037e9b42,1978,,"[63.8, 35.7]",3754107,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,98,Manchester United,39,['9ddf8fa2-3b1e-4b33-ac4c-e1388ffa6916'],31,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:31.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae9894a3-aee3-48d6-893a-5def5a3d9dd2,1984,,"[32.1, 35.4]",3754107,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ciaran Clark,3041.0,Left Center Back,99,Aston Villa,59,['8ca4f281-f778-4e1c-922d-c157791d6a4a'],38,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:38.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a899d71c-1445-4b90-b1f1-d54f1adfcc18,1986,,"[37.8, 18.8]",3754107,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Amavi,4347.0,Left Back,99,Aston Villa,59,['cb6992b3-d5b9-457d-ada5-12fb368a1d1f'],40,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:40.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e646897-a20a-49a2-b10c-a1697708197a,1989,,"[32.8, 62.4]",3754107,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Micah Richards,42700.0,Right Center Back,99,Aston Villa,59,['ec4660f7-54f3-4c1d-8548-fb7cae2bc3ca'],44,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:44.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba9b1298-2509-4f11-b416-c38cf6f37ff8,1992,,"[28.8, 31.9]",3754107,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ciaran Clark,3041.0,Left Center Back,99,Aston Villa,59,['5d2c16d9-0355-4c00-9a54-ef756c6e60a1'],48,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:48.616,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3915490c-3e9b-4785-ad09-180fe4d2463f,1995,,"[32.4, 65.7]",3754107,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Micah Richards,42700.0,Right Center Back,99,Aston Villa,59,['ed6024fe-77b1-4e00-a396-dbb27ff63cb4'],52,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:52.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5cbe6c5-828e-43e2-a7b0-fd9acdff8db7,1999,,"[48.4, 64.3]",3754107,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,99,Aston Villa,59,['c5a231c3-e27b-4fb8-b592-c2b1e125ca9f'],59,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:59.688,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7db5657d-dadb-41b7-8834-e558aa0e481c,2002,,"[72.1, 66.6]",3754107,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Veretout,7153.0,Right Center Midfield,99,Aston Villa,59,['37f69309-f00d-4eb2-b95c-b4cd1e32a118'],0,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:00.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd9c6a0-5c09-4541-abc9-8d38de6b8e09,2007,,"[50.3, 57.0]",3754107,47,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Manuel Mata García,3294.0,Right Wing,100,Manchester United,39,['c25d9021-4946-47eb-9c86-ebda0a3c3695'],18,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:18.578,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5529232-a23a-40c5-9f70-41539a9149a4,2009,,"[26.3, 50.4]",3754107,47,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chris Smalling,10958.0,Right Center Back,100,Manchester United,39,['b6258f64-7687-41c3-8e98-49331e4ba258'],21,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:21.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6d7dc87-d46c-4fca-846c-913562df970d,2016,,"[14.6, 46.1]",3754107,47,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Morgan Schneiderlin,3600.0,Left Center Midfield,101,Manchester United,39,['b698ff84-4a17-4c60-b602-7cc7ea05965f'],53,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:53.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83811104-8521-4fac-aea8-ec0126d66194,2018,,"[49.0, 56.5]",3754107,47,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Manuel Mata García,3294.0,Right Wing,101,Manchester United,39,['0a1bdc10-f36b-4aec-9653-a046da146edc'],54,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:54.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d04a962-9738-458b-a7da-e7dcca6962df,2021,,"[75.2, 54.2]",3754107,47,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wayne Mark Rooney,3538.0,Center Forward,101,Manchester United,39,['0de04b8b-c30b-48cf-adad-3f8d08ba8ad9'],57,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:57.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a87c34f8-7969-4b34-983c-47c6b609ca45,2024,,"[82.1, 63.2]",3754107,48,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Manuel Mata García,3294.0,Right Wing,101,Manchester United,39,['a54e7913-3b71-406f-a7b2-cb84509db848'],3,,,,,,,,,,,,,,,,,,Manchester United,39,00:03:03.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa3c9b73-4fe0-451f-838a-7aeecb359c4a,2027,,"[75.2, 76.8]",3754107,48,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matteo Darmian,4587.0,Right Back,101,Manchester United,39,['5fa62a48-b759-4d53-a94e-88048eae4d44'],6,,,,,,,,,,,,,,,,,,Manchester United,39,00:03:06.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff1e05c3-940d-4293-ad72-e80917c23a2f,2030,,"[52.9, 68.6]",3754107,48,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Chris Smalling,10958.0,Right Center Back,101,Manchester United,39,['369cad3c-520b-4192-a47f-aa22eba93cde'],9,,,,,,,,,,,,,,,,,,Manchester United,39,00:03:09.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4ee902e-66d6-46b5-8dec-0540e447e291,2033,,"[50.8, 34.7]",3754107,48,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Morgan Schneiderlin,3600.0,Left Center Midfield,101,Manchester United,39,['65ec5954-44fd-4334-943f-eb13314e3387'],13,,,,,,,,,,,,,,,,,,Manchester United,39,00:03:13.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4fa36a2-1750-46ea-907e-bc48284198b9,2037,,"[52.3, 12.5]",3754107,48,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daley Blind,3311.0,Left Center Back,101,Manchester United,39,"['1b0bf899-a40b-4f19-84f8-2f005559079f', '32bc5e5c-1b77-419e-810e-ddc6512b1732']",16,,,,,,,,,,,,,,,,,,Manchester United,39,00:03:16.508,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b81b4e9b-ee6f-493a-a53d-5b563f51e009,2045,,"[88.6, 63.3]",3754107,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Right Wing,102,Aston Villa,59,"['4d682430-ddfc-4bfb-af5d-78a487937925', '8495c521-212e-4c03-9a1e-1069176b392e']",23,,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:23.733,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab7a4893-7ab7-48e4-815d-d7e33684d447,2049,,"[90.1, 74.0]",3754107,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Bacuna,9533.0,Right Back,102,Aston Villa,59,['86936c68-6382-4f28-a063-66ddac7413f1'],34,,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:34.622,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c541f7e-7094-4f5e-9514-fc297413efa9,2054,,"[92.0, 77.5]",3754107,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Right Wing,102,Aston Villa,59,['fe2a455e-3a17-44fe-a575-1a810f5aaa85'],38,,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:38.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363f3a89-f9b0-4342-aa11-74fe3fd0a246,2062,,"[41.8, 50.8]",3754107,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Micah Richards,42700.0,Right Center Back,102,Aston Villa,59,['151e7481-9877-47fe-8335-55f4c8efdc5d'],48,,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:48.716,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75c461eb-8db4-4d0d-98a8-f9134fa1343d,2065,,"[50.6, 22.6]",3754107,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Amavi,4347.0,Left Back,102,Aston Villa,59,['47da8c72-0120-408a-a626-b774ccc4704c'],51,,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:51.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e4b37ef-bc07-4135-bc89-6dffa3ff3464,2071,,"[55.5, 71.0]",3754107,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,103,Manchester United,39,['9a260f2f-1978-486d-86a1-0bbafda3bf38'],56,,,,,,,,,,,,,,,,,,Manchester United,39,00:03:56.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb5aaa33-60ba-49cb-8d81-216af18d8c29,2075,,"[71.4, 72.3]",3754107,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Darmian,4587.0,Right Back,103,Manchester United,39,['65636925-56b0-4fb9-b642-2fd3bb0eb4a2'],5,,,,,,,,,,,,,,,,,,Manchester United,39,00:04:05.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8922356f-ac05-4d0f-808e-d766f7ccfdee,2078,,"[67.9, 58.2]",3754107,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,103,Manchester United,39,['f60d4ff1-944c-4f68-b3e4-69993a313efc'],7,,,,,,,,,,,,,,,,,,Manchester United,39,00:04:07.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d482cd80-c53a-421f-86c9-78d21f97a044,2081,,"[80.7, 32.6]",3754107,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Wing,103,Manchester United,39,['37283667-8026-4465-bd87-98916a4b34d7'],13,,,,,,,,,,,,,,,,,,Manchester United,39,00:04:13.341,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0286b264-a356-4fcb-aa2f-4a1fcdf50edd,2084,,"[88.2, 39.0]",3754107,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adnan Januzaj,6330.0,Center Attacking Midfield,103,Manchester United,39,['5f297338-ac0d-4878-9ae1-3c32c3721c3e'],13,,,,,,,,,,,,,,,,,,Manchester United,39,00:04:13.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26b625c6-cf19-4a73-a3bf-dd679ed266dd,2088,,"[41.4, 33.8]",3754107,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Center Defensive Midfield,104,Aston Villa,59,['a5e740c2-8375-42fb-9fe4-98512af86188'],15,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:15.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077c493-4367-430d-af90-d4919d1d1ced,2091,,"[46.5, 48.7]",3754107,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,104,Aston Villa,59,['795dfd43-e7b5-44b9-b2ed-6711daf69f7c'],16,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:16.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc6d3f15-4acc-4a6c-9e39-ceb76a6858f9,2095,,"[46.1, 63.6]",3754107,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Veretout,7153.0,Right Center Midfield,104,Aston Villa,59,['438b0288-21b2-46b0-81ca-40c9d1f5d912'],19,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:19.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e311c58b-01c5-4cb4-b309-2bce3922950c,2098,,"[38.7, 57.7]",3754107,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Bacuna,9533.0,Right Back,104,Aston Villa,59,['add27c28-7069-44b3-a437-13ddc3e6df4d'],21,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:21.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9d4c8e5-8022-40d9-8b68-62d4585511e7,2101,,"[8.0, 41.3]",3754107,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bradley Guzan,12608.0,Goalkeeper,104,Aston Villa,59,['17e57069-9068-4c4f-b391-d04976980d96'],25,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:25.746,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40e3c070-e8b2-41a9-a23c-452b6915d1e8,2104,,"[20.6, 26.9]",3754107,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ciaran Clark,3041.0,Left Center Back,104,Aston Villa,59,['8a965bd8-db09-4c5e-b07c-bc75406153c7'],29,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:29.646,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52915714-6474-49d6-bb38-6e5393fc9051,2107,,"[28.4, 26.6]",3754107,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,104,Aston Villa,59,['9f46b751-d169-478e-999f-6a33729ba548'],36,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:36.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c6aad83-42a1-49b8-83e7-5b1e946cb3a2,2110,,"[4.4, 37.0]",3754107,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bradley Guzan,12608.0,Goalkeeper,104,Aston Villa,59,['9d716673-3e38-464d-afa3-ce744aa6267c'],39,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:39.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92a96b4d-40f4-4d42-9bda-e184a3503c32,2113,,"[26.7, 61.4]",3754107,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Micah Richards,42700.0,Right Center Back,104,Aston Villa,59,['b95a2196-3a79-46cb-8957-85e1892d3a94'],44,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:44.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd28688f-b9c5-48d9-a6c3-bce19ce35f75,2116,,"[40.2, 59.1]",3754107,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Veretout,7153.0,Right Center Midfield,104,Aston Villa,59,['05819f6c-6c97-4f16-94ce-fd5d0f76c1d9'],47,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:47.692,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2894d8eb-53e6-483d-9be9-d2e6b2f4263d,2121,,"[87.7, 15.9]",3754107,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adnan Januzaj,6330.0,Center Attacking Midfield,105,Manchester United,39,['42d0b203-a1a8-407b-a504-94b4277e8501'],26,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:26.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4025806b-6ac9-4559-b309-17eb5e20f7a5,2126,,"[47.1, 12.7]",3754107,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daley Blind,3311.0,Left Center Back,105,Manchester United,39,['76637b7c-8b2e-4f66-8846-f5bea67c361d'],31,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:31.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab8e2fa0-ea66-4290-8397-b40cd6b1ffdd,2129,,"[43.7, 30.7]",3754107,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chris Smalling,10958.0,Right Center Back,105,Manchester United,39,['0587f1e6-372e-4e1b-9232-2206a8cf540b'],32,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:32.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0379a56-1fe6-46a9-972f-e6979dbe7dab,2132,,"[52.0, 69.7]",3754107,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matteo Darmian,4587.0,Right Back,105,Manchester United,39,['4ac5354f-1a3a-42d6-a4d3-cc863cc0b98b'],38,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:38.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bed143f-1c80-4afb-90e8-7551c9c6c05a,2135,,"[56.8, 51.3]",3754107,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Carrick,4751.0,Right Defensive Midfield,105,Manchester United,39,['338b8875-664f-4768-bb17-d44b4b4dcd56'],40,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:40.399,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a67403d4-04b7-4051-ab5f-88ef90d44685,2138,,"[44.7, 55.1]",3754107,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chris Smalling,10958.0,Right Center Back,105,Manchester United,39,['7782ac2c-0ae0-4a67-8a33-46c9fcd6e8c9'],41,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:41.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459f7b98-0a4b-4333-8161-62222d0fd045,2141,,"[48.5, 22.7]",3754107,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Morgan Schneiderlin,3600.0,Left Center Midfield,105,Manchester United,39,['6c34451c-8dfb-4e2f-a336-1e3e30a4602a'],44,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:44.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fd75462-e58d-483a-8346-3d733ff91cf6,2144,,"[64.6, 2.4]",3754107,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luke Shaw,3382.0,Left Back,105,Manchester United,39,['2ee807ec-f7b2-4695-a0b2-13cc0471c325'],47,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:47.444,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5700fbc9-069e-4210-bbb2-e32004bd3711,2148,,"[55.3, 22.7]",3754107,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Morgan Schneiderlin,3600.0,Left Center Midfield,105,Manchester United,39,['e822b14f-ca85-44d2-832b-989ff261104f'],50,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:50.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be95a418-fbd7-4cc0-8b25-1988cde2b3f9,2151,,"[46.1, 53.5]",3754107,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chris Smalling,10958.0,Right Center Back,105,Manchester United,39,['b9ed1d0d-492d-49f0-be2c-0cf55cf8ab4b'],53,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:53.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56498599-1505-476c-877a-9b6de44d8a33,2154,,"[56.3, 34.5]",3754107,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Morgan Schneiderlin,3600.0,Left Center Midfield,105,Manchester United,39,['1943a49e-b9ea-46f9-bd8c-96a02e78098a'],0,,,,,,,,,,,,,,,,,,Manchester United,39,00:06:00.215,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f7f8de1-b530-4f80-9fe2-50dce92d0440,2157,,"[61.2, 18.0]",3754107,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daley Blind,3311.0,Left Center Back,105,Manchester United,39,['8d32b750-1c89-4ced-a109-3b78cf17257f'],2,,,,,,,,,,,,,,,,,,Manchester United,39,00:06:02.774,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b05dcc92-e981-4cb0-845c-a2412cee7ac8,2160,,"[81.3, 1.6]",3754107,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Memphis Depay,2988.0,Left Wing,105,Manchester United,39,['ee0924f3-8dc2-4b0d-ae45-666bb1323861'],4,,,,,,,,,,,,,,,,,,Manchester United,39,00:06:04.618,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb963b80-720f-4765-934f-2828b3b08300,2163,,"[89.6, 31.7]",3754107,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wayne Mark Rooney,3538.0,Center Forward,105,Manchester United,39,['dc052aa2-fafc-4fae-86ff-73ff8a7c12f4'],8,,,,,,,,,,,,,,,,,,Manchester United,39,00:06:08.459,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c32aa59c-6e91-498f-9e3b-2180252f3fc9,2166,,"[12.8, 21.3]",3754107,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Germán Romero,4892.0,Goalkeeper,105,Manchester United,39,['33c1ebb4-6b32-409d-a09a-99d4a93b0550'],16,,,,,,,,,,,,,,,,,,Manchester United,39,00:06:16.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a11261f-ad78-4c5f-bc38-227af8dd9e83,2169,,"[26.2, 5.0]",3754107,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daley Blind,3311.0,Left Center Back,105,Manchester United,39,['b653cf2a-da1a-4d72-bd1f-96e1d3a474a1'],19,,,,,,,,,,,,,,,,,,Manchester United,39,00:06:19.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7703a34b-6d29-4697-a3a6-4a87104d12d8,2172,,"[8.2, 25.5]",3754107,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Germán Romero,4892.0,Goalkeeper,105,Manchester United,39,['e36a43cd-f6d0-46a2-b80e-595df0cc72aa'],22,,,,,,,,,,,,,,,,,,Manchester United,39,00:06:22.038,Ball Receipt*,
