50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.855589,,,,,,,,,,,,,,1b1417d4-0243-48e3-9c3c-de9338b8a3b8,2960,,"[71.9, 31.4]",3754035,84,,,,1.0262446,,Right Foot,,,,"[76.2, 38.5]",,Ground Pass,,8.300602,,,,,Samir Nasri,20253.0,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,151,Manchester City,36,['2d14ef74-7c5c-42b4-9277-036852d15634'],26,,,,,,,,,,,,,,,,,Manchester City,36,00:39:26.977,Pass,
,,,,,,,,,,,,,,,,,,1.261356,,,,,,,,,,,,,,1d0aa9ee-7e63-4ea9-ae3b-bbcac7ec8126,2963,,"[80.0, 42.1]",3754035,84,,,,1.4559197,,Right Foot,,,,"[81.8, 57.7]",,Ground Pass,,15.703503,,,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,2,Regular Play,Samir Nasri,20253.0,Left Midfield,151,Manchester City,36,['0ce0e209-0dc4-435c-b556-0243134cef73'],29,,,,,,,,,,,,,,,,,Manchester City,36,00:39:29.536,Pass,
,,,,,,,,,,,,,,,,,,1.921081,,,,,,,,,,,,,,d977996a-ee88-46dc-b759-f3f11c0ed920,2966,,"[83.9, 56.4]",3754035,84,,,,1.9163519,,Left Foot,,,,"[78.5, 71.4]",,Ground Pass,,15.942396,,,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,,2,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,151,Manchester City,36,['34d8d707-684f-4d6e-9a0c-b1a6df790c06'],32,,,,,,,,,,,,,,,,,Manchester City,36,00:39:32.772,Pass,
,,,,,,,,,,,,,,,,,,0.900661,,,,,,,,,,,,,,edd15252-a439-4315-ab1e-a0dc9f930a84,2969,,"[82.6, 76.7]",3754035,84,,,,0.17636615,,Right Foot,,,,"[92.7, 78.5]",,Ground Pass,,10.259142,,,,,Jesús Navas González,6821.0,,,,,,,2,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Back,151,Manchester City,36,['80e60b61-ba82-4729-ab9a-03ca2a475681'],35,,,,,,,,,,,,,,,,,Manchester City,36,00:39:35.333,Pass,
,,,,,,,,,,,,,,,,,,0.48768,,,,,,,,,,,,,,f078471e-82a2-4e90-8dd4-6875b94a215b,2972,,"[93.9, 78.9]",3754035,84,,,,-2.0626056,,Right Foot,,,,"[90.9, 73.3]",,Ground Pass,,6.352952,,,,,Kevin De Bruyne,3089.0,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Midfield,151,Manchester City,36,['9fd3035c-5652-425f-afa3-19fdd87afe40'],41,,,,,,,,,,,,,,,,,Manchester City,36,00:39:41.447,Pass,
,,,,,,,,,,,,,,,,,,0.962668,,,,,,,,,,,,,,ca5e4668-79e2-447e-9d0b-d5aa637a16f8,2975,,"[94.6, 74.8]",3754035,84,,,,-1.9095907,,Right Foot,,,,"[90.9, 64.3]",,Ground Pass,,11.132834,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Left Center Forward,151,Manchester City,36,['ee005b6f-7d3a-4d4e-ab0d-604fba553113'],43,,,,,,,,,,,,,,,,,Manchester City,36,00:39:43.859,Pass,
,,,,,,,,,,,,,,,,,,1.207762,,,,,,,,,,,,,,b206f39f-77f8-432b-870c-1bea78ad637e,2978,,"[92.7, 66.9]",3754035,84,,,,2.2785068,,Right Foot,,,,"[85.0, 75.9]",,Ground Pass,,11.844408,,,,,Samir Nasri,20253.0,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,151,Manchester City,36,['a0f212bf-647a-4460-a119-ec8820af6ec9'],46,,,,,,,,,,,,,,,,,Manchester City,36,00:39:46.072,Pass,
,,,,,,,,,,,,,,,,,,0.752325,,,,,,,,,,,,,,4c219bca-5a66-4b7d-bc7d-648c62a8be4d,2981,,"[85.0, 75.9]",3754035,84,,,,0.18061861,,Right Foot,,,,"[96.5, 78.0]",,Ground Pass,,11.690166,,,,,Jesús Navas González,6821.0,,,,,,,2,Regular Play,Samir Nasri,20253.0,Left Midfield,151,Manchester City,36,['483d3023-2bb3-441e-a3eb-1d52422e16b3'],48,,,,,,,,,,,,,,,,,Manchester City,36,00:39:48.795,Pass,
,,,,,,,,,,,,,,,,,,0.485993,,,,,,,,,,,,,,438dff54-1e16-4fac-bfbe-5f6cd802c8dc,2984,,"[93.7, 78.2]",3754035,84,,,,3.1415927,,Right Foot,,,,"[85.6, 78.2]",,Ground Pass,,8.1,,,,,Samir Nasri,20253.0,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Midfield,151,Manchester City,36,['dd938a70-097f-4993-8f2c-ff6eb35c9d24'],50,,,,,,,,,,,,,,,,,Manchester City,36,00:39:50.681,Pass,
,,,,,,,,,,,,,,,,,,0.227643,,,,,,,,,,,,,,9c9bdb0a-86d5-4176-9c09-b638f7ddb1f7,2988,,"[88.6, 79.5]",3754035,84,,,,-0.09275632,,Right Foot,,,,"[92.9, 79.1]",,Low Pass,,4.3185644,,,Incomplete,,Gnégnéri Yaya Touré,3087.0,,,,,,,2,Regular Play,Samir Nasri,20253.0,Left Midfield,151,Manchester City,36,"['571ab31f-75cc-4abb-a7f3-4fa29d3f4a5a', '9395db10-a059-458d-a574-e2f0b53acc41', 'ce5bed42-2005-47ba-8147-faac370cac9f']",51,,,,,,,,,,,,,,,,,Manchester City,36,00:39:51.898,Pass,True
,,,,,,,,,,,,,,,,,,1.431785,,,,,,,,,,,,,,55ea7218-0889-4499-a9da-aeaf09c414a4,2997,,"[27.7, 9.6]",3754035,84,,,,0.57004046,,Right Foot,,,,"[43.3, 19.6]",,Ground Pass,,18.529976,,,,,Craig Gardner,9485.0,,,,,,,2,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,152,West Bromwich Albion,27,['38d05322-c82f-4cdb-b9dd-0092f95e773e'],55,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:39:55.874,Pass,
,,,,,,,,,,,,,,,,,,2.895347,,,,,,,,,,,,,,006b271b-25fd-423c-9ac2-85e0c7757df2,3003,,"[51.8, 37.8]",3754035,85,True,,,-0.6513236,,Right Foot,,,,"[76.2, 19.2]",,Ground Pass,,30.680939,,,,,James Grant Chester,9628.0,,,,,,Free Kick,2,From Free Kick,Gareth McAuley,3596.0,Right Center Back,153,West Bromwich Albion,27,['a03f526c-e9e4-4768-9591-31f066e54a79'],12,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:40:12.689,Pass,
,,,,,,,,,,,,,,,,,,2.176222,,,,,,,,,,,,,,6336c213-bedd-4284-9cfa-abb22d61f165,3005,,"[70.9, 19.4]",3754035,85,,,,1.0552473,,Right Foot,,,,"[77.7, 31.4]",,Ground Pass,,13.792751,,,,,Darren Fletcher,4022.0,,,,,,,2,From Free Kick,James Grant Chester,9628.0,Left Back,153,West Bromwich Albion,27,['efae194a-e07c-41d7-8605-6c1c1affd524'],18,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:40:18.649,Pass,
,,,,,,,,,,,,,,,,,,1.77865,,,,,,,,,,,,,,854833dd-e422-4f59-8e51-88e382af7f6b,3008,,"[77.5, 34.8]",3754035,85,,,,1.3027294,,Right Foot,,,,"[83.9, 58.1]",,Ground Pass,,24.162989,,,,,Craig Dawson,3523.0,,,,,,,2,From Free Kick,Darren Fletcher,4022.0,Right Center Midfield,153,West Bromwich Albion,27,['f055f6ec-2889-42c2-be54-5a6e88164e46'],21,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:40:21.248,Pass,
,,,,,,,,,,,,,,,,,,0.283653,,,,,,,,,,,,,,87877b52-7696-40ee-b8df-fbd8602275d9,3011,,"[89.3, 56.2]",3754035,85,,,,-0.6857295,,Right Foot,,,,"[93.7, 52.6]",,Low Pass,,5.685068,,,Incomplete,,Craig Gardner,9485.0,,,,,,,2,From Free Kick,Craig Dawson,3523.0,Right Back,153,West Bromwich Albion,27,"['6ba90212-1d9d-4a5c-b33b-7c827a83a157', '8d718056-5b53-4056-b2bb-987a2184629c']",24,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:40:24.544,Pass,
,,,,,,,,,,,,,,,,,,1.513718,,,,,,,,,,,,,,372c5318-5740-4258-aea6-bbdf2b5a4e7c,3014,,"[75.6, 62.0]",3754035,85,,,,-2.6510458,,Right Foot,,,,"[58.0, 52.6]",,Low Pass,,19.952944,,,,,Gareth McAuley,3596.0,,,,,,Recovery,2,From Free Kick,Craig Dawson,3523.0,Right Back,153,West Bromwich Albion,27,['826c23d5-fa06-4732-b5af-8f8451ec6dad'],28,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:40:28.235,Pass,
,,,,,,,,,,,,,,,,,,1.923933,,,,,,,,,,,,,,cb2a2732-4d00-46dd-aa66-834db1ddce1a,3017,,"[73.4, 36.9]",3754035,85,,,,0.7727406,,Right Foot,,,,"[97.4, 60.3]",,High Pass,,33.519547,,,Incomplete,,Craig Gardner,9485.0,,,,,,,2,From Free Kick,Gareth McAuley,3596.0,Right Center Back,153,West Bromwich Albion,27,"['0c0d99cd-a9a1-405d-b7c0-7af605469f25', 'b2e0d5ac-4652-4328-bf94-07af1371913a']",33,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:40:33.834,Pass,
,,,,,,,,,,,,,,,,,,2.538019,,,,,,,,,,,,,,b2e0d5ac-4652-4328-bf94-07af1371913a,3019,,"[22.7, 19.8]",3754035,85,,,,2.4960167,,Head,,,,"[7.3, 31.4]",,High Pass,,19.28004,,,,,Joe Hart,3291.0,,,,,,Interception,2,From Free Kick,Aleksandar Kolarov,5596.0,Left Back,153,West Bromwich Albion,27,"['99190773-1c4a-4584-b385-d4f5a2c44119', 'cb2a2732-4d00-46dd-aa66-834db1ddce1a']",35,,,,,,,,,,,,,,,,,Manchester City,36,00:40:35.758,Pass,
,,,,,,,,,,,,,,,,,,3.581977,,,,,,,,,,,,,,ad56b23c-bfea-460f-ba3e-d1db15b3b36e,3022,,"[14.8, 41.7]",3754035,85,,,,-0.33161724,,Right Foot,,,,"[84.5, 17.7]",,High Pass,,73.71628,,,Incomplete,,,,,,,,,,2,From Free Kick,Joe Hart,3291.0,Goalkeeper,153,West Bromwich Albion,27,['5aae15e7-ee95-48c0-806f-a00c40a0ae07'],55,,,,,,,,,,,,,,,,,Manchester City,36,00:40:55.965,Pass,
,,,,,,,,,,,,,,,,,,2.169692,,,,,,,,,,,,,,d5a74b76-bddb-44f2-a3ee-9af151413a27,3025,,"[31.5, 63.7]",3754035,86,,,,-2.5434241,,Left Foot,,,,"[6.7, 46.8]",,Ground Pass,,30.010832,,,,,Ben Foster,4053.0,,,,,,,2,From Free Kick,Craig Dawson,3523.0,Right Back,153,West Bromwich Albion,27,['5e5ea633-ecf6-4976-b44d-01a311dfe7ae'],0,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:41:00.980,Pass,
,,,,,,,,,,,,,,,,,,2.85169,,,,,,,,,,,,,,6b654c30-fd1c-442e-9d40-26af0d72ab1e,3028,,"[6.7, 46.8]",3754035,86,,,,-1.1973866,,Left Foot,,,,"[17.2, 20.0]",,Ground Pass,,28.783503,,,,,Jonathan Grant Evans,11012.0,,,,,,,2,From Free Kick,Ben Foster,4053.0,Goalkeeper,153,West Bromwich Albion,27,['74b18cd7-14df-43ff-b16c-1d379d38ce75'],4,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:41:04.563,Pass,
,,,,,,,,,,,,,,,,,,0.995912,,,,,,,,,,,,,,d588d859-f93f-4702-ac43-39f013888789,3031,,"[24.0, 12.1]",3754035,86,,,,-0.60823596,,Left Foot,,,,"[37.5, 2.7]",,Ground Pass,,16.450228,,,,,James Grant Chester,9628.0,,,,,,,2,From Free Kick,Jonathan Grant Evans,11012.0,Left Center Back,153,West Bromwich Albion,27,['ebff26e1-27fe-42e6-81ec-6d870bc8b99d'],9,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:41:09.473,Pass,
,,,,,,,,,,,,,,,,,,2.733712,,,,,,,,,,,,,,4b00ea15-d605-4e56-8f37-1e8d2e48cbfa,3034,,"[36.9, 3.4]",3754035,86,,,,1.5388923,,Right Foot,,,,"[37.5, 22.2]",,Ground Pass,,18.809572,,,,,Sandro Ranieri Guimarães Cordeiro,7121.0,,,,,,,2,From Free Kick,James Grant Chester,9628.0,Left Back,153,West Bromwich Albion,27,['2b50ad1a-3a71-446d-9b63-3d1b08fad8cb'],12,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:41:12.674,Pass,
,,,,,,,,,,,,,,,,,,1.194829,,,,,,,,,,,,,,aefc35db-b134-43df-afde-3ce504665f2e,3037,,"[52.5, 38.4]",3754035,86,,,,-0.37915868,,Right Foot,,,,"[65.3, 33.3]",,Ground Pass,,13.778606,,,,,Jonathan Leko,22702.0,,,,,,,2,From Free Kick,Sandro Ranieri Guimarães Cordeiro,7121.0,Center Midfield,153,West Bromwich Albion,27,['5269d342-5005-4f63-aa5f-e5cee846c6e7'],17,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:41:17.811,Pass,
,,,,,,,,,,,,,,,,,,0.343813,,,,,,,,,,,,,,d48598af-830d-4bbc-852f-e104e2ae089e,3045,,"[37.7, 42.1]",3754035,86,,,,1.6172744,,Right Foot,,,,"[37.5, 46.4]",,Ground Pass,,4.304649,,,Incomplete,,Fernando Francisco Reges,16003.0,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,154,Manchester City,36,"['0e4bc85b-1f70-496e-bc0c-722af7944eb8', 'a51a04cb-9995-46a7-b24f-1f6ea0536f0a']",25,,,,,,,,,,,,,,,,,Manchester City,36,00:41:25.760,Pass,
,,,,,,,,,,,,,,,,,,1.727646,,,,,,,,,,,,,,6430e809-6245-4005-ad1f-209f41d35630,3050,,"[35.8, 44.2]",3754035,86,,,,-1.0745307,,Right Foot,,,,"[46.9, 23.7]",,Ground Pass,,23.31223,,,,,Aleksandar Kolarov,5596.0,,,,,,,2,Regular Play,Samir Nasri,20253.0,Left Midfield,154,Manchester City,36,['f843db46-3830-4294-9625-91917bc7eff2'],27,,,,,,,,,,,,,,,,,Manchester City,36,00:41:27.366,Pass,
,,,,,,,,,,,,,,,,,,3.385888,,,,,,,,,,,,,,876447d3-dcee-4300-88c3-eedf38baec78,3063,,"[6.0, 44.0]",3754035,87,True,,,0.38138127,,Left Foot,,,,"[65.1, 67.7]",,High Pass,,63.674957,,,,,Craig Dawson,3523.0,,,,,,Goal Kick,2,From Goal Kick,Ben Foster,4053.0,Goalkeeper,155,West Bromwich Albion,27,['8d88dd99-7324-4618-8205-719e6312f390'],8,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:08.303,Pass,
,,,,,,,,,,,,,,,,,,2.493027,,,,,,,,,,,,,,8b89bc25-9557-4de3-883d-d06cc04029db,3065,,"[65.1, 67.7]",3754035,87,,,True,-0.49438462,,,,,,"[92.0, 53.2]",,High Pass,,30.559122,,,Incomplete,,Craig Gardner,9485.0,,,,,,,2,From Goal Kick,Craig Dawson,3523.0,Right Back,155,West Bromwich Albion,27,"['037f839e-6390-45f2-a70d-b2f2acb77002', '27071719-b212-482d-ba35-491d9a93a8b9', '6bee3e4f-f2d5-4d4d-9aac-79b642dfdc5a']",11,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:11.689,Pass,True
,,,,,,,,,,,,,,,,,,2.134635,,,,,,,,,,,,,,6523101d-4570-478c-bf32-d0932508ce2c,3069,,"[64.9, 52.3]",3754035,87,,,,0.6680688,,Head,,,,"[79.6, 63.9]",,Low Pass,,18.72565,,,,,Jonathan Leko,22702.0,,,,,,Recovery,2,From Goal Kick,Sandro Ranieri Guimarães Cordeiro,7121.0,Center Midfield,155,West Bromwich Albion,27,['281d5002-1839-4aea-b5cc-05af3caadb34'],16,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:16.269,Pass,
,,,,,,,,,,,,,,,,,,1.055319,,,,,,,,,,,,,,0dde5771-9695-4bd2-ae78-cb3a6d50c7b2,3072,,"[118.3, 67.1]",3754035,87,,,,-1.7858112,,Right Foot,True,,,"[112.6, 41.0]",,High Pass,,26.715164,,,Incomplete,,Saido Berahino,4630.0,,,,,,,2,From Goal Kick,Jonathan Leko,22702.0,Right Midfield,155,West Bromwich Albion,27,"['0c5ebbab-669a-4b2d-8d10-d6d0b0f1b0e9', '3d79d065-4bd7-4aa6-ab9f-d3861c614b59']",27,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:27.326,Pass,
,,,,,,,,,,,,,,,,,,1.546188,,,,,,,,,,,,,,2c887a0e-e91b-4946-a12b-389cd8634d40,3079,,"[25.9, 35.9]",3754035,87,,,,-1.3734008,,Left Foot,,,,"[30.4, 13.4]",,Ground Pass,,22.945587,,,,,Samir Nasri,20253.0,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,156,Manchester City,36,['c0b4f96d-1e9a-45c9-97c9-5b23a9ba5872'],32,,,,,,,,,,,,,,,,,Manchester City,36,00:42:32.684,Pass,
,,,,,,,,,,,,,,,,,,1.312061,,,,,,,,,,,,,,cd6dc6f5-23c7-42e7-bf18-66f6c690ecbc,3082,,"[35.5, 11.9]",3754035,87,,,,-0.09966865,,Right Foot,,,,"[50.5, 10.4]",,Low Pass,,15.074814,,,,,Kevin De Bruyne,3089.0,,,,,,,2,Regular Play,Samir Nasri,20253.0,Left Midfield,156,Manchester City,36,['3f236f5b-bc9b-4c12-8521-be50b93402c7'],36,,,,,,,,,,,,,,,,,Manchester City,36,00:42:36.711,Pass,
,,,,,,,,,,,,,,,,,,1.427323,,,,,,,,,,,,,,fbcf621c-8e0f-47c5-9a2c-f99d84e00fe9,3084,,"[50.5, 10.9]",3754035,87,,,,2.093501,,Right Foot,,,,"[41.8, 26.0]",,Ground Pass,,17.42699,,,Incomplete,,Gnégnéri Yaya Touré,3087.0,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Left Center Forward,156,Manchester City,36,"['0e9b2aa8-5e85-4ca8-8728-dc775019aa1d', '26b4a428-4efe-4d99-bbe0-f5a721df1b5e']",38,,,,,,,,,,,,,,,,,Manchester City,36,00:42:38.023,Pass,
,,,,,,,,,,,,,,,,,,0.858945,,,,,,,,,,,,,,6d0c252d-8cc2-445c-978b-114c149df613,3088,,"[79.8, 43.1]",3754035,87,,,,0.67980164,,Left Foot,,,,"[91.8, 52.8]",,Ground Pass,,15.430165,,,,,Craig Gardner,9485.0,,,,,,,2,Regular Play,James McClean,3514.0,Left Midfield,156,Manchester City,36,['14f19398-f2a6-4c49-8720-0984e21d53f4'],40,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:40.569,Pass,
,,,,,,,,,,,,,,,,,,4.821006,,,,,,,,,,,,,,44205c81-60e3-42e2-b161-4010bb88a17d,3091,,"[103.2, 63.0]",3754035,87,,,,-1.456825,,Right Foot,True,,,"[110.4, 0.1]",,High Pass,,63.31074,,,Out,,Saido Berahino,4630.0,,,True,,,,2,Regular Play,Craig Gardner,9485.0,Left Center Midfield,156,Manchester City,36,['19271868-8b1f-4691-af74-2c5398806908'],44,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:44.323,Pass,
,,,,,,,,,,,,,,,,,,0.393842,,,,,,,,,,,,,,0f6a0f92-0b7f-4b82-83fb-693d7d5b1553,3094,,"[21.9, 80.0]",3754035,89,True,,,-0.9272952,,,,,,"[26.4, 74.0]",,High Pass,,7.5,,,Incomplete,,,,,,,,,Throw-in,2,From Throw In,Pablo Javier Zabaleta Girod,3052.0,Right Back,157,Manchester City,36,['eaed72af-de25-414d-98a1-9ad6fab9e007'],27,,,,,,,,,,,,,,,,,Manchester City,36,00:44:27.129,Pass,
,,,,,,,,,,,,,,,,,,1.483367,,,,,,,,,,,,,,9b10c8e1-0f3b-4087-8f63-b5bf59bfcfbf,3098,,"[42.2, 80.0]",3754035,89,,,,-0.48166367,,,,,,"[55.4, 73.1]",,Low Pass,,14.8946295,,,,,Samir Nasri,20253.0,,,,,,Throw-in,2,From Throw In,Pablo Javier Zabaleta Girod,3052.0,Right Back,159,Manchester City,36,['65e7840a-9bf4-437c-a275-c483bda2096d'],35,,,,,,,,,,,,,,,,,Manchester City,36,00:44:35.006,Pass,
,,,,,,,,,,,,,,,,,,1.530247,,,,,,,,,,,,,,d32265d2-f0d0-4634-98d2-ddfc2d235c0f,3108,,"[71.5, 0.1]",3754035,89,,,,0.11527613,,,,,,"[90.5, 2.3]",,High Pass,,19.126944,,,,,James McClean,3514.0,,,,,,Throw-in,2,From Throw In,James Grant Chester,9628.0,Left Back,160,West Bromwich Albion,27,['45f27471-4457-4dd4-904d-0b93acbf3e58'],57,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:57.469,Pass,
,,,,,,,,,,,,,,,,,,1.061348,,,,,,,,,,,,,,28a05b7d-0752-4d2f-93d0-0a2b083242d0,3110,,"[90.5, 2.3]",3754035,89,,,,0.49141824,,Head,,,,"[97.6, 6.1]",,High Pass,,8.05295,,,,,Craig Gardner,9485.0,,,,,,,2,From Throw In,James McClean,3514.0,Left Midfield,160,West Bromwich Albion,27,['bd09e71b-6aa2-4f57-891d-783953902cd3'],58,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:58.999,Pass,
,,,,,,,,,,,,,,,,,,1.612401,,,,,,,,,,,,,,2f9df2e3-0b1c-49c3-8f9f-524455c768c9,3116,,"[97.2, 4.0]",3754035,90,,,,1.1282898,,Right Foot,True,,,"[112.6, 36.5]",,High Pass,,35.96401,,,Incomplete,,Jonathan Grant Evans,11012.0,,,,,,Free Kick,2,From Free Kick,Craig Gardner,9485.0,Left Center Midfield,161,West Bromwich Albion,27,"['c079abb4-504e-471d-ab57-8afed00108b4', 'f90f6d71-10f7-4791-b1d8-83cc8c1cf9ad']",42,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:45:42.454,Pass,
,,,,,,,,,,,,,,,,,,0.875488,,,,,,,,,,,,,,9accc785-8779-4e04-8f8f-9a32ebadf86a,3119,,"[91.6, 29.2]",3754035,90,,,True,0.7419473,,,,,,"[101.2, 38.0]",,Low Pass,,13.023056,,,Incomplete,,Sandro Ranieri Guimarães Cordeiro,7121.0,,,,,,Recovery,2,From Free Kick,James McClean,3514.0,Left Midfield,161,West Bromwich Albion,27,"['421a1a80-a989-4578-8d78-e59e0f977b72', 'af1692e5-27d7-4764-aabd-951d2c2d5a15', 'd5eabeba-805e-47b3-8948-a94a50496799']",46,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:45:46.535,Pass,True
,,,,,,,,,,,,,,,,,,1.741349,,,,,,,,,,,,,,731fbad0-35c5-49db-ab63-65db2e3fbbed,3128,,"[56.5, 0.1]",3754035,91,,,,0.609276,,,,,,"[70.4, 9.8]",,High Pass,,16.949926,,,Incomplete,,Aleksandar Kolarov,5596.0,,,,,,Throw-in,2,From Throw In,Gaël Clichy,20302.0,Left Back,162,Manchester City,36,"['0f5cf4d7-05cb-4333-ac4d-e1af7c8f29a7', 'dd9d3959-91cd-42b8-8891-f1639b9450e0']",15,,,,,,,,,,,,,,,,,Manchester City,36,00:46:15.112,Pass,
,,,,,,,,,,,,,,,,,,5.596567,,,,,,,,,,,,,,dd9d3959-91cd-42b8-8891-f1639b9450e0,3130,,"[49.7, 70.3]",3754035,91,,,,-0.25245294,,Right Foot,,,,"[109.4, 54.9]",,Low Pass,,61.654278,,,Incomplete,,Saido Berahino,4630.0,,,,,,Recovery,2,From Throw In,Craig Dawson,3523.0,Right Back,162,Manchester City,36,"['0895b85b-9215-4f4f-80b5-e932997e19c3', '731fbad0-35c5-49db-ab63-65db2e3fbbed', 'dd446f2a-271e-4919-8a10-5133ed4c7979']",16,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:46:16.853,Pass,
,,,,,,,,,,,,,,,,,,3.226824,,,,,,,,,,,,,,8fbd6187-c618-420b-9d3e-e880dd726992,3134,,"[16.5, 31.6]",3754035,91,,,,0.05532809,,Drop Kick,,,,"[81.5, 35.2]",,High Pass,,65.09962,,,Incomplete,,,,,,,,,,2,From Throw In,Joe Hart,3291.0,Goalkeeper,162,Manchester City,36,['f62cf243-8717-47dc-af4c-6f9617ead2d8'],32,,,,,,,,,,,,,,,,,Manchester City,36,00:46:32.670,Pass,
,,,,,,,,,,,,,,,,,,0.989928,,,,,,,,,,,,,,69b1814c-4b9b-4225-938b-367b612eca33,3136,,"[52.3, 56.2]",3754035,91,,,,0.5317241,,Head,,,,"[64.2, 63.2]",,Low Pass,,13.806158,,,Incomplete,,Sandro Ranieri Guimarães Cordeiro,7121.0,,,,,,Recovery,2,From Throw In,Darren Fletcher,4022.0,Right Center Midfield,162,Manchester City,36,"['7db23fa8-19b3-416b-8d85-75329afbccbf', '800ac440-9675-4c76-9cd5-b5f8e0953c25']",37,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:46:37.719,Pass,
,,,,,,,,,,,,,,,,,,2.606627,,,,,,,,,,,,,,800ac440-9675-4c76-9cd5-b5f8e0953c25,3138,,"[55.9, 16.9]",3754035,91,,,,-0.48447794,,Right Foot,,,,"[73.0, 7.9]",,High Pass,,19.32382,,,,,Aleksandar Kolarov,5596.0,,,,,,Recovery,2,From Throw In,Gaël Clichy,20302.0,Left Back,162,Manchester City,36,"['656a0aff-85f4-465b-bad9-078c98359b62', '69b1814c-4b9b-4225-938b-367b612eca33']",38,,,,,,,,,,,,,,,,,Manchester City,36,00:46:38.709,Pass,
,,,,,,,,,,,,,,,,,,0.90954,,,,,,,,,,,,,,c053cc74-cabc-40b5-a147-60190a79a91d,3140,,"[83.2, 7.9]",3754035,91,,,,1.6092389,,Left Foot,,,,"[82.6, 23.5]",,Ground Pass,,15.611534,,,,,Kevin De Bruyne,3089.0,,,,,,,2,From Throw In,Aleksandar Kolarov,5596.0,Left Midfield,162,Manchester City,36,['0e185bb1-d55d-424c-a599-2d44bd8e91dd'],41,,,,,,,,,,,,,,,,,Manchester City,36,00:46:41.315,Pass,
