ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.538465,,,,,,,,,,,,faef82c8-5f2d-41e5-ae8d-74ac98477eef,1460,,"[79.2, 20.3]",3754068,43,,,,,-0.4804058,,Right Foot,,,"[86.3, 16.6]",Ground Pass,,8.0062475,Incomplete,,,,,,,,,1,From Keeper,Carlos Alberto Sánchez Moreno,5685.0,Left Defensive Midfield,84,Aston Villa,59,['76d91986-22a9-4261-bc8f-e70921d59f92'],56,,,,,,,,,,,,,,,,Aston Villa,59,00:43:56.368,Pass,
,,,,,,,,,,,,,,,1.688444,,,,,,,,,,,,066990bf-504f-4ec7-a145-a75873fac1a8,1463,,"[33.8, 64.8]",3754068,43,,,,,0.32175055,,Right Foot,,,"[58.7, 73.1]",Ground Pass,,26.246904,,,José Salomón Rondón Giménez,4041.0,,,,,,1,Regular Play,Saido Berahino,4630.0,Left Wing,85,West Bromwich Albion,27,['359f3112-44ea-4442-878e-0c039d9ed35b'],58,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:58.384,Pass,
,,,,,,,,,,,,,,,0.20276,,,,,,,,,,,,12387da1-c03a-4f7f-a561-952f8bef2213,1468,,"[58.4, 75.9]",3754068,44,,,,,-2.616797,,Right Foot,,,"[56.5, 74.8]",Ground Pass,,2.1954498,Incomplete,,Saido Berahino,4630.0,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,85,West Bromwich Albion,27,"['25e4fbf4-8590-4b61-8d98-89ed6adc66b8', '2874c8ac-886f-4bb9-80bd-abed5c1a964f']",1,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:01.213,Pass,
,,,,,,,,,,,,,,,1.984046,,,,,,,,,,,,1470c269-5a9a-425a-86d2-af1a0f0b7173,1471,,"[59.3, 80.0]",3754068,44,,,,,-2.8304517,,,,,"[36.6, 72.7]",Low Pass,,23.844915,,,Gareth McAuley,3596.0,,,,,Throw-in,1,From Throw In,Craig Dawson,3523.0,Right Back,86,West Bromwich Albion,27,['b665d343-a602-400e-9eca-0f5bfe863b5c'],15,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:15.815,Pass,
,,,,,,,,,,,,,,,2.857417,,,,,,,,,,,,a53c4722-8469-44c6-aaae-28d68aa81d3e,1474,,"[36.8, 74.2]",3754068,44,,,,,-1.7269726,,Right Foot,,,"[31.1, 38.0]",Ground Pass,,36.646008,,,Jonathan Grant Evans,11012.0,,,,,,1,From Throw In,Gareth McAuley,3596.0,Right Center Back,86,West Bromwich Albion,27,['788a9957-a063-449d-8809-c080823ee8cf'],19,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:19.035,Pass,
,,,,,,,,,,,,,,,1.686786,,,,,,,,,,,,28bd3f7d-a7a8-4431-b6f3-36646c7604fe,1476,,"[33.2, 34.2]",3754068,44,,,,,-0.97528315,,Right Foot,,,"[47.7, 12.8]",Low Pass,,25.849758,,,Chris Brunt,3541.0,,,,,,1,From Throw In,Jonathan Grant Evans,11012.0,Left Center Back,86,West Bromwich Albion,27,['ec67e1f8-fd2a-4916-8c9f-47b4e5feb080'],21,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:21.893,Pass,
,,,,,,,,,,,,,,,0.669275,,,,,,,,,,,,6ef1e33a-bf02-41e2-838e-9ce797e71564,1479,,"[54.8, 9.6]",3754068,44,,,,,-0.348771,,Left Foot,,,"[63.6, 6.4]",Ground Pass,,9.36376,,,James McClean,3514.0,,,,,,1,From Throw In,Chris Brunt,3541.0,Left Back,86,West Bromwich Albion,27,['0fd09822-d522-4baa-bf16-afed27ec5f0f'],25,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:25.070,Pass,
,,,,,,,,,,,,,,,1.064376,,,,,,,,,,,,d3ac20f2-fe02-43bc-95d0-79385b065672,1482,,"[64.6, 6.4]",3754068,44,,,,,2.8245368,,Left Foot,,,"[58.2, 8.5]",Ground Pass,,6.735726,,,Chris Brunt,3541.0,,,,,,1,From Throw In,James McClean,3514.0,Right Wing,86,West Bromwich Albion,27,['9605a352-48b9-4ac8-9307-c746dfba08c8'],25,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:25.901,Pass,
,,,,,,,,,,,,,,,0.808576,,,,,,,,,,,,41f50173-2d92-4a3e-b7e4-5b1030586560,1485,,"[59.3, 13.2]",3754068,44,,,,,1.6638601,,Left Foot,,,"[57.2, 35.7]",Ground Pass,,22.597788,,,Claudio Ariel Yacob,3967.0,,,,,,1,From Throw In,Chris Brunt,3541.0,Left Back,86,West Bromwich Albion,27,['5b539b13-29c1-4b4e-a868-d70c800accea'],31,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:31.034,Pass,
,,,,,,,,,,,,,,,2.326314,,,,,,,,,,,,a39eed3a-8794-4b49-ad5f-3ca5429671bb,1488,,"[53.9, 39.1]",3754068,44,,,,,1.2748414,,Right Foot,,,"[65.7, 77.8]",High Pass,,40.458992,,,Craig Dawson,3523.0,,,,,,1,From Throw In,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,86,West Bromwich Albion,27,['06722ee4-3a34-4aae-99a1-9a59fce730d6'],33,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:33.388,Pass,
,,,,,,,,,,,,,,,1.463178,,,,,,,,,,,,3ecb4404-34b0-4c84-9921-cf87f29ab457,1491,,"[67.8, 78.2]",3754068,44,,,,,-2.8420606,,Right Foot,,,"[61.0, 76.1]",Ground Pass,,7.1168814,,,Gareth McAuley,3596.0,,,,,,1,From Throw In,Craig Dawson,3523.0,Right Back,86,West Bromwich Albion,27,['bea76fcc-76aa-432b-871f-81b48737ff54'],38,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:38.751,Pass,
,,,,,,,,,,,,,,,1.054354,,,,,,,,,,,,6e1e836f-d62d-49c5-8461-f93e8fc5c48d,1494,,"[61.2, 76.3]",3754068,44,,,,,-2.0093095,,Left Foot,,,"[54.4, 61.8]",Ground Pass,,16.015305,,,Claudio Ariel Yacob,3967.0,,,,,,1,From Throw In,Gareth McAuley,3596.0,Right Center Back,86,West Bromwich Albion,27,['bb7e2ede-4391-41ad-a7bf-4aac0524172b'],41,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:41.145,Pass,
,,,,,,,,,,,,,,,1.066083,,,,,,,,,,,,bf8dcf64-b897-48d3-9ed1-15c516a5eab3,1497,,"[53.3, 56.0]",3754068,44,,,,,-0.7232772,,Right Foot,,,"[64.4, 46.2]",Ground Pass,,14.807093,,,James Morrison,3490.0,,,,,,1,From Throw In,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,86,West Bromwich Albion,27,['812ccdac-324e-4a24-a14b-28cf034ce379'],42,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:42.903,Pass,
,,,,,,,,,,,,,,,1.251005,,,,,,,,,,,,d5607dc3-068b-444f-9a12-f0235196b881,1501,,"[55.9, 46.6]",3754068,44,,,,,1.340892,,Right Foot,,,"[61.4, 70.1]",Ground Pass,,24.135036,,,Craig Dawson,3523.0,,,,,,1,From Throw In,James Morrison,3490.0,Left Center Midfield,86,West Bromwich Albion,27,"['92ead916-eab1-44b8-abaf-be73097fddd7', 'adb41aee-45e9-437d-94d1-a8db1becd176']",45,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:45.137,Pass,True
,,,,,,,,,,,,,,,1.432046,,,,,,,,,,,,e5f558d1-56c2-42ea-b47e-f0dbd62438ca,1504,,"[62.7, 70.8]",3754068,44,,,,,-3.0825703,,Right Foot,,,"[40.7, 69.5]",Low Pass,,22.038376,,,Gareth McAuley,3596.0,,,,,,1,From Throw In,Craig Dawson,3523.0,Right Back,86,West Bromwich Albion,27,['c114c485-1c0c-4825-8e4c-87de53388622'],46,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:46.418,Pass,
,,,,,,,,,,,,,,,2.430181,,,,,,,,,,,,c003aeea-dd49-4ee4-b082-a08ea743a4d9,1507,,"[48.8, 68.4]",3754068,44,,,,,-0.39746758,,Right Foot,,,"[91.2, 50.6]",High Pass,,45.98478,,,José Salomón Rondón Giménez,4041.0,,,,,,1,From Throw In,Gareth McAuley,3596.0,Right Center Back,86,West Bromwich Albion,27,['ec92ac15-d7bc-409d-bb08-bf87dbe09a1d'],50,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:50.982,Pass,
,,,,,,,,,,,,,,,2.259757,,,,,,,,,,,,e8131ef7-7e55-4cca-90f3-8df15b8df30c,1515,,"[44.8, 32.0]",3754068,45,,,,,-1.1706994,,Left Foot,,,"[54.4, 9.3]",Ground Pass,,24.646502,,,Jordan Amavi,4347.0,,,,,,1,From Throw In,Carles Gil de Pareja Vicent,6800.0,Right Midfield,86,West Bromwich Albion,27,['aec8ed0c-59eb-4340-9ed2-40a0573015e2'],0,,,,,,,,,,,,,,,,Aston Villa,59,00:45:00.801,Pass,
,,,,,,,,,,,,,,,1.299691,,,,,,,,,,,,94165228-1c81-4df9-a759-9cf000ebb4c8,1522,,"[21.4, 77.8]",3754068,45,,,,,-1.7818897,,Right Foot,,,"[19.3, 68.0]",Ground Pass,,10.022474,,,Craig Dawson,3523.0,,,,,,1,From Throw In,Saido Berahino,4630.0,Left Wing,86,West Bromwich Albion,27,['5817e2f7-1a17-4297-b902-ab5d340ccb65'],10,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:45:10.801,Pass,
,,,,,,,,,,,,,,,1.595438,,,,,,,,,,,,5ba1caaa-9810-44d1-bf7a-004737d69cbc,1525,,"[17.2, 68.8]",3754068,45,,,,,0.48007804,,Right Foot,,,"[34.1, 77.6]",Ground Pass,,19.053871,,,Darren Fletcher,4022.0,,,,,,1,From Throw In,Craig Dawson,3523.0,Right Back,86,West Bromwich Albion,27,['f4fedcb4-8c42-44a8-9969-a1b53a75407b'],12,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:45:12.199,Pass,
,,,,,,,,,,,,,,,1.687735,,,,,,,,,,,,7150243c-c784-46d3-85f5-afa9b5c11e42,1531,,"[47.1, 80.0]",3754068,45,,,,,-0.13927926,,,,,"[68.5, 77.0]",High Pass,,21.609257,,,José Salomón Rondón Giménez,4041.0,,,,,Throw-in,1,From Throw In,Craig Dawson,3523.0,Right Back,87,West Bromwich Albion,27,['329d49b4-7967-451e-bf8c-91f76aa856fc'],38,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:45:38.744,Pass,
,,,,,,,,,,,,,,,0.417258,,,,,,,,,,,,3b53e3b9-ab5b-4aa7-a759-d0c4a6844406,1534,,"[69.6, 78.7]",3754068,45,,,,True,-2.9702134,,,,,"[64.4, 77.8]",Low Pass,,5.27731,,,Darren Fletcher,4022.0,,,,,,1,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,87,West Bromwich Albion,27,"['a59e1d5d-7114-451a-9270-19a811355099', 'df499392-d105-4864-9459-6e935c27c34c']",40,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:45:40.772,Pass,True
,,,,,,,,,,,,,,,0.797547,,,,,,,,,,,,f1290b80-fdaa-4b51-a825-e1903821ee49,1537,,"[64.9, 78.0]",3754068,45,,,,,-2.0134497,,Right Foot,,,"[57.6, 62.6]",Ground Pass,,17.042593,,,James Morrison,3490.0,,,,,,1,From Throw In,Darren Fletcher,4022.0,Right Center Midfield,87,West Bromwich Albion,27,['a04492e6-b23c-4096-872f-becb93ce4d48'],42,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:45:42.071,Pass,
,,,,,,,,,,,,,,,1.534507,,,,,,,,,,,,8eea4c6f-b8dd-4524-adb9-9ab48b85db91,1540,,"[56.3, 63.3]",3754068,45,,,,,-1.8652099,,Right Foot,,,"[46.9, 32.3]",Low Pass,,32.393826,,,Chris Brunt,3541.0,,,,,,1,From Throw In,James Morrison,3490.0,Left Center Midfield,87,West Bromwich Albion,27,['99999596-7022-4dc6-b8df-27d7c8129b28'],44,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:45:44.069,Pass,
,,,,,,,,,,,,,,,2.882735,,,,,,,,,,,,44ac5ed8-fb69-4db5-86a7-a386576561f9,1543,,"[65.1, 24.1]",3754068,45,,,,,-0.5477859,,Left Foot,,,"[96.9, 4.7]",Ground Pass,,37.250504,,,James McClean,3514.0,,,,,,1,From Throw In,Chris Brunt,3541.0,Left Back,87,West Bromwich Albion,27,['d4a4fc98-9540-425b-8428-1be0d4cb0841'],48,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:45:48.784,Pass,
,,,,,,,,,,,,,,,0.0666,,,,,,,,,,,,90d5e13c-f99f-4026-aa69-51d62d0cadee,1546,,"[101.9, 9.4]",3754068,45,,,,,-1.3780956,,Left Foot,,,"[102.7, 5.3]",Ground Pass,,4.1773195,Incomplete,,,,,,,,,1,From Throw In,James McClean,3514.0,Right Wing,87,West Bromwich Albion,27,['a85cbac3-0441-4fcc-877b-7c6eedb75c4e'],54,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:45:54.307,Pass,
,,,,,,,,,,,,,,,1.441839,,,,,,,,,,,,774d9886-07ca-427a-9103-79debefe51cb,1553,,"[61.0, 40.1]",3754068,45,,,,,-2.778667,,Right Foot,,,"[53.1, 37.1]",Ground Pass,,8.450444,,,Ashley Westwood,3583.0,,,,,Kick Off,2,From Kick Off,Gabriel Imuetinyan Agbonlahor,42699.0,Center Forward,88,Aston Villa,59,['75d2e485-bbac-4f8a-a569-d25c34bb9379'],0,,,,,,,,,,,,,,,,Aston Villa,59,00:00:00.892,Pass,
,,,,,,,,,,,,,,,1.570532,,,,,,,,,,,,fc9d232a-592d-4bc4-b0e5-a59f312d8eb4,1556,,"[52.8, 40.4]",3754068,45,,,,,2.2993994,,Right Foot,,,"[38.7, 56.2]",Ground Pass,,21.176638,,,Micah Richards,42700.0,,,,,,2,From Kick Off,Ashley Westwood,3583.0,Right Defensive Midfield,88,Aston Villa,59,['a5c1971d-5fdb-4970-8710-a6084bb9e2fc'],3,,,,,,,,,,,,,,,,Aston Villa,59,00:00:03.112,Pass,
,,,,,,,,,,,,,,,1.284321,,,,,,,,,,,,c9ef2c8c-ed20-4c7a-bb04-e368fcb9fadc,1559,,"[40.3, 54.9]",3754068,45,,,,,-1.5242199,,Right Foot,,,"[41.4, 31.3]",Ground Pass,,23.625622,,,Joleon Lescott,20285.0,,,,,,2,From Kick Off,Micah Richards,42700.0,Right Center Back,88,Aston Villa,59,['e1f65226-93e5-4a54-a112-92bd17005e5b'],6,,,,,,,,,,,,,,,,Aston Villa,59,00:00:06.103,Pass,
,,,,,,,,,,,,,,,1.100531,,,,,,,,,,,,1477a315-6678-42b4-895c-8eddab7efd8d,1562,,"[51.5, 29.4]",3754068,45,,,,,-0.21336864,,Left Foot,,,"[63.5, 26.8]",Ground Pass,,12.278437,,,Jack Grealish,9638.0,,,,,,2,From Kick Off,Joleon Lescott,20285.0,Left Center Back,88,Aston Villa,59,['96d34431-0b0a-48c1-aa76-b9953052b19d'],10,,,,,,,,,,,,,,,,Aston Villa,59,00:00:10.530,Pass,
,,,,,,,,,,,,,,,1.422112,,,,,,,,,,,,ee146982-7631-4ac0-bd48-f5e8f6550df3,1564,,"[63.6, 26.8]",3754068,45,,,,,-2.5230496,,Right Foot,,,"[52.5, 18.9]",Ground Pass,,13.624243,,,Joleon Lescott,20285.0,,,,,,2,From Kick Off,Jack Grealish,9638.0,Left Midfield,88,Aston Villa,59,['14a8fce3-913c-4eda-95e5-9d9f3838c0ae'],11,,,,,,,,,,,,,,,,Aston Villa,59,00:00:11.631,Pass,
,,,,,,,,,,,,,,,1.840727,,,,,,,,,,,,6f663856-e6a9-434c-a75f-110f45a8e8fe,1567,,"[52.5, 18.9]",3754068,45,,,,,-0.121782415,,Left Foot,,,"[86.0, 14.8]",High Pass,,33.74996,Incomplete,,,,,,,,,2,From Kick Off,Joleon Lescott,20285.0,Left Center Back,88,Aston Villa,59,['c4acb6b3-03b7-4805-b237-92623e8ebe5b'],13,,,,,,,,,,,,,,,,Aston Villa,59,00:00:13.072,Pass,
,,,,,,,,,,,,,,,2.490066,,,,,,,,,,,,c4acb6b3-03b7-4805-b237-92623e8ebe5b,1568,,"[34.1, 65.3]",3754068,45,,,,,-0.33713394,,Other,,,"[43.8, 61.9]",Low Pass,,10.278619,,,Darren Fletcher,4022.0,,,,,Recovery,2,Regular Play,Gareth McAuley,3596.0,Right Center Back,89,West Bromwich Albion,27,"['6f663856-e6a9-434c-a75f-110f45a8e8fe', 'd5d42dc9-4260-4de5-8549-be3399f3d746']",14,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:14.913,Pass,
,,,,,,,,,,,,,,,0.523779,,,,,,,,,,,,cb732ed4-35eb-4491-aca0-d1146e0f8a1e,1571,,"[51.0, 51.8]",3754068,45,,,,,-1.3956193,,Right Foot,,,"[53.0, 40.5]",Ground Pass,,11.475626,,,James Morrison,3490.0,,,,,,2,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,89,West Bromwich Albion,27,['2bff61de-ecfe-4618-9cf7-85a5c95d31a7'],19,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:19.585,Pass,
,,,,,,,,,,,,,,,8.094923,,,,,,,,,,,,761ce713-9acb-4cba-a31d-7e4dcb4a271b,1575,,"[53.9, 41.3]",3754068,45,,,,,0.38207993,,Right Foot,,,"[119.6, 67.7]",High Pass,,70.80572,Out,,,,,,,,,2,Regular Play,James Morrison,3490.0,Left Center Midfield,89,West Bromwich Albion,27,['7fa98044-6c66-4ee6-a2ab-5472f541426b'],20,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:20.149,Pass,True
,,,,,,,,,,,,,,,1.854066,,,,,,,,,,,,fdf36189-01cd-4315-9e25-4e04f9ab28e2,1576,,"[7.0, 36.1]",3754068,45,,,,,-1.2103746,,Right Foot,,,"[14.5, 16.2]",Ground Pass,,21.266405,,,Joleon Lescott,20285.0,,,,,Goal Kick,2,From Goal Kick,Bradley Guzan,12608.0,Goalkeeper,90,Aston Villa,59,['b9df433e-fe90-4748-a200-4002b385e040'],36,,,,,,,,,,,,,,,,Aston Villa,59,00:00:36.976,Pass,
,,,,,,,,,,,,,,,1.72076,,,,,,,,,,,,6935856a-bbc2-4b3b-a9d0-2402f690654a,1579,,"[14.5, 16.2]",3754068,45,,,,,2.3090596,,Left Foot,,,"[4.4, 27.3]",Ground Pass,,15.007332,,,Bradley Guzan,12608.0,,,,,,2,From Goal Kick,Joleon Lescott,20285.0,Left Center Back,90,Aston Villa,59,['13850b79-d3cc-4bf5-a26f-49ee64b93174'],39,,,,,,,,,,,,,,,,Aston Villa,59,00:00:39.544,Pass,
,,,,,,,,,,,,,,,5.17092,,,,,,,,,,,,c024bad2-198f-478c-a6b0-8b56830b7418,1582,,"[4.4, 27.3]",3754068,45,,,,,0.007277892,,Left Foot,,,"[73.1, 27.8]",High Pass,,68.70182,Incomplete,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,2,From Goal Kick,Bradley Guzan,12608.0,Goalkeeper,90,Aston Villa,59,"['5b7cf614-f9a6-4c09-bfe2-684e5843d52a', 'a23598b3-c62f-422e-b138-6a69f153c522']",41,,,,,,,,,,,,,,,,Aston Villa,59,00:00:41.305,Pass,
,,,,,,,,,,,,,,,2.735238,,,,,,,,,,,,87626a92-6934-407b-9639-cb98d037c5fd,1586,,"[36.9, 49.5]",3754068,45,,,,,-0.76074564,,Left Foot,,,"[55.6, 31.7]",High Pass,,25.817242,Incomplete,,,,,,,,Recovery,2,From Goal Kick,Jonathan Grant Evans,11012.0,Left Center Back,90,Aston Villa,59,['f22fb9f5-8505-4823-aa3a-ef8605058d7b'],48,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:48.128,Pass,
,,,,,,,,,,,,,,,1.570007,,,,,,,,,,,,f22fb9f5-8505-4823-aa3a-ef8605058d7b,1587,,"[64.5, 48.4]",3754068,45,,,,,0.9918982,,Head,,,"[74.5, 63.7]",High Pass,,18.27813,,,Carles Gil de Pareja Vicent,6800.0,,,,,Recovery,2,From Goal Kick,Carlos Alberto Sánchez Moreno,5685.0,Left Defensive Midfield,90,Aston Villa,59,"['4c130d88-b5f7-47e6-ad60-802f41be9084', '87626a92-6934-407b-9639-cb98d037c5fd']",50,,,,,,,,,,,,,,,,Aston Villa,59,00:00:50.863,Pass,
,,,,,,,,,,,,,,,1.015749,,,,,,,,,,,,7b322c00-c53c-49a6-9cd9-c4b1274b4c54,1591,,"[84.8, 24.6]",3754068,46,,,,,-0.62446445,,Left Foot,,,"[102.7, 11.7]",Ground Pass,,22.063997,Incomplete,,Jack Grealish,9638.0,,,,,,2,From Goal Kick,Carles Gil de Pareja Vicent,6800.0,Right Midfield,90,Aston Villa,59,"['532e7eb4-3ce1-4293-8053-069c781f7b05', 'c7af120d-efb4-468c-bf83-782fa00dd8b4']",0,,,,,,,,,,,,,,,,Aston Villa,59,00:01:00.239,Pass,
,,,,,,,,,,,,,,,1.739962,,,,,,,,,,,,87c0c72f-f3a7-4a39-84ca-a09ccd16ba57,1594,,"[97.3, 0.1]",3754068,46,,,,,2.4303825,,,,,"[81.4, 13.8]",Low Pass,,20.988092,,,Ashley Westwood,3583.0,,,,,Throw-in,2,From Throw In,Rudy Gestede,19362.0,Center Attacking Midfield,91,Aston Villa,59,['6ab8d5a9-3c3a-4038-9fa4-33cf54163b2e'],5,,,,,,,,,,,,,,,,Aston Villa,59,00:01:05.848,Pass,
,,,,,,,,,,,,,,,4.861571,,,,,,,,,,,,ab9c05df-9760-44c3-bde8-5f48bee8b347,1597,,"[81.1, 14.9]",3754068,46,,,,,1.2095029,,Right Foot,,,"[105.7, 80.0]",High Pass,,69.59289,Out,,,,,,True,,,2,From Throw In,Ashley Westwood,3583.0,Right Defensive Midfield,91,Aston Villa,59,,9,,,,,,,,,,,,,,,,Aston Villa,59,00:01:09.278,Pass,
,,,,,,,,,,,,,,,1.991572,,,,,,,,,,,,efa19c50-7797-4414-9e81-a5292c590659,1598,,"[16.6, 0.1]",3754068,46,,,,,0.053282853,,,,,"[39.1, 1.3]",High Pass,,22.531977,Incomplete,,Saido Berahino,4630.0,,,,,Throw-in,2,From Throw In,Chris Brunt,3541.0,Left Back,92,West Bromwich Albion,27,"['517a5b4d-35a8-4f1b-aaad-f12181dd3989', 'f67a3c9d-e710-4e4d-9cff-4ea05bf7e820']",33,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:33.603,Pass,
,,,,,,,,,,,,,,,1.117293,,,,,,,,,,,,517a5b4d-35a8-4f1b-aaad-f12181dd3989,1601,,"[81.0, 78.8]",3754068,46,,,,True,-0.7853982,,,,,"[85.3, 74.5]",High Pass,,6.081118,Incomplete,,,,,,,,Recovery,2,From Throw In,Alan Hutton,9642.0,Right Back,92,West Bromwich Albion,27,"['1a668ada-d9cf-4602-9380-b8b4c8db8432', 'ad933ad7-6013-4bab-a50d-e047ed12f4fa', 'efa19c50-7797-4414-9e81-a5292c590659']",35,,,,,,,,,,,,,,,,Aston Villa,59,00:01:35.595,Pass,True
,,,,,,,,,,,,,,,1.156601,,,,,,,,,,,,d8327549-8dd1-4951-83ad-a7a8b246b2ff,1604,,"[34.8, 5.4]",3754068,46,,,,,-0.2618224,,Right Foot,,,"[50.1, 1.3]",High Pass,,15.839823,,,Saido Berahino,4630.0,,,,,,2,From Throw In,James Morrison,3490.0,Left Center Midfield,92,West Bromwich Albion,27,['5b278ba0-82c2-4f49-8ae6-a4ca1c872faf'],37,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:37.019,Pass,
,,,,,,,,,,,,,,,1.853112,,,,,,,,,,,,31845923-f7e8-4cc4-88b3-9fcbd3d3c3de,1610,,"[51.0, 0.1]",3754068,46,,,,,0.08047101,,,,,"[69.6, 1.6]",High Pass,,18.660385,Incomplete,,Saido Berahino,4630.0,,,,,Throw-in,2,From Throw In,Chris Brunt,3541.0,Left Back,93,West Bromwich Albion,27,"['84cdaefd-dc6e-48c6-b4fb-f36886959e32', 'f3df2c10-b826-41c1-9ea8-732b1c8365eb']",48,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:48.784,Pass,
,,,,,,,,,,,,,,,1.095313,,,,,,,,,,,,d16a9bef-50bd-4d64-b051-2b10fd95bffd,1615,,"[73.7, 0.1]",3754068,47,,,,,0.36844555,,,,,"[89.5, 6.2]",High Pass,,16.936647,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,Throw-in,2,From Throw In,Chris Brunt,3541.0,Left Back,94,West Bromwich Albion,27,"['86992c89-fce0-47b2-a48c-80fa07668fc4', '927cf52f-bb25-4b2e-b208-2398fc33f819']",8,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:08.511,Pass,
,,,,,,,,,,,,,,,1.484822,,,,,,,,,,,,e29b7823-e04b-4933-90b6-713081440e56,1618,,"[74.1, 0.1]",3754068,47,,,,,0.08134186,,,,,"[92.5, 1.6]",High Pass,,18.46104,,,Saido Berahino,4630.0,,,,,Throw-in,2,From Throw In,Chris Brunt,3541.0,Left Back,95,West Bromwich Albion,27,['b236b077-64d9-4fa6-bc50-07c85382b1c9'],21,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:21.160,Pass,
,,,,,,,,,,,,,,,2.176424,,,,,,,,,,,,5bc80944-786b-4abc-88d3-be7820e91872,1622,,"[31.3, 80.0]",3754068,47,,,,,-0.08872351,,,,,"[63.9, 77.1]",High Pass,,32.728733,Incomplete,,,,,,,,Throw-in,2,From Throw In,Alan Hutton,9642.0,Right Back,96,Aston Villa,59,['5315e766-8ff0-4687-b56b-49cc9c85150a'],39,,,,,,,,,,,,,,,,Aston Villa,59,00:02:39.398,Pass,
,,,,,,,,,,,,,,,1.293605,,,,,,,,,,,,def0140f-d7bb-4ac8-8845-d10c1b16872c,1627,,"[64.8, 0.6]",3754068,47,,,,,3.099245,,Right Foot,,,"[53.0, 1.1]",Ground Pass,,11.810589,,,Jonathan Grant Evans,11012.0,,,,,,2,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,96,Aston Villa,59,['79a23df2-1b01-475b-8094-c28dd623b65a'],45,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:45.534,Pass,
