50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.78967,,,,,,,,,,,,c81e91ba-0df8-470e-ba7b-0c393be4c5fc,1226,,,"[100.2, 21.3]",3754339,41,,,,,-0.31270102,,Right Foot,,,,"[113.5, 17.0]",,Ground Pass,,13.977839,,,,Charlie Daniels,3345.0,,,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,77,AFC Bournemouth,28,['aed4b540-9721-4783-a51b-47bb030740ab'],20,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:20.855,Pass,
,,,,,,,,,,,,,,,0.375777,,,,,,,,,,,,5905c70e-06d1-41cb-b3ac-465d8f416aac,1229,,,"[113.5, 17.0]",3754339,41,,,,,1.6092389,,Left Foot,,,,"[113.1, 27.4]",,Ground Pass,,10.407689,,Incomplete,,,,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,77,AFC Bournemouth,28,['b5f88e8a-1a1a-45e1-85e0-f1373935a865'],22,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:22.792,Pass,
,,,,,,,,,,,,,,,1.876582,,,,,,,,,,,,8fccdbde-e317-47a2-a7a9-6d40768694ca,1232,,,"[120.0, 0.1]",3754339,42,,,,,1.6921483,,Right Foot,,,,"[115.0, 41.1]",,High Pass,True,41.303753,,Incomplete,,,,,,True,Inswinging,,Corner,1,From Corner,Lee Tomlin,4738.0,Center Attacking Midfield,78,AFC Bournemouth,28,['44ee7d2b-9a0e-4d4d-b440-53bc2cf72e80'],4,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:42:04.296,Pass,
,,,,,,,,,,,,,,,2.780712,,,,,,,,,,,,16b2fef1-0599-4ad0-a235-68eacd1f0ff5,1234,,,"[100.8, 0.1]",3754339,42,,,,,2.824673,,,,,,"[69.7, 10.3]",,Low Pass,,32.729958,,,,Sylvain Distin,40218.0,,,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,79,AFC Bournemouth,28,['acca7781-0283-4012-9039-22628e281d6d'],26,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:42:26.791,Pass,
,,,,,,,,,,,,,,,2.584208,,,,,,,,,,,,6f16b1ca-8355-492b-b845-310d48916e87,1237,,,"[69.7, 10.3]",3754339,42,,,,,1.6621168,,Right Foot,,,,"[67.2, 37.6]",,Ground Pass,,27.41423,,,,Steve Cook,3341.0,,,,,,,1,From Throw In,Sylvain Distin,40218.0,Left Center Back,79,AFC Bournemouth,28,['f53d5921-ad70-4961-bd44-53a765a167ab'],30,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:42:30.736,Pass,
,,,,,,,,,,,,,,,1.749123,,,,,,,,,,,,9d1c20b2-c3aa-451d-9051-898342f4487e,1240,,,"[72.4, 50.7]",3754339,42,,,,,1.3035793,,Right Foot,,,,"[79.6, 77.0]",,Ground Pass,,27.267746,,,,Simon Francis,3608.0,,,,,,,1,From Throw In,Steve Cook,3341.0,Right Center Back,79,AFC Bournemouth,28,['dd07bfa9-1bc4-4a07-8f48-8fde6263bc63'],35,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:42:35.043,Pass,
,,,,,,,,,,,,,,,1.691434,,,,,,,,,,,,1d0bd26f-fa38-466d-aa5b-539c729a6939,1243,,,"[79.6, 77.0]",3754339,42,,,,,-2.244553,,Right Foot,,,,"[69.7, 64.6]",,Ground Pass,,15.867262,,,,Steve Cook,3341.0,,,,,,,1,From Throw In,Simon Francis,3608.0,Right Back,79,AFC Bournemouth,28,['7eb06c03-ad1d-49b2-b2ec-6c22e35e864d'],38,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:42:38.109,Pass,
,,,,,,,,,,,,,,,1.706322,,,,,,,,,,,,738dafc1-8b24-4270-920c-f9cab3137729,1247,,,"[69.1, 64.3]",3754339,42,,,,,-1.9801679,,Right Foot,,,,"[58.6, 40.1]",,Ground Pass,,26.379726,,,,Sylvain Distin,40218.0,,,,,,,1,From Throw In,Steve Cook,3341.0,Right Center Back,79,AFC Bournemouth,28,"['c9d65014-c236-4325-8968-d81cee0005e6', 'd71c448b-8da0-44ba-910c-05be67cdb4ad']",40,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:42:40.531,Pass,True
,,,,,,,,,,,,,,,1.075721,,,,,,,,,,,,b57a39ef-2946-4b9e-80df-d0ef1bc0f56b,1250,,,"[63.9, 36.8]",3754339,42,,,,,-0.9817733,,Left Foot,,,,"[79.0, 14.2]",,Low Pass,,27.180325,,,,Marc Pugh,3646.0,,,,,,,1,From Throw In,Sylvain Distin,40218.0,Left Center Back,79,AFC Bournemouth,28,['5514f4cd-55c4-4760-8979-d8f0c2a54d03'],44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:42:44.425,Pass,
,,,,,,,,,,,,,,,1.126252,,,,,,,,,,,,4536297c-e92d-4685-b83a-bfb150a5efa5,1253,,,"[79.0, 14.2]",3754339,42,,,,,1.6485612,,Right Foot,,,,"[78.4, 21.9]",,Ground Pass,,7.7233415,,,,Matt Ritchie,3049.0,,,,,,,1,From Throw In,Marc Pugh,3646.0,Left Midfield,79,AFC Bournemouth,28,['6c340d92-7267-4332-9da2-1c2617a1444f'],45,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:42:45.621,Pass,
,,,,,,,,,,,,,,,1.245872,,,,,,,,,,,,39a28699-5bf6-426e-8d97-3abd810bd563,1256,,,"[78.8, 21.9]",3754339,42,,,,,-2.4996467,,Right Foot,,,,"[68.5, 14.2]",,Ground Pass,,12.860016,,,,Charlie Daniels,3345.0,,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,79,AFC Bournemouth,28,['d6aa6647-04ad-4f52-b1da-22a0cba3531e'],46,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:42:46.903,Pass,
,,,,,,,,,,,,,,,1.345718,,,,,,,,,,,,bcb96e1d-97dc-42f6-8078-0e30c16731e0,1259,,,"[68.5, 14.2]",3754339,42,,,,,2.606319,,Left Foot,,,,"[51.3, 24.4]",,Ground Pass,,19.997,,,,Sylvain Distin,40218.0,,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,79,AFC Bournemouth,28,['a2776608-c472-4f68-9524-ded2c1e7214c'],50,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:42:50.284,Pass,
,,,,,,,,,,,,,,,2.002234,,,,,,,,,,,,dbe7efb2-5a88-4b06-9799-a466c17303c8,1262,,,"[64.7, 26.5]",3754339,42,,,,,0.17040902,,Left Foot,,,,"[95.5, 31.8]",,High Pass,,31.25268,,Incomplete,,Glenn Murray,3085.0,,,,,,,1,From Throw In,Sylvain Distin,40218.0,Left Center Back,79,AFC Bournemouth,28,"['867af263-93cd-4c1d-89d9-001a60c21cdb', '9bbf8ddb-c32f-402a-8a9e-58abba9f7566']",54,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:42:54.329,Pass,
,,,,,,,,,,,,,,,1.563953,,,,,,,,,,,,bfd083c2-915a-49a7-91da-cde2aed1586d,1267,,,"[37.3, 42.5]",3754339,42,,,,,2.4023156,,Right Foot,,,,"[23.7, 54.9]",,Ground Pass,,18.404346,,,,Glen Johnson,4724.0,,,,,,,1,From Throw In,Charlie Adam,3636.0,Left Defensive Midfield,79,AFC Bournemouth,28,['d44046dd-9a3b-4f18-bb4a-8c271b6b6349'],58,,,,,,,,,,,,,,,,,Stoke City,30,00:42:58.555,Pass,
,,,,,,,,,,,,,,,1.311887,,,,,,,,,,,,a965b23e-3107-46b0-9b65-f51e2cb974e7,1270,,,"[16.5, 57.1]",3754339,43,,,,,0.2805368,,Right Foot,,,,"[46.0, 65.6]",,High Pass,,30.700163,,Incomplete,,,,,,,,,,1,From Throw In,Glen Johnson,4724.0,Right Back,79,AFC Bournemouth,28,['84067f8a-7ff9-4e34-8475-58cffbb8133f'],3,,,,,,,,,,,,,,,,,Stoke City,30,00:43:03.341,Pass,
,,,,,,,,,,,,,,,1.400947,,,,,,,,,,,,84067f8a-7ff9-4e34-8475-58cffbb8133f,1271,,,"[74.1, 14.5]",3754339,43,,,,,-0.013332543,,Right Foot,,,,"[96.6, 14.2]",,Low Pass,,22.502,,,,Marc Pugh,3646.0,,,,,,Recovery,1,From Throw In,Charlie Daniels,3345.0,Left Back,79,AFC Bournemouth,28,"['392b47ff-e801-4c96-a431-5c107c7e3cd6', 'a965b23e-3107-46b0-9b65-f51e2cb974e7']",4,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:04.653,Pass,
,,,,,,,,,,,,,,,0.573315,,,,,,,,,,,,42524fc8-c5a1-4301-9a55-a6efea5e02ea,1278,,,"[115.9, 20.7]",3754339,43,,,,,2.0926306,,Left Foot,,True,,"[111.3, 28.7]",,Ground Pass,,9.228217,,,,Glenn Murray,3085.0,,,,,,,1,From Throw In,Marc Pugh,3646.0,Left Midfield,79,AFC Bournemouth,28,['491ec49f-4a44-4025-865b-0735d3602259'],9,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:09.841,Pass,
,,,,,,,,,,,,,,,1.294029,,,,,,,,,,,,c99c32a5-4d48-4dfa-85f5-0c4905cbdce6,1281,,,"[111.3, 28.7]",3754339,43,,,,,2.094976,,Right Foot,,,,"[107.6, 35.1]",,Ground Pass,,7.392564,,,,Lee Tomlin,4738.0,,,,,,,1,From Throw In,Glenn Murray,3085.0,Center Forward,79,AFC Bournemouth,28,['c85eaae5-29bc-464a-94dd-ed126bdb2e6c'],10,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:10.454,Pass,
,,,,,,,,,,,,,,,0.916087,,,,,,,,,,,,c68e3951-9172-4492-b415-79246337e557,1284,,,"[107.6, 35.1]",3754339,43,,,,,1.1784562,9880abbb-06c0-4f62-b5a3-5cba9d54a558,Left Foot,,,,"[112.4, 46.7]",,Ground Pass,,12.553884,,,,Matt Ritchie,3049.0,True,,,,,,1,From Throw In,Lee Tomlin,4738.0,Center Attacking Midfield,79,AFC Bournemouth,28,['56a7e768-d849-4d4b-be00-146fa4edd038'],11,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:11.828,Pass,
,,,,,,,,,,,,,,,2.389006,,,,,,,,,,,,a4d36a35-8526-4e8b-884f-d7058d34cb59,1289,,,"[120.0, 80.0]",3754339,43,,,,,-1.8517224,,Left Foot,,,,"[114.2, 59.9]",,Ground Pass,,20.920086,,,,Matt Ritchie,3049.0,,,,,,Corner,1,From Corner,Simon Francis,3608.0,Right Back,80,AFC Bournemouth,28,['500d9108-645a-428e-9018-8f3af7c1e154'],33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:33.190,Pass,
,,,,,,,,,,,,,,,1.316229,,,,,,,,,,,,b986d1e0-b497-4ab0-ace2-b2886cb8a348,1293,,,"[110.7, 61.8]",3754339,43,,,,,-0.22923194,,Left Foot,,,,"[116.7, 60.4]",,Ground Pass,,6.1611686,,Pass Offside,,Simon Francis,3608.0,,,,,,,1,From Corner,Matt Ritchie,3049.0,Right Midfield,80,AFC Bournemouth,28,"['52c77c8b-0ea5-40fa-8e64-e83c21c1a0ea', '8666c809-e97a-4453-8b65-796f50251944']",36,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:36.213,Pass,True
,,,,,,,,,,,,,,,3.802322,,,,,,,,,,,,692b490b-951c-4de6-9533-a0ffd62d4029,1295,,,"[8.3, 36.5]",3754339,44,,,,,-0.2694988,,Right Foot,,,,"[76.0, 17.8]",,High Pass,,70.235176,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Jack Butland,3537.0,Goalkeeper,81,Stoke City,30,['4c1c71e2-27cf-4435-b3fb-af89b69ccc2a'],19,,,,,,,,,,,,,,,,,Stoke City,30,00:44:19.113,Pass,
,,,,,,,,,,,,,,,0.476145,,,,,,,,,,,,9a401af9-8fd7-4487-85b1-0594b950bbc4,1301,,,"[50.6, 66.4]",3754339,44,,,,,-2.3676882,,Left Foot,,,,"[46.2, 62.1]",,Ground Pass,,6.1522355,,,,Andrew Surman,3344.0,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,82,AFC Bournemouth,28,"['7dbb4040-5d69-4add-9538-9efa35c11b3c', 'e83853a2-3e51-4170-8613-b37a945c7d75']",24,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:24.755,Pass,True
,,,,,,,,,,,,,,,1.794824,,,,,,,,,,,,1bbaa001-36a8-4df6-92fa-937df475f6a0,1304,,,"[46.2, 62.1]",3754339,44,,,,,1.1182184,,Left Foot,,,,"[51.5, 73.0]",,Ground Pass,,12.120231,,,,Matt Ritchie,3049.0,,,,,,,1,Regular Play,Andrew Surman,3344.0,Right Defensive Midfield,82,AFC Bournemouth,28,"['d52d6ecf-a022-4886-b970-bc27d4649f8d', 'e83853a2-3e51-4170-8613-b37a945c7d75']",25,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:25.311,Pass,True
,,,,,,,,,,,,,,,1.220688,,,,,,,,,,,,909e740c-fa35-4213-9814-5f031deacec0,1307,,,"[50.9, 73.4]",3754339,44,,,,,0.08018485,,Right Foot,,,,"[73.3, 75.2]",,Ground Pass,,22.472204,,,,Glenn Murray,3085.0,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,82,AFC Bournemouth,28,['2f210fdc-f2e6-4802-a21b-a65a068af04d'],27,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:27.226,Pass,
,,,,,,,,,,,,,,,1.848338,,,,,,,,,,,,44c4303d-4866-41c5-aefc-dbf013adbb09,1312,,,"[76.6, 80.0]",3754339,44,,True,,,-2.226975,,,,,,"[68.9, 70.0]",,Low Pass,,12.621015,,,,Andrew Surman,3344.0,,,,,,Throw-in,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,83,AFC Bournemouth,28,['9288f6a2-28f1-4993-9c37-c4aa0a7874d1'],33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:33.030,Pass,
,,,,,,,,,,,,,,,0.943057,,,,,,,,,,,,79f358f8-937d-40d9-a06c-9235545e2ba1,1314,,,"[68.9, 70.0]",3754339,44,,,,,2.0434935,,Left Foot,,,,"[64.4, 78.8]",,Ground Pass,,9.883825,,,,Simon Francis,3608.0,,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,83,AFC Bournemouth,28,['b2718466-0af5-4dd7-aa96-752d86a7c8df'],35,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:35.272,Pass,
,,,,,,,,,,,,,,,2.452447,,,,,,,,,,,,a28f1d72-191c-4120-965b-265d382a8f1f,1317,,,"[64.4, 78.8]",3754339,44,,,,,-2.3875232,,Right Foot,,,,"[46.3, 61.8]",,Ground Pass,,24.831633,,,,Steve Cook,3341.0,,,,,,,1,From Throw In,Simon Francis,3608.0,Right Back,83,AFC Bournemouth,28,['6de975c0-d28b-4c95-beef-f43d3b1f97c9'],37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:37.077,Pass,
,,,,,,,,,,,,,,,2.316814,,,,,,,,,,,,2b45e48a-a7b7-4df6-b693-1679324c290a,1320,,,"[47.4, 61.3]",3754339,44,,,,,-1.455167,,Right Foot,,,,"[51.5, 26.0]",,Ground Pass,,35.537304,,,,Sylvain Distin,40218.0,,,,,,,1,From Throw In,Steve Cook,3341.0,Right Center Back,83,AFC Bournemouth,28,['353f4649-983c-4506-aa68-fe96e771b586'],39,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:39.609,Pass,
,,,,,,,,,,,,,,,1.119416,,,,,,,,,,,,e8aa66ee-f117-4895-99fd-aeeaa0ed072a,1323,,,"[53.9, 14.8]",3754339,44,,,,,0.31561565,,Left Foot,,,,"[68.6, 19.6]",,Ground Pass,,15.463829,,,,Marc Pugh,3646.0,,,,,,,1,From Throw In,Sylvain Distin,40218.0,Left Center Back,83,AFC Bournemouth,28,['706ee621-a205-45fc-b49e-6ee830e45916'],44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:44.286,Pass,
,,,,,,,,,,,,,,,0.852444,,,,,,,,,,,,8a2927ce-dff6-4ea5-a091-71c30be1b6af,1326,,,"[68.6, 19.6]",3754339,44,,,,,2.6686862,,Right Foot,,,,"[55.7, 26.2]",,Ground Pass,,14.490341,,,,Dan Gosling,3343.0,,,,,,,1,From Throw In,Marc Pugh,3646.0,Left Midfield,83,AFC Bournemouth,28,['aca9d078-15b7-4109-a7d6-8a25916ce612'],45,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:45.526,Pass,
,,,,,,,,,,,,,,,2.283099,,,,,,,,,,,,510682d7-4674-45a3-bd66-955ada2776e8,1330,,,"[53.5, 27.7]",3754339,44,,,,,0.8567056,,Right Foot,,,True,"[67.8, 44.2]",,Ground Pass,,21.834377,,,,Andrew Surman,3344.0,,,,,,,1,From Throw In,Dan Gosling,3343.0,Left Defensive Midfield,83,AFC Bournemouth,28,"['128e9aef-d154-4f6b-8176-4bef14d1f699', '8c4cf352-87a6-4c9c-a1e2-329aad60f261']",47,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:47.005,Pass,True
,,,,,,,,,,,,,,,1.489667,,,,,,,,,,,,992641c6-442a-4929-ba94-b72313c97cfe,1333,,,"[72.5, 53.5]",3754339,44,,,,,0.7404606,,Left Foot,,,,"[96.9, 75.8]",,Ground Pass,,33.055256,,,,Matt Ritchie,3049.0,,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,83,AFC Bournemouth,28,['36ba7cbd-5c77-49ee-9bf3-2ed60dae5ac3'],50,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:50.640,Pass,
,,,,,,,,,,,,,,,1.21311,,,,,,,,,,,,41500673-dde4-442a-901b-9f8adf6b34d9,1336,,,"[97.2, 75.8]",3754339,44,,,,,-2.5412195,,Right Foot,,,,"[86.1, 68.2]",,Ground Pass,,13.452509,,,,Andrew Surman,3344.0,,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,83,AFC Bournemouth,28,['bf3a6db8-366a-4772-958b-8c1cbe212295'],55,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:55.040,Pass,
,,,,,,,,,,,,,,,1.085149,,,,,,,,,,,,5a32028f-441d-44c8-b8cc-591237f8541d,1339,,,"[86.1, 68.2]",3754339,44,,,,,-1.0851742,,Left Foot,,,,"[95.6, 50.2]",,Low Pass,,20.353132,,,,Lee Tomlin,4738.0,,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,83,AFC Bournemouth,28,['e6b36ffc-f860-4b45-8066-f7239c32b106'],57,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:57.206,Pass,
,,,,,,,,,,,,,,,1.412612,,,,,,,,,,,,08ca15a3-2205-41de-a88f-7781c54dfe10,1342,,,"[95.6, 50.2]",3754339,44,,,,,-0.95825875,,Left Foot,,,,"[106.0, 35.4]",,Ground Pass,,18.08867,,Incomplete,,Glenn Murray,3085.0,,,,,,,1,From Throw In,Lee Tomlin,4738.0,Center Attacking Midfield,83,AFC Bournemouth,28,"['a41db29e-9564-4119-82a6-3783c40d9a52', 'ee679eef-26d7-4970-bde8-341db5d0fbb3']",58,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:58.452,Pass,
,,,,,,,,,,,,,,,1.914252,,,,,,,,,,,,1ab57eaa-0d1e-43fe-b42e-3784e5541d89,1346,,,"[99.9, 56.6]",3754339,45,,,,True,-2.0849426,,,,,,"[93.8, 45.8]",,High Pass,,12.403628,,,,Lee Tomlin,4738.0,,,,,,Recovery,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,83,AFC Bournemouth,28,"['8c657fee-b0db-4c7b-8cc6-b03e27ee0af9', 'cb132d0e-fa64-4e3e-b643-1fe76c7e697b']",2,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:02.900,Pass,True
,,,,,,,,,,,,,,,1.401091,,,,,,,,,,,,a10acf4e-af6e-48f2-98f7-aa7d717fb81d,1350,,,"[93.4, 44.1]",3754339,45,,,,,-1.3521274,,Left Foot,,,,"[95.6, 34.2]",,Ground Pass,,10.141499,,,,Marc Pugh,3646.0,,,,,,,1,From Throw In,Lee Tomlin,4738.0,Center Attacking Midfield,83,AFC Bournemouth,28,"['7c7e6d16-f1c4-46f1-978f-4dfe3edc972b', 'e2c00a29-7eb6-429a-bd42-00b6000d6406']",6,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:06.163,Pass,True
,,,,,,,,,,,,,,,1.566656,,,,,,,,,,,,8574c435-ccf9-4f60-b93e-b47f2eabb86a,1354,,,"[96.4, 31.7]",3754339,45,,,,,-0.4048918,,Right Foot,,,,"[107.6, 26.9]",,Ground Pass,,12.185237,,Incomplete,,Charlie Daniels,3345.0,,,,,,,1,From Throw In,Marc Pugh,3646.0,Left Midfield,83,AFC Bournemouth,28,"['371048cf-1f29-4e79-8372-0e828f855f6b', '997df085-17ba-4d69-804d-7b4fa3654b7b', 'b65e547f-0a97-4102-86ce-8129bd703a86']",7,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:07.801,Pass,True
,,,,,,,,,,,,,,,1.103207,,,,,,,,,,,,4d216aaa-d37b-430b-9a77-26b8230aa443,1364,,,"[84.5, 7.8]",3754339,45,,,,,-1.9678757,,Right Foot,,,,"[81.9, 1.6]",,Ground Pass,,6.7230945,,,,Marko Arnautović,3325.0,,,,,,,1,Regular Play,Jonathan Walters,3670.0,Center Forward,84,Stoke City,30,['d1928aa8-87f3-4341-87d7-de66e6accacc'],21,,,,,,,,,,,,,,,,,Stoke City,30,00:45:21.350,Pass,
,,,,,,,,,,,,,,,2.283273,,,,,,,,,,,,d45a2867-04d8-40a1-899a-29f085534d52,1367,,,"[83.4, 13.6]",3754339,45,,,,,-2.7596135,,Right Foot,,,,"[71.7, 8.9]",,Ground Pass,,12.608727,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,84,Stoke City,30,['1455d972-0142-493d-8055-cbcb42fb2195'],27,,,,,,,,,,,,,,,,,Stoke City,30,00:45:27.002,Pass,
,,,,,,,,,,,,,,,1.438963,,,,,,,,,,,,8c642508-ab5b-48cd-ab17-2e463472114f,1370,,,"[71.7, 8.6]",3754339,45,,,,,-0.2536741,,Right Foot,,,,"[90.6, 3.7]",,Ground Pass,,19.524857,,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,84,Stoke City,30,['6ff51f47-ac1e-405d-8fe9-3805186a1ad3'],29,,,,,,,,,,,,,,,,,Stoke City,30,00:45:29.472,Pass,
,,,,,,,,,,,,,,,1.302223,,,,,,,,,,,,5a575c6c-a9d9-4b5e-8299-89752a8fe696,1372,,,"[90.6, 3.7]",3754339,45,,,,,2.8769228,,Right Foot,,,,"[69.2, 9.5]",,Ground Pass,,22.172054,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,84,Stoke City,30,['db5247e2-f1d3-4d30-9563-eba722654d5e'],30,,,,,,,,,,,,,,,,,Stoke City,30,00:45:30.911,Pass,
,,,,,,,,,,,,,,,1.042665,,,,,,,,,,,,692187df-301d-4979-b97a-406e528b0eca,1375,,,"[68.8, 9.5]",3754339,45,,,,,1.5831413,,Right Foot,,,,"[68.6, 25.7]",,Ground Pass,,16.201235,,,,Charlie Adam,3636.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,84,Stoke City,30,['e042fba7-6ca4-4794-9b5f-4c23fec9915e'],33,,,,,,,,,,,,,,,,,Stoke City,30,00:45:33.478,Pass,
,,,,,,,,,,,,,,,1.304597,,,,,,,,,,,,d1341410-ce98-4359-a966-d9cdc63aee54,1377,,,"[68.6, 25.7]",3754339,45,,,,,-2.1017182,,Left Foot,,,,"[62.2, 14.8]",,Ground Pass,,12.640016,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Charlie Adam,3636.0,Left Defensive Midfield,84,Stoke City,30,['0cc94180-b184-4a51-80b4-b49c769748b7'],34,,,,,,,,,,,,,,,,,Stoke City,30,00:45:34.521,Pass,
,,,,,,,,,,,,,,,1.599981,,,,,,,,,,,,3edc1c3b-2ee2-4471-b904-7f4d19f9300b,1381,,,"[63.1, 16.3]",3754339,45,,,,,2.5580845,,Right Foot,,,,"[42.5, 29.9]",,Ground Pass,,24.684408,,,,Philipp Wollscheid,40121.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,84,Stoke City,30,['1b4bdd62-b087-42ed-9dbe-86580838ace6'],35,,,,,,,,,,,,,,,,,Stoke City,30,00:45:35.906,Pass,
,,,,,,,,,,,,,,,1.182205,,,,,,,,,,,,d71edf37-3a91-4e88-80f0-bdebff32a1c3,1384,,,"[42.5, 29.9]",3754339,45,,,,,-1.1304003,,Right Foot,,,,"[50.7, 12.5]",,Ground Pass,,19.235384,,,,Charlie Adam,3636.0,,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,84,Stoke City,30,['1194254b-1f17-4ad1-b7c1-4beaeed73344'],38,,,,,,,,,,,,,,,,,Stoke City,30,00:45:38.992,Pass,
,,,,,,,,,,,,,,,3.708148,,,,,,,,,,,,6c500750-f857-4fc6-8c80-5138e6f222ff,1387,,,"[50.7, 12.5]",3754339,45,,,,,0.99704,,Left Foot,,,,"[89.8, 73.0]",,High Pass,,72.03513,,,,Xherdan Shaqiri,3533.0,,,True,,,,1,Regular Play,Charlie Adam,3636.0,Left Defensive Midfield,84,Stoke City,30,['a61248a4-d555-4fb6-b839-e4b4997f21f4'],44,,,,,,,,,,,,,,,,,Stoke City,30,00:45:44.415,Pass,
,,,,,,,,,,,,,,,1.561557,,,,,,,,,,,,0d738a12-0531-4977-8140-cc122c09ccca,1391,,,"[90.1, 72.8]",3754339,45,,,,,-2.9183497,,Left Foot,,,,"[71.6, 68.6]",,Ground Pass,,18.970766,,,,Glen Johnson,4724.0,,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Right Wing,84,Stoke City,30,"['1beb3b5a-e834-446d-b54a-9c9b9620a84a', '6ee06d46-c94a-4fae-9437-cc53b6cb9e1f']",54,,,,,,,,,,,,,,,,,Stoke City,30,00:45:54.278,Pass,True
