50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.310376,,,,,,,,,,,c1129cad-524a-41b4-8a27-4b0d0406e978,1358,,"[83.7, 38.6]",3753980,31,,,,,1.2283998,,No Touch,,,,"[87.3, 48.7]",,Ground Pass,,10.722406,True,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Throw In,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,56,Arsenal,1,['e474439c-9531-4749-930f-655e42c393c4'],21,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:21.500,Pass,
,,,,,,,,,,,,,,,,,,1.825648,,,,,,,,,,,a61818fe-edf7-4b98-88c7-dce61ada140b,1362,,"[85.2, 44.4]",3753980,31,,,,,1.0486076,,Right Foot,,,,"[97.4, 65.6]",,Low Pass,,24.459763,,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,56,Arsenal,1,"['8773b3b1-f4d3-44db-94a5-4cf0cceeaf68', 'c7f90b45-d032-49b4-9c36-2f4f258e1155']",24,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:24.326,Pass,True
,,,,,,,,,,,,,,,,,,0.92218,,,,,,,,,,,86f69a77-8952-4029-a183-1a25eccbab18,1365,,"[97.4, 65.6]",3753980,31,,,,,-1.4720198,,Right Foot,,,,"[98.5, 54.5]",,Ground Pass,,11.154371,,,,Mesut Özil,3496.0,,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,56,Arsenal,1,['a02a238d-1f17-4fde-a186-9ada4f1fd32f'],26,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:26.811,Pass,
,,,,,,,,,,,,,,,,,,0.815597,,,,,,,,,,,b8e74705-98f5-41fb-9c1c-be0d0e95aa60,1368,,"[98.2, 52.8]",3753980,31,,,,,1.5707964,,Left Foot,,,,"[98.2, 64.3]",,Ground Pass,,11.5,,,,Alex Iwobi,3647.0,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,56,Arsenal,1,"['401155d2-2dcc-44ed-8f25-0eff968d2e74', 'ca2db3aa-8c9e-4487-acdd-70413fb2e720']",27,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:27.733,Pass,True
,,,,,,,,,,,,,,,,,,0.611874,,,,,,,,,,,2a24ee42-c151-4138-8bf4-4c93a98c8340,1371,,"[98.2, 64.3]",3753980,31,,,,,-1.8045396,,Right Foot,,,,"[95.7, 53.8]",,Ground Pass,,10.793516,,,,Mesut Özil,3496.0,,,,,,,1,From Throw In,Alex Iwobi,3647.0,Left Wing,56,Arsenal,1,['da76dbff-42d7-42c8-b024-e24a7b0d57c4'],29,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:29.092,Pass,
,,,,,,,,,,,,,,,,,,1.009428,,,,,,,,,,,a439b7b0-048a-46b3-9977-92a305fdb248,1375,,"[95.0, 41.4]",3753980,31,,,,,-2.0552742,,Left Foot,,,,"[85.0, 22.4]",,Ground Pass,,21.470911,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,56,Arsenal,1,['3a509245-c2a6-4f08-b0c7-5d5caa736258'],33,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:33.816,Pass,
,,,,,,,,,,,,,,,,,,0.988777,,,,,,,,,,,a2062556-9910-4be9-b3a2-1dbc0cd29f38,1378,,"[85.0, 22.4]",3753980,31,,,,,1.5448282,,Right Foot,,,,"[85.4, 37.8]",,Ground Pass,,15.405194,,,,Francis Joseph Coquelin,3437.0,,,,,,,1,From Throw In,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,56,Arsenal,1,['6162d600-d6f3-4d40-9cf9-69d1a08ab807'],36,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:36.583,Pass,
,,,,,,,,,,,,,,,,,,1.011113,,,,,,,,,,,2ccb8c4a-758c-481d-b3b2-a042b504fd15,1381,,"[84.6, 42.9]",3753980,31,,,,,1.0691923,,Right Foot,,,,"[91.4, 55.3]",,Ground Pass,,14.142136,,,,Alex Iwobi,3647.0,,,,,,,1,From Throw In,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,56,Arsenal,1,['f68079ea-1f64-4ebe-b635-a7c11c554c30'],38,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:38.155,Pass,
,,,,,,,,,,,,,,,,,,1.251863,,,,,,,,,,,dfd3b215-c1ab-442c-a00e-3133b3464f91,1384,,"[94.0, 58.8]",3753980,31,,,,,0.49394137,,Right Foot,,,,"[107.0, 65.8]",,Ground Pass,,14.764823,,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,From Throw In,Alex Iwobi,3647.0,Left Wing,56,Arsenal,1,['a2290422-794c-4d2d-a659-44b34379ed98'],40,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:40.535,Pass,
,,,,,,,,,,,,,,,,,,0.857682,,,,,,,,,,,393de096-b521-46d5-9fec-6f4ed6a8831c,1387,,"[99.1, 69.0]",3753980,31,,,,,-1.0719329,,Right Foot,,,,"[107.0, 54.5]",,Ground Pass,,16.512419,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,56,Arsenal,1,['0656c86f-3766-424c-af15-02ab161d8f35'],42,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:42.681,Pass,
,,,,,,,,,,,,,,,,,,0.46818,,,,,,,,,,,53ae7ff7-caf4-4788-a68e-ed1fabe81c23,1390,,"[107.2, 53.0]",3753980,31,,,,,1.5707964,,Left Foot,,,,"[107.2, 60.9]",,Ground Pass,,7.9,,Incomplete,,Héctor Bellerín Moruno,3511.0,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,56,Arsenal,1,"['a8346136-7ead-4f24-bd67-0fa085c40a97', 'ceaffc76-4af0-464b-b93d-b05a2a0934c0']",43,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:43.579,Pass,
,,,,,,,,,,,,,,,,,,1.275126,,,,,,,,,,,d92644a8-d533-49aa-ab84-6a74d2eaa05e,1395,,"[19.9, 21.1]",3753980,31,,,,,1.4550371,,Right Foot,,,,"[21.4, 34.0]",,High Pass,,12.986917,,,,James McCarthy,3607.0,,,,,,Recovery,1,Regular Play,Tom Cleverley,3683.0,Left Wing,57,Everton,29,['e805d793-bc4d-4b4c-9618-c520437495c7'],45,,,,,,,,,,,,,,,,,,Everton,29,00:31:45.306,Pass,
,,,,,,,,,,,,,,,,,,0.907133,,,,,,,,,,,1641434b-220f-4ee9-b2b4-8ce033d12602,1397,,"[21.2, 34.2]",3753980,31,,,,,-2.4668517,,Head,,,,"[13.7, 28.2]",,Low Pass,,9.604687,,,,José Ramiro Funes Mori,4629.0,,,,,,,1,Regular Play,James McCarthy,3607.0,Right Center Midfield,57,Everton,29,['2f647dd5-97af-490d-b83a-7abbe9c257da'],46,,,,,,,,,,,,,,,,,,Everton,29,00:31:46.581,Pass,
,,,,,,,,,,,,,,,,,,1.516158,,,,,,,,,,,d3d1c4fc-9136-4c4f-b687-0d1da5d66f5b,1399,,"[13.7, 28.6]",3753980,31,,,,,2.136977,,Head,,,,"[6.2, 40.4]",,Low Pass,,13.981773,,,,Joel Robles Blázquez,16309.0,,,,,,,1,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,57,Everton,29,['fec1e0bd-d7d0-48c0-92c7-87d888e7603d'],47,,,,,,,,,,,,,,,,,,Everton,29,00:31:47.545,Pass,
,,,,,,,,,,,,,,,,,,7.320509,,,,,,,,,,,315bf6b5-7746-4b2f-a4ae-9a6e67008e43,1402,,"[9.5, 48.5]",3753980,31,,,,,-0.3911542,,Drop Kick,,,,"[101.4, 10.6]",,High Pass,,99.40835,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,Joel Robles Blázquez,16309.0,Goalkeeper,57,Everton,29,"['450a2bee-0a8e-4f82-becf-28bd1dbc8c37', 'f62a47e7-e6ff-4b7b-8933-13faa49ec6af']",51,,,,,,,,,,,,,,,,,,Everton,29,00:31:51.544,Pass,
,,,,,,,,,,,,,,,,,,1.11977,,,,,,,,,,,cceba0cc-8983-4680-8843-836712dc58f3,1407,,"[17.0, 68.4]",3753980,31,,,,,1.0263392,,Right Foot,,,,"[23.6, 79.3]",,High Pass,,12.742449,,Out,,,,,,,,,,1,Regular Play,Gabriel Armando de Abreu,6746.0,Right Center Back,57,Everton,29,,59,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:59.607,Pass,
,,,,,,,,,,,,,,,,,,1.815708,,,,,,,,,,,5f43cd36-bd82-4c5b-802a-11abfe13415c,1408,,"[95.2, 0.1]",3753980,32,,True,,,2.2142975,,,,,,"[88.6, 8.9]",,High Pass,,11.0,,,,Tom Cleverley,3683.0,,,,,,Throw-in,1,From Throw In,Leighton Baines,3518.0,Left Back,58,Everton,29,['ea415d63-74ac-4e89-b6b1-85f2e973f79a'],11,,,,,,,,,,,,,,,,,,Everton,29,00:32:11.103,Pass,
,,,,,,,,,,,,,,,,,,1.018119,,,,,,,,,,,4292fbd7-005a-444e-b399-3f57d5a2c2a1,1410,,"[88.6, 8.9]",3753980,32,,,,,-0.26060238,,Right Foot,,,,"[102.1, 5.3]",,Ground Pass,,13.971757,,,,Leighton Baines,3518.0,,,,,,,1,From Throw In,Tom Cleverley,3683.0,Left Wing,58,Everton,29,['9e47d90f-1a14-462d-a821-47dbcb02cb1a'],15,,,,,,,,,,,,,,,,,,Everton,29,00:32:15.973,Pass,
,,,,,,,,,,,,,,,,,,1.924436,,,,,,,,,,,ac259b2a-7fbb-43b6-bbd0-67b78aaa2ffd,1413,,"[105.3, 5.3]",3753980,32,,,,,1.467004,,Left Foot,True,,,"[109.8, 48.5]",,High Pass,,43.433743,,Incomplete,,,,,,True,,,,1,From Throw In,Leighton Baines,3518.0,Left Back,58,Everton,29,['f03c1ac9-d659-4abd-a5bc-dea1aafb0559'],18,,,,,,,,,,,,,,,,,,Everton,29,00:32:18.367,Pass,
,,,,,,,,,,,,,,,,,,0.121254,,,,,,,,,,,d555931e-5ece-4d6a-8ed6-ac34b8c5e61a,1418,,"[13.5, 67.5]",3753980,32,,,,,1.7975951,,Right Foot,,,,"[12.3, 72.7]",,Ground Pass,,5.3366656,,Incomplete,,Héctor Bellerín Moruno,3511.0,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,59,Arsenal,1,"['51710d55-4f73-40ed-9e7b-511b963d26d1', '75cb1af8-f1df-4df7-aeda-cff798771f82', 'd2ed1e4b-89dd-4615-a90d-58555389940d']",23,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:23.685,Pass,True
,,,,,,,,,,,,,,,,,,1.391178,,,,,,,,,,,6915a9b0-1ebe-403e-bd55-981785261dda,1421,,"[11.4, 50.2]",3753980,32,,,,,1.7318882,,Right Foot,,,,"[8.8, 66.2]",,High Pass,,16.209873,,,,Héctor Bellerín Moruno,3511.0,,,,,,Recovery,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,59,Arsenal,1,['9a89535c-050a-4e40-91a1-614383f15bc0'],26,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:26.005,Pass,
,,,,,,,,,,,,,,,,,,0.163895,,,,,,,,,,,2203c6e8-0333-48de-87ef-c850f252417e,1429,,"[21.9, 68.4]",3753980,32,,,,,-0.84781694,,Right Foot,,,,"[23.4, 66.7]",,Low Pass,,2.2671568,,Incomplete,,Mesut Özil,3496.0,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,59,Arsenal,1,"['3b9fed21-3221-4bee-afb5-c26bdee0225a', '50faba90-aacd-427f-b8b1-a93bb3f0b3f8', '8889b349-bce5-421b-8947-baf5a8a030ff']",30,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:30.856,Pass,True
,,,,,,,,,,,,,,,,,,3.672057,,,,,,,,,,,732c70c1-4aef-4bf4-9f07-2ff7a1e2264a,1432,,"[6.0, 36.0]",3753980,32,,,,,-0.05757319,,Right Foot,,,,"[75.4, 32.0]",,High Pass,,69.515175,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,David Ospina Ramírez,4276.0,Goalkeeper,60,Arsenal,1,['a2e88b1f-9b3a-4ab5-a512-8e89937d6333'],58,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:58.705,Pass,
,,,,,,,,,,,,,,,,,,1.066533,,,,,,,,,,,6d303188-03a6-42e9-b492-f22d3d479567,1441,,"[73.6, 0.1]",3753980,33,,,,,1.2464617,,,,,,"[77.5, 11.7]",,Low Pass,,12.238055,,,,Mesut Özil,3496.0,,,,,,Throw-in,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,61,Arsenal,1,['6e9fa7c7-ea78-4f9d-a0ec-1db0b19cffe9'],23,,,,,,,,,,,,,,,,,,Arsenal,1,00:33:23.218,Pass,
,,,,,,,,,,,,,,,,,,0.61552,,,,,,,,,,,e1dbe84f-96fe-470e-bf9a-ff15dcd39bad,1445,,"[76.6, 12.1]",3753980,33,,,,,-0.4908518,,Left Foot,,,,"[88.2, 5.9]",,Ground Pass,,13.152946,,Incomplete,,Daniel Nii Tackie Mensah Welbeck,3569.0,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,61,Arsenal,1,"['6177e06b-5b22-47e5-9df7-27107f0ea926', 'da710986-111c-4b6e-bb39-e53e894215ac', 'ff5a1a44-9732-46f8-b040-94aa68c03742']",24,,,,,,,,,,,,,,,,,,Arsenal,1,00:33:24.919,Pass,True
,,,,,,,,,,,,,,,,,,0.810239,,,,,,,,,,,a157e7d5-89a8-4aee-b2cb-571397c366a8,1457,,"[109.3, 64.6]",3753980,33,,,,,-1.4498936,,Right Foot,,,,"[110.6, 53.9]",,Ground Pass,,10.778683,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Throw In,Aaron Lennon,3953.0,Right Wing,61,Arsenal,1,"['57a46ae0-4f62-4639-b5ad-a356428e08af', '9dbf3b77-6a4b-4025-b83c-1781e0139956']",37,,,,,,,,,,,,,,,,,,Everton,29,00:33:37.859,Pass,
,,,,,,,,,,,,,,,,,,1.31461,,,,,,,,,,,c70a1f1d-8692-4754-a3cf-478d7b26e6cf,1461,,"[9.3, 22.4]",3753980,33,,,,,-0.8208057,,Left Foot,,,,"[27.0, 3.4]",,Ground Pass,,25.967094,,,,Ignacio Monreal Eraso,3498.0,,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,61,Arsenal,1,['bd37aec0-ac63-432b-94a5-3c8fd87d0caa'],40,,,,,,,,,,,,,,,,,,Arsenal,1,00:33:40.067,Pass,
,,,,,,,,,,,,,,,,,,1.292281,,,,,,,,,,,c98da942-4dc0-47ce-a9c0-b95bad441ec8,1469,,"[23.2, 12.1]",3753980,33,,,,,-0.17219082,,Left Foot,,,,"[43.9, 8.5]",,High Pass,,21.010712,,,,Mesut Özil,3496.0,,,,,,Recovery,1,From Throw In,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,61,Arsenal,1,['7cbc9e30-0ea4-46df-8f7e-982c6207b699'],44,,,,,,,,,,,,,,,,,,Arsenal,1,00:33:44.239,Pass,
,,,,,,,,,,,,,,,,,,1.415413,,,,,,,,,,,cea7cc0c-3015-4611-bdb7-50541f9eaef4,1473,,"[40.9, 20.0]",3753980,33,,,,,0.9727185,,Left Foot,,,,"[53.3, 38.2]",,Ground Pass,,22.022715,,,,Alex Iwobi,3647.0,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,61,Arsenal,1,"['60e78b78-8e36-4185-9f02-16eb49a80c73', 'f0157e28-13b3-43c9-a96c-477ee3c3d177']",48,,,,,,,,,,,,,,,,,,Arsenal,1,00:33:48.223,Pass,True
,,,,,,,,,,,,,,,,,,1.857479,,,,,,,,,,,7f6d5f29-db48-48d9-8945-2cfd5e6147d0,1476,,"[91.0, 47.0]",3753980,33,,,,,0.4330449,,Right Foot,,,,"[110.9, 56.2]",,Ground Pass,,21.92373,,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,From Throw In,Alex Iwobi,3647.0,Left Wing,61,Arsenal,1,['5f4bc17a-90ef-4290-8c20-94b2925c5f0d'],54,,,,,,,,,,,,,,,,,,Arsenal,1,00:33:54.339,Pass,
,,,,,,,,,,,,,,,,,,0.902524,,,,,,,,,,,f6a1ff9d-0da5-4215-b339-94f2a1038965,1478,,"[110.9, 56.2]",3753980,33,,,,,-1.7463884,,Right Foot,True,,,"[108.7, 43.8]",,Ground Pass,,12.593649,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,61,Arsenal,1,['6fc743ec-b4c6-48e1-9639-514ccd3b7c36'],56,,,,,,,,,,,,,,,,,,Arsenal,1,00:33:56.197,Pass,
,,,,,,,,,,,,,,,,,,2.305009,,,,,,,,,,,145fd305-0cf9-4c09-b648-e0ffe721d0de,1489,,"[12.0, 29.7]",3753980,34,,,,,-0.40328148,,Left Foot,,,,"[42.0, 16.9]",,Ground Pass,,32.61656,,,,Ross Barkley,4275.0,,,,,,,1,Regular Play,Leighton Baines,3518.0,Left Back,62,Everton,29,['d3baf0ce-4def-4802-aa9d-22b29c262c4e'],1,,,,,,,,,,,,,,,,,,Everton,29,00:34:01.417,Pass,
,,,,,,,,,,,,,,,,,,2.332785,,,,,,,,,,,8210cf4c-1e85-4df7-94bb-cb36bf835d4f,1492,,"[42.0, 16.9]",3753980,34,,,,,1.3687712,,Right Foot,,,,"[45.4, 33.5]",,Ground Pass,,16.944616,,,,Tom Cleverley,3683.0,,,,,,,1,Regular Play,Ross Barkley,4275.0,Center Attacking Midfield,62,Everton,29,['01dfde22-054d-4b6c-9286-50d9485b4797'],4,,,,,,,,,,,,,,,,,,Everton,29,00:34:04.213,Pass,
,,,,,,,,,,,,,,,,,,4.374809,,,,,,,,,,,db17ebbe-095f-401c-a3c7-e0b7ba0db6eb,1495,,"[45.6, 33.5]",3753980,34,,,,,-0.31796628,,Right Foot,,,,"[109.1, 12.6]",,High Pass,,66.85103,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,Tom Cleverley,3683.0,Left Wing,62,Everton,29,"['bf9fe2ee-1fc9-42e3-92ec-be9ddc9f65f7', 'e0abf196-0dec-4951-872d-c286dc8de270']",7,,,,,,,,,,,,,,,,,,Everton,29,00:34:07.527,Pass,
,,,,,,,,,,,,,,,,,,2.476743,,,,,,,,,,,abca6010-c5fb-4533-93c6-45ee317bbadb,1499,,"[105.9, 0.1]",3753980,34,,True,,,2.6679952,,,,,,"[89.9, 8.3]",,Low Pass,,17.978876,,,,Tom Cleverley,3683.0,,,,,,Throw-in,1,From Throw In,Leighton Baines,3518.0,Left Back,63,Everton,29,['cab351ee-d4d8-414f-af17-d456037b85c9'],16,,,,,,,,,,,,,,,,,,Everton,29,00:34:16.701,Pass,
,,,,,,,,,,,,,,,,,,1.304228,,,,,,,,,,,6f15c879-c290-4bf6-b9fa-4d6b2de9cfa8,1501,,"[90.5, 14.1]",3753980,34,,,,,2.3201447,,Left Foot,,,,"[75.8, 29.9]",,Ground Pass,,21.580778,,,,Muhamed Bešić,3476.0,,,,,,,1,From Throw In,Tom Cleverley,3683.0,Left Wing,63,Everton,29,['37377874-1d9d-4b21-a594-1ae703078270'],21,,,,,,,,,,,,,,,,,,Everton,29,00:34:21.694,Pass,
,,,,,,,,,,,,,,,,,,2.050955,,,,,,,,,,,3e3751e4-4aaa-48a4-9c97-d2a14d0964f0,1504,,"[80.9, 34.8]",3753980,34,,,,,1.5399938,,Left Foot,,,,"[82.0, 70.5]",,Ground Pass,,35.71694,,,,Séamus Coleman,4589.0,,,,,,,1,From Throw In,Muhamed Bešić,3476.0,Left Center Midfield,63,Everton,29,['4d2aedaa-8892-47a8-bc02-befeb51dc9fa'],24,,,,,,,,,,,,,,,,,,Everton,29,00:34:24.245,Pass,
,,,,,,,,,,,,,,,,,,0.702449,,,,,,,,,,,22400ebb-1c42-401f-bf94-cddc318af710,1507,,"[97.4, 69.9]",3753980,34,,,,,-1.2832205,,Right Foot,,,,"[99.5, 62.8]",,Ground Pass,,7.4040527,,,,Aaron Lennon,3953.0,,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,63,Everton,29,['02444bc4-e2b2-42a7-bd33-22aca4ead827'],31,,,,,,,,,,,,,,,,,,Everton,29,00:34:31.500,Pass,
,,,,,,,,,,,,,,,,,,1.238446,,,,,,,,,,,223dbd34-7956-4884-88c5-9a8c0b9675ca,1512,,"[100.4, 71.4]",3753980,34,,,,,-1.9998257,,Left Foot,,,,"[91.8, 52.6]",,Low Pass,,20.673655,,,,Muhamed Bešić,3476.0,,,,,,,1,From Throw In,Aaron Lennon,3953.0,Right Wing,63,Everton,29,"['474ce249-d55a-42b2-8703-45d06a5c67a6', 'bf6e1895-42b9-494f-b9bd-f17520699652']",35,,,,,,,,,,,,,,,,,,Everton,29,00:34:35.800,Pass,True
,,,,,,,,,,,,,,,,,,1.133939,,,,,,,,,,,1e52181f-0322-487f-8a8c-7a00937f924b,1514,,"[91.8, 52.6]",3753980,34,,,,,0.51778185,,Right Foot,,,,"[99.7, 57.1]",,Low Pass,,9.091755,,,,Séamus Coleman,4589.0,,,,,,,1,From Throw In,Muhamed Bešić,3476.0,Left Center Midfield,63,Everton,29,['5553d1ee-b20b-4ad7-b1ce-f5d7b6be6cc6'],37,,,,,,,,,,,,,,,,,,Everton,29,00:34:37.038,Pass,
,,,,,,,,,,,,,,,,,,0.818538,,,,,,,,,,,b0f16650-8500-4c1a-a143-6f8d9be0da99,1520,,"[22.7, 17.0]",3753980,34,,,,,-0.3074949,,Right Foot,,,,"[37.5, 12.3]",,Ground Pass,,15.528361,,,,Mesut Özil,3496.0,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,64,Arsenal,1,['e9bb6620-3534-4400-8715-7bfb9a824891'],39,,,,,,,,,,,,,,,,,,Arsenal,1,00:34:39.905,Pass,
,,,,,,,,,,,,,,,,,,0.92441,,,,,,,,,,,1032cf6c-20ba-4e3e-bf82-7c02bc448065,1523,,"[40.3, 7.8]",3753980,34,,,,,-0.5028432,,Left Foot,,,,"[50.3, 2.3]",,Ground Pass,,11.412712,,,,Francis Joseph Coquelin,3437.0,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,64,Arsenal,1,['a0a82e4d-6fe8-4cb5-a0de-b43317af4256'],42,,,,,,,,,,,,,,,,,,Arsenal,1,00:34:42.968,Pass,
,,,,,,,,,,,,,,,,,,0.953387,,,,,,,,,,,dcd6ba23-ab13-48ba-9ce3-1d7ac0a952a6,1526,,"[75.1, 3.1]",3753980,34,,,,,3.1415927,,Right Foot,,,,"[54.0, 3.1]",,Ground Pass,,21.1,,,,Mesut Özil,3496.0,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,64,Arsenal,1,['9cd00364-d085-4c9e-a7d8-a48b073ae199'],46,,,,,,,,,,,,,,,,,,Arsenal,1,00:34:46.620,Pass,
,,,,,,,,,,,,,,,,,,0.159999,,,,,,,,,,,706f2e49-3acc-4aa6-86e6-ee377c6b57e3,1534,,"[71.7, 1.4]",3753980,34,,,,,1.4821404,,Left Foot,,,,"[72.1, 5.9]",,Ground Pass,,4.5177426,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,64,Arsenal,1,"['09c1d6ef-0fc2-44bf-a70e-201f066fcd27', '0d709960-1d84-4d9f-a2eb-db2b6f55a6ef', '9424d0fb-de88-4bbf-9c44-125b8bfad02a']",50,,,,,,,,,,,,,,,,,,Arsenal,1,00:34:50.581,Pass,True
,,,,,,,,,,,,,,,,,,2.095636,,,,,,,,,,,899bdb2c-7fde-4814-962d-b5170840c06d,1537,,"[21.0, 53.0]",3753980,34,,,,,-2.86838,,Left Foot,,,,"[2.8, 47.9]",,Ground Pass,,18.901058,,,,Joel Robles Blázquez,16309.0,,,,,,Recovery,1,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,64,Arsenal,1,['7d3a2074-9402-4e99-aeb9-81f973c3f38e'],53,,,,,,,,,,,,,,,,,,Everton,29,00:34:53.676,Pass,
,,,,,,,,,,,,,,,,,,3.273657,,,,,,,,,,,a27243d1-c962-4f26-b49f-44068f7d1aed,1540,,"[2.8, 47.9]",3753980,34,,,,,0.21129538,,Right Foot,,,,"[70.4, 62.4]",,High Pass,,69.13762,,Incomplete,,Aaron Lennon,3953.0,,,,,,,1,Regular Play,Joel Robles Blázquez,16309.0,Goalkeeper,64,Arsenal,1,"['2360aa8f-dc8d-450a-8f23-067cd94d769d', '8630d5fe-d03d-41de-8a66-176f1ca79424']",56,,,,,,,,,,,,,,,,,,Everton,29,00:34:56.982,Pass,
,,,,,,,,,,,,,,,,,,1.998954,,,,,,,,,,,2360aa8f-dc8d-450a-8f23-067cd94d769d,1542,,"[49.7, 17.7]",3753980,35,,,,,-0.62948334,,Head,,,,"[67.0, 5.1]",,Low Pass,,21.402103,,,,Mesut Özil,3496.0,,,,,,Recovery,1,Regular Play,Daniel Nii Tackie Mensah Welbeck,3569.0,Center Forward,64,Arsenal,1,"['97eadf96-a540-4d39-babb-b3038f4980ba', 'a27243d1-c962-4f26-b49f-44068f7d1aed']",0,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:00.256,Pass,
,,,,,,,,,,,,,,,,,,1.422864,,,,,,,,,,,e8bce0b1-daf0-4425-953e-51e8efe9ad59,1545,,"[67.0, 5.1]",3753980,35,,,,,-3.1314406,,Left Foot,,,,"[47.3, 4.9]",,Ground Pass,,19.701015,,,,Ignacio Monreal Eraso,3498.0,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,64,Arsenal,1,['c1a70407-3c46-4dee-a7a5-c9849d115fad'],5,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:05.061,Pass,
