bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f35cea82-30e7-4336-aa6b-ab697c0298b9,851,,"[26.8, 24.1]",3754181,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damien Delaney,3693.0,Left Center Back,49,Crystal Palace,31,['1b5abd40-863a-48c1-befa-ed50e86c9469'],9,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:25:09.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49217cc0-91ed-4403-b353-846b366255a7,853,,"[27.2, 58.0]",3754181,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,49,Crystal Palace,31,['4b15960f-f5b2-476e-bf85-3d5c51179613'],12,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:25:12.663,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393cc487-b311-4555-ab21-ba80fcb45d2b,855,,"[100.3, 75.3]",3754181,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Midfield,49,Crystal Palace,31,['9a06af27-57e8-40d2-bf8f-0dc2c078b88d'],19,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:25:19.700,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364a4c5e-5c21-4da6-bc27-fd120f2b53fe,863,,"[35.0, 19.6]",3754181,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,49,Crystal Palace,31,['a5be8134-0026-4f7d-a77f-f8e0fce22b32'],26,,,,,,,,,,,,,,,,,,Leicester City,22,00:25:26.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b274355-57a9-4c5b-abbf-d4e935774232,868,,"[89.0, 70.8]",3754181,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mile Jedinak,5489.0,Left Defensive Midfield,49,Crystal Palace,31,"['7db2946f-0723-41b3-afb7-b47bbc5fa5a5', '9a5689c8-909e-43b8-9182-1510a43fe574']",28,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:25:28.312,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4207f4f2-bd3a-40a8-b767-3730056875b1,873,,"[53.1, 13.7]",3754181,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamie Vardy,10960.0,Right Center Forward,50,Leicester City,22,"['36f41b54-b4ba-4569-a692-9081f9bdcc04', 'd7fc47d2-27fc-457d-86a1-56cc0a22cc2a']",31,,,,,,,,,,,,,,,,,,Leicester City,22,00:25:31.239,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b7b76c4-273a-4d12-8676-39fcb18c8ccf,877,,"[76.9, 49.0]",3754181,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,50,Leicester City,22,['116a3b43-3c36-4ce6-81ce-105aa26600ac'],35,,,,,,,,,,,,,,,,,,Leicester City,22,00:25:35.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921f8a5d-41e7-4341-985e-57da11e05cd2,883,,"[55.1, 42.7]",3754181,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mile Jedinak,5489.0,Left Defensive Midfield,50,Leicester City,22,"['9b2279b0-083d-4947-ac2b-358fed821dc4', 'b525ff7b-d5ae-48b5-81cd-1123d1d1db09']",40,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:25:40.652,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45c63832-f520-42cb-af18-03ba1e492c21,887,,"[84.5, 40.8]",3754181,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Adebayor,26699.0,Left Center Forward,50,Leicester City,22,['94ed30fa-2892-4fe9-8b26-9957d82598e2'],43,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:25:43.929,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcfcafbf-ed5c-469a-ae22-e137b7b64e2a,894,,"[69.8, 60.6]",3754181,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,50,Leicester City,22,['0d2a180c-a880-4371-8ddd-d7883f686c41'],49,,,,,,,,,,,,,,,,,,Leicester City,22,00:25:49.797,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81a263f2-a4d0-4086-a9f3-2c5accc78343,896,,"[70.0, 28.6]",3754181,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Ledley,4817.0,Left Midfield,51,Crystal Palace,31,['dbf17c9a-65af-4985-9a7c-f4a728ee3946'],51,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:25:51.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb7e9c43-8358-4f77-a352-123574e97ce5,899,,"[78.4, 23.5]",3754181,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Right Center Forward,51,Crystal Palace,31,['23b51654-f131-48c5-a015-e3a40c9e070a'],52,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:25:52.245,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43b3bd66-170c-4e36-ad8d-354d6ee43a6f,908,,"[95.6, 55.7]",3754181,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jamie Vardy,10960.0,Right Center Forward,52,Leicester City,22,['2047dfff-bccf-4f82-aaeb-eb919346ffab'],28,,,,,,,,,,,,,,,,,,Leicester City,22,00:26:28.338,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c71fdfc-99d1-4ede-a88c-807caf222dad,915,,"[82.2, 63.8]",3754181,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Riyad Mahrez,3814.0,Right Midfield,52,Leicester City,22,['92f56676-44c5-44e4-82c5-526c98114bc2'],33,,,,,,,,,,,,,,,,,,Leicester City,22,00:26:33.642,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61840e77-9ddd-4724-9084-a4e60a8490bb,920,,"[63.6, 25.3]",3754181,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Adebayor,26699.0,Left Center Forward,53,Crystal Palace,31,['d2857572-d8cd-4638-ad8a-3554a3ae3af6'],36,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:26:36.894,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14f84f1b-0223-4f1b-be15-d3dcf2451ecc,926,,"[98.2, 14.9]",3754181,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Midfield,53,Crystal Palace,31,['f3350b1f-2570-4a5d-9a61-282850efa908'],43,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:26:43.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46d7f1e5-679a-4d99-a65e-35e11322f10e,931,,"[101.5, 6.3]",3754181,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannick Bolasie Yala,3589.0,Right Center Forward,54,Crystal Palace,31,['a5c6ed1d-93c2-444a-a176-27872c98378b'],51,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:26:51.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12a18faf-0c22-4d91-9bb0-006a3cd66fcc,945,,"[102.2, 5.0]",3754181,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wilfried Zaha,3507.0,Right Midfield,54,Crystal Palace,31,['f6d8738e-7efe-4161-91fe-bc9b4ac15efa'],0,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:00.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691e2c04-d4c0-405e-8fc3-2b812d25481b,948,,"[116.5, 10.0]",3754181,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,54,Crystal Palace,31,['6f61d499-af3d-4be6-af9a-457d07d7f6e1'],4,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:04.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4c2498d-7b94-43e2-8cb7-c3cb781151c5,954,,"[50.9, 58.1]",3754181,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamie Vardy,10960.0,Right Center Forward,54,Crystal Palace,31,['b3940c47-0082-4b60-820a-0b2924c97479'],9,,,,,,,,,,,,,,,,,,Leicester City,22,00:27:09.264,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72a64bd8-d7c1-4baf-843d-5e11723ddf72,960,,"[83.7, 25.8]",3754181,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Adebayor,26699.0,Left Center Forward,55,Crystal Palace,31,['6cb1ab2d-1b3f-49ee-bc00-ef021b6aacbf'],18,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:18.662,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424dbb0b-aa60-45df-b5e3-f660e668499c,966,,"[105.1, 31.1]",3754181,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Midfield,55,Crystal Palace,31,['e4533a19-5c29-4caf-99b5-43e60cd6bf61'],24,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:24.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795ce509-0f2e-4ed9-ab03-6153f4a0874c,969,,"[86.4, 8.3]",3754181,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Right Center Forward,55,Crystal Palace,31,['76de9398-4fef-47a8-a4de-6183cdc8aab9'],28,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:28.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35e024b4-6f17-4ecf-b220-3e45822401ff,977,,"[100.1, 5.0]",3754181,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Midfield,55,Crystal Palace,31,['aa443403-5d3b-4397-8057-a8f1daf1f0fc'],35,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:35.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f29de4be-f4d3-4108-86e2-759dbdbe9823,980,,"[92.5, 22.8]",3754181,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,55,Crystal Palace,31,['02db6662-f8eb-4469-a58f-cee155fb1201'],40,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:40.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671d8ebc-1ff5-4978-bb55-4047e5201dc9,983,,"[84.5, 31.0]",3754181,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mile Jedinak,5489.0,Left Defensive Midfield,55,Crystal Palace,31,['7ba8cf6a-3c17-4d88-bb09-71b5ce4d4041'],41,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:41.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef16823b-9944-4080-abeb-65a5372d03a1,986,,"[79.7, 10.3]",3754181,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,55,Crystal Palace,31,['2a7ae044-6a70-447e-93e3-1051a3ec7c71'],43,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:43.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fe1465e-0f8d-4136-8fe3-091517725497,989,,"[96.1, 20.8]",3754181,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Midfield,55,Crystal Palace,31,['61f9e6bf-387e-42c0-91fa-b52c6be27d2b'],46,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:46.655,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8167b96-360b-40ca-b981-765e7b4e7801,996,,"[116.2, 12.7]",3754181,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Right Center Forward,55,Crystal Palace,31,['23900353-a84b-4a84-bca3-9d6b5704ef38'],52,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:52.512,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cf63ce5-e747-490f-b429-af647489a9b1,999,,"[110.6, 39.1]",3754181,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Adebayor,26699.0,Left Center Forward,55,Crystal Palace,31,['b41fb33f-b6b6-4ad4-bf48-ee35b7de8ee2'],53,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:53.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7af09a-4677-4b74-9467-8b138a134160,1003,,"[34.8, 24.3]",3754181,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Albrighton,3307.0,Left Midfield,56,Leicester City,22,['2bd675dd-ea60-42e5-80bf-62b6ec966f9b'],6,,,,,,,,,,,,,,,,,,Leicester City,22,00:28:06.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10010319-2aaf-4629-8e51-731d9fb8f096,1005,,"[45.9, 39.9]",3754181,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,N''Golo Kanté,3961.0,Right Center Midfield,56,Leicester City,22,['e778f84f-77a1-44cd-98dc-964f795d50de'],11,,,,,,,,,,,,,,,,,,Leicester City,22,00:28:11.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b372efe6-5908-4209-af11-0649751850a9,1008,,"[72.8, 74.5]",3754181,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riyad Mahrez,3814.0,Right Midfield,56,Leicester City,22,['31d56ded-afe9-48d2-8130-807ce0895cba'],17,,,,,,,,,,,,,,,,,,Leicester City,22,00:28:17.608,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce527bd4-fcbf-4899-b653-e333bd5e908f,1020,,"[37.3, 12.7]",3754181,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Right Center Forward,57,Crystal Palace,31,['f8974666-f8ee-4733-bd8d-026bedc93955'],26,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:26.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6492c32c-8bd8-4cf5-8a85-c35568adbac4,1023,,"[55.9, 22.8]",3754181,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Midfield,57,Crystal Palace,31,['70a36bfc-b6f6-4100-9a1d-31eb3a1acb8b'],29,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:29.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dff88a9-1044-41cb-8730-b4c12b0da328,1037,,"[55.0, 8.8]",3754181,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damien Delaney,3693.0,Left Center Back,57,Crystal Palace,31,['0a2491b6-8889-4a92-a02d-5a006add3d02'],43,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:43.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8ad3a0a-95e9-4fdb-8882-1d88a66dd9d6,1040,,"[55.7, 14.2]",3754181,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,57,Crystal Palace,31,['1182ac19-8d54-466c-85eb-f0726320f810'],44,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:44.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78d07d69-b650-438f-93f7-67d0462224c5,1043,,"[37.2, 63.3]",3754181,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,57,Crystal Palace,31,['12c549a0-832b-4228-a725-53482cdefb1e'],49,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:49.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204510dc-0863-4429-b9cb-0beaeea4c8ef,1046,,"[49.8, 74.2]",3754181,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joel Ward,3443.0,Right Back,57,Crystal Palace,31,['f9b0f885-d9d4-48f8-9338-6548d5958029'],51,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:51.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d27ce6d0-8424-4bc6-9066-2c9838821c9a,1049,,"[29.7, 56.1]",3754181,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,57,Crystal Palace,31,['63d54a12-a998-49bd-8f2a-38f71d826263'],53,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:53.616,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37942cfe-14c6-46bc-a6a1-a14534a81b89,1052,,"[30.3, 25.8]",3754181,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damien Delaney,3693.0,Left Center Back,57,Crystal Palace,31,['5a8106fa-e351-474e-84d8-18c46de3be86'],56,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:56.043,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a94cec83-0121-49ef-adfb-65d4e53bf11b,1055,,"[87.6, 24.5]",3754181,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Adebayor,26699.0,Left Center Forward,57,Crystal Palace,31,['4fccaa74-d5f5-4a46-a6c2-9a8f203aa588'],2,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:02.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a86281a8-7d9d-438f-a6bc-a76d99c7a05f,1060,,"[70.0, 54.5]",3754181,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamie Vardy,10960.0,Right Center Forward,57,Crystal Palace,31,['9d76aafa-7116-49a2-a1bc-4fa6aea0c84c'],8,,,,,,,,,,,,,,,,,,Leicester City,22,00:29:08.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12ad5651-9c23-4259-9273-6821e0049618,1064,,"[56.1, 53.0]",3754181,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joel Ward,3443.0,Right Back,57,Crystal Palace,31,['64fcf936-63ce-4f68-ab85-5c6ee996b5c8'],12,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:12.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a975861-9d16-401c-982e-b10ee3d85d0d,1066,,"[36.8, 54.5]",3754181,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,57,Crystal Palace,31,['f7d34740-4576-46a1-b93f-fa1b141a9031'],15,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:15.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6632ada3-c272-451d-85d0-735ebf5edbf5,1069,,"[34.2, 37.2]",3754181,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,57,Crystal Palace,31,['bc14578b-29e4-4a2a-88aa-e51b45f42464'],18,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:18.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d78f2b8-705f-40b7-b529-81466f2e9ab7,1072,,"[28.9, 57.0]",3754181,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,57,Crystal Palace,31,['a41a6176-51f3-420e-84b1-02ccbcf72a90'],22,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:22.324,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f2d11d6-4042-4668-83b1-489d643ad343,1075,,"[50.9, 49.2]",3754181,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,57,Crystal Palace,31,['e6e858ec-da68-4716-afd6-8ef3aeb6a33c'],30,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:30.961,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55f22f0a-2154-456a-865c-513bd32dfb45,1079,,"[98.2, 7.0]",3754181,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Right Center Forward,57,Crystal Palace,31,['698ec97c-42f3-43c8-95f5-bcf1b2361438'],34,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:34.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d3a0769-d4a1-45a6-8e3c-11d2571c0df8,1082,,"[116.2, 45.3]",3754181,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Midfield,57,Crystal Palace,31,['0fe3f151-3c41-4ff0-a6dc-9274e64c925a'],40,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:40.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b92acd5c-f091-4d0b-9be5-2e97813b98dd,1088,,"[62.9, 21.3]",3754181,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Adebayor,26699.0,Left Center Forward,59,Crystal Palace,31,['406be93f-a188-4492-9f2e-441d744b24f5'],28,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:30:28.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cc73bb1-c2cc-47d2-ac31-9bb47a6b986f,1090,,"[63.4, 7.5]",3754181,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Right Center Forward,59,Crystal Palace,31,['9909171c-5e70-42f2-85e4-10fb929ad3c2'],29,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:30:29.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0732057d-b3cc-4cbf-94d4-fc1a87c1e2ea,1094,,"[56.8, 12.7]",3754181,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Ledley,4817.0,Left Midfield,59,Crystal Palace,31,['81839ebb-9f96-40de-8efc-0b9cb2317d38'],32,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:30:32.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c3b940d-f5e1-44f4-b1ad-9736eb647eaa,1097,,"[57.6, 5.5]",3754181,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,59,Crystal Palace,31,['5184ffaa-3d16-4c03-b10b-b40daebddae4'],34,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:30:34.034,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87b88977-eb03-4ae9-8edc-1b55cf776066,1100,,"[72.5, 2.4]",3754181,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Adebayor,26699.0,Left Center Forward,59,Crystal Palace,31,['1fb6444f-b2b4-4470-be36-28d3cc9b3b16'],35,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:30:35.516,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1e5dc1d-71c4-4221-b11c-407a50a4e5e4,1102,,"[70.4, 74.6]",3754181,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamie Vardy,10960.0,Right Center Forward,60,Leicester City,22,['20710789-33aa-48cd-ab40-1057579ed2cb'],55,,,,,,,,,,,,,,,,,,Leicester City,22,00:30:55.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22be0c2c-49d4-4866-aac0-0f85adf013b2,1106,,"[47.8, 14.7]",3754181,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mile Jedinak,5489.0,Left Defensive Midfield,61,Crystal Palace,31,['295540d7-3f9b-4bf7-a687-6c47df98370a'],56,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:30:56.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a59fe572-ae5a-4811-8844-164a41a3580c,1109,,"[32.3, 20.0]",3754181,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,61,Crystal Palace,31,['bbdf96fc-879e-40bc-8e26-02ce5cabbe80'],58,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:30:58.398,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50bc215f-9f1c-40d2-a50a-cf224b6e80a8,1112,,"[98.1, 75.8]",3754181,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Midfield,61,Crystal Palace,31,['f8699d7b-c5cf-4c14-b1af-89ffe019f2bb'],3,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:31:03.697,Ball Receipt*,
