bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.695949,,,,,,,,,,,,,,42a08b0f-2d8d-45b4-aed5-c657e4b4bb8a,974,,"[25.1, 17.3]",3754063,20,,,,,1.6013678,,Right Foot,,"[24.1, 50.0]",,Ground Pass,,32.715286,,,,Juan Carlos Paredes Reasco,36983.0,,,,,,1,Regular Play,Ikechi Anya,40118.0,Left Back,46,Watford,23,['22b250e3-021b-4276-abba-6f014ce1838d'],51,,,,,,,,,,,,,,,,,,,Watford,23,00:20:51.432,Pass,
,,,,,,,,,,,,,,,,2.921248,,,,,,,,,,,,,,8f16e0e6-9ae7-4bfd-9d72-084e166ac2fc,977,,"[24.1, 50.0]",3754063,20,,,,,0.11926598,,Right Foot,,"[72.5, 55.8]",,High Pass,,48.74628,,Incomplete,,Troy Deeney,3454.0,,,,,,1,Regular Play,Juan Carlos Paredes Reasco,36983.0,Right Back,46,Watford,23,"['3cfeb391-7604-4332-bb7e-5bf6fe6c3f99', 'dd75875f-4b7e-40e3-96cf-a4656784944d']",54,,,,,,,,,,,,,,,,,,,Watford,23,00:20:54.713,Pass,
,,,,,,,,,,,,,,,,1.070613,,,,,,,,,,,,,,3cfeb391-7604-4332-bb7e-5bf6fe6c3f99,979,,"[47.6, 24.3]",3754063,20,,,,,0.07810168,,Head,,"[59.1, 25.2]",,Low Pass,,11.535164,,Incomplete,,Idrissa Gana Gueye,3436.0,,,,,Recovery,1,Regular Play,Kevin Toner,75899.0,Left Center Back,46,Watford,23,"['4fe76ed8-363f-42da-af43-1f3c1acaa81a', '8f16e0e6-9ae7-4bfd-9d72-084e166ac2fc', 'beb481a1-cf57-4529-90ba-d542eba7faeb']",57,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:20:57.634,Pass,
,,,,,,,,,,,,,,,,1.402548,,,,,,,,,,,,,,39505c8f-c70f-46b6-b4dc-a12a7dfd93e2,985,,"[48.4, 71.9]",3754063,21,,,,,-2.5634322,,Left Foot,,"[36.6, 64.2]",,Ground Pass,,14.090068,,,,Craig Cathcart,3263.0,,,,,,1,Regular Play,Troy Deeney,3454.0,Right Center Forward,46,Watford,23,['c4f73fee-517f-4ea9-8427-90bea223dc1f'],3,,,,,,,,,,,,,,,,,,,Watford,23,00:21:03.617,Pass,
,,,,,,,,,,,,,,,,0.912643,,,,,,,,,,,,,,010bc242-35dd-497c-a2b6-b27bb85e4a14,988,,"[36.3, 64.7]",3754063,21,,,,,1.4934317,,Right Foot,,"[37.3, 77.6]",,Low Pass,,12.938702,,,,Troy Deeney,3454.0,,,,,,1,Regular Play,Craig Cathcart,3263.0,Right Center Back,46,Watford,23,"['2cbc30fc-2661-4f1a-adc0-291d936496ef', 'e444eca1-8be3-40ef-bc83-0fff589f9fbf']",5,,,,,,,,,,,,,,,,,,,Watford,23,00:21:05.019,Pass,True
,,,,,,,,,,,,,,,,1.828149,,,,,,,,,,,,,,22840e66-65a6-465c-98f7-04e4f24bae3a,992,,"[36.3, 77.2]",3754063,21,,,,,-0.65381,,Right Foot,,"[44.0, 71.3]",,Ground Pass,,9.700516,,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Troy Deeney,3454.0,Right Center Forward,46,Watford,23,"['29bce6ea-8996-4f3f-9179-dbad2d028831', '9107772a-309b-4684-a91e-88cac12adabc']",7,,,,,,,,,,,,,,,,,,,Watford,23,00:21:07.023,Pass,True
,,,,,,,,,,,,,,,,1.840269,,,,,,,,,,,,,,a214b6fb-507b-4de7-8505-8799684bf1f0,1001,,"[10.6, 56.3]",3754063,21,,,,,-1.1164943,,Keeper Arm,,"[19.0, 39.1]",,Ground Pass,,19.141579,,,,Miguel Ángel Britos Cabrera,3288.0,,,,,,1,Regular Play,Heurelho da Silva Gomes,3522.0,Goalkeeper,46,Watford,23,['538fdcba-d31b-4a53-abf0-b93bbca36fe2'],15,,,,,,,,,,,,,,,,,,,Watford,23,00:21:15.541,Pass,
,,,,,,,,,,,,,,,,1.496693,,,,,,,,,,,,,,76db460d-895c-4e4f-9d47-26717a775889,1004,,"[28.1, 24.7]",3754063,21,,,,,0.51406354,,Left Foot,,"[36.6, 29.5]",,Ground Pass,,9.76166,,,,Ben Watson,3626.0,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,46,Watford,23,['da0612bb-86e9-48f2-af10-259da63b2607'],19,,,,,,,,,,,,,,,,,,,Watford,23,00:21:19.273,Pass,
,,,,,,,,,,,,,,,,1.732424,,,,,,,,,,,,,,bf296a68-06a7-4ead-a5ba-2200be55529e,1007,,"[51.5, 20.2]",3754063,21,,,,,-0.9725508,,Right Foot,,"[63.7, 2.3]",,Ground Pass,,21.66218,,,,Ikechi Anya,40118.0,,,,,,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,46,Watford,23,['1e14ca0e-c859-4072-b598-636fac70808f'],24,,,,,,,,,,,,,,,,,,,Watford,23,00:21:24.159,Pass,
,,,,,,,,,,,,,,,,0.826326,,,,,,,,,,,,,,6f93d9fb-8488-46e2-9226-2f408514bff3,1011,,"[75.6, 3.4]",3754063,21,,,,,1.0093026,,Right Foot,,"[79.5, 9.6]",,Ground Pass,,7.324616,,,,José Manuel Jurado Marín,6870.0,,,,,,1,Regular Play,Ikechi Anya,40118.0,Left Back,46,Watford,23,"['27fda144-e1cb-44fd-9a63-99f5fe53f542', '84a30b88-1bb5-44ba-b4ba-b2c9c5e9a1af']",26,,,,,,,,,,,,,,,,,,,Watford,23,00:21:26.935,Pass,True
,,,,,,,,,,,,,,,,2.053779,,,,,,,,,,,,,,f6fbdcbc-a9fe-4e5c-b327-872afd90cc4e,1014,,"[70.5, 3.6]",3754063,21,,,,,-0.027579213,,Right Foot,,"[99.5, 2.8]",,High Pass,,29.011032,,,,Ikechi Anya,40118.0,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,46,Watford,23,['7881d7fc-b92d-49b4-a505-428a51c5965b'],29,,,,,,,,,,,,,,,,,,,Watford,23,00:21:29.102,Pass,
,,,,,,,,,,,,,,,,2.458767,,,,,,,,,,,,,,1837ca58-6c4f-4509-8604-ca5ac2765be8,1018,,"[99.4, 7.6]",3754063,21,,,,,1.4118612,,Right Foot,True,"[106.1, 49.4]",,High Pass,,42.333557,,Incomplete,,Troy Deeney,3454.0,,,True,,,1,Regular Play,Ikechi Anya,40118.0,Left Back,46,Watford,23,"['2749e81f-9f6e-461f-a184-14437411cc15', '971f3eaf-3604-4f29-981e-7a824bc31603', 'bd227830-efb7-498d-8643-e96512ab127d']",35,,,,,,,,,,,,,,,,,,,Watford,23,00:21:35.140,Pass,True
,,,,,,,,,,,,,,,,1.292474,,,,,,,,,,,,,,f4694dd2-4f05-4562-a8d8-67f92e2c5eaf,1023,,"[69.1, 6.2]",3754063,21,,,,,1.7970154,,Right Foot,,"[66.2, 18.8]",,Ground Pass,,12.929423,,,,Jordan Ayew,3450.0,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,47,Aston Villa,59,['1eeedf32-e4ad-4a14-9f7e-084031689c75'],47,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:21:47.321,Pass,
,,,,,,,,,,,,,,,,0.960154,,,,,,,,,,,,,,9eae9a9c-32af-416a-a250-c4dd3e5df974,1026,,"[66.6, 18.3]",3754063,21,,,,,-1.5707964,,Right Foot,,"[66.6, 9.4]",,Ground Pass,,8.9,,,,Idrissa Gana Gueye,3436.0,,,,,,1,Regular Play,Jordan Ayew,3450.0,Right Center Forward,47,Aston Villa,59,['eba32cba-b061-410a-9126-b37ff1893557'],48,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:21:48.968,Pass,
,,,,,,,,,,,,,,,,0.779744,,,,,,,,,,,,,,940ac73b-9cf6-44c2-8e18-bf92046f670f,1028,,"[66.6, 9.4]",3754063,21,,,,,1.849096,,Left Foot,,"[65.0, 15.0]",,Ground Pass,,5.824088,,,,Jordan Ayew,3450.0,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,47,Aston Villa,59,['d78673bf-b356-4585-8969-563e0235aa4f'],49,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:21:49.928,Pass,
,,,,,,,,,,,,,,,,1.60175,,,,,,,,,,,,,,048b8514-055b-40fc-a871-248db7503460,1033,,"[53.9, 43.3]",3754063,21,,,,,1.8090957,,Right Foot,,"[47.9, 68.0]",,Ground Pass,,25.4183,,,,Ciaran Clark,3041.0,,,,,,1,Regular Play,Jordan Ayew,3450.0,Right Center Forward,47,Aston Villa,59,['42c68d10-a4a5-49cf-9443-40bd03825c07'],56,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:21:56.539,Pass,
,,,,,,,,,,,,,,,,1.126256,,,,,,,,,,,,,,7902752f-3d96-44cc-ab13-a87c45635ded,1036,,"[49.6, 67.4]",3754063,21,,,,,-0.24017102,,Left Foot,,"[59.4, 65.0]",,Ground Pass,,10.089599,,,,Jordan Ayew,3450.0,,,,,,1,Regular Play,Ciaran Clark,3041.0,Right Center Back,47,Aston Villa,59,['dcc73ac5-1126-45fd-9d3a-5b19217b4c78'],59,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:21:59.670,Pass,
,,,,,,,,,,,,,,,,1.600612,,,,,,,,,,,,,,f5be812c-d44f-48e1-8b44-fb418aeb327f,1038,,"[59.1, 64.8]",3754063,22,,,,,2.7610862,,Right Foot,,"[48.6, 69.0]",,Ground Pass,,11.308846,,,,Ciaran Clark,3041.0,,,,,,1,Regular Play,Jordan Ayew,3450.0,Right Center Forward,47,Aston Villa,59,['dab7115d-1d46-4605-84ef-1d381847da72'],0,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:00.796,Pass,
,,,,,,,,,,,,,,,,0.99785,,,,,,,,,,,,,,b69f703c-c9a5-4c42-8a3e-4b53701227d4,1041,,"[48.6, 68.9]",3754063,22,,,,,-1.0974402,,Left Foot,,"[54.9, 56.6]",,Ground Pass,,13.819551,,,,Leandro Bacuna,9533.0,,,,,,1,Regular Play,Ciaran Clark,3041.0,Right Center Back,47,Aston Villa,59,['8a4012fa-b1cf-4ed1-ac41-846d59308b5a'],2,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:02.477,Pass,
,,,,,,,,,,,,,,,,1.005923,,,,,,,,,,,,,,50a94d0e-a4fd-4a90-a013-5a5f1220b043,1049,,"[56.4, 33.7]",3754063,22,,,,,2.3895154,,Right Foot,,"[50.2, 39.5]",,Ground Pass,,8.489994,,,,Mario Suárez Mata,23488.0,,,,,Recovery,1,Regular Play,Odion Jude Ighalo,5458.0,Left Center Forward,48,Watford,23,"['08c4b0c5-29c4-4d1e-98df-a3b724956626', 'd9127cfe-9794-4d16-a8ef-86b8525a829c']",7,,,,,,,,,,,,,,,,,,,Watford,23,00:22:07.958,Pass,True
,,,,,,,,,,,,,,,,1.073197,,,,,,,,,,,,,,aadfbd61-a863-4b91-a2ff-29df64c8b5cb,1052,,"[52.4, 42.4]",3754063,22,,,,,0.5431896,,Right Foot,,"[57.7, 45.6]",,Ground Pass,,6.1911225,,,,Almen Abdi,43081.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Right Defensive Midfield,48,Watford,23,['f929ff29-6cf5-45a7-b430-2ff0ac6a42d9'],9,,,,,,,,,,,,,,,,,,,Watford,23,00:22:09.537,Pass,
,,,,,,,,,,,,,,,,1.018715,,,,,,,,,,,,,,09a18ed0-a0b0-40cb-83ba-4aef9ef9cab7,1055,,"[57.7, 46.5]",3754063,22,,,,,-0.6156199,,Right Foot,,"[65.9, 40.7]",,Ground Pass,,10.043903,,,,Troy Deeney,3454.0,,,,,,1,Regular Play,Almen Abdi,43081.0,Right Midfield,48,Watford,23,"['3fc80de9-7040-4dc7-afff-f77546c31d34', 'e5d2d8c8-43cc-4d3f-b8d7-b32ed7e01019']",10,,,,,,,,,,,,,,,,,,,Watford,23,00:22:10.610,Pass,True
,,,,,,,,,,,,,,,,1.003427,,,,,,,,,,,,,,99b29a64-8ab7-408b-bccf-b57b332fbea8,1061,,"[37.5, 57.4]",3754063,22,,,,,0.7301353,,Right Foot,,"[49.9, 68.5]",,Low Pass,,16.642416,,,,Alan Hutton,9642.0,,,,,Recovery,1,Regular Play,Ciaran Clark,3041.0,Right Center Back,49,Aston Villa,59,['3ec46dce-f7fe-4a21-a08a-2a6125fee70e'],14,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:14.637,Pass,
,,,,,,,,,,,,,,,,1.313334,,,,,,,,,,,,,,9e3d0279-cbec-4ae6-acd6-7ce2175e4f76,1065,,"[50.9, 68.5]",3754063,22,,,,,-0.7969807,,Right Foot,,"[63.7, 55.4]",,Low Pass,,18.315294,,,,Jordan Ayew,3450.0,,,,,,1,Regular Play,Alan Hutton,9642.0,Right Wing Back,49,Aston Villa,59,"['21572047-3503-4de4-9ba4-9d90f9cde25d', '6e155c99-f01f-4c2f-8695-a70570280413']",16,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:16.745,Pass,True
,,,,,,,,,,,,,,,,2.701087,,,,,,,,,,,,,,59a4ecec-3244-45e3-a58f-9d8e0ae6f0ae,1068,,"[58.4, 55.4]",3754063,22,,,,,1.3845003,,Right Foot,,"[62.0, 74.5]",,Ground Pass,,19.436306,,,,Ashley Westwood,3583.0,,,,,,1,Regular Play,Jordan Ayew,3450.0,Right Center Forward,49,Aston Villa,59,['ec9108d7-6018-40a0-80fa-fae72f07f5f5'],19,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:19.159,Pass,
,,,,,,,,,,,,,,,,0.980765,,,,,,,,,,,,,,6ccc5445-9d3a-44c1-8228-79ed546e0bb2,1072,,"[63.8, 77.8]",3754063,22,,,,,-1.5586019,,Right Foot,,"[64.0, 61.4]",,Ground Pass,,16.40122,,,,Jordan Ayew,3450.0,,,,,,1,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,49,Aston Villa,59,['ab8be5f2-a667-40c3-891d-c772a37e3c0a'],24,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:24.362,Pass,
,,,,,,,,,,,,,,,,0.947048,,,,,,,,,,,,,,350efd75-a063-4321-afa8-530e0a18e3fc,1074,,"[64.0, 61.4]",3754063,22,,,,,1.5707964,,Right Foot,,"[64.0, 75.1]",,Ground Pass,,13.7,,,,Ashley Westwood,3583.0,,,,,,1,Regular Play,Jordan Ayew,3450.0,Right Center Forward,49,Aston Villa,59,['e15408cb-31cc-4ced-a0fe-a7507d63905a'],25,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:25.342,Pass,
,,,,,,,,,,,,,,,,1.524058,,,,,,,,,,,,,,0765ef1b-6024-4f5e-8f7a-06514b809a43,1077,,"[62.2, 77.1]",3754063,22,,,,,-2.6836755,,Right Foot,,"[48.2, 70.2]",,Ground Pass,,15.60801,,,,Ciaran Clark,3041.0,,,,,,1,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,49,Aston Villa,59,['d599ea05-e4df-4c79-9854-a66babbf78c3'],28,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:28.216,Pass,
,,,,,,,,,,,,,,,,3.284868,,,,,,,,,,,,,,6250d74c-fefd-43df-89f0-13b20f0109a1,1079,,"[48.2, 70.2]",3754063,22,,,,,0.16179173,,Right Foot,,"[91.7, 77.3]",,High Pass,,44.07562,,Incomplete,,Alan Hutton,9642.0,,,,,,1,Regular Play,Ciaran Clark,3041.0,Right Center Back,49,Aston Villa,59,"['68276186-5910-4eaf-96b2-85e50509ff92', 'aaa93622-bb2a-4dfd-b9f0-37561081a68c']",29,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:29.740,Pass,
,,,,,,,,,,,,,,,,0.765686,,,,,,,,,,,,,,d7ce7e53-d4b2-4dfd-8b67-f7d88c2a6354,1082,,"[47.9, 2.6]",3754063,22,,,,,-3.0987618,,Right Foot,,"[40.9, 2.3]",,Low Pass,,7.006426,,,,Ben Watson,3626.0,,,,,Recovery,1,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,50,Watford,23,['5d272c01-b662-465b-9162-bb598887646f'],34,,,,,,,,,,,,,,,,,,,Watford,23,00:22:34.601,Pass,
,,,,,,,,,,,,,,,,0.979067,,,,,,,,,,,,,,acfca4b1-3e98-4a10-b0c4-77e370d42f10,1084,,"[40.3, 2.5]",3754063,22,,,,,-0.08715727,,Right Foot,,"[50.6, 1.6]",,High Pass,,10.339246,,,,José Manuel Jurado Marín,6870.0,,,,,,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,50,Watford,23,['1a34b280-0339-4b01-8579-5a22ca453780'],35,,,,,,,,,,,,,,,,,,,Watford,23,00:22:35.367,Pass,
,,,,,,,,,,,,,,,,0.714039,,,,,,,,,,,,,,5a70459a-7008-4f1b-bb76-c388df9dd4be,1087,,"[48.9, 2.1]",3754063,22,,,,,1.8292513,,Right Foot,,"[46.6, 10.8]",,Ground Pass,,8.998889,,,,Ben Watson,3626.0,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,50,Watford,23,['1cd5f9cf-cdc5-43f8-92f3-48845e39a610'],37,,,,,,,,,,,,,,,,,,,Watford,23,00:22:37.961,Pass,
,,,,,,,,,,,,,,,,0.946419,,,,,,,,,,,,,,868775b0-68a2-4996-93af-51a9db0ceca4,1090,,"[46.6, 10.8]",3754063,22,,,,,0.23021959,,Right Foot,,"[59.4, 13.8]",,Ground Pass,,13.146863,,,,Troy Deeney,3454.0,,,,,,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,50,Watford,23,['d369b5e8-76f4-4443-af65-5d0ed9c08c64'],38,,,,,,,,,,,,,,,,,,,Watford,23,00:22:38.715,Pass,
,,,,,,,,,,,,,,,,4.049506,,,,,,,,,,,,,,f7e9ad6c-ce67-4fa1-810d-6ec04066de77,1093,,"[62.9, 13.1]",3754063,22,,,,,-0.31320375,,Right Foot,,"[98.1, 1.7]",,Ground Pass,,37.0,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,1,Regular Play,Troy Deeney,3454.0,Right Center Forward,50,Watford,23,"['20493857-78ec-4f86-8e81-05c66b00f55b', 'fb0f5ce8-912b-45df-9aaa-61af36640a91']",40,,,,,,,,,,,,,,,,,,,Watford,23,00:22:40.663,Pass,
,,,,,,,,,,,,,,,,2.832598,,,,,,,,,,,,,,20493857-78ec-4f86-8e81-05c66b00f55b,1095,,"[22.0, 78.4]",3754063,22,,,,,-2.1459792,,Left Foot,,"[6.7, 54.8]",,Ground Pass,,28.12561,,,,Mark Bunn,18672.0,,,,,Recovery,1,Regular Play,Joleon Lescott,20285.0,Center Back,51,Aston Villa,59,"['889533d3-cb43-42a0-839d-571c4019dcb6', 'f7e9ad6c-ce67-4fa1-810d-6ec04066de77']",44,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:44.712,Pass,
,,,,,,,,,,,,,,,,3.719907,,,,,,,,,,,,,,44d8d584-2f7c-4d3c-b215-f82374dfb389,1098,,"[9.6, 54.8]",3754063,22,,,,,0.35587272,,Right Foot,,"[62.6, 74.5]",,High Pass,,56.542816,,,,Jordan Ayew,3450.0,,,,,,1,Regular Play,Mark Bunn,18672.0,Goalkeeper,51,Aston Villa,59,['2827397e-889c-4bb9-9435-008d2953f029'],51,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:51.434,Pass,
,,,,,,,,,,,,,,,,1.321462,,,,,,,,,,,,,,8298abcf-398e-4eb3-89e7-8174343dd1e8,1100,,"[63.0, 75.3]",3754063,22,,,,,3.1415927,,Other,,"[55.8, 75.3]",,Low Pass,,7.2,,,,Alan Hutton,9642.0,,,,,,1,Regular Play,Jordan Ayew,3450.0,Right Center Forward,51,Aston Villa,59,['eefb1689-0c90-415d-9a0e-724eb28479d4'],55,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:55.154,Pass,
,,,,,,,,,,,,,,,,0.60962,,,,,,,,,,,,,,2eea0ea6-6f03-428e-8eeb-786973a53af6,1104,,"[65.7, 78.0]",3754063,22,,,,,0.26060238,,Right Foot,,"[68.7, 78.8]",,Ground Pass,,3.104835,,,,Jordan Ayew,3450.0,,,,,,1,Regular Play,Alan Hutton,9642.0,Right Wing Back,51,Aston Villa,59,['f4df496a-a709-4117-b7b6-b9658a675085'],58,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:58.574,Pass,
,,,,,,,,,,,,,,,,1.213284,,,,,,,,,,,,,,5f3c942d-177f-420b-8642-827a0d26d657,1109,,"[69.0, 69.6]",3754063,23,,,,,-1.7257931,,Right Foot,,"[67.0, 56.8]",,Ground Pass,,12.955308,,,,Ashley Westwood,3583.0,,,,,,1,Regular Play,Jordan Ayew,3450.0,Right Center Forward,51,Aston Villa,59,['3be84209-2d3c-49e7-93e6-78daf18fb2da'],2,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:02.406,Pass,
,,,,,,,,,,,,,,,,0.983264,,,,,,,,,,,,,,a1036a5f-63d7-4aac-90ec-8c4d9549815c,1111,,"[67.0, 56.8]",3754063,23,,,,,-0.5326436,,Right Foot,,"[76.5, 51.2]",,Ground Pass,,11.027693,,,,Idrissa Gana Gueye,3436.0,,,,,,1,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,51,Aston Villa,59,['8faab2c6-c31c-4b82-8fcd-51854761aab9'],3,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:03.620,Pass,
,,,,,,,,,,,,,,,,1.54595,,,,,,,,,,,,,,d7fadc48-9cb6-48c7-8f64-e9e45fb1c482,1113,,"[78.1, 50.9]",3754063,23,,,,,0.44237423,,Right Foot,,"[93.3, 58.1]",,High Pass,,16.819036,,Incomplete,,Rudy Gestede,19362.0,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,51,Aston Villa,59,"['17176d85-10c8-4168-b1cc-90df7846ab81', '8b48906f-67ea-4dce-a94f-890e9f5cf796']",4,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:04.603,Pass,
,,,,,,,,,,,,,,,,2.347296,,,,,,,,,,,,,,17176d85-10c8-4168-b1cc-90df7846ab81,1115,,"[26.8, 22.0]",3754063,23,,,,,2.4708412,,Head,,"[8.4, 36.6]",,High Pass,,23.48872,,,,Heurelho da Silva Gomes,3522.0,,,,,Recovery,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,52,Watford,23,"['c168ba01-ed1e-4810-a63f-a1a4d0307a26', 'd7fadc48-9cb6-48c7-8f64-e9e45fb1c482']",6,,,,,,,,,,,,,,,,,,,Watford,23,00:23:06.149,Pass,
,,,,,,,,,,,,,,,,2.132223,,,,,,,,,,,,,,15be844b-72eb-46bd-a797-911d24a67494,1118,,"[12.6, 45.2]",3754063,23,,,,,0.30031136,,Keeper Arm,,"[28.1, 50.0]",,Ground Pass,,16.226213,,,,Craig Cathcart,3263.0,,,,,,1,Regular Play,Heurelho da Silva Gomes,3522.0,Goalkeeper,52,Watford,23,['055263ea-652d-41ee-a727-53827e5b9803'],10,,,,,,,,,,,,,,,,,,,Watford,23,00:23:10.632,Pass,
,,,,,,,,,,,,,,,,1.400381,,,,,,,,,,,,,,f2723390-8c82-49de-a95f-fc8a287aa4b0,1121,,"[31.1, 50.7]",3754063,23,,,,,0.16514868,,Right Foot,,"[52.1, 54.2]",,Ground Pass,,21.289669,,,,Ben Watson,3626.0,,,,,,1,Regular Play,Craig Cathcart,3263.0,Right Center Back,52,Watford,23,['37381be8-4649-42cd-92e0-5f3c12c4dfcc'],13,,,,,,,,,,,,,,,,,,,Watford,23,00:23:13.156,Pass,
,,,,,,,,,,,,,,,,1.916438,,,,,,,,,,,,,,9ea8aad5-1ea9-485e-9d7a-76c5c6e54f6f,1125,,"[56.7, 57.8]",3754063,23,,,,,0.9920814,,Right Foot,,"[66.5, 72.8]",,Ground Pass,,17.91759,,,,Juan Carlos Paredes Reasco,36983.0,,,,,,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,52,Watford,23,['e318c778-78cd-4669-b182-599a7169e242'],17,,,,,,,,,,,,,,,,,,,Watford,23,00:23:17.278,Pass,
,,,,,,,,,,,,,,,,2.553552,,,,,,,,,,,,,,0a3f1a38-45ac-4960-9f1e-779dfd158785,1128,,"[73.1, 73.2]",3754063,23,,,,,-0.18204167,,Right Foot,,"[93.2, 69.5]",,Ground Pass,,20.43771,,,,Almen Abdi,43081.0,,,,,,1,Regular Play,Juan Carlos Paredes Reasco,36983.0,Right Back,52,Watford,23,['5b7ce96f-19a8-4ae5-a67c-a35b9a3997b9'],21,,,,,,,,,,,,,,,,,,,Watford,23,00:23:21.476,Pass,
,,,,,,,,,,,,,,,,1.71147,,,,,,,,,,,,,,cf3b5f44-1c86-4a24-9f2b-cdaeb273c907,1131,,"[98.8, 70.0]",3754063,23,,,,,-1.4966292,,Right Foot,,"[101.2, 37.7]",,High Pass,,32.38904,,,,Troy Deeney,3454.0,,,,,,1,Regular Play,Almen Abdi,43081.0,Right Midfield,52,Watford,23,['dfdbc4e4-6d2a-452b-89c0-2e34db7fb245'],24,,,,,,,,,,,,,,,,,,,Watford,23,00:23:24.260,Pass,
,,,,,,,,,,,,,,,,2.972899,,,,,,,,,,,,,,ed4e09ad-789e-4a52-9539-de39bb103f66,1134,,"[101.2, 37.7]",3754063,23,,,,,-0.8567056,378224a8-8470-4200-94ff-d5ce4bcc5abf,Right Foot,,"[112.9, 24.2]",,High Pass,,17.86449,,,,Odion Jude Ighalo,5458.0,True,,,,,1,Regular Play,Troy Deeney,3454.0,Right Center Forward,52,Watford,23,['e7509723-bd3a-4733-bf0e-0fb987207808'],25,,,,,,,,,,,,,,,,,,,Watford,23,00:23:25.992,Pass,
,,,,,,,,,,,,,,,,2.708806,,,,,,,,,,,,,,0dd34871-f659-4300-8488-967d05755dc7,1139,,"[94.5, 26.8]",3754063,23,,,,,-1.4601392,,Left Foot,,"[97.2, 2.5]",,Low Pass,,24.44954,,,,José Manuel Jurado Marín,6870.0,,,,,Recovery,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,52,Watford,23,['a1861dbe-f2a3-4b88-bd62-e3cd195895c9'],33,,,,,,,,,,,,,,,,,,,Watford,23,00:23:33.759,Pass,
