ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.199408,,,,,,,,,,,,,,bf558259-f886-4d34-aa7a-6ef405e25b62,1162,,,"[36.8, 18.8]",3754270,29,,,,2.691833,,Left Foot,,,"[33.9, 20.2]",,Ground Pass,,3.2202485,Incomplete,,Glenn Whelan,9625.0,,,,,,Recovery,1,From Throw In,Ibrahim Afellay,4891.0,Center Attacking Midfield,52,Tottenham Hotspur,38,"['7f66440d-494b-4b6b-98e7-27c38bef30c8', 'a104c7f6-9cd7-42ef-ac64-71b8acdb2670', 'baf2c6d5-d165-4cda-ac7c-f17dcaf8ca0b']",10,,,,,,,,,,,,,,,,,,,Stoke City,30,00:29:10.693,Pass,True
,,,,,,,,,,,,,,,,3.731662,,,,,,,,,,,,,,3af12130-ae86-47fb-9909-eec757ed8b3d,1167,,,"[89.5, 61.7]",3754270,29,,,,-0.900512,,Right Foot,,,"[117.8, 26.0]",,Low Pass,,45.55634,Incomplete,,,,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Wing,52,Tottenham Hotspur,38,['51a24025-bda5-429e-8cdd-497c251cac35'],12,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:12.792,Pass,
,,,,,,,,,,,,,,,,1.999658,,,,,,,,,,,,,,f2d74a09-184f-43f9-a3f5-3145eee18637,1169,,,"[15.1, 38.0]",3754270,29,True,,,-1.7807698,,Right Foot,,,"[9.9, 13.6]",,Ground Pass,,24.947947,,,Erik Pieters,3467.0,,,,,,,1,Regular Play,Jack Butland,3537.0,Goalkeeper,53,Stoke City,30,['3535d05f-be06-4314-8ece-e35f941867f0'],32,,,,,,,,,,,,,,,,,,,Stoke City,30,00:29:32.177,Pass,
,,,,,,,,,,,,,,,,2.432052,,,,,,,,,,,,,,1d13ce33-4ef3-4b54-ade7-5a2e3dbc6458,1171,,,"[6.8, 6.9]",3754270,29,True,,,-0.10175997,,Left Foot,,,"[63.6, 1.1]",,High Pass,,57.09536,,,Marko Arnautović,3325.0,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,53,Stoke City,30,['29d5f98b-8b53-48d5-b2c1-6b5426cdf562'],34,,,,,,,,,,,,,,,,,,,Stoke City,30,00:29:34.267,Pass,
,,,,,,,,,,,,,,,,1.607068,,,,,,,,,,,,,,f4b7bc7a-6792-465b-84fd-737f428d7957,1173,,,"[63.6, 1.1]",3754270,29,,,,0.34464732,,Head,,,"[79.2, 6.7]",,High Pass,,16.57468,,,Mame Biram Diouf,3603.0,,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,53,Stoke City,30,['d4563d2a-2424-4319-874c-7acc10e25cc8'],36,,,,,,,,,,,,,,,,,,,Stoke City,30,00:29:36.699,Pass,
,,,,,,,,,,,,,,,,1.460688,,,,,,,,,,,,,,558fb018-d911-4aba-a5c9-fb895141c567,1177,,,"[79.5, 5.0]",3754270,29,,,True,2.3343003,,,,,"[72.8, 12.0]",,Low Pass,,9.689685,Incomplete,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Mame Biram Diouf,3603.0,Center Forward,53,Stoke City,30,"['5c7efe42-a6a6-4c87-807a-d6b971a234b4', '89d339f8-81f8-4881-bc36-73e817e19361', 'ad0240f5-c438-4083-8196-8480ed5c9dc3']",38,,,,,,,,,,,,,,,,,,,Stoke City,30,00:29:38.346,Pass,True
,,,,,,,,,,,,,,,,2.186305,,,,,,,,,,,,,,ad0240f5-c438-4083-8196-8480ed5c9dc3,1179,,,"[47.3, 68.1]",3754270,29,,,,-2.67208,,Right Foot,,,"[20.1, 54.3]",,Low Pass,,30.500492,,,Jan Vertonghen,3077.0,,,,,,Recovery,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,54,Tottenham Hotspur,38,"['558fb018-d911-4aba-a5c9-fb895141c567', '6fcbdb04-a796-4d50-a038-cb40d9545361']",39,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:39.807,Pass,
,,,,,,,,,,,,,,,,1.736257,,,,,,,,,,,,,,be573f68-4859-4244-9aaa-cf19e0f1a891,1182,,,"[19.7, 51.8]",3754270,29,,,,-2.046789,,Left Foot,,,"[11.4, 35.7]",,Ground Pass,,18.113531,,,Hugo Lloris,3099.0,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,54,Tottenham Hotspur,38,['e92aa2a4-33be-4dcb-b205-1f4fcd9d62c8'],42,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:42.377,Pass,
,,,,,,,,,,,,,,,,1.844496,,,,,,,,,,,,,,ce532a73-72da-424c-8add-5780c72ac6e2,1184,,,"[11.6, 35.6]",3754270,29,,,,-0.8721365,,Left Foot,,,"[30.5, 13.1]",,Ground Pass,,29.38469,,,Ben Davies,3086.0,,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,54,Tottenham Hotspur,38,['357052b5-318f-4bb5-921d-00239f3c9855'],44,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:44.113,Pass,
,,,,,,,,,,,,,,,,0.746555,,,,,,,,,,,,,,57159c1b-f3d4-4f79-bf2b-c379b5f7dec7,1188,,,"[43.4, 11.0]",3754270,29,,,,0.820349,,Left Foot,,,"[50.3, 18.4]",,Ground Pass,,10.117806,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,54,Tottenham Hotspur,38,"['4411a245-7458-4f28-b1b1-227a236e5e0b', '8403af14-94ad-4f54-b26f-276749c211f4']",47,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:47.722,Pass,True
,,,,,,,,,,,,,,,,1.236549,,,,,,,,,,,,,,679c9777-52d1-4f90-b517-eb29069eddf7,1191,,,"[39.7, 11.9]",3754270,29,,,,2.1646929,,Left Foot,,,"[31.8, 23.6]",,Ground Pass,,14.117365,,,Jan Vertonghen,3077.0,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Right Wing,54,Tottenham Hotspur,38,['95aa56ad-f8e0-4480-9216-c4ba383e6b2a'],51,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:51.049,Pass,
,,,,,,,,,,,,,,,,4.692879,,,,,,,,,,,,,,396aa86a-de86-4d96-9a9c-f3b623fe7f52,1194,,,"[31.8, 24.3]",3754270,29,,,,0.20838413,,Left Foot,,,"[99.9, 38.7]",,High Pass,,69.60582,Incomplete,,Harry Kane,10955.0,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,54,Tottenham Hotspur,38,"['1f99ae91-ce2e-4cb8-be4c-b8be7c3f74c9', 'bb1aae6e-c268-49b6-b38c-967d3ddb7fb9']",52,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:52.352,Pass,
,,,,,,,,,,,,,,,,1.302484,,,,,,,,,,,,,,58ae6547-6ac5-4aa3-9dcc-33f58ae078ec,1197,,,"[23.7, 42.6]",3754270,29,True,,,-0.03029376,,Right Foot,,,"[46.8, 41.9]",,Ground Pass,,23.110603,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Jack Butland,3537.0,Goalkeeper,55,Stoke City,30,['50223fb1-e53f-4a51-9df1-f71a0a9a974f'],59,,,,,,,,,,,,,,,,,,,Stoke City,30,00:29:59.845,Pass,
,,,,,,,,,,,,,,,,1.169262,,,,,,,,,,,,,,d1b884c0-749d-4f3c-a5eb-db5185fd24b9,1199,,,"[44.5, 41.4]",3754270,30,,,,1.670465,,Right Foot,,,"[42.6, 60.4]",,Ground Pass,,19.094763,,,Marco van Ginkel,8251.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,55,Stoke City,30,['69756ca4-c0c1-463f-b56c-cb17aa2eee6b'],3,,,,,,,,,,,,,,,,,,,Stoke City,30,00:30:03.022,Pass,
,,,,,,,,,,,,,,,,1.153057,,,,,,,,,,,,,,10bc35ba-597c-4213-957b-cbfc0bc0c7d2,1202,,,"[53.7, 61.0]",3754270,30,,,,0.7218998,,Right Foot,,,"[72.1, 77.2]",,Ground Pass,,24.5153,,,Glen Johnson,4724.0,,,,,,,1,Regular Play,Marco van Ginkel,8251.0,Right Defensive Midfield,55,Stoke City,30,['6a9ed147-0603-4191-a73b-80dd9e7825e9'],7,,,,,,,,,,,,,,,,,,,Stoke City,30,00:30:07.692,Pass,
,,,,,,,,,,,,,,,,3.114214,,,,,,,,,,,,,,b1cc548f-1117-4c51-9c7d-8a8c1e5c1a80,1207,,,"[25.2, 0.1]",3754270,30,True,,,0.12477218,,,,,"[54.7, 3.8]",,High Pass,,29.731129,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Ben Davies,3086.0,Left Back,56,Tottenham Hotspur,38,['cd3a43e5-7e32-4621-beff-18f5070e50de'],33,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:33.142,Pass,
,,,,,,,,,,,,,,,,1.259167,,,,,,,,,,,,,,cd3a43e5-7e32-4621-beff-18f5070e50de,1208,,,"[65.4, 76.3]",3754270,30,,,,-0.063743316,,Head,,,"[79.5, 75.4]",,High Pass,,14.128695,Unknown,,Marco van Ginkel,8251.0,,,,,,Recovery,1,From Throw In,Glen Johnson,4724.0,Right Back,56,Tottenham Hotspur,38,"['b1cc548f-1117-4c51-9c7d-8a8c1e5c1a80', 'd718c7d1-710d-4429-b260-6432e6f4d6f3']",36,,,,,,,,,,,,,,,,,,,Stoke City,30,00:30:36.256,Pass,
,,,,,,,,,,,,,,,,2.912603,,,,,,,,,,,,,,1e2f6ec1-dee2-430b-8ad6-3a1d177647e4,1213,,,"[38.1, 12.4]",3754270,30,,,,2.2670696,,Right Foot,,,"[16.7, 38.0]",,Ground Pass,,33.36645,,,Hugo Lloris,3099.0,,,,,,Free Kick,1,From Free Kick,Ryan Mason,40127.0,Left Center Midfield,57,Tottenham Hotspur,38,['30326d9b-4e53-4cc1-8782-d8fe2ac37578'],45,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:45.404,Pass,
,,,,,,,,,,,,,,,,1.486554,,,,,,,,,,,,,,d71b878d-b2f2-46c6-a2b2-656828c5b16d,1215,,,"[16.7, 36.3]",3754270,30,,,,1.0867054,,Left Foot,,,"[27.9, 57.6]",,Ground Pass,,24.06512,,,Toby Alderweireld,20005.0,,,,,,,1,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,57,Tottenham Hotspur,38,['ef491a71-c3e5-4ed0-8560-3c0f148dc6fc'],48,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:48.317,Pass,
,,,,,,,,,,,,,,,,2.211305,,,,,,,,,,,,,,04b44ed3-c625-45c5-b074-4f3a758df0e3,1218,,,"[33.3, 56.0]",3754270,30,,,,-2.5997112,,Right Foot,,,"[13.2, 43.9]",,Ground Pass,,23.461031,,,Hugo Lloris,3099.0,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,57,Tottenham Hotspur,38,['565e14f3-feca-4b61-975f-61a6ae0abd56'],53,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:53.377,Pass,
,,,,,,,,,,,,,,,,2.410881,,,,,,,,,,,,,,25366164-422b-4f92-b57b-d99fb86bd384,1221,,,"[13.2, 38.6]",3754270,30,,,,-1.2248958,,Left Foot,,,"[24.3, 7.8]",,High Pass,,32.73912,,,Jan Vertonghen,3077.0,,,,,,,1,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,57,Tottenham Hotspur,38,['08a9ec4e-0a2f-4ead-a025-906edcea9694'],58,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:58.249,Pass,
,,,,,,,,,,,,,,,,1.318046,,,,,,,,,,,,,,eb251146-4b7e-4873-9ee7-3927c3c63898,1224,,,"[51.4, 13.1]",3754270,31,,,,-0.4755165,,Right Foot,,,"[64.8, 6.2]",,Ground Pass,,15.07216,,,Ben Davies,3086.0,,,,,,,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,57,Tottenham Hotspur,38,['db3b6e61-189d-4394-a317-f1c48bc5adeb'],4,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:04.274,Pass,
,,,,,,,,,,,,,,,,0.718813,,,,,,,,,,,,,,1bc159e1-3738-43af-aad2-a739a959472b,1226,,,"[65.3, 5.5]",3754270,31,,,,0.81332386,,Left Foot,,,"[74.0, 14.7]",,Ground Pass,,12.662148,,,Harry Kane,10955.0,,,,,,,1,From Free Kick,Ben Davies,3086.0,Left Back,57,Tottenham Hotspur,38,['75e31858-6b84-49ca-90d4-038137f606b5'],5,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:05.592,Pass,
,,,,,,,,,,,,,,,,2.155703,,,,,,,,,,,,,,c30f4189-48d5-4b12-97b9-c0cf97eb49e6,1230,,,"[74.1, 14.2]",3754270,31,,,,0.6179664,,Right Foot,,,"[90.7, 26.0]",,Ground Pass,,20.36664,Pass Offside,,Nacer Chadli,4831.0,,,,,,,1,From Free Kick,Harry Kane,10955.0,Center Forward,57,Tottenham Hotspur,38,"['422a2a0d-f6a0-4953-bf53-096c31a7d2c4', 'ed52c996-1dfc-4fd2-855d-f9ceb7d1d8e2']",6,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:06.351,Pass,True
,,,,,,,,,,,,,,,,1.085259,,,,,,,,,,,,,,2dfab348-5079-4199-8b70-01e17cd3674d,1232,,,"[17.9, 46.8]",3754270,31,,,,-0.6150231,,Left Foot,,,"[28.8, 39.1]",,Ground Pass,,13.345411,,,Ibrahim Afellay,4891.0,,,,,,Free Kick,1,From Free Kick,Marc Muniesa Martínez,6560.0,Left Center Back,58,Stoke City,30,['c1ec0543-6459-4182-8dfd-4fdc5d228f33'],15,,,,,,,,,,,,,,,,,,,Stoke City,30,00:31:15.035,Pass,
,,,,,,,,,,,,,,,,0.855071,,,,,,,,,,,,,,dba01930-abc2-4337-bf0c-e2b389e6a613,1235,,,"[42.8, 21.8]",3754270,31,,,,-2.161036,,Right Foot,,,"[35.9, 11.5]",,Ground Pass,,12.39758,,,Marko Arnautović,3325.0,,,,,,,1,From Free Kick,Ibrahim Afellay,4891.0,Center Attacking Midfield,58,Stoke City,30,['087e249f-f2da-4ae9-80de-bf42e82f146d'],18,,,,,,,,,,,,,,,,,,,Stoke City,30,00:31:18.120,Pass,
,,,,,,,,,,,,,,,,1.349671,,,,,,,,,,,,,,e7d8fd25-e1c6-42c7-8fbd-0c23fd70534f,1238,,,"[37.3, 13.6]",3754270,31,,,,1.6898882,,Right Foot,,,"[35.9, 25.3]",,Ground Pass,,11.783463,,,Glenn Whelan,9625.0,,,,,,,1,From Free Kick,Marko Arnautović,3325.0,Left Wing,58,Stoke City,30,['350524fe-667f-47ae-8b3b-bdadb6a6ab02'],20,,,,,,,,,,,,,,,,,,,Stoke City,30,00:31:20.262,Pass,
,,,,,,,,,,,,,,,,1.706975,,,,,,,,,,,,,,4c7c6243-a214-48e9-8e56-5486d965a91e,1240,,,"[36.2, 25.3]",3754270,31,,,,-1.5707964,,Right Foot,,,"[36.2, 8.7]",,Ground Pass,,16.6,,,Erik Pieters,3467.0,,,,,,,1,From Free Kick,Glenn Whelan,9625.0,Left Defensive Midfield,58,Stoke City,30,['979f62f3-669b-406a-b72e-8ac21c1fa8ca'],21,,,,,,,,,,,,,,,,,,,Stoke City,30,00:31:21.612,Pass,
,,,,,,,,,,,,,,,,0.881643,,,,,,,,,,,,,,4da56a48-0aae-4696-ac16-f7cd8cfbfb6b,1243,,,"[35.0, 8.5]",3754270,31,,,,-0.5667292,,Left Foot,,,"[44.9, 2.2]",,Ground Pass,,11.734565,,,Marco van Ginkel,8251.0,,,,,,,1,From Free Kick,Erik Pieters,3467.0,Left Back,58,Stoke City,30,['1a7666b7-7f35-45b1-87f8-332b5d2b6983'],23,,,,,,,,,,,,,,,,,,,Stoke City,30,00:31:23.587,Pass,
,,,,,,,,,,,,,,,,1.861699,,,,,,,,,,,,,,5b43016a-bb59-458f-9ce5-6b8de82f199d,1246,,,"[55.3, 1.8]",3754270,31,,,,-0.05425979,,Right Foot,,,"[86.6, 0.1]",,Ground Pass,,31.346132,Out,,Jonathan Walters,3670.0,,,,,,,1,From Free Kick,Marco van Ginkel,8251.0,Right Defensive Midfield,58,Stoke City,30,['d5f4e188-147b-48de-b9ba-6c883f9f08f2'],26,,,,,,,,,,,,,,,,,,,Stoke City,30,00:31:26.995,Pass,
,,,,,,,,,,,,,,,,2.676479,,,,,,,,,,,,,,95f14eab-7170-481d-9375-018ac9cedd1e,1248,,,"[35.6, 80.0]",3754270,31,True,,,-1.1744283,,,,,"[46.9, 53.0]",,Low Pass,,29.269268,,,Eric Dier,10956.0,,,,,,Throw-in,1,From Throw In,Kyle Walker,3205.0,Right Back,59,Tottenham Hotspur,38,['1f3b91d8-de1b-46ff-bef8-8c2be4b690b1'],43,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:43.598,Pass,
,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,de4e67e7-3293-4ec1-961f-17cd78979fc1,1250,,,"[42.4, 46.5]",3754270,31,True,,,-1.2917244,,Right Foot,,,"[47.3, 29.4]",,Ground Pass,,17.788198,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,59,Tottenham Hotspur,38,['21dd3a01-08ae-4416-a56c-e0a8aba00746'],46,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:46.602,Pass,
,,,,,,,,,,,,,,,,1.31503,,,,,,,,,,,,,,1938fb1a-bf81-4a38-b337-1de17521308d,1252,,,"[50.1, 31.1]",3754270,31,,,,1.536524,,Left Foot,,,"[50.7, 48.6]",,Ground Pass,,17.510283,,,Eric Dier,10956.0,,,,,,,1,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Right Wing,59,Tottenham Hotspur,38,['150e2894-40c7-479a-982c-a0cf02fc3236'],54,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:54.533,Pass,
,,,,,,,,,,,,,,,,2.739034,,,,,,,,,,,,,,b36e0e55-3c48-44bf-bd70-8fa8538de8eb,1255,,,"[50.8, 50.0]",3754270,31,,,,0.60422367,,Right Foot,,,"[90.2, 77.2]",,Ground Pass,,47.876926,,,Kyle Walker,3205.0,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,59,Tottenham Hotspur,38,['2365d557-60d2-4c5d-990f-baed0f7d34ab'],56,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:56.881,Pass,
,,,,,,,,,,,,,,,,2.280939,,,,,,,,,,,,,,0aa76e0e-97cd-45e4-b9b8-2bf6b052be3e,1261,,,"[93.7, 80.0]",3754270,32,,,,-3.0116754,,,,,"[73.8, 77.4]",,Low Pass,,20.06913,,,Eric Dier,10956.0,,,,,,Throw-in,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Wing,60,Tottenham Hotspur,38,['0eec122d-f4c0-4a14-9df4-311de05b7eb9'],7,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:32:07.438,Pass,
,,,,,,,,,,,,,,,,1.707908,,,,,,,,,,,,,,bbe84c21-4e3a-4028-978b-02268d41cc48,1264,,,"[77.0, 77.2]",3754270,32,,,,-0.5154629,,Right Foot,,,"[106.3, 60.6]",,High Pass,,33.67566,Pass Offside,,Harry Kane,10955.0,,,,Through Ball,True,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,60,Tottenham Hotspur,38,['2628f58c-4db3-4db1-96f1-e31f544a84ca'],11,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:32:11.025,Pass,
,,,,,,,,,,,,,,,,6.189898,,,,,,,,,,,,,,c4b316e2-8628-4361-b8e1-6d7f4caedaa6,1266,,,"[20.5, 21.9]",3754270,32,,,,-0.3887234,,Right Foot,,,"[68.6, 2.2]",,High Pass,,51.97788,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Jack Butland,3537.0,Goalkeeper,61,Stoke City,30,['e79cdcbb-ce03-4096-93ed-5c3444e1ffd7'],27,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:27.143,Pass,
,,,,,,,,,,,,,,,,2.185454,,,,,,,,,,,,,,e79cdcbb-ce03-4096-93ed-5c3444e1ffd7,1268,,,"[51.5, 77.9]",3754270,32,,,,0.01796214,,Right Foot,,,"[84.9, 78.5]",,High Pass,,33.405388,Incomplete,,Christian Dannemann Eriksen,3043.0,,,,,,Recovery,1,From Free Kick,Kyle Walker,3205.0,Right Back,61,Stoke City,30,"['99552f04-0600-4a39-b23c-e3bc66a96be2', '9b4616b2-ec21-40d0-8b16-0f0089d71543', 'c4b316e2-8628-4361-b8e1-6d7f4caedaa6']",33,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:32:33.333,Pass,
,,,,,,,,,,,,,,,,1.191165,,,,,,,,,,,,,,9b4616b2-ec21-40d0-8b16-0f0089d71543,1270,,,"[35.2, 1.6]",3754270,32,,,,-0.12283524,,Head,,,"[43.3, 0.6]",,High Pass,,8.161495,,,Erik Pieters,3467.0,,,,,,Recovery,1,From Free Kick,Marc Muniesa Martínez,6560.0,Left Center Back,61,Stoke City,30,"['cd793a6c-832d-4ca2-a77d-67f9a1e07805', 'e79cdcbb-ce03-4096-93ed-5c3444e1ffd7']",35,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:35.518,Pass,
,,,,,,,,,,,,,,,,2.072287,,,,,,,,,,,,,,6a1366a5-0f45-4911-9d7f-7db7763f2d13,1275,,,"[74.0, 80.0]",3754270,32,,,,-0.09154668,,,,,"[104.5, 77.2]",,High Pass,,30.628256,,,Nacer Chadli,4831.0,,,,,,Throw-in,1,From Throw In,Kyle Walker,3205.0,Right Back,62,Tottenham Hotspur,38,['02a5f0f0-ce63-4179-891c-c14cd7e695d4'],46,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:32:46.130,Pass,
,,,,,,,,,,,,,,,,6.077436,,,,,,,,,,,,,,6e7f58a6-2da6-4c9e-b271-11560884414f,1284,,,"[24.8, 1.6]",3754270,33,True,,,0.0021008372,,Right Foot,,,"[120.0, 1.8]",,High Pass,,95.20021,Out,,,,,,,,,Free Kick,1,From Free Kick,Jack Butland,3537.0,Goalkeeper,63,Stoke City,30,,24,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:24.251,Pass,
,,,,,,,,,,,,,,,,11.857478,,,,,,,,,,,,,,8a0d720d-ac44-464a-9498-d93eaf06f615,1285,,,"[7.0, 36.1]",3754270,33,True,,,-0.6100477,,Left Foot,,,"[56.5, 1.5]",,High Pass,,60.39379,Out,,,,,,,,,Goal Kick,1,From Goal Kick,Hugo Lloris,3099.0,Goalkeeper,64,Tottenham Hotspur,38,,45,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:33:45.172,Pass,
,,,,,,,,,,,,,,,,2.697579,,,,,,,,,,,,,,87e4d083-d796-46e6-b5fb-ac4d3b93366c,1286,,,"[61.7, 80.0]",3754270,34,,,,-0.19598113,,,,,"[88.9, 74.6]",,High Pass,,27.730848,Incomplete,,Mame Biram Diouf,3603.0,,,,,,Throw-in,1,From Throw In,Glen Johnson,4724.0,Right Back,65,Stoke City,30,"['173407ab-0d20-453b-86ca-54628e388c73', 'b7ebeb21-3a09-4903-91f2-98769d1f1287']",3,,,,,,,,,,,,,,,,,,,Stoke City,30,00:34:03.303,Pass,
,,,,,,,,,,,,,,,,2.670627,,,,,,,,,,,,,,6b8b5b81-a040-4259-bf73-ee6b01efef43,1291,,,"[31.2, 4.7]",3754270,34,,,,0.051678084,,Left Foot,,,"[60.2, 6.2]",,High Pass,,29.038767,Incomplete,,Harry Kane,10955.0,,,,,,,1,From Throw In,Ben Davies,3086.0,Left Back,65,Stoke City,30,"['4c4843c4-043a-4311-a64d-1eea12027742', '4e1cc0d6-a07d-430e-808e-aed07d7cd33e', '95f8c1cd-5062-4d0c-a58e-07eb8e7205d6']",6,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:34:06.465,Pass,True
,,,,,,,,,True,,,,,,,2.215647,,,,,,,,,,,,,,95f8c1cd-5062-4d0c-a58e-07eb8e7205d6,1294,,,"[59.9, 73.9]",3754270,34,,,,-0.37165102,,Right Foot,,,"[85.3, 64.0]",,High Pass,,27.261145,Incomplete,,Jonathan Walters,3670.0,,,,,,Interception,1,From Throw In,Glen Johnson,4724.0,Right Back,65,Stoke City,30,"['191c0a7d-1491-4a50-a46c-9cda8fc0a91d', '6b8b5b81-a040-4259-bf73-ee6b01efef43', 'a0f2e425-6281-49b5-9eb0-12ef6bca9fe8']",9,,,,,,,,,,,,,,,,,,,Stoke City,30,00:34:09.135,Pass,
,,,,,,,,,,,,,,,,1.922196,,,,,,,,,,,,,,a0f2e425-6281-49b5-9eb0-12ef6bca9fe8,1296,,,"[34.8, 16.1]",3754270,34,,,True,0.6344807,,,,,"[47.3, 25.3]",,High Pass,,15.520632,Incomplete,,,,,,,,,Recovery,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,65,Stoke City,30,"['95f8c1cd-5062-4d0c-a58e-07eb8e7205d6', 'b64ca1d5-f031-4f49-b9ea-6b0e4c5fa956', 'f690e238-a037-4801-85c5-2bd9ae686522']",11,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:34:11.351,Pass,True
,,,,,,,,,,,,,,,,1.983765,,,,,,,,,,,,,,81e29c22-3945-48d1-882f-670e596fe40c,1304,,,"[68.2, 56.4]",3754270,34,,,,-2.281567,,Left Foot,,,"[58.3, 44.9]",,Ground Pass,,15.17432,,,Marc Muniesa Martínez,6560.0,,,,,,,1,From Throw In,Ibrahim Afellay,4891.0,Center Attacking Midfield,65,Stoke City,30,['3f2ad43d-b6fb-4e58-9fc7-195911da2980'],14,,,,,,,,,,,,,,,,,,,Stoke City,30,00:34:14.652,Pass,
