bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45934b33-abec-4825-922c-de6b29d52d7d,2458,,"[57.5, 10.0]",3754062,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,César Azpilicueta Tanco,3957.0,Left Back,136,Chelsea,33,['07e1efa8-9e15-46d0-80f3-bca583ce0d23'],2,,,,,,,,,,,,,,,,,,Chelsea,33,00:21:02.422,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c56cd4f-c264-4564-a2f5-8178e51cf345,2461,,"[79.5, 16.1]",3754062,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,136,Chelsea,33,['1b64fb46-d936-40b0-bb49-a78ccded4e17'],6,,,,,,,,,,,,,,,,,,Chelsea,33,00:21:06.636,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a335100-f62b-4b89-8813-35662c0c5772,2464,,"[108.3, 8.8]",3754062,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Robert Kenedy Nunes do Nascimento,3666.0,Left Wing,136,Chelsea,33,['9a35c8b8-d2a0-42d3-9611-3ed8653272d7'],11,,,,,,,,,,,,,,,,,,Chelsea,33,00:21:11.046,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4843cc7-deef-4f16-9da4-714a9a5e85a7,2477,,"[17.6, 23.7]",3754062,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robert Kenedy Nunes do Nascimento,3666.0,Left Wing,138,West Bromwich Albion,27,"['36901704-b658-4736-8dbc-1232a8d2f6f2', 'a23b4d56-fb27-44ee-bef0-b3bc30fa0339']",38,,,,,,,,,,,,,,,,,,Chelsea,33,00:23:38.474,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd1a59cf-59fa-4d51-8cdb-6b934f17fca9,2482,,"[112.9, 42.3]",3754062,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saido Berahino,4630.0,Center Defensive Midfield,138,West Bromwich Albion,27,['bb5fa147-98c2-439c-b2fe-baf58c6bf865'],41,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:23:41.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f561739-40c5-46d6-bdfc-e447552e3569,2488,,"[56.0, 16.3]",3754062,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,139,Chelsea,33,['b83b9270-6f8e-4a38-b34c-99d7716702ec'],39,,,,,,,,,,,,,,,,,,Chelsea,33,00:24:39.466,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e151bd1a-1343-4a9e-a94e-d5241e881672,2490,,"[45.3, 49.6]",3754062,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kurt Happy Zouma,3456.0,Right Center Back,139,Chelsea,33,['0c7af762-7cbe-488e-a00f-a9c829b527f6'],41,,,,,,,,,,,,,,,,,,Chelsea,33,00:24:41.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67d9511f-bd53-4df3-8ffc-e659e60774af,2493,,"[56.5, 57.9]",3754062,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,139,Chelsea,33,['1afbed49-17f2-4698-915e-ff25fed7ff0a'],43,,,,,,,,,,,,,,,,,,Chelsea,33,00:24:43.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b09dfd7f-fcd3-434d-b2cb-49efa3a6a3a0,2496,,"[71.7, 72.3]",3754062,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Branislav Ivanović,5594.0,Right Back,139,Chelsea,33,['7ee538b5-f5fe-4588-8bec-4ab865abc922'],45,,,,,,,,,,,,,,,,,,Chelsea,33,00:24:45.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e392095d-57b1-4dd7-9213-245e223d2c0e,2499,,"[84.6, 61.8]",3754062,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Willian Borges da Silva,3472.0,Right Wing,139,Chelsea,33,['5d0c239e-96d7-4d8a-af0b-d34b5eb58e95'],47,,,,,,,,,,,,,,,,,,Chelsea,33,00:24:47.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab008733-6b3f-47ce-bfd2-378cacfe7d40,2502,,"[74.4, 62.3]",3754062,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,139,Chelsea,33,['eeae2b12-9590-446b-b4c2-9c2b36c16d1b'],49,,,,,,,,,,,,,,,,,,Chelsea,33,00:24:49.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3da53935-b61a-4d79-bc94-439e697032c4,2506,,"[61.7, 26.6]",3754062,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Terry,20287.0,Left Center Back,139,Chelsea,33,['2cd0af4c-95e2-47c4-b822-7396d6f3a936'],54,,,,,,,,,,,,,,,,,,Chelsea,33,00:24:54.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9c94550-440f-4487-a7fd-28d1bfd4b01d,2509,,"[66.5, 3.6]",3754062,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,César Azpilicueta Tanco,3957.0,Left Back,139,Chelsea,33,['2208e863-5c0f-4779-8fa8-d5960afcd288'],56,,,,,,,,,,,,,,,,,,Chelsea,33,00:24:56.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b6dfe9d-fecb-4f5e-857f-f81d03de921e,2512,,"[55.3, 16.6]",3754062,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Terry,20287.0,Left Center Back,139,Chelsea,33,['8965ee4e-4c90-4993-866e-68efd9196077'],58,,,,,,,,,,,,,,,,,,Chelsea,33,00:24:58.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c1baab5-262b-4730-8c87-1f713fdc3001,2516,,"[56.0, 27.8]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,139,Chelsea,33,['916f8096-2b13-4e46-9d45-6a10c74c30b8'],2,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:02.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75380ca7-0aac-4b41-9120-53564c178774,2519,,"[67.5, 52.7]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kurt Happy Zouma,3456.0,Right Center Back,139,Chelsea,33,['5481bb62-3882-4890-af76-2e5b5f3327f0'],6,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:06.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9d3ff80-ff30-4a9e-9689-953fd37f978c,2522,,"[91.9, 73.8]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Branislav Ivanović,5594.0,Right Back,139,Chelsea,33,['76d2a262-ea41-4234-8472-5318f273e3e9'],8,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:08.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8ca22b4-7fb2-466a-83df-b5a37f3fad87,2525,,"[85.6, 68.1]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Willian Borges da Silva,3472.0,Right Wing,139,Chelsea,33,['693a2d31-9f72-415f-b6d2-bae81016ca70'],10,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:10.563,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b341b20-6acc-44e5-ba82-64ae7f203a2c,2528,,"[111.5, 59.1]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,139,Chelsea,33,['cd4647e7-7e52-4d4f-ae8b-cc5bf7bd17ba'],13,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:13.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cecd16f-4ad1-475e-a41e-e760b370c5b6,2531,,"[106.4, 51.8]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,139,Chelsea,33,['1da15326-e873-432c-b47e-12e6f939db55'],20,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:20.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be55f49f-712c-4901-8fb8-8ab493281d2a,2540,,"[62.6, 60.3]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,139,Chelsea,33,['418e5d1f-9c42-4491-a940-ab824f75366a'],29,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:29.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6fa5b1e-4e55-466a-8c4c-d42646d2742c,2544,,"[23.8, 32.2]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thibaut Courtois,3509.0,Goalkeeper,139,Chelsea,33,['7addf9f7-d09e-4384-ba2f-e23a61e59f59'],34,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:34.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2181389d-da89-4ef9-9b34-8458e520da4f,2547,,"[36.2, 33.2]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Terry,20287.0,Left Center Back,139,Chelsea,33,['aa4e8b8b-1231-45c7-ac3a-3e95a99068c0'],35,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:35.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f760a4e-4979-4ff2-bff9-6d2c72565248,2550,,"[47.2, 30.3]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,139,Chelsea,33,['53ada899-c469-4bc3-af3d-e02a5e150939'],38,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:38.588,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dafe003-29ef-43b8-bdd0-7d64e79004d4,2553,,"[55.1, 51.8]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,139,Chelsea,33,['67c2b031-a55f-4e18-a324-4d81624e7070'],43,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:43.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,075b5d64-513e-41b0-94f5-c9656498230a,2556,,"[68.7, 43.5]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,139,Chelsea,33,['41b6ed08-3264-4b7c-9dbe-ecf5f9c6c4a1'],45,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:45.947,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6749e23a-36b6-4cdf-aba4-070f537f2284,2560,,"[55.1, 43.7]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,139,Chelsea,33,"['73b80f04-8535-490a-a418-1056532da327', 'f665c6af-f79a-4459-813d-aa149b2c846b']",48,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:48.070,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999805ef-447b-4240-aba7-2a222b3378db,2563,,"[48.0, 56.9]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kurt Happy Zouma,3456.0,Right Center Back,139,Chelsea,33,['58e2bbaa-46f3-4dff-9a15-63fafa3ec1f1'],49,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:49.435,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7366ff5-f6ab-4f68-aa9a-22212b03f60a,2566,,"[42.8, 29.3]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Terry,20287.0,Left Center Back,139,Chelsea,33,['bede1425-afa3-4722-a68e-2d580ad2eff5'],54,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:54.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72bc17ce-a87a-404b-97ae-24acb897970d,2569,,"[45.0, 36.4]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,139,Chelsea,33,['4f8c9550-8515-4d83-9e58-e7c1ba243710'],56,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:56.193,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26ff994c-db8b-428e-8e14-7ac8f05c3bd0,2573,,"[86.6, 27.3]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,139,Chelsea,33,"['b4dc5d2e-e0e1-4920-a291-fc4c5e78194d', 'c636acca-2335-4d10-aca9-1e64d9039f69']",59,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:59.288,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01d63873-58e6-4c16-9525-6e757c4b9286,2576,,"[80.5, 28.3]",3754062,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,139,Chelsea,33,['71033a6e-c2a9-468b-818f-d3bebccfb876'],59,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:59.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d353840-6eb9-447c-b3e4-06e685327e10,2580,,"[92.2, 19.0]",3754062,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robert Kenedy Nunes do Nascimento,3666.0,Left Wing,139,Chelsea,33,['d0a3911b-1b75-4fba-97ee-72454c14633d'],2,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:02.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90b3e6f7-7e2e-4807-8039-b2043655f636,2585,,"[93.2, 28.3]",3754062,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,139,Chelsea,33,"['1b7fc666-955f-4b8e-81ad-7d6af9fb3ef1', '9e103694-0f36-403b-980e-5e282dea5aca']",6,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:06.244,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76586fdd-ea7f-47f1-8810-aca267ec536f,2590,,"[104.2, 13.9]",3754062,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,139,Chelsea,33,['88bb358c-6748-4711-be90-eb11aae66b9a'],10,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:10.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcda2172-8264-4219-b632-4e7e2ae6334c,2593,,"[116.9, 24.7]",3754062,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,139,Chelsea,33,['66b28b20-b5b4-41f7-9443-caf58d0ebd8e'],13,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:13.347,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bdc6d02-2115-4766-b4a3-8073874ed8f2,2596,,"[104.6, 4.6]",3754062,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,139,Chelsea,33,['efc1aa4c-bb2c-4a60-bb78-e8f58cba7482'],15,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:15.787,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ceb1038-442a-49b6-af33-293c0b3b3d8a,2601,,"[87.5, 16.6]",3754062,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robert Kenedy Nunes do Nascimento,3666.0,Left Wing,139,Chelsea,33,['c77fe4d7-6e4d-407d-b0a7-93be0c249f77'],21,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:21.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316b527a-1aa8-42de-ada5-cc5d3809913d,2604,,"[83.1, 26.4]",3754062,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,139,Chelsea,33,['e52a8bfe-0267-4396-b131-3c799ae42ae2'],22,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:22.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e2b8b49-b2c1-4bbf-9852-443839c8d452,2607,,"[87.1, 54.2]",3754062,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Branislav Ivanović,5594.0,Right Back,139,Chelsea,33,['6af025d2-231b-4cb5-ae4a-ba981f1d84ad'],25,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:25.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f32790c-527a-455c-b597-9f730cf98e44,2618,,"[37.4, 42.5]",3754062,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Brunt,3541.0,Right Midfield,140,West Bromwich Albion,27,['7e4ac218-a7b6-4e6c-8f23-b4776a9badb8'],31,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:31.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f52cb6f-891b-48b3-8d16-5db4992311e8,2620,,"[56.5, 33.2]",3754062,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Grant Evans,11012.0,Left Back,140,West Bromwich Albion,27,['b5731315-a6c0-4cd7-bea7-5dfcf67017fa'],33,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:33.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333bfed2-7d41-4d5b-8564-7e5c00628e9e,2623,,"[87.0, 16.1]",3754062,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Center Defensive Midfield,140,West Bromwich Albion,27,['f77818cb-852c-46ae-ba3d-fe4636565ece'],36,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:36.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51c57eac-9549-40af-b51f-2534a95aa6d5,2637,,"[15.2, 22.0]",3754062,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,John Terry,20287.0,Left Center Back,142,Chelsea,33,['73a2c1e0-da63-4baa-aca5-5b9895ba02b1'],46,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:46.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5be25f38-226e-4d3e-bfe2-d13e53b7894a,2639,,"[27.7, 23.2]",3754062,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,142,Chelsea,33,['3c526f24-54dd-420f-a099-8db288bdcaac'],47,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:47.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5394fe22-571f-4cff-b7f6-7913fd3a4103,2641,,"[54.3, 39.8]",3754062,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,142,Chelsea,33,['56e77b56-f55c-47a2-9ced-793c19ce14a4'],50,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:50.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8bb70ae-e044-40a7-a61c-6212f205df77,2644,,"[105.1, 67.2]",3754062,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Willian Borges da Silva,3472.0,Right Wing,142,Chelsea,33,['c1fa351b-4cdb-4128-a2ef-626ea4bf5bac'],54,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:54.874,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d388fc37-c601-4589-aa4c-800326a82a59,2648,,"[114.2, 43.0]",3754062,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Robert Kenedy Nunes do Nascimento,3666.0,Left Wing,142,Chelsea,33,['af914c72-96e7-4816-a59c-5d571a218277'],58,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:58.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6de0eb55-ca16-410f-8b3f-9caadc3b2a90,2653,,"[54.5, 43.5]",3754062,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,James McClean,3514.0,Left Midfield,143,West Bromwich Albion,27,['f023737c-66d2-48d4-860e-d7d59e7b97eb'],4,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:04.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9c80820-24ea-46b0-8322-084664705d6d,2655,,"[49.4, 60.1]",3754062,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Darren Fletcher,4022.0,Right Center Midfield,143,West Bromwich Albion,27,['377af88a-b058-4077-aad5-89deba53c3ba'],5,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:05.919,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dc7e352-444a-4aab-a0a6-95f5788fbf5f,2659,,"[93.4, 34.2]",3754062,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,James McClean,3514.0,Left Midfield,143,West Bromwich Albion,27,['5cca93a7-771d-4b64-a8e1-37b91984eeca'],11,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:11.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23e84057-ae69-43af-97b7-4832f306dc4a,2661,,"[44.1, 59.1]",3754062,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willian Borges da Silva,3472.0,Right Wing,144,Chelsea,33,['62f3b349-d2eb-430c-8d83-31519bb2a50f'],12,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:12.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46bc70f7-30ed-4ad1-9d16-34d011eb1f05,2665,,"[37.2, 48.6]",3754062,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,144,Chelsea,33,['77ac3622-f83a-489d-95e0-9b384826ae9b'],15,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:15.351,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a71b93f-1b6c-4b4a-93d1-036ffb331d73,2668,,"[38.9, 36.4]",3754062,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,144,Chelsea,33,['69eb8ec0-4d3e-499d-9073-0354bcb22201'],20,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:20.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27660a81-3118-4bf7-ae74-38139c025d72,2671,,"[56.5, 22.7]",3754062,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Kenedy Nunes do Nascimento,3666.0,Left Wing,144,Chelsea,33,['5b28e089-27e4-441a-9cd8-718b4bd1849d'],21,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:21.616,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6eceeece-e8df-438b-8bcd-a349ab627699,2680,,"[72.1, 46.4]",3754062,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Center Defensive Midfield,145,West Bromwich Albion,27,['9360a732-9872-4b1a-951d-603fc88a7697'],24,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:24.856,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4f1deaa-8d97-425f-8c58-403de5452daf,2682,,"[71.6, 63.8]",3754062,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stéphane Sessègnon,2966.0,Center Forward,145,West Bromwich Albion,27,['6cf24b01-3d42-4b54-bbdf-96a8b191b660'],26,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:26.379,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44719349-46b3-4ac7-91e8-c0836461f612,2687,,"[43.1, 3.6]",3754062,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,146,Chelsea,33,['d10efd24-48cb-498c-b2c7-ff3b06ea9662'],52,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:52.525,Ball Receipt*,
