bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,904dfe5a-a2db-4453-b094-cc944f29b75c,935,,"[84.4, 68.6]",3754101,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shane Long,3842.0,Center Forward,41,Southampton,25,['97bde8f2-5979-4a58-bf38-50d4f65afbbe'],16,,,,,,,,,,,,,,,,,Southampton,25,00:22:16.683,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3d2742ce-302d-4e70-8ff6-155c8fee000b,939,,"[85.5, 73.7]",3754101,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shane Long,3842.0,Center Forward,41,Southampton,25,"['5454183e-29d1-49f7-91fb-d362d3fb040f', 'ee62144f-3d2e-496c-bc6b-48e5db5ad431']",21,,,,,,,,,,,,,,,,,Southampton,25,00:22:21.880,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bf4d66a-056c-4b16-9ebe-536c6527cd5e,950,,"[38.3, 48.7]",3754101,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Miguel da Rocha Fonte,3960.0,Right Center Back,42,Southampton,25,['004b1848-f864-4197-9d4f-cd0c03d3ef27'],14,,,,,,,,,,,,,,,,,Southampton,25,00:23:14.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,55475190-47c4-4bdf-b7c9-b91d2944dfff,952,,"[35.3, 59.8]",3754101,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven Davis,3828.0,Center Attacking Midfield,42,Southampton,25,['4191095c-06bd-4050-b576-9db93d4a9c06'],17,,,,,,,,,,,,,,,,,Southampton,25,00:23:17.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb0ee8e5-5a3e-4a98-9565-565538383fbb,954,,"[48.2, 76.1]",3754101,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rhu-endly Martina,3590.0,Right Back,42,Southampton,25,['140b33c0-85de-4d27-a24e-443dfcbb153c'],19,,,,,,,,,,,,,,,,,Southampton,25,00:23:19.063,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,529301d2-a7b1-4cc4-a0b4-5d77d3eca2e5,957,,"[95.7, 56.9]",3754101,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Shane Long,3842.0,Center Forward,42,Southampton,25,['37bf3036-4658-4d99-88e6-4e49c02feb87'],22,,,,,,,,,,,,,,,,,Southampton,25,00:23:22.976,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,39291161-c80d-4f25-843c-c8c43d586321,960,,"[96.4, 47.8]",3754101,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dušan Tadić,3831.0,Left Wing,42,Southampton,25,['14eb5e8a-e688-4884-b561-68304ee95c9e'],24,,,,,,,,,,,,,,,,,Southampton,25,00:23:24.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a122d09-e7d3-468d-86bf-2fa58607d1cf,963,,"[32.4, 18.9]",3754101,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gary O''Neil,9452.0,Left Defensive Midfield,42,Southampton,25,"['45dde47a-6cab-436a-a850-24b72a677345', '556988a3-2afe-4dd9-ad3a-4650f4bb1e38']",26,,,,,,,,,,,,,,,,,Norwich City,56,00:23:26.208,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,729b071e-f920-4295-8ce8-f63ea9fb3620,970,,"[96.4, 55.2]",3754101,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James Ward-Prowse,3328.0,Right Wing,42,Southampton,25,['2fbfff6b-2cb8-47ae-b30d-027428347270'],30,,,,,,,,,,,,,,,,,Southampton,25,00:23:30.422,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,00aa4ac9-b656-48bc-a439-395ab39e39d5,974,,"[117.6, 57.6]",3754101,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Shane Long,3842.0,Center Forward,42,Southampton,25,['6973ed16-12f4-469e-a579-351114b514fb'],33,,,,,,,,,,,,,,,,,Southampton,25,00:23:33.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea904850-6ef1-4dd8-b49d-f1dd901c6103,976,,"[106.6, 69.4]",3754101,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordy Clasie,16181.0,Left Defensive Midfield,42,Southampton,25,['e28c46ca-4fd9-4cea-a457-9c1a46b738c7'],35,,,,,,,,,,,,,,,,,Southampton,25,00:23:35.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6645ae6d-fd8a-4845-9391-b18f5cd36a32,978,,"[99.9, 50.9]",3754101,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dušan Tadić,3831.0,Left Wing,42,Southampton,25,['e394dec3-c831-471c-95ed-81a22f534ca1'],35,,,,,,,,,,,,,,,,,Southampton,25,00:23:35.969,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d1670684-093d-4535-b1d1-965a0dfa37c4,981,,"[106.6, 49.9]",3754101,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James Ward-Prowse,3328.0,Right Wing,42,Southampton,25,['2cc14df8-3bae-4d6d-ae6b-5909b966b41c'],36,,,,,,,,,,,,,,,,,Southampton,25,00:23:36.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,86fa6bfb-cf5e-4a78-aa9d-3fe102b54c91,984,,"[42.2, 26.5]",3754101,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Center Attacking Midfield,43,Norwich City,56,"['41e989f1-2439-40e6-ba9d-92faeb086689', '5e3c47c5-5c05-4ea8-a887-47c5c40ce43e']",38,,,,,,,,,,,,,,,,,Norwich City,56,00:23:38.659,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fde979e4-35ea-4ae7-ad9c-ed56fbbdbd87,987,,"[40.8, 65.6]",3754101,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Russell Martin,21212.0,Right Back,43,Norwich City,56,['f41ba186-751d-4f9a-909a-1dbc7b10f9c5'],42,,,,,,,,,,,,,,,,,Norwich City,56,00:23:42.645,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b294aa25-f7f6-45de-ae80-2984a896f49a,991,,"[73.3, 55.0]",3754101,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Center Attacking Midfield,43,Norwich City,56,['d3ef842a-585d-4308-91f1-ed5cb728d5c7'],46,,,,,,,,,,,,,,,,,Norwich City,56,00:23:46.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,51870ea5-66d7-4411-8138-477ff681c17c,996,,"[21.6, 62.5]",3754101,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,44,Southampton,25,['854fc84e-8cd3-4dcf-8b8c-1de55f89a47c'],7,,,,,,,,,,,,,,,,,Southampton,25,00:24:07.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4d0e7b4-b11a-42da-be85-6d4f6b693685,999,,"[42.8, 51.5]",3754101,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Davis,3828.0,Center Attacking Midfield,44,Southampton,25,['46c31f6f-8189-413a-b680-a7d0e6f02b62'],9,,,,,,,,,,,,,,,,,Southampton,25,00:24:09.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9d15064-c6a3-46e8-82e5-a57e58ea2b38,1001,,"[7.7, 46.3]",3754101,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,44,Southampton,25,['ef4882ab-fa86-4016-b422-0980ba8a9522'],12,,,,,,,,,,,,,,,,,Southampton,25,00:24:12.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fc7b90c-a46d-44eb-8d83-3d5eccdaf1b5,1005,,"[51.8, 56.2]",3754101,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Ward-Prowse,3328.0,Right Wing,44,Southampton,25,['906d38ee-75d4-4faf-980f-c056647983d6'],16,,,,,,,,,,,,,,,,,Southampton,25,00:24:16.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bfa7292-0109-42fb-88b2-4ac5a766fbcf,1007,,"[62.6, 48.7]",3754101,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Davis,3828.0,Center Attacking Midfield,44,Southampton,25,['0ab800fe-13f0-41d3-a41d-bf30635577da'],17,,,,,,,,,,,,,,,,,Southampton,25,00:24:17.279,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9f151109-dcf5-46e9-b4b1-c27912c19225,1011,,"[70.0, 14.8]",3754101,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary O''Neil,9452.0,Left Defensive Midfield,44,Southampton,25,['726973d2-1292-49f6-908b-63b14722e7b4'],20,,,,,,,,,,,,,,,,,Norwich City,56,00:24:20.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c6cb3f1-c0b3-4bc5-b481-057ab2984db1,1015,,"[67.8, 62.9]",3754101,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Davis,3828.0,Center Attacking Midfield,44,Southampton,25,['dd1e3b1c-47d8-4f4f-962b-75d84485b5ef'],22,,,,,,,,,,,,,,,,,Southampton,25,00:24:22.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bf587e4-0c58-4c02-ba8f-67be57c81d57,1018,,"[62.7, 74.5]",3754101,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rhu-endly Martina,3590.0,Right Back,44,Southampton,25,['6e40ed13-ccd4-4020-9498-09b9f8dee49e'],23,,,,,,,,,,,,,,,,,Southampton,25,00:24:23.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14cbc0c5-4e1b-4022-9c1a-3b8983a5f87e,1022,,"[80.0, 73.2]",3754101,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Davis,3828.0,Center Attacking Midfield,44,Southampton,25,"['469c8ce1-8c61-4240-8584-05262e972f0c', 'ac365590-1a98-497e-a451-d1495d15c289']",26,,,,,,,,,,,,,,,,,Southampton,25,00:24:26.122,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a4ed883-9e60-4f0d-8765-a3ec1a0e8e25,1025,,"[73.1, 74.9]",3754101,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rhu-endly Martina,3590.0,Right Back,44,Southampton,25,['30185847-b90f-439c-abfa-979ae5a9faea'],27,,,,,,,,,,,,,,,,,Southampton,25,00:24:27.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fb34270-524c-4e6c-9a03-e16e91aa1d9a,1028,,"[68.6, 64.1]",3754101,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordy Clasie,16181.0,Left Defensive Midfield,44,Southampton,25,['d4b43b74-9116-4a70-98b4-f5ba054a7a01'],28,,,,,,,,,,,,,,,,,Southampton,25,00:24:28.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff1ed880-8c3a-4aa3-9084-3c1d1aa33de9,1031,,"[85.7, 5.8]",3754101,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Bertrand,20045.0,Left Back,44,Southampton,25,['ef1e9488-ea69-4b87-a22e-022204160ac1'],33,,,,,,,,,,,,,,,,,Southampton,25,00:24:33.159,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bc6b834f-7e19-479f-9af7-1e74b2b829c6,1039,,"[67.6, 68.4]",3754101,26,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dieumerci Mbokani Bezua,23663.0,Center Forward,46,Norwich City,56,['d74db683-3f7b-4292-a33b-8fef6ae8f6b5'],3,,,,,,,,,,,,,,,,,Norwich City,56,00:26:03.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0bc8212-ba2f-42f8-b141-02930a9bb395,1045,,"[64.3, 71.2]",3754101,26,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dieumerci Mbokani Bezua,23663.0,Center Forward,46,Norwich City,56,['486ebcc2-2e0c-4331-89bc-af4e5c2db8a6'],5,,,,,,,,,,,,,,,,,Norwich City,56,00:26:05.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,823343cf-1b87-41f1-aa53-c010a6a82c60,1053,,"[59.7, 9.0]",3754101,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Left Wing,47,Southampton,25,['f57a5b36-8719-4e01-b200-690d9f6c349e'],7,,,,,,,,,,,,,,,,,Southampton,25,00:26:07.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9416cdaa-b079-4423-9123-ce2cfaedcbba,1057,,"[68.6, 11.3]",3754101,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shane Long,3842.0,Center Forward,47,Southampton,25,"['7a593b21-832e-4586-9560-ada7029eec4c', 'd5c2cd22-b569-4142-ab45-bd8dcc35f03c']",8,,,,,,,,,,,,,,,,,Southampton,25,00:26:08.380,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,04f44345-3507-41c9-b138-bdd36cb972d1,1061,,"[66.8, 17.2]",3754101,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Ward-Prowse,3328.0,Right Wing,47,Southampton,25,['2a63c3ef-e45d-4543-a526-6dc93a9325e9'],10,,,,,,,,,,,,,,,,,Southampton,25,00:26:10.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,887108e3-8690-4f6f-bfb0-8fbe163af805,1068,,"[41.3, 61.5]",3754101,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Bennett,9930.0,Right Center Back,48,Norwich City,56,['3c59d4dd-1ff2-485d-aa8e-5a8bbd235979'],13,,,,,,,,,,,,,,,,,Norwich City,56,00:26:13.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fa4be0e-0a83-4ae1-82b6-ed4a0fe1ca2a,1070,,"[36.7, 47.5]",3754101,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,48,Norwich City,56,['1516ab2c-c69a-47bd-9c2b-f3fadeaeef94'],14,,,,,,,,,,,,,,,,,Norwich City,56,00:26:14.911,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc8b1126-1a82-4fb2-9204-0435843653eb,1074,,"[48.7, 32.7]",3754101,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary O''Neil,9452.0,Left Defensive Midfield,48,Norwich City,56,"['597ff496-b907-4c92-8db9-239e9affcc51', 'a565a415-ed81-42e3-a7df-f5f85e41dcd9']",21,,,,,,,,,,,,,,,,,Norwich City,56,00:26:21.905,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,43d7dec1-4bf5-47f2-9d0e-058fd0151c98,1077,,"[53.0, 8.0]",3754101,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Brady,10967.0,Left Back,48,Norwich City,56,['feb85066-630f-4a9a-b69d-040d4d8802de'],24,,,,,,,,,,,,,,,,,Norwich City,56,00:26:24.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54ec2810-2d6a-444d-8d1a-c390c8df8e10,1081,,"[62.9, 20.7]",3754101,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary O''Neil,9452.0,Left Defensive Midfield,48,Norwich City,56,['d5245066-bb36-4bdc-9935-8a1ca2b4c35c'],27,,,,,,,,,,,,,,,,,Norwich City,56,00:26:27.098,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2c400a3-5d30-452e-be43-57498037ca79,1084,,"[78.3, 5.6]",3754101,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Left Midfield,48,Norwich City,56,['3d3345e7-18c8-45cf-a3e3-06a58821671f'],29,,,,,,,,,,,,,,,,,Norwich City,56,00:26:29.180,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3929f5b9-d150-4d07-8635-cdd6cbd097cd,1087,,"[84.4, 11.0]",3754101,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary O''Neil,9452.0,Left Defensive Midfield,48,Norwich City,56,"['9149e0db-5d0d-4a33-9ac9-b80c9e1daccb', 'ceac239b-1992-4b60-925b-130da7d5b801']",30,,,,,,,,,,,,,,,,,Norwich City,56,00:26:30.068,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,26f64dcc-dc1d-447c-8b46-993266442266,1095,,"[70.9, 59.3]",3754101,27,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Shane Long,3842.0,Center Forward,50,Southampton,25,['d23f2164-e0cd-42f9-8816-b22baae48093'],36,,,,,,,,,,,,,,,,,Southampton,25,00:27:36.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a76e5c74-9d11-4acb-9fa4-ff70343de500,1098,,"[52.0, 14.8]",3754101,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Left Midfield,51,Norwich City,56,['69fb919c-d528-4535-b259-95f15204d336'],37,,,,,,,,,,,,,,,,,Norwich City,56,00:27:37.717,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ed8dd1e7-355a-4125-a516-61d6e4880dbf,1101,,"[79.1, 12.0]",3754101,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Center Attacking Midfield,51,Norwich City,56,['87c0315b-cf2d-495f-862f-eb97acafb98d'],42,,,,,,,,,,,,,,,,,Norwich City,56,00:27:42.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0289f022-41da-489f-93eb-66f27c7170ec,1104,,"[62.9, 19.0]",3754101,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary O''Neil,9452.0,Left Defensive Midfield,51,Norwich City,56,['8c614e3f-7521-48fa-b352-bede6fe395bd'],44,,,,,,,,,,,,,,,,,Norwich City,56,00:27:44.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a29600c-2613-40fd-be69-b1bb93fa17de,1107,,"[50.5, 11.2]",3754101,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Brady,10967.0,Left Back,51,Norwich City,56,['c3e94059-5c52-42cb-ad3a-97746ef57af8'],45,,,,,,,,,,,,,,,,,Norwich City,56,00:27:45.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d41b12fb-99d4-4260-8f73-15c124f8cc23,1111,,"[71.2, 5.9]",3754101,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Center Attacking Midfield,51,Norwich City,56,['030fdb23-1b93-4562-a843-76591480e930'],47,,,,,,,,,,,,,,,,,Norwich City,56,00:27:47.376,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de34938f-2dab-4cb7-9cde-c8a710ca21f9,1114,,"[58.1, 16.2]",3754101,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary O''Neil,9452.0,Left Defensive Midfield,51,Norwich City,56,['0ca577d3-2c74-48ae-9740-2a0ab9fecb25'],50,,,,,,,,,,,,,,,,,Norwich City,56,00:27:50.134,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f46bfd21-fc9e-44f9-bb71-2fa9caae4f47,1117,,"[63.6, 74.9]",3754101,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Russell Martin,21212.0,Right Back,51,Norwich City,56,['e2e35267-7833-4954-8ec2-092c786a4b78'],54,,,,,,,,,,,,,,,,,Norwich City,56,00:27:54.641,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,57606dee-cca3-4a64-af94-fc4a67e37c86,1120,,"[62.5, 65.6]",3754101,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Banor Tettey,9463.0,Right Defensive Midfield,51,Norwich City,56,['3af9dade-f027-4dc5-8378-d2b5fff63f07'],56,,,,,,,,,,,,,,,,,Norwich City,56,00:27:56.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b091e989-146c-4631-996b-33615cc2d566,1122,,"[74.2, 65.7]",3754101,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Midfield,51,Norwich City,56,['abfc490d-590f-41ce-9a9b-75857ff07310'],57,,,,,,,,,,,,,,,,,Norwich City,56,00:27:57.548,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,89355fd2-7303-486c-b3cd-d4f917792a62,1125,,"[68.1, 60.5]",3754101,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Banor Tettey,9463.0,Right Defensive Midfield,51,Norwich City,56,['b21dd49f-4118-490c-ac3b-18f658441a37'],59,,,,,,,,,,,,,,,,,Norwich City,56,00:27:59.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f188abc-200a-46f6-b3cc-c3651feab039,1127,,"[57.2, 7.1]",3754101,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Left Wing,52,Southampton,25,['84e7ebc0-4d37-4bda-924b-fdaf332fe197'],59,,,,,,,,,,,,,,,,,Southampton,25,00:27:59.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd1bed5d-03ea-4ff6-9457-817a534ec4d3,1129,,"[65.2, 22.4]",3754101,28,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Davis,3828.0,Center Attacking Midfield,52,Southampton,25,['adc1f2bc-e6f5-4aa2-b983-78d4acea2abb'],1,,,,,,,,,,,,,,,,,Southampton,25,00:28:01.845,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b56a7ca9-2be4-4c2a-89f6-2f8e4abde22f,1132,,"[95.3, 11.7]",3754101,28,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Left Wing,52,Southampton,25,['2ef5bf21-12fe-4c63-bfda-4a16b814a6db'],4,,,,,,,,,,,,,,,,,Southampton,25,00:28:04.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b592947e-f7e2-4e66-84fd-30c2f055ac0a,1135,,"[89.1, 6.1]",3754101,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Bertrand,20045.0,Left Back,53,Southampton,25,['dcfd2fef-cb2d-4434-977d-aa912b7e3401'],12,,,,,,,,,,,,,,,,,Southampton,25,00:28:12.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b671441-0383-428e-8779-f4d70c3c105b,1137,,"[86.3, 13.5]",3754101,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Davis,3828.0,Center Attacking Midfield,53,Southampton,25,['5a855f19-2a7e-49d2-b718-ab806e1818a8'],15,,,,,,,,,,,,,,,,,Southampton,25,00:28:15.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,383d5ecd-17cd-438b-9bcc-a1debc3f9877,1139,,"[93.6, 2.5]",3754101,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,53,Southampton,25,['d57b5486-00ff-4b73-b160-a52050e1b065'],16,,,,,,,,,,,,,,,,,Southampton,25,00:28:16.637,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,43f9f61a-ca73-4a5f-baba-25493195523a,1141,,"[97.1, 11.7]",3754101,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Bertrand,20045.0,Left Back,53,Southampton,25,['2aae78ff-3985-486e-92ac-c9e87a1cf9a4'],16,,,,,,,,,,,,,,,,,Southampton,25,00:28:16.862,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cc58d77-4bbc-4bf5-8d28-dbc194a932b3,1148,,"[82.3, 12.7]",3754101,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,53,Southampton,25,['dbcfa10e-d14c-4a69-bbcf-5e8f90971a59'],23,,,,,,,,,,,,,,,,,Southampton,25,00:28:23.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,83591942-cff3-459d-b677-bf172f2d2c34,1151,,"[84.3, 12.3]",3754101,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Davis,3828.0,Center Attacking Midfield,53,Southampton,25,['860e30b6-9237-47df-b46d-3d7acc78bdbe'],24,,,,,,,,,,,,,,,,,Southampton,25,00:28:24.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dcc25ad-ecc3-4aed-8822-e791d6cd08a4,1155,,"[56.2, 39.8]",3754101,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,53,Southampton,25,['457426c6-00c3-4ff7-a40a-0563cdc41e64'],28,,,,,,,,,,,,,,,,,Southampton,25,00:28:28.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f4c36ad-0135-4d44-af80-a09ce62804ef,1158,,"[77.9, 65.6]",3754101,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,53,Southampton,25,['ae2e8a21-afb0-420e-9ee8-ba932709cbc7'],32,,,,,,,,,,,,,,,,,Southampton,25,00:28:32.459,Ball Receipt*,
