50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_penalty_saved_to_post,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[28.9, 53.5]",,,,,,,,,,,,0.747378,,,,,,,,,,,,,,,,5e171255-5323-4d04-a9d8-3fbb4e6865b9,1810,,"[28.9, 55.5]",3754225,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tommy Elphick,9626.0,Right Center Back,97,AFC Bournemouth,28,"['1f01cf3a-9833-40bc-8caf-fab1a7e61036', '31ae34eb-015d-4850-adcb-50556d7d130c']",21,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:21.511,Carry,
,,,,,"[55.4, 18.3]",,,,,,,,,,,,5.482952,,,,,,,,,,,,,,,,52db574e-4f0f-4720-9901-d7bafb8a44f4,1813,,"[30.0, 18.3]",3754225,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steve Cook,3341.0,Left Center Back,97,AFC Bournemouth,28,"['05c0fc4d-edb7-4658-a06e-fc19a7a19c6b', '4b3aa7b8-6847-4ca5-adb4-fef2af910391']",24,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:24.794,Carry,
,,,,,"[71.6, 3.8]",,,,,,,,,,,,1.484366,,,,,,,,,,,,,,,,a74df527-6308-44a2-8f5b-9ff4de3636cb,1816,,"[69.1, 5.7]",3754225,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benik Afobe,3278.0,Right Center Forward,97,AFC Bournemouth,28,"['10964c2a-f0a5-46f4-b492-0ece9480a1c4', '3ba4e26a-296e-4278-ab22-e9597a1805f4', '4c7f9623-2163-4ac6-998d-ada43ee941bd']",31,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:31.251,Carry,True
,,,,,"[56.6, 3.4]",,,,,,,,,,,,0.753795,,,,,,,,,,,,,,,,35443658-e4c3-45a0-b070-7db653a4ccf0,1820,,"[58.3, 3.4]",3754225,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,97,AFC Bournemouth,28,"['aeb50860-20ff-4550-935a-7252b63f8df0', 'dbe6239b-2d21-4875-9a95-620ceb0fdeb1']",34,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:34.092,Carry,
,,,,,"[57.5, 23.7]",,,,,,,,,,,,1.957043,,,,,,,,,,,,,,,,d9b71e01-cfe9-41d5-8cf5-59cef88207df,1825,,"[50.5, 18.3]",3754225,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,97,AFC Bournemouth,28,"['6a7cc52c-f8bd-4fd7-91ea-ee633a647229', '779498ae-5dc5-42d4-a2bc-cf447bcf88a5']",37,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:37.153,Carry,
,,,,,"[42.7, 20.3]",,,,,,,,,,,,0.151283,,,,,,,,,,,,,,,,9be66fc2-41b5-4267-8d88-221acc0f668a,1831,,"[44.2, 20.3]",3754225,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McClean,3514.0,Left Wing,98,West Bromwich Albion,27,"['1d961bae-b405-4fbb-979f-aa05b7b70081', '72e1f6e6-4f1a-4939-8988-19c8c48f0136', '746824e6-1103-470b-a892-841d2972c723']",42,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:42.507,Carry,True
,,,,,"[68.4, 13.3]",,,,,,,,,,,,0.413744,,,,,,,,,,,,,,,,382f656c-2f7c-48a0-8a19-bf16a57e8847,1834,,"[69.4, 7.5]",3754225,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Grant Evans,11012.0,Left Back,98,West Bromwich Albion,27,"['7a8376db-5d08-4314-b9ba-d11829b83b48', 'f6bdddf1-c1e3-458a-8591-42e808d285df']",44,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:44.937,Carry,
,,,,,"[48.2, 65.3]",,,,,,,,,,,,1.93617,,,,,,,,,,,,,,,,00d46efe-0cd3-40f2-a9c2-5a541e1335e7,1837,,"[49.4, 65.3]",3754225,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Arter,3304.0,Left Defensive Midfield,98,West Bromwich Albion,27,"['9f2eb349-fae8-481d-aa0a-f9f5a3aeb8c6', 'a4d144a5-4a6b-46f8-b853-99482bd1edb3', 'b4921884-396a-4151-8647-769bf5d3c3ba']",46,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:46.166,Carry,True
,,,,,"[72.2, 7.3]",,,,,,,,,,,,1.165125,,,,,,,,,,,,,,,,3318cf20-be23-4a45-94d5-a7982f215f0e,1841,,"[71.9, 14.8]",3754225,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Grant Evans,11012.0,Left Back,98,West Bromwich Albion,27,"['2dc8ed56-6d46-45b7-8e18-130e76ec7619', '94cad37c-22e0-4994-8ac5-3f596fab486d']",48,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:48.102,Carry,
,,,,,"[118.5, 12.9]",,,,,,,,,,,,3.218964,,,,,,,,,,,,,,,,9633d867-c8f4-4986-88ca-867e2997c4dc,1844,,"[92.5, 5.8]",3754225,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McClean,3514.0,Left Wing,98,West Bromwich Albion,27,"['208c708c-6261-4a0d-8b5d-2d6c13e5a1e1', 'd2907c9d-93c0-466d-9c8d-4842723f5e70']",52,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:52.124,Carry,
,,,,,"[27.7, 57.2]",,,,,,,,,,,,1.419743,,,,,,,,,,,,,,,,2edfeffe-4bac-41de-a068-c9ab5297ed2c,1849,,"[27.9, 60.0]",3754225,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max-Alain Gradel,4416.0,Left Midfield,98,West Bromwich Albion,27,"['25a269fb-ce2d-466f-8b71-136c0f308c59', '9fc0c127-2ef4-4f69-a6d4-1e32c3c20098']",58,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:58.621,Carry,
,,,,,"[98.6, 24.2]",,,,,,,,,,,,0.047462,,,,,,,,,,,,,,,,754c4c74-5523-462f-9c75-85524309a1c4,1855,,"[99.2, 24.2]",3754225,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Gardner,9485.0,Center Attacking Midfield,98,West Bromwich Albion,27,"['74e891e6-b51f-45a9-9c8c-cfc080c67ba3', '908fce10-99d5-4aec-8c0d-dec85f58ee80', 'adb2df20-cf22-48a7-a904-7c23eb79f274']",1,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:01.150,Carry,True
,,,,,"[85.4, 19.9]",,,,,,,,,,,,2.588214,,,,,,,,,,,,,,,,6b809c71-dcab-4d4d-be8a-fe4221981ef2,1859,,"[84.6, 17.1]",3754225,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Grant Evans,11012.0,Left Back,98,West Bromwich Albion,27,"['294b62dc-5cb0-446f-82af-5fab8011d743', '4a2a3d3a-9b88-46f5-aefd-7625a7d98513']",2,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:02.650,Carry,
,,,,,"[97.6, 26.1]",,,,,,,,,,,,1.563362,,,,,,,,,,,,,,,,931570c5-576a-4318-971a-874c946e08e0,1862,,"[99.7, 23.9]",3754225,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Gardner,9485.0,Center Attacking Midfield,98,West Bromwich Albion,27,"['02deb44a-35df-4d5c-9249-463f88db2407', 'c18988aa-36ef-4533-978f-d80ca84a0302']",6,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:06.128,Carry,
,,,,,"[78.9, 2.3]",,,,,,,,,,,,3.974314,,,,,,,,,,,,,,,,7fb4f410-e5a7-42b5-a1e7-2657a53321e3,1870,,"[53.0, 20.0]",3754225,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Junior Stanislas,3463.0,Right Midfield,99,AFC Bournemouth,28,"['389092ff-a554-4ab7-a5c7-856085e52898', '9843ca7b-1805-46c8-8de1-2d7473a7cb6a', 'cacfaf51-d871-45ba-96d1-96b58a031184']",15,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:15.625,Carry,True
,,,,,"[69.3, 64.9]",,,,,,,,,,,,0.924398,,,,,,,,,,,,,,,,36d5d3f9-1358-4452-80e0-587623575add,1881,,"[63.2, 65.9]",3754225,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Francis,3608.0,Right Back,100,AFC Bournemouth,28,"['1034d4ab-ddd1-4e3e-addc-b937ed390b1c', '384784ba-6070-42e1-a964-acf7da11e1d5']",33,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:33.371,Carry,
,,,,,"[90.8, 74.8]",,,,,,,,,,,,0.379447,,,,,,,,,,,,,,,,6689094e-ba2b-43bf-ad9e-96fcd83f8e3e,1884,,"[89.9, 75.8]",3754225,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Max-Alain Gradel,4416.0,Left Midfield,100,AFC Bournemouth,28,"['3a1f8942-d05a-4c00-8f8d-d8c346d4ddff', '4e17fc38-88c0-4d92-aef6-845e3ff0fac6', 'c0a8ab00-aef6-4fa5-841a-183192a73e83']",35,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:35.766,Carry,True
,,,,,"[78.9, 67.0]",,,,,,,,,,,,1.361976,,,,,,,,,,,,,,,,cdcb751d-aff4-46d4-aac6-ac5cda5ebe33,1888,,"[77.2, 68.2]",3754225,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Francis,3608.0,Right Back,100,AFC Bournemouth,28,"['46920cfc-74fc-421a-ba87-ce70f0d63dfa', 'b167ae47-dcc8-4ed0-b91f-baa38c3c7e38']",37,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:37.877,Carry,
,,,,,"[37.7, 22.6]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,,,fb05e42f-8986-4496-8166-c2c0a5cb725c,1893,,"[37.1, 21.7]",3754225,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Gardner,9485.0,Center Attacking Midfield,101,West Bromwich Albion,27,"['0c21e06e-d867-4f5f-98e4-7a55bb18da4d', 'b019cb74-7598-4c90-b156-38ad6c960b35']",42,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:42.344,Carry,
,,,,,"[33.9, 20.4]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,,4e4e94e4-eb33-4cef-b167-180e4de2a723,1896,,"[33.7, 20.3]",3754225,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darren Fletcher,4022.0,Left Defensive Midfield,101,West Bromwich Albion,27,"['a810e248-aaf4-4a42-812d-7379d893ff60', 'deca7c03-d58f-41c7-a187-c12c1c7ac382']",43,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:43.239,Carry,
,,,,,"[36.7, 27.8]",,,,,,,,,,,,0.768713,,,,,,,,,,,,,,,,f4a7706a-3746-4483-9b99-062735daf4f6,1900,,"[39.7, 26.6]",3754225,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Gardner,9485.0,Center Attacking Midfield,101,West Bromwich Albion,27,"['d6743b31-4b64-45ac-b874-68f50de5c76e', 'dd477915-7b63-43d5-8d10-1451b3dd680b', 'e3dc9472-d0c7-4193-bbf5-05cf715b4b31']",44,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:44.092,Carry,True
,,,,,"[62.9, 18.4]",,,,,,,,,,,,1.670028,,,,,,,,,,,,,,,,5e99e5e3-b22e-491f-a219-7f444ad79c74,1907,,"[64.5, 21.9]",3754225,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrew Surman,3344.0,Right Defensive Midfield,102,AFC Bournemouth,28,"['36091bcc-4820-4a6a-b703-381f22196017', '94dc42e3-56ad-408b-9502-09a5c033f15e']",6,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:06.757,Carry,
,,,,,"[77.5, 8.9]",,,,,,,,,,,,0.00369,,,,,,,,,,,,,,,,74b96bbe-d07b-422b-bb17-af225d1c623f,1910,,"[79.1, 8.9]",3754225,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Junior Stanislas,3463.0,Right Midfield,102,AFC Bournemouth,28,"['89c30e0b-cd8b-4627-abf1-8707c24d38e0', '9babad2e-6058-4ece-b1a4-f01829592eec']",9,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:09.221,Carry,
,,,,,"[40.7, 69.5]",,,,,,,,,,,,1.765108,,,,,,,,,,,,,,,,a99b0930-9283-4de3-aae0-12e942de8576,1914,,"[38.0, 70.7]",3754225,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Craig Dawson,3523.0,Right Back,102,AFC Bournemouth,28,"['4b0e4ba7-6c8b-4bc7-8a47-ee9177990926', 'a08f232d-ffa9-493d-9c89-0d628b8907c5', 'a86a7537-2bb4-4046-8021-1c5c4a45f56e']",9,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:09.862,Carry,True
,,,,,"[88.9, 13.0]",,,,,,,,,,,,3.609794,,,,,,,,,,,,,,,,9b7e780a-a014-4dd4-a759-018893260155,1920,,"[84.3, 3.7]",3754225,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Junior Stanislas,3463.0,Right Midfield,102,AFC Bournemouth,28,"['ab9ad761-1440-4b33-b303-faa4dff168af', 'd030d3e5-5602-4796-8450-b1286f2a35d3']",13,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:13.791,Carry,
,,,,,"[87.6, 25.8]",,,,,,,,,,,,3.1069,,,,,,,,,,,,,,,,db83e56d-2bdf-48cf-87e3-3f9ee464bbf7,1923,,"[84.3, 19.6]",3754225,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrew Surman,3344.0,Right Defensive Midfield,102,AFC Bournemouth,28,"['40400c2d-60c4-43ea-a8f0-cfdb3957564b', '5fcc5d2e-4b26-4940-ba6f-194ae047c075', 'bc649285-dadb-45c1-9d21-71913a800c6d']",18,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:18.520,Carry,True
,,,,,"[87.2, 41.4]",,,,,,,,,,,,2.608379,,,,,,,,,,,,,,,,19bbcfba-0a03-4b86-a353-71c265fbb44f,1927,,"[87.0, 46.1]",3754225,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simon Francis,3608.0,Right Back,102,AFC Bournemouth,28,"['8d6e985c-83e6-425a-aa70-83926496f7f1', 'be3da6f7-504b-459f-95be-30ef6c2db232']",23,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:23.004,Carry,
,,,,,"[82.0, 20.9]",,,,,,,,,,,,0.387724,,,,,,,,,,,,,,,,3a51c05f-492f-44b9-84dc-628608a23979,1930,,"[81.5, 25.6]",3754225,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Arter,3304.0,Left Defensive Midfield,102,AFC Bournemouth,28,"['637ee839-328d-4458-8052-dbd155df7392', '71e20793-0158-4c44-b15b-f8d1bf672066']",27,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:27.743,Carry,
,,,,,"[105.6, 3.8]",,,,,,,,,,,,5.582108,,,,,,,,,,,,,,,,2acbf495-8459-4fa8-ae84-4265187f511a,1933,,"[91.8, 1.7]",3754225,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charlie Daniels,3345.0,Left Back,102,AFC Bournemouth,28,"['3ba0d796-d3f2-48bd-819a-eb488a450ac8', '64918af3-a9c1-48f0-9dee-62e8699973ac', 'bb46caf3-1281-4a28-8843-737b9e0da736']",29,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:29.622,Carry,True
,,,,,"[86.8, 12.1]",,,,,,,,,,,,0.927928,,,,,,,,,,,,,,,,2720711b-0248-4180-a2c0-a6ca5feb4100,1939,,"[86.2, 7.7]",3754225,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Arter,3304.0,Left Defensive Midfield,103,AFC Bournemouth,28,"['4edc7cdb-5e8d-4bb0-8423-6e1ec813c64f', '918cb82a-ac1e-4cea-8c08-dbff1624523d']",46,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:46.083,Carry,
,,,,,"[92.2, 5.4]",,,,,,,,,,,,1.009578,,,,,,,,,,,,,,,,156ca1e6-8073-4d33-820a-f817f333930b,1942,,"[94.5, 2.8]",3754225,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,103,AFC Bournemouth,28,"['0021b40b-f3b2-4289-9f3b-5692429e6196', 'bab9e673-e998-484a-b7bb-7c7b95f5c4aa']",48,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:48.235,Carry,
,,,,,"[90.2, 5.7]",,,,,,,,,,,,1.505599,,,,,,,,,,,,,,,,3296e315-3d1c-4716-a20d-81ccf262b969,1945,,"[92.4, 10.8]",3754225,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benik Afobe,3278.0,Right Center Forward,103,AFC Bournemouth,28,"['44bf2add-cc3b-4379-b488-8724fee81e11', '65aa7910-9100-4008-a4ed-5b9ea245740d', 'f4816a8a-4e7f-4183-86b3-7b8c39d10aa0']",49,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:49.968,Carry,True
,,,,,"[84.9, 5.0]",,,,,,,,,,,,1.106674,,,,,,,,,,,,,,,,987e0b7b-e81e-40f6-854d-232017729985,1949,,"[83.6, 2.7]",3754225,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Arter,3304.0,Left Defensive Midfield,103,AFC Bournemouth,28,"['8043c7b7-a68c-4d57-a763-9e5b430adc3f', 'f744751d-8eab-401f-b266-cc90a847d8f7']",52,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:52.554,Carry,
,,,,,"[92.8, 2.7]",,,,,,,,,,,,1.912554,,,,,,,,,,,,,,,,5840cf1f-c251-447b-afb0-23ffa4de99a0,1952,,"[89.6, 2.5]",3754225,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Junior Stanislas,3463.0,Right Midfield,103,AFC Bournemouth,28,"['12123dc1-7e75-48cd-96fc-7113964099c3', '55baa836-b196-461a-b7a7-9c0a597af0e4']",54,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:54.446,Carry,
,,,,,"[84.6, 25.0]",,,,,,,,,,,,1.565124,,,,,,,,,,,,,,,,b01a9993-d9fe-4d70-ad60-1ce8f674bf16,1955,,"[85.1, 15.7]",3754225,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benik Afobe,3278.0,Right Center Forward,103,AFC Bournemouth,28,"['07dab78e-c302-4f40-9d16-f68aede4f2dd', 'f3d4dec4-1192-45e7-ad64-8b95f423708c']",57,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:57.494,Carry,
,,,,,"[75.2, 46.8]",,,,,,,,,,,,0.638392,,,,,,,,,,,,,,,,6ad07e65-8533-47d6-8d06-890db99ac17e,1958,,"[82.1, 48.7]",3754225,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Francis,3608.0,Right Back,103,AFC Bournemouth,28,"['3d3867a8-b502-49c3-8ab1-9fad267feb58', '3e4f5f58-891e-4ea1-a3e7-9a91bc11e29f']",1,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:01.019,Carry,
,,,,,"[105.8, 4.1]",,,,,,,,,,,,8.103643,,,,,,,,,,,,,,,,059de42b-1eef-4995-b9ff-97904ead4186,1963,,"[64.1, 16.8]",3754225,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steve Cook,3341.0,Left Center Back,103,AFC Bournemouth,28,"['20d5c16c-e3eb-4912-afeb-201b12a67b80', '227d4473-404e-442f-9d9e-720264dcf139', '5caa8d75-7a37-43fe-834b-0c30be7fbb57']",4,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:04.502,Carry,True
,,,,,"[100.9, 13.4]",,,,,,,,,,,,4.391975,,,,,,,,,,,,,,,,f4336422-db8c-4638-9a53-4c8a0e9138d7,1967,,"[101.3, 10.8]",3754225,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Junior Stanislas,3463.0,Right Midfield,103,AFC Bournemouth,28,"['15860e72-4133-42a0-817c-733f15b7a690', 'f3b80fc2-0b3f-46bd-8665-a3b5140606dc', 'fb6eabb3-8dca-44a1-9f21-6fd0e85ac7c3']",13,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:13.945,Carry,True
,,,,,"[91.1, 19.6]",,,,,,,,,,,,1.364978,,,,,,,,,,,,,,,,db98eed3-9ca3-4bab-8f91-8f59a833a069,1971,,"[91.3, 17.8]",3754225,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Arter,3304.0,Left Defensive Midfield,103,AFC Bournemouth,28,"['718e2669-6382-44e7-bd94-2c1a92afb99c', '8e6d53d0-52b7-4079-a896-f34f82b36b1e']",19,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:19.344,Carry,
,,,,,"[47.4, 56.5]",,,,,,,,,,,,2.44125,,,,,,,,,,,,,,,,d06bb469-0f12-4f5a-be75-166d8a01f18c,1975,,"[31.9, 40.6]",3754225,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McClean,3514.0,Left Wing,104,West Bromwich Albion,27,"['1fa09c32-c108-442d-a9ab-83dd37980d6f', '569de8f8-c732-4f2f-99f5-29fc68c754ed', '7b154a24-6b54-4973-a482-42a6bc09562d']",22,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:22.053,Carry,True
,,,,,"[44.6, 76.1]",,,,,,,,,,,,5.465621,,,,,,,,,,,,,,,,b7242cd3-da1e-4f0b-8ec8-1ae4cdf69b3c,1980,,"[40.4, 67.9]",3754225,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Leko,22702.0,Right Wing,104,West Bromwich Albion,27,"['171ee3ca-f873-4e84-a0e9-b77d6bbdaf74', 'c69872cf-726d-4a96-bd04-b1d7d16197bd', 'dd015b0a-fc60-4a7d-91a4-afb0f98e78bf']",26,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:26.457,Carry,True
,,,,,"[35.5, 77.3]",,,,,,,,,,,,2.004299,,,,,,,,,,,,,,,,ce834365-b132-4dd0-a944-6148798c1656,1985,,"[44.6, 76.1]",3754225,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Leko,22702.0,Right Wing,104,West Bromwich Albion,27,"['3a86a94d-4e80-4fbf-9e47-89ad676f505d', '871ea1f4-f4a2-443b-8546-8bf692dafac4', 'bee3182e-a7a2-4dba-b1c0-130ef0f5c3dc', 'dd015b0a-fc60-4a7d-91a4-afb0f98e78bf']",31,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:31.923,Carry,True
,,,,,"[23.5, 52.5]",,,,,,,,,,,,1.191754,,,,,,,,,,,,,,,,503b278d-8e53-4d25-acc0-347c903cd182,1988,,"[24.1, 55.1]",3754225,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth McAuley,3596.0,Right Center Back,104,West Bromwich Albion,27,"['7eba61df-96ae-4ad9-8ec8-1e71179cf7f8', 'f9e81f16-8810-46d8-a2e2-eb5b74604ae3']",35,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:35.877,Carry,
,,,,,"[32.8, 24.0]",,,,,,,,,,,,1.30603,,,,,,,,,,,,,,,,cf3c5caa-26c9-4940-8841-31b982114e9c,1991,,"[25.3, 28.9]",3754225,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Olsson,20527.0,Left Center Back,104,West Bromwich Albion,27,"['0a3b9768-f833-4edf-b4a6-35c942b21656', '69769f9e-14b8-4682-a999-a5798156f6ad']",38,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:38.675,Carry,
,,,,,"[36.7, 52.5]",,,,,,,,,,,,0.997279,,,,,,,,,,,,,,,,45f970e2-37fa-4ffd-a066-ccba80786dcb,1994,,"[38.1, 43.1]",3754225,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Ariel Yacob,3967.0,Right Defensive Midfield,104,West Bromwich Albion,27,"['07ef24a7-835c-4fc3-a4b8-95a15ac6e6cd', '38cd4ab0-02be-49cb-bfd2-401c1be05291', '74f2924b-53fe-40fc-b4e2-24d3a2d8bc62']",41,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:41.158,Carry,True
,,,,,"[37.3, 56.8]",,,,,,,,,,,,2.367963,,,,,,,,,,,,,,,,b6a071c6-6cf9-48c9-8e32-d6f0b013d90e,1998,,"[36.7, 52.5]",3754225,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Ariel Yacob,3967.0,Right Defensive Midfield,104,West Bromwich Albion,27,"['07ef24a7-835c-4fc3-a4b8-95a15ac6e6cd', '38cd4ab0-02be-49cb-bfd2-401c1be05291', '636ec261-ae2b-41ce-8b99-a6b02b181c04', '646516b5-f403-4bc7-8722-51cd3f2d6979']",42,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:42.155,Carry,True
,,,,,"[31.2, 67.6]",,,,,,,,,,,,2.03396,,,,,,,,,,,,,,,,108b6c1a-597e-4424-bce2-382bdc919aab,2001,,"[28.8, 63.3]",3754225,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Dawson,3523.0,Right Back,104,West Bromwich Albion,27,"['3854f3c6-aa94-47f4-aa4a-b8ed9511bc19', '6bfe16c7-1344-4dda-8911-8bb2cb3d15da', 'b1486dc2-5ef9-49f7-a9bb-24bbb2d154f0']",45,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:45.378,Carry,True
