50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.258537,,,,,,,,,,,,,,fb958178-16de-458b-8a16-ee8841bb9a96,2838,,"[29.8, 52.8]",3754086,78,,,,-0.38050637,,Right Foot,,,,"[57.3, 41.8]",,High Pass,,29.618406,,,Incomplete,,,,,,,,,,2,From Counter,Valon Behrami,5540.0,Right Defensive Midfield,187,Watford,23,['3f5d5290-177b-4750-b6a4-1caac1903add'],53,,,,,,,,,,,,,,,,,Watford,23,00:33:53.177,Pass,
,,,,,,,,,,,,,,,,1.321154,,,,,,,,,,,,,,3f5d5290-177b-4750-b6a4-1caac1903add,2840,,"[62.8, 38.3]",3754086,78,,,True,2.7682164,,,,,,"[53.1, 42.1]",,Low Pass,,10.417773,,,Incomplete,,,,,,,,,Recovery,2,From Counter,Cheikhou Kouyaté,3684.0,Center Defensive Midfield,187,Watford,23,"['9f01a5ec-ecb6-41d5-ba8e-ed708a2b29ca', 'fa82a387-0d05-49f1-acf6-c6c7ffcbf0b0', 'fb958178-16de-458b-8a16-ee8841bb9a96']",56,,,,,,,,,,,,,,,,,West Ham United,40,00:33:56.435,Pass,True
,,,,,,,,,,,,,,,,4.28497,,,,,,,,,,,,,,e4a254cb-6a5f-4d1e-b964-2a66ccd6e2ef,2843,,"[75.3, 36.1]",3754086,78,,,,-0.45051926,,Right Foot,,,,"[112.1, 18.3]",,Low Pass,,40.878845,,,Incomplete,,Ikechi Anya,40118.0,,,,,,,2,From Counter,Troy Deeney,3454.0,Left Center Forward,187,Watford,23,"['830f0d70-c5dc-48a3-adb5-96e90fd142b8', 'e23ea48e-8837-4edd-95d5-52d29e5ccba0']",59,,,,,,,,,,,,,,,,,Watford,23,00:33:59.420,Pass,
,,,,,,,,,,,,,,,,1.659221,,,,,,,,,,,,,,5b59654a-b278-4cb7-bde5-edaf276470a3,2848,,"[6.8, 60.1]",3754086,79,,,,-0.283029,,Right Foot,,,,"[31.9, 52.8]",,Ground Pass,,26.140007,,,,,Cheikhou Kouyaté,3684.0,,,,,,,2,Regular Play,Michail Antonio,3349.0,Right Back,188,West Ham United,40,['5f826bbd-46a6-4dc3-960c-6bad6a37a80c'],5,,,,,,,,,,,,,,,,,West Ham United,40,00:34:05.860,Pass,
,,,,,,,,,,,,,,,,1.931032,,,,,,,,,,,,,,39c1649b-4625-41d9-a30a-39061a2081c7,2851,,"[31.5, 62.1]",3754086,79,,,,-0.14405687,,Right Foot,,,,"[63.9, 57.4]",,High Pass,,32.73912,,,Incomplete,,,,,,,,,,2,Regular Play,Cheikhou Kouyaté,3684.0,Center Defensive Midfield,188,West Ham United,40,['e477ca47-d429-4800-925e-b848fcd0fd17'],9,,,,,,,,,,,,,,,,,West Ham United,40,00:34:09.278,Pass,
,,,,,,,,,,,,,,,,2.974167,,,,,,,,,,,,,,e477ca47-d429-4800-925e-b848fcd0fd17,2852,,"[56.2, 22.7]",3754086,79,,,,0.0,,Right Foot,,,,"[76.0, 22.7]",,High Pass,,19.8,,,Incomplete,,,,,,,,,Recovery,2,Regular Play,Craig Cathcart,3263.0,Left Center Back,188,West Ham United,40,"['39c1649b-4625-41d9-a30a-39061a2081c7', 'b635f379-52c4-47a7-a26f-2283231247da']",11,,,,,,,,,,,,,,,,,Watford,23,00:34:11.209,Pass,
,,,,,,,,,,,,,,,,0.72827,,,,,,,,,,,,,,b635f379-52c4-47a7-a26f-2283231247da,2853,,"[44.1, 57.4]",3754086,79,,,,0.26299474,,Right Foot,,,,"[51.9, 59.5]",,Low Pass,,8.077747,,,,,Mark Noble,3874.0,,,,,,Recovery,2,Regular Play,Cheikhou Kouyaté,3684.0,Center Defensive Midfield,188,West Ham United,40,"['969a55f5-1236-4cde-8d8c-69daaae1cd21', 'e477ca47-d429-4800-925e-b848fcd0fd17']",14,,,,,,,,,,,,,,,,,West Ham United,40,00:34:14.183,Pass,
,,,,,,,,,,,,,,,,1.782624,,,,,,,,,,,,,,7d6335fd-1d3a-47c8-87f1-654a5aa52800,2856,,"[51.9, 59.5]",3754086,79,,,,-0.8900725,,Right Foot,,,,"[63.4, 45.3]",,Low Pass,,18.272657,,,,,Manuel Lanzini,3595.0,,,,,,,2,Regular Play,Mark Noble,3874.0,Right Center Midfield,188,West Ham United,40,['ef0710e4-e2f1-45bf-85b5-7a009572bbfd'],14,,,,,,,,,,,,,,,,,West Ham United,40,00:34:14.969,Pass,
,,,,,,,,,,,,,,,,3.322029,,,,,,,,,,,,,,e7fb55a3-1b65-4b2c-b90e-4eb07faf97c3,2859,,"[63.4, 45.3]",3754086,79,,,,0.5159255,,Right Foot,,,,"[96.9, 64.3]",,High Pass,,38.512985,,,,,Victor Moses,3963.0,,,,,,,2,Regular Play,Manuel Lanzini,3595.0,Left Center Midfield,188,West Ham United,40,['4a2368ba-37eb-4aab-b8e7-9af1080866bd'],17,,,,,,,,,,,,,,,,,West Ham United,40,00:34:17.091,Pass,
,,,,,,,,,,,,,,,,0.93085,,,,,,,,,,,,,,c4fb1f49-b8cc-4bee-a69c-adf22b2924a5,2862,,"[110.3, 65.2]",3754086,79,,,,3.1202283,,Right Foot,,,,"[86.9, 65.7]",,Ground Pass,,23.405342,,,,,Mark Noble,3874.0,,,,,,,2,Regular Play,Victor Moses,3963.0,Right Wing,188,West Ham United,40,['f8029933-c989-4e59-a569-500211043976'],27,,,,,,,,,,,,,,,,,West Ham United,40,00:34:27.743,Pass,
,,,,,,,,,,,,,,,,1.066708,,,,,,,,,,,,,,7ebc82eb-8f44-4422-9a72-eeb8dfff8b72,2865,,"[86.9, 65.7]",3754086,79,,,,0.48113853,,Right Foot,,,,"[100.5, 72.8]",,Ground Pass,,15.341773,,,,,Victor Moses,3963.0,,,,,,,2,Regular Play,Mark Noble,3874.0,Right Center Midfield,188,West Ham United,40,['bf9fef6e-88a2-4a5f-9b8d-59781b4cef26'],31,,,,,,,,,,,,,,,,,West Ham United,40,00:34:31.525,Pass,
,,,,,,,,,,,,,,,,2.231922,,,,,,,,,,,,,,f1adbb19-cfd4-40c4-b4c4-6ee7fc7afa5a,2868,,"[108.8, 70.1]",3754086,79,,,,-1.5789043,,Right Foot,True,,,"[108.5, 33.1]",,High Pass,,37.001217,,,Unknown,,,,,,,,,,2,Regular Play,Victor Moses,3963.0,Right Wing,188,West Ham United,40,,35,,,,,,,,,,,,,,,,,West Ham United,40,00:34:35.758,Pass,
,,,,,,,,,,,,,,,,1.009062,,,,,,,,,,,,,,1dd7c7b5-c6a5-4cd3-8aea-458f2a4a46ea,2871,,"[11.2, 46.4]",3754086,79,True,,,0.7378151,,Right Foot,,,,"[35.4, 68.4]",,Ground Pass,,32.705353,,,,,Steven Berghuis,7745.0,,,,,,Free Kick,2,From Free Kick,Sebastian Prödl,3309.0,Right Center Back,189,Watford,23,['685f8c25-a790-46ab-aead-f55f65b8b1eb'],54,,,,,,,,,,,,,,,,,Watford,23,00:34:54.475,Pass,
,,,,,,,,,,,,,,,,2.351236,,,,,,,,,,,,,,d4c815cd-c2c2-46e3-821b-56cedbf4b755,2875,,"[55.0, 47.7]",3754086,79,,,,-0.5455717,,Left Foot,,,,"[86.3, 28.7]",,Ground Pass,,36.615433,,,,,Ikechi Anya,40118.0,,,,Through Ball,True,,2,From Free Kick,Steven Berghuis,7745.0,Right Midfield,189,Watford,23,['db09eeb0-d6fb-4314-a5fb-5d2001d3b4d2'],59,,,,,,,,,,,,,,,,,Watford,23,00:34:59.346,Pass,
,,,,,,,,,,,,,,,,3.483283,,,,,,,,,,,,,,e169bcdb-c55c-498e-a7ae-250d6ff3047b,2878,,"[115.1, 23.4]",3754086,80,,,,1.443878,,Left Foot,True,,,"[120.0, 61.8]",,High Pass,,38.71137,,,Out,,Troy Deeney,3454.0,,,,,,,2,From Free Kick,Ikechi Anya,40118.0,Left Midfield,189,Watford,23,['b5c61d42-77bc-4b8d-bc6f-ab1d291b12f3'],7,,,,,,,,,,,,,,,,,Watford,23,00:35:07.082,Pass,
,,,,,,,,,,,,,,,,3.781829,,,,,,,,,,,,,,b872150f-82fd-40ba-a419-6f74396b52dd,2880,,"[6.0, 44.0]",3754086,80,,,,0.23763785,,Right Foot,,,,"[63.8, 58.0]",,High Pass,,59.471336,,,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Adrián San Miguel del Castillo,3623.0,Goalkeeper,190,West Ham United,40,['8acf83a9-5541-4a74-8746-d436fad08f7b'],44,,,,,,,,,,,,,,,,,West Ham United,40,00:35:44.038,Pass,
,,,,,,,,,,,,,,,,1.496108,,,,,,,,,,,,,,8acf83a9-5541-4a74-8746-d436fad08f7b,2882,,"[56.3, 22.1]",3754086,80,,,True,1.5886515,,,,,,"[56.2, 27.7]",,High Pass,,5.600893,,,Incomplete,,Ikechi Anya,40118.0,,,,,,Recovery,2,From Goal Kick,Mario Suárez Mata,23488.0,Left Defensive Midfield,190,West Ham United,40,"['1b35f749-8b5d-4bdd-a7b9-e08544fcbb98', '8eae32eb-d511-46e8-99dc-236d88a0dc6c', 'b872150f-82fd-40ba-a419-6f74396b52dd', 'f0904c7c-6730-4846-891c-102b65d4001c']",47,,,,,,,,,,,,,,,,,Watford,23,00:35:47.819,Pass,True
,,,,,,,,,,,,,,,,1.066676,,,,,,,,,,,,,,f0904c7c-6730-4846-891c-102b65d4001c,2884,,"[63.9, 52.4]",3754086,80,,,True,2.3985934,,,,,,"[55.3, 60.3]",,Low Pass,,11.677756,,,Incomplete,,,,,,,,,Recovery,2,From Goal Kick,Manuel Lanzini,3595.0,Left Center Midfield,190,West Ham United,40,"['8acf83a9-5541-4a74-8746-d436fad08f7b', '9c858ebb-2b3d-45d4-bb67-514fd789860f', 'dc4ba379-9ce9-47c7-83ad-cf1a0f89d07e']",49,,,,,,,,,,,,,,,,,West Ham United,40,00:35:49.316,Pass,True
,,,,,,,,,,,,,,,,1.240819,,,,,,,,,,,,,,7af6f922-6e1f-4e3a-bbfc-fdf0b84a232e,2888,,"[62.5, 20.2]",3754086,80,,,,2.331406,,Right Foot,,,,"[56.6, 26.4]",,High Pass,,8.558621,,,,,Valon Behrami,5540.0,,,,,,,2,Regular Play,Troy Deeney,3454.0,Left Center Forward,191,Watford,23,['52fae30d-cfd5-40e3-9357-eb8751cd990c'],51,,,,,,,,,,,,,,,,,Watford,23,00:35:51.168,Pass,
,,,,,,,,,,,,,,,,0.740482,,,,,,,,,,,,,,dc2c5946-f5e6-44dd-abef-cf176549efe8,2890,,"[56.6, 25.4]",3754086,80,,,,-1.5707964,,Right Foot,,,,"[56.6, 20.6]",,Low Pass,,4.8,,,,,Ikechi Anya,40118.0,,,,,,,2,Regular Play,Valon Behrami,5540.0,Right Defensive Midfield,191,Watford,23,['5e62ec13-be4f-4dee-a736-5cd828f4b4c0'],52,,,,,,,,,,,,,,,,,Watford,23,00:35:52.409,Pass,
,,,,,,,,,,,,,,,,1.760497,,,,,,,,,,,,,,9dc51c4f-b795-4f89-89d6-2963ebc49b9a,2894,,"[56.2, 21.1]",3754086,80,,,,2.4053352,,Right Foot,,,,"[40.2, 35.6]",,Low Pass,,21.592823,,,,,Sebastian Prödl,3309.0,,,,,,,2,Regular Play,Ikechi Anya,40118.0,Left Midfield,191,Watford,23,"['03d6dd00-52fa-4dd6-ae0c-dc5f396099df', '9ff3e11d-1177-415e-a484-719d71734946']",53,,,,,,,,,,,,,,,,,Watford,23,00:35:53.229,Pass,True
,,,,,,,,,,,,,,,,0.928852,,,,,,,,,,,,,,23e8c9c5-4677-4f81-aedc-f262a5e965e2,2897,,"[47.9, 49.2]",3754086,80,,,,0.13343066,,Right Foot,,,,"[62.8, 51.2]",,Ground Pass,,15.033629,,,,,Steven Berghuis,7745.0,,,,,,,2,Regular Play,Sebastian Prödl,3309.0,Right Center Back,191,Watford,23,['156d68eb-980d-4cba-b29d-e40581252dd7'],58,,,,,,,,,,,,,,,,,Watford,23,00:35:58.397,Pass,
,,,,,,,,,,,,,,,,1.35522,,,,,,,,,,,,,,1da7e53b-64a8-47d5-abbd-3617a3ecead5,2900,,"[63.9, 45.0]",3754086,81,,,,-0.7704739,,Left Foot,,,,"[77.5, 31.8]",,Ground Pass,,18.952572,,,Incomplete,,Ikechi Anya,40118.0,,,,,,,2,Regular Play,Steven Berghuis,7745.0,Right Midfield,191,Watford,23,"['0e872e04-614f-4111-96f1-d7c257963f25', 'c822da72-2695-4938-acea-40ac999577f8']",1,,,,,,,,,,,,,,,,,Watford,23,00:36:01.652,Pass,
,,,,,,,,,,,,,,,,1.555936,,,,,,,,,,,,,,0788585c-4a6e-48bc-b361-a78d59ccfd19,2904,,"[51.5, 57.6]",3754086,81,,,,-0.14492276,,Right Foot,,,,"[70.0, 54.9]",,Ground Pass,,18.69599,,,,,Victor Moses,3963.0,,,,,,,2,Regular Play,Michail Antonio,3349.0,Right Back,192,West Ham United,40,['9c71cc1b-eaa4-4e1d-b302-e6969e91a4a2'],4,,,,,,,,,,,,,,,,,West Ham United,40,00:36:04.490,Pass,
,,,,,,,,,,,,,,,,1.503616,,,,,,,,,,,,,,1d81436c-1c4c-4fde-8af3-99c94d271992,2914,,"[107.7, 67.5]",3754086,82,,,,-1.4545562,,Right Foot,True,,,"[111.6, 34.1]",,High Pass,,33.626923,,,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Dimitri Payet,3491.0,Left Wing,193,West Ham United,40,['0d068cb1-f949-4009-a899-e6ae8eb21926'],1,,,,,,,,,,,,,,,,,West Ham United,40,00:37:01.022,Pass,
,,,,,,,,,,,,,,,,0.154835,,,,,,,,,,,,,,ecf60aee-f9a3-44ff-b48b-855ab7a5dd53,2919,,"[87.2, 53.3]",3754086,82,,,,0.0,,Right Foot,,,,"[90.0, 53.3]",,Low Pass,,2.8,,,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Mark Noble,3874.0,Right Center Midfield,193,West Ham United,40,"['16a50863-2023-4f66-82dd-f2778da79336', 'dfacaeb6-a656-401c-9cd4-31d4bdfcab5e']",6,,,,,,,,,,,,,,,,,West Ham United,40,00:37:06.804,Pass,True
,,,,,,,,,,,,,,,,0.736841,,,,,,,,,,,,,,27c7af76-0e87-4a77-9471-7d53f349d682,2921,,"[81.1, 41.4]",3754086,82,,,,1.0666304,,Right Foot,,,,"[85.9, 50.1]",,High Pass,,9.936297,,,,,Mark Noble,3874.0,,,,,,Recovery,2,From Free Kick,Manuel Lanzini,3595.0,Left Center Midfield,193,West Ham United,40,['10b1538e-6042-43cf-99ec-a85eb68cfd52'],8,,,,,,,,,,,,,,,,,West Ham United,40,00:37:08.902,Pass,
,,,,,,,,,,,,,,,,1.133666,,,,,,,,,,,,,,23e90cd3-800a-44f1-ae58-be2d6152ca97,2923,,"[85.9, 50.1]",3754086,82,,,,0.5920759,,Head,,,,"[108.5, 65.3]",,High Pass,,27.236006,,,,,Dimitri Payet,3491.0,,,,,,,2,From Free Kick,Mark Noble,3874.0,Right Center Midfield,193,West Ham United,40,['5c154ef4-83cf-47bf-8634-aa330667203f'],10,,,,,,,,,,,,,,,,,West Ham United,40,00:37:10.493,Pass,
,,,,,,,,,,,,,,,,0.618536,,,,,,,,,,,,,,ceb41d26-fc21-4539-9b28-6fe19ab97365,2926,,"[117.7, 56.3]",3754086,82,,,,-1.7268769,,Right Foot,True,,,"[114.6, 36.6]",,Ground Pass,,19.942417,,,Incomplete,,,,,,,,,,2,From Free Kick,Dimitri Payet,3491.0,Left Wing,193,West Ham United,40,['eb685acb-910f-4580-8dd7-15ff7d71c73e'],13,,,,,,,,,,,,,,,,,West Ham United,40,00:37:13.977,Pass,
,,,,,,,,,,,,,,,,2.847133,,,,,,,,,,,,,,a8c792c8-9016-4249-8580-33c356a05368,2930,,"[14.2, 5.0]",3754086,82,,,,0.55575573,,Left Foot,,,,"[42.7, 22.7]",,High Pass,,33.54907,,,,,Nordin Amrabat,3302.0,,,,,,,2,From Free Kick,Troy Deeney,3454.0,Left Center Forward,193,West Ham United,40,['93ad860e-de07-4a62-8c69-c426a3578a20'],19,,,,,,,,,,,,,,,,,Watford,23,00:37:19.135,Pass,
,,,,,,,,,,,,,,,,1.007264,,,,,,,,,,,,,,f9952251-f7d3-445a-999d-3a78142fceac,2937,,"[65.7, 80.0]",3754086,82,,,,-1.742035,,,,,,"[63.4, 66.7]",,Low Pass,,13.497407,,,,,Mark Noble,3874.0,,,,,,Throw-in,2,From Throw In,Michail Antonio,3349.0,Right Back,194,West Ham United,40,['51d5c5b1-cb44-4fda-904a-862508f5259c'],36,,,,,,,,,,,,,,,,,West Ham United,40,00:37:36.226,Pass,
,,,,,,,,,,,,,,,,0.323329,,,,,,,,,,,,,,c2c0657f-db56-4213-95a2-8d0fd04f3118,2941,,"[62.0, 67.0]",3754086,82,,,,1.2991967,,Other,,,,"[64.2, 74.9]",,Low Pass,,8.20061,,,,,Michail Antonio,3349.0,,,,,,,2,From Throw In,Mark Noble,3874.0,Right Center Midfield,194,West Ham United,40,"['031ff13a-966a-4b5a-9d87-91fc5863905d', 'eb1a2c9d-f3eb-4cb4-8382-7c778c489ab1']",37,,,,,,,,,,,,,,,,,West Ham United,40,00:37:37.465,Pass,True
,,,,,,,,,,,,,,,,0.133708,,,,,,,,,,,,,,389b3211-a220-4e0a-8e4c-cf23d17a52b5,2944,,"[64.2, 74.9]",3754086,82,,,,-2.176341,,Right Foot,,,,"[61.5, 71.0]",,Ground Pass,,4.7434163,,,Incomplete,,,,,,,,,,2,From Throw In,Michail Antonio,3349.0,Right Back,194,West Ham United,40,['1c0530f6-0312-4e45-b803-1b5e8070e598'],37,,,,,,,,,,,,,,,,,West Ham United,40,00:37:37.956,Pass,
,,,,,,,,,,,,,,,,3.323767,,,,,,,,,,,,,,c6fe91e6-2c25-4b9f-88a2-857edf7a9980,2948,,"[61.6, 67.5]",3754086,82,,,,-2.633282,,Right Foot,,,,"[19.6, 44.1]",,Low Pass,,48.078686,,,,,Adrián San Miguel del Castillo,3623.0,,,,,,Recovery,2,From Throw In,Mark Noble,3874.0,Right Center Midfield,194,West Ham United,40,['3cfa66f8-d292-425b-b094-76ac7692c44e'],39,,,,,,,,,,,,,,,,,West Ham United,40,00:37:39.544,Pass,
,,,,,,,,,,,,,,,,3.46188,,,,,,,,,,,,,,9a41fa3a-694e-4a9e-a949-61d778a7272b,2951,,"[24.0, 44.8]",3754086,82,,,,-0.08959004,,Right Foot,,,,"[83.0, 39.5]",,High Pass,,59.23757,,,,,Andy Carroll,4271.0,,,,,,,2,From Throw In,Adrián San Miguel del Castillo,3623.0,Goalkeeper,194,West Ham United,40,['acaf1f2e-79d4-431f-93be-9974ec39954b'],47,,,,,,,,,,,,,,,,,West Ham United,40,00:37:47.976,Pass,
,,,,,,,,,,,,,,,,2.075817,,,,,,,,,,,,,,a21fcd80-c1a2-4ad2-b815-4b4aabc07490,2953,,"[83.0, 39.5]",3754086,82,,,,0.48923618,b3db7b63-ee46-4b83-8a64-b401e46861ac,Head,,,,"[104.6, 51.0]",,Low Pass,,24.470594,,,,,Victor Moses,3963.0,True,,,Through Ball,True,,2,From Throw In,Andy Carroll,4271.0,Center Forward,194,West Ham United,40,['74c9a404-2156-473f-845d-8a052c5a5d24'],51,,,,,,,,,,,,,,,,,West Ham United,40,00:37:51.478,Pass,
,,,,,,,,,,,,,,,,0.593034,,,,,,,,,,,,,,5904e23c-6e90-434a-aa31-f37eb3f09e19,2957,,"[15.7, 33.9]",3754086,82,,,,0.9707461,,Left Foot,,,,"[19.6, 39.6]",,Ground Pass,,6.9065185,,,,,Sebastian Prödl,3309.0,,,,,,Recovery,2,Regular Play,José Holebas,3725.0,Left Back,195,Watford,23,['94ba8f46-0882-4274-86a2-3f322c616f47'],56,,,,,,,,,,,,,,,,,Watford,23,00:37:56.148,Pass,
,,,,,,,,,,,,,,,,0.610897,,,,,,,,,,,,,,e5fada81-537d-41ed-9ea0-0746a69372fe,2960,,"[19.6, 39.6]",3754086,82,,,,-2.8062682,,Right Foot,,,,"[13.0, 37.3]",,Ground Pass,,6.9892774,,,,,Craig Cathcart,3263.0,,,,,,,2,Regular Play,Sebastian Prödl,3309.0,Right Center Back,195,Watford,23,['01b80dff-286c-4159-9513-28ef3692af9e'],56,,,,,,,,,,,,,,,,,Watford,23,00:37:56.773,Pass,
,,,,,,,,,,,,,,,,3.191431,,,,,,,,,,,,,,b0ff10c8-c6f2-44be-b8f3-a786307de57d,2962,,"[15.3, 34.2]",3754086,82,True,,,-0.13895877,,Left Foot,,,,"[72.5, 26.2]",,High Pass,,57.756733,,,Incomplete,,,,,,,,,,2,Regular Play,Craig Cathcart,3263.0,Left Center Back,195,Watford,23,['65fe8ae5-9c3a-4b18-bd99-9f34b1f5c6be'],58,,,,,,,,,,,,,,,,,Watford,23,00:37:58.998,Pass,
,,,,,,,,,,,,,,,,1.466261,,,,,,,,,,,,,,f97db527-ff43-46f0-b9e1-7e9c272d34e0,2965,,"[52.8, 15.2]",3754086,83,,,True,1.2601978,,,,,,"[55.4, 23.3]",,High Pass,,8.507056,,,Incomplete,,Troy Deeney,3454.0,,,,,,Recovery,2,Regular Play,Ikechi Anya,40118.0,Left Midfield,195,Watford,23,"['594f0214-7467-4935-9963-0b13bc9ae850', 'c7522624-e6d5-4ec9-81d4-de91b196bb03', 'e42faf6e-6205-406c-969c-1384332a113f']",3,,,,,,,,,,,,,,,,,Watford,23,00:38:03.186,Pass,True
,,,,,,,,,,,,,,,,3.959711,,,,,,,,,,,,,,a997df21-085e-44e0-beac-4bb6d10828f6,2972,,"[74.4, 0.1]",3754086,83,,,,0.2536741,,,,,,"[117.6, 11.3]",,High Pass,,44.628242,,,,,Nordin Amrabat,3302.0,,,,,,Throw-in,2,From Throw In,José Holebas,3725.0,Left Back,196,Watford,23,['db41f997-9b91-4ac9-8a7b-11c4a1b25a6b'],30,,,,,,,,,,,,,,,,,Watford,23,00:38:30.437,Pass,
,,,,,,,,,,,,,,,,1.092557,,,,,,,,,,,,,,0d31eafb-06cb-4034-8d59-e8fb8a8768ad,2975,,"[117.6, 11.3]",3754086,83,,,,-1.6361238,,Right Foot,,,,"[116.9, 0.6]",,Low Pass,,10.722873,,,Out,,,,,,,,,,2,From Throw In,Nordin Amrabat,3302.0,Right Center Forward,196,Watford,23,,34,,,,,,,,,,,,,,,,,Watford,23,00:38:34.437,Pass,
,,,,,,,,,,,,,,,,1.63542,,,,,,,,,,,,,,8886473d-1b84-4827-8e1c-e0ef1d6fd988,2976,,"[3.2, 80.0]",3754086,83,,,,-0.2342175,,,,,,"[31.7, 73.2]",,High Pass,,29.3,,,Incomplete,,,,,,,,,Throw-in,2,From Throw In,Michail Antonio,3349.0,Right Back,197,West Ham United,40,['53992bbf-4317-4e69-baa8-0cc6a9261488'],52,,,,,,,,,,,,,,,,,West Ham United,40,00:38:52.041,Pass,
,,,,,,,,,,,,,,,,2.044953,,,,,,,,,,,,,,53992bbf-4317-4e69-baa8-0cc6a9261488,2977,,"[88.4, 6.9]",3754086,83,,,,1.6083962,,Head,,,,"[87.2, 38.8]",,Low Pass,,31.922562,,,Incomplete,,Troy Deeney,3454.0,,,,,,Interception,2,From Throw In,Ikechi Anya,40118.0,Left Midfield,197,West Ham United,40,"['1672d43d-88b8-44a2-8454-f817cedcd447', '7d88e574-437b-4d6e-ad3a-6b6d8d2cdcc4', '8886473d-1b84-4827-8e1c-e0ef1d6fd988']",53,,,,,,,,,,,,,,,,,Watford,23,00:38:53.676,Pass,
,,,,,,,,,,,,,,,,2.456182,,,,,,,,,,,,,,d6f43431-86d8-40d9-a6a8-71b8d4eaf22a,2981,,"[34.2, 28.9]",3754086,83,,,,3.0971775,,Head,,,,"[11.7, 29.9]",,High Pass,,22.522211,,,,,Heurelho da Silva Gomes,3522.0,,,,,,Recovery,2,Regular Play,Sebastian Prödl,3309.0,Right Center Back,198,Watford,23,['c31c8692-b795-4b2b-9706-7fb8a627ffce'],59,,,,,,,,,,,,,,,,,Watford,23,00:38:59.589,Pass,
,,,,,,,,,,,,,,,,1.693658,,,,,,,,,,,,,,d3e66b34-6e69-472d-ab3c-9546925906c3,2984,,"[14.2, 30.0]",3754086,84,,,,0.6758639,,Keeper Arm,,,,"[35.9, 47.4]",,Ground Pass,,27.814564,,,,,Mario Suárez Mata,23488.0,,,,,,,2,Regular Play,Heurelho da Silva Gomes,3522.0,Goalkeeper,198,Watford,23,['8103eff1-2173-4a07-822d-a9e53b38d301'],3,,,,,,,,,,,,,,,,,Watford,23,00:39:03.671,Pass,
,,,,,,,,,,,,,,,,1.034363,,,,,,,,,,,,,,3affa860-224f-4843-bb5b-8213d2236146,2987,,"[40.8, 47.7]",3754086,84,,,,-1.1832725,,Right Foot,,,,"[44.8, 37.9]",,Ground Pass,,10.584895,,,,,Valon Behrami,5540.0,,,,,,,2,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,198,Watford,23,['f06ac859-72f0-482d-a4a8-f8c37cd3a40f'],8,,,,,,,,,,,,,,,,,Watford,23,00:39:08.138,Pass,
,,,,,,,,,,,,,,,,0.88252,,,,,,,,,,,,,,30367376-d0bb-4a74-a082-6fc8f1aaf241,2990,,"[45.2, 42.3]",3754086,84,,,,0.4752301,,Right Foot,,,,"[55.5, 47.6]",,Ground Pass,,11.58361,,,,,Steven Berghuis,7745.0,,,,,,,2,Regular Play,Valon Behrami,5540.0,Right Defensive Midfield,198,Watford,23,['af8b9120-7021-4625-90b5-86c19d57ce53'],10,,,,,,,,,,,,,,,,,Watford,23,00:39:10.859,Pass,
,,,,,,,,,,,,,,,,2.809088,,,,,,,,,,,,,,d40f3e4c-29fa-42c8-9877-7cd56344dafb,2992,,"[55.5, 47.6]",3754086,84,,,,-1.9247937,,Left Foot,,,,"[47.0, 24.6]",,Ground Pass,,24.5204,,,,,Craig Cathcart,3263.0,,,,,,,2,Regular Play,Steven Berghuis,7745.0,Right Midfield,198,Watford,23,['420b9c4d-1ff0-465f-83bc-0ee65c1a60ea'],11,,,,,,,,,,,,,,,,,Watford,23,00:39:11.742,Pass,
