50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.017221,,,,,,,,,,,,,,5fc65fae-cada-4c99-8ff7-29a945a7ba64,16,,"[48.2, 23.8]",3754245,0,,,,,-1.3040819,,Right Foot,,,"[53.2, 5.5]",Ground Pass,,18.970766,,Chris Brunt,3541.0,,,,,,1,From Kick Off,Claudio Ariel Yacob,3967.0,Left Center Midfield,2,West Bromwich Albion,27,['725f6e86-2202-4253-9105-63e5e238247e'],11,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:11.166,Pass,
,,,,,,,,,,,,,,,,,,2.023126,,,,,,,,,,,,,,ccf15a84-0156-443d-821c-6fb948078b33,20,,"[50.8, 8.9]",3754245,0,,,,,2.7308757,,Left Foot,,,"[26.0, 19.7]",Ground Pass,,27.049583,,Jonathan Grant Evans,11012.0,,,,,,1,From Kick Off,Chris Brunt,3541.0,Left Back,2,West Bromwich Albion,27,['9138d2ee-1521-48e8-b33c-ac05336fb2ce'],13,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:13.599,Pass,
,,,,,,,,,,,,,,,,,,1.999063,,,,,,,,,,,,,,3e9147f2-fdd1-4d4e-8724-fd316a4791bc,23,,"[27.7, 20.7]",3754245,0,,,,,1.447557,,Right Foot,,,"[31.8, 53.8]",Ground Pass,,33.352962,,Gareth McAuley,3596.0,,,,,,1,From Kick Off,Jonathan Grant Evans,11012.0,Left Center Back,2,West Bromwich Albion,27,['8741a471-bd36-4047-8f14-cdc712105a0a'],16,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:16.915,Pass,
,,,,,,,,,,,,,,,,,,2.272528,,,,,,,,,,,,,,788b372d-60f4-48e6-be25-8f3a5e13166c,26,,"[57.1, 71.1]",3754245,0,,,,,-1.025841,,Right Foot,,,"[86.5, 22.6]",High Pass,,56.715164,,James McClean,3514.0,,True,,,,1,From Kick Off,Gareth McAuley,3596.0,Right Center Back,2,West Bromwich Albion,27,['c84ab7de-354f-4c14-860c-9638e91edc59'],24,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:24.369,Pass,
,,,,,,,,,,,,,,,,,,0.157036,,,,,,,,,,,,,,682559b2-a8b7-46bb-b317-b2661f4617ae,29,,"[87.3, 22.9]",3754245,0,,,,,0.4048918,,Right Foot,,,"[89.4, 23.8]",Low Pass,,2.2847319,Incomplete,Saido Berahino,4630.0,,,,,,1,From Kick Off,James McClean,3514.0,Left Midfield,2,West Bromwich Albion,27,"['27e24ab0-8188-4c70-9f13-b081b1a81ca3', 'caa19dd6-e592-4731-ad87-259f7c208d90', 'da344de3-950b-47db-8790-e73c143ef740']",26,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:26.635,Pass,True
,,,,,,,,,,,,,,,,,,1.218393,,,,,,,,,,,,,,925427c6-d124-40e5-bbb5-cecb15d0bff0,33,,"[71.1, 35.9]",3754245,0,,,,,-1.4586856,,Right Foot,,,"[74.5, 5.7]",Ground Pass,,30.390787,,Chris Brunt,3541.0,,,,,Recovery,1,From Kick Off,Darren Fletcher,4022.0,Right Center Midfield,2,West Bromwich Albion,27,['02e2f5f0-2187-4bc7-93f1-530ec8f4ef50'],29,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:29.390,Pass,
,,,,,,,,,,,,,,,,,,1.104525,,,,,,,,,,,,,,0b8b8f14-33b5-45bf-9327-4a6da2079136,36,,"[81.5, 6.9]",3754245,0,,,,,-0.42331076,,Left Foot,,,"[90.6, 2.8]",Ground Pass,,9.980982,,James McClean,3514.0,,,,,,1,From Kick Off,Chris Brunt,3541.0,Left Back,2,West Bromwich Albion,27,['95f4080b-c2cd-4b53-9b55-63985fb3174e'],33,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:33.430,Pass,
,,,,,,,,,,,,,,,,,,1.43928,,,,,,,,,,,,,,45bd0144-3d94-44b9-9151-a6519ba3664c,40,,"[87.0, 4.0]",3754245,0,,,,,2.704083,,Left Foot,,,"[68.4, 12.7]",Ground Pass,,20.534119,,Claudio Ariel Yacob,3967.0,,,,,,1,From Kick Off,James McClean,3514.0,Left Midfield,2,West Bromwich Albion,27,['2ca7515e-5ba9-4718-bdaa-77ec8fee61aa'],36,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:36.376,Pass,
,,,,,,,,,,,,,,,,,,0.859631,,,,,,,,,,,,,,ee29f773-d476-4bfd-924e-6ae64df6a87d,43,,"[68.4, 13.0]",3754245,0,,,,,0.5317241,,Right Foot,,,"[80.3, 20.0]",Ground Pass,,13.806158,,Saido Berahino,4630.0,,,,,,1,From Kick Off,Claudio Ariel Yacob,3967.0,Left Center Midfield,2,West Bromwich Albion,27,['0864690b-2d9d-4efc-baee-0e0af84e3744'],38,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:38.501,Pass,
,,,,,,,,,,,,,,,,,,0.509269,,,,,,,,,,,,,,6b112e33-8e80-4d34-82db-32a5a1353d65,51,,"[70.4, 14.9]",3754245,0,,,,,1.8981966,,Right Foot,,,"[66.8, 25.5]",Ground Pass,,11.194641,Incomplete,Darren Fletcher,4022.0,,,,,,1,From Kick Off,Saido Berahino,4630.0,Left Center Forward,2,West Bromwich Albion,27,"['1118a0b6-dfa4-48b0-88e1-c6ae852e9a7c', '43844d45-3d43-4fab-a4c9-e3126b9c79f0']",42,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:42.813,Pass,
,,,,,,,,,,,,,,,,,,2.181381,,,,,,,,,,,,,,590e8a23-95aa-47c3-82fe-2a54b31ed83c,61,,"[73.4, 25.1]",3754245,0,,,,,0.18192819,,Left Foot,,,"[94.6, 29.0]",Ground Pass,,21.555742,,Fabio Borini,7171.0,,,,,Recovery,1,Regular Play,Jordi Gómez García-Penche,43627.0,Center Attacking Midfield,3,Sunderland,41,['077fe5f8-c060-4f2d-ab66-04e99606b3b6'],48,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:48.919,Pass,
,,,,,,,,,,,,,,,,,,0.877612,,,,,,,,,,,,,,0aac9997-9bb7-4e07-a696-472ced83c749,68,,"[112.7, 23.0]",3754245,0,,,,,1.5116936,,Left Foot,True,,"[113.7, 39.9]",Ground Pass,,16.92956,Incomplete,Steven Fletcher,9554.0,,,,,,1,Regular Play,Fabio Borini,7171.0,Left Wing,3,Sunderland,41,"['7ee0cc21-3e9b-46a2-9468-e75ead9ae645', 'eb41430a-674a-49f5-9c6e-b0538d21854b']",54,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:54.479,Pass,
,,,,,,,,,,,,,,,,,,0.777802,,,,,,,,,,,,,,95ea6de3-9f20-4007-9ff8-700f1034a735,71,,"[108.4, 0.1]",3754245,1,,,,,0.99487776,,,,,"[113.4, 7.8]",Low Pass,,9.180959,,Fabio Borini,7171.0,,,,,Throw-in,1,From Throw In,Billy Jones,10503.0,Left Back,4,Sunderland,41,['27c2bd2a-6e24-457e-98b7-7fbb983bbb4c'],17,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:17.940,Pass,
,,,,,,,,,,,,,,,,,,2.552374,,,,,,,,,,,,,,d331cde2-58e1-4b4a-953a-bf93eea2b223,75,,"[115.4, 5.1]",3754245,1,,,,,1.7149507,,Left Foot,True,,"[109.1, 48.5]",High Pass,,43.854874,Incomplete,,,,True,,,,1,From Throw In,Fabio Borini,7171.0,Left Wing,4,Sunderland,41,['6b483ad5-aa70-4ba2-9fe1-80d4b09d3ed4'],19,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:19.728,Pass,
,,,,,,,,,,,,,,,,,,1.45938,,,,,,,,,,,,,,98ff8e27-52f4-403d-bc9d-6715690d5e35,77,,"[80.4, 41.1]",3754245,1,,,,,-0.498953,,Head,,,"[98.2, 31.4]",High Pass,,20.271408,Incomplete,Steven Fletcher,9554.0,,,,,Recovery,1,From Throw In,Yann Gérard M''Vila,4429.0,Left Center Midfield,4,Sunderland,41,"['641f586e-bdbc-4db9-9712-09e386ca7856', '8ad3c530-c24a-4bbb-9279-0c55f71a12a8']",24,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:24.408,Pass,
,,,,,,,,,,,,,,,,,,4.170886,,,,,,,,,,,,,,cdaffc88-6765-4cfc-aab0-037057221a05,81,,"[31.5, 49.2]",3754245,1,,,,,-0.8730192,,Right Foot,,,"[69.4, 4.0]",High Pass,,58.986862,Incomplete,James McClean,3514.0,,True,,,,1,From Throw In,Gareth McAuley,3596.0,Right Center Back,4,Sunderland,41,"['058075ed-1477-4737-9fa7-3e56a4c7baef', '807110a0-8070-47b5-803b-721d862db622']",27,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:27.255,Pass,
,,,,,,,,,,,,,,,,,,2.393509,,,,,,,,,,,,,,605efa34-d846-48c8-a743-c4ac778fcdc6,90,,"[91.4, 0.1]",3754245,1,,,,,2.9530463,,,,,"[63.1, 5.5]",Low Pass,,28.810589,,Jonathan Grant Evans,11012.0,,,,,Throw-in,1,From Throw In,Chris Brunt,3541.0,Left Back,5,West Bromwich Albion,27,['f63eec2e-e183-496a-b09c-c82d9068726f'],50,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:50.659,Pass,
,,,,,,,,,,,,,,,,,,1.000476,,,,,,,,,,,,,,a244d2d3-077c-4015-b98e-86cbf2f96c64,93,,"[63.1, 5.5]",3754245,1,,,,,1.9278624,,Right Foot,,,"[55.9, 24.8]",Ground Pass,,20.599272,,Gareth McAuley,3596.0,,,,,,1,From Throw In,Jonathan Grant Evans,11012.0,Left Center Back,5,West Bromwich Albion,27,['650d1247-1e8a-4fa6-b9c8-2578cc086eb8'],54,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:54.180,Pass,
,,,,,,,,,,,,,,,,,,1.623377,,,,,,,,,,,,,,362fbf55-f75c-4fdb-a8fd-54ce3547f95d,96,,"[60.0, 44.3]",3754245,2,,,,,-1.4309216,,Right Foot,,,"[63.9, 16.6]",Ground Pass,,27.973202,,Claudio Ariel Yacob,3967.0,,,,,,1,From Throw In,Gareth McAuley,3596.0,Right Center Back,5,West Bromwich Albion,27,['fc6f7a51-b387-4fca-9fc2-08a8fa348d97'],0,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:00.185,Pass,
,,,,,,,,,,,,,,,,,,1.215338,,,,,,,,,,,,,,7395612a-107f-4eba-a959-d744a7aeb7c4,99,,"[63.9, 16.6]",3754245,2,,,,,-1.1015308,,Right Foot,,,"[71.1, 2.4]",Ground Pass,,15.921055,,Chris Brunt,3541.0,,,,,,1,From Throw In,Claudio Ariel Yacob,3967.0,Left Center Midfield,5,West Bromwich Albion,27,['e0dad791-5df1-4557-ad41-bdc99accac30'],2,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:02.428,Pass,
,,,,,,,,,,,,,,,,,,1.389803,,,,,,,,,,,,,,d2c56aca-b88f-4cda-89ee-714681ea7251,103,,"[69.4, 3.6]",3754245,2,,,,,1.9735438,,Right Foot,,,"[62.2, 20.5]",Ground Pass,,18.369812,,Claudio Ariel Yacob,3967.0,,,,,,1,From Throw In,Chris Brunt,3541.0,Left Back,5,West Bromwich Albion,27,"['7e2999dd-a00d-4f95-9899-e213611dbfd5', 'c99c2f1d-fa54-4643-904d-9a03d02842ba']",5,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:05.342,Pass,True
,,,,,,,,,,,,,,,,,,1.514943,,,,,,,,,,,,,,8d27e4c9-76c6-44b7-8c85-bf26fe2b1d7b,106,,"[56.9, 20.0]",3754245,2,,,,,1.8425413,,Right Foot,,,"[47.9, 52.3]",Ground Pass,,33.530434,,Gareth McAuley,3596.0,,,,,,1,From Throw In,Claudio Ariel Yacob,3967.0,Left Center Midfield,5,West Bromwich Albion,27,['0468f749-e362-4f03-a608-32430b1dbbaf'],8,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:08.261,Pass,
,,,,,,,,,,,,,,,,,,1.700658,,,,,,,,,,,,,,160d2503-7217-4096-8814-96938e41026c,109,,"[48.2, 52.3]",3754245,2,,,,,1.0834378,,Right Foot,,,"[58.8, 72.3]",Ground Pass,,22.63537,,Craig Dawson,3523.0,,,,,,1,From Throw In,Gareth McAuley,3596.0,Right Center Back,5,West Bromwich Albion,27,['cb439e90-f4d2-4f8a-b7a4-7bf4817091dd'],10,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:10.969,Pass,
,,,,,,,,,,,,,,,,,,1.406238,,,,,,,,,,,,,,d9d486f3-6bfc-4331-96e2-691302731897,113,,"[59.3, 70.9]",3754245,2,,,,,-2.4909048,,Right Foot,,,"[43.8, 59.1]",Ground Pass,,19.480503,,Gareth McAuley,3596.0,,,,,,1,From Throw In,Craig Dawson,3523.0,Right Back,5,West Bromwich Albion,27,['5814c66d-8422-4ccd-bf8f-b58893da80c4'],13,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:13.588,Pass,
,,,,,,,,,,,,,,,,,,2.190147,,,,,,,,,,,,,,e5595bbc-d71a-4468-8255-a9bb038bc93d,116,,"[45.0, 56.9]",3754245,2,,,,,-1.7139544,,Right Foot,,,"[40.2, 23.6]",Ground Pass,,33.64417,,Jonathan Grant Evans,11012.0,,,,,,1,From Throw In,Gareth McAuley,3596.0,Right Center Back,5,West Bromwich Albion,27,['9f822d18-fe86-49b4-b353-308b4574484d'],16,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:16.194,Pass,
,,,,,,,,,,,,,,,,,,1.133995,,,,,,,,,,,,,,3f5a219b-4408-4c8f-87e5-e9030018ed6f,119,,"[43.6, 27.2]",3754245,2,,,,,1.1001558,,Right Foot,,,"[52.3, 44.3]",Ground Pass,,19.185932,,Darren Fletcher,4022.0,,,,,,1,From Throw In,Jonathan Grant Evans,11012.0,Left Center Back,5,West Bromwich Albion,27,['4d236c8f-8c2e-4dac-997e-814b33d5c51e'],20,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:20.709,Pass,
,,,,,,,,,,,,,,,,,,0.964541,,,,,,,,,,,,,,dd30c30a-5f4f-4c0d-91f9-a22cb7b08414,122,,"[52.3, 45.3]",3754245,2,,,,,0.33745608,,Right Foot,,,"[69.4, 51.3]",Ground Pass,,18.122086,,Stéphane Sessègnon,2966.0,,,,,,1,From Throw In,Darren Fletcher,4022.0,Right Center Midfield,5,West Bromwich Albion,27,['654d6822-3fe6-4704-8944-0f1db51f714e'],24,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:24.705,Pass,
,,,,,,,,,,,,,,,,,,2.021394,,,,,,,,,,,,,,7a902b81-1d3c-49fa-bc29-5f19b4e639dc,125,,"[69.9, 52.1]",3754245,2,,,,,2.164546,,Right Foot,,,"[56.4, 72.1]",Low Pass,,24.129856,,Gareth McAuley,3596.0,,,,,,1,From Throw In,Stéphane Sessègnon,2966.0,Right Midfield,5,West Bromwich Albion,27,"['33b5c48d-75a9-4db1-8b93-c2ae9f16264f', 'ef9f3e7c-25ee-43e5-ab13-50ed6741f6e2']",25,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:25.670,Pass,True
,,,,,,,,,,,,,,,,,,0.757751,,,,,,,,,,,,,,23ec22b2-4c03-404e-a469-bb7dcb7de3ae,128,,"[61.2, 68.5]",3754245,2,,,,,0.45837063,,Right Foot,,,"[76.4, 76.0]",Ground Pass,,16.94963,,Stéphane Sessègnon,2966.0,,,,,,1,From Throw In,Gareth McAuley,3596.0,Right Center Back,5,West Bromwich Albion,27,['a0d00383-5e73-4824-b12e-69e6fa26fa38'],29,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:29.597,Pass,
,,,,,,,,,,,,,,,,,,1.105179,,,,,,,,,,,,,,eb414e2d-2de8-4280-bbd9-a987f98015d8,135,,"[92.1, 76.0]",3754245,2,,,,,-1.181699,,Right Foot,True,,"[104.4, 46.0]",High Pass,,32.423603,Incomplete,,,,,,,,1,From Throw In,Stéphane Sessègnon,2966.0,Right Midfield,5,West Bromwich Albion,27,['05f531ef-7830-4e86-b094-a26128daa742'],33,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:33.206,Pass,
,,,,,,,,,,,,,,,,,,1.241589,,,,,,,,,,,,,,6d14f942-3b79-44b6-a1cb-17b3b10602e0,137,,"[20.0, 30.0]",3754245,2,,,,,-0.4985679,,Right Foot,,,"[29.0, 25.1]",Ground Pass,,10.247438,,Jordi Gómez García-Penche,43627.0,,,,,Recovery,1,Regular Play,Yann Gérard M''Vila,4429.0,Left Center Midfield,6,Sunderland,41,['30afc299-29cd-4d29-908c-6cfa1e3956dd'],37,,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:37.269,Pass,
,,,,,,,,,,,,,,,,,,0.897911,,,,,,,,,,,,,,b27cd475-9d5b-45a2-aaea-1fb048f67519,139,,"[29.0, 25.1]",3754245,2,,,,,1.7832284,,Left Foot,,,"[26.8, 35.3]",Ground Pass,,10.434558,,Lee Cattermole,10783.0,,,,,,1,Regular Play,Jordi Gómez García-Penche,43627.0,Center Attacking Midfield,6,Sunderland,41,['05540d25-ed9b-4898-b9f8-a98903ca1f99'],38,,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:38.510,Pass,
